Name,Team,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/b/barfijo01.shtml"">J. Barfield</a>",TEX,26,83&frac13;,4,4,1,96,51,42,11,22,27,4.536,4.689,1.416,1.23,0.01
"<a href=""https://www.baseball-reference.com/players/b/barnebr01.shtml"">Brian Barnes</a>",MON,24,160,5,8,0,135,82,75,16,84,117,4.219,4.200,1.369,1.39,0.41
"<a href=""https://www.baseball-reference.com/players/b/bautijo01.shtml"">J. Bautista</a>",BAL,26,5&frac13;,0,1,0,13,10,10,1,5,3,16.875,5.561,3.375,0.60,-0.49
"<a href=""https://www.baseball-reference.com/players/b/beaslch01.shtml"">C. Beasley</a>",CAL,29,26&frac23;,0,1,0,26,14,10,2,10,14,3.375,3.808,1.350,1.40,0.16
"<a href=""https://www.baseball-reference.com/players/b/beattbl01.shtml"">B. Beatty</a>",NYN,27,9&frac23;,0,0,0,9,3,3,0,4,7,2.793,2.658,1.345,1.75,0.28
"<a href=""https://www.baseball-reference.com/players/b/beckro01.shtml"">Rod Beck</a>",SFN,22,52&frac13;,1,1,1,53,22,22,4,13,38,3.783,3.085,1.261,2.92,0.00
"<a href=""https://www.baseball-reference.com/players/b/bedrost01.shtml"">S. Bedrosian</a>",MIN,33,77&frac13;,5,3,6,70,42,38,11,35,44,4.422,4.879,1.358,1.26,-0.05
"<a href=""https://www.baseball-reference.com/players/b/belchti01.shtml"">Tim Belcher</a>",LAN,29,209&frac13;,10,9,0,189,76,61,10,75,156,2.623,3.031,1.261,2.08,0.00
"<a href=""https://www.baseball-reference.com/players/b/belinst01.shtml"">Stan Belinda</a>",PIT,24,78&frac13;,7,5,16,50,30,30,10,35,71,3.447,3.960,1.085,2.03,0.00
"<a href=""https://www.baseball-reference.com/players/b/beller01.shtml"">Eric Bell</a>",CLE,27,18,4,0,0,5,2,1,0,5,7,.500,2.717,.556,1.40,0.97
"<a href=""https://www.baseball-reference.com/players/b/benesan01.shtml"">Andy Benes</a>",SDN,23,223,15,11,0,194,76,75,23,59,167,3.027,3.447,1.135,2.83,4.36
"<a href=""https://www.baseball-reference.com/players/b/berenju01.shtml"">J. Berenguer</a>",ATL,36,64&frac13;,0,3,17,43,18,16,5,20,53,2.238,3.019,.979,2.65,2.50
"<a href=""https://www.baseball-reference.com/players/b/bielemi01.shtml"">M. Bielecki</a>",2,31,173&frac23;,13,11,0,171,91,86,18,56,75,4.457,4.307,1.307,1.34,0.40
"<a href=""https://www.baseball-reference.com/players/b/bitkejo01.shtml"">Joe Bitker</a>",TEX,27,14&frac23;,1,0,0,17,11,11,4,8,16,6.750,5.628,1.705,2.00,-0.29
"<a href=""https://www.baseball-reference.com/players/b/blackbu02.shtml"">Buddy Black</a>",SFN,34,214&frac13;,12,16,0,201,104,95,25,71,104,3.989,4.388,1.269,1.46,1.06
"<a href=""https://www.baseball-reference.com/players/b/blairwi01.shtml"">Willie Blair</a>",CLE,25,36,2,3,0,58,27,27,7,10,13,6.750,5.232,1.889,1.30,-0.37
"<a href=""https://www.baseball-reference.com/players/b/boddimi01.shtml"">M. Boddicker</a>",KCA,33,180&frac23;,12,12,0,188,89,82,13,59,79,4.085,3.685,1.367,1.34,2.67
"<a href=""https://www.baseball-reference.com/players/b/boevejo01.shtml"">Joe Boever</a>",PHI,30,98&frac13;,3,5,0,90,45,42,10,54,89,3.844,4.002,1.464,1.65,0.00
"<a href=""https://www.baseball-reference.com/players/b/bohanbr01.shtml"">B. Bohanon</a>",TEX,22,61&frac13;,4,3,0,66,35,33,4,23,34,4.842,3.590,1.451,1.48,0.00
"<a href=""https://www.baseball-reference.com/players/b/boltoto01.shtml"">Tom Bolton</a>",BOS,29,110,8,9,0,136,72,64,16,51,64,5.236,4.883,1.700,1.25,-0.42
"<a href=""https://www.baseball-reference.com/players/b/bonesri01.shtml"">Ricky Bones</a>",SDN,22,54,4,6,0,57,33,29,3,18,31,4.833,3.409,1.389,1.72,-0.42
"<a href=""https://www.baseball-reference.com/players/b/bosioch01.shtml"">Chris Bosio</a>",ML4,28,204&frac23;,14,10,0,187,80,74,15,58,117,3.254,3.411,1.197,2.02,5.10
"<a href=""https://www.baseball-reference.com/players/b/boskish01.shtml"">Shawn Boskie</a>",CHN,24,129,4,9,0,150,78,75,14,52,62,5.233,4.348,1.566,1.19,-0.62
"<a href=""https://www.baseball-reference.com/players/b/bouchde01.shtml"">D. Boucher</a>",2,23,58,1,7,0,74,41,39,12,24,29,6.052,5.561,1.690,1.21,0.27
"<a href=""https://www.baseball-reference.com/players/b/bowenry01.shtml"">Ryan Bowen</a>",HOU,23,71&frac23;,6,4,0,73,43,41,4,36,49,5.149,3.579,1.521,1.36,-0.69
"<a href=""https://www.baseball-reference.com/players/b/boydoi01.shtml"">Oil Can Boyd</a>",2,31,182&frac13;,8,15,0,196,96,93,21,57,115,4.590,4.020,1.388,2.02,0.97
"<a href=""https://www.baseball-reference.com/players/b/brantcl01.shtml"">C. Brantley</a>",PHI,23,31&frac23;,2,2,0,26,12,12,0,19,25,3.411,2.887,1.421,1.32,0.57
"<a href=""https://www.baseball-reference.com/players/b/brantje01.shtml"">J. Brantley</a>",SFN,27,95&frac13;,5,2,15,78,27,26,8,52,81,2.455,3.744,1.364,1.56,2.28
"<a href=""https://www.baseball-reference.com/players/b/briscjo01.shtml"">John Briscoe</a>",OAK,23,14,0,0,0,12,11,11,3,10,9,7.071,6.767,1.571,0.90,-0.25
"<a href=""https://www.baseball-reference.com/players/b/brosste01.shtml"">Terry Bross</a>",NYN,25,10,0,0,0,7,2,2,1,3,5,1.800,4.161,1.000,1.67,0.31
"<a href=""https://www.baseball-reference.com/players/b/brownke01.shtml"">Kevin Brown</a>",TEX,26,210&frac23;,9,12,0,233,116,103,17,90,96,4.400,4.081,1.533,1.07,1.59
"<a href=""https://www.baseball-reference.com/players/b/brownke02.shtml"">Keith Brown</a>",CIN,27,12,0,0,0,15,4,3,0,6,4,2.250,3.632,1.750,0.67,0.20
"<a href=""https://www.baseball-reference.com/players/b/brownke03.shtml"">Kevin Brown</a>",ML4,25,63&frac23;,2,4,0,66,39,39,6,34,30,5.513,4.692,1.571,0.88,0.01
"<a href=""https://www.baseball-reference.com/players/b/brownto05.shtml"">Tom Browning</a>",CIN,31,230&frac13;,14,14,0,241,124,107,32,56,115,4.181,4.323,1.289,2.05,0.82
"<a href=""https://www.baseball-reference.com/players/b/burbada01.shtml"">Dave Burba</a>",SEA,24,36&frac23;,2,2,1,34,16,15,6,14,16,3.682,5.392,1.309,1.14,0.00
"<a href=""https://www.baseball-reference.com/players/b/burkejo03.shtml"">John Burkett</a>",SFN,26,206&frac23;,12,11,0,223,103,96,19,60,131,4.181,3.493,1.369,2.18,0.33
"<a href=""https://www.baseball-reference.com/players/b/burketi01.shtml"">Tim Burke</a>",2,32,101&frac23;,6,7,6,96,46,38,8,26,59,3.364,3.371,1.200,2.27,0.41
"<a href=""https://www.baseball-reference.com/players/b/burnsto02.shtml"">Todd Burns</a>",OAK,27,13&frac13;,1,0,0,10,5,5,2,8,3,3.375,6.509,1.350,0.38,0.00
"<a href=""https://www.baseball-reference.com/players/c/cadargr01.shtml"">Greg Cadaret</a>",NYA,29,121&frac23;,8,6,3,110,52,49,8,59,105,3.625,3.393,1.389,1.78,0.00
"<a href=""https://www.baseball-reference.com/players/c/campbke01.shtml"">K. Campbell</a>",OAK,26,23,1,0,0,13,7,7,4,14,16,2.739,5.785,1.174,1.14,0.56
"<a href=""https://www.baseball-reference.com/players/c/candejo01.shtml"">J. Candelaria</a>",LAN,37,33&frac23;,1,1,2,31,16,14,3,11,38,3.743,2.739,1.248,3.45,0.14
"<a href=""https://www.baseball-reference.com/players/c/candito01.shtml"">T. Candiotti</a>",2,33,238,13,13,0,202,82,70,12,73,167,2.647,2.953,1.155,2.29,0.00
"<a href=""https://www.baseball-reference.com/players/c/capelmi01.shtml"">Mike Capel</a>",HOU,29,32&frac23;,1,3,3,33,14,11,3,15,23,3.031,3.998,1.469,1.53,0.20
"<a href=""https://www.baseball-reference.com/players/c/carmado01.shtml"">Don Carman</a>",CIN,31,36,0,2,1,40,23,21,8,19,15,5.250,6.475,1.639,0.79,-0.29
"<a href=""https://www.baseball-reference.com/players/c/carpecr01.shtml"">C. Carpenter</a>",SLN,26,66,10,4,0,53,31,31,6,20,47,4.227,3.542,1.106,2.35,-0.01
"<a href=""https://www.baseball-reference.com/players/c/carream01.shtml"">A. Carreno</a>",PHI,27,3&frac13;,0,0,0,5,6,6,1,3,2,16.200,6.118,2.400,0.67,-0.33
"<a href=""https://www.baseball-reference.com/players/c/carteje01.shtml"">Jeff Carter</a>",CHA,26,12,0,1,0,8,8,7,1,5,2,5.250,5.046,1.083,0.40,-0.08
"<a href=""https://www.baseball-reference.com/players/c/carych01.shtml"">Chuck Cary</a>",NYA,31,53&frac13;,1,6,0,61,35,35,6,32,34,5.906,4.774,1.744,1.06,-0.05
"<a href=""https://www.baseball-reference.com/players/c/casiala01.shtml"">Larry Casian</a>",MIN,25,18&frac13;,0,0,0,28,16,15,4,7,6,7.364,5.858,1.909,0.86,0.00
"<a href=""https://www.baseball-reference.com/players/c/castifr01.shtml"">F. Castillo</a>",CHN,22,111&frac23;,6,7,0,107,56,54,5,33,73,4.352,3.014,1.254,2.21,0.78
"<a href=""https://www.baseball-reference.com/players/c/castito02.shtml"">T. Castillo</a>",2,28,32&frac13;,2,1,0,40,16,12,4,11,18,3.340,4.261,1.577,1.64,0.00
"<a href=""https://www.baseball-reference.com/players/c/cerutjo01.shtml"">John Cerutti</a>",DET,31,88&frac23;,3,6,2,94,49,45,9,37,29,4.568,4.720,1.477,0.78,-0.25
"<a href=""https://www.baseball-reference.com/players/c/chapida01.shtml"">D. Chapin</a>",NYA,25,5&frac13;,0,1,0,3,3,3,0,6,5,5.062,4.400,1.688,0.83,-0.01
"<a href=""https://www.baseball-reference.com/players/c/charlno01.shtml"">N. Charlton</a>",CIN,28,108&frac13;,3,5,1,92,37,35,6,34,77,2.908,2.932,1.163,2.26,0.00
"<a href=""https://www.baseball-reference.com/players/c/chiamsc01.shtml"">S. Chiamparino</a>",TEX,24,22&frac13;,1,0,0,26,11,10,1,12,8,4.030,4.307,1.701,0.67,0.32
"<a href=""https://www.baseball-reference.com/players/c/chitrst01.shtml"">S. Chitren</a>",OAK,24,60&frac13;,1,4,4,59,31,29,8,32,47,4.326,4.401,1.508,1.47,-0.21
"<a href=""https://www.baseball-reference.com/players/c/chrismi02.shtml"">M. Christopher</a>",LAN,27,4,0,0,0,2,0,0,0,3,2,.000,4.430,1.250,0.67,0.20
"<a href=""https://www.baseball-reference.com/players/c/clancji01.shtml"">Jim Clancy</a>",2,35,89&frac23;,3,5,8,73,42,39,8,34,50,3.914,4.058,1.193,1.47,0.81
"<a href=""https://www.baseball-reference.com/players/c/clarkma01.shtml"">Mark Clark</a>",SLN,23,22&frac13;,1,1,0,17,10,10,3,11,13,4.030,5.057,1.254,1.18,0.00
"<a href=""https://www.baseball-reference.com/players/c/clemepa01.shtml"">Pat Clements</a>",SDN,29,14&frac13;,1,0,0,13,8,6,0,9,8,3.767,3.630,1.535,0.89,0.00
"<a href=""https://www.baseball-reference.com/players/c/clemero02.shtml"">R. Clemens</a>",BOS,28,271&frac13;,18,10,0,219,93,79,15,65,241,2.620,2.458,1.047,3.71,7.92
"<a href=""https://www.baseball-reference.com/players/c/combspa01.shtml"">Pat Combs</a>",PHI,24,64&frac13;,2,6,0,64,41,35,7,43,41,4.896,4.867,1.663,0.95,-0.56
"<a href=""https://www.baseball-reference.com/players/c/comstke01.shtml"">K. Comstock</a>",SEA,35,0&frac13;,0,0,0,2,2,2,0,1,0,54.000,6.840,9.000,0.00,-0.12
"<a href=""https://www.baseball-reference.com/players/c/coneda01.shtml"">David Cone</a>",NYN,28,232&frac23;,14,14,0,204,95,85,13,73,241,3.288,2.401,1.191,3.30,0.00
"<a href=""https://www.baseball-reference.com/players/c/cookde01.shtml"">Dennis Cook</a>",LAN,28,17&frac23;,1,0,0,12,3,1,0,7,8,.509,3.164,1.075,1.14,0.89
"<a href=""https://www.baseball-reference.com/players/c/corbiar01.shtml"">A. Corbin</a>",KCA,23,2&frac13;,0,0,0,3,1,1,0,2,1,3.857,4.399,2.143,0.50,0.03
"<a href=""https://www.baseball-reference.com/players/c/cormirh01.shtml"">R. Cormier</a>",SLN,24,67&frac23;,4,5,0,74,35,31,5,8,38,4.123,2.956,1.212,4.75,0.00
"<a href=""https://www.baseball-reference.com/players/c/corsiji01.shtml"">Jim Corsi</a>",HOU,29,77&frac23;,0,5,0,76,37,32,6,23,53,3.708,3.382,1.275,2.30,0.00
"<a href=""https://www.baseball-reference.com/players/c/costejo01.shtml"">J. Costello</a>",SDN,30,35,1,0,0,37,15,12,2,17,24,3.086,3.648,1.543,1.41,0.11
"<a href=""https://www.baseball-reference.com/players/c/coxda01.shtml"">Danny Cox</a>",PHI,31,102&frac13;,4,6,0,98,57,52,14,39,46,4.573,4.918,1.339,1.18,-0.11
"<a href=""https://www.baseball-reference.com/players/c/crawfst01.shtml"">S. Crawford</a>",KCA,33,46&frac23;,3,2,1,60,31,31,3,18,38,5.979,3.126,1.671,2.11,-0.34
"<a href=""https://www.baseball-reference.com/players/c/crewsti01.shtml"">Tim Crews</a>",LAN,30,76,2,3,6,75,30,29,7,19,53,3.434,3.397,1.237,2.79,0.85
"<a href=""https://www.baseball-reference.com/players/c/crimch01.shtml"">Chuck Crim</a>",ML4,29,91&frac13;,8,5,3,115,52,47,9,25,39,4.631,3.974,1.533,1.56,-0.27
"<a href=""https://www.baseball-reference.com/players/d/daltomi01.shtml"">Mike Dalton</a>",DET,28,8,0,0,0,12,3,3,2,2,4,3.375,5.564,1.750,2.00,0.07
"<a href=""https://www.baseball-reference.com/players/d/darliro01.shtml"">Ron Darling</a>",3,30,194&frac13;,8,15,0,185,100,92,22,71,129,4.261,3.967,1.317,1.82,1.82
"<a href=""https://www.baseball-reference.com/players/d/darwida01.shtml"">Danny Darwin</a>",BOS,35,68,3,6,0,71,39,39,15,15,42,5.162,4.967,1.265,2.80,0.00
"<a href=""https://www.baseball-reference.com/players/d/dascedo01.shtml"">D. Dascenzo</a>",CHN,27,4,0,0,0,2,0,0,0,2,2,.000,3.439,1.000,1.00,0.14
"<a href=""https://www.baseball-reference.com/players/d/davisma01.shtml"">Mark Davis</a>",KCA,30,62&frac23;,6,3,1,55,36,31,6,39,47,4.452,4.447,1.500,1.21,0.00
"<a href=""https://www.baseball-reference.com/players/d/davisst02.shtml"">Storm Davis</a>",KCA,29,114&frac13;,3,9,2,140,69,63,11,46,53,4.959,4.300,1.627,1.15,0.00
"<a href=""https://www.baseball-reference.com/players/d/dayleke01.shtml"">Ken Dayley</a>",TOR,32,4&frac13;,0,0,0,7,3,3,0,5,3,6.231,3.995,2.769,0.60,-0.06
"<a href=""https://www.baseball-reference.com/players/d/dejesjo01.shtml"">J. de Jesus</a>",PHI,26,181&frac23;,10,9,1,147,74,69,7,128,118,3.418,4.147,1.514,0.92,2.80
"<a href=""https://www.baseball-reference.com/players/d/dela_fr01.shtml"">F. de la Rosa</a>",BAL,25,4,0,0,0,6,3,2,0,2,1,4.500,3.725,2.000,0.50,-0.05
"<a href=""https://www.baseball-reference.com/players/d/deleojo01.shtml"">Jose DeLeon</a>",SLN,30,162&frac23;,5,9,0,144,57,49,15,61,118,2.711,3.633,1.260,1.93,0.00
"<a href=""https://www.baseball-reference.com/players/d/delucri01.shtml"">Rich DeLucia</a>",SEA,26,182,12,13,0,176,107,103,31,78,98,5.093,5.304,1.396,1.26,0.00
"<a href=""https://www.baseball-reference.com/players/d/dempsri01.shtml"">Rick Dempsey</a>",ML4,41,2,0,0,0,3,1,1,0,1,0,4.500,4.184,2.000,0.00,0.02
"<a href=""https://www.baseball-reference.com/players/d/deshaji01.shtml"">Jim Deshaies</a>",HOU,31,161,5,12,0,156,90,89,19,72,98,4.975,4.536,1.416,1.36,-0.65
"<a href=""https://www.baseball-reference.com/players/d/dibblro01.shtml"">Rob Dibble</a>",CIN,27,82&frac13;,3,5,31,67,32,29,5,25,124,3.170,1.608,1.117,4.96,1.16
"<a href=""https://www.baseball-reference.com/players/d/dopsojo01.shtml"">John Dopson</a>",BOS,27,1,0,0,0,2,2,2,0,1,0,18.000,5.246,3.000,0.00,-0.06
"<a href=""https://www.baseball-reference.com/players/d/downske01.shtml"">Kelly Downs</a>",SFN,30,111&frac23;,10,4,0,99,59,52,12,53,62,4.191,4.537,1.361,1.17,0.00
"<a href=""https://www.baseball-reference.com/players/d/drabedo01.shtml"">Doug Drabek</a>",PIT,28,234&frac23;,15,14,0,245,92,80,16,62,142,3.068,3.283,1.308,2.29,3.60
"<a href=""https://www.baseball-reference.com/players/d/drahmbr01.shtml"">B. Drahman</a>",CHA,24,30&frac23;,3,2,0,21,12,11,4,13,18,3.228,4.780,1.109,1.38,0.36
"<a href=""https://www.baseball-reference.com/players/d/dreesto01.shtml"">Tom Drees</a>",CHA,28,7&frac13;,0,0,0,10,10,10,4,6,2,12.273,12.364,2.182,0.33,-0.30
"<a href=""https://www.baseball-reference.com/players/d/dresski01.shtml"">K. Dressendo</a>",OAK,22,34&frac23;,3,3,0,33,28,21,5,21,17,5.452,5.558,1.558,0.81,-0.80
"<a href=""https://www.baseball-reference.com/players/e/eckerde01.shtml"">D. Eckersley</a>",OAK,36,76,5,4,43,60,26,25,11,9,87,2.961,2.765,.908,9.67,1.50
"<a href=""https://www.baseball-reference.com/players/e/edensto01.shtml"">Tom Edens</a>",MIN,30,33,2,2,0,34,15,15,2,10,19,4.091,3.379,1.333,1.90,0.41
"<a href=""https://www.baseball-reference.com/players/e/edwarwa01.shtml"">W. Edwards</a>",CHA,27,23&frac13;,0,2,0,22,14,10,2,17,12,3.857,5.178,1.671,0.71,-0.28
"<a href=""https://www.baseball-reference.com/players/e/eglofbr01.shtml"">Bruce Egloff</a>",CLE,26,5&frac23;,0,0,0,8,3,3,0,4,8,4.765,2.257,2.118,2.00,0.02
"<a href=""https://www.baseball-reference.com/players/e/eichhma01.shtml"">M. Eichhorn</a>",CAL,30,81&frac23;,3,3,1,63,21,18,2,13,49,1.984,2.355,.931,3.77,2.93
"<a href=""https://www.baseball-reference.com/players/e/eilanda01.shtml"">Dave Eiland</a>",NYA,24,72&frac23;,2,5,0,87,51,43,10,23,18,5.326,4.994,1.514,0.78,-0.45
"<a href=""https://www.baseball-reference.com/players/e/eldreca01.shtml"">Cal Eldred</a>",ML4,23,16,2,0,0,20,9,8,2,6,10,4.500,4.256,1.625,1.67,0.08
"<a href=""https://www.baseball-reference.com/players/e/ericksc01.shtml"">S. Erickson</a>",MIN,23,204,20,8,0,189,80,72,13,71,108,3.176,3.596,1.275,1.52,0.00
"<a href=""https://www.baseball-reference.com/players/e/espinal01.shtml"">A. Espinoza</a>",NYA,29,0&frac23;,0,0,0,0,0,0,0,0,0,.000,2.856,.000,&infin;,0.02
"<a href=""https://www.baseball-reference.com/players/f/fajarhe01.shtml"">H. Fajardo</a>",2,20,25&frac13;,0,2,0,35,20,19,2,11,23,6.750,3.210,1.816,2.09,-0.38
"<a href=""https://www.baseball-reference.com/players/f/farrst01.shtml"">Steve Farr</a>",NYA,34,70,5,5,23,57,19,17,4,20,60,2.186,2.524,1.100,3.00,0.00
"<a href=""https://www.baseball-reference.com/players/f/fasseje01.shtml"">Jeff Fassero</a>",MON,28,55&frac13;,2,5,8,39,17,15,1,17,42,2.440,2.435,1.012,2.47,0.00
"<a href=""https://www.baseball-reference.com/players/f/fernaal01.shtml"">A. Fernandez</a>",CHA,21,191&frac23;,9,13,0,186,100,96,16,88,145,4.508,3.768,1.430,1.65,0.51
"<a href=""https://www.baseball-reference.com/players/f/fernasi01.shtml"">S. Fernandez</a>",NYN,28,44,1,3,0,36,18,14,4,9,31,2.864,3.245,1.023,3.44,0.93
"<a href=""https://www.baseball-reference.com/players/f/fettemi01.shtml"">Mike Fetters</a>",CAL,26,44&frac23;,2,5,0,53,29,24,4,28,24,4.836,4.616,1.813,0.86,0.00
"<a href=""https://www.baseball-reference.com/players/f/finlech01.shtml"">Chuck Finley</a>",CAL,28,227&frac13;,18,9,0,205,102,96,23,101,171,3.801,3.926,1.346,1.69,4.08
"<a href=""https://www.baseball-reference.com/players/f/flanami01.shtml"">M. Flanagan</a>",BAL,39,98&frac13;,2,7,3,84,27,26,6,25,55,2.380,3.217,1.108,2.20,2.66
"<a href=""https://www.baseball-reference.com/players/f/flemida01.shtml"">Dave Fleming</a>",SEA,21,17&frac23;,1,0,0,19,13,13,3,3,11,6.623,3.858,1.245,3.67,0.00
"<a href=""https://www.baseball-reference.com/players/f/fossato01.shtml"">Tony Fossas</a>",BOS,33,57,3,2,1,49,27,22,3,28,29,3.474,3.872,1.351,1.04,0.00
"<a href=""https://www.baseball-reference.com/players/f/fostest01.shtml"">Steve Foster</a>",CIN,24,14,0,0,0,7,5,3,1,4,11,1.929,3.088,.786,2.75,0.21
"<a href=""https://www.baseball-reference.com/players/f/francjo01.shtml"">John Franco</a>",NYN,30,55&frac13;,5,9,30,61,27,18,2,18,45,2.928,2.641,1.428,2.50,0.09
"<a href=""https://www.baseball-reference.com/players/f/frasewi01.shtml"">W. Fraser</a>",2,27,75&frac23;,3,5,0,77,48,45,13,32,37,5.352,5.199,1.441,1.16,-0.43
"<a href=""https://www.baseball-reference.com/players/f/freemma02.shtml"">M. Freeman</a>",ATL,28,48,1,0,1,37,19,16,2,13,34,3.000,2.661,1.042,2.62,0.00
"<a href=""https://www.baseball-reference.com/players/f/freyst01.shtml"">Steve Frey</a>",MON,27,39&frac23;,0,1,1,43,31,22,3,23,21,4.992,4.406,1.664,0.91,0.00
"<a href=""https://www.baseball-reference.com/players/f/frohwto01.shtml"">T. Frohwirth</a>",BAL,28,96&frac13;,7,3,3,64,24,20,2,29,77,1.869,2.376,.965,2.66,3.25
"<a href=""https://www.baseball-reference.com/players/g/gakelda01.shtml"">Dan Gakeler</a>",DET,27,73&frac23;,1,4,2,73,52,47,5,39,43,5.742,4.091,1.520,1.10,-1.33
"<a href=""https://www.baseball-reference.com/players/g/garcira03.shtml"">Ramon Garcia</a>",CHA,22,78&frac13;,4,4,0,79,50,47,13,31,40,5.400,5.200,1.404,1.29,-0.52
"<a href=""https://www.baseball-reference.com/players/g/gardimi01.shtml"">M. Gardiner</a>",BOS,25,130,9,10,0,140,79,70,18,47,91,4.846,4.315,1.438,1.94,0.00
