playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
altroni01,1904,1,CHA,AL,19,14,38,36,31,6,1,921,274,101,2,48,87,,2.96,,7,3,0,1194,2,117,,,
amesre01,1904,1,NY1,NL,4,6,16,13,11,1,3,345,94,29,2,38,93,,2.27,,6,3,0,464,3,44,,,
applefr01,1904,1,PHA,AL,1,2,3,3,3,0,0,63,29,15,0,8,12,,6.43,,1,1,0,97,0,18,,,
barryto01,1904,1,PHI,NL,0,1,1,1,0,0,0,2,6,3,0,1,1,,40.50,,0,0,0,10,0,5,,,
barthjo01,1904,1,PHA,AL,0,0,4,0,0,0,0,32,12,6,0,8,5,,5.06,,1,1,1,51,4,9,,,
bendech01,1904,1,PHA,AL,10,11,29,20,18,4,0,611,167,65,1,59,149,,2.87,,5,4,0,806,8,90,,,
bernhbi01,1904,1,CLE,AL,23,13,38,37,35,4,0,962,323,76,3,55,137,,2.13,,5,4,0,1289,1,107,,,
bowerfr01,1904,1,NY1,NL,0,0,1,0,0,0,0,3,3,1,0,1,0,,9.00,,0,0,0,8,1,4,,,
brackjo01,1904,1,PHI,NL,0,1,7,1,0,0,0,102,37,21,4,16,11,,5.56,,0,4,0,144,5,32,,,
briggbu01,1904,1,CHN,NL,19,11,34,30,28,3,3,831,252,63,3,77,112,,2.05,,3,8,0,1109,4,102,,,
brownmo01,1904,1,CHN,NL,15,10,26,23,21,4,1,637,155,44,1,50,81,,1.86,,5,6,0,833,3,74,,,
brucelo01,1904,1,PHA,AL,0,0,2,0,0,0,0,33,11,6,1,2,2,,4.91,,0,0,0,44,2,7,,,
caldwra01,1904,1,PHI,NL,2,2,6,5,5,0,0,123,40,19,1,15,30,,4.17,,1,2,1,182,1,29,,,
camniho01,1904,1,PIT,NL,1,4,10,2,2,0,0,147,48,23,0,20,21,,4.22,,2,3,0,208,8,39,,,
carnepa01,1904,1,BSN,NL,0,4,4,3,1,0,0,79,40,17,1,12,5,,5.81,,1,1,0,123,1,27,,,
casech01,1904,1,PIT,NL,10,5,18,17,14,3,0,423,129,46,0,31,49,,2.94,,3,4,1,566,1,56,,,
chesbja01,1904,1,NYA,AL,41,12,55,51,48,6,0,1364,338,92,4,88,239,,1.82,,9,7,0,1720,3,128,,,
clarkwa01,1904,1,NYA,AL,1,2,13,4,2,0,1,199,63,37,3,25,43,,5.02,,1,10,0,286,9,42,,,
coaklan01,1904,1,PHA,AL,4,3,8,8,7,2,0,186,48,13,1,23,33,,1.89,,1,2,0,248,0,19,,,
corbejo01,1904,1,SLN,NL,5,8,14,14,12,0,0,326,110,53,2,51,68,,4.39,,3,8,0,517,0,75,,,
corrifr01,1904,1,CHN,NL,5,5,12,10,9,0,0,301,88,34,2,37,34,,3.05,,2,7,0,411,2,43,,,
corrifr01,1904,2,PHI,NL,6,5,12,11,11,1,0,283,88,23,2,28,44,,2.19,,1,8,0,388,1,33,,,
