Name,Team,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/a/aquinlu01.shtml"">Luis Aquino</a>",KCA,28,67&frac23;,3,6,0,81,35,34,5,20,11,4.522,4.254,1.493,0.55,0.64
"<a href=""https://www.baseball-reference.com/players/a/armstja01.shtml"">J. Armstrong</a>",CLE,27,166&frac23;,6,15,0,176,100,86,23,67,114,4.644,4.324,1.458,1.70,-0.41
"<a href=""https://www.baseball-reference.com/players/a/arnsbbr01.shtml"">B. Arnsberg</a>",CLE,28,10&frac23;,0,0,0,13,14,14,6,11,5,11.812,13.102,2.250,0.45,-0.77
"<a href=""https://www.baseball-reference.com/players/a/ashbyan01.shtml"">Andy Ashby</a>",PHI,24,37,1,3,0,42,31,31,6,21,24,7.541,5.157,1.703,1.14,0.00
"<a href=""https://www.baseball-reference.com/players/a/assenpa01.shtml"">P. Assenmacher</a>",CHN,31,68,4,4,8,72,32,31,6,26,67,4.103,2.965,1.441,2.58,-0.07
"<a href=""https://www.baseball-reference.com/players/a/astacpe01.shtml"">P. Astacio</a>",LAN,23,82,5,5,0,80,23,18,1,20,43,1.976,2.555,1.220,2.15,0.00
"<a href=""https://www.baseball-reference.com/players/a/austiji02.shtml"">Jim Austin</a>",ML4,28,58&frac13;,5,2,0,38,13,12,2,32,30,1.851,3.850,1.200,0.94,2.00
"<a href=""https://www.baseball-reference.com/players/a/averyst01.shtml"">Steve Avery</a>",ATL,22,233&frac23;,11,11,0,216,95,83,14,71,129,3.197,3.372,1.228,1.82,2.31
"<a href=""https://www.baseball-reference.com/players/a/ayalabo01.shtml"">Bobby Ayala</a>",CIN,22,29,2,1,0,33,15,14,1,13,23,4.345,2.883,1.586,1.77,0.00
"<a href=""https://www.baseball-reference.com/players/a/ayraubo01.shtml"">Bob Ayrault</a>",PHI,26,43&frac13;,2,2,0,32,16,15,0,17,27,3.115,2.642,1.131,1.59,0.41
"<a href=""https://www.baseball-reference.com/players/b/bailesc01.shtml"">Scott Bailes</a>",CAL,30,38&frac23;,3,1,0,59,34,32,7,28,25,7.448,5.603,2.250,0.89,-1.48
"<a href=""https://www.baseball-reference.com/players/b/balleja01.shtml"">Jay Baller</a>",PHI,31,11,0,0,0,10,10,10,5,10,9,8.182,10.652,1.818,0.90,-0.44
"<a href=""https://www.baseball-reference.com/players/b/bankhsc01.shtml"">S. Bankhead</a>",CIN,28,70&frac23;,10,4,1,57,26,23,4,29,53,2.929,3.124,1.217,1.83,1.05
"<a href=""https://www.baseball-reference.com/players/b/bankswi01.shtml"">Willie Banks</a>",MIN,23,71,4,4,0,80,46,45,6,37,37,5.704,4.273,1.648,1.00,0.00
"<a href=""https://www.baseball-reference.com/players/b/bannifl01.shtml"">F. Bannister</a>",TEX,37,37,1,1,0,39,27,26,3,21,30,6.324,3.626,1.622,1.43,-0.78
"<a href=""https://www.baseball-reference.com/players/b/barnebr01.shtml"">Brian Barnes</a>",MON,25,100,6,6,0,77,34,33,9,46,65,2.970,3.997,1.230,1.41,1.85
"<a href=""https://www.baseball-reference.com/players/b/bartosh01.shtml"">Shawn Barton</a>",SEA,29,12&frac13;,0,1,0,10,5,4,1,7,4,2.919,5.172,1.378,0.57,0.22
"<a href=""https://www.baseball-reference.com/players/b/batismi01.shtml"">M. Batista</a>",PIT,21,2,0,0,0,4,2,2,1,3,1,9.000,11.316,3.500,0.33,0.00
"<a href=""https://www.baseball-reference.com/players/b/beckro01.shtml"">Rod Beck</a>",SFN,23,92,3,3,17,62,20,18,4,15,87,1.761,1.864,.837,5.80,0.00
"<a href=""https://www.baseball-reference.com/players/b/belchti01.shtml"">Tim Belcher</a>",CIN,30,227&frac23;,15,14,0,201,104,99,17,80,149,3.914,3.466,1.234,1.86,0.00
"<a href=""https://www.baseball-reference.com/players/b/belinst01.shtml"">Stan Belinda</a>",PIT,25,71&frac13;,6,4,18,58,26,25,8,29,57,3.154,3.875,1.220,1.97,0.00
"<a href=""https://www.baseball-reference.com/players/b/beller01.shtml"">Eric Bell</a>",CLE,28,15&frac13;,0,2,0,22,13,13,1,9,10,7.630,3.789,2.022,1.11,-0.51
"<a href=""https://www.baseball-reference.com/players/b/benesan01.shtml"">Andy Benes</a>",SDN,24,231&frac13;,13,14,0,230,90,86,14,61,169,3.346,2.834,1.258,2.77,2.64
"<a href=""https://www.baseball-reference.com/players/b/berenju01.shtml"">J. Berenguer</a>",2,37,78,4,5,1,77,52,47,10,36,45,5.423,4.608,1.449,1.25,-1.50
"<a href=""https://www.baseball-reference.com/players/b/bielemi01.shtml"">M. Bielecki</a>",ATL,32,80&frac23;,2,4,0,77,27,23,2,27,62,2.566,2.539,1.289,2.30,1.40
"<a href=""https://www.baseball-reference.com/players/b/birkbmi01.shtml"">M. Birkbeck</a>",NYN,31,7,0,1,0,12,7,7,3,1,2,9.000,7.882,1.857,2.00,-0.23
"<a href=""https://www.baseball-reference.com/players/b/blackbu02.shtml"">Buddy Black</a>",SFN,35,177,10,12,0,178,88,78,23,59,82,3.966,4.558,1.339,1.39,-0.35
"<a href=""https://www.baseball-reference.com/players/b/blairwi01.shtml"">Willie Blair</a>",HOU,26,78&frac23;,5,7,0,74,47,35,5,25,48,4.004,3.264,1.258,1.92,-1.12
"<a href=""https://www.baseball-reference.com/players/b/blylebe01.shtml"">B. Blyleven</a>",CAL,41,133,8,12,0,150,76,70,17,29,70,4.737,3.911,1.346,2.41,0.25
"<a href=""https://www.baseball-reference.com/players/b/boddimi01.shtml"">M. Boddicker</a>",KCA,34,86&frac23;,1,4,3,92,50,48,5,37,47,4.985,3.429,1.488,1.27,-0.02
"<a href=""https://www.baseball-reference.com/players/b/boevejo01.shtml"">Joe Boever</a>",HOU,31,111&frac13;,3,6,2,103,38,31,3,45,67,2.506,3.031,1.329,1.49,0.00
"<a href=""https://www.baseball-reference.com/players/b/bohanbr01.shtml"">B. Bohanon</a>",TEX,23,45&frac23;,1,1,0,57,38,32,7,25,29,6.307,4.910,1.796,1.16,0.00
"<a href=""https://www.baseball-reference.com/players/b/boltoto01.shtml"">Tom Bolton</a>",2,30,75&frac13;,4,5,0,86,39,38,9,37,50,4.540,4.266,1.633,1.35,0.41
"<a href=""https://www.baseball-reference.com/players/b/bonesri01.shtml"">Ricky Bones</a>",ML4,23,163&frac13;,9,10,0,169,90,83,27,48,65,4.573,4.877,1.329,1.35,0.28
"<a href=""https://www.baseball-reference.com/players/b/borbope02.shtml"">Pedro Borbon</a>",ATL,24,1&frac13;,0,1,0,2,1,1,0,1,1,6.750,3.412,2.250,1.00,0.00
"<a href=""https://www.baseball-reference.com/players/b/bosioch01.shtml"">Chris Bosio</a>",ML4,29,231&frac13;,16,6,0,223,100,93,21,44,120,3.618,3.454,1.154,2.73,3.34
"<a href=""https://www.baseball-reference.com/players/b/boskish01.shtml"">Shawn Boskie</a>",CHN,25,91&frac23;,5,11,0,96,55,51,14,36,39,5.007,5.046,1.440,1.08,-0.83
"<a href=""https://www.baseball-reference.com/players/b/botteke01.shtml"">K. Bottenfield</a>",MON,23,32&frac13;,1,2,1,26,9,8,1,11,14,2.227,3.255,1.144,1.27,0.00
"<a href=""https://www.baseball-reference.com/players/b/bouchde01.shtml"">D. Boucher</a>",CLE,24,41,2,2,0,48,29,29,9,20,17,6.366,6.275,1.659,0.85,-0.46
"<a href=""https://www.baseball-reference.com/players/b/bowenry01.shtml"">Ryan Bowen</a>",HOU,24,33&frac23;,0,7,0,48,43,41,8,30,22,10.960,6.703,2.317,0.73,-2.28
"<a href=""https://www.baseball-reference.com/players/b/brantcl01.shtml"">C. Brantley</a>",PHI,24,76&frac13;,2,6,0,71,45,39,6,58,32,4.598,5.153,1.690,0.55,-0.57
"<a href=""https://www.baseball-reference.com/players/b/brantje01.shtml"">J. Brantley</a>",SFN,28,91&frac23;,7,7,7,67,32,30,8,45,86,2.945,3.437,1.222,1.91,1.05
"<a href=""https://www.baseball-reference.com/players/b/brinkbr01.shtml"">Brad Brink</a>",PHI,27,41&frac13;,0,4,0,53,27,19,2,13,16,4.137,3.460,1.597,1.23,-0.50
"<a href=""https://www.baseball-reference.com/players/b/briscjo01.shtml"">John Briscoe</a>",OAK,24,7,0,1,0,12,6,5,0,9,4,6.429,5.123,3.000,0.44,-0.19
"<a href=""https://www.baseball-reference.com/players/b/brocado01.shtml"">Doug Brocail</a>",SDN,25,14,0,0,0,17,10,10,2,5,15,6.429,3.490,1.571,3.00,-0.33
"<a href=""https://www.baseball-reference.com/players/b/brownke01.shtml"">Kevin Brown</a>",TEX,27,265&frac23;,21,11,0,262,117,98,11,76,173,3.320,2.764,1.272,2.28,4.79
"<a href=""https://www.baseball-reference.com/players/b/brownke02.shtml"">Keith Brown</a>",CIN,28,8,0,1,0,10,5,4,2,5,5,4.500,6.683,1.875,1.00,-0.06
"<a href=""https://www.baseball-reference.com/players/b/brownke03.shtml"">Kevin Brown</a>",SEA,26,3,0,0,0,4,3,3,1,3,2,9.000,8.929,2.333,0.67,-0.08
"<a href=""https://www.baseball-reference.com/players/b/brownto05.shtml"">Tom Browning</a>",CIN,32,87,6,5,0,108,49,49,6,28,33,5.069,3.776,1.563,1.18,-0.26
"<a href=""https://www.baseball-reference.com/players/b/bulliji01.shtml"">J. Bullinger</a>",CHN,26,85,2,8,7,72,49,44,9,54,36,4.659,5.172,1.482,0.67,-0.91
"<a href=""https://www.baseball-reference.com/players/b/burbada01.shtml"">Dave Burba</a>",SFN,25,70&frac23;,2,7,0,80,43,39,4,31,47,4.967,3.387,1.571,1.52,0.00
"<a href=""https://www.baseball-reference.com/players/b/burkejo03.shtml"">John Burkett</a>",SFN,27,189&frac23;,13,9,0,194,96,81,13,45,107,3.844,3.185,1.260,2.38,-0.38
"<a href=""https://www.baseball-reference.com/players/b/burketi01.shtml"">Tim Burke</a>",2,33,43&frac13;,3,4,0,52,29,20,3,18,15,4.154,4.103,1.615,0.83,-0.53
"<a href=""https://www.baseball-reference.com/players/b/burnsto02.shtml"">Todd Burns</a>",TEX,28,103,3,5,1,97,54,44,8,32,55,3.845,3.546,1.252,1.72,0.00
"<a href=""https://www.baseball-reference.com/players/b/butchmi01.shtml"">Mike Butcher</a>",CAL,27,27&frac23;,2,2,0,29,11,10,3,13,24,3.253,3.615,1.518,1.85,0.32
"<a href=""https://www.baseball-reference.com/players/c/cadargr01.shtml"">Greg Cadaret</a>",NYA,30,103&frac23;,4,8,1,104,53,49,12,74,73,4.254,4.993,1.717,0.99,0.00
"<a href=""https://www.baseball-reference.com/players/c/campbke01.shtml"">K. Campbell</a>",OAK,27,65,2,3,1,66,39,37,4,45,38,5.123,4.479,1.708,0.84,-0.55
"<a href=""https://www.baseball-reference.com/players/c/campbmi01.shtml"">M. Campbell</a>",TEX,28,3&frac23;,0,1,0,3,4,4,1,2,2,9.818,7.500,1.364,1.00,-0.18
"<a href=""https://www.baseball-reference.com/players/c/candejo01.shtml"">J. Candelaria</a>",LAN,38,25&frac13;,2,5,5,20,9,8,1,13,23,2.842,3.018,1.303,1.77,0.92
"<a href=""https://www.baseball-reference.com/players/c/candito01.shtml"">T. Candiotti</a>",LAN,34,203&frac23;,11,15,0,177,78,68,13,63,152,3.005,3.004,1.178,2.41,0.00
"<a href=""https://www.baseball-reference.com/players/c/carmado01.shtml"">Don Carman</a>",TEX,32,2&frac13;,0,0,0,4,3,2,0,0,2,7.714,1.417,1.714,&infin;,-0.08
"<a href=""https://www.baseball-reference.com/players/c/carpecr01.shtml"">C. Carpenter</a>",SLN,27,88,5,4,1,69,29,29,10,27,46,2.966,4.077,1.091,1.70,1.19
"<a href=""https://www.baseball-reference.com/players/c/cartela01.shtml"">Larry Carter</a>",SFN,27,33,1,5,0,34,17,17,6,18,21,4.636,5.541,1.576,1.17,-0.11
"<a href=""https://www.baseball-reference.com/players/c/casiala01.shtml"">Larry Casian</a>",MIN,26,6&frac23;,1,0,0,7,2,2,0,1,2,2.700,2.639,1.200,2.00,0.00
"<a href=""https://www.baseball-reference.com/players/c/castifr01.shtml"">F. Castillo</a>",CHN,23,205&frac13;,10,11,0,179,91,79,19,63,135,3.463,3.508,1.179,2.14,1.92
"<a href=""https://www.baseball-reference.com/players/c/chapida01.shtml"">D. Chapin</a>",PHI,26,2,0,0,0,2,2,2,1,0,1,9.000,8.757,1.000,&infin;,-0.07
"<a href=""https://www.baseball-reference.com/players/c/charlno01.shtml"">N. Charlton</a>",CIN,29,81&frac13;,4,2,26,79,39,27,7,26,90,2.988,2.545,1.291,3.46,0.00
"<a href=""https://www.baseball-reference.com/players/c/chiamsc01.shtml"">S. Chiamparino</a>",TEX,25,25&frac13;,0,4,0,25,11,10,2,5,13,3.553,3.384,1.184,2.60,0.54
"<a href=""https://www.baseball-reference.com/players/c/chrismi02.shtml"">M. Christopher</a>",CLE,28,18,0,0,0,17,8,6,2,10,13,3.000,4.459,1.500,1.30,0.17
"<a href=""https://www.baseball-reference.com/players/c/clarkma01.shtml"">Mark Clark</a>",SLN,24,113&frac13;,3,10,0,117,59,56,12,36,44,4.447,4.324,1.350,1.22,0.00
"<a href=""https://www.baseball-reference.com/players/c/clemepa01.shtml"">Pat Clements</a>",2,30,48&frac13;,4,1,0,48,19,16,0,23,20,2.979,3.140,1.469,0.87,0.18
"<a href=""https://www.baseball-reference.com/players/c/clemero02.shtml"">R. Clemens</a>",BOS,29,246&frac23;,18,11,0,203,80,66,11,62,208,2.408,2.318,1.074,3.35,8.74
"<a href=""https://www.baseball-reference.com/players/c/colevi01.shtml"">Victor Cole</a>",PIT,24,23,0,2,0,23,14,14,1,14,12,5.478,4.111,1.609,0.86,-0.23
"<a href=""https://www.baseball-reference.com/players/c/combspa01.shtml"">Pat Combs</a>",PHI,25,18&frac23;,1,1,0,20,16,16,0,12,11,7.714,3.483,1.714,0.92,-0.62
"<a href=""https://www.baseball-reference.com/players/c/coneda01.shtml"">David Cone</a>",2,29,249&frac23;,17,10,0,201,91,78,15,111,261,2.812,2.664,1.250,2.35,0.00
"<a href=""https://www.baseball-reference.com/players/c/cookde01.shtml"">Dennis Cook</a>",CLE,29,158,5,7,0,156,79,67,29,50,96,3.816,4.897,1.304,1.92,1.18
"<a href=""https://www.baseball-reference.com/players/c/cookest01.shtml"">Steve Cooke</a>",PIT,22,23,2,0,1,22,9,9,2,4,10,3.522,3.594,1.130,2.50,0.19
"<a href=""https://www.baseball-reference.com/players/c/cormirh01.shtml"">R. Cormier</a>",SLN,25,186,10,10,0,194,83,76,15,33,117,3.677,3.019,1.220,3.55,0.00
"<a href=""https://www.baseball-reference.com/players/c/corsiji01.shtml"">Jim Corsi</a>",OAK,30,44,4,2,0,44,12,7,2,18,19,1.432,3.759,1.409,1.06,0.00
"<a href=""https://www.baseball-reference.com/players/c/coxda01.shtml"">Danny Cox</a>",2,32,62&frac23;,5,3,3,66,37,32,5,27,48,4.596,3.543,1.484,1.78,-0.65
"<a href=""https://www.baseball-reference.com/players/c/crewsti01.shtml"">Tim Crews</a>",LAN,31,78,0,3,0,95,46,45,6,20,43,5.192,3.346,1.474,2.15,-0.30
"<a href=""https://www.baseball-reference.com/players/c/crimch01.shtml"">Chuck Crim</a>",CAL,30,87,7,6,1,100,56,50,11,29,30,5.172,4.527,1.483,1.03,-1.17
"<a href=""https://www.baseball-reference.com/players/d/darliro01.shtml"">Ron Darling</a>",OAK,31,206&frac13;,15,10,0,198,98,84,15,72,99,3.664,3.774,1.309,1.38,1.68
"<a href=""https://www.baseball-reference.com/players/d/darwida01.shtml"">Danny Darwin</a>",BOS,36,161&frac13;,9,9,3,159,76,71,11,53,124,3.961,3.018,1.314,2.34,0.00
"<a href=""https://www.baseball-reference.com/players/d/davisma01.shtml"">Mark Davis</a>",2,31,53,2,3,0,64,44,42,9,41,34,7.132,5.824,1.981,0.83,-0.73
"<a href=""https://www.baseball-reference.com/players/d/davisst02.shtml"">Storm Davis</a>",BAL,30,89&frac13;,7,3,4,79,35,34,5,36,53,3.425,3.484,1.287,1.47,0.00
"<a href=""https://www.baseball-reference.com/players/d/deleojo01.shtml"">Jose DeLeon</a>",2,31,117&frac13;,2,8,0,111,63,57,7,48,79,4.372,3.378,1.355,1.65,0.00
"<a href=""https://www.baseball-reference.com/players/d/delucri01.shtml"">Rich DeLucia</a>",SEA,27,83&frac23;,3,6,1,100,55,51,13,35,66,5.486,4.314,1.614,1.89,0.00
"<a href=""https://www.baseball-reference.com/players/d/deshaji01.shtml"">Jim Deshaies</a>",SDN,32,96,4,7,0,92,40,35,6,33,46,3.281,3.665,1.302,1.39,0.80
"<a href=""https://www.baseball-reference.com/players/d/deweyma01.shtml"">Mark Dewey</a>",NYN,27,33&frac13;,1,0,0,37,16,16,2,10,24,4.320,3.012,1.410,2.40,0.07
"<a href=""https://www.baseball-reference.com/players/d/dibblro01.shtml"">Rob Dibble</a>",CIN,28,70&frac13;,3,5,25,48,26,24,3,31,110,3.071,1.475,1.123,3.55,0.91
"<a href=""https://www.baseball-reference.com/players/d/dipinfr01.shtml"">Frank DiPino</a>",SLN,35,11,0,0,0,9,2,2,0,3,8,1.636,2.159,1.091,2.67,0.33
"<a href=""https://www.baseball-reference.com/players/d/doherjo02.shtml"">John Doherty</a>",DET,25,116,7,4,3,131,61,50,4,25,37,3.879,3.130,1.345,1.48,0.17
"<a href=""https://www.baseball-reference.com/players/d/dopsojo01.shtml"">John Dopson</a>",BOS,28,141&frac13;,7,11,0,159,78,64,17,38,55,4.075,4.342,1.394,1.45,1.35
"<a href=""https://www.baseball-reference.com/players/d/downske01.shtml"">Kelly Downs</a>",2,31,144&frac13;,6,7,0,137,63,54,8,70,71,3.367,3.829,1.434,1.01,0.26
"<a href=""https://www.baseball-reference.com/players/d/drabedo01.shtml"">Doug Drabek</a>",PIT,29,256&frac23;,15,11,0,218,84,79,17,54,177,2.770,2.827,1.060,3.28,5.29
"<a href=""https://www.baseball-reference.com/players/d/drahmbr01.shtml"">B. Drahman</a>",CHA,25,7,0,0,0,6,3,2,0,2,1,2.571,3.365,1.143,0.50,0.05
"<a href=""https://www.baseball-reference.com/players/d/dunnemi01.shtml"">Mike Dunne</a>",CHA,29,12&frac23;,2,0,0,12,7,6,0,6,6,4.263,3.027,1.421,1.00,0.00
"<a href=""https://www.baseball-reference.com/players/e/eckerde01.shtml"">D. Eckersley</a>",OAK,37,80,7,1,51,62,17,17,5,11,93,1.912,1.660,.912,8.45,2.86
"<a href=""https://www.baseball-reference.com/players/e/edensto01.shtml"">Tom Edens</a>",MIN,31,76&frac13;,6,3,3,65,26,24,1,36,57,2.830,2.796,1.323,1.58,1.76
"<a href=""https://www.baseball-reference.com/players/e/eichhma01.shtml"">M. Eichhorn</a>",2,31,87&frac23;,4,4,2,86,34,30,3,25,61,3.080,2.629,1.266,2.44,1.48
"<a href=""https://www.baseball-reference.com/players/e/eilanda01.shtml"">Dave Eiland</a>",SDN,25,27,0,2,0,33,21,17,1,5,10,5.667,3.054,1.407,2.00,-0.83
"<a href=""https://www.baseball-reference.com/players/e/eldreca01.shtml"">Cal Eldred</a>",ML4,24,100&frac13;,11,2,0,76,21,20,4,23,62,1.794,2.690,.987,2.70,4.24
"<a href=""https://www.baseball-reference.com/players/e/embreal01.shtml"">Alan Embree</a>",CLE,22,18,0,2,0,19,14,14,3,8,12,7.000,4.748,1.500,1.50,0.00
"<a href=""https://www.baseball-reference.com/players/e/ericksc01.shtml"">S. Erickson</a>",MIN,24,212,13,12,0,197,86,80,18,83,101,3.396,4.042,1.321,1.22,0.00
"<a href=""https://www.baseball-reference.com/players/f/farrst01.shtml"">Steve Farr</a>",NYA,35,52,2,2,30,34,10,9,2,19,37,1.558,2.844,1.019,1.95,0.00
"<a href=""https://www.baseball-reference.com/players/f/fasseje01.shtml"">Jeff Fassero</a>",MON,29,85&frac23;,8,7,1,81,35,27,1,34,63,2.837,2.591,1.342,1.85,0.00
"<a href=""https://www.baseball-reference.com/players/f/fernaal01.shtml"">A. Fernandez</a>",CHA,22,187&frac23;,8,11,0,199,100,89,21,50,95,4.268,3.883,1.327,1.90,0.39
"<a href=""https://www.baseball-reference.com/players/f/fernasi01.shtml"">S. Fernandez</a>",NYN,29,214&frac23;,14,11,0,162,67,65,12,67,193,2.725,2.590,1.067,2.88,6.07
"<a href=""https://www.baseball-reference.com/players/f/fettemi01.shtml"">Mike Fetters</a>",ML4,27,62&frac23;,5,1,2,38,15,13,3,24,43,1.867,2.854,.989,1.79,0.00
"<a href=""https://www.baseball-reference.com/players/f/filerto01.shtml"">Tom Filer</a>",NYN,35,22,0,1,0,18,8,5,2,6,9,2.045,4.030,1.091,1.50,0.34
"<a href=""https://www.baseball-reference.com/players/f/finlech01.shtml"">Chuck Finley</a>",CAL,29,204&frac13;,7,12,0,212,99,90,24,98,124,3.964,4.518,1.517,1.27,2.21
"<a href=""https://www.baseball-reference.com/players/f/fireost01.shtml"">S. Fireovid</a>",TEX,35,6&frac23;,1,0,0,10,5,3,0,4,0,4.050,4.551,2.100,0.00,-0.07
"<a href=""https://www.baseball-reference.com/players/f/fishebr01.shtml"">Brian Fisher</a>",SEA,30,91&frac13;,4,3,1,80,49,46,9,47,26,4.533,5.121,1.391,0.55,0.71
"<a href=""https://www.baseball-reference.com/players/f/flanami01.shtml"">M. Flanagan</a>",BAL,40,34&frac23;,0,0,0,50,34,31,3,23,17,8.048,4.302,2.106,0.74,-1.47
"<a href=""https://www.baseball-reference.com/players/f/flemida01.shtml"">Dave Fleming</a>",SEA,22,228&frac13;,17,10,0,225,95,86,13,60,112,3.390,3.280,1.248,1.87,0.00
"<a href=""https://www.baseball-reference.com/players/f/fortuti01.shtml"">Tim Fortugno</a>",CAL,30,41&frac23;,1,1,1,37,24,24,5,19,31,5.184,4.247,1.344,1.63,0.01
"<a href=""https://www.baseball-reference.com/players/f/fossato01.shtml"">Tony Fossas</a>",BOS,34,29&frac23;,1,2,2,31,9,8,1,14,19,2.427,3.250,1.517,1.36,0.00
"<a href=""https://www.baseball-reference.com/players/f/fostest01.shtml"">Steve Foster</a>",CIN,25,50,1,1,2,52,16,16,4,13,34,2.880,3.234,1.300,2.62,0.99
"<a href=""https://www.baseball-reference.com/players/f/francjo01.shtml"">John Franco</a>",NYN,31,33,6,2,15,24,6,6,1,11,20,1.636,2.978,1.061,1.82,1.67
"<a href=""https://www.baseball-reference.com/players/f/freemma02.shtml"">M. Freeman</a>",ATL,29,64&frac13;,7,5,3,61,26,23,7,29,41,3.218,4.249,1.399,1.41,0.00
"<a href=""https://www.baseball-reference.com/players/f/freyst01.shtml"">Steve Frey</a>",CAL,28,45&frac13;,4,2,4,39,18,18,6,22,24,3.574,4.879,1.346,1.09,0.00
"<a href=""https://www.baseball-reference.com/players/f/frohwto01.shtml"">T. Frohwirth</a>",BAL,29,106,4,3,4,97,33,29,4,41,58,2.462,3.262,1.302,1.41,2.65
"<a href=""https://www.baseball-reference.com/players/g/gardimi01.shtml"">M. Gardiner</a>",BOS,26,130&frac23;,4,10,0,126,78,69,12,58,79,4.753,4.054,1.408,1.36,0.00
"<a href=""https://www.baseball-reference.com/players/g/gardnma01.shtml"">Mark Gardner</a>",MON,30,179&frac23;,12,10,0,179,91,87,15,60,132,4.358,3.236,1.330,2.20,-0.17
"<a href=""https://www.baseball-reference.com/players/g/gibsopa01.shtml"">Paul Gibson</a>",NYN,32,62,0,1,0,70,37,36,7,25,49,5.226,3.836,1.532,1.96,-0.51
"<a href=""https://www.baseball-reference.com/players/g/glavito02.shtml"">Tom Glavine</a>",ATL,26,225,20,8,0,197,81,69,6,70,129,2.760,2.891,1.187,1.84,3.74
"<a href=""https://www.baseball-reference.com/players/g/gleatje01.shtml"">J. Gleaton</a>",PIT,34,31&frac23;,1,0,0,34,16,15,4,19,18,4.263,5.109,1.674,0.95,-0.16
"<a href=""https://www.baseball-reference.com/players/g/goodedw01.shtml"">D. Gooden</a>",NYN,27,206,10,13,0,197,93,84,11,70,145,3.670,3.043,1.296,2.07,2.29
"<a href=""https://www.baseball-reference.com/players/g/gordoto01.shtml"">Tom Gordon</a>",KCA,24,117&frac23;,6,10,0,116,67,60,9,55,98,4.589,3.396,1.453,1.78,0.12
"<a href=""https://www.baseball-reference.com/players/g/gossari01.shtml"">Rich Gossage</a>",OAK,40,38,0,2,0,32,13,12,5,19,26,2.842,4.533,1.342,1.37,0.58
"<a href=""https://www.baseball-reference.com/players/g/gottji01.shtml"">Jim Gott</a>",LAN,32,88,3,3,6,72,27,24,4,41,75,2.455,3.035,1.284,1.83,2.53
"<a href=""https://www.baseball-reference.com/players/g/gozzoma01.shtml"">Mauro Gozzo</a>",MIN,26,1&frac23;,0,0,0,7,5,5,2,0,1,27.000,12.031,4.200,&infin;,-0.23
"<a href=""https://www.baseball-reference.com/players/g/grahejo01.shtml"">Joe Grahe</a>",CAL,24,94&frac23;,5,6,21,85,37,37,5,39,39,3.518,3.729,1.310,1.00,1.85
"<a href=""https://www.baseball-reference.com/players/g/grantma01.shtml"">Mark Grant</a>",SEA,28,81,2,4,0,100,39,35,6,22,42,3.889,3.423,1.506,1.91,0.00
"<a href=""https://www.baseball-reference.com/players/g/greento01.shtml"">Tommy Greene</a>",PHI,25,64&frac13;,3,3,0,75,39,38,5,34,39,5.316,4.086,1.694,1.15,-0.61
"<a href=""https://www.baseball-reference.com/players/g/groombu01.shtml"">Buddy Groom</a>",DET,26,38&frac23;,0,5,1,48,28,25,4,22,15,5.819,5.029,1.810,0.68,0.00
