Name,Team,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/a/aquinlu01.shtml"">Luis Aquino</a>",FLO,29,110&‌#8532;,6,8,0,115,43,42,6,40,67,3.416,3.434,1.401,1.68,2.84
"<a href=""https://www.baseball-reference.com/players/a/armstja01.shtml"">Jack Armstrong</a>",FLO,28,196&‌#8531;,9,17,0,210,105,98,29,78,118,4.492,4.759,1.467,1.51,1.94
"<a href=""https://www.baseball-reference.com/players/a/arochre01.shtml"">Rene Arocha</a>",SLN,29,188,11,8,0,197,89,79,20,31,96,3.782,3.802,1.213,3.10,1.93
"<a href=""https://www.baseball-reference.com/players/a/ashbyan01.shtml"">Andy Ashby</a>",2,25,123,3,10,1,168,100,93,19,56,77,6.805,4.902,1.821,1.38,.00
"<a href=""https://www.baseball-reference.com/players/a/assenpa01.shtml"">Paul Assenmacher</a>",2,32,56,4,3,0,54,21,21,5,22,45,3.375,3.670,1.357,2.05,.83
"<a href=""https://www.baseball-reference.com/players/a/astacpe01.shtml"">Pedro Astacio</a>",LAN,24,186&‌#8531;,14,9,0,165,80,74,14,68,122,3.574,3.687,1.250,1.79,.00
"<a href=""https://www.baseball-reference.com/players/a/austiji02.shtml"">Jim Austin</a>",ML4,29,33,1,2,0,28,15,14,3,13,15,3.818,4.437,1.242,1.15,.39
"<a href=""https://www.baseball-reference.com/players/a/averyst01.shtml"">Steve Avery</a>",ATL,23,223&‌#8531;,18,6,0,216,81,73,14,43,125,2.942,3.268,1.160,2.91,3.76
"<a href=""https://www.baseball-reference.com/players/a/ayalabo01.shtml"">Bobby Ayala</a>",CIN,23,98,7,10,3,106,72,61,16,45,65,5.602,4.902,1.541,1.44,.00
"<a href=""https://www.baseball-reference.com/players/a/ayraubo01.shtml"">Bob Ayrault</a>",2,27,30,3,1,0,36,19,18,2,16,15,5.400,4.308,1.733,.94,-.15
"<a href=""https://www.baseball-reference.com/players/b/baileco01.shtml"">Cory Bailey</a>",BOS,22,15&‌#8532;,0,1,0,12,7,6,0,12,11,3.447,3.965,1.532,.92,.23
"<a href=""https://www.baseball-reference.com/players/b/ballaje01.shtml"">Jeff Ballard</a>",PIT,29,53&‌#8532;,4,1,0,70,31,29,3,15,16,4.863,3.833,1.584,1.07,-.11
"<a href=""https://www.baseball-reference.com/players/b/bankhsc01.shtml"">Scott Bankhead</a>",BOS,29,64&‌#8531;,2,1,0,59,28,25,7,29,47,3.497,4.331,1.368,1.62,.87
"<a href=""https://www.baseball-reference.com/players/b/bankswi01.shtml"">Willie Banks</a>",MIN,24,171&‌#8531;,11,12,0,186,91,77,17,78,138,4.045,3.962,1.541,1.77,.00
"<a href=""https://www.baseball-reference.com/players/b/barnebr01.shtml"">Brian Barnes</a>",MON,26,100,2,6,3,105,53,49,9,48,60,4.410,4.389,1.530,1.25,.53
"<a href=""https://www.baseball-reference.com/players/b/batchri01.shtml"">Rich Batchelor</a>",SLN,26,10,0,0,0,14,12,9,1,3,4,8.100,4.320,1.700,1.33,.00
"<a href=""https://www.baseball-reference.com/players/b/bautijo01.shtml"">Jose Bautista</a>",CHN,28,111&‌#8532;,10,3,2,105,38,35,11,27,63,2.821,3.752,1.182,2.33,1.83
"<a href=""https://www.baseball-reference.com/players/b/beckro01.shtml"">Rod Beck</a>",SFN,24,79&‌#8531;,3,1,48,57,20,19,11,13,86,2.155,3.001,.882,6.62,.00
"<a href=""https://www.baseball-reference.com/players/b/bedrost01.shtml"">Steve Bedrosian</a>",ATL,35,49&‌#8532;,5,2,0,34,11,9,4,14,33,1.631,3.456,.966,2.36,1.18
"<a href=""https://www.baseball-reference.com/players/b/belchti01.shtml"">Tim Belcher</a>",2,31,208&‌#8532;,12,11,0,198,108,103,19,74,135,4.442,3.836,1.304,1.82,1.31
"<a href=""https://www.baseball-reference.com/players/b/belinst01.shtml"">Stan Belinda</a>",2,26,69&‌#8532;,4,2,19,65,31,30,6,17,55,3.876,3.175,1.177,3.24,.00
"<a href=""https://www.baseball-reference.com/players/b/beller01.shtml"">Eric Bell</a>",HOU,29,7&‌#8531;,0,1,0,10,5,5,0,2,2,6.136,3.235,1.636,1.00,-.15
"<a href=""https://www.baseball-reference.com/players/b/benesan01.shtml"">Andy Benes</a>",SDN,25,230&‌#8532;,15,15,0,200,111,97,23,86,179,3.785,3.810,1.240,2.08,4.84
"<a href=""https://www.baseball-reference.com/players/b/bereja01.shtml"">Jason Bere</a>",CHA,22,142&‌#8532;,12,5,0,109,60,55,12,81,129,3.470,3.901,1.332,1.59,.00
"<a href=""https://www.baseball-reference.com/players/b/bergmse01.shtml"">Sean Bergman</a>",DET,23,39&‌#8532;,1,4,0,47,29,25,6,23,19,5.672,5.569,1.765,.83,.00
"<a href=""https://www.baseball-reference.com/players/b/bielemi01.shtml"">Mike Bielecki</a>",CLE,33,68&‌#8532;,4,5,0,90,47,45,8,23,38,5.898,4.223,1.646,1.65,-.23
"<a href=""https://www.baseball-reference.com/players/b/blackbu02.shtml"">Buddy Black</a>",SFN,36,93&‌#8532;,8,2,0,89,44,37,13,33,45,3.555,4.906,1.302,1.36,.62
"<a href=""https://www.baseball-reference.com/players/b/blairwi01.shtml"">Willie Blair</a>",COL,27,146,6,10,0,184,90,77,20,42,84,4.747,4.330,1.548,2.00,.67
"<a href=""https://www.baseball-reference.com/players/b/boddimi01.shtml"">Mike Boddicker</a>",ML4,35,54,3,5,0,77,35,34,6,15,24,5.667,4.081,1.704,1.60,-.12
"<a href=""https://www.baseball-reference.com/players/b/boevejo01.shtml"">Joe Boever</a>",2,32,102&‌#8531;,6,3,3,101,50,41,9,44,63,3.606,4.070,1.417,1.43,.74
"<a href=""https://www.baseball-reference.com/players/b/bohanbr01.shtml"">Brian Bohanon</a>",TEX,24,92&‌#8532;,4,4,0,107,54,49,8,46,45,4.759,4.491,1.651,.98,.00
"<a href=""https://www.baseball-reference.com/players/b/boltoro01.shtml"">Rod Bolton</a>",CHA,24,42&‌#8531;,2,6,0,55,40,35,4,16,17,7.441,4.384,1.677,1.06,-1.16
"<a href=""https://www.baseball-reference.com/players/b/boltoto01.shtml"">Tom Bolton</a>",DET,31,102&‌#8532;,6,6,0,113,57,51,5,45,66,4.471,3.431,1.539,1.47,.84
"<a href=""https://www.baseball-reference.com/players/b/bonesri01.shtml"">Ricky Bones</a>",ML4,24,203&‌#8532;,11,11,0,222,122,110,28,63,63,4.861,5.004,1.399,1.00,.70
"<a href=""https://www.baseball-reference.com/players/b/borbope02.shtml"">Pedro Borbon</a>",ATL,25,1&‌#8532;,0,0,0,3,4,4,0,3,2,21.600,5.308,3.600,.67,.00
"<a href=""https://www.baseball-reference.com/players/b/bosioch01.shtml"">Chris Bosio</a>",SEA,30,164&‌#8531;,9,9,1,138,75,63,14,59,119,3.450,3.637,1.199,2.02,2.83
"<a href=""https://www.baseball-reference.com/players/b/boskish01.shtml"">Shawn Boskie</a>",CHN,26,65&‌#8532;,5,3,0,63,30,25,7,21,39,3.426,3.856,1.279,1.86,.19
"<a href=""https://www.baseball-reference.com/players/b/botteke01.shtml"">Kent Bottenfield</a>",2,24,159&‌#8532;,5,10,0,179,102,90,24,71,63,5.073,5.423,1.566,.89,.23
"<a href=""https://www.baseball-reference.com/players/b/bouchde01.shtml"">Denis Boucher</a>",MON,25,28&‌#8531;,3,1,0,24,7,6,1,3,14,1.906,2.772,.953,4.67,1.19
"<a href=""https://www.baseball-reference.com/players/b/bowenry01.shtml"">Ryan Bowen</a>",FLO,25,156&‌#8532;,8,12,0,156,83,77,11,87,98,4.423,4.270,1.551,1.13,1.69
"<a href=""https://www.baseball-reference.com/players/b/brantje01.shtml"">Jeff Brantley</a>",SFN,29,113&‌#8532;,5,6,0,112,60,54,19,46,76,4.276,4.886,1.390,1.65,-.19
"<a href=""https://www.baseball-reference.com/players/b/brennwi01.shtml"">William Brennan</a>",CHN,30,15,2,1,0,16,8,7,2,8,11,4.200,4.732,1.600,1.38,-.13
"<a href=""https://www.baseball-reference.com/players/b/brewebi01.shtml"">Billy Brewer</a>",KCA,25,39,2,2,0,31,16,15,6,20,28,3.462,5.338,1.308,1.40,.78
"<a href=""https://www.baseball-reference.com/players/b/brewero01.shtml"">Rod Brewer</a>",SLN,27,1,0,0,0,3,5,5,1,2,1,45.000,15.811,5.000,.50,-.15
"<a href=""https://www.baseball-reference.com/players/b/brinkbr01.shtml"">Brad Brink</a>",PHI,28,6,0,0,0,3,2,2,1,3,8,3.000,4.051,1.000,2.67,.09
"<a href=""https://www.baseball-reference.com/players/b/briscjo01.shtml"">John Briscoe</a>",OAK,25,24&‌#8532;,1,0,0,26,25,22,2,26,24,8.027,5.196,2.108,.92,-.59
"<a href=""https://www.baseball-reference.com/players/b/brocado01.shtml"">Doug Brocail</a>",SDN,26,128&‌#8531;,4,13,0,143,75,65,16,42,70,4.558,4.364,1.442,1.67,1.48
"<a href=""https://www.baseball-reference.com/players/b/bronkje01.shtml"">Jeff Bronkey</a>",TEX,27,36,1,1,1,39,20,16,4,11,18,4.000,4.292,1.389,1.64,-.01
"<a href=""https://www.baseball-reference.com/players/b/brosste01.shtml"">Terry Bross</a>",SFN,27,2,0,0,0,3,2,2,1,1,1,9.000,9.751,2.000,1.00,-.08
"<a href=""https://www.baseball-reference.com/players/b/brownke01.shtml"">Kevin Brown</a>",TEX,28,233,15,12,0,228,105,93,14,74,142,3.592,3.307,1.296,1.92,4.00
"<a href=""https://www.baseball-reference.com/players/b/brownto05.shtml"">Tom Browning</a>",CIN,33,114,7,7,0,159,61,60,15,20,53,4.737,4.196,1.570,2.65,.67
"<a href=""https://www.baseball-reference.com/players/b/browsc01.shtml"">Scott Brow</a>",TOR,24,18,1,1,0,19,15,12,2,10,7,6.000,5.159,1.611,.70,-.32
"<a href=""https://www.baseball-reference.com/players/b/brummgr01.shtml"">Greg Brummett</a>",2,26,72&‌#8532;,4,4,0,82,42,41,12,28,30,5.078,5.567,1.514,1.07,.11
"<a href=""https://www.baseball-reference.com/players/b/bulliji01.shtml"">Jim Bullinger</a>",CHN,27,16&‌#8532;,1,0,1,18,9,8,1,9,10,4.320,4.166,1.620,1.11,-.13
"<a href=""https://www.baseball-reference.com/players/b/burbada01.shtml"">Dave Burba</a>",SFN,26,95&‌#8531;,10,3,0,95,49,45,14,37,88,4.248,4.121,1.385,2.38,.00
"<a href=""https://www.baseball-reference.com/players/b/burgoen01.shtml"">Enrique Burgos</a>",KCA,27,5,0,1,0,5,5,5,0,6,6,9.000,3.512,2.200,1.00,-.10
"<a href=""https://www.baseball-reference.com/players/b/burkejo03.shtml"">John Burkett</a>",SFN,28,231&‌#8532;,22,7,0,224,100,94,18,40,145,3.652,3.123,1.140,3.62,2.60
"<a href=""https://www.baseball-reference.com/players/b/burnsto02.shtml"">Todd Burns</a>",2,29,95&‌#8532;,0,8,0,95,57,54,14,41,45,5.080,5.220,1.422,1.10,.22
"<a href=""https://www.baseball-reference.com/players/b/bushich01.shtml"">Chris Bushing</a>",CIN,25,4&‌#8531;,0,0,0,9,7,6,1,4,3,12.462,6.629,3.000,.75,-.21
"<a href=""https://www.baseball-reference.com/players/b/butchmi01.shtml"">Mike Butcher</a>",CAL,28,28&‌#8531;,1,0,8,21,12,9,2,15,24,2.859,3.593,1.271,1.60,.72
"<a href=""https://www.baseball-reference.com/players/c/cadargr01.shtml"">Greg Cadaret</a>",2,31,48,3,2,1,54,24,23,3,30,25,4.312,4.508,1.750,.83,.00
"<a href=""https://www.baseball-reference.com/players/c/campbke01.shtml"">Kevin Campbell</a>",OAK,28,16,0,0,0,20,13,13,1,11,9,7.312,4.490,1.938,.82,-.20
"<a href=""https://www.baseball-reference.com/players/c/candejo01.shtml"">John Candelaria</a>",PIT,39,19&‌#8532;,0,3,1,25,19,18,2,9,17,8.237,3.739,1.729,1.89,-1.00
"<a href=""https://www.baseball-reference.com/players/c/candito01.shtml"">Tom Candiotti</a>",LAN,35,213&‌#8532;,8,10,0,192,86,74,12,71,155,3.117,3.180,1.231,2.18,.00
"<a href=""https://www.baseball-reference.com/players/c/cansejo01.shtml"">Jose Canseco</a>",TEX,28,1,0,0,0,2,3,3,0,3,0,27.000,10.243,5.000,.00,-.09
"<a href=""https://www.baseball-reference.com/players/c/carpecr01.shtml"">Cris Carpenter</a>",2,28,69&‌#8531;,4,2,1,64,30,27,5,25,53,3.505,3.308,1.284,2.12,.98
"<a href=""https://www.baseball-reference.com/players/c/carych01.shtml"">Chuck Cary</a>",CHA,33,20&‌#8532;,1,0,0,22,12,12,1,11,10,5.226,3.799,1.597,.91,-.08
"<a href=""https://www.baseball-reference.com/players/c/casiala01.shtml"">Larry Casian</a>",MIN,27,56&‌#8532;,5,3,1,59,23,19,1,14,31,3.018,2.817,1.288,2.21,.00
"<a href=""https://www.baseball-reference.com/players/c/castifr01.shtml"">Frank Castillo</a>",CHN,24,141&‌#8531;,5,8,0,162,83,76,20,39,84,4.840,4.264,1.422,2.15,-.79
"<a href=""https://www.baseball-reference.com/players/c/castito02.shtml"">Tony Castillo</a>",TOR,30,50&‌#8532;,3,2,0,44,19,19,4,22,28,3.375,4.272,1.303,1.27,.00
"<a href=""https://www.baseball-reference.com/players/c/charlno01.shtml"">Norm Charlton</a>",SEA,30,34&‌#8532;,1,3,18,22,12,9,4,17,48,2.337,3.195,1.125,2.82,.00
"<a href=""https://www.baseball-reference.com/players/c/chrismi02.shtml"">Mike Christopher</a>",CLE,29,11&‌#8532;,0,0,0,14,6,5,3,2,8,3.857,5.386,1.371,4.00,.12
"<a href=""https://www.baseball-reference.com/players/c/clarkma01.shtml"">Mark Clark</a>",CLE,25,109&‌#8531;,7,5,0,119,55,52,18,25,57,4.280,4.789,1.317,2.28,.00
"<a href=""https://www.baseball-reference.com/players/c/clemero02.shtml"">Roger Clemens</a>",BOS,30,191&‌#8532;,11,14,0,175,99,95,17,67,160,4.461,3.350,1.263,2.39,2.55
"<a href=""https://www.baseball-reference.com/players/c/coneda01.shtml"">David Cone</a>",KCA,30,254,11,14,0,205,102,94,20,114,191,3.331,3.768,1.256,1.68,.00
"<a href=""https://www.baseball-reference.com/players/c/conveji01.shtml"">Jim Converse</a>",SEA,21,20&‌#8531;,1,3,0,23,12,12,0,14,10,5.311,4.064,1.820,.71,.00
"<a href=""https://www.baseball-reference.com/players/c/cookan01.shtml"">Andy Cook</a>",NYA,25,5&‌#8531;,0,1,0,4,3,3,1,7,4,5.062,7.891,2.062,.57,.02
"<a href=""https://www.baseball-reference.com/players/c/cookde01.shtml"">Dennis Cook</a>",CLE,30,54,5,5,0,62,36,34,9,16,34,5.667,4.673,1.444,2.12,-.15
"<a href=""https://www.baseball-reference.com/players/c/cookest01.shtml"">Steve Cooke</a>",PIT,23,210&‌#8532;,10,10,0,207,101,91,22,59,132,3.888,3.896,1.263,2.24,2.33
"<a href=""https://www.baseball-reference.com/players/c/cookmi01.shtml"">Mike Cook</a>",BAL,29,3,0,0,0,1,0,0,0,2,3,.000,2.988,1.000,1.50,.12
"<a href=""https://www.baseball-reference.com/players/c/cormirh01.shtml"">Rheal Cormier</a>",SLN,26,145&‌#8531;,7,6,0,163,80,70,18,27,75,4.335,4.023,1.307,2.78,.00
"<a href=""https://www.baseball-reference.com/players/c/corsiji01.shtml"">Jim Corsi</a>",FLO,31,20&‌#8531;,0,2,0,28,15,15,1,10,7,6.639,4.310,1.869,.70,.00
"<a href=""https://www.baseball-reference.com/players/c/coxda01.shtml"">Danny Cox</a>",TOR,33,83&‌#8532;,7,6,2,73,31,29,8,29,84,3.120,3.261,1.219,2.90,1.85
"<a href=""https://www.baseball-reference.com/players/c/crimch01.shtml"">Chuck Crim</a>",CAL,31,15&‌#8531;,2,2,0,17,11,10,2,5,10,5.870,3.972,1.435,2.00,-.16
"<a href=""https://www.baseball-reference.com/players/c/cummijo01.shtml"">John Cummings</a>",SEA,24,46&‌#8531;,0,6,0,59,34,31,6,16,19,6.022,4.732,1.619,1.19,.00
"<a href=""https://www.baseball-reference.com/players/d/daalom01.shtml"">Omar Daal</a>",LAN,21,35&‌#8531;,2,3,0,36,20,20,5,21,19,5.094,5.665,1.613,.90,.02
"<a href=""https://www.baseball-reference.com/players/d/darliro01.shtml"">Ron Darling</a>",OAK,32,178,5,9,0,198,107,102,22,72,95,5.157,4.635,1.517,1.32,.82
"<a href=""https://www.baseball-reference.com/players/d/darwida01.shtml"">Danny Darwin</a>",BOS,37,229&‌#8531;,15,11,0,196,93,83,31,49,130,3.257,4.274,1.068,2.65,.00
"<a href=""https://www.baseball-reference.com/players/d/davisch01.shtml"">Chili Davis</a>",CAL,33,2,0,0,0,0,0,0,0,0,0,.000,.973,.000,&infin;,.09
"<a href=""https://www.baseball-reference.com/players/d/davisma01.shtml"">Mark Davis</a>",2,32,69&‌#8532;,1,5,4,79,37,33,10,44,70,4.263,4.608,1.766,1.59,.68
"<a href=""https://www.baseball-reference.com/players/d/davisst02.shtml"">Storm Davis</a>",2,31,98,2,8,4,93,57,55,9,48,73,5.051,4.075,1.439,1.52,-.49
"<a href=""https://www.baseball-reference.com/players/d/dayleke01.shtml"">Ken Dayley</a>",TOR,34,0&‌#8532;,0,0,0,1,2,0,0,4,2,.000,11.733,7.500,.50,-.08
"<a href=""https://www.baseball-reference.com/players/d/deleojo01.shtml"">Jose DeLeon</a>",2,32,57&‌#8531;,3,0,0,44,27,19,7,30,40,2.983,4.546,1.291,1.33,.04
"<a href=""https://www.baseball-reference.com/players/d/delucri01.shtml"">Rich DeLucia</a>",SEA,28,42&‌#8532;,3,6,0,46,24,22,5,23,48,4.641,3.761,1.617,2.09,.00
"<a href=""https://www.baseball-reference.com/players/d/deshaji01.shtml"">Jim Deshaies</a>",2,33,184&‌#8531;,13,15,0,183,94,90,26,57,85,4.394,4.795,1.302,1.49,2.83
"<a href=""https://www.baseball-reference.com/players/d/desiljo01.shtml"">John DeSilva</a>",2,25,6&‌#8531;,0,0,0,8,5,5,0,1,6,7.105,1.695,1.421,6.00,-.03
"<a href=""https://www.baseball-reference.com/players/d/deweyma01.shtml"">Mark Dewey</a>",PIT,28,26&‌#8532;,1,2,7,14,8,7,0,10,14,2.362,2.705,.900,1.40,.70
"<a href=""https://www.baseball-reference.com/players/d/dibblro01.shtml"">Rob Dibble</a>",CIN,29,41&‌#8532;,1,4,19,34,33,30,8,42,49,6.480,6.146,1.824,1.17,-1.53
"<a href=""https://www.baseball-reference.com/players/d/dipinfr01.shtml"">Frank DiPino</a>",KCA,36,15&‌#8532;,1,1,0,21,12,12,2,6,5,6.894,4.705,1.723,.83,-.11
"<a href=""https://www.baseball-reference.com/players/d/dipotje01.shtml"">Jerry Dipoto</a>",CLE,25,56&‌#8531;,4,4,11,57,21,15,0,30,41,2.396,3.076,1.544,1.37,1.43
"<a href=""https://www.baseball-reference.com/players/d/dixonst01.shtml"">Steve Dixon</a>",SLN,23,2&‌#8532;,0,0,0,7,10,10,1,5,2,33.750,9.574,4.500,.40,-.46
"<a href=""https://www.baseball-reference.com/players/d/doherjo02.shtml"">John Doherty</a>",DET,26,184&‌#8532;,14,11,0,205,104,91,19,48,63,4.435,4.369,1.370,1.31,1.73
"<a href=""https://www.baseball-reference.com/players/d/dopsojo01.shtml"">John Dopson</a>",BOS,29,155&‌#8532;,7,11,0,170,93,86,16,59,89,4.972,4.265,1.471,1.51,.71
"<a href=""https://www.baseball-reference.com/players/d/downske01.shtml"">Kelly Downs</a>",OAK,32,119&‌#8532;,5,10,0,135,80,75,14,60,66,5.641,4.847,1.630,1.10,-.51
"<a href=""https://www.baseball-reference.com/players/d/drabedo01.shtml"">Doug Drabek</a>",HOU,30,237&‌#8532;,9,18,0,242,108,100,18,60,157,3.787,3.368,1.271,2.62,1.99
"<a href=""https://www.baseball-reference.com/players/d/drahmbr01.shtml"">Brian Drahman</a>",CHA,26,5&‌#8531;,0,0,1,7,0,0,0,2,3,.000,2.988,1.688,1.50,.24
"<a href=""https://www.baseball-reference.com/players/d/drapemi01.shtml"">Mike Draper</a>",NYN,26,42&‌#8531;,1,1,0,53,22,20,2,14,16,4.252,3.824,1.583,1.14,.12
"<a href=""https://www.baseball-reference.com/players/d/dreyest01.shtml"">Steve Dreyer</a>",TEX,23,41,3,3,0,48,26,26,7,20,23,5.707,5.466,1.659,1.15,-.17
"<a href=""https://www.baseball-reference.com/players/e/eckerde01.shtml"">Dennis Eckersley</a>",OAK,38,67,2,4,36,67,32,31,7,13,80,4.164,2.473,1.194,6.15,.69
"<a href=""https://www.baseball-reference.com/players/e/edensto01.shtml"">Tom Edens</a>",HOU,32,49,1,1,0,47,17,17,4,19,21,3.122,4.430,1.347,1.11,.67
"<a href=""https://www.baseball-reference.com/players/e/eichhma01.shtml"">Mark Eichhorn</a>",TOR,32,72&‌#8532;,3,1,0,76,26,22,3,22,47,2.725,3.015,1.349,2.14,1.56
"<a href=""https://www.baseball-reference.com/players/e/eilanda01.shtml"">Dave Eiland</a>",SDN,26,48&‌#8531;,0,3,0,58,33,28,5,17,14,5.214,4.711,1.552,.82,-.03
"<a href=""https://www.baseball-reference.com/players/e/eldreca01.shtml"">Cal Eldred</a>",ML4,25,258,16,16,0,232,120,115,32,91,180,4.012,4.174,1.252,1.98,4.38
"<a href=""https://www.baseball-reference.com/players/e/ericksc01.shtml"">Scott Erickson</a>",MIN,25,218&‌#8532;,8,19,0,266,138,126,17,71,116,5.186,3.743,1.541,1.63,.00
"<a href=""https://www.baseball-reference.com/players/e/ettlema01.shtml"">Mark Ettles</a>",SDN,26,18,1,0,0,23,16,13,4,4,9,6.500,5.425,1.500,2.25,-.35
"<a href=""https://www.baseball-reference.com/players/f/fajarhe01.shtml"">Hector Fajardo</a>",TEX,22,0&‌#8532;,0,0,0,0,0,0,0,0,1,.000,-.452,.000,&infin;,.02
"<a href=""https://www.baseball-reference.com/players/f/farrejo03.shtml"">John Farrell</a>",CAL,30,90&‌#8532;,3,12,0,110,74,74,22,44,45,7.346,6.402,1.699,1.02,-.77
"<a href=""https://www.baseball-reference.com/players/f/farrst01.shtml"">Steve Farr</a>",NYA,36,47,2,2,25,44,22,22,8,28,39,4.213,5.237,1.532,1.39,.00
"<a href=""https://www.baseball-reference.com/players/f/fasseje01.shtml"">Jeff Fassero</a>",MON,30,149&‌#8532;,12,5,1,119,50,38,7,54,140,2.285,2.808,1.156,2.59,.00
"<a href=""https://www.baseball-reference.com/players/f/fernaal01.shtml"">Alex Fernandez</a>",CHA,23,247&‌#8531;,18,9,0,221,95,86,27,67,169,3.129,3.809,1.164,2.52,5.43
"<a href=""https://www.baseball-reference.com/players/f/fernasi01.shtml"">Sid Fernandez</a>",NYN,30,119&‌#8532;,5,6,0,82,42,39,17,36,81,2.933,4.433,.986,2.25,3.34
"<a href=""https://www.baseball-reference.com/players/f/fettemi01.shtml"">Mike Fetters</a>",ML4,28,59&‌#8531;,3,3,0,59,29,22,4,22,23,3.337,4.166,1.365,1.05,.00
"<a href=""https://www.baseball-reference.com/players/f/finlech01.shtml"">Chuck Finley</a>",CAL,30,251&‌#8531;,16,14,0,243,108,88,22,82,187,3.151,3.542,1.293,2.28,7.05
"<a href=""https://www.baseball-reference.com/players/f/flemida01.shtml"">Dave Fleming</a>",SEA,23,167&‌#8531;,12,5,0,189,84,81,15,67,75,4.357,4.350,1.530,1.12,.00
"<a href=""https://www.baseball-reference.com/players/f/flenehu01.shtml"">Huck Flener</a>",TOR,24,6&‌#8532;,0,0,0,7,3,3,0,4,2,4.050,4.196,1.650,.50,.10
"<a href=""https://www.baseball-reference.com/players/f/fletcpa01.shtml"">Paul Fletcher</a>",PHI,26,0&‌#8531;,0,0,0,0,0,0,0,0,0,.000,2.988,.000,&infin;,.01
"<a href=""https://www.baseball-reference.com/players/f/fossato01.shtml"">Tony Fossas</a>",BOS,35,40,1,1,0,38,28,23,4,15,39,5.175,3.301,1.325,2.60,.00
"<a href=""https://www.baseball-reference.com/players/f/fosteke01.shtml"">Kevin Foster</a>",PHI,24,6&‌#8532;,0,1,0,13,11,11,3,7,6,14.850,9.022,3.000,.86,-.41
"<a href=""https://www.baseball-reference.com/players/f/fostest01.shtml"">Steve Foster</a>",CIN,26,25&‌#8532;,2,2,0,23,8,5,1,5,16,1.753,2.715,1.091,3.20,.60
"<a href=""https://www.baseball-reference.com/players/f/francjo01.shtml"">John Franco</a>",NYN,32,36&‌#8531;,4,3,10,46,24,21,6,19,29,5.202,4.900,1.789,1.53,-.77
"<a href=""https://www.baseball-reference.com/players/f/fredrsc01.shtml"">Scott Fredrickson</a>",COL,25,29,0,1,0,33,25,20,3,17,20,6.207,4.530,1.724,1.18,-.50
"<a href=""https://www.baseball-reference.com/players/f/freemma02.shtml"">Marvin Freeman</a>",ATL,30,23&‌#8532;,2,0,0,24,16,16,1,10,25,6.085,2.583,1.437,2.50,.00
"<a href=""https://www.baseball-reference.com/players/f/freyst01.shtml"">Steve Frey</a>",CAL,29,48&‌#8531;,2,3,13,41,20,16,1,26,22,2.979,3.796,1.386,.85,.00
"<a href=""https://www.baseball-reference.com/players/f/frohwto01.shtml"">Todd Frohwirth</a>",BAL,30,96&‌#8531;,6,7,3,91,47,41,7,44,50,3.830,4.216,1.401,1.14,.66
"<a href=""https://www.baseball-reference.com/players/g/garceri01.shtml"">Rich Garces</a>",MIN,22,4,0,0,0,4,2,0,0,2,3,.000,2.988,1.500,1.50,.04
"<a href=""https://www.baseball-reference.com/players/g/gardimi01.shtml"">Mike Gardiner</a>",2,27,49&‌#8531;,2,3,0,52,33,27,3,26,25,4.926,4.261,1.581,.96,-.61
