Name,Tm,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/g/grayjo01.shtml"">Johnny Gray</a>",CLE,30,60,1,3,0,21,17,13,1,13,3,5.850,4.818,1.700,0.23,-0.65
"<a href=""https://www.baseball-reference.com/players/g/griggha01.shtml"">Hal Griggs</a>",WS1,28,41,0,1,0,11,5,5,1,7,12,3.293,3.234,1.317,1.71,0.43
"<a href=""https://www.baseball-reference.com/players/g/grimbo01.shtml"">Bob Grim</a>",NYA,27,216,12,8,19,60,22,21,5,36,52,2.625,3.449,1.333,1.44,0.00
"<a href=""https://www.baseball-reference.com/players/g/grissma01.shtml"">Marv Grissom</a>",NY1,39,248,4,4,14,74,36,24,6,23,51,2.613,2.933,1.173,2.22,1.57
"<a href=""https://www.baseball-reference.com/players/g/gromest01.shtml"">Steve Gromek</a>",DET,37,71,0,1,1,32,16,16,3,13,11,6.085,4.561,1.901,0.85,-0.43
"<a href=""https://www.baseball-reference.com/players/g/grossdo01.shtml"">Don Gross</a>",CIN,26,445,7,9,1,152,75,71,21,33,73,4.308,3.904,1.247,2.21,1.35
"<a href=""https://www.baseball-reference.com/players/h/hackewa02.shtml"">W. Hacker</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotehackewa02"" style=""display:none;""></input><label for=""footnotehackewa02"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivhackewa02"">CIN, PHI</div></span>",32,352,7,6,0,122,66,62,15,31,51,4.756,3.947,1.304,1.65,0.51
"<a href=""https://www.baseball-reference.com/players/h/haddiha01.shtml"">H. Haddix</a>",PHI,31,512,10,13,0,176,84,77,18,39,136,4.061,2.882,1.260,3.49,1.58
"<a href=""https://www.baseball-reference.com/players/h/halldi01.shtml"">Dick Hall</a>",PIT,26,30,0,0,0,17,12,12,4,5,7,10.800,6.826,2.200,1.40,-0.56
"<a href=""https://www.baseball-reference.com/players/h/hamnegr01.shtml"">G. Hamner</a>",PHI,30,3,0,0,0,1,0,0,0,0,1,.000,.625,1.000,&infin;,0.03
"<a href=""https://www.baseball-reference.com/players/h/harribi03.shtml"">Bill Harris</a>",BRO,26,21,0,1,0,9,3,3,1,1,3,3.857,3.821,1.429,3.00,0.06
"<a href=""https://www.baseball-reference.com/players/h/harshja01.shtml"">J. Harshman</a>",CHA,29,454,8,8,1,142,78,69,16,82,83,4.104,4.280,1.480,1.01,-0.50
"<a href=""https://www.baseball-reference.com/players/h/hearnji01.shtml"">Jim Hearn</a>",PHI,36,222,5,1,3,79,35,30,6,18,46,3.649,2.902,1.311,2.56,0.91
"<a href=""https://www.baseball-reference.com/players/h/heiseji01.shtml"">Jim Heise</a>",WS1,26,57,0,3,0,25,19,17,2,16,8,8.053,5.302,2.158,0.50,-0.58
"<a href=""https://www.baseball-reference.com/players/h/hernaev01.shtml"">E. Hernandez</a>",WS1,26,108,0,0,0,38,18,17,2,20,15,4.250,3.964,1.611,0.75,0.61
"<a href=""https://www.baseball-reference.com/players/h/hillda01.shtml"">Dave Hill</a>",KC1,19,7,0,0,0,6,7,7,3,3,1,27.000,20.076,3.857,0.33,-0.41
"<a href=""https://www.baseball-reference.com/players/h/hillmda01.shtml"">Dave Hillman</a>",CHN,29,310,6,11,1,115,52,50,13,37,53,4.355,4.102,1.471,1.43,1.10
"<a href=""https://www.baseball-reference.com/players/h/hobbigl01.shtml"">Glen Hobbie</a>",CHN,21,13,0,0,0,6,5,5,0,5,3,10.385,4.239,2.538,0.60,-0.19
"<a href=""https://www.baseball-reference.com/players/h/hoeftbi01.shtml"">Billy Hoeft</a>",DET,25,621,9,11,1,188,85,80,15,69,111,3.478,3.255,1.242,1.61,0.00
"<a href=""https://www.baseball-reference.com/players/h/hookja01.shtml"">Jay Hook</a>",CIN,20,30,0,1,0,6,7,5,0,8,6,4.500,3.675,1.400,0.75,-0.06
"<a href=""https://www.baseball-reference.com/players/h/hostge01.shtml"">Gene Host</a>",KC1,24,71,0,2,0,29,19,19,5,14,9,7.225,6.244,1.817,0.64,-0.40
"<a href=""https://www.baseball-reference.com/players/h/houttar01.shtml"">A. Houtteman</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotehouttar01"" style=""display:none;""></input><label for=""footnotehouttar01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivhouttar01"">CLE, BAL</div></span>",29,32,0,0,0,26,16,16,1,6,6,13.500,3.776,3.000,1.00,-0.03
"<a href=""https://www.baseball-reference.com/players/h/howeldi01.shtml"">Dixie Howell</a>",CHA,37,205,6,5,6,64,25,25,6,30,37,3.293,3.881,1.376,1.23,1.07
"<a href=""https://www.baseball-reference.com/players/h/hugheji02.shtml"">Jim Hughes</a>",CHA,34,15,0,0,0,12,6,6,0,3,2,10.800,3.198,3.000,0.67,-0.46
"<a href=""https://www.baseball-reference.com/players/h/hydedi01.shtml"">Dick Hyde</a>",WS1,28,328,4,3,1,104,54,50,4,56,46,4.116,3.440,1.463,0.82,1.59
"<a href=""https://www.baseball-reference.com/players/j/jacksla01.shtml"">L. Jackson</a>",SLN,26,631,15,9,1,196,84,81,21,57,96,3.466,3.628,1.203,1.68,3.84
"<a href=""https://www.baseball-reference.com/players/j/jayjo01.shtml"">Joey Jay</a>",ML1,21,2,0,0,1,0,0,0,0,0,0,.000,2.456,.000,&infin;,0.00
"<a href=""https://www.baseball-reference.com/players/j/jeffcha01.shtml"">Hal Jeffcoat</a>",CIN,32,621,12,13,0,236,117,104,29,46,63,4.522,4.249,1.362,1.37,0.67
"<a href=""https://www.baseball-reference.com/players/j/johnsco01.shtml"">C. Johnson</a>",BAL,34,726,14,11,0,212,93,86,17,66,177,3.198,2.687,1.149,2.68,2.85
"<a href=""https://www.baseball-reference.com/players/j/johnser02.shtml"">E. Johnson</a>",ML1,33,195,7,3,4,67,29,28,9,26,44,3.877,4.025,1.431,1.69,0.37
"<a href=""https://www.baseball-reference.com/players/j/jollyda01.shtml"">Dave Jolly</a>",ML1,32,113,1,1,1,37,22,21,4,21,27,5.018,3.821,1.540,1.29,-0.17
"<a href=""https://www.baseball-reference.com/players/j/jonesgo01.shtml"">Gordon Jones</a>",NY1,27,35,0,1,0,16,9,8,1,3,5,6.171,3.120,1.629,1.67,-0.19
"<a href=""https://www.baseball-reference.com/players/j/jonessa02.shtml"">Sam Jones</a>",SLN,31,548,12,9,0,164,77,73,17,71,154,3.597,3.047,1.286,2.17,2.82
"<a href=""https://www.baseball-reference.com/players/k/kaisedo01.shtml"">Don Kaiser</a>",CHN,22,216,2,6,0,91,48,40,4,28,23,5.000,3.656,1.653,0.82,-0.28
"<a href=""https://www.baseball-reference.com/players/k/keegabo01.shtml"">Bob Keegan</a>",CHA,36,428,10,8,2,131,62,56,22,37,36,3.533,4.811,1.178,0.97,0.73
"<a href=""https://www.baseball-reference.com/players/k/kellnal01.shtml"">Alex Kellner</a>",KC1,32,398,6,5,0,141,65,63,18,41,72,4.274,4.027,1.372,1.76,0.00
"<a href=""https://www.baseball-reference.com/players/k/kemmeru01.shtml"">R. Kemmerer</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotekemmeru01"" style=""display:none;""></input><label for=""footnotekemmeru01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivkemmeru01"">BOS, WS1</div></span>",26,529,7,11,0,219,112,97,20,73,82,4.951,4.138,1.656,1.12,0.00
"<a href=""https://www.baseball-reference.com/players/k/kennebi02.shtml"">Bill Kennedy</a>",CIN,36,38,0,2,3,16,9,9,1,5,8,6.395,3.096,1.658,1.60,-0.20
"<a href=""https://www.baseball-reference.com/players/k/kindeel01.shtml"">Ellis Kinder</a>",CHA,42,3,0,0,0,0,0,0,0,1,0,.000,5.420,1.000,0.00,0.03
"<a href=""https://www.baseball-reference.com/players/k/kingne01.shtml"">Nellie King</a>",PIT,29,156,2,1,1,69,27,26,7,16,23,4.500,4.083,1.635,1.44,0.07
"<a href=""https://www.baseball-reference.com/players/k/kippfr01.shtml"">Fred Kipp</a>",BRO,25,12,0,0,0,6,4,4,2,0,3,9.000,7.119,1.500,&infin;,-0.11
"<a href=""https://www.baseball-reference.com/players/k/klinero01.shtml"">Ron Kline</a>",PIT,25,615,9,16,0,214,107,92,28,61,88,4.039,4.254,1.341,1.44,0.00
"<a href=""https://www.baseball-reference.com/players/k/klippjo01.shtml"">J. Klippstein</a>",CIN,29,438,8,11,3,146,84,82,17,68,99,5.055,3.925,1.466,1.46,0.00
"<a href=""https://www.baseball-reference.com/players/k/koufasa01.shtml"">Sandy Koufax</a>",BRO,21,313,5,4,0,83,49,45,14,51,122,3.882,3.264,1.284,2.39,1.28
"<a href=""https://www.baseball-reference.com/players/k/kucksjo01.shtml"">Johnny Kucks</a>",NYA,24,538,8,10,2,169,82,71,13,59,78,3.563,3.388,1.271,1.32,0.00
"<a href=""https://www.baseball-reference.com/players/k/kuzavbo01.shtml"">Bob Kuzava</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotekuzavbo01"" style=""display:none;""></input><label for=""footnotekuzavbo01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivkuzavbo01"">PIT, SLN</div></span>",34,13,0,0,0,7,3,3,0,5,3,6.231,4.154,2.769,0.60,-0.04
"<a href=""https://www.baseball-reference.com/players/l/labincl01.shtml"">Clem Labine</a>",BRO,30,314,5,7,17,104,50,40,8,27,67,3.439,2.898,1.252,2.48,0.00
"<a href=""https://www.baseball-reference.com/players/l/lapalpa01.shtml"">Paul LaPalme</a>",CHA,33,121,1,4,7,35,16,15,5,19,19,3.347,4.590,1.339,1.00,0.57
"<a href=""https://www.baseball-reference.com/players/l/larsedo01.shtml"">Don Larsen</a>",NYA,27,419,10,4,0,113,68,58,12,87,81,3.737,4.351,1.432,0.93,0.00
"<a href=""https://www.baseball-reference.com/players/l/laryfr01.shtml"">Frank Lary</a>",DET,27,713,11,16,3,250,111,105,23,72,107,3.976,3.571,1.355,1.49,0.00
"<a href=""https://www.baseball-reference.com/players/l/latmaba01.shtml"">Barry Latman</a>",CHA,21,37,1,2,1,12,11,11,2,13,9,8.027,6.167,2.027,0.69,-0.44
"<a href=""https://www.baseball-reference.com/players/l/lawrebr01.shtml"">B. Lawrence</a>",CIN,32,751,16,13,4,234,111,98,26,76,121,3.523,3.674,1.238,1.59,3.97
"<a href=""https://www.baseball-reference.com/players/l/lawve01.shtml"">Vern Law</a>",PIT,27,518,10,8,1,172,72,55,18,32,55,2.867,3.697,1.181,1.72,2.45
"<a href=""https://www.baseball-reference.com/players/l/leedo01.shtml"">Don Lee</a>",DET,23,116,1,3,0,48,22,20,6,18,19,4.655,4.703,1.707,1.06,0.00
"<a href=""https://www.baseball-reference.com/players/l/lehmake01.shtml"">Ken Lehman</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotelehmake01"" style=""display:none;""></input><label for=""footnotelehmake01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivlehmake01"">BRO, BAL</div></span>",29,225,8,3,6,64,21,21,1,23,35,2.520,2.619,1.160,1.52,0.56
"<a href=""https://www.baseball-reference.com/players/l/lemonbo01.shtml"">Bob Lemon</a>",CLE,36,352,6,11,0,129,70,60,9,64,45,4.602,4.106,1.645,0.70,-0.24
"<a href=""https://www.baseball-reference.com/players/l/littldi01.shtml"">D. Littlefield</a>",CHN,31,197,2,3,4,76,46,39,12,37,51,5.345,4.808,1.721,1.38,-0.76
"<a href=""https://www.baseball-reference.com/players/l/loesbi01.shtml"">Billy Loes</a>",BAL,27,466,12,7,4,142,59,56,8,37,86,3.245,2.658,1.152,2.32,1.91
"<a href=""https://www.baseball-reference.com/players/l/lovenly01.shtml"">L. Lovenguth</a>",SLN,34,27,0,1,0,6,3,2,0,6,6,2.000,3.135,1.333,1.00,0.22
