Name,Tm,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/b/bonogu01.shtml"">Gus Bono</a>",WS1,25,37,0,2,0,17,13,12,0,6,4,8.757,3.466,1.865,0.67,-0.51
"<a href=""https://www.baseball-reference.com/players/b/brently01.shtml"">Lynn Brenton</a>",CIN,30,55,2,1,1,17,14,10,0,4,13,4.909,2.030,1.145,3.25,-0.61
"<a href=""https://www.baseball-reference.com/players/b/bressru01.shtml"">R. Bressler</a>",CIN,25,61,2,0,0,24,8,4,0,2,4,1.770,2.656,1.279,2.00,0.16
"<a href=""https://www.baseball-reference.com/players/b/burwebi01.shtml"">Bill Burwell</a>",SLA,25,340,6,4,4,133,55,46,5,42,30,3.653,3.798,1.544,0.71,1.45
"<a href=""https://www.baseball-reference.com/players/b/bushjo01.shtml"">B. Bush</a>",BOS,27,731,15,15,1,287,138,115,3,94,88,4.248,3.204,1.564,0.94,0.00
"<a href=""https://www.baseball-reference.com/players/c/cadorle01.shtml"">Leon Cadore</a>",BRO,28,763,15,14,0,256,91,74,4,56,79,2.619,2.959,1.227,1.41,4.34
"<a href=""https://www.baseball-reference.com/players/c/caldwra02.shtml"">Ray Caldwell</a>",CLE,32,713,20,10,0,286,135,102,9,63,80,3.863,3.301,1.468,1.27,0.53
"<a href=""https://www.baseball-reference.com/players/c/cantwmi01.shtml"">M. Cantwell</a>",PHI,26,70,0,3,0,25,18,10,1,15,8,3.857,4.132,1.714,0.53,-0.52
"<a href=""https://www.baseball-reference.com/players/c/carlsha01.shtml"">Hal Carlson</a>",PIT,28,740,14,13,3,262,102,92,4,63,62,3.357,3.126,1.318,0.98,0.00
"<a href=""https://www.baseball-reference.com/players/c/carlsle01.shtml"">Leon Carlson</a>",WS1,25,37,0,0,0,14,7,5,1,2,3,3.649,3.823,1.297,1.50,0.16
"<a href=""https://www.baseball-reference.com/players/c/cartepa01.shtml"">Paul Carter</a>",CHN,26,318,3,6,2,131,68,55,3,36,14,4.670,3.715,1.575,0.39,-1.29
"<a href=""https://www.baseball-reference.com/players/c/causere01.shtml"">Red Causey</a>",PHI,26,544,7,14,3,203,109,87,4,79,30,4.318,3.929,1.555,0.38,0.00
"<a href=""https://www.baseball-reference.com/players/c/cheevvi01.shtml"">V. Cheeves</a>",CHN,19,54,0,0,0,16,7,7,0,7,3,3.500,3.637,1.278,0.43,0.25
"<a href=""https://www.baseball-reference.com/players/c/cicoted01.shtml"">E. Cicotte</a>",CHA,36,910,21,10,2,316,128,110,6,74,87,3.264,3.151,1.286,1.18,5.14
"<a href=""https://www.baseball-reference.com/players/c/clarkbo03.shtml"">Bob Clark</a>",CLE,22,126,1,2,0,59,19,16,0,13,8,3.429,3.243,1.714,0.62,0.58
"<a href=""https://www.baseball-reference.com/players/c/colliri01.shtml"">Rip Collins</a>",NYA,24,562,14,8,1,171,82,67,6,79,66,3.219,3.597,1.335,0.84,2.97
"<a href=""https://www.baseball-reference.com/players/c/conkwal01.shtml"">A. Conkwright</a>",DET,23,58,2,1,1,29,16,15,0,16,4,6.983,4.883,2.328,0.25,-0.33
"<a href=""https://www.baseball-reference.com/players/c/conwaje01.shtml"">Jerry Conway</a>",WS1,19,6,0,0,0,1,0,0,0,1,0,.000,4.731,1.000,0.00,0.08
"<a href=""https://www.baseball-reference.com/players/c/coombja01.shtml"">Jack Coombs</a>",DET,37,17,0,0,0,7,5,2,0,2,1,3.176,3.459,1.588,0.50,-0.08
"<a href=""https://www.baseball-reference.com/players/c/coopewi01.shtml"">W. Cooper</a>",PIT,28,981,24,15,2,307,113,87,4,52,114,2.394,2.585,1.098,2.19,6.14
"<a href=""https://www.baseball-reference.com/players/c/coumbfr01.shtml"">Fritz Coumbe</a>",CIN,30,44,0,1,0,17,13,8,0,4,7,4.909,2.622,1.432,1.75,-0.40
"<a href=""https://www.baseball-reference.com/players/c/courtha01.shtml"">H. Courtney</a>",WS1,21,564,8,11,0,223,128,99,6,77,48,4.739,3.722,1.596,0.62,0.00
"<a href=""https://www.baseball-reference.com/players/c/covelst01.shtml"">S. Coveleski</a>",CLE,30,945,24,14,2,284,110,87,6,65,133,2.486,2.733,1.108,2.05,8.71
"<a href=""https://www.baseball-reference.com/players/c/coxre01.shtml"">Red Cox</a>",DET,25,15,0,0,0,9,4,3,0,3,1,5.400,3.890,2.400,0.33,0.03
"<a href=""https://www.baseball-reference.com/players/c/crumpro01.shtml"">Roy Crumpler</a>",DET,23,39,1,0,0,17,13,8,2,11,2,5.538,6.664,2.154,0.18,-0.34
"<a href=""https://www.baseball-reference.com/players/d/daussho01.shtml"">Hooks Dauss</a>",DET,30,811,13,21,0,308,158,107,11,84,82,3.562,3.497,1.450,0.98,1.47
"<a href=""https://www.baseball-reference.com/players/d/davencl01.shtml"">C. Davenport</a>",NY1,22,6,0,0,0,2,1,1,1,1,0,4.500,11.808,1.500,0.00,-0.01
"<a href=""https://www.baseball-reference.com/players/d/davisdi01.shtml"">Dixie Davis</a>",SLA,29,808,18,12,0,250,117,95,10,149,85,3.175,4.237,1.481,0.57,5.63
"<a href=""https://www.baseball-reference.com/players/d/deberjo01.shtml"">Joe DeBerry</a>",SLA,23,164,2,4,0,65,35,30,2,20,12,4.939,3.706,1.555,0.60,-0.17
"<a href=""https://www.baseball-reference.com/players/d/devinha01.shtml"">Hal Deviney</a>",BOS,27,9,0,0,0,7,5,5,0,2,0,15.000,4.447,3.000,0.00,-0.10
"<a href=""https://www.baseball-reference.com/players/d/doakbi01.shtml"">Bill Doak</a>",SLN,29,810,20,12,1,256,94,76,7,80,90,2.533,3.250,1.244,1.12,0.00
"<a href=""https://www.baseball-reference.com/players/d/douglph01.shtml"">Phil Douglas</a>",NY1,30,678,14,10,2,225,84,68,6,55,71,2.708,3.170,1.239,1.29,2.06
"<a href=""https://www.baseball-reference.com/players/e/eayrsed01.shtml"">Eddie Eayrs</a>",BSN,29,79,1,2,0,36,18,16,1,12,7,5.468,3.811,1.823,0.58,-0.46
"<a href=""https://www.baseball-reference.com/players/e/eckerch01.shtml"">C. Eckert</a>",PHA,22,17,0,0,0,8,3,3,0,1,1,4.765,2.339,1.588,1.00,0.01
"<a href=""https://www.baseball-reference.com/players/e/ehmkeho01.shtml"">Howard Ehmke</a>",DET,26,805,15,18,3,250,133,97,8,124,98,3.253,3.679,1.394,0.79,4.20
"<a href=""https://www.baseball-reference.com/players/e/eibelha01.shtml"">Hack Eibel</a>",BOS,26,31,0,0,0,10,4,4,0,3,5,3.484,2.646,1.258,1.67,0.16
"<a href=""https://www.baseball-reference.com/players/e/ellerho01.shtml"">Hod Eller</a>",CIN,25,631,13,12,0,208,79,69,6,52,76,2.952,3.071,1.236,1.46,2.38
"<a href=""https://www.baseball-reference.com/players/e/ellisge01.shtml"">G. Ellison</a>",CLE,23,3,0,0,0,0,0,0,0,2,1,.000,5.728,2.000,0.50,0.03
"<a href=""https://www.baseball-reference.com/players/e/engeljo01.shtml"">Joe Engel</a>",WS1,27,5,0,0,0,0,4,4,0,4,0,21.600,11.666,2.400,0.00,-0.15
"<a href=""https://www.baseball-reference.com/players/e/enzmajo01.shtml"">J. Enzmann</a>",PHI,30,176,2,3,0,79,40,25,1,16,35,3.835,2.382,1.619,2.19,-0.56
"<a href=""https://www.baseball-reference.com/players/e/ericker01.shtml"">E. Erickson</a>",WS1,28,718,12,16,1,231,142,102,13,128,87,3.836,4.269,1.500,0.68,0.97
"<a href=""https://www.baseball-reference.com/players/f/faberre01.shtml"">Red Faber</a>",CHA,31,957,23,13,1,332,136,106,8,88,108,2.991,3.181,1.317,1.23,5.71
"<a href=""https://www.baseball-reference.com/players/f/faethto01.shtml"">Tony Faeth</a>",CLE,26,75,0,0,0,31,19,12,0,20,14,4.320,3.928,2.040,0.70,-0.22
"<a href=""https://www.baseball-reference.com/players/f/fillida01.shtml"">D. Fillingim</a>",BSN,26,816,12,21,0,292,123,94,8,79,66,3.110,3.486,1.364,0.84,0.89
"<a href=""https://www.baseball-reference.com/players/f/fishecl01.shtml"">C. Fisher</a>",WS1,21,11,0,1,0,5,4,4,0,5,0,9.818,6.995,2.727,0.00,-0.19
"<a href=""https://www.baseball-reference.com/players/f/fishera01.shtml"">Ray Fisher</a>",CIN,32,603,10,11,1,189,86,61,5,50,56,2.731,3.140,1.189,1.12,1.18
"<a href=""https://www.baseball-reference.com/players/f/fortuga01.shtml"">Gary Fortune</a>",BOS,25,125,0,2,0,46,32,27,0,23,10,5.832,3.897,1.656,0.43,-0.60
"<a href=""https://www.baseball-reference.com/players/f/friedcy01.shtml"">Cy Fried</a>",DET,22,5,0,0,0,3,4,3,0,4,0,16.200,10.675,4.200,0.00,-0.21
"<a href=""https://www.baseball-reference.com/players/g/gallibe01.shtml"">Bert Gallia</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotegallibe01"" style=""display:none;""></input><label for=""footnotegallibe01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivgallibe01"">SLA, PHI</div></span>",28,227,2,7,2,87,55,39,2,32,35,4.639,3.288,1.573,1.09,-0.29
"<a href=""https://www.baseball-reference.com/players/g/gawch01.shtml"">Chippy Gaw</a>",CHN,28,39,1,1,0,16,9,7,1,3,4,4.846,3.552,1.462,1.33,-0.24
"<a href=""https://www.baseball-reference.com/players/g/glaisjo01.shtml"">John Glaiser</a>",DET,25,44,0,0,1,16,11,8,1,7,2,4.909,4.925,1.568,0.29,0.14
"<a href=""https://www.baseball-reference.com/players/g/glaseno01.shtml"">N. Glaser</a>",DET,25,7,0,0,0,7,4,4,0,1,1,15.429,1.981,3.429,1.00,-0.20
"<a href=""https://www.baseball-reference.com/players/g/glaznwh01.shtml"">W. Glazner</a>",PIT,26,26,0,0,0,9,3,3,0,2,1,3.115,3.255,1.269,0.50,0.00
"<a href=""https://www.baseball-reference.com/players/g/gleasjo01.shtml"">Joe Gleason</a>",WS1,24,24,0,0,0,14,13,12,2,6,2,13.500,6.270,2.500,0.33,-0.37
"<a href=""https://www.baseball-reference.com/players/g/glennbo01.shtml"">Bob Glenn</a>",SLN,26,6,0,0,0,2,0,0,0,0,0,.000,2.749,1.000,&infin;,0.07
"<a href=""https://www.baseball-reference.com/players/g/goodwma01.shtml"">Marv Goodwin</a>",SLN,29,349,3,8,1,153,79,64,1,28,23,4.951,3.032,1.556,0.82,-1.98
"<a href=""https://www.baseball-reference.com/players/g/grimebu01.shtml"">B. Grimes</a>",BRO,26,911,23,11,2,271,101,75,5,67,131,2.223,2.723,1.113,1.96,0.00
"<a href=""https://www.baseball-reference.com/players/g/grubbto01.shtml"">Tom Grubbs</a>",NY1,26,15,0,1,0,9,4,4,0,0,0,7.200,2.749,1.800,&infin;,-0.18
"<a href=""https://www.baseball-reference.com/players/h/haineje01.shtml"">Jesse Haines</a>",SLN,26,905,13,20,2,303,136,100,9,80,120,2.983,3.047,1.270,1.50,2.10
"<a href=""https://www.baseball-reference.com/players/h/hamilea01.shtml"">E. Hamilton</a>",PIT,28,691,10,13,3,223,99,83,2,69,74,3.243,3.090,1.268,1.07,2.35
"<a href=""https://www.baseball-reference.com/players/h/harpeha01.shtml"">Harry Harper</a>",BOS,25,488,5,14,0,163,73,55,9,66,71,3.043,3.795,1.408,1.08,2.42
"<a href=""https://www.baseball-reference.com/players/h/harrisl01.shtml"">Slim Harriss</a>",PHA,22,576,9,14,0,226,111,87,5,57,60,4.078,3.272,1.474,1.05,0.00
"<a href=""https://www.baseball-reference.com/players/h/hastybo01.shtml"">Bob Hasty</a>",PHA,24,215,1,3,0,91,53,40,5,28,12,5.023,4.513,1.660,0.43,0.01
"<a href=""https://www.baseball-reference.com/players/h/hearnbu01.shtml"">Bunny Hearn</a>",BSN,29,129,0,3,0,54,34,27,3,11,9,5.651,3.892,1.512,0.82,-1.15
"<a href=""https://www.baseball-reference.com/players/h/heathsp01.shtml"">S. Heath</a>",CHA,26,21,0,0,0,19,12,12,1,2,0,15.429,4.680,3.000,0.00,-0.47
"<a href=""https://www.baseball-reference.com/players/h/heimafr01.shtml"">Fred Heimach</a>",PHA,19,15,0,1,0,13,9,8,0,1,0,14.400,3.244,2.800,0.00,0.00
"<a href=""https://www.baseball-reference.com/players/h/hendrcl01.shtml"">C. Hendrix</a>",CHN,31,611,9,12,0,216,101,81,6,54,72,3.579,3.163,1.326,1.33,0.53
"<a href=""https://www.baseball-reference.com/players/h/hodgesh01.shtml"">Shovel Hodge</a>",CHA,26,59,1,1,0,15,14,5,0,12,5,2.288,4.251,1.373,0.42,-0.21
"<a href=""https://www.baseball-reference.com/players/h/hoytwa01.shtml"">Waite Hoyt</a>",BOS,20,364,6,6,1,123,72,59,2,47,45,4.376,3.321,1.401,0.96,0.00
"<a href=""https://www.baseball-reference.com/players/h/hubbebi01.shtml"">Bill Hubbell</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotehubbebi01"" style=""display:none;""></input><label for=""footnotehubbebi01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivhubbebi01"">NY1, PHI</div></span>",23,540,9,10,4,202,89,71,5,57,34,3.550,3.575,1.439,0.60,0.00
"<a href=""https://www.baseball-reference.com/players/j/jacobel01.shtml"">Elmer Jacobs</a>",SLN,27,233,4,8,1,91,56,45,2,33,21,5.215,3.576,1.597,0.64,-1.79
"<a href=""https://www.baseball-reference.com/players/j/jaegejo01.shtml"">Joe Jaeger</a>",CHN,25,9,0,0,0,6,6,4,0,4,0,12.000,6.146,3.333,0.00,-0.31
"<a href=""https://www.baseball-reference.com/players/j/johnswa01.shtml"">W. Johnson</a>",WS1,32,431,8,10,3,135,68,50,5,27,78,3.132,2.579,1.128,2.89,2.41
"<a href=""https://www.baseball-reference.com/players/j/jonesjo01.shtml"">Johnny Jones</a>",BSN,27,29,1,0,0,16,7,7,1,5,6,6.517,4.193,2.172,1.20,-0.19
"<a href=""https://www.baseball-reference.com/players/j/jonespe01.shtml"">Percy Jones</a>",CHN,20,21,0,0,0,15,10,9,1,3,0,11.571,5.102,2.571,0.00,-0.36
"<a href=""https://www.baseball-reference.com/players/j/jonessa01.shtml"">S. Jones</a>",BOS,27,822,13,16,0,302,143,120,9,79,86,3.942,3.370,1.391,1.09,2.28
"<a href=""https://www.baseball-reference.com/players/k/karrbe01.shtml"">Benn Karr</a>",BOS,26,275,3,8,1,109,55,49,3,24,21,4.811,3.458,1.451,0.88,-0.07
"<a href=""https://www.baseball-reference.com/players/k/keefeda01.shtml"">Dave Keefe</a>",PHA,23,391,6,7,0,129,60,43,2,30,41,2.969,2.873,1.220,1.37,2.86
"<a href=""https://www.baseball-reference.com/players/k/keenaji02.shtml"">J. Keenan</a>",PHI,21,9,0,0,0,3,1,1,0,1,2,3.000,2.409,1.333,2.00,0.04
"<a href=""https://www.baseball-reference.com/players/k/kerrdi01.shtml"">Dickey Kerr</a>",CHA,26,761,21,9,5,266,116,95,7,72,72,3.371,3.356,1.332,1.00,3.48
"<a href=""https://www.baseball-reference.com/players/k/kiefejo01.shtml"">Joe Kiefer</a>",CHA,20,14,0,1,0,7,8,8,0,5,1,15.429,4.608,2.571,0.20,-0.29
"<a href=""https://www.baseball-reference.com/players/k/kimeha01.shtml"">Hal Kime</a>",SLN,22,21,0,0,0,9,4,2,0,2,1,2.571,2.894,1.571,0.50,0.01
"<a href=""https://www.baseball-reference.com/players/k/kinnewa01.shtml"">Walt Kinney</a>",PHA,26,183,2,4,0,59,38,21,3,28,19,3.098,4.168,1.426,0.68,0.34
"<a href=""https://www.baseball-reference.com/players/k/kirchmi01.shtml"">Mike Kircher</a>",SLN,22,110,2,1,0,50,23,22,0,5,5,5.400,2.724,1.500,1.00,-0.41
"<a href=""https://www.baseball-reference.com/players/k/knowlbi01.shtml"">B. Knowlton</a>",PHA,21,17,0,1,0,9,9,3,0,3,5,4.765,1.313,2.118,1.67,-0.28
"<a href=""https://www.baseball-reference.com/players/l/leifile01.shtml"">L. Leifield</a>",SLA,36,27,0,0,0,17,12,7,0,3,3,7.000,3.026,2.222,1.00,-0.44
"<a href=""https://www.baseball-reference.com/players/l/leonadu01.shtml"">D. Leonard</a>",DET,28,574,10,17,0,192,107,92,8,63,76,4.328,3.387,1.333,1.21,1.58
"<a href=""https://www.baseball-reference.com/players/l/leverho01.shtml"">H. Leverette</a>",SLA,31,31,0,2,0,9,6,6,1,12,0,5.226,8.297,2.032,0.00,0.04
"<a href=""https://www.baseball-reference.com/players/l/lovesl01.shtml"">Slim Love</a>",DET,29,13,0,0,0,6,4,4,0,4,2,8.308,4.654,2.308,0.50,-0.08
"<a href=""https://www.baseball-reference.com/players/l/lowdegr01.shtml"">G. Lowdermilk</a>",CHA,35,16,0,0,0,9,4,4,0,5,0,6.750,5.451,2.625,0.00,-0.01
"<a href=""https://www.baseball-reference.com/players/l/lowege01.shtml"">George Lowe</a>",CIN,25,6,0,0,0,1,0,0,0,1,0,.000,4.731,1.000,0.00,0.07
"<a href=""https://www.baseball-reference.com/players/l/luquedo01.shtml"">Dolf Luque</a>",CIN,29,623,13,9,1,168,65,58,5,60,72,2.514,3.202,1.098,1.20,3.94
"<a href=""https://www.baseball-reference.com/players/l/lynchad01.shtml"">Adrian Lynch</a>",SLA,23,67,2,0,0,23,15,13,1,17,8,5.239,4.676,1.791,0.47,-0.16
"<a href=""https://www.baseball-reference.com/players/l/lyonsge01.shtml"">Tony Lyons</a>",SLN,29,70,2,1,0,21,8,8,2,9,5,3.086,4.668,1.286,0.56,0.45
"<a href=""https://www.baseball-reference.com/players/m/mailsdu01.shtml"">Duster Mails</a>",CLE,25,190,7,0,0,54,18,13,1,18,25,1.847,3.027,1.137,1.39,2.17
"<a href=""https://www.baseball-reference.com/players/m/mamaual01.shtml"">Al Mamaux</a>",BRO,26,572,12,8,4,172,70,57,2,63,101,2.691,2.754,1.233,1.60,3.29
"<a href=""https://www.baseball-reference.com/players/m/marquru01.shtml"">R. Marquard</a>",BRO,33,569,10,7,0,181,83,68,5,35,89,3.227,2.692,1.139,2.54,1.97
"<a href=""https://www.baseball-reference.com/players/m/martipa01.shtml"">Pat Martin</a>",PHA,26,97,1,4,0,48,36,22,2,25,14,6.124,4.546,2.258,0.56,-1.13
"<a href=""https://www.baseball-reference.com/players/m/martisp01.shtml"">Speed Martin</a>",CHN,26,408,4,15,2,165,96,73,2,50,44,4.831,3.331,1.581,0.88,-2.52
"<a href=""https://www.baseball-reference.com/players/m/mayja01.shtml"">Jakie May</a>",SLN,24,212,1,4,0,65,38,24,0,37,33,3.057,3.084,1.443,0.89,-0.24
"<a href=""https://www.baseball-reference.com/players/m/maysca01.shtml"">Carl Mays</a>",NYA,28,936,26,11,2,310,127,106,13,84,92,3.058,3.447,1.263,1.10,6.13
"<a href=""https://www.baseball-reference.com/players/m/mcgrabo01.shtml"">Bob McGraw</a>",NYA,25,81,0,0,0,24,18,14,1,20,11,4.667,4.569,1.630,0.55,-0.03
"<a href=""https://www.baseball-reference.com/players/m/mcquihu01.shtml"">H. McQuillan</a>",BSN,24,677,11,15,5,230,110,89,3,70,53,3.549,3.358,1.329,0.76,0.00
"<a href=""https://www.baseball-reference.com/players/m/meadojo01.shtml"">J. Meador</a>",PIT,27,109,0,2,0,48,18,17,1,7,5,4.211,3.398,1.514,0.71,0.15
"<a href=""https://www.baseball-reference.com/players/m/meadole01.shtml"">Lee Meadows</a>",PHI,25,741,16,14,0,249,104,78,5,90,95,2.842,3.243,1.372,1.06,3.62
"<a href=""https://www.baseball-reference.com/players/m/miljujo01.shtml"">J. Miljus</a>",BRO,25,70,1,0,0,24,10,8,2,4,9,3.086,3.576,1.200,2.25,0.00
"<a href=""https://www.baseball-reference.com/players/m/mitchcl01.shtml"">C. Mitchell</a>",BRO,29,236,5,2,1,85,35,27,1,23,18,3.089,3.336,1.373,0.78,0.00
"<a href=""https://www.baseball-reference.com/players/m/mogrige01.shtml"">G. Mogridge</a>",NYA,31,376,5,9,1,146,83,60,4,36,35,4.309,3.368,1.452,0.97,0.00
"<a href=""https://www.baseball-reference.com/players/m/moharge01.shtml"">G. Mohart</a>",BRO,28,107,0,1,0,33,17,7,0,7,13,1.766,2.350,1.121,1.86,0.19
"<a href=""https://www.baseball-reference.com/players/m/moorero01.shtml"">Roy Moore</a>",PHA,21,398,1,13,0,161,89,69,6,64,45,4.681,4.049,1.696,0.70,0.00
"<a href=""https://www.baseball-reference.com/players/m/morribi01.shtml"">B. Morrisette</a>",DET,25,81,1,1,0,25,21,13,0,19,15,4.333,3.405,1.630,0.79,-0.39
"<a href=""https://www.baseball-reference.com/players/m/morrijo04.shtml"">J. Morrison</a>",PIT,24,21,1,0,0,4,0,0,0,1,3,.000,2.273,.714,3.00,0.46
"<a href=""https://www.baseball-reference.com/players/m/mortogu01.shtml"">Guy Morton</a>",CLE,27,411,8,6,1,140,80,68,2,57,72,4.467,3.111,1.438,1.26,0.10
"<a href=""https://www.baseball-reference.com/players/m/murchti01.shtml"">T. Murchison</a>",CLE,23,15,0,0,0,3,1,0,0,4,0,.000,5.920,1.400,0.00,0.16
"<a href=""https://www.baseball-reference.com/players/m/myersel01.shtml"">Elmer Myers</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotemyersel01"" style=""display:none;""></input><label for=""footnotemyersel01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivmyersel01"">CLE, BOS</div></span>",26,506,11,5,1,183,82,61,2,47,50,3.255,3.033,1.364,1.06,-0.61
"<a href=""https://www.baseball-reference.com/players/n/napiebu01.shtml"">Buddy Napier</a>",CIN,30,147,4,2,0,47,12,7,0,7,17,1.286,2.421,1.102,2.43,1.15
"<a href=""https://www.baseball-reference.com/players/n/nayloro01.shtml"">R. Naylor</a>",PHA,28,754,10,23,0,306,147,97,7,86,90,3.473,3.345,1.560,1.05,2.55
"<a href=""https://www.baseball-reference.com/players/n/nehfar01.shtml"">Art Nehf</a>",NY1,27,842,21,12,0,273,113,96,8,45,79,3.078,3.030,1.133,1.76,0.00
"<a href=""https://www.baseball-reference.com/players/n/newkijo01.shtml"">Joel Newkirk</a>",CHN,24,20,0,1,0,8,6,4,1,6,2,5.400,7.091,2.100,0.33,-0.16
"<a href=""https://www.baseball-reference.com/players/n/niehadi01.shtml"">Dick Niehaus</a>",CLE,27,120,1,2,2,42,21,16,0,16,12,3.600,3.270,1.450,0.75,0.55
"<a href=""https://www.baseball-reference.com/players/n/northlo01.shtml"">Lou North</a>",SLN,29,264,3,2,1,90,42,32,3,32,37,3.273,3.383,1.386,1.16,0.00
"<a href=""https://www.baseball-reference.com/players/o/o'doule01.shtml"">Lefty O'Doul</a>",NYA,23,11,0,0,0,4,2,2,0,2,2,4.909,2.478,1.636,1.00,0.03
"<a href=""https://www.baseball-reference.com/players/o/oeschjo01.shtml"">Joe Oeschger</a>",BSN,28,897,15,13,0,294,124,115,10,99,80,3.462,3.580,1.314,0.81,2.63
"<a href=""https://www.baseball-reference.com/players/o/okriefr01.shtml"">Frank Okrie</a>",DET,23,123,1,2,0,44,29,24,2,18,9,5.268,3.992,1.512,0.50,-0.20
"<a href=""https://www.baseball-reference.com/players/o/oldhare01.shtml"">Red Oldham</a>",DET,26,646,8,13,1,248,132,92,5,91,62,3.845,3.666,1.574,0.68,0.87
"<a href=""https://www.baseball-reference.com/players/p/paynege01.shtml"">George Payne</a>",CHA,31,89,1,1,0,39,24,18,2,9,7,5.461,3.983,1.618,0.78,-0.44
"<a href=""https://www.baseball-reference.com/players/p/pennohe01.shtml"">Herb Pennock</a>",BOS,26,727,16,13,2,244,108,99,9,61,68,3.677,3.380,1.259,1.11,3.66
"<a href=""https://www.baseball-reference.com/players/p/perripo01.shtml"">Pol Perritt</a>",NY1,28,45,0,0,2,9,3,3,0,4,3,1.800,3.182,.867,0.75,0.00
