Name,Tm,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/e/esperdu01.shtml"">Duke Esper</a>",BLN,28,467,14,5,0,168,80,62,3,39,19,3.585,4.168,1.330,0.49,3.29
"<a href=""https://www.baseball-reference.com/players/f/fishech04.shtml"">C. Fisher</a>",CIN,24,479,10,7,2,199,111,79,9,36,25,4.453,4.425,1.472,0.69,1.24
"<a href=""https://www.baseball-reference.com/players/f/flynnca01.shtml"">Carney Flynn</a>",2,21,92,0,3,0,61,53,33,0,18,7,9.685,3.940,2.576,0.39,-1.60
"<a href=""https://www.baseball-reference.com/players/f/forembr01.shtml"">B. Foreman</a>",2,21,254,4,6,0,114,85,74,6,51,27,7.866,5.098,1.949,0.53,-0.49
"<a href=""https://www.baseball-reference.com/players/f/foremfr01.shtml"">F. Foreman</a>",CIN,33,557,14,7,1,212,110,82,2,62,33,3.975,4.089,1.476,0.53,0.00
"<a href=""https://www.baseball-reference.com/players/f/frasech01.shtml"">Chick Fraser</a>",LS3,22,1048,12,27,1,396,282,189,9,166,91,4.869,4.424,1.609,0.55,0.00
"<a href=""https://www.baseball-reference.com/players/f/frienda01.shtml"">Danny Friend</a>",CHN,23,872,18,14,0,298,196,153,11,139,86,4.737,4.391,1.503,0.62,3.58
"<a href=""https://www.baseball-reference.com/players/g/garvine01.shtml"">Ned Garvin</a>",PHI,22,39,0,1,0,19,13,11,0,7,4,7.615,4.354,2.000,0.57,0.00
"<a href=""https://www.baseball-reference.com/players/g/gastrha01.shtml"">H. Gastright</a>",CIN,31,18,0,0,0,8,6,3,0,1,0,4.500,3.918,1.500,0.00,-0.09
"<a href=""https://www.baseball-reference.com/players/g/gearda01.shtml"">Dale Gear</a>",CL4,24,69,0,2,0,35,23,14,1,6,6,5.478,3.948,1.783,1.00,-0.31
"<a href=""https://www.baseball-reference.com/players/g/germale01.shtml"">Les German</a>",2,27,508,2,20,1,249,180,121,6,75,20,6.431,4.809,1.913,0.27,-2.46
"<a href=""https://www.baseball-reference.com/players/g/gettich01.shtml"">C. Gettig</a>",NY1,25,42,1,0,1,20,17,15,0,8,5,9.643,3.956,2.000,0.62,-0.42
"<a href=""https://www.baseball-reference.com/players/g/gilrojo01.shtml"">John Gilroy</a>",WAS,26,6,0,0,0,0,0,0,0,1,0,.000,5.479,.500,0.00,0.15
"<a href=""https://www.baseball-reference.com/players/g/goarjo01.shtml"">Jot Goar</a>",PIT,26,40,0,1,0,36,33,25,1,8,3,16.875,4.977,3.300,0.38,-1.01
"<a href=""https://www.baseball-reference.com/players/g/griffcl01.shtml"">C. Griffith</a>",CHN,26,953,23,11,0,370,189,125,3,70,81,3.541,3.585,1.385,1.16,6.13
"<a href=""https://www.baseball-reference.com/players/g/gumbead01.shtml"">Ad Gumbert</a>",2,28,325,5,7,0,133,73,52,2,34,17,4.320,4.177,1.542,0.50,1.09
"<a href=""https://www.baseball-reference.com/players/h/hallmbi01.shtml"">Bill Hallman</a>",PHI,29,6,0,0,0,4,4,4,0,2,0,18.000,5.890,3.000,0.00,-0.16
"<a href=""https://www.baseball-reference.com/players/h/harpege01.shtml"">G. Harper</a>",BRO,29,258,4,8,0,106,72,53,4,39,22,5.547,4.760,1.686,0.56,-0.45
"<a href=""https://www.baseball-reference.com/players/h/hartbi01.shtml"">Bill Hart</a>",SLN,30,1008,12,29,0,411,271,191,11,141,65,5.116,4.582,1.643,0.46,0.79
"<a href=""https://www.baseball-reference.com/players/h/hastich01.shtml"">C. Hastings</a>",PIT,25,312,5,10,1,126,86,68,1,44,19,5.885,4.245,1.635,0.43,-0.36
"<a href=""https://www.baseball-reference.com/players/h/hawlepi01.shtml"">Pink Hawley</a>",PIT,23,1134,22,21,0,382,197,150,2,157,137,3.571,3.802,1.426,0.87,8.16
"<a href=""https://www.baseball-reference.com/players/h/hemmige01.shtml"">G. Hemming</a>",BLN,27,606,15,6,0,233,113,94,9,54,33,4.188,4.452,1.421,0.61,3.44
"<a href=""https://www.baseball-reference.com/players/h/hermaar01.shtml"">Art Herman</a>",LS3,25,283,4,6,0,122,73,59,4,36,13,5.629,4.761,1.675,0.36,0.56
"<a href=""https://www.baseball-reference.com/players/h/hillbi01.shtml"">Bill Hill</a>",LS3,21,959,9,28,2,353,229,153,14,155,104,4.308,4.646,1.589,0.67,0.00
"<a href=""https://www.baseball-reference.com/players/h/hoffebi01.shtml"">Bill Hoffer</a>",BLN,25,927,25,7,0,317,151,116,1,95,93,3.379,3.677,1.333,0.98,7.28
"<a href=""https://www.baseball-reference.com/players/h/hollibu01.shtml"">Bug Holliday</a>",CIN,29,3,0,0,0,4,3,0,0,2,0,.000,5.186,6.000,0.00,-0.16
"<a href=""https://www.baseball-reference.com/players/h/holmedu01.shtml"">Ducky Holmes</a>",LS3,27,36,0,1,0,26,23,10,0,8,3,7.500,4.635,2.833,0.38,-0.60
"<a href=""https://www.baseball-reference.com/players/h/hortoel01.shtml"">Elmer Horton</a>",PIT,26,45,0,2,0,22,18,16,0,9,3,9.600,4.544,2.067,0.33,-0.37
"<a href=""https://www.baseball-reference.com/players/h/hugheji01.shtml"">Jim Hughey</a>",PIT,27,465,6,8,0,171,108,86,3,67,48,4.994,4.226,1.535,0.72,1.01
"<a href=""https://www.baseball-reference.com/players/i/inksbe01.shtml"">Bert Inks</a>",2,25,91,1,2,0,42,26,19,1,14,4,5.637,4.726,1.846,0.29,-0.32
"<a href=""https://www.baseball-reference.com/players/j/jordach01.shtml"">C. Jordan</a>",PHI,24,14,0,0,0,9,4,4,0,2,3,7.714,3.425,2.357,1.50,-0.02
"<a href=""https://www.baseball-reference.com/players/k/keeneha01.shtml"">Harry Keener</a>",PHI,27,340,3,11,0,144,102,74,5,39,28,5.876,4.283,1.615,0.72,-0.70
"<a href=""https://www.baseball-reference.com/players/k/kennebr01.shtml"">B. Kennedy</a>",BRO,28,917,17,20,1,334,211,150,12,130,76,4.417,4.624,1.518,0.58,1.79
"<a href=""https://www.baseball-reference.com/players/k/killefr01.shtml"">Frank Killen</a>",PIT,25,1297,30,18,0,476,244,164,7,119,134,3.414,3.747,1.376,1.13,0.00
"<a href=""https://www.baseball-reference.com/players/k/kingsi01.shtml"">Silver King</a>",WAS,28,436,10,7,1,179,106,66,3,43,35,4.087,4.008,1.528,0.81,1.39
"<a href=""https://www.baseball-reference.com/players/k/kissibi01.shtml"">B. Kissinger</a>",SLN,24,408,2,9,1,209,136,98,5,55,22,6.485,4.530,1.941,0.40,-1.51
"<a href=""https://www.baseball-reference.com/players/k/kittrma01.shtml"">M. Kittridge</a>",CHN,26,5,0,0,0,2,2,1,0,1,0,5.400,5.186,1.800,0.00,-0.05
"<a href=""https://www.baseball-reference.com/players/k/klobefr01.shtml"">F. Klobedanz</a>",BSN,25,242,6,4,0,69,41,27,5,31,26,3.012,4.568,1.240,0.84,1.90
"<a href=""https://www.baseball-reference.com/players/k/kostajo01.shtml"">Joe Kostal</a>",LS3,20,6,0,0,0,4,4,0,0,0,0,.000,3.425,2.000,&infin;,-0.17
"<a href=""https://www.baseball-reference.com/players/l/lewiste01.shtml"">Ted Lewis</a>",BSN,23,125,1,4,0,37,32,15,2,27,12,3.240,5.564,1.536,0.44,0.06
"<a href=""https://www.baseball-reference.com/players/l/lucidco01.shtml"">Con Lucid</a>",PHI,22,126,1,4,0,75,43,39,2,17,3,8.357,4.794,2.190,0.18,-0.56
"<a href=""https://www.baseball-reference.com/players/m/mainswi01.shtml"">W. Mains</a>",BSN,27,128,3,2,1,43,35,26,1,31,13,5.484,5.226,1.734,0.42,-0.11
"<a href=""https://www.baseball-reference.com/players/m/malarjo01.shtml"">J. Malarkey</a>",WAS,24,21,0,1,0,9,7,1,1,3,0,1.286,6.653,1.714,0.00,-0.07
"<a href=""https://www.baseball-reference.com/players/m/maulal01.shtml"">Al Maul</a>",WAS,30,186,5,2,0,75,50,25,0,20,18,3.629,3.615,1.532,0.90,0.00
"<a href=""https://www.baseball-reference.com/players/m/mcallsp01.shtml"">S. McAllister</a>",CL4,21,12,0,0,0,9,3,3,0,2,0,6.750,4.658,2.750,0.00,0.01
"<a href=""https://www.baseball-reference.com/players/m/mccreto01.shtml"">Tom McCreery</a>",LS3,21,3,0,1,0,4,10,4,1,5,0,36.000,22.600,9.000,0.00,-0.39
"<a href=""https://www.baseball-reference.com/players/m/mcdermi02.shtml"">M. McDermott</a>",LS3,21,195,2,7,0,87,77,53,4,44,12,7.338,5.551,2.015,0.27,-1.46
"<a href=""https://www.baseball-reference.com/players/m/mcdoude01.shtml"">D. McDougal</a>",SLN,24,30,0,1,0,13,11,9,2,4,0,8.100,7.020,1.700,0.00,-0.19
"<a href=""https://www.baseball-reference.com/players/m/mcfarmo01.shtml"">M. McFarland</a>",CHN,23,75,0,4,0,32,25,20,0,21,3,7.200,5.419,2.120,0.14,-0.30
"<a href=""https://www.baseball-reference.com/players/m/mcgilwi01.shtml"">W. McGill</a>",PHI,22,239,5,4,0,87,62,47,0,53,29,5.310,4.544,1.757,0.55,0.21
"<a href=""https://www.baseball-reference.com/players/m/mcjamdo01.shtml"">Doc McJames</a>",WAS,21,841,12,20,1,310,208,133,2,135,103,4.270,4.164,1.587,0.76,2.31
"<a href=""https://www.baseball-reference.com/players/m/mcmahsa01.shtml"">S. McMahon</a>",BLN,28,527,11,9,0,195,109,68,4,55,33,3.484,4.250,1.423,0.60,2.05
"<a href=""https://www.baseball-reference.com/players/m/meekijo01.shtml"">J. Meekin</a>",NY1,29,1003,26,14,0,378,205,142,8,127,110,3.823,4.085,1.510,0.87,0.00
"<a href=""https://www.baseball-reference.com/players/m/mercewi01.shtml"">Win Mercer</a>",WAS,22,1099,25,18,0,456,266,168,10,117,94,4.127,4.050,1.564,0.80,3.56
"<a href=""https://www.baseball-reference.com/players/n/nichoki01.shtml"">Kid Nichols</a>",BSN,26,1117,30,14,1,387,211,117,14,101,102,2.828,4.147,1.311,1.01,0.00
"<a href=""https://www.baseball-reference.com/players/n/nopsje01.shtml"">Jerry Nops</a>",2,21,87,3,1,0,40,20,19,0,3,9,5.897,3.132,1.483,3.00,0.06
"<a href=""https://www.baseball-reference.com/players/n/nortoef01.shtml"">Effie Norton</a>",WAS,22,132,3,1,0,49,25,15,2,14,13,3.068,3.980,1.432,0.93,1.04
"<a href=""https://www.baseball-reference.com/players/o/orthal01.shtml"">Al Orth</a>",PHI,23,588,15,10,0,244,128,96,10,46,23,4.408,4.512,1.480,0.50,0.00
"<a href=""https://www.baseball-reference.com/players/p/parkedo01.shtml"">Doc Parker</a>",CHN,24,219,1,5,0,100,71,50,3,27,15,6.164,4.490,1.740,0.56,-0.71
"<a href=""https://www.baseball-reference.com/players/p/parroto01.shtml"">Tom Parrott</a>",SLN,28,126,1,1,0,62,39,29,4,18,8,6.214,5.254,1.905,0.44,-0.27
"<a href=""https://www.baseball-reference.com/players/p/payneha01.shtml"">Harley Payne</a>",BRO,28,725,14,16,0,284,129,91,4,58,52,3.389,3.830,1.415,0.90,4.64
"<a href=""https://www.baseball-reference.com/players/p/pondar01.shtml"">Arlie Pond</a>",BLN,23,643,16,8,0,232,133,83,4,57,80,3.485,3.637,1.348,1.40,2.52
"<a href=""https://www.baseball-reference.com/players/r/reidybi01.shtml"">Bill Reidy</a>",NY1,22,39,0,1,0,24,11,11,0,2,1,7.615,3.090,2.000,0.50,0.00
"<a href=""https://www.baseball-reference.com/players/r/rhinebi01.shtml"">Billy Rhines</a>",CIN,27,429,8,6,0,128,52,39,1,48,32,2.455,3.919,1.231,0.67,5.47
"<a href=""https://www.baseball-reference.com/players/s/seymocy01.shtml"">Cy Seymour</a>",NY1,23,211,2,4,0,75,75,50,8,51,33,6.398,6.084,1.791,0.65,0.00
"<a href=""https://www.baseball-reference.com/players/s/smithto02.shtml"">Tom Smith</a>",LS3,24,165,2,3,0,73,55,33,2,25,14,5.400,4.495,1.782,0.56,-0.60
"<a href=""https://www.baseball-reference.com/players/s/steined01.shtml"">Ed Stein</a>",BRO,26,271,3,6,0,130,79,49,6,51,16,4.882,5.464,2.004,0.31,-0.72
"<a href=""https://www.baseball-reference.com/players/s/stiveja01.shtml"">J. Stivetts</a>",BSN,28,987,22,14,0,353,219,150,19,99,71,4.103,4.625,1.374,0.72,3.06
"<a href=""https://www.baseball-reference.com/players/s/stockot01.shtml"">O. Stocksdale</a>",BLN,24,5,0,1,0,4,4,3,0,2,1,16.200,3.864,3.600,0.50,-0.18
"<a href=""https://www.baseball-reference.com/players/s/sulliji01.shtml"">Jim Sullivan</a>",BSN,29,676,11,12,1,268,148,101,13,68,33,4.034,4.724,1.491,0.49,2.23
"<a href=""https://www.baseball-reference.com/players/s/sullimi02.shtml"">M. Sullivan</a>",NY1,29,556,10,13,0,188,131,96,3,71,42,4.662,4.149,1.397,0.59,1.17
"<a href=""https://www.baseball-reference.com/players/t/tayloja01.shtml"">Jack Taylor</a>",PHI,23,1077,20,21,1,459,282,191,17,112,97,4.788,4.251,1.591,0.87,0.74
"<a href=""https://www.baseball-reference.com/players/t/terryad01.shtml"">Adonis Terry</a>",CHN,31,707,15,14,0,273,166,116,6,88,75,4.430,4.111,1.532,0.85,2.31
"<a href=""https://www.baseball-reference.com/players/t/thornwa01.shtml"">W. Thornton</a>",CHN,21,71,2,1,0,30,26,15,1,13,10,5.704,4.731,1.817,0.77,-0.45
"<a href=""https://www.baseball-reference.com/players/v/vanhage01.shtml"">G. Van Haltren</a>",NY1,30,24,1,0,0,5,2,2,1,1,3,2.250,4.887,.750,3.00,0.38
"<a href=""https://www.baseball-reference.com/players/w/wallabo01.shtml"">B. Wallace</a>",CL4,22,436,10,7,0,167,75,54,2,49,46,3.344,3.898,1.486,0.94,3.47
"<a href=""https://www.baseball-reference.com/players/w/weyhigu01.shtml"">Gus Weyhing</a>",LS3,29,126,2,3,0,62,46,31,6,15,9,6.643,5.681,1.833,0.60,0.00
"<a href=""https://www.baseball-reference.com/players/w/wheelge01.shtml"">G. Wheeler</a>",PHI,26,49,1,1,0,18,11,7,0,5,2,3.857,3.738,1.408,0.40,0.18
"<a href=""https://www.baseball-reference.com/players/w/whitrbi01.shtml"">B. Whitrock</a>",PHI,26,27,0,1,0,10,5,3,0,3,1,3.000,4.216,1.444,0.33,0.19
"<a href=""https://www.baseball-reference.com/players/w/wilsoze01.shtml"">Zeke Wilson</a>",CL4,26,720,17,9,1,265,150,107,9,81,56,4.012,4.378,1.442,0.69,3.38
"<a href=""https://www.baseball-reference.com/players/y/youngcy01.shtml"">Cy Young</a>",CL4,29,1243,28,15,3,477,214,149,7,62,140,3.237,3.339,1.301,2.26,0.00
