Name,Team,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/l/larkite01.shtml"">Terry Larkin</a>",NY3,?,9,0,1,0,9,7,3,0,0,0,3.000,2.233,1.000,&infin;,.05
"<a href=""https://www.baseball-reference.com/players/m/mannija01.shtml"">Jack Manning</a>",BSN,22,197&‌#8531;,18,5,5,213,139,47,1,32,24,2.144,2.540,1.242,.75,-.08
"<a href=""https://www.baseball-reference.com/players/m/mathebo01.shtml"">Bobby Mathews</a>",NY3,24,516,21,34,0,693,395,164,8,24,37,2.860,2.423,1.390,1.54,.00
"<a href=""https://www.baseball-reference.com/players/m/mcbridi01.shtml"">Dick McBride</a>",BSN,29,33,0,4,0,53,35,10,1,5,2,2.727,2.923,1.758,.40,-.75
"<a href=""https://www.baseball-reference.com/players/m/mcveyca01.shtml"">Cal McVey</a>",CHN,26,59&‌#8531;,5,2,2,57,22,10,0,2,9,1.517,2.024,.994,4.50,1.39
"<a href=""https://www.baseball-reference.com/players/m/meyerle01.shtml"">Levi Meyerle</a>",PHN,26,18,0,2,0,28,23,10,0,1,0,5.000,2.389,1.611,.00,-.44
"<a href=""https://www.baseball-reference.com/players/n/nichotr01.shtml"">Tricky Nichols</a>",BSN,25,9,1,0,0,7,5,1,0,0,0,1.000,2.233,.778,&infin;,.11
"<a href=""https://www.baseball-reference.com/players/p/pearcfr01.shtml"">Frank Pearce</a>",LS1,16,4,0,0,0,5,4,2,0,1,1,4.500,2.455,1.500,1.00,-.07
"<a href=""https://www.baseball-reference.com/players/p/peterjo01.shtml"">John Peters</a>",CHN,26,1,0,0,1,1,1,0,0,1,0,.000,5.464,2.000,.00,-.03
"<a href=""https://www.baseball-reference.com/players/r/ryanjo01.shtml"">Johnny Ryan</a>",LS1,22,8,0,0,0,22,20,5,0,0,1,5.625,2.059,2.750,&infin;,-.40
"<a href=""https://www.baseball-reference.com/players/s/spaldal01.shtml"">Al Spalding</a>",CHN,25,528&‌#8532;,47,12,0,542,226,103,6,26,39,1.753,2.385,1.074,1.50,9.37
"<a href=""https://www.baseball-reference.com/players/w/whitede01.shtml"">Deacon White</a>",CHN,28,2,0,0,1,1,0,0,0,0,3,.000,-.878,.500,&infin;,.12
"<a href=""https://www.baseball-reference.com/players/w/willida01.shtml"">Dale Williams</a>",CN1,20,83,1,8,0,123,75,39,1,4,9,4.229,2.315,1.530,2.25,-.49
"<a href=""https://www.baseball-reference.com/players/w/wrighge01.shtml"">George Wright</a>",BSN,29,1,0,0,0,1,0,0,0,0,1,.000,.291,1.000,&infin;,.06
"<a href=""https://www.baseball-reference.com/players/z/zettlge01.shtml"">George Zettlein</a>",PHN,31,234,4,20,2,358,212,101,2,6,10,3.885,2.328,1.556,1.67,-.91
