Name,Team,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/b/bibbyji01.shtml"">Jim Bibby</a>",CLE,31,163&‌#8531;,13,7,1,162,61,58,6,56,84,3.196,3.092,1.335,1.50,3.07
"<a href=""https://www.baseball-reference.com/players/b/billija01.shtml"">Jack Billingham</a>",CIN,33,177,12,10,1,190,96,85,17,62,76,4.322,4.001,1.424,1.23,.00
"<a href=""https://www.baseball-reference.com/players/b/birddo01.shtml"">Doug Bird</a>",KCA,26,197&‌#8532;,12,10,2,191,90,74,17,31,107,3.369,3.088,1.123,3.45,.00
"<a href=""https://www.baseball-reference.com/players/b/blairde01.shtml"">Dennis Blair</a>",MON,22,15&‌#8532;,0,2,0,21,11,7,1,11,9,4.021,3.828,2.043,.82,-.09
"<a href=""https://www.baseball-reference.com/players/b/bluevi01.shtml"">Vida Blue</a>",OAK,26,298&‌#8531;,18,13,0,268,90,78,9,63,166,2.353,2.536,1.109,2.63,7.62
"<a href=""https://www.baseball-reference.com/players/b/blylebe01.shtml"">Bert Blyleven</a>",2,25,297&‌#8532;,13,16,0,283,106,95,14,81,219,2.872,2.470,1.223,2.70,6.53
"<a href=""https://www.baseball-reference.com/players/b/boggsto01.shtml"">Tommy Boggs</a>",TEX,20,90&‌#8531;,1,7,0,87,42,35,7,34,36,3.487,3.958,1.339,1.06,.78
"<a href=""https://www.baseball-reference.com/players/b/bonhabi01.shtml"">Bill Bonham</a>",CHN,27,196,9,13,0,215,102,93,11,96,110,4.270,3.641,1.587,1.15,1.61
"<a href=""https://www.baseball-reference.com/players/b/borbope01.shtml"">Pedro Borbon</a>",CIN,29,121,4,3,8,135,49,45,4,31,53,3.347,2.850,1.372,1.71,.78
"<a href=""https://www.baseball-reference.com/players/b/bosmadi01.shtml"">Dick Bosman</a>",OAK,32,112,4,2,0,118,54,51,13,19,34,4.098,4.038,1.223,1.79,.41
"<a href=""https://www.baseball-reference.com/players/b/brettke01.shtml"">Ken Brett</a>",2,27,203,10,12,2,173,82,74,5,76,92,3.281,3.140,1.227,1.21,.00
"<a href=""https://www.baseball-reference.com/players/b/breweji01.shtml"">Jim Brewer</a>",CAL,38,20,3,1,2,20,7,6,0,6,16,2.700,1.974,1.300,2.67,.26
"<a href=""https://www.baseball-reference.com/players/b/brilene01.shtml"">Nelson Briles</a>",TEX,32,210,11,9,1,224,87,76,17,47,98,3.257,3.383,1.290,2.09,.00
"<a href=""https://www.baseball-reference.com/players/b/brobepe01.shtml"">Pete Broberg</a>",ML4,26,92&‌#8531;,1,7,0,99,59,51,5,72,28,4.971,4.944,1.852,.39,-.70
"<a href=""https://www.baseball-reference.com/players/b/brownja01.shtml"">Jackie Brown</a>",CLE,33,180,9,11,0,193,94,85,14,55,104,4.250,3.269,1.378,1.89,.39
"<a href=""https://www.baseball-reference.com/players/b/brunoto01.shtml"">Tom Bruno</a>",KCA,23,17&‌#8531;,1,0,0,20,13,13,3,9,11,6.750,5.069,1.673,1.22,-.43
"<a href=""https://www.baseball-reference.com/players/b/burgmto01.shtml"">Tom Burgmeier</a>",MIN,32,115&‌#8531;,8,1,1,95,36,32,11,29,45,2.497,3.871,1.075,1.55,2.65
"<a href=""https://www.baseball-reference.com/players/b/burrira01.shtml"">Ray Burris</a>",CHN,25,249,15,13,0,251,102,86,22,70,112,3.108,3.659,1.289,1.60,5.24
"<a href=""https://www.baseball-reference.com/players/b/busbyst01.shtml"">Steve Busby</a>",KCA,26,71&‌#8532;,3,3,0,58,42,35,7,49,29,4.395,5.111,1.493,.59,-.45
"<a href=""https://www.baseball-reference.com/players/b/busketo01.shtml"">Tom Buskey</a>",CLE,29,94&‌#8531;,5,4,1,88,42,38,9,34,32,3.625,4.260,1.293,.94,.65
"<a href=""https://www.baseball-reference.com/players/c/caldwmi01.shtml"">Mike Caldwell</a>",SFN,27,107&‌#8531;,1,7,2,145,74,58,5,20,55,4.863,2.709,1.537,2.75,-1.35
"<a href=""https://www.baseball-reference.com/players/c/campbbi02.shtml"">Bill Campbell</a>",MIN,27,167&‌#8532;,17,5,20,145,63,56,9,62,115,3.006,2.979,1.235,1.85,1.86
"<a href=""https://www.baseball-reference.com/players/c/campri01.shtml"">Rick Camp</a>",ATL,23,11&‌#8531;,0,1,0,13,9,8,0,2,6,6.353,2.116,1.324,3.00,-.11
"<a href=""https://www.baseball-reference.com/players/c/candejo01.shtml"">John Candelaria</a>",PIT,22,220,16,7,1,173,87,77,22,60,138,3.150,3.499,1.059,2.30,.00
"<a href=""https://www.baseball-reference.com/players/c/capildo01.shtml"">Doug Capilla</a>",SLN,24,8&‌#8531;,1,0,0,8,5,5,0,4,5,5.400,2.862,1.440,1.25,.00
"<a href=""https://www.baseball-reference.com/players/c/caprabu01.shtml"">Buzz Capra</a>",ATL,28,9&‌#8531;,0,1,0,9,9,9,0,6,4,8.679,3.641,1.607,.67,-.32
"<a href=""https://www.baseball-reference.com/players/c/carltst01.shtml"">Steve Carlton</a>",PHI,31,252&‌#8532;,20,7,0,224,94,88,19,72,195,3.135,2.910,1.172,2.71,.00
"<a href=""https://www.baseball-reference.com/players/c/carrido01.shtml"">Don Carrithers</a>",MON,26,140&‌#8531;,6,12,0,153,84,69,9,78,71,4.425,3.937,1.646,.91,-.56
"<a href=""https://www.baseball-reference.com/players/c/carrocl02.shtml"">Clay Carroll</a>",CHA,35,77&‌#8531;,4,4,6,67,26,22,1,24,38,2.560,2.673,1.177,1.58,.00
"<a href=""https://www.baseball-reference.com/players/c/castrbi01.shtml"">Bill Castro</a>",ML4,24,70&‌#8531;,4,6,8,70,29,27,4,19,23,3.455,3.418,1.265,1.21,.56
"<a href=""https://www.baseball-reference.com/players/c/champbi01.shtml"">Bill Champion</a>",ML4,28,24&‌#8531;,0,1,0,35,20,19,0,13,8,7.027,3.398,1.973,.62,-.76
"<a href=""https://www.baseball-reference.com/players/c/chrisla01.shtml"">Larry Christenson</a>",PHI,22,168&‌#8532;,13,8,0,199,77,69,8,42,54,3.682,3.313,1.429,1.29,.43
"<a href=""https://www.baseball-reference.com/players/c/clevere01.shtml"">Reggie Cleveland</a>",BOS,28,170,10,9,2,159,73,58,3,61,76,3.071,2.973,1.294,1.25,2.64
"<a href=""https://www.baseball-reference.com/players/c/colboji01.shtml"">Jim Colborn</a>",ML4,30,225&‌#8532;,9,15,0,232,97,93,20,54,101,3.709,3.582,1.267,1.87,2.89
"<a href=""https://www.baseball-reference.com/players/c/colemjo05.shtml"">Joe Coleman</a>",2,29,145&‌#8532;,4,13,4,152,87,72,10,69,104,4.449,3.351,1.517,1.51,.00
"<a href=""https://www.baseball-reference.com/players/c/cosgrmi01.shtml"">Mike Cosgrove</a>",HOU,25,89&‌#8532;,3,4,0,106,63,55,6,58,34,5.520,4.538,1.829,.59,-1.88
"<a href=""https://www.baseball-reference.com/players/c/cramje01.shtml"">Jerry Cram</a>",KCA,28,4&‌#8531;,0,0,0,8,3,3,0,1,2,6.231,2.441,2.077,2.00,-.04
"<a href=""https://www.baseball-reference.com/players/c/crawfji01.shtml"">Jim Crawford</a>",DET,25,109&‌#8531;,1,8,2,115,65,55,4,43,68,4.527,3.027,1.445,1.58,-.63
"<a href=""https://www.baseball-reference.com/players/c/crosbke01.shtml"">Ken Crosby</a>",CHN,28,12,0,0,0,20,16,16,3,8,5,12.000,6.476,2.333,.62,-.74
"<a href=""https://www.baseball-reference.com/players/c/cuellmi01.shtml"">Mike Cuellar</a>",BAL,39,107,4,13,1,129,63,59,8,50,32,4.963,4.288,1.673,.64,-1.22
"<a href=""https://www.baseball-reference.com/players/c/curtijo01.shtml"">John Curtis</a>",SLN,28,134,6,11,1,139,68,67,11,65,52,4.500,4.416,1.522,.80,.00
"<a href=""https://www.baseball-reference.com/players/d/d'acqjo01.shtml"">John D'Acquisto</a>",SFN,24,106,3,8,0,93,69,63,5,102,53,5.349,5.105,1.840,.52,.00
"<a href=""https://www.baseball-reference.com/players/d/dalcabr01.shtml"">Bruce Dal Canton</a>",ATL,35,73&‌#8531;,3,5,1,67,41,29,6,42,36,3.559,4.356,1.486,.86,.43
"<a href=""https://www.baseball-reference.com/players/d/darcypa01.shtml"">Pat Darcy</a>",CIN,26,39,2,3,2,41,27,27,2,22,15,6.231,4.229,1.615,.68,-.72
"<a href=""https://www.baseball-reference.com/players/d/deckejo01.shtml"">Joe Decker</a>",MIN,29,58,2,7,0,60,37,34,3,51,35,5.276,4.636,1.914,.69,-.62
"<a href=""https://www.baseball-reference.com/players/d/demerla01.shtml"">Larry Demery</a>",PIT,23,145,10,7,2,123,56,51,8,58,72,3.166,3.540,1.248,1.24,1.66
"<a href=""https://www.baseball-reference.com/players/d/dennyjo01.shtml"">John Denny</a>",SLN,23,207,11,9,0,189,71,58,11,74,74,2.522,3.598,1.271,1.00,4.90
"<a href=""https://www.baseball-reference.com/players/d/dettoto01.shtml"">Tom Dettore</a>",CHN,28,7,0,1,0,11,8,8,3,2,4,10.286,7.636,1.857,2.00,-.39
"<a href=""https://www.baseball-reference.com/players/d/devinad01.shtml"">Adrian Devine</a>",ATL,24,73,5,6,9,72,30,26,3,26,48,3.205,2.867,1.342,1.85,1.85
"<a href=""https://www.baseball-reference.com/players/d/dierkla01.shtml"">Larry Dierker</a>",HOU,29,187&‌#8532;,13,14,0,171,85,77,9,72,112,3.693,3.121,1.295,1.56,.61
"<a href=""https://www.baseball-reference.com/players/d/dobsopa01.shtml"">Pat Dobson</a>",CLE,34,217&‌#8531;,16,12,0,226,98,84,13,65,117,3.479,3.193,1.339,1.80,2.53
"<a href=""https://www.baseball-reference.com/players/d/downial01.shtml"">Al Downing</a>",LAN,35,46&‌#8532;,1,2,0,43,21,20,3,18,30,3.857,3.341,1.307,1.67,.16
"<a href=""https://www.baseball-reference.com/players/d/dragodi01.shtml"">Dick Drago</a>",CAL,31,79&‌#8531;,7,8,6,80,42,39,7,31,43,4.424,3.670,1.399,1.39,.00
"<a href=""https://www.baseball-reference.com/players/d/dressro01.shtml"">Rob Dressler</a>",SFN,22,107&‌#8532;,3,10,0,125,68,53,8,35,33,4.430,3.850,1.486,.94,-.73
"<a href=""https://www.baseball-reference.com/players/d/dunnist01.shtml"">Steve Dunning</a>",2,27,97&‌#8531;,2,6,0,102,59,47,8,39,76,4.346,3.253,1.449,1.95,-.34
"<a href=""https://www.baseball-reference.com/players/d/dupremi01.shtml"">Mike Dupree</a>",SDN,23,15&‌#8532;,0,0,0,18,17,16,4,7,5,9.191,6.682,1.596,.71,-1.01
"<a href=""https://www.baseball-reference.com/players/e/easteja01.shtml"">Jamie Easterly</a>",ATL,23,22,1,1,0,23,12,12,0,13,11,4.909,3.411,1.636,.85,.00
"<a href=""https://www.baseball-reference.com/players/e/eastwra01.shtml"">Rawly Eastwick</a>",CIN,25,107&‌#8532;,11,5,26,93,30,25,3,27,70,2.090,2.393,1.115,2.59,2.82
"<a href=""https://www.baseball-reference.com/players/e/eckerde01.shtml"">Dennis Eckersley</a>",CLE,21,199&‌#8531;,13,12,1,155,82,76,13,78,200,3.431,2.573,1.169,2.56,2.92
"<a href=""https://www.baseball-reference.com/players/e/ellisdo01.shtml"">Dock Ellis</a>",NYA,31,211&‌#8532;,17,8,0,195,83,75,14,76,65,3.189,3.939,1.280,.86,.00
"<a href=""https://www.baseball-reference.com/players/e/espinni01.shtml"">Nino Espinosa</a>",NYN,22,41&‌#8532;,4,4,0,41,21,17,3,13,30,3.672,3.056,1.296,2.31,-.09
"<a href=""https://www.baseball-reference.com/players/f/falcope01.shtml"">Pete Falcone</a>",SLN,22,212,12,16,0,173,87,76,12,93,138,3.226,3.363,1.255,1.48,3.23
"<a href=""https://www.baseball-reference.com/players/f/fidryma01.shtml"">Mark Fidrych</a>",DET,21,250&‌#8531;,19,9,0,217,76,65,12,53,97,2.337,3.095,1.079,1.83,9.57
"<a href=""https://www.baseball-reference.com/players/f/figueed01.shtml"">Ed Figueroa</a>",NYA,27,256&‌#8532;,19,10,0,237,101,86,13,94,119,3.016,3.433,1.290,1.27,2.07
"<a href=""https://www.baseball-reference.com/players/f/fingero01.shtml"">Rollie Fingers</a>",OAK,29,134&‌#8532;,13,11,20,118,40,37,3,40,113,2.473,1.994,1.173,2.82,3.76
"<a href=""https://www.baseball-reference.com/players/f/fitzmal01.shtml"">Al Fitzmorris</a>",KCA,30,220&‌#8531;,15,11,0,227,89,75,6,56,80,3.064,2.998,1.284,1.43,.00
"<a href=""https://www.baseball-reference.com/players/f/flanami01.shtml"">Mike Flanagan</a>",BAL,24,85,3,5,0,83,41,39,7,33,56,4.129,3.552,1.365,1.70,.24
"<a href=""https://www.baseball-reference.com/players/f/folkeri01.shtml"">Rich Folkers</a>",SDN,29,59&‌#8532;,2,3,0,67,39,35,10,25,26,5.279,5.015,1.542,1.04,-.74
"<a href=""https://www.baseball-reference.com/players/f/forscbo01.shtml"">Bob Forsch</a>",SLN,26,194,8,10,0,209,112,85,17,71,76,3.943,4.024,1.443,1.07,.00
"<a href=""https://www.baseball-reference.com/players/f/forscke01.shtml"">Ken Forsch</a>",HOU,29,92,4,3,19,76,23,22,5,26,49,2.152,3.068,1.109,1.88,2.46
"<a href=""https://www.baseball-reference.com/players/f/forstte01.shtml"">Terry Forster</a>",CHA,24,111&‌#8531;,2,12,1,126,61,54,7,41,70,4.365,3.245,1.500,1.71,.58
"<a href=""https://www.baseball-reference.com/players/f/fosteal01.shtml"">Alan Foster</a>",SDN,29,86&‌#8532;,3,6,0,75,36,31,9,35,22,3.219,4.785,1.269,.63,.53
"<a href=""https://www.baseball-reference.com/players/f/foucast01.shtml"">Steve Foucault</a>",TEX,26,75&‌#8532;,8,8,5,68,31,28,9,25,41,3.330,3.961,1.229,1.64,.82
"<a href=""https://www.baseball-reference.com/players/f/frailke01.shtml"">Ken Frailing</a>",CHN,28,18&‌#8532;,1,2,0,20,7,5,0,5,10,2.411,2.377,1.339,2.00,.49
"<a href=""https://www.baseball-reference.com/players/f/freisda01.shtml"">Dave Freisleben</a>",SDN,24,172,10,13,1,163,73,67,10,66,81,3.506,3.511,1.331,1.23,.00
"<a href=""https://www.baseball-reference.com/players/f/friseda01.shtml"">Danny Frisella</a>",2,30,72,5,2,10,49,26,25,7,47,54,3.125,4.412,1.333,1.15,.18
"<a href=""https://www.baseball-reference.com/players/f/frymawo01.shtml"">Woodie Fryman</a>",MON,36,216&‌#8531;,13,13,2,218,89,81,14,76,123,3.370,3.254,1.359,1.62,3.90
"<a href=""https://www.baseball-reference.com/players/g/garbege01.shtml"">Gene Garber</a>",PHI,28,92&‌#8532;,9,3,11,78,33,29,4,30,92,2.817,2.063,1.165,3.07,.00
"<a href=""https://www.baseball-reference.com/players/g/garlawa01.shtml"">Wayne Garland</a>",BAL,25,232&‌#8531;,20,7,1,224,81,69,10,64,113,2.673,2.964,1.240,1.77,3.76
"<a href=""https://www.baseball-reference.com/players/g/garmami01.shtml"">Mike Garman</a>",CHN,26,76&‌#8531;,2,4,1,79,48,42,7,35,37,4.952,4.096,1.493,1.06,-.92
"<a href=""https://www.baseball-reference.com/players/g/giustda01.shtml"">Dave Giusti</a>",PIT,36,58&‌#8531;,5,4,6,59,31,28,5,27,24,4.320,4.301,1.474,.89,.00
"<a href=""https://www.baseball-reference.com/players/g/glynned01.shtml"">Ed Glynn</a>",DET,23,23&‌#8532;,1,3,0,22,18,16,3,20,17,6.085,5.479,1.775,.85,-.35
"<a href=""https://www.baseball-reference.com/players/g/goltzda01.shtml"">Dave Goltz</a>",MIN,27,249&‌#8531;,14,14,0,239,113,93,14,91,133,3.357,3.331,1.324,1.46,.00
"<a href=""https://www.baseball-reference.com/players/g/gossari01.shtml"">Rich Gossage</a>",CHA,24,224,9,17,1,214,104,98,16,90,135,3.938,3.444,1.357,1.50,.00
"<a href=""https://www.baseball-reference.com/players/g/grangwa01.shtml"">Wayne Granger</a>",MON,32,32,1,0,2,32,15,13,3,16,16,3.656,4.159,1.500,1.00,.26
"<a href=""https://www.baseball-reference.com/players/g/greifbi01.shtml"">Bill Greif</a>",2,26,77,2,8,6,87,48,45,7,37,37,5.260,4.172,1.610,1.00,-1.03
"<a href=""https://www.baseball-reference.com/players/g/griffto02.shtml"">Tom Griffin</a>",2,28,112,9,6,0,100,56,51,4,79,69,4.098,3.932,1.598,.87,-.42
"<a href=""https://www.baseball-reference.com/players/g/grillst01.shtml"">Steve Grilli</a>",DET,27,66,3,1,3,63,43,34,5,41,36,4.636,4.162,1.576,.88,-.81
"<a href=""https://www.baseball-reference.com/players/g/grimsro02.shtml"">Ross Grimsley</a>",BAL,26,136&‌#8532;,8,7,0,143,66,60,8,35,41,3.951,3.530,1.302,1.17,.00
"<a href=""https://www.baseball-reference.com/players/g/guidrro01.shtml"">Ron Guidry</a>",NYA,25,16,0,0,0,20,12,10,1,4,12,5.625,2.689,1.500,3.00,-.39
"<a href=""https://www.baseball-reference.com/players/g/gulledo01.shtml"">Don Gullett</a>",CIN,25,126,11,3,1,119,48,42,8,48,64,3.000,3.596,1.325,1.33,1.76
"<a href=""https://www.baseball-reference.com/players/g/gurala01.shtml"">Larry Gura</a>",KCA,28,62&‌#8532;,4,0,1,47,20,16,4,20,22,2.298,3.747,1.069,1.10,.00
"<a href=""https://www.baseball-reference.com/players/h/haasmo01.shtml"">Moose Haas</a>",ML4,20,16,0,1,0,12,8,7,0,12,9,3.938,3.749,1.500,.75,.09
"<a href=""https://www.baseball-reference.com/players/h/haliced01.shtml"">Ed Halicki</a>",SFN,25,186&‌#8531;,12,14,0,171,86,75,10,61,130,3.623,2.885,1.245,2.13,.00
"<a href=""https://www.baseball-reference.com/players/h/hallto01.shtml"">Tom Hall</a>",2,28,35,2,2,1,33,22,18,4,23,27,4.629,4.519,1.600,1.17,-.08
"<a href=""https://www.baseball-reference.com/players/h/hamilda01.shtml"">Dave Hamilton</a>",CHA,28,90&‌#8531;,6,6,10,81,38,36,4,45,62,3.587,3.191,1.395,1.38,.00
"<a href=""https://www.baseball-reference.com/players/h/hannage01.shtml"">Gerry Hannahs</a>",MON,23,16,2,0,0,20,14,12,2,12,10,6.750,5.184,2.000,.83,-.47
"<a href=""https://www.baseball-reference.com/players/h/hannapr01.shtml"">Preston Hanna</a>",ATL,21,8,0,0,0,11,5,4,0,4,3,4.500,3.333,1.875,.75,.00
"<a href=""https://www.baseball-reference.com/players/h/hardyla01.shtml"">Larry Hardy</a>",HOU,28,21&‌#8532;,0,0,3,34,19,17,2,10,10,7.062,4.099,2.031,1.00,-.88
"<a href=""https://www.baseball-reference.com/players/h/hargast01.shtml"">Steve Hargan</a>",TEX,33,124&‌#8531;,8,8,1,127,63,50,8,38,63,3.619,3.280,1.327,1.66,.00
"<a href=""https://www.baseball-reference.com/players/h/hartzpa01.shtml"">Paul Hartzell</a>",CAL,22,166,7,4,2,166,64,51,6,43,51,2.765,3.090,1.259,1.19,2.29
"<a href=""https://www.baseball-reference.com/players/h/hasslan01.shtml"">Andy Hassler</a>",2,24,147,5,12,0,139,68,59,5,56,61,3.612,3.401,1.327,1.09,.00
"<a href=""https://www.baseball-reference.com/players/h/hausmto01.shtml"">Tom Hausman</a>",ML4,23,3&‌#8531;,0,0,0,3,2,2,0,3,1,5.400,4.883,1.800,.33,.00
"<a href=""https://www.baseball-reference.com/players/h/heaveda01.shtml"">Dave Heaverlo</a>",SFN,25,75,4,4,1,85,45,37,2,15,40,4.440,2.445,1.333,2.67,-.60
"<a href=""https://www.baseball-reference.com/players/h/hendejo01.shtml"">Joe Henderson</a>",CIN,29,11,2,0,0,9,1,0,0,8,7,.000,3.570,1.545,.88,.38
"<a href=""https://www.baseball-reference.com/players/h/hernara01.shtml"">Ramon Hernandez</a>",2,35,44&‌#8532;,2,2,3,44,17,17,3,16,18,3.425,3.708,1.343,1.12,.00
"<a href=""https://www.baseball-reference.com/players/h/hillejo01.shtml"">John Hiller</a>",DET,33,121,12,8,13,93,37,32,7,67,117,2.380,3.070,1.322,1.75,4.02
"<a href=""https://www.baseball-reference.com/players/h/hintori01.shtml"">Rich Hinton</a>",CIN,29,17&‌#8532;,1,2,0,30,15,15,4,11,8,7.642,6.067,2.321,.73,-.69
"<a href=""https://www.baseball-reference.com/players/h/hoernjo01.shtml"">Joe Hoerner</a>",TEX,39,35,0,4,8,41,22,20,3,19,15,5.143,4.450,1.714,.79,-.98
"<a href=""https://www.baseball-reference.com/players/h/holdsfr01.shtml"">Fred Holdsworth</a>",BAL,24,39&‌#8532;,4,1,2,24,9,9,0,13,24,2.042,2.385,.933,1.85,1.30
"<a href=""https://www.baseball-reference.com/players/h/holtzke01.shtml"">Ken Holtzman</a>",2,30,246&‌#8532;,14,11,0,265,108,100,18,70,66,3.649,3.890,1.358,.94,.00
"<a href=""https://www.baseball-reference.com/players/h/hooddo01.shtml"">Don Hood</a>",CLE,26,77&‌#8532;,3,5,1,89,46,42,5,41,32,4.867,4.062,1.674,.78,-.47
"<a href=""https://www.baseball-reference.com/players/h/hootobu01.shtml"">Burt Hooton</a>",LAN,26,226&‌#8532;,11,15,0,203,93,82,16,60,116,3.256,3.317,1.160,1.93,1.60
"<a href=""https://www.baseball-reference.com/players/h/houghch01.shtml"">Charlie Hough</a>",LAN,28,142&‌#8532;,12,8,18,102,43,35,6,77,81,2.208,3.543,1.255,1.05,2.26
"<a href=""https://www.baseball-reference.com/players/h/houseto01.shtml"">Tom House</a>",BOS,29,43&‌#8532;,1,3,4,39,22,21,4,19,27,4.328,3.777,1.328,1.42,.21
"<a href=""https://www.baseball-reference.com/players/h/hraboal01.shtml"">Al Hrabosky</a>",SLN,26,95&‌#8531;,8,6,13,89,42,35,5,39,73,3.304,2.882,1.343,1.87,.25
"<a href=""https://www.baseball-reference.com/players/h/hugheji03.shtml"">Jim Hughes</a>",MIN,24,177,9,14,0,190,113,98,17,73,87,4.983,4.002,1.486,1.19,-2.05
"<a href=""https://www.baseball-reference.com/players/h/hunteca01.shtml"">Catfish Hunter</a>",NYA,30,298&‌#8532;,17,15,0,268,126,117,28,68,173,3.526,3.356,1.125,2.54,1.42
"<a href=""https://www.baseball-reference.com/players/j/jacksgr01.shtml"">Grant Jackson</a>",2,33,78,7,1,4,57,22,22,2,25,39,2.538,2.823,1.051,1.56,.00
"<a href=""https://www.baseball-reference.com/players/j/jeffeje01.shtml"">Jesse Jefferson</a>",CHA,27,62&‌#8531;,2,5,0,86,62,59,4,42,30,8.519,4.284,2.053,.71,.00
"<a href=""https://www.baseball-reference.com/players/j/jenkife01.shtml"">Fergie Jenkins</a>",BOS,33,209,12,11,0,201,85,76,20,43,142,3.273,3.060,1.167,3.30,3.98
"<a href=""https://www.baseball-reference.com/players/j/johnsba01.shtml"">Bart Johnson</a>",CHA,26,211&‌#8531;,9,16,0,231,115,111,19,62,91,4.727,3.791,1.386,1.47,.89
"<a href=""https://www.baseball-reference.com/players/j/johnsje01.shtml"">Jerry Johnson</a>",SDN,32,39,1,3,0,39,27,23,0,26,27,5.308,3.221,1.667,1.04,-.79
