Name,Team,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/a/arrojro01.shtml"">R. Arrojo</a>",BOS,35,103&frac13;,5,4,5,88,44,40,8,35,78,3.484,3.217,1.190,2.23,2.34
"<a href=""https://www.baseball-reference.com/players/a/arroybr01.shtml"">B. Arroyo</a>",PIT,24,88&frac13;,5,7,0,99,54,50,12,34,39,5.094,4.971,1.506,1.15,0.18
"<a href=""https://www.baseball-reference.com/players/a/ashbyan01.shtml"">Andy Ashby</a>",LAN,33,11&frac23;,2,0,0,14,5,5,2,1,7,3.857,4.302,1.286,7.00,0.23
"<a href=""https://www.baseball-reference.com/players/a/astacpe01.shtml"">P. Astacio</a>",2,32,169&frac23;,8,14,0,181,101,96,22,54,144,5.092,3.754,1.385,2.67,0.00
"<a href=""https://www.baseball-reference.com/players/a/atchlju01.shtml"">J. Atchley</a>",CIN,27,10&frac13;,0,0,0,12,7,7,4,5,8,6.097,7.810,1.645,1.60,-0.03
"<a href=""https://www.baseball-reference.com/players/a/austije01.shtml"">Jeff Austin</a>",KCA,24,26,0,0,0,27,17,16,4,14,27,5.538,4.443,1.577,1.93,-0.01
"<a href=""https://www.baseball-reference.com/players/a/aybarma01.shtml"">Manny Aybar</a>",CHN,29,22&frac23;,2,1,0,28,19,16,5,17,16,6.353,6.385,1.985,0.94,-0.44
"<a href=""https://www.baseball-reference.com/players/b/bacsimi02.shtml"">Mike Bacsik</a>",CLE,23,9,0,0,0,13,10,9,0,3,4,9.000,2.858,1.778,1.33,-0.26
"<a href=""https://www.baseball-reference.com/players/b/baezbe01.shtml"">Benito Baez</a>",FLO,24,9&frac13;,0,0,0,22,14,14,3,6,14,13.500,5.355,3.000,2.33,-0.60
"<a href=""https://www.baseball-reference.com/players/b/baezda01.shtml"">Danys Baez</a>",CLE,23,50&frac13;,5,3,0,34,22,14,5,20,52,2.503,3.302,1.073,2.60,0.00
"<a href=""https://www.baseball-reference.com/players/b/baileco01.shtml"">Cory Bailey</a>",KCA,30,67&frac13;,1,1,0,57,28,26,3,33,61,3.475,3.290,1.337,1.85,1.35
"<a href=""https://www.baseball-reference.com/players/b/baldwja01.shtml"">J. Baldwin</a>",2,29,175,10,11,0,191,95,86,25,63,95,4.423,4.795,1.451,1.51,1.80
"<a href=""https://www.baseball-reference.com/players/b/balejo01.shtml"">John Bale</a>",BAL,27,26&frac23;,1,0,0,18,14,9,2,17,21,3.038,4.339,1.312,1.24,0.13
"<a href=""https://www.baseball-reference.com/players/b/balfogr01.shtml"">G. Balfour</a>",MIN,23,2&frac23;,0,0,0,3,4,4,2,3,2,13.500,15.982,2.250,0.67,-0.13
"<a href=""https://www.baseball-reference.com/players/b/bankswi01.shtml"">Willie Banks</a>",BOS,32,10&frac23;,0,0,0,5,4,1,0,4,10,.844,2.269,.844,2.50,0.16
"<a href=""https://www.baseball-reference.com/players/b/barcelo01.shtml"">L. Barcelo</a>",CHA,23,21,1,0,0,24,13,11,1,8,15,4.714,3.226,1.524,1.88,0.03
"<a href=""https://www.baseball-reference.com/players/b/batismi01.shtml"">M. Batista</a>",ARI,30,139&frac13;,11,8,0,113,57,52,13,60,90,3.359,4.111,1.242,1.50,0.00
"<a href=""https://www.baseball-reference.com/players/b/bauerri01.shtml"">Rick Bauer</a>",BAL,24,33,0,5,0,35,22,17,7,9,16,4.636,5.601,1.333,1.78,-0.02
"<a href=""https://www.baseball-reference.com/players/b/beckejo02.shtml"">Josh Beckett</a>",FLO,21,24,2,2,0,14,9,4,3,11,24,1.500,3.969,1.042,2.18,0.56
"<a href=""https://www.baseball-reference.com/players/b/beckro01.shtml"">Rod Beck</a>",BOS,32,80&frac23;,6,4,6,77,42,35,15,28,63,3.905,4.881,1.302,2.25,0.84
"<a href=""https://www.baseball-reference.com/players/b/beimejo01.shtml"">Joe Beimel</a>",PIT,24,115&frac13;,7,11,0,131,72,67,12,49,58,5.228,4.522,1.561,1.18,0.00
"<a href=""https://www.baseball-reference.com/players/b/beirnke01.shtml"">Kevin Beirne</a>",TOR,27,7,0,0,0,13,10,10,1,6,5,12.857,5.494,2.714,0.83,-0.42
"<a href=""https://www.baseball-reference.com/players/b/belitto01.shtml"">Todd Belitz</a>",COL,25,9&frac13;,1,1,0,9,8,8,2,3,5,7.714,5.802,1.286,1.67,-0.12
"<a href=""https://www.baseball-reference.com/players/b/bellro01.shtml"">Rob Bell</a>",2,24,149&frac23;,5,10,0,176,115,111,32,64,97,6.675,5.695,1.604,1.52,-0.38
"<a href=""https://www.baseball-reference.com/players/b/benesal01.shtml"">Alan Benes</a>",SLN,29,14&frac23;,2,0,0,14,12,12,5,12,10,7.364,9.063,1.773,0.83,-0.25
"<a href=""https://www.baseball-reference.com/players/b/benesan01.shtml"">Andy Benes</a>",SLN,33,107&frac13;,7,7,0,122,92,88,30,61,78,7.379,6.801,1.705,1.28,-2.45
"<a href=""https://www.baseball-reference.com/players/b/benitar01.shtml"">A. Benitez</a>",NYN,28,76&frac13;,6,4,43,59,32,32,12,40,93,3.773,4.224,1.297,2.33,0.00
"<a href=""https://www.baseball-reference.com/players/b/benoijo01.shtml"">J. Benoit</a>",TEX,23,5,0,0,0,8,6,6,3,3,4,10.800,10.613,2.200,1.33,-0.17
"<a href=""https://www.baseball-reference.com/players/b/bereja01.shtml"">Jason Bere</a>",CHN,30,188,11,11,0,171,99,90,24,77,175,4.309,4.060,1.319,2.27,1.80
"<a href=""https://www.baseball-reference.com/players/b/bernead01.shtml"">Adam Bernero</a>",DET,24,12&frac13;,0,0,0,13,13,10,4,4,8,7.297,6.705,1.378,2.00,0.00
"<a href=""https://www.baseball-reference.com/players/b/biddlro01.shtml"">Rocky Biddle</a>",CHA,25,128&frac23;,7,8,0,137,87,77,16,52,85,5.386,4.360,1.469,1.63,-0.03
"<a href=""https://www.baseball-reference.com/players/b/bierbni01.shtml"">N. Bierbrodt</a>",2,23,84&frac13;,5,6,0,100,59,52,17,39,73,5.549,5.103,1.648,1.87,0.00
"<a href=""https://www.baseball-reference.com/players/b/blairwi01.shtml"">Willie Blair</a>",DET,35,24,1,4,0,38,30,28,3,11,15,10.500,4.271,2.042,1.36,-1.10
"<a href=""https://www.baseball-reference.com/players/b/blankma01.shtml"">Matt Blank</a>",MON,25,22&frac23;,2,2,0,23,14,13,5,13,11,5.162,6.549,1.588,0.85,-0.01
"<a href=""https://www.baseball-reference.com/players/b/boehrbr01.shtml"">B. Boehringer</a>",2,32,69,0,4,2,67,35,28,7,29,60,3.652,3.647,1.391,2.07,0.63
"<a href=""https://www.baseball-reference.com/players/b/bohanbr01.shtml"">B. Bohanon</a>",COL,32,97,5,8,0,127,79,77,20,47,47,7.144,5.953,1.794,1.00,-0.47
"<a href=""https://www.baseball-reference.com/players/b/bonesri01.shtml"">Ricky Bones</a>",FLO,32,64,4,4,0,71,39,36,7,33,41,5.062,4.594,1.625,1.24,-0.54
"<a href=""https://www.baseball-reference.com/players/b/bonilbo01.shtml"">B. Bonilla</a>",SLN,38,1,0,0,0,3,2,2,1,1,0,18.000,19.230,4.000,0.00,-0.06
"<a href=""https://www.baseball-reference.com/players/b/borbope02.shtml"">Pedro Borbon</a>",TOR,33,53&frac13;,2,4,0,48,24,22,8,12,45,3.713,3.786,1.125,3.75,0.00
"<a href=""https://www.baseball-reference.com/players/b/borkoda01.shtml"">D. Borkowski</a>",DET,24,29&frac23;,0,2,0,30,21,21,5,15,30,6.371,4.403,1.517,2.00,-0.19
"<a href=""https://www.baseball-reference.com/players/b/borlato02.shtml"">Toby Borland</a>",ANA,32,3&frac13;,0,1,0,8,5,4,1,1,0,10.800,6.856,2.700,0.00,-0.25
"<a href=""https://www.baseball-reference.com/players/b/borowjo01.shtml"">Joe Borowski</a>",CHN,30,1&frac23;,0,1,0,6,6,6,1,3,1,32.400,11.704,5.400,0.33,-0.31
"<a href=""https://www.baseball-reference.com/players/b/bottari01.shtml"">R. Bottalico</a>",PHI,31,67,3,4,3,58,31,29,11,25,57,3.896,4.476,1.239,2.28,0.23
"<a href=""https://www.baseball-reference.com/players/b/botteke01.shtml"">K. Bottenfield</a>",HOU,32,52,2,5,1,61,44,37,16,16,39,6.404,6.291,1.481,2.44,-0.81
"<a href=""https://www.baseball-reference.com/players/b/bowlebr01.shtml"">Brian Bowles</a>",TOR,24,3&frac23;,0,0,0,4,0,0,0,1,4,.000,1.735,1.364,4.00,0.14
"<a href=""https://www.baseball-reference.com/players/b/bradfch01.shtml"">C. Bradford</a>",OAK,26,36&frac23;,2,1,1,41,12,11,6,6,34,2.700,3.711,1.282,5.67,1.00
"<a href=""https://www.baseball-reference.com/players/b/brantje01.shtml"">J. Brantley</a>",TEX,37,21,0,1,0,26,12,12,5,9,11,5.143,6.427,1.667,1.22,0.18
"<a href=""https://www.baseball-reference.com/players/b/breale01.shtml"">Leslie Brea</a>",BAL,27,2,0,0,0,6,4,4,2,3,0,18.000,18.781,4.500,0.00,-0.27
"<a href=""https://www.baseball-reference.com/players/b/brockch01.shtml"">Chris Brock</a>",PHI,31,32&frac23;,3,0,0,35,16,15,6,15,26,4.133,5.025,1.531,1.73,0.02
"<a href=""https://www.baseball-reference.com/players/b/brohatr01.shtml"">Troy Brohawn</a>",ARI,28,49&frac13;,2,3,1,55,27,27,5,23,30,4.926,4.475,1.581,1.30,0.26
"<a href=""https://www.baseball-reference.com/players/b/broweji01.shtml"">Jim Brower</a>",CIN,28,129&frac13;,7,10,1,119,65,57,17,60,94,3.966,4.620,1.384,1.57,0.00
"<a href=""https://www.baseball-reference.com/players/b/brownke01.shtml"">Kevin Brown</a>",LAN,36,115&frac23;,10,4,0,94,41,34,8,38,104,2.646,3.085,1.141,2.74,3.09
"<a href=""https://www.baseball-reference.com/players/b/buddimi01.shtml"">Mike Buddie</a>",MIL,30,41&frac23;,0,1,2,34,20,18,2,17,22,3.888,3.584,1.224,1.29,0.27
"<a href=""https://www.baseball-reference.com/players/b/buehrma01.shtml"">Mark Buehrle</a>",CHA,22,221&frac13;,16,8,0,188,89,81,24,48,126,3.294,3.907,1.066,2.62,6.01
"<a href=""https://www.baseball-reference.com/players/b/burbada01.shtml"">Dave Burba</a>",CLE,34,150&frac23;,10,10,0,188,112,104,16,54,118,6.212,3.824,1.606,2.19,0.00
"<a href=""https://www.baseball-reference.com/players/b/burkejo03.shtml"">John Burkett</a>",ATL,36,219&frac13;,12,12,0,187,83,74,17,70,187,3.036,3.229,1.172,2.67,4.83
"<a href=""https://www.baseball-reference.com/players/b/burnea.01.shtml"">A. Burnett</a>",FLO,24,173&frac13;,11,12,0,145,82,78,20,83,128,4.050,4.455,1.315,1.54,1.73
"<a href=""https://www.baseball-reference.com/players/b/byrdpa01.shtml"">Paul Byrd</a>",2,30,103&frac13;,6,7,0,120,54,51,12,26,52,4.442,4.237,1.413,2.00,0.00
"<a href=""https://www.baseball-reference.com/players/c/cabrejo01.shtml"">Jose Cabrera</a>",ATL,29,59&frac13;,7,4,2,52,24,19,5,25,43,2.882,3.872,1.298,1.72,0.69
"<a href=""https://www.baseball-reference.com/players/c/callami01.shtml"">M. Callaway</a>",TBA,26,5,0,0,0,3,4,4,2,2,2,7.200,9.833,1.000,1.00,-0.03
"<a href=""https://www.baseball-reference.com/players/c/carpech01.shtml"">C. Carpenter</a>",TOR,26,215&frac23;,11,11,0,229,112,98,29,75,157,4.090,4.172,1.410,2.09,3.20
"<a href=""https://www.baseball-reference.com/players/c/carragi01.shtml"">G. Carrara</a>",LAN,33,85&frac13;,6,1,0,73,30,30,12,24,70,3.164,4.074,1.137,2.92,1.72
"<a href=""https://www.baseball-reference.com/players/c/carrahe01.shtml"">H. Carrasco</a>",MIN,31,73&frac23;,4,3,1,77,40,38,8,30,70,4.643,3.769,1.452,2.33,0.32
"<a href=""https://www.baseball-reference.com/players/c/castica02.shtml"">C. Castillo</a>",BOS,26,3,0,0,0,3,2,2,1,0,0,6.000,7.830,1.000,&infin;,0.00
"<a href=""https://www.baseball-reference.com/players/c/castifr01.shtml"">F. Castillo</a>",BOS,32,136&frac23;,10,9,0,138,72,64,14,35,89,4.215,3.732,1.266,2.54,2.28
"<a href=""https://www.baseball-reference.com/players/c/chacosh01.shtml"">Shawn Chacon</a>",COL,23,160,6,10,0,157,96,90,26,87,134,5.062,4.967,1.525,1.54,1.79
"<a href=""https://www.baseball-reference.com/players/c/charlno01.shtml"">N. Charlton</a>",SEA,38,47&frac23;,4,2,1,36,19,16,4,11,48,3.021,2.551,.986,4.36,0.53
"<a href=""https://www.baseball-reference.com/players/c/chenbr01.shtml"">Bruce Chen</a>",2,24,146,7,7,0,146,90,79,29,59,126,4.870,5.103,1.404,2.14,0.00
"<a href=""https://www.baseball-reference.com/players/c/chiassc01.shtml"">S. Chiasson</a>",CHN,23,6&frac23;,1,1,0,5,2,2,2,2,6,2.700,5.790,1.050,3.00,0.15
"<a href=""https://www.baseball-reference.com/players/c/choatra01.shtml"">Randy Choate</a>",NYA,25,48&frac13;,3,1,0,34,21,18,0,27,35,3.352,2.696,1.262,1.30,0.00
"<a href=""https://www.baseball-reference.com/players/c/chouibo01.shtml"">B. Chouinard</a>",COL,29,7&frac23;,0,0,0,10,7,7,4,1,5,8.217,8.971,1.435,5.00,-0.14
"<a href=""https://www.baseball-reference.com/players/c/chrisja01.shtml"">J. Christian</a>",2,31,36&frac13;,2,1,3,29,13,13,5,15,31,3.220,4.361,1.211,2.07,0.00
"<a href=""https://www.baseball-reference.com/players/c/christi01.shtml"">T. Christman</a>",COL,26,2,0,0,0,1,1,1,1,0,2,4.500,8.486,.500,&infin;,0.01
"<a href=""https://www.baseball-reference.com/players/c/clemema01.shtml"">Matt Clement</a>",FLO,26,169&frac13;,9,10,0,172,102,95,15,85,134,5.049,3.850,1.518,1.58,-0.08
"<a href=""https://www.baseball-reference.com/players/c/clemero02.shtml"">R. Clemens</a>",NYA,38,220&frac13;,20,3,0,205,94,86,19,72,213,3.513,3.148,1.257,2.96,5.67
"<a href=""https://www.baseball-reference.com/players/c/cocopa01.shtml"">Pasqual Coco</a>",TOR,23,14&frac13;,1,0,0,12,8,7,0,6,9,4.395,2.631,1.256,1.50,0.05
"<a href=""https://www.baseball-reference.com/players/c/coganto01.shtml"">Tony Cogan</a>",KCA,24,24&frac23;,0,4,0,32,17,16,7,13,17,5.838,6.328,1.824,1.31,-0.18
"<a href=""https://www.baseball-reference.com/players/c/coggida01.shtml"">Dave Coggin</a>",PHI,24,95,6,7,0,99,46,44,7,39,62,4.168,3.773,1.453,1.59,0.92
"<a href=""https://www.baseball-reference.com/players/c/colomje01.shtml"">Jesus Colome</a>",TBA,23,48&frac23;,2,3,0,37,22,18,8,25,31,3.329,5.479,1.274,1.24,0.00
"<a href=""https://www.baseball-reference.com/players/c/colonba01.shtml"">B. Colon</a>",CLE,28,222&frac13;,14,12,0,220,106,101,26,90,201,4.088,3.949,1.394,2.23,4.59
"<a href=""https://www.baseball-reference.com/players/c/coneda01.shtml"">David Cone</a>",BOS,38,135&frac23;,9,7,0,148,74,65,17,57,115,4.312,3.986,1.511,2.02,1.87
"<a href=""https://www.baseball-reference.com/players/c/cookde01.shtml"">Dennis Cook</a>",2,38,45&frac23;,1,1,0,43,24,23,8,14,38,4.533,4.462,1.248,2.71,0.04
"<a href=""https://www.baseball-reference.com/players/c/coopebr01.shtml"">Brian Cooper</a>",ANA,26,13&frac23;,0,1,0,10,5,4,2,4,7,2.634,4.936,1.024,1.75,0.35
"<a href=""https://www.baseball-reference.com/players/c/coppiro01.shtml"">R. Coppinger</a>",MIL,27,22&frac23;,1,0,0,24,17,17,5,15,15,6.750,6.580,1.721,1.00,-0.22
"<a href=""https://www.baseball-reference.com/players/c/cordefr01.shtml"">F. Cordero</a>",TEX,26,2&frac13;,0,1,0,3,1,1,0,2,1,3.857,4.613,2.143,0.50,0.00
"<a href=""https://www.baseball-reference.com/players/c/coreyma02.shtml"">Mark Corey</a>",NYN,26,1&frac23;,0,0,0,5,3,3,0,3,3,16.200,4.148,4.800,1.00,0.00
"<a href=""https://www.baseball-reference.com/players/c/cormirh01.shtml"">R. Cormier</a>",PHI,34,51&frac13;,5,6,1,49,26,24,5,17,37,4.208,3.630,1.286,2.18,0.00
"<a href=""https://www.baseball-reference.com/players/c/cornena01.shtml"">Nate Cornejo</a>",DET,21,42&frac23;,4,4,0,63,38,35,10,28,22,7.383,6.595,2.133,0.79,-0.83
"<a href=""https://www.baseball-reference.com/players/c/crabtti01.shtml"">Tim Crabtree</a>",TEX,31,23&frac13;,0,5,4,37,18,17,3,14,16,6.557,4.828,2.186,1.14,-0.38
"<a href=""https://www.baseball-reference.com/players/c/crawfpa02.shtml"">P. Crawford</a>",BOS,23,36,3,0,0,40,19,19,3,13,25,4.750,3.636,1.472,1.92,0.55
"<a href=""https://www.baseball-reference.com/players/c/creekdo01.shtml"">Doug Creek</a>",TBA,32,62&frac23;,2,5,0,51,34,30,7,49,66,4.309,4.620,1.596,1.35,0.00
"<a href=""https://www.baseball-reference.com/players/c/cressja01.shtml"">J. Cressend</a>",MIN,26,56&frac13;,3,2,0,50,24,23,6,16,40,3.675,3.829,1.172,2.50,0.81
"<a href=""https://www.baseball-reference.com/players/c/cruzju02.shtml"">Juan Cruz</a>",CHN,22,44&frac23;,3,1,0,40,16,16,4,17,39,3.224,3.487,1.276,2.29,1.11
"<a href=""https://www.baseball-reference.com/players/c/cruzne01.shtml"">Nelson Cruz</a>",HOU,28,82&frac13;,3,3,2,72,41,38,11,24,75,4.154,3.523,1.166,3.12,0.73
"<a href=""https://www.baseball-reference.com/players/c/cubilda01.shtml"">D. Cubillan</a>",MON,28,26&frac13;,0,0,0,31,13,12,1,12,19,4.101,3.437,1.633,1.58,0.24
"<a href=""https://www.baseball-reference.com/players/c/cunnawi01.shtml"">Will Cunnane</a>",MIL,27,51&frac23;,0,3,0,66,34,31,6,22,37,5.400,4.221,1.703,1.68,-0.38
"<a href=""https://www.baseball-reference.com/players/d/daalom01.shtml"">Omar Daal</a>",PHI,29,185&frac23;,13,7,0,199,100,92,26,56,107,4.460,4.541,1.373,1.91,0.35
"<a href=""https://www.baseball-reference.com/players/d/d'amije01.shtml"">Jeff D'Amico</a>",MIL,25,47&frac13;,2,4,0,60,42,32,11,16,32,6.085,5.568,1.606,2.00,-0.92
"<a href=""https://www.baseball-reference.com/players/d/darenvi01.shtml"">V. Darensbourg</a>",FLO,30,48&frac23;,1,2,1,52,24,23,4,10,33,4.253,3.314,1.274,3.30,0.19
"<a href=""https://www.baseball-reference.com/players/d/davenjo01.shtml"">J. Davenport</a>",COL,25,10&frac13;,0,0,0,8,7,4,1,7,8,3.484,4.926,1.452,1.14,-0.01
"<a href=""https://www.baseball-reference.com/players/d/daveyto01.shtml"">Tom Davey</a>",SDN,27,38,2,4,0,41,22,19,3,17,37,4.500,3.376,1.526,2.18,0.01
"<a href=""https://www.baseball-reference.com/players/d/davisdo02.shtml"">Doug Davis</a>",TEX,25,186,11,10,0,220,103,92,14,69,115,4.452,3.825,1.554,1.67,0.00
"<a href=""https://www.baseball-reference.com/players/d/daviska01.shtml"">Kane Davis</a>",COL,26,68&frac13;,2,4,0,66,36,33,11,32,47,4.346,5.150,1.434,1.47,0.73
"<a href=""https://www.baseball-reference.com/players/d/davisla01.shtml"">Lance Davis</a>",CIN,24,106&frac13;,8,4,0,124,60,56,12,34,53,4.740,4.443,1.486,1.56,1.38
"<a href=""https://www.baseball-reference.com/players/d/dejeami01.shtml"">Mike DeJean</a>",MIL,30,84&frac13;,4,2,2,75,31,26,4,39,68,2.775,3.120,1.352,1.74,0.00
"<a href=""https://www.baseball-reference.com/players/d/delosva01.shtml"">V. De Los Sa</a>",MIL,28,1,0,0,0,1,1,1,0,1,1,9.000,3.979,2.000,1.00,-0.02
"<a href=""https://www.baseball-reference.com/players/d/dempsry01.shtml"">R. Dempster</a>",FLO,24,211&frac13;,15,12,0,218,123,116,21,112,171,4.940,4.150,1.562,1.53,0.00
"<a href=""https://www.baseball-reference.com/players/d/desseel01.shtml"">E. Dessens</a>",CIN,30,205,10,14,0,221,103,102,32,56,128,4.478,4.657,1.351,2.29,0.00
"<a href=""https://www.baseball-reference.com/players/d/dewitma01.shtml"">Matt DeWitt</a>",TOR,23,19,0,2,0,22,8,8,2,10,13,3.789,4.440,1.684,1.30,0.28
"<a href=""https://www.baseball-reference.com/players/d/dicker.01.shtml"">R. A. Dickey</a>",TEX,26,12,0,1,0,13,9,9,3,7,4,6.750,7.787,1.667,0.57,-0.02
"<a href=""https://www.baseball-reference.com/players/d/dingmcr01.shtml"">C. Dingman</a>",COL,27,7&frac13;,0,0,1,11,11,11,4,3,2,13.500,10.238,1.909,0.67,-0.59
"<a href=""https://www.baseball-reference.com/players/d/donnech01.shtml"">C. Donnels</a>",LAN,35,0&frac13;,0,0,0,0,0,0,0,0,0,.000,3.049,.000,&infin;,0.01
"<a href=""https://www.baseball-reference.com/players/d/doteloc01.shtml"">O. Dotel</a>",HOU,27,105,7,5,2,79,35,31,5,47,145,2.657,2.211,1.200,3.09,0.00
"<a href=""https://www.baseball-reference.com/players/d/douglse01.shtml"">S. Douglass</a>",BAL,22,20&frac13;,2,1,0,21,12,12,3,11,17,5.311,4.716,1.574,1.55,0.10
"<a href=""https://www.baseball-reference.com/players/d/dreifda01.shtml"">D. Dreifort</a>",LAN,29,94&frac23;,4,7,0,89,62,54,11,47,91,5.134,3.935,1.437,1.94,-0.16
"<a href=""https://www.baseball-reference.com/players/d/dresery01.shtml"">Ryan Drese</a>",CLE,25,36&frac23;,1,2,0,32,15,14,2,15,24,3.436,3.630,1.282,1.60,0.87
"<a href=""https://www.baseball-reference.com/players/d/drewti01.shtml"">Tim Drew</a>",CLE,22,35,0,2,0,51,39,31,9,16,15,7.971,6.383,1.914,0.94,-1.15
"<a href=""https://www.baseball-reference.com/players/d/duchsju01.shtml"">J. Duchscherer</a>",TEX,23,14&frac23;,1,1,0,24,20,20,5,4,11,12.273,5.652,1.909,2.75,-0.64
"<a href=""https://www.baseball-reference.com/players/d/duckwbr01.shtml"">B. Duckworth</a>",PHI,25,69,3,2,0,57,29,27,2,29,40,3.522,3.277,1.246,1.38,1.06
"<a href=""https://www.baseball-reference.com/players/d/duncaco01.shtml"">C. Duncan</a>",CHN,26,42&frac23;,3,3,0,42,24,24,5,25,49,5.062,3.867,1.570,1.96,-0.02
"<a href=""https://www.baseball-reference.com/players/d/durbich01.shtml"">Chad Durbin</a>",KCA,23,179,9,16,0,201,109,98,26,58,95,4.927,4.684,1.447,1.64,0.00
"<a href=""https://www.baseball-reference.com/players/d/duvalmi01.shtml"">Mike Duvall</a>",MIN,26,4&frac23;,0,0,0,7,4,4,1,2,4,7.714,5.231,1.929,2.00,-0.06
"<a href=""https://www.baseball-reference.com/players/e/eatonad01.shtml"">Adam Eaton</a>",SDN,23,116&frac23;,8,5,0,108,61,56,20,40,109,4.320,4.309,1.269,2.72,1.08
"<a href=""https://www.baseball-reference.com/players/e/eischjo01.shtml"">Joey Eischen</a>",MON,31,29&frac23;,0,1,0,29,17,16,4,16,19,4.854,5.096,1.517,1.19,0.11
"<a href=""https://www.baseball-reference.com/players/e/elartsc01.shtml"">S. Elarton</a>",2,25,132&frac23;,4,10,0,146,105,104,34,59,87,7.055,6.331,1.545,1.47,0.00
"<a href=""https://www.baseball-reference.com/players/e/eldreca01.shtml"">Cal Eldred</a>",CHA,33,6,0,1,0,12,9,9,1,3,6,13.500,3.188,2.500,2.00,-0.35
"<a href=""https://www.baseball-reference.com/players/e/ellisro02.shtml"">Robert Ellis</a>",ARI,30,92,6,5,0,106,61,59,12,34,41,5.772,4.807,1.522,1.21,-0.33
"<a href=""https://www.baseball-reference.com/players/e/embreal01.shtml"">Alan Embree</a>",2,31,54,1,4,0,65,47,44,14,17,59,7.333,4.901,1.519,3.47,0.00
"<a href=""https://www.baseball-reference.com/players/e/erdosto01.shtml"">Todd Erdos</a>",BOS,27,16&frac13;,0,0,0,15,9,9,2,8,7,4.959,4.856,1.408,0.88,0.09
"<a href=""https://www.baseball-reference.com/players/e/escobke01.shtml"">K. Escobar</a>",TOR,25,126,6,8,0,93,51,49,8,52,121,3.500,3.122,1.151,2.33,2.86
"<a href=""https://www.baseball-reference.com/players/e/estessh01.shtml"">Shawn Estes</a>",SFN,28,159,9,8,0,151,78,71,11,77,109,4.019,3.943,1.434,1.42,0.00
"<a href=""https://www.baseball-reference.com/players/e/estraho01.shtml"">H. Estrada</a>",COL,25,4&frac13;,1,1,0,8,7,7,1,1,4,14.538,4.041,2.077,4.00,-0.34
"<a href=""https://www.baseball-reference.com/players/e/eyresc01.shtml"">Scott Eyre</a>",TOR,29,15&frac23;,1,2,2,15,6,6,1,7,16,3.447,2.984,1.404,2.29,0.00
"<a href=""https://www.baseball-reference.com/players/f/farnsky01.shtml"">K. Farnsworth</a>",CHN,25,82,4,6,2,65,26,25,8,29,107,2.744,2.738,1.146,3.69,0.00
