Name,Tm,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/b/bautaed01.shtml"">Ed Bauta</a>",NYN,29,30,0,2,1,17,6,6,1,3,3,5.400,4.056,2.000,1.00,-0.11
"<a href=""https://www.baseball-reference.com/players/b/bearnla01.shtml"">L. Bearnarth</a>",NYN,22,234,5,5,3,79,38,36,6,38,31,4.154,4.215,1.500,0.82,0.39
"<a href=""https://www.baseball-reference.com/players/b/belinbo01.shtml"">Bo Belinsky</a>",LAA,27,406,9,8,0,120,45,43,8,49,91,2.860,2.992,1.249,1.86,2.00
"<a href=""https://www.baseball-reference.com/players/b/bellga01.shtml"">Gary Bell</a>",CLE,27,318,8,6,4,106,56,51,15,53,89,4.330,4.132,1.500,1.68,0.00
"<a href=""https://www.baseball-reference.com/players/b/benneda01.shtml"">Dave Bennett</a>",PHI,18,3,0,0,0,2,1,1,0,0,1,9.000,1.108,2.000,&infin;,-0.02
"<a href=""https://www.baseball-reference.com/players/b/bennede01.shtml"">D. Bennett</a>",PHI,24,624,12,14,1,222,92,85,23,58,125,3.678,3.597,1.346,2.16,1.65
"<a href=""https://www.baseball-reference.com/players/b/bertafr01.shtml"">F. Bertaina</a>",BAL,20,78,1,0,0,18,8,8,3,13,18,2.769,4.316,1.192,1.38,0.00
"<a href=""https://www.baseball-reference.com/players/b/blasiwa01.shtml"">W. Blasingame</a>",ML1,20,350,9,5,2,113,58,55,15,51,70,4.243,4.445,1.406,1.37,0.43
"<a href=""https://www.baseball-reference.com/players/b/blassst01.shtml"">Steve Blass</a>",PIT,22,314,5,8,0,107,52,47,9,45,67,4.041,3.684,1.452,1.49,0.63
"<a href=""https://www.baseball-reference.com/players/b/bolinbo01.shtml"">Bobby Bolin</a>",SFN,25,524,6,9,1,143,71,63,16,77,146,3.246,3.283,1.260,1.90,0.00
"<a href=""https://www.baseball-reference.com/players/b/boozejo01.shtml"">John Boozer</a>",PHI,25,181,3,4,2,64,37,34,6,18,51,5.072,2.990,1.359,2.83,-0.46
"<a href=""https://www.baseball-reference.com/players/b/borkfr01.shtml"">Frank Bork</a>",PIT,23,126,2,2,2,51,22,19,6,11,31,4.071,3.641,1.476,2.82,0.03
"<a href=""https://www.baseball-reference.com/players/b/bosweda01.shtml"">Dave Boswell</a>",MIN,19,70,2,0,0,21,11,11,4,12,25,4.243,4.231,1.414,2.08,0.00
"<a href=""https://www.baseball-reference.com/players/b/bouldca01.shtml"">Carl Bouldin</a>",WS2,24,75,0,3,0,30,20,15,2,11,12,5.400,3.687,1.640,1.09,-0.70
"<a href=""https://www.baseball-reference.com/players/b/boutoji01.shtml"">Jim Bouton</a>",NYA,25,814,18,13,0,227,100,91,32,60,125,3.018,3.876,1.058,2.08,0.00
"<a href=""https://www.baseball-reference.com/players/b/bowsfte01.shtml"">T. Bowsfield</a>",KC1,29,356,4,7,0,135,63,54,12,31,45,4.096,3.800,1.399,1.45,0.70
"<a href=""https://www.baseball-reference.com/players/b/bradedo01.shtml"">Don Bradey</a>",HOU,29,7,0,2,0,6,7,5,0,3,2,19.286,3.879,3.857,0.67,-0.58
"<a href=""https://www.baseball-reference.com/players/b/braunjo01.shtml"">John Braun</a>",ML1,24,6,0,0,0,2,0,0,0,1,1,.000,3.084,1.500,1.00,0.08
"<a href=""https://www.baseball-reference.com/players/b/breweji01.shtml"">Jim Brewer</a>",LAN,26,279,4,3,1,79,33,31,5,25,63,3.000,2.758,1.118,2.52,0.00
"<a href=""https://www.baseball-reference.com/players/b/bridgma01.shtml"">M. Bridges</a>",WS2,33,90,0,3,2,37,22,19,3,17,16,5.700,4.437,1.800,0.94,-0.70
"<a href=""https://www.baseball-reference.com/players/b/brogler01.shtml"">E. Broglio</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebrogler01"" style=""display:none;""></input><label for=""footnotebrogler01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbrogler01"">SLN, CHN</div></span>",28,509,7,12,1,176,84,72,19,56,82,3.819,4.075,1.367,1.46,0.39
"<a href=""https://www.baseball-reference.com/players/b/bronsji01.shtml"">Jim Bronstad</a>",WS2,28,21,0,1,0,10,4,4,0,2,9,5.143,1.107,1.714,4.50,-0.02
"<a href=""https://www.baseball-reference.com/players/b/brownha01.shtml"">Hal Brown</a>",HOU,39,396,3,15,1,154,68,58,18,26,53,3.955,4.081,1.364,2.04,0.95
"<a href=""https://www.baseball-reference.com/players/b/brucebo01.shtml"">Bob Bruce</a>",HOU,31,607,15,9,0,191,70,62,8,33,135,2.758,2.240,1.107,4.09,5.04
"<a href=""https://www.baseball-reference.com/players/b/brunege01.shtml"">G. Brunet</a>",LAA,29,127,2,2,0,38,17,17,2,25,36,3.614,3.274,1.488,1.44,0.00
"<a href=""https://www.baseball-reference.com/players/b/buhlbo01.shtml"">Bob Buhl</a>",CHN,35,683,15,14,0,208,103,97,22,68,107,3.835,3.784,1.212,1.57,3.00
"<a href=""https://www.baseball-reference.com/players/b/bunkewa01.shtml"">Wally Bunker</a>",BAL,19,642,19,5,0,161,72,64,17,62,96,2.692,3.633,1.042,1.55,3.42
"<a href=""https://www.baseball-reference.com/players/b/bunniji01.shtml"">Jim Bunning</a>",PHI,32,853,19,8,2,248,99,83,23,46,219,2.627,2.454,1.034,4.76,0.00
"<a href=""https://www.baseball-reference.com/players/b/burdefr01.shtml"">F. Burdette</a>",CHN,27,60,1,0,0,17,7,7,2,10,4,3.150,5.021,1.350,0.40,0.46
"<a href=""https://www.baseball-reference.com/players/b/burdele01.shtml"">Lew Burdette</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteburdele01"" style=""display:none;""></input><label for=""footnoteburdele01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivburdele01"">SLN, CHN</div></span>",37,423,10,9,0,162,77,73,16,22,43,4.660,3.906,1.305,1.95,0.26
"<a href=""https://www.baseball-reference.com/players/b/butlece01.shtml"">Cecil Butler</a>",ML1,26,13,0,0,0,7,4,4,2,0,2,8.308,7.575,1.615,&infin;,-0.11
"<a href=""https://www.baseball-reference.com/players/b/butteto01.shtml"">Tom Butters</a>",PIT,26,193,2,2,0,52,21,17,3,37,58,2.378,3.133,1.383,1.57,1.50
"<a href=""https://www.baseball-reference.com/players/b/buzhajo01.shtml"">J. Buzhardt</a>",CHA,27,480,10,8,0,150,60,53,13,35,97,2.981,3.034,1.156,2.77,0.00
"<a href=""https://www.baseball-reference.com/players/c/cardwdo01.shtml"">Don Cardwell</a>",PIT,28,58,1,2,0,15,9,6,1,7,10,2.793,2.873,1.138,1.43,0.00
"<a href=""https://www.baseball-reference.com/players/c/carrocl02.shtml"">Clay Carroll</a>",ML1,23,61,2,0,1,15,4,4,1,3,17,1.770,2.011,.885,5.67,0.00
"<a href=""https://www.baseball-reference.com/players/c/chancde01.shtml"">Dean Chance</a>",LAA,23,835,20,9,4,194,56,51,7,86,207,1.649,2.339,1.006,2.41,9.36
"<a href=""https://www.baseball-reference.com/players/c/chartpe01.shtml"">Pete Charton</a>",BOS,21,195,0,2,0,67,39,38,12,24,37,5.262,5.042,1.400,1.54,-0.02
"<a href=""https://www.baseball-reference.com/players/c/cheneto01.shtml"">Tom Cheney</a>",WS2,29,146,1,3,1,45,26,20,10,13,25,3.699,5.182,1.192,1.92,0.00
"<a href=""https://www.baseball-reference.com/players/c/ciscoga01.shtml"">Galen Cisco</a>",NYN,28,575,6,19,0,182,85,77,17,54,78,3.616,3.738,1.231,1.44,2.74
"<a href=""https://www.baseball-reference.com/players/c/clonito01.shtml"">T. Cloninger</a>",ML1,23,728,19,14,2,206,112,96,20,82,163,3.560,3.326,1.187,1.99,1.55
"<a href=""https://www.baseball-reference.com/players/c/connoed02.shtml"">Ed Connolly</a>",BOS,24,242,4,11,0,80,50,44,3,64,73,4.909,3.398,1.785,1.14,-0.15
"<a href=""https://www.baseball-reference.com/players/c/coombda01.shtml"">Danny Coombs</a>",HOU,22,54,1,1,0,21,10,10,1,10,14,5.000,3.247,1.722,1.40,0.01
"<a href=""https://www.baseball-reference.com/players/c/craigpe01.shtml"">Pete Craig</a>",WS2,23,5,0,0,0,8,9,9,1,4,0,48.600,11.673,7.200,0.00,-0.47
"<a href=""https://www.baseball-reference.com/players/c/craigro01.shtml"">Roger Craig</a>",SLN,34,498,7,9,5,180,76,60,16,35,84,3.253,3.387,1.295,2.40,1.68
"<a href=""https://www.baseball-reference.com/players/c/cuellmi01.shtml"">Mike Cuellar</a>",SLN,27,216,5,5,4,80,43,36,8,33,56,4.500,3.789,1.569,1.70,-0.52
"<a href=""https://www.baseball-reference.com/players/c/culpra01.shtml"">Ray Culp</a>",PHI,22,405,8,7,0,139,77,62,15,56,96,4.133,3.723,1.444,1.71,-0.31
"<a href=""https://www.baseball-reference.com/players/d/dailebi01.shtml"">Bill Dailey</a>",MIN,29,46,1,2,0,23,16,14,3,17,6,8.217,6.854,2.609,0.35,-1.13
"<a href=""https://www.baseball-reference.com/players/d/daleybu01.shtml"">Bud Daley</a>",NYA,31,105,3,2,1,37,19,18,3,25,16,4.629,4.596,1.771,0.64,-0.19
"<a href=""https://www.baseball-reference.com/players/d/daniebe02.shtml"">B. Daniels</a>",WS2,32,489,8,10,0,147,75,67,20,64,73,3.699,4.577,1.294,1.14,1.54
"<a href=""https://www.baseball-reference.com/players/d/dicksji01.shtml"">Jim Dickson</a>",CIN,26,15,1,0,0,8,4,4,0,5,6,7.200,3.150,2.600,1.20,-0.13
"<a href=""https://www.baseball-reference.com/players/d/dierkla01.shtml"">L. Dierker</a>",HOU,17,27,0,1,0,7,4,2,1,3,5,2.000,4.028,1.111,1.67,0.05
"<a href=""https://www.baseball-reference.com/players/d/dillost01.shtml"">Steve Dillon</a>",NYN,21,9,0,0,0,4,3,3,1,2,2,9.000,7.332,2.000,1.00,-0.06
"<a href=""https://www.baseball-reference.com/players/d/donovdi01.shtml"">Dick Donovan</a>",CLE,36,475,7,9,1,181,86,80,19,29,83,4.547,3.602,1.326,2.86,0.53
"<a href=""https://www.baseball-reference.com/players/d/dottega01.shtml"">Gary Dotter</a>",MIN,21,13,0,0,0,3,2,1,1,3,6,2.077,4.824,1.385,2.00,0.02
"<a href=""https://www.baseball-reference.com/players/d/dowlida01.shtml"">Dave Dowling</a>",SLN,21,3,0,0,0,2,0,0,0,0,0,.000,2.605,2.000,&infin;,0.03
"<a href=""https://www.baseball-reference.com/players/d/downial01.shtml"">Al Downing</a>",NYA,23,732,13,8,2,201,104,94,18,120,217,3.467,3.260,1.316,1.81,0.00
"<a href=""https://www.baseball-reference.com/players/d/drabomo01.shtml"">M. Drabowsky</a>",KC1,28,505,5,13,1,176,103,99,24,72,119,5.293,4.179,1.473,1.65,0.00
"<a href=""https://www.baseball-reference.com/players/d/drysddo01.shtml"">Don Drysdale</a>",LAN,27,964,18,16,0,242,91,78,15,68,237,2.185,2.270,.965,3.49,7.83
"<a href=""https://www.baseball-reference.com/players/d/duckwji01.shtml"">J. Duckworth</a>",WS2,25,168,1,6,3,52,37,27,9,25,56,4.339,3.856,1.375,2.24,0.00
"<a href=""https://www.baseball-reference.com/players/d/duffaji01.shtml"">Jim Duffalo</a>",SFN,28,222,5,1,3,57,25,24,9,31,55,2.919,3.911,1.189,1.77,0.00
"<a href=""https://www.baseball-reference.com/players/d/dulibbo01.shtml"">Bob Duliba</a>",LAA,29,218,6,4,9,80,35,29,5,22,33,3.592,3.458,1.404,1.50,-0.37
"<a href=""https://www.baseball-reference.com/players/d/durenry01.shtml"">Ryne Duren</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotedurenry01"" style=""display:none;""></input><label for=""footnotedurenry01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivdurenry01"">PHI, CIN</div></span>",35,140,0,2,1,46,20,16,1,16,44,3.086,1.821,1.329,2.75,-0.07
"<a href=""https://www.baseball-reference.com/players/e/earlear01.shtml"">A. Earley</a>",BOS,31,151,1,1,1,51,17,15,3,18,45,2.682,2.605,1.371,2.50,1.32
"<a href=""https://www.baseball-reference.com/players/e/egandi02.shtml"">Dick Egan</a>",DET,27,103,0,0,2,33,22,17,4,17,21,4.456,4.235,1.456,1.24,-0.75
"<a href=""https://www.baseball-reference.com/players/e/eilerda01.shtml"">Dave Eilers</a>",ML1,27,23,0,0,0,11,5,4,1,1,1,4.696,3.883,1.565,1.00,-0.04
"<a href=""https://www.baseball-reference.com/players/e/ellissa01.shtml"">Sammy Ellis</a>",CIN,23,367,10,3,14,101,38,35,9,28,125,2.575,2.183,1.054,4.46,3.08
"<a href=""https://www.baseball-reference.com/players/e/ellswdi01.shtml"">D. Ellsworth</a>",CHN,24,770,14,18,0,267,129,107,34,71,148,3.752,3.956,1.317,2.08,1.58
"<a href=""https://www.baseball-reference.com/players/e/elstodo01.shtml"">Don Elston</a>",CHN,35,163,2,5,1,68,38,32,4,34,26,5.301,4.235,1.877,0.76,-0.86
"<a href=""https://www.baseball-reference.com/players/e/esteldi01.shtml"">Dick Estelle</a>",SFN,22,125,1,2,0,39,15,14,3,23,23,3.024,4.090,1.488,1.00,0.71
"<a href=""https://www.baseball-reference.com/players/e/estrach01.shtml"">C. Estrada</a>",BAL,26,164,3,2,0,62,34,32,8,21,32,5.268,4.313,1.518,1.52,-0.80
"<a href=""https://www.baseball-reference.com/players/f/facero01.shtml"">Roy Face</a>",PIT,36,239,3,3,4,82,48,46,11,27,63,5.197,3.772,1.368,2.33,0.00
"<a href=""https://www.baseball-reference.com/players/f/fanokha01.shtml"">Harry Fanok</a>",SLN,24,23,0,0,0,5,6,5,0,3,10,5.870,1.287,1.043,3.33,-0.18
"<a href=""https://www.baseball-reference.com/players/f/farretu01.shtml"">Turk Farrell</a>",HOU,30,595,11,10,0,196,80,72,21,52,117,3.267,3.551,1.250,2.25,3.75
"<a href=""https://www.baseball-reference.com/players/f/faulbi01.shtml"">Bill Faul</a>",DET,24,15,0,0,0,5,6,6,2,2,1,10.800,9.135,1.400,0.50,-0.25
"<a href=""https://www.baseball-reference.com/players/f/fischbi01.shtml"">Bill Fischer</a>",MIN,33,22,0,1,0,16,6,6,2,5,2,7.364,6.864,2.864,0.40,-0.56
"<a href=""https://www.baseball-reference.com/players/f/fischha01.shtml"">Hank Fischer</a>",ML1,24,505,11,10,2,177,95,75,17,39,99,4.010,3.360,1.283,2.54,-0.63
"<a href=""https://www.baseball-reference.com/players/f/fisheed02.shtml"">Eddie Fisher</a>",CHA,27,375,6,3,9,86,43,42,13,32,74,3.024,3.527,.944,2.31,0.00
"<a href=""https://www.baseball-reference.com/players/f/fishefr01.shtml"">Fritz Fisher</a>",DET,22,1,0,0,0,2,4,4,0,2,1,108.000,7.398,12.000,0.50,-0.15
"<a href=""https://www.baseball-reference.com/players/f/fisheja01.shtml"">Jack Fisher</a>",NYN,25,683,10,17,0,256,124,107,23,56,115,4.230,3.489,1.370,2.05,0.54
"<a href=""https://www.baseball-reference.com/players/f/flavijo01.shtml"">John Flavin</a>",CHN,22,14,0,1,0,11,7,7,0,3,5,13.500,2.449,3.000,1.67,-0.52
"<a href=""https://www.baseball-reference.com/players/f/fordwh01.shtml"">Whitey Ford</a>",NYA,35,734,17,6,1,212,67,58,10,57,172,2.134,2.406,1.099,3.02,6.70
"<a href=""https://www.baseball-reference.com/players/f/fosnoje01.shtml"">Jerry Fosnow</a>",MIN,23,32,0,1,0,13,13,13,3,8,9,10.969,6.511,1.969,1.12,-0.59
"<a href=""https://www.baseball-reference.com/players/f/fowlear01.shtml"">Art Fowler</a>",LAA,41,21,0,2,1,8,8,8,2,5,5,10.286,6.645,1.857,1.00,-0.80
"<a href=""https://www.baseball-reference.com/players/f/foxte01.shtml"">Terry Fox</a>",DET,28,183,4,3,5,77,26,23,4,16,28,3.393,3.238,1.525,1.75,0.13
"<a href=""https://www.baseball-reference.com/players/f/foytapa01.shtml"">Paul Foytack</a>",LAA,33,7,0,1,0,4,4,4,2,2,1,15.429,15.434,2.571,0.50,-0.30
"<a href=""https://www.baseball-reference.com/players/f/francea01.shtml"">Earl Francis</a>",PIT,28,19,0,1,0,7,7,6,2,1,6,8.526,4.755,1.263,6.00,-0.24
"<a href=""https://www.baseball-reference.com/players/f/frienbo01.shtml"">Bob Friend</a>",PIT,33,721,13,18,0,253,98,89,10,50,128,3.333,2.654,1.261,2.56,0.00
"<a href=""https://www.baseball-reference.com/players/g/gatewau01.shtml"">A. Gatewood</a>",LAA,25,181,3,3,0,59,18,15,4,12,25,2.238,3.196,1.177,2.08,1.21
"<a href=""https://www.baseball-reference.com/players/g/gelnajo01.shtml"">John Gelnar</a>",PIT,21,27,0,0,0,11,5,5,2,1,4,5.000,4.912,1.333,4.00,0.02
"<a href=""https://www.baseball-reference.com/players/g/gibbojo01.shtml"">Joe Gibbon</a>",PIT,29,440,10,7,0,145,66,60,10,54,97,3.682,3.144,1.357,1.80,0.00
"<a href=""https://www.baseball-reference.com/players/g/gibsobo01.shtml"">Bob Gibson</a>",SLN,28,862,19,12,1,250,106,96,25,86,245,3.007,2.834,1.169,2.85,6.01
"<a href=""https://www.baseball-reference.com/players/g/giustda01.shtml"">Dave Giusti</a>",HOU,24,77,0,0,0,24,10,9,1,8,16,3.156,2.800,1.247,2.00,0.00
"<a href=""https://www.baseball-reference.com/players/g/gladdfr01.shtml"">F. Gladding</a>",DET,28,202,7,4,7,57,23,23,7,27,59,3.074,3.329,1.248,2.19,0.99
"<a href=""https://www.baseball-reference.com/players/g/grantmu01.shtml"">Mudcat Grant</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotegrantmu01"" style=""display:none;""></input><label for=""footnotegrantmu01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivgrantmu01"">CLE, MIN</div></span>",28,684,14,13,1,244,114,93,32,61,118,3.671,4.165,1.338,1.93,0.00
"<a href=""https://www.baseball-reference.com/players/g/grayda01.shtml"">Dave Gray</a>",BOS,21,39,0,0,0,18,20,13,3,20,17,9.000,6.956,2.923,0.85,-0.64
"<a href=""https://www.baseball-reference.com/players/g/greenda02.shtml"">Dallas Green</a>",PHI,29,126,2,1,0,63,31,27,4,14,21,5.786,3.608,1.833,1.50,-0.86
"<a href=""https://www.baseball-reference.com/players/g/greenfr01.shtml"">Fred Green</a>",PIT,30,22,0,0,0,10,1,1,1,0,2,1.227,3.739,1.364,&infin;,0.39
"<a href=""https://www.baseball-reference.com/players/g/gregole01.shtml"">Lee Gregory</a>",CHN,26,54,0,0,0,23,8,7,3,5,8,3.500,4.751,1.556,1.60,0.21
"<a href=""https://www.baseball-reference.com/players/g/grzenjo01.shtml"">Joe Grzenda</a>",KC1,27,75,0,2,0,34,15,15,2,13,17,5.400,3.615,1.880,1.31,-0.02
"<a href=""https://www.baseball-reference.com/players/h/haddiha01.shtml"">H. Haddix</a>",BAL,38,269,5,5,10,68,26,23,4,23,90,2.309,1.874,1.015,3.91,1.96
"<a href=""https://www.baseball-reference.com/players/h/halldi01.shtml"">Dick Hall</a>",BAL,33,263,9,1,7,58,19,18,8,16,52,1.848,3.201,.844,3.25,2.98
"<a href=""https://www.baseball-reference.com/players/h/hamilja01.shtml"">J. Hamilton</a>",DET,25,45,0,1,0,24,17,14,2,8,5,8.400,4.787,2.133,0.62,0.00
"<a href=""https://www.baseball-reference.com/players/h/hamilst01.shtml"">S. Hamilton</a>",NYA,29,181,7,2,3,55,24,22,6,15,49,3.282,3.019,1.160,3.27,0.00
"<a href=""https://www.baseball-reference.com/players/h/handrve01.shtml"">V. Handrahan</a>",KC1,27,107,0,1,0,33,24,24,9,25,18,6.056,7.176,1.626,0.72,-0.25
"<a href=""https://www.baseball-reference.com/players/h/hannaji01.shtml"">Jim Hannan</a>",WS2,24,318,4,7,3,108,60,49,13,45,67,4.160,4.204,1.443,1.49,-0.48
"<a href=""https://www.baseball-reference.com/players/h/heffnbo01.shtml"">Bob Heffner</a>",BOS,25,476,7,9,6,152,81,72,20,44,112,4.084,3.610,1.235,2.55,1.48
"<a href=""https://www.baseball-reference.com/players/h/hendlbo01.shtml"">Bob Hendley</a>",SFN,25,490,10,11,0,161,71,66,18,59,104,3.637,3.812,1.347,1.76,0.00
"<a href=""https://www.baseball-reference.com/players/h/henrybi01.shtml"">Bill Henry</a>",CIN,36,156,2,2,6,31,9,5,2,12,28,.865,2.543,.827,2.33,0.00
"<a href=""https://www.baseball-reference.com/players/h/herbera01.shtml"">Ray Herbert</a>",CHA,34,335,6,7,0,117,50,43,14,17,40,3.466,3.953,1.200,2.35,-0.06
"<a href=""https://www.baseball-reference.com/players/h/herbero01.shtml"">Ron Herbel</a>",SFN,26,483,9,9,1,162,65,55,7,61,98,3.075,3.023,1.385,1.61,0.00
"<a href=""https://www.baseball-reference.com/players/h/hinslje01.shtml"">J. Hinsley</a>",NYN,19,46,0,2,0,21,17,14,0,7,11,8.217,2.550,1.826,1.57,-0.71
"<a href=""https://www.baseball-reference.com/players/h/hobbigl01.shtml"">Glen Hobbie</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotehobbigl01"" style=""display:none;""></input><label for=""footnotehobbigl01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivhobbigl01"">CHN, SLN</div></span>",28,215,1,5,1,80,52,45,8,25,32,5.651,4.076,1.465,1.28,-0.99
"<a href=""https://www.baseball-reference.com/players/h/hoeftbi01.shtml"">Billy Hoeft</a>",ML1,32,220,4,0,4,76,35,31,9,18,47,3.805,3.621,1.282,2.61,0.33
"<a href=""https://www.baseball-reference.com/players/h/hoernjo01.shtml"">Joe Hoerner</a>",HOU,27,33,0,0,0,13,11,6,3,6,4,4.909,7.225,1.727,0.67,0.00
"<a href=""https://www.baseball-reference.com/players/h/hookja01.shtml"">Jay Hook</a>",NYN,27,29,0,1,0,17,10,10,2,7,5,9.310,5.987,2.483,0.71,-0.39
"<a href=""https://www.baseball-reference.com/players/h/horlejo01.shtml"">Joe Horlen</a>",CHA,26,632,13,9,0,142,54,44,11,55,138,1.880,2.706,.935,2.51,5.00
"<a href=""https://www.baseball-reference.com/players/h/howarbr01.shtml"">Bruce Howard</a>",CHA,21,67,2,1,0,10,2,2,0,8,17,.806,1.945,.806,2.12,0.86
"<a href=""https://www.baseball-reference.com/players/h/humphbo01.shtml"">B. Humphreys</a>",SLN,28,128,2,0,2,32,14,12,3,15,36,2.531,2.825,1.102,2.40,0.00
"<a href=""https://www.baseball-reference.com/players/h/huntewi01.shtml"">W. Hunter</a>",NYN,30,147,3,3,5,54,25,24,4,9,22,4.408,3.195,1.286,2.44,0.19
"<a href=""https://www.baseball-reference.com/players/j/jacksal01.shtml"">Al Jackson</a>",NYN,28,640,11,16,1,229,115,101,18,60,112,4.261,3.420,1.355,1.87,0.00
"<a href=""https://www.baseball-reference.com/players/j/jacksla01.shtml"">L. Jackson</a>",CHN,33,893,24,11,0,265,114,104,17,58,148,3.144,2.932,1.085,2.55,6.00
"<a href=""https://www.baseball-reference.com/players/j/jaeckja01.shtml"">Jake Jaeckel</a>",CHN,22,24,1,0,1,4,0,0,0,3,2,.000,3.382,.875,0.67,0.55
"<a href=""https://www.baseball-reference.com/players/j/jayjo01.shtml"">Joey Jay</a>",CIN,28,549,11,11,2,167,75,69,17,36,134,3.393,2.891,1.109,3.72,0.00
"<a href=""https://www.baseball-reference.com/players/j/johnske02.shtml"">Ken Johnson</a>",HOU,31,654,11,16,0,209,100,88,15,44,117,3.633,2.931,1.161,2.66,2.76
"<a href=""https://www.baseball-reference.com/players/j/johnto01.shtml"">Tommy John</a>",CLE,21,283,2,9,0,97,53,41,10,35,65,3.912,3.683,1.399,1.86,0.00
"<a href=""https://www.baseball-reference.com/players/j/jonesgo01.shtml"">Gordon Jones</a>",HOU,34,150,0,1,0,58,24,23,3,14,28,4.140,3.075,1.440,2.00,0.30
"<a href=""https://www.baseball-reference.com/players/j/jonessa02.shtml"">Sam Jones</a>",BAL,38,31,0,0,0,5,3,3,1,5,6,2.613,4.484,.968,1.20,0.12
"<a href=""https://www.baseball-reference.com/players/k/kaatji01.shtml"">Jim Kaat</a>",MIN,25,729,17,11,1,231,100,87,23,60,171,3.222,3.056,1.198,2.85,0.00
"<a href=""https://www.baseball-reference.com/players/k/kelledi01.shtml"">Dick Kelley</a>",ML1,24,6,0,0,0,2,4,4,0,3,2,18.000,4.909,2.500,0.67,-0.17
"<a href=""https://www.baseball-reference.com/players/k/kelleto01.shtml"">Tom Kelley</a>",CLE,20,29,0,0,0,9,9,6,1,9,7,5.586,4.939,1.862,0.78,-0.22
"<a href=""https://www.baseball-reference.com/players/k/kelsobi01.shtml"">Bill Kelso</a>",LAA,24,71,2,0,0,19,6,6,3,9,21,2.282,3.526,1.183,2.33,0.51
"<a href=""https://www.baseball-reference.com/players/k/klinero01.shtml"">Ron Kline</a>",WS2,32,244,10,7,14,81,29,21,4,21,40,2.324,2.955,1.254,1.90,0.00
"<a href=""https://www.baseball-reference.com/players/k/klippjo01.shtml"">J. Klippstein</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteklippjo01"" style=""display:none;""></input><label for=""footnoteklippjo01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivklippjo01"">PHI, MIN</div></span>",36,204,2,5,3,66,22,20,10,28,52,2.647,4.091,1.382,1.86,0.10
