playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
adamsac01,1941,1,NY1,NL,4,1,38,0,0,0,1,213,84,38,3,35,18,0.3,4.82,,3,1,0,319,22,43,,,
albosed01,1941,1,BRO,NL,0,2,2,2,0,0,0,39,11,9,1,8,5,0.23,6.23,,0,0,0,55,0,9,,,
allenjo02,1941,1,SLA,AL,2,5,20,9,2,0,1,201,89,49,4,29,27,0.31,6.58,,8,2,1,317,6,53,,,
allenjo02,1941,2,BRO,NL,3,0,11,4,1,0,0,172,38,16,6,12,21,0.18,2.51,,0,0,0,218,2,18,,,
anderre01,1941,1,WS1,AL,4,6,32,6,1,0,0,336,127,52,7,53,34,0.29,4.18,,2,3,0,499,5,69,,,
andrena01,1941,1,CLE,AL,0,0,2,0,0,0,0,7,3,3,0,2,1,0.3,11.57,,0,0,0,12,1,4,,,
applepe01,1941,1,CHA,AL,0,3,13,0,0,0,1,82,27,16,4,17,12,0.25,5.27,,1,2,0,127,11,21,,,
aukerel01,1941,1,SLA,AL,14,15,34,31,13,0,0,648,268,132,20,85,60,0.3,5.5,,2,3,0,981,1,150,,,
babicjo01,1941,1,PHA,AL,2,7,16,14,4,0,0,235,85,53,9,31,19,0.28,6.09,,2,3,0,343,1,57,,,
bagbyji02,1941,1,CLE,AL,9,15,33,27,12,0,2,602,214,90,10,76,53,0.27,4.04,,5,6,0,877,5,104,,,
barnige01,1941,1,BSN,NL,0,1,1,1,0,0,0,20,5,5,0,4,2,0.23,6.75,,0,1,0,29,0,5,,,
bauerru01,1941,1,PIT,NL,1,3,8,5,1,0,0,112,40,23,1,25,20,0.26,5.54,,1,0,0,176,0,28,,,
beazljo01,1941,1,SLN,NL,1,0,1,1,1,0,0,27,10,1,0,3,4,0.29,1,,1,0,0,37,0,1,,,
beckbo01,1941,1,PHI,NL,1,9,34,7,2,0,0,286,104,49,8,35,34,0.27,4.63,,2,2,0,421,14,52,,,
beckmbi01,1941,1,PHA,AL,5,9,22,15,4,0,1,390,141,66,11,33,28,0.27,4.57,,3,2,0,561,6,76,,,
beggsjo01,1941,1,CIN,NL,4,3,37,0,0,0,5,171,57,24,2,27,19,0.31,3.79,,1,0,0,258,27,29,,,
bentoal01,1941,1,DET,AL,15,6,38,14,7,1,7,473,130,52,11,65,63,0.22,2.97,,2,3,0,663,19,63,,,
bessehe01,1941,1,PHA,AL,2,0,6,2,1,0,0,59,28,22,4,12,8,0.32,10.07,,2,0,0,97,3,22,,,
bildiem01,1941,1,SLA,AL,0,0,2,0,0,0,0,7,5,3,0,3,2,0.41,11.57,,0,0,0,15,1,3,,,
blantcy01,1941,1,PHI,NL,6,13,28,25,7,1,0,491,186,82,11,57,64,0.28,4.51,,6,3,0,726,2,98,,,
bonhati01,1941,1,NYA,AL,9,6,23,14,7,1,2,380,118,42,12,31,43,0.24,2.98,,0,1,0,518,5,44,,,
bowmabo01,1941,1,NY1,NL,6,7,29,6,2,0,1,241,100,51,10,36,25,0.3,5.71,,2,1,0,372,12,55,,,
bowmajo01,1941,1,PIT,NL,3,2,18,7,1,1,1,208,77,23,3,28,22,0.27,2.99,,1,1,0,310,9,24,,,
brancno01,1941,1,NYA,AL,5,1,27,0,0,0,2,141,37,15,2,26,28,0.22,2.87,,2,0,0,195,22,16,,,
brandbi01,1941,1,PIT,NL,0,1,2,1,0,0,0,21,5,3,0,3,0,0.2,3.86,,0,0,0,28,1,3,,,
breuema01,1941,1,NYA,AL,9,7,26,18,7,1,2,423,131,64,10,49,77,0.24,4.09,,4,2,1,595,4,73,,,
bridgto01,1941,1,DET,AL,9,12,25,22,10,1,0,443,128,56,10,70,90,0.23,3.41,,2,1,1,630,2,66,,,
browncl01,1941,1,CLE,AL,3,3,41,0,0,0,5,223,77,27,3,28,22,0.27,3.27,,0,1,0,311,28,30,,,
brownju01,1941,1,NY1,NL,1,5,31,0,0,0,8,171,49,21,2,21,30,0.23,3.32,,1,0,0,236,25,23,,,
brownma01,1941,1,PIT,NL,0,0,1,0,0,0,0,4,2,0,0,0,0,0.33,0,,0,0,0,6,1,0,,,
brownma01,1941,2,BRO,NL,3,2,24,0,0,0,3,128,31,15,3,26,22,0.2,3.16,,2,1,1,181,8,17,,,
brunero01,1941,1,PHI,NL,0,3,13,1,0,0,0,88,37,16,1,25,13,0.33,4.91,,0,0,1,141,8,17,,,
butchma01,1941,1,PIT,NL,17,12,33,32,19,0,0,708,249,80,11,66,61,0.26,3.05,,3,1,0,1017,1,98,,,
caligfr01,1941,1,PHA,AL,2,2,5,5,4,0,0,129,45,14,2,14,7,0.25,2.93,,0,0,0,192,0,22,,,
