Name,Team,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/b/barcelo01.shtml"">L. Barcelo</a>",CHA,22,39,4,2,0,34,17,16,5,9,26,3.692,4.203,1.103,2.89,0.75
"<a href=""https://www.baseball-reference.com/players/b/batismi01.shtml"">M. Batista</a>",2,29,65&frac13;,2,7,0,85,68,62,19,37,37,8.541,7.399,1.867,1.00,0.00
"<a href=""https://www.baseball-reference.com/players/b/beckro01.shtml"">Rod Beck</a>",BOS,31,40&frac23;,3,0,0,34,15,14,2,12,35,3.098,2.790,1.131,2.92,1.12
"<a href=""https://www.baseball-reference.com/players/b/beirnke01.shtml"">Kevin Beirne</a>",CHA,26,49&frac23;,1,3,0,50,41,37,9,20,41,6.705,4.809,1.409,2.05,-0.44
"<a href=""https://www.baseball-reference.com/players/b/belchti01.shtml"">Tim Belcher</a>",ANA,38,40&frac23;,4,5,0,45,31,31,8,22,22,6.861,6.151,1.648,1.00,-0.36
"<a href=""https://www.baseball-reference.com/players/b/belinst01.shtml"">Stan Belinda</a>",2,33,46&frac23;,1,3,1,55,44,40,14,22,51,7.714,5.932,1.650,2.32,-0.73
"<a href=""https://www.baseball-reference.com/players/b/belitto01.shtml"">Todd Belitz</a>",OAK,24,3&frac13;,0,0,0,4,2,1,0,4,3,2.700,4.653,2.400,0.75,0.02
"<a href=""https://www.baseball-reference.com/players/b/bellde01.shtml"">Derek Bell</a>",NYN,31,1,0,0,0,3,5,4,0,3,0,36.000,8.364,6.000,0.00,-0.14
"<a href=""https://www.baseball-reference.com/players/b/bellro01.shtml"">Rob Bell</a>",CIN,23,140&frac13;,7,8,0,130,84,78,32,73,112,5.002,6.142,1.447,1.53,0.35
"<a href=""https://www.baseball-reference.com/players/b/beltrri01.shtml"">Rigo Beltran</a>",COL,30,1&frac13;,0,0,0,6,6,6,2,3,1,40.500,19.200,6.750,0.33,-0.30
"<a href=""https://www.baseball-reference.com/players/b/benesal01.shtml"">Alan Benes</a>",SLN,28,46,2,2,0,54,33,29,7,23,26,5.674,5.304,1.674,1.13,-0.36
"<a href=""https://www.baseball-reference.com/players/b/benesan01.shtml"">Andy Benes</a>",SLN,32,166,12,9,0,174,95,90,30,68,137,4.880,5.062,1.458,2.01,1.03
"<a href=""https://www.baseball-reference.com/players/b/benitar01.shtml"">A. Benitez</a>",NYN,27,76,4,4,41,39,24,22,10,38,106,2.605,3.577,1.013,2.79,0.00
"<a href=""https://www.baseball-reference.com/players/b/bensokr01.shtml"">Kris Benson</a>",PIT,25,217&frac23;,10,12,0,206,104,93,24,86,184,3.845,3.928,1.342,2.14,0.00
"<a href=""https://www.baseball-reference.com/players/b/bereja01.shtml"">Jason Bere</a>",2,29,169&frac13;,12,10,0,180,107,103,25,89,142,5.474,4.840,1.589,1.60,0.62
"<a href=""https://www.baseball-reference.com/players/b/bergmse01.shtml"">Sean Bergman</a>",MIN,30,68,4,5,0,111,76,73,18,33,35,9.662,6.661,2.118,1.06,-1.55
"<a href=""https://www.baseball-reference.com/players/b/bernead01.shtml"">Adam Bernero</a>",DET,23,34&frac13;,0,1,0,33,18,16,3,13,20,4.194,4.220,1.340,1.54,0.00
"<a href=""https://www.baseball-reference.com/players/b/biddlro01.shtml"">Rocky Biddle</a>",CHA,24,22&frac23;,1,2,0,31,25,21,5,8,7,8.338,6.363,1.721,0.88,-0.62
"<a href=""https://www.baseball-reference.com/players/b/blairwi01.shtml"">Willie Blair</a>",DET,34,156&frac23;,10,6,0,185,89,85,20,35,74,4.883,4.474,1.404,2.11,1.32
"<a href=""https://www.baseball-reference.com/players/b/blankma01.shtml"">Matt Blank</a>",MON,24,14,0,1,0,12,8,8,1,5,4,5.143,4.338,1.214,0.80,0.16
"<a href=""https://www.baseball-reference.com/players/b/bochtdo01.shtml"">D. Bochtler</a>",KCA,29,8&frac13;,0,2,0,13,6,6,2,10,4,6.480,8.646,2.760,0.40,-0.05
"<a href=""https://www.baseball-reference.com/players/b/boehrbr01.shtml"">B. Boehringer</a>",SDN,31,15&frac23;,0,3,0,18,15,10,4,10,9,5.745,7.253,1.787,0.90,-0.42
"<a href=""https://www.baseball-reference.com/players/b/bogarti01.shtml"">Tim Bogar</a>",HOU,33,2,0,0,0,2,1,1,1,1,1,4.500,10.876,1.500,1.00,0.03
"<a href=""https://www.baseball-reference.com/players/b/bohanbr01.shtml"">B. Bohanon</a>",COL,31,177,12,10,0,181,101,92,24,79,98,4.678,5.087,1.469,1.24,3.12
"<a href=""https://www.baseball-reference.com/players/b/bonesri01.shtml"">Ricky Bones</a>",FLO,31,77&frac13;,2,3,0,94,43,39,6,27,59,4.539,3.520,1.565,2.19,0.24
"<a href=""https://www.baseball-reference.com/players/b/borbope02.shtml"">Pedro Borbon</a>",TOR,32,41&frac23;,1,1,1,45,37,30,5,38,29,6.480,5.594,1.992,0.76,0.00
"<a href=""https://www.baseball-reference.com/players/b/borkoda01.shtml"">D. Borkowski</a>",DET,23,5&frac13;,0,1,0,11,13,13,2,7,1,21.938,10.354,3.375,0.14,-0.51
"<a href=""https://www.baseball-reference.com/players/b/bottari01.shtml"">R. Bottalico</a>",KCA,30,72&frac23;,9,6,16,65,40,39,12,41,56,4.830,5.441,1.459,1.37,0.62
"<a href=""https://www.baseball-reference.com/players/b/botteke01.shtml"">K. Bottenfield</a>",2,31,171&frac23;,8,10,0,185,106,103,30,77,106,5.400,5.483,1.526,1.38,1.44
"<a href=""https://www.baseball-reference.com/players/b/boydja02.shtml"">Jason Boyd</a>",PHI,27,34&frac13;,0,1,0,39,28,25,2,24,32,6.553,4.001,1.835,1.33,-0.57
"<a href=""https://www.baseball-reference.com/players/b/bradfch01.shtml"">C. Bradford</a>",CHA,25,13&frac23;,1,0,0,13,4,3,0,1,9,1.976,2.008,1.024,9.00,0.41
"<a href=""https://www.baseball-reference.com/players/b/brantje01.shtml"">J. Brantley</a>",PHI,36,55&frac13;,2,7,23,64,36,36,12,29,57,5.855,5.279,1.681,1.97,-0.61
"<a href=""https://www.baseball-reference.com/players/b/breale01.shtml"">Leslie Brea</a>",BAL,26,9,0,1,0,12,11,11,1,10,5,11.000,6.281,2.444,0.50,-0.29
"<a href=""https://www.baseball-reference.com/players/b/brewija01.shtml"">J. Brewington</a>",CLE,28,45&frac13;,3,0,0,56,28,27,3,19,34,5.360,3.597,1.654,1.79,0.20
"<a href=""https://www.baseball-reference.com/players/b/brocado01.shtml"">Doug Brocail</a>",DET,33,50&frac23;,5,4,0,57,25,23,5,14,41,4.086,3.549,1.401,2.93,0.58
"<a href=""https://www.baseball-reference.com/players/b/brockch01.shtml"">Chris Brock</a>",PHI,30,93&frac13;,7,8,1,85,48,45,21,41,69,4.339,5.928,1.350,1.68,0.88
"<a href=""https://www.baseball-reference.com/players/b/broweji01.shtml"">Jim Brower</a>",CLE,27,62,2,3,0,80,45,43,11,31,32,6.242,5.727,1.790,1.03,0.00
"<a href=""https://www.baseball-reference.com/players/b/brownke01.shtml"">Kevin Brown</a>",LAN,35,230,13,6,0,181,76,66,21,47,216,2.583,2.935,.991,4.60,7.04
"<a href=""https://www.baseball-reference.com/players/b/brownma04.shtml"">M. Brownson</a>",PHI,25,5,1,0,0,7,4,4,1,3,3,7.200,6.083,2.000,1.00,-0.14
"<a href=""https://www.baseball-reference.com/players/b/bruneju01.shtml"">J. Brunette</a>",SLN,24,4&frac23;,0,0,0,8,3,3,0,5,2,5.786,5.104,2.786,0.40,0.01
"<a href=""https://www.baseball-reference.com/players/b/bruskji01.shtml"">Jim Bruske</a>",MIL,35,16&frac23;,1,0,0,22,15,12,5,12,8,6.480,7.802,2.040,0.67,-0.54
"<a href=""https://www.baseball-reference.com/players/b/buddimi01.shtml"">Mike Buddie</a>",MIL,29,6,0,0,0,8,3,3,0,1,5,4.500,2.109,1.500,5.00,0.05
"<a href=""https://www.baseball-reference.com/players/b/buehrma01.shtml"">Mark Buehrle</a>",CHA,21,51&frac13;,4,1,0,55,27,24,5,19,37,4.208,3.885,1.442,1.95,0.64
"<a href=""https://www.baseball-reference.com/players/b/bulliki01.shtml"">K. Bullinger</a>",PHI,30,3&frac13;,0,0,0,4,2,2,0,0,4,5.400,1.024,1.200,&infin;,0.00
"<a href=""https://www.baseball-reference.com/players/b/burbada01.shtml"">Dave Burba</a>",CLE,33,191&frac13;,16,6,0,199,99,95,19,91,180,4.469,3.917,1.516,1.98,0.00
"<a href=""https://www.baseball-reference.com/players/b/burkejo03.shtml"">John Burkett</a>",ATL,35,134&frac13;,10,6,0,162,79,73,13,51,110,4.891,3.772,1.586,2.16,0.53
"<a href=""https://www.baseball-reference.com/players/b/burnea.01.shtml"">A. Burnett</a>",FLO,23,82&frac23;,3,7,0,80,46,44,8,44,57,4.790,4.563,1.500,1.30,0.68
"<a href=""https://www.baseball-reference.com/players/b/byrdati01.shtml"">Tim Byrdak</a>",KCA,26,6&frac13;,0,1,0,11,8,8,3,4,8,11.368,7.904,2.368,2.00,-0.53
"<a href=""https://www.baseball-reference.com/players/b/byrdpa01.shtml"">Paul Byrd</a>",PHI,29,83,2,9,0,89,67,60,17,35,53,6.506,5.697,1.494,1.51,0.00
"<a href=""https://www.baseball-reference.com/players/c/cabrejo01.shtml"">Jose Cabrera</a>",HOU,28,59&frac13;,2,3,2,74,40,39,10,17,41,5.916,4.595,1.534,2.41,-0.01
"<a href=""https://www.baseball-reference.com/players/c/cairnca01.shtml"">C. Cairncross</a>",CLE,28,9&frac13;,1,0,0,11,4,4,1,3,8,3.857,3.762,1.500,2.67,0.21
"<a href=""https://www.baseball-reference.com/players/c/cammaer01.shtml"">Eric Cammack</a>",NYN,24,10,0,0,0,7,7,7,1,10,9,6.300,5.417,1.700,0.90,-0.02
"<a href=""https://www.baseball-reference.com/players/c/carlybu01.shtml"">B. Carlyle</a>",SDN,22,3,0,0,0,6,7,7,0,3,2,21.000,4.429,3.000,0.67,-0.20
"<a href=""https://www.baseball-reference.com/players/c/carpech01.shtml"">C. Carpenter</a>",TOR,25,175&frac13;,10,12,0,204,130,122,30,83,113,6.262,5.391,1.637,1.36,-0.12
"<a href=""https://www.baseball-reference.com/players/c/carragi01.shtml"">G. Carrara</a>",COL,32,13&frac13;,0,1,0,21,19,19,5,11,15,12.825,7.516,2.400,1.36,-0.65
"<a href=""https://www.baseball-reference.com/players/c/carrahe01.shtml"">H. Carrasco</a>",2,30,78&frac23;,5,4,1,90,46,41,8,38,64,4.691,4.076,1.627,1.68,1.23
"<a href=""https://www.baseball-reference.com/players/c/castifr01.shtml"">F. Castillo</a>",TOR,31,138,10,5,0,112,58,55,18,56,104,3.587,4.498,1.217,1.86,3.93
"<a href=""https://www.baseball-reference.com/players/c/charlno01.shtml"">N. Charlton</a>",CIN,37,3,0,0,0,6,9,9,1,6,1,27.000,11.967,4.000,0.17,-0.26
"<a href=""https://www.baseball-reference.com/players/c/chenbr01.shtml"">Bruce Chen</a>",2,23,134,7,4,0,116,54,49,18,46,112,3.291,4.218,1.209,2.43,0.00
"<a href=""https://www.baseball-reference.com/players/c/choatra01.shtml"">Randy Choate</a>",NYA,24,17,0,1,0,14,10,9,3,8,12,4.765,5.311,1.294,1.50,0.00
"<a href=""https://www.baseball-reference.com/players/c/chouibo01.shtml"">B. Chouinard</a>",COL,28,32&frac23;,2,2,0,35,17,14,4,9,23,3.857,4.043,1.347,2.56,0.52
"<a href=""https://www.baseball-reference.com/players/c/chrisja01.shtml"">J. Christian</a>",2,30,48,3,8,1,41,29,27,3,27,53,5.062,3.299,1.417,1.96,0.00
"<a href=""https://www.baseball-reference.com/players/c/clarkma01.shtml"">Mark Clark</a>",TEX,32,44,3,5,0,66,42,39,10,24,16,7.977,6.605,2.045,0.67,-0.73
"<a href=""https://www.baseball-reference.com/players/c/clemema01.shtml"">Matt Clement</a>",SDN,25,205,13,17,0,194,131,117,22,125,170,5.137,4.460,1.556,1.36,-0.14
"<a href=""https://www.baseball-reference.com/players/c/clemero02.shtml"">R. Clemens</a>",NYA,37,204&frac13;,13,8,0,184,96,84,26,84,188,3.700,4.041,1.312,2.24,4.56
"<a href=""https://www.baseball-reference.com/players/c/clontbr01.shtml"">Brad Clontz</a>",PIT,29,7,0,0,0,7,4,4,1,11,8,5.143,7.516,2.571,0.73,0.02
"<a href=""https://www.baseball-reference.com/players/c/cocopa01.shtml"">Pasqual Coco</a>",TOR,22,4,0,0,0,5,4,4,1,5,2,9.000,8.246,2.500,0.40,-0.08
"<a href=""https://www.baseball-reference.com/players/c/coggida01.shtml"">Dave Coggin</a>",PHI,23,27,2,0,0,35,20,16,2,12,17,5.333,4.003,1.741,1.42,-0.23
"<a href=""https://www.baseball-reference.com/players/c/colonba01.shtml"">B. Colon</a>",CLE,27,188,15,8,0,163,86,81,21,98,212,3.878,3.836,1.388,2.16,4.85
"<a href=""https://www.baseball-reference.com/players/c/coneda01.shtml"">David Cone</a>",NYA,37,155,4,14,0,192,124,119,25,82,120,6.910,5.009,1.768,1.46,-0.93
"<a href=""https://www.baseball-reference.com/players/c/cookde01.shtml"">Dennis Cook</a>",NYN,37,59,6,3,2,63,35,35,8,31,53,5.339,4.402,1.593,1.71,-0.31
"<a href=""https://www.baseball-reference.com/players/c/coopebr01.shtml"">Brian Cooper</a>",ANA,25,87,4,8,0,105,66,57,18,35,36,5.897,6.135,1.609,1.03,-0.55
"<a href=""https://www.baseball-reference.com/players/c/cordefr01.shtml"">F. Cordero</a>",TEX,25,77&frac13;,1,2,0,87,51,46,11,48,49,5.353,5.388,1.746,1.02,0.00
"<a href=""https://www.baseball-reference.com/players/c/cordofr01.shtml"">F. Cordova</a>",PIT,28,95,6,8,0,107,63,55,12,38,66,5.211,4.502,1.526,1.74,0.64
"<a href=""https://www.baseball-reference.com/players/c/cormirh01.shtml"">R. Cormier</a>",BOS,33,68&frac13;,3,3,0,74,40,35,7,17,43,4.610,3.935,1.332,2.53,0.00
"<a href=""https://www.baseball-reference.com/players/c/cornere01.shtml"">R. Cornelius</a>",FLO,30,125,4,10,0,135,74,67,19,50,50,4.824,5.491,1.480,1.00,0.74
"<a href=""https://www.baseball-reference.com/players/c/crabtti01.shtml"">Tim Crabtree</a>",TEX,30,80&frac13;,2,7,2,86,52,46,7,31,54,5.154,3.994,1.456,1.74,0.38
"<a href=""https://www.baseball-reference.com/players/c/crawfpa02.shtml"">P. Crawford</a>",BOS,22,29,2,1,0,25,15,11,0,13,17,3.414,3.098,1.310,1.31,0.58
"<a href=""https://www.baseball-reference.com/players/c/creekdo01.shtml"">Doug Creek</a>",TBA,31,60&frac23;,1,3,1,49,33,31,10,39,73,4.599,4.744,1.451,1.87,0.00
"<a href=""https://www.baseball-reference.com/players/c/cressja01.shtml"">J. Cressend</a>",MIN,25,13&frac23;,0,0,0,20,8,8,0,6,6,5.268,3.561,1.902,1.00,0.14
"<a href=""https://www.baseball-reference.com/players/c/crousri01.shtml"">R. Croushore</a>",2,29,16,2,1,0,19,14,14,1,11,14,7.875,3.822,1.875,1.27,-0.18
"<a href=""https://www.baseball-reference.com/players/c/cruzne01.shtml"">Nelson Cruz</a>",DET,27,41,5,2,0,39,14,14,4,13,34,3.073,3.481,1.268,2.62,1.19
"<a href=""https://www.baseball-reference.com/players/c/cubilda01.shtml"">D. Cubillan</a>",2,27,33&frac13;,1,0,0,52,36,35,9,25,27,9.450,6.880,2.310,1.08,-0.26
"<a href=""https://www.baseball-reference.com/players/c/cunnawi01.shtml"">Will Cunnane</a>",SDN,26,38&frac13;,1,1,0,35,21,18,2,21,34,4.226,3.600,1.461,1.62,0.22
"<a href=""https://www.baseball-reference.com/players/d/daalom01.shtml"">Omar Daal</a>",2,28,167,4,19,0,208,128,114,26,72,96,6.144,5.075,1.677,1.33,-1.34
"<a href=""https://www.baseball-reference.com/players/d/d'amije01.shtml"">Jeff D'Amico</a>",MIL,24,162&frac13;,12,7,0,143,55,48,14,46,101,2.661,3.773,1.164,2.20,4.97
"<a href=""https://www.baseball-reference.com/players/d/d'amije02.shtml"">Jeff D'Amico</a>",KCA,25,13&frac23;,0,1,0,19,14,14,2,15,9,9.220,6.903,2.488,0.60,-0.33
"<a href=""https://www.baseball-reference.com/players/d/darenvi01.shtml"">V. Darensbourg</a>",FLO,29,62,5,3,0,61,32,28,7,28,59,4.065,3.938,1.435,2.11,0.42
"<a href=""https://www.baseball-reference.com/players/d/daveyto01.shtml"">Tom Davey</a>",SDN,26,12&frac23;,2,1,0,12,1,1,0,2,6,.711,2.647,1.105,3.00,0.67
"<a href=""https://www.baseball-reference.com/players/d/davisdo02.shtml"">Doug Davis</a>",TEX,24,98&frac23;,7,6,0,109,61,59,14,58,66,5.382,5.329,1.693,1.14,0.00
"<a href=""https://www.baseball-reference.com/players/d/daviska01.shtml"">Kane Davis</a>",2,25,15,0,3,0,27,24,21,4,13,4,12.600,7.780,2.667,0.31,-0.90
"<a href=""https://www.baseball-reference.com/players/d/dejeami01.shtml"">Mike DeJean</a>",COL,29,53&frac13;,4,4,0,54,31,29,9,30,34,4.894,5.851,1.575,1.13,0.00
"<a href=""https://www.baseball-reference.com/players/d/delosva01.shtml"">V. De Los Sa</a>",MIL,27,73&frac23;,2,3,0,72,43,42,15,33,70,5.131,5.210,1.425,2.12,0.04
"<a href=""https://www.baseball-reference.com/players/d/deltomi01.shtml"">M. Del Toro</a>",SFN,28,17&frac13;,2,0,0,17,10,10,3,6,16,5.192,4.212,1.327,2.67,0.00
"<a href=""https://www.baseball-reference.com/players/d/dempsry01.shtml"">R. Dempster</a>",FLO,23,226&frac13;,14,10,0,210,102,92,30,97,209,3.658,4.235,1.356,2.15,0.00
"<a href=""https://www.baseball-reference.com/players/d/depause01.shtml"">Sean DePaula</a>",CLE,26,16&frac23;,0,0,0,20,11,11,3,14,16,5.940,5.914,2.040,1.14,-0.02
"<a href=""https://www.baseball-reference.com/players/d/desseel01.shtml"">E. Dessens</a>",CIN,29,147&frac13;,11,5,1,170,73,70,10,43,85,4.276,3.664,1.446,1.98,0.00
"<a href=""https://www.baseball-reference.com/players/d/dewitma01.shtml"">Matt DeWitt</a>",TOR,22,13&frac23;,1,0,0,20,13,13,4,9,6,8.561,7.635,2.122,0.67,-0.25
"<a href=""https://www.baseball-reference.com/players/d/dicksja01.shtml"">J. Dickson</a>",ANA,27,28,2,2,0,39,20,19,5,7,18,6.107,4.749,1.643,2.57,-0.19
"<a href=""https://www.baseball-reference.com/players/d/dingmcr01.shtml"">C. Dingman</a>",NYA,26,11,0,0,0,18,8,8,1,3,8,6.545,3.624,1.909,2.67,-0.04
"<a href=""https://www.baseball-reference.com/players/d/dipotje01.shtml"">Jerry Dipoto</a>",COL,32,13&frac23;,0,0,0,16,6,6,1,5,9,3.951,3.858,1.537,1.80,0.34
"<a href=""https://www.baseball-reference.com/players/d/doteloc01.shtml"">O. Dotel</a>",HOU,26,125,3,7,16,127,80,75,26,61,142,5.400,4.825,1.504,2.33,0.00
"<a href=""https://www.baseball-reference.com/players/d/downssc01.shtml"">Scott Downs</a>",2,24,97,4,3,0,122,62,57,13,40,63,5.289,4.615,1.670,1.58,0.00
"<a href=""https://www.baseball-reference.com/players/d/dreifda01.shtml"">D. Dreifort</a>",LAN,28,192&frac23;,12,9,0,175,105,89,31,87,164,4.157,4.718,1.360,1.89,1.53
"<a href=""https://www.baseball-reference.com/players/d/drewti01.shtml"">Tim Drew</a>",CLE,21,9,1,0,0,17,12,10,1,8,5,10.000,5.416,2.778,0.62,-0.42
"<a href=""https://www.baseball-reference.com/players/d/durbich01.shtml"">Chad Durbin</a>",KCA,22,72&frac13;,2,5,0,91,71,66,14,43,37,8.212,6.293,1.853,0.86,0.00
"<a href=""https://www.baseball-reference.com/players/d/duvalmi01.shtml"">Mike Duvall</a>",TBA,25,2&frac13;,0,0,0,5,2,2,0,1,0,7.714,4.243,2.571,0.00,-0.05
"<a href=""https://www.baseball-reference.com/players/e/eatonad01.shtml"">Adam Eaton</a>",SDN,22,135,7,4,0,134,63,62,14,61,90,4.133,4.487,1.444,1.48,2.34
"<a href=""https://www.baseball-reference.com/players/e/eilanda01.shtml"">Dave Eiland</a>",TBA,33,54&frac23;,2,3,0,77,46,44,8,18,17,7.244,5.064,1.738,0.94,-0.61
"<a href=""https://www.baseball-reference.com/players/e/einerda01.shtml"">D. Einertson</a>",NYA,27,12&frac23;,0,0,0,16,9,5,1,4,3,3.553,4.564,1.579,0.75,-0.04
"<a href=""https://www.baseball-reference.com/players/e/elartsc01.shtml"">S. Elarton</a>",HOU,24,192&frac23;,17,7,0,198,117,103,29,84,131,4.811,4.948,1.464,1.56,0.00
"<a href=""https://www.baseball-reference.com/players/e/eldreca01.shtml"">Cal Eldred</a>",CHA,32,112,10,2,0,103,61,57,12,59,97,4.580,4.254,1.446,1.64,1.89
"<a href=""https://www.baseball-reference.com/players/e/embreal01.shtml"">Alan Embree</a>",SFN,30,60,3,5,2,62,34,33,4,25,49,4.950,3.461,1.450,1.96,0.00
"<a href=""https://www.baseball-reference.com/players/e/endertr01.shtml"">T. Enders</a>",TBA,25,9&frac13;,0,1,0,14,13,11,2,5,5,10.607,6.226,2.036,1.00,-0.47
"<a href=""https://www.baseball-reference.com/players/e/erdosto01.shtml"">Todd Erdos</a>",2,26,54&frac23;,0,0,2,63,38,36,7,28,34,5.927,4.654,1.665,1.21,-0.19
"<a href=""https://www.baseball-reference.com/players/e/ericksc01.shtml"">S. Erickson</a>",BAL,32,92&frac23;,5,8,0,127,81,81,14,48,41,7.867,5.501,1.888,0.85,-1.19
"<a href=""https://www.baseball-reference.com/players/e/escobke01.shtml"">K. Escobar</a>",TOR,24,180,10,15,2,186,118,107,26,85,142,5.350,4.805,1.506,1.67,0.88
"<a href=""https://www.baseball-reference.com/players/e/estessh01.shtml"">Shawn Estes</a>",SFN,27,190&frac13;,15,6,0,194,99,90,11,108,136,4.256,4.136,1.587,1.26,0.00
"<a href=""https://www.baseball-reference.com/players/e/estraho01.shtml"">H. Estrada</a>",MIL,24,24&frac13;,3,0,0,30,18,17,5,20,13,6.288,6.894,2.055,0.65,-0.19
"<a href=""https://www.baseball-reference.com/players/e/estrele01.shtml"">Leo Estrella</a>",TOR,25,4&frac23;,0,0,0,9,3,3,1,0,3,5.786,4.486,1.929,&infin;,0.02
"<a href=""https://www.baseball-reference.com/players/e/etherse01.shtml"">S. Etherton</a>",ANA,23,60&frac13;,5,1,0,68,38,37,16,22,32,5.519,6.608,1.492,1.45,0.27
"<a href=""https://www.baseball-reference.com/players/e/eyresc01.shtml"">Scott Eyre</a>",CHA,28,19,1,1,0,29,15,14,3,12,16,6.632,5.102,2.158,1.33,0.00
"<a href=""https://www.baseball-reference.com/players/f/farnsky01.shtml"">K. Farnsworth</a>",CHN,24,77,2,9,1,90,58,55,14,50,74,6.429,5.259,1.818,1.48,0.00
"<a href=""https://www.baseball-reference.com/players/f/fasseje01.shtml"">Jeff Fassero</a>",BOS,37,130,8,8,0,153,72,69,16,50,97,4.777,4.337,1.562,1.94,0.00
