playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
ablesha01,1905,1,SLA,AL,0,3,6,3,1,0,0,92,37,13,0,13,11,,3.82,,2,0,0,136,3,22,,,
adamsri01,1905,1,WS1,AL,2,5,11,6,3,1,0,188,63,25,1,24,25,,3.59,,0,8,0,271,5,30,,,
altroni01,1905,1,CHA,AL,23,12,38,34,31,3,0,947,274,66,3,63,97,,1.88,,6,2,0,1228,4,89,,,
amesre01,1905,1,NY1,NL,22,8,34,31,21,2,0,788,220,80,2,105,198,,2.74,,30,3,0,1064,3,113,,,
bakerer01,1905,1,CIN,NL,0,0,1,0,0,0,0,12,7,2,1,0,1,,4.50,,0,1,0,18,1,4,,,
barryed01,1905,1,BOS,AL,1,2,7,5,2,0,0,122,38,13,2,15,18,,2.88,,2,4,1,172,1,19,,,
bendech01,1905,1,PHA,AL,18,11,35,23,18,4,0,687,193,72,5,90,142,,2.83,,12,11,0,939,12,103,,,
bernhbi01,1905,1,CLE,AL,7,13,22,19,17,0,0,523,185,65,5,34,56,,3.36,,6,1,0,711,3,93,,,
bradyki01,1905,1,PHI,NL,1,1,2,2,2,0,0,39,19,5,0,2,3,,3.46,,0,0,0,59,0,7,,,
briggbu01,1905,1,CHN,NL,8,8,20,20,13,5,0,504,141,40,1,52,68,,2.14,,1,6,0,654,0,58,,,
brownbu01,1905,1,SLN,NL,8,11,23,21,17,3,0,536,172,59,5,62,57,,2.97,,5,10,0,734,2,80,,,
brownmo01,1905,1,CHN,NL,18,12,30,24,24,4,0,747,219,60,3,44,89,,2.17,,2,1,1,975,6,89,,,
bruckan01,1905,1,DET,AL,0,0,1,0,0,0,0,3,4,3,0,1,1,,27.00,,0,0,0,8,1,3,,,
buchaji01,1905,1,SLA,AL,5,9,22,15,12,1,2,424,149,55,2,27,54,,3.50,,2,2,0,576,7,76,,,
caldwra01,1905,1,PHI,NL,1,3,7,2,1,0,1,102,44,16,1,7,29,,4.24,,1,3,1,147,3,25,,,
campbbi01,1905,1,SLN,NL,1,1,2,2,2,0,0,51,27,14,0,7,2,,7.41,,0,0,0,81,0,17,,,
casech01,1905,1,PIT,NL,11,11,31,24,18,3,1,651,202,62,2,66,57,,2.57,,8,15,0,886,7,81,,,
chechch01,1905,1,CIN,NL,14,14,39,25,20,1,0,803,300,86,4,77,79,,2.89,,0,11,0,1129,13,139,,,
chesbja01,1905,1,NYA,AL,19,15,41,38,24,3,0,910,262,74,5,71,156,,2.20,,7,6,0,1193,2,125,,,
cicoted01,1905,1,DET,AL,1,1,3,1,1,0,0,54,25,7,0,5,6,,3.50,,0,0,0,81,2,8,,,
clarkwa01,1905,1,NYA,AL,3,3,9,4,3,0,0,138,40,20,1,13,35,,3.91,,3,2,0,185,4,26,,,
coaklan01,1905,1,PHA,AL,18,8,35,31,21,3,0,765,227,52,2,73,145,,1.84,,3,6,2,1024,3,93,,,
corrifr01,1905,1,PHI,NL,10,12,35,26,18,1,1,636,203,82,2,57,79,,3.48,,9,16,0,864,8,109,,,
delahji01,1905,1,BSN,NL,0,0,1,1,0,0,0,6,5,1,1,0,0,,4.50,,0,0,0,10,0,2,,,
dinnebi01,1905,1,BOS,AL,12,14,31,29,23,2,1,731,235,101,7,50,97,,3.73,,5,7,0,978,2,117,,,
dischge01,1905,1,DET,AL,0,2,8,3,1,0,0,143,43,14,1,8,14,,2.64,,0,2,0,187,5,19,,,
dolanco01,1905,2,BSN,NL,0,1,2,0,0,0,0,12,7,4,2,1,1,,9.00,,0,0,0,20,2,5,,,
donahre01,1905,1,CLE,AL,6,12,20,18,14,1,0,413,132,52,2,25,45,,3.40,,0,5,0,550,2,68,,,
donovbi01,1905,1,DET,AL,18,15,34,32,27,5,0,842,236,81,2,101,135,,2.60,,4,10,0,1137,2,111,,,
doschja01,1905,1,BRO,NL,1,5,12,7,6,0,0,213,60,25,1,30,33,,3.17,,0,3,0,292,5,34,,,
dugglbi01,1905,1,PHI,NL,18,17,38,36,27,1,0,868,270,79,10,83,75,,2.46,,3,13,0,1162,2,116,,,
dygerji01,1905,1,PHA,AL,1,4,6,3,2,0,0,106,41,17,2,11,24,,4.33,,2,2,0,154,3,20,,,
easonma01,1905,1,BRO,NL,5,21,27,27,20,3,0,621,230,99,5,72,64,,4.30,,0,5,0,864,0,128,,,
eganwi01,1905,1,SLN,NL,6,15,23,19,18,0,0,514,189,68,2,39,29,,3.57,,0,9,0,711,4,93,,,
elliocl01,1905,1,NY1,NL,0,1,10,2,2,0,6,114,41,17,3,12,20,,4.03,,1,1,0,165,8,20,,,
eubanjo01,1905,1,DET,AL,1,0,3,2,0,0,0,52,13,4,0,3,1,,2.08,,0,1,0,66,1,12,,,
ewingbo01,1905,1,CIN,NL,20,11,40,34,30,4,0,935,284,87,5,79,164,,2.51,,5,11,0,1243,6,125,,,
falkecy01,1905,1,WS1,AL,7,2,12,10,6,2,0,226,71,32,1,31,35,,3.82,,5,5,0,319,2,41,,,
ferrycy01,1905,1,CLE,AL,0,0,1,1,0,0,0,6,3,3,1,0,2,,13.50,,0,2,0,11,0,3,,,
flahepa02,1905,1,PIT,NL,10,10,27,20,15,0,1,563,197,73,2,49,44,,3.50,,4,6,0,778,5,87,,,
fordge01,1905,1,DET,AL,0,1,7,1,1,0,0,105,51,22,0,14,20,,5.66,,1,2,0,166,6,30,,,
frasech01,1905,1,BSN,NL,14,21,39,37,35,2,0,1003,320,122,8,149,130,,3.28,,13,15,0,1424,2,174,,,
gibsono01,1905,1,BOS,AL,4,7,23,17,9,0,0,402,118,55,9,55,67,,3.69,,4,5,0,555,6,77,,,
gladefr01,1905,1,SLA,AL,6,25,32,32,28,2,0,825,257,86,3,58,127,,2.81,,5,11,0,1101,0,109,,,
goodwar01,1905,1,NYA,AL,0,0,1,0,0,0,0,1,2,3,0,2,0,,81.00,,1,0,0,5,0,4,,,
goodwi01,1905,1,NYA,AL,0,2,5,2,0,0,0,57,18,10,1,14,13,,4.74,,2,0,0,86,3,17,,,
griffcl01,1905,1,NYA,AL,9,6,25,7,4,2,1,305,82,19,1,15,46,,1.68,,3,1,0,384,17,30,,,
hahnno01,1905,1,CIN,NL,5,3,13,8,5,1,0,231,85,24,0,9,17,,2.81,,0,2,0,323,5,44,,,
hallajo01,1905,1,CLE,AL,0,0,3,0,0,0,0,38,12,4,0,0,4,,2.84,,0,1,0,49,3,6,,,
hardyha01,1905,1,WS1,AL,1,1,3,2,2,0,0,72,20,5,0,6,10,,1.88,,0,0,0,94,1,9,,,
harledi02,1905,1,BSN,NL,2,5,9,4,4,1,0,197,72,34,5,19,19,,4.66,,2,1,0,272,5,45,,,
harpeja01,1905,1,CIN,NL,9,13,26,23,15,1,1,538,189,77,2,69,70,,3.86,,8,8,0,774,2,116,,,
harrijo02,1905,1,BOS,AL,1,2,3,3,3,0,0,69,16,6,0,8,14,,2.35,,2,0,0,89,0,6,,,
henlewe01,1905,1,PHA,AL,4,11,25,19,13,1,0,551,155,53,4,67,82,,2.60,,4,9,0,748,6,74,,,
hershfr01,1905,1,BSN,NL,0,1,1,1,0,0,0,12,5,3,0,2,1,,6.75,,0,0,0,18,0,4,,,
hessot01,1905,1,CLE,AL,10,15,26,25,22,4,0,641,179,75,1,72,109,,3.16,,18,9,0,862,1,97,,,
hilleho01,1905,1,PIT,NL,5,2,10,6,4,0,1,182,43,19,0,19,37,,2.82,,0,2,0,238,4,20,,,
hoelsar01,1905,1,SLN,NL,0,1,1,1,1,0,0,18,6,1,1,5,4,,1.50,,0,0,0,27,0,6,,,
hoggbi01,1905,1,NYA,AL,9,13,39,22,9,3,1,615,178,73,1,101,125,,3.20,,14,13,1,869,13,104,,,
howarde01,1905,1,PIT,NL,0,0,1,0,0,0,0,18,4,0,1,1,0,,0.00,,0,1,0,22,1,7,,,
howelha01,1905,1,SLA,AL,15,22,38,37,35,4,0,969,252,71,2,101,198,,1.98,,9,12,0,1275,1,109,,,
hugheed01,1905,1,BOS,AL,3,2,6,4,2,0,0,100,38,17,0,9,8,,4.59,,0,1,0,142,2,27,,,
hugheto01,1905,1,WS1,AL,17,20,39,35,26,6,0,874,239,76,3,79,149,,2.35,,6,10,1,1149,4,113,,,
jacksch01,1905,1,DET,AL,0,2,2,2,1,0,0,33,14,7,1,7,3,,5.73,,0,0,0,52,0,12,,,
jacobbe01,1905,1,WS1,AL,7,8,22,17,12,0,0,433,139,53,1,35,50,,3.30,,5,5,0,586,4,83,,,
johnsol01,1905,1,CIN,NL,1,0,4,1,1,0,1,54,31,7,1,4,8,,3.50,,1,0,0,88,2,22,,,
jonesos01,1905,1,BRO,NL,8,15,29,20,14,0,1,522,197,90,6,56,66,,4.66,,2,9,0,756,8,121,,,
jossad01,1905,1,CLE,AL,20,12,33,32,31,3,0,858,246,64,4,46,132,,2.01,,3,11,0,1108,1,90,,,
justiwa01,1905,1,DET,AL,0,0,2,0,0,0,0,10,4,3,0,6,0,,8.10,,0,1,0,20,2,3,,,
kaneha01,1905,1,PHI,NL,1,1,2,2,2,1,0,51,12,3,0,8,12,,1.59,,1,0,0,67,0,6,,,
kelluwi01,1905,1,SLN,NL,3,3,11,7,5,1,0,222,70,24,1,10,19,,2.92,,1,1,0,286,4,30,,,
killied01,1905,1,DET,AL,23,14,39,37,33,8,0,940,263,79,0,102,110,,2.27,,4,13,0,1260,2,108,,,
kinseed01,1905,1,PIT,NL,0,1,3,2,2,0,0,51,19,5,0,3,11,,2.65,,0,1,0,69,1,6,,,
kitsofr01,1905,1,DET,AL,12,14,33,27,21,3,1,677,230,87,3,57,78,,3.47,,3,11,0,934,5,120,,,
leevesa01,1905,1,PIT,NL,20,5,33,29,20,3,1,689,199,69,3,54,81,,2.70,,5,12,1,928,3,94,,,
leifile01,1905,1,PIT,NL,5,2,8,7,6,1,0,168,52,18,0,14,10,,2.89,,0,4,0,228,1,24,,,
leroylo01,1905,1,NYA,AL,1,1,3,3,2,0,0,72,26,10,2,1,8,,3.75,,1,1,0,96,0,14,,,
lundgca01,1905,1,CHN,NL,13,5,23,19,16,3,0,508,132,42,3,53,69,,2.23,,2,9,0,662,4,58,,,
lushjo01,1905,1,PHI,NL,2,0,2,2,1,0,0,51,12,3,0,8,8,,1.59,,1,1,0,71,0,4,,,
lynchmi02,1905,1,PIT,NL,17,8,33,22,13,0,2,619,191,87,3,107,106,,3.79,,6,5,0,863,11,102,,,
manuemo01,1905,1,WS1,AL,0,0,3,1,1,0,0,30,9,6,0,3,3,,5.40,,0,1,0,41,1,9,,,
mathech01,1905,1,NY1,NL,31,9,43,37,32,8,3,1016,252,48,4,64,206,,1.28,,6,1,3,1294,6,85,,,
mcdousa01,1905,1,SLN,NL,1,4,5,5,5,0,0,134,50,17,0,12,10,,3.43,,0,0,0,178,0,24,,,
mcfarch02,1905,1,SLN,NL,8,18,31,28,22,3,1,751,281,106,3,65,85,,3.81,,6,6,1,1059,3,145,,,
mcginji01,1905,1,SLN,NL,0,1,1,1,0,0,0,9,5,5,1,2,0,,15.00,,0,0,0,17,0,6,,,
mcginjo01,1905,1,NY1,NL,21,15,46,38,26,2,3,961,289,102,6,71,125,,2.87,,3,14,0,1291,5,131,,,
mcintha01,1905,1,BRO,NL,8,25,40,35,29,1,1,926,340,127,6,101,135,,3.70,,1,20,0,1314,4,188,,,
mitchfr01,1905,1,BRO,NL,3,7,12,10,9,0,0,289,107,51,2,38,44,,4.76,,5,5,0,419,2,73,,,
