Name,Team,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/b/baumgst01.shtml"">Stan Baumgartner</a>",PHA,29,181,13,6,4,181,72,58,6,73,45,2.884,4.158,1.403,.62,5.17
"<a href=""https://www.baseball-reference.com/players/b/baynebi01.shtml"">Bill Bayne</a>",SLA,25,50&‌#8532;,1,3,0,47,29,25,4,29,20,4.441,4.633,1.500,.69,.45
"<a href=""https://www.baseball-reference.com/players/b/beallwa01.shtml"">Walter Beall</a>",NYA,24,23,2,0,0,19,11,9,2,17,18,3.522,4.992,1.565,1.06,.31
"<a href=""https://www.baseball-reference.com/players/b/beckbo01.shtml"">Boom-Boom Beck</a>",SLA,19,1,0,0,0,2,0,0,0,1,0,.000,6.090,3.000,.00,.04
"<a href=""https://www.baseball-reference.com/players/b/bellhi01.shtml"">Hi Bell</a>",SLN,26,113&‌#8531;,3,8,1,124,68,62,5,29,29,4.924,3.761,1.350,1.00,-.22
"<a href=""https://www.baseball-reference.com/players/b/bentlja01.shtml"">Jack Bentley</a>",NY1,29,188,16,5,1,196,85,79,11,56,60,3.782,4.025,1.340,1.07,.00
"<a href=""https://www.baseball-reference.com/players/b/bentola01.shtml"">Larry Benton</a>",BSN,26,128,5,7,1,129,63,59,4,64,41,4.148,4.287,1.508,.64,.00
"<a href=""https://www.baseball-reference.com/players/b/bentoru01.shtml"">Rube Benton</a>",CIN,34,162&‌#8532;,7,9,1,166,70,50,2,24,42,2.766,3.051,1.168,1.75,2.36
"<a href=""https://www.baseball-reference.com/players/b/berlyja01.shtml"">Jack Berly</a>",SLN,21,8,0,0,0,8,5,5,2,4,2,5.625,7.856,1.500,.50,.00
"<a href=""https://www.baseball-reference.com/players/b/bettshu01.shtml"">Huck Betts</a>",PHI,27,144&‌#8531;,7,10,2,160,76,69,8,42,46,4.303,3.894,1.400,1.10,2.78
"<a href=""https://www.baseball-reference.com/players/b/bishoji01.shtml"">Jim Bishop</a>",PHI,26,16&‌#8532;,0,1,0,24,14,12,3,7,3,6.480,6.220,1.860,.43,.05
"<a href=""https://www.baseball-reference.com/players/b/blakesh01.shtml"">Sheriff Blake</a>",CHN,24,106&‌#8531;,6,6,1,123,58,54,3,44,42,4.571,3.797,1.571,.95,.40
"<a href=""https://www.baseball-reference.com/players/b/blankte01.shtml"">Ted Blankenship</a>",CHA,23,129&‌#8531;,7,6,1,167,79,72,1,38,36,5.010,3.420,1.585,.95,.51
"<a href=""https://www.baseball-reference.com/players/b/bretthe01.shtml"">Duke Brett</a>",CHN,24,5&‌#8531;,0,0,0,6,4,3,0,7,1,5.062,6.496,2.438,.14,-.14
"<a href=""https://www.baseball-reference.com/players/b/browefr01.shtml"">Frank Brower</a>",CLE,31,9&‌#8532;,0,0,0,7,2,1,0,4,0,.931,4.116,1.138,.00,.23
"<a href=""https://www.baseball-reference.com/players/b/burnsde01.shtml"">Dennis Burns</a>",PHA,26,154,6,8,1,191,101,87,3,68,26,5.084,4.226,1.682,.38,.54
"<a href=""https://www.baseball-reference.com/players/b/bushgu01.shtml"">Guy Bush</a>",CHN,22,80&‌#8532;,2,5,0,91,51,36,7,24,36,4.017,4.091,1.426,1.50,.00
"<a href=""https://www.baseball-reference.com/players/b/bushjo01.shtml"">Bullet Joe Bush</a>",NYA,31,252,17,16,1,262,117,100,9,109,80,3.571,4.093,1.472,.73,.00
"<a href=""https://www.baseball-reference.com/players/c/cadorle01.shtml"">Leon Cadore</a>",NY1,32,4,0,0,0,2,0,0,0,3,2,.000,4.522,1.250,.67,.20
"<a href=""https://www.baseball-reference.com/players/c/carlsha01.shtml"">Hal Carlson</a>",PHI,32,203&‌#8532;,8,17,2,267,122,110,9,55,66,4.861,3.713,1.581,1.20,.00
"<a href=""https://www.baseball-reference.com/players/c/cheevvi01.shtml"">Virgil Cheeves</a>",CLE,23,17&‌#8531;,0,0,0,26,17,15,2,17,2,7.788,7.066,2.481,.12,-.47
"<a href=""https://www.baseball-reference.com/players/c/clarkru01.shtml"">Rufe Clarke</a>",DET,24,5&‌#8531;,0,0,0,3,2,2,0,5,1,3.375,5.141,1.500,.20,.12
"<a href=""https://www.baseball-reference.com/players/c/clarkwa02.shtml"">Watty Clark</a>",CLE,22,25&‌#8532;,1,3,0,38,27,20,0,14,6,7.013,3.859,2.026,.43,.00
"<a href=""https://www.baseball-reference.com/players/c/colebe01.shtml"">Bert Cole</a>",DET,27,109&‌#8531;,3,9,2,135,69,57,4,35,16,4.692,4.073,1.555,.46,.00
"<a href=""https://www.baseball-reference.com/players/c/colliri01.shtml"">Rip Collins</a>",DET,28,216,14,7,0,199,99,77,6,63,75,3.208,3.543,1.213,1.19,3.45
"<a href=""https://www.baseball-reference.com/players/c/connasa01.shtml"">Sarge Connally</a>",CHA,25,160,7,13,6,177,95,72,4,68,55,4.050,3.767,1.531,.81,.84
"<a href=""https://www.baseball-reference.com/players/c/coonejo01.shtml"">Johnny Cooney</a>",BSN,23,181,8,9,2,176,79,64,4,50,67,3.182,3.356,1.249,1.34,3.60
"<a href=""https://www.baseball-reference.com/players/c/coopewi01.shtml"">Wilbur Cooper</a>",PIT,32,268&‌#8532;,20,14,1,296,116,98,13,40,62,3.283,3.608,1.251,1.55,2.63
"<a href=""https://www.baseball-reference.com/players/c/couchjo01.shtml"">Johnny Couch</a>",PHI,33,137,4,8,3,170,97,72,13,39,23,4.730,4.733,1.526,.59,-.80
"<a href=""https://www.baseball-reference.com/players/c/covelst01.shtml"">Stan Coveleski</a>",CLE,34,240&‌#8531;,15,16,0,286,140,108,6,73,58,4.044,3.717,1.494,.79,2.37
"<a href=""https://www.baseball-reference.com/players/c/cvengmi01.shtml"">Mike Cvengros</a>",CHA,23,105&‌#8532;,3,12,0,119,80,69,5,67,36,5.877,4.746,1.760,.54,-.88
"<a href=""https://www.baseball-reference.com/players/d/danfoda01.shtml"">Dave Danforth</a>",SLA,34,219&‌#8532;,15,12,4,246,126,110,16,69,65,4.507,4.309,1.434,.94,2.61
"<a href=""https://www.baseball-reference.com/players/d/daussho01.shtml"">Hooks Dauss</a>",DET,34,131&‌#8531;,12,11,6,155,78,67,6,40,44,4.591,3.832,1.485,1.10,.08
"<a href=""https://www.baseball-reference.com/players/d/davenlu01.shtml"">Lum Davenport</a>",CHA,24,2,0,0,0,1,1,0,0,2,1,.000,4.986,1.500,.50,.02
"<a href=""https://www.baseball-reference.com/players/d/davisdi01.shtml"">Dixie Davis</a>",SLA,33,160&‌#8531;,11,13,0,159,84,73,9,72,45,4.098,4.467,1.441,.62,2.67
"<a href=""https://www.baseball-reference.com/players/d/dawsojo01.shtml"">Joe Dawson</a>",CLE,27,20&‌#8531;,1,2,0,24,17,15,0,21,7,6.639,5.280,2.213,.33,-.30
"<a href=""https://www.baseball-reference.com/players/d/daype01.shtml"">Pea Ridge Day</a>",SLN,24,17&‌#8532;,1,1,0,22,11,9,0,6,3,4.585,3.672,1.585,.50,-.12
"<a href=""https://www.baseball-reference.com/players/d/deanwa01.shtml"">Wayland Dean</a>",NY1,22,125&‌#8532;,6,12,0,139,80,70,9,45,39,5.013,4.300,1.464,.87,.00
"<a href=""https://www.baseball-reference.com/players/d/decatar01.shtml"">Art Decatur</a>",BRO,30,126&‌#8531;,10,9,1,156,74,58,12,27,38,4.132,4.197,1.449,1.41,-.34
"<a href=""https://www.baseball-reference.com/players/d/delanar01.shtml"">Art Delaney</a>",SLN,27,20,1,0,0,19,4,4,0,6,2,1.800,3.781,1.250,.33,.60
"<a href=""https://www.baseball-reference.com/players/d/dibutpe01.shtml"">Pedro Dibut</a>",CIN,31,36&‌#8532;,3,0,0,24,9,9,1,12,15,2.209,3.614,.982,1.25,1.04
"<a href=""https://www.baseball-reference.com/players/d/dickele01.shtml"">Leo Dickerman</a>",2,27,139&‌#8531;,7,4,0,128,59,44,6,67,37,2.842,4.583,1.400,.55,2.47
"<a href=""https://www.baseball-reference.com/players/d/doakbi01.shtml"">Bill Doak</a>",2,33,171&‌#8531;,13,6,3,155,66,59,8,49,39,3.099,4.067,1.191,.80,.70
"<a href=""https://www.baseball-reference.com/players/d/dobbjo01.shtml"">John Dobb</a>",CHA,22,2,0,0,0,4,2,2,0,1,2,9.000,2.659,2.500,2.00,-.02
"<a href=""https://www.baseball-reference.com/players/d/donohpe01.shtml"">Pete Donohue</a>",CIN,23,222&‌#8531;,16,9,0,248,100,89,9,36,72,3.603,3.282,1.277,2.00,.00
"<a href=""https://www.baseball-reference.com/players/d/drakelo01.shtml"">Logan Drake</a>",CLE,24,11&‌#8531;,0,1,0,18,15,13,0,10,8,10.324,3.919,2.471,.80,-.51
"<a href=""https://www.baseball-reference.com/players/d/dyered01.shtml"">Eddie Dyer</a>",SLN,24,136&‌#8532;,8,11,0,174,82,70,6,51,23,4.610,4.328,1.646,.45,-.43
"<a href=""https://www.baseball-reference.com/players/e/edmonge01.shtml"">George Edmondson</a>",CLE,28,8,0,0,0,10,8,8,1,5,3,9.000,5.666,1.875,.60,-.18
"<a href=""https://www.baseball-reference.com/players/e/edwarji01.shtml"">James Edwards</a>",CLE,29,57,4,3,0,64,29,18,3,34,15,2.842,5.034,1.719,.44,.00
"<a href=""https://www.baseball-reference.com/players/e/ehmkeho01.shtml"">Howard Ehmke</a>",BOS,30,315,19,17,4,324,139,121,9,81,119,3.457,3.314,1.286,1.47,8.28
"<a href=""https://www.baseball-reference.com/players/e/ehrharu01.shtml"">Rube Ehrhardt</a>",BRO,29,83&‌#8532;,5,3,0,71,27,21,5,17,13,2.259,4.189,1.052,.76,2.18
"<a href=""https://www.baseball-reference.com/players/f/faberre01.shtml"">Red Faber</a>",CHA,35,161&‌#8531;,9,11,0,173,78,69,5,58,47,3.849,3.885,1.432,.81,2.58
"<a href=""https://www.baseball-reference.com/players/f/fergual01.shtml"">Alex Ferguson</a>",BOS,27,237&‌#8532;,14,17,2,259,114,100,6,108,78,3.787,3.972,1.544,.72,.00
"<a href=""https://www.baseball-reference.com/players/f/fitzkpa01.shtml"">Paul Fitzke</a>",CLE,23,4,0,0,0,5,2,2,0,3,1,4.500,4.780,2.000,.33,.07
"<a href=""https://www.baseball-reference.com/players/f/foremha01.shtml"">Happy Foreman</a>",CHA,26,4,0,0,0,7,3,1,0,4,1,2.250,5.526,2.750,.25,-.01
"<a href=""https://www.baseball-reference.com/players/f/fowleje01.shtml"">Jesse Fowler</a>",SLN,25,32&‌#8532;,1,1,0,28,21,16,0,18,5,4.408,4.239,1.408,.28,-.15
"<a href=""https://www.baseball-reference.com/players/f/fuhros01.shtml"">Oscar Fuhr</a>",BOS,30,80&‌#8531;,3,6,0,100,71,53,1,39,30,5.938,3.684,1.730,.77,-1.09
"<a href=""https://www.baseball-reference.com/players/f/fullecu01.shtml"">Curt Fullerton</a>",BOS,25,152,7,12,2,166,93,73,1,73,33,4.322,4.010,1.572,.45,1.42
"<a href=""https://www.baseball-reference.com/players/g/gastomi01.shtml"">Milt Gaston</a>",NYA,28,86,5,3,1,92,48,43,3,44,24,4.500,4.265,1.581,.55,.65
"<a href=""https://www.baseball-reference.com/players/g/gearidi01.shtml"">Dinty Gearin</a>",2,26,29,1,3,0,33,14,13,3,18,4,4.034,6.061,1.759,.22,.77
"<a href=""https://www.baseball-reference.com/players/g/genewjo01.shtml"">Joe Genewich</a>",BSN,27,200&‌#8531;,10,19,1,258,136,116,4,65,43,5.211,3.713,1.612,.66,-1.44
"<a href=""https://www.baseball-reference.com/players/g/glaznwh01.shtml"">Whitey Glazner</a>",PHI,30,156&‌#8532;,7,16,0,210,108,103,14,63,41,5.917,4.815,1.743,.65,.42
"<a href=""https://www.baseball-reference.com/players/g/grahask01.shtml"">Skinny Graham</a>",BSN,24,33,0,4,0,33,14,14,0,11,15,3.818,3.136,1.333,1.36,.69
"<a href=""https://www.baseball-reference.com/players/g/grantge02.shtml"">George Grant</a>",SLA,21,51&‌#8531;,1,2,0,69,42,36,4,25,11,6.312,4.909,1.831,.44,-.58
"<a href=""https://www.baseball-reference.com/players/g/graysa01.shtml"">Sam Gray</a>",PHA,26,151&‌#8532;,8,7,2,169,95,67,5,89,54,3.976,4.371,1.701,.61,.95
"<a href=""https://www.baseball-reference.com/players/g/greenke01.shtml"">Kent Greenfield</a>",NY1,21,3,0,1,0,9,8,5,1,1,1,15.000,6.320,3.333,1.00,.00
"<a href=""https://www.baseball-reference.com/players/g/greenne01.shtml"">Nelson Greene</a>",BRO,24,9,0,1,0,14,6,4,1,2,3,4.000,4.359,1.778,1.50,-.03
"<a href=""https://www.baseball-reference.com/players/g/grimebu01.shtml"">Burleigh Grimes</a>",BRO,30,310&‌#8532;,22,13,1,351,161,132,15,91,135,3.824,3.611,1.423,1.48,.00
"<a href=""https://www.baseball-reference.com/players/h/haineje01.shtml"">Jesse Haines</a>",SLN,30,222&‌#8532;,8,19,0,275,129,109,14,66,69,4.406,4.041,1.531,1.05,.35
"<a href=""https://www.baseball-reference.com/players/h/hamilea01.shtml"">Earl Hamilton</a>",PHI,32,6,0,1,0,9,9,7,0,2,2,10.500,2.867,1.833,1.00,-.50
"<a href=""https://www.baseball-reference.com/players/h/harribi01.shtml"">Bill Harris</a>",CIN,24,7,0,0,0,10,7,7,0,2,5,9.000,2.543,1.714,2.50,-.24
"<a href=""https://www.baseball-reference.com/players/h/harrisl01.shtml"">Slim Harriss</a>",PHA,26,123,6,10,2,138,78,64,5,62,45,4.683,4.240,1.626,.73,.00
"<a href=""https://www.baseball-reference.com/players/h/hastybo01.shtml"">Bob Hasty</a>",PHA,28,52&‌#8532;,1,3,0,57,36,33,4,30,15,5.639,5.089,1.652,.50,.11
"<a href=""https://www.baseball-reference.com/players/h/heimafr01.shtml"">Fred Heimach</a>",PHA,23,198,14,12,0,243,122,104,2,60,60,4.727,3.394,1.530,1.00,.00
"<a href=""https://www.baseball-reference.com/players/h/henrydu01.shtml"">Dutch Henry</a>",BRO,22,46,1,2,0,69,33,29,0,15,11,5.674,3.496,1.826,.73,.00
"<a href=""https://www.baseball-reference.com/players/h/hollibo01.shtml"">Bonnie Hollingsworth</a>",BRO,28,8&‌#8532;,1,0,0,8,6,6,0,10,7,6.231,5.106,2.077,.70,-.04
"<a href=""https://www.baseball-reference.com/players/h/holloke01.shtml"">Ken Holloway</a>",DET,26,181&‌#8531;,14,6,3,209,105,82,6,61,46,4.070,3.868,1.489,.75,.66
"<a href=""https://www.baseball-reference.com/players/h/howele01.shtml"">Les Howe</a>",BOS,28,7&‌#8531;,1,0,0,11,6,6,1,2,3,7.364,4.488,1.773,1.50,-.07
"<a href=""https://www.baseball-reference.com/players/h/hoytwa01.shtml"">Waite Hoyt</a>",NYA,24,247,18,13,4,295,117,104,8,76,71,3.789,3.750,1.502,.93,.00
"<a href=""https://www.baseball-reference.com/players/h/hubbebi01.shtml"">Bill Hubbell</a>",PHI,27,179,10,9,2,233,103,96,9,45,30,4.827,4.065,1.553,.67,.00
"<a href=""https://www.baseball-reference.com/players/h/huntzwa01.shtml"">Walt Huntzinger</a>",NY1,25,32&‌#8531;,1,1,1,41,19,16,3,9,6,4.454,4.689,1.546,.67,.00
"<a href=""https://www.baseball-reference.com/players/j/jacobel01.shtml"">Elmer Jacobs</a>",CHN,31,190&‌#8531;,11,12,1,181,93,79,9,72,50,3.736,4.310,1.329,.69,1.62
"<a href=""https://www.baseball-reference.com/players/j/jamerle01.shtml"">Lefty Jamerson</a>",BOS,24,1,0,0,0,1,2,2,0,3,0,18.000,12.192,4.000,.00,-.05
"<a href=""https://www.baseball-reference.com/players/j/johnssy01.shtml"">Syl Johnson</a>",DET,23,104,5,4,3,117,63,57,8,42,55,4.933,4.029,1.529,1.31,.21
"<a href=""https://www.baseball-reference.com/players/j/johnswa01.shtml"">Walter Johnson</a>",WS1,36,277&‌#8532;,23,7,0,233,97,84,10,77,158,2.723,3.094,1.116,2.05,6.80
"<a href=""https://www.baseball-reference.com/players/j/joneske01.shtml"">Ken Jones</a>",DET,21,2,0,0,0,1,0,0,0,1,0,.000,4.782,1.000,.00,.07
"<a href=""https://www.baseball-reference.com/players/j/jonessa01.shtml"">Sad Sam Jones</a>",NYA,31,178&‌#8532;,9,6,3,187,85,72,6,76,53,3.627,4.160,1.472,.70,2.99
"<a href=""https://www.baseball-reference.com/players/j/jonnacl01.shtml"">Claude Jonnard</a>",NY1,26,89&‌#8532;,4,5,5,80,33,24,2,24,40,2.409,3.171,1.160,1.67,1.54
"<a href=""https://www.baseball-reference.com/players/k/kampik01.shtml"">Ike Kamp</a>",BSN,23,7,0,1,0,9,5,4,0,5,4,5.143,4.041,2.000,.80,-.08
"<a href=""https://www.baseball-reference.com/players/k/kaufmto01.shtml"">Tony Kaufmann</a>",CHN,23,208&‌#8531;,16,11,0,218,104,93,21,66,79,4.018,4.523,1.363,1.20,1.43
"<a href=""https://www.baseball-reference.com/players/k/keenvi01.shtml"">Vic Keen</a>",CHN,25,234&‌#8532;,15,14,3,242,112,99,17,80,75,3.797,4.360,1.372,.94,2.35
"<a href=""https://www.baseball-reference.com/players/k/kolpra01.shtml"">Ray Kolp</a>",SLA,29,96&‌#8532;,5,7,0,131,65,61,4,25,29,5.679,3.597,1.614,1.16,.07
"<a href=""https://www.baseball-reference.com/players/k/kremera01.shtml"">Ray Kremer</a>",PIT,31,259&‌#8531;,18,10,1,262,102,92,7,51,64,3.193,3.451,1.207,1.25,3.49
"<a href=""https://www.baseball-reference.com/players/k/kuhnbu01.shtml"">Bub Kuhn</a>",CLE,24,1,0,1,0,4,3,3,1,0,0,27.000,11.853,4.000,&infin;,-.26
"<a href=""https://www.baseball-reference.com/players/l/laslebi01.shtml"">Bill Lasley</a>",SLA,21,4,0,0,0,7,3,3,0,2,0,6.750,4.324,2.250,.00,.00
"<a href=""https://www.baseball-reference.com/players/l/lawrebo01.shtml"">Bob Lawrence</a>",CHA,24,1,0,0,0,1,1,1,0,1,1,9.000,3.973,2.000,1.00,-.02
"<a href=""https://www.baseball-reference.com/players/l/leonadu01.shtml"">Dutch Leonard</a>",DET,32,51&‌#8531;,3,2,1,68,32,26,1,18,26,4.558,3.262,1.675,1.44,-.01
"<a href=""https://www.baseball-reference.com/players/l/leverdi01.shtml"">Dixie Leverett</a>",CHA,30,99,2,3,0,123,72,64,2,41,29,5.818,3.831,1.657,.71,-.52
"<a href=""https://www.baseball-reference.com/players/l/levsedu01.shtml"">Dutch Levsen</a>",CLE,26,16&‌#8531;,1,1,0,22,8,8,0,4,3,4.408,3.392,1.592,.75,.24
"<a href=""https://www.baseball-reference.com/players/l/lewisbe01.shtml"">Bert Lewis</a>",PHI,28,18,0,0,0,23,12,12,1,7,3,6.000,4.394,1.667,.43,.21
"<a href=""https://www.baseball-reference.com/players/l/lindsji01.shtml"">Jim Lindsey</a>",CLE,25,3,0,0,0,8,7,7,0,3,0,21.000,5.073,3.667,.00,-.19
"<a href=""https://www.baseball-reference.com/players/l/longto02.shtml"">Tom Long</a>",BRO,26,2,0,0,0,2,2,2,0,2,0,9.000,6.526,2.000,.00,-.04
"<a href=""https://www.baseball-reference.com/players/l/lucasre01.shtml"">Red Lucas</a>",BSN,22,83&‌#8532;,1,4,0,112,60,48,5,18,30,5.163,3.509,1.554,1.67,-.49
"<a href=""https://www.baseball-reference.com/players/l/ludolwi01.shtml"">Willie Ludolph</a>",DET,24,5&‌#8532;,0,0,0,5,3,3,0,2,1,4.765,3.239,1.235,.50,.04
"<a href=""https://www.baseball-reference.com/players/l/lundgde01.shtml"">Del Lundgren</a>",PIT,24,16&‌#8532;,0,1,0,25,13,12,0,3,4,6.480,2.925,1.680,1.33,-.38
"<a href=""https://www.baseball-reference.com/players/l/luquedo01.shtml"">Dolf Luque</a>",CIN,33,219&‌#8531;,10,15,0,229,99,77,5,53,86,3.160,3.248,1.286,1.62,2.60
"<a href=""https://www.baseball-reference.com/players/l/lyonsge01.shtml"">Tony Lyons</a>",SLA,33,77&‌#8532;,3,2,0,97,52,45,2,45,25,5.215,4.275,1.828,.56,.08
"<a href=""https://www.baseball-reference.com/players/l/lyonste01.shtml"">Ted Lyons</a>",CHA,23,216&‌#8531;,12,11,3,279,143,117,10,72,52,4.867,4.090,1.622,.72,.19
"<a href=""https://www.baseball-reference.com/players/m/mamaual01.shtml"">Al Mamaux</a>",NYA,30,38,1,1,0,44,28,24,2,20,12,5.684,4.565,1.684,.60,-.28
"<a href=""https://www.baseball-reference.com/players/m/mangule01.shtml"">Leo Mangum</a>",CHA,28,47,1,4,0,69,43,37,3,25,12,7.085,4.806,2.000,.48,-1.06
"<a href=""https://www.baseball-reference.com/players/m/marbefi01.shtml"">Firpo Marberry</a>",WS1,25,195&‌#8531;,11,12,15,190,88,67,3,70,68,3.087,3.487,1.331,.97,2.92
"<a href=""https://www.baseball-reference.com/players/m/marklcl01.shtml"">Cliff Markle</a>",NYA,30,23&‌#8531;,0,3,0,29,26,23,5,20,7,8.871,7.768,2.100,.35,-.82
"<a href=""https://www.baseball-reference.com/players/m/marquru01.shtml"">Rube Marquard</a>",BSN,37,36,1,2,0,33,17,12,3,13,10,3.000,4.677,1.278,.77,.66
"<a href=""https://www.baseball-reference.com/players/m/martijo02.shtml"">John Martina</a>",WS1,34,125&‌#8531;,6,8,0,129,69,65,7,56,57,4.668,4.046,1.476,1.02,.42
"<a href=""https://www.baseball-reference.com/players/m/mauner01.shtml"">Ernie Maun</a>",NY1,23,35,1,1,1,46,24,23,2,10,5,5.914,4.239,1.600,.50,-.58
"<a href=""https://www.baseball-reference.com/players/m/maybu01.shtml"">Buckshot May</a>",PIT,24,1,0,0,0,2,0,0,0,0,1,.000,1.171,2.000,&infin;,.03
"<a href=""https://www.baseball-reference.com/players/m/mayja01.shtml"">Jakie May</a>",CIN,28,99,3,3,6,104,39,33,2,29,59,3.000,2.808,1.343,2.03,1.73
"<a href=""https://www.baseball-reference.com/players/m/maysca01.shtml"">Carl Mays</a>",CIN,32,226,20,9,0,238,97,79,3,36,63,3.146,3.079,1.212,1.75,3.15
"<a href=""https://www.baseball-reference.com/players/m/mcgresl01.shtml"">Slim McGrew</a>",WS1,24,23&‌#8531;,0,1,0,25,15,13,1,12,8,5.014,4.454,1.586,.67,-.11
"<a href=""https://www.baseball-reference.com/players/m/mcnamti01.shtml"">Tim McNamara</a>",BSN,25,179,8,12,0,242,119,103,9,31,35,5.179,3.739,1.525,1.13,-.93
"<a href=""https://www.baseball-reference.com/players/m/mcquihu01.shtml"">Hugh McQuillan</a>",NY1,28,184,14,8,3,179,68,55,8,43,49,2.690,3.770,1.207,1.14,.00
"<a href=""https://www.baseball-reference.com/players/m/mcweedo01.shtml"">Doug McWeeny</a>",CHA,27,43&‌#8531;,1,3,0,47,25,22,2,17,18,4.569,3.884,1.477,1.06,.39
"<a href=""https://www.baseball-reference.com/players/m/meadole01.shtml"">Lee Meadows</a>",PIT,29,229&‌#8531;,13,12,0,240,99,83,7,51,61,3.257,3.537,1.269,1.20,2.46
"<a href=""https://www.baseball-reference.com/players/m/meekero01.shtml"">Roy Meeker</a>",PHA,23,146,5,12,0,166,86,76,7,81,37,4.685,4.705,1.692,.46,1.25
"<a href=""https://www.baseball-reference.com/players/m/messebu01.shtml"">Bud Messenger</a>",CLE,26,25,2,0,0,28,13,12,4,14,4,4.320,6.630,1.680,.29,.35
"<a href=""https://www.baseball-reference.com/players/m/metivde01.shtml"">Dewey Metivier</a>",CLE,26,76&‌#8531;,1,5,3,110,50,45,3,34,14,5.306,4.445,1.886,.41,.23
"<a href=""https://www.baseball-reference.com/players/m/milleja02.shtml"">Jake Miller</a>",CLE,26,12,0,1,0,13,6,4,0,5,4,3.000,3.593,1.500,.80,.22
"<a href=""https://www.baseball-reference.com/players/m/milstge01.shtml"">George Milstead</a>",CHN,21,29&‌#8532;,1,1,0,41,25,20,3,13,6,6.067,5.055,1.820,.46,-.62
"<a href=""https://www.baseball-reference.com/players/m/mitchcl01.shtml"">Clarence Mitchell</a>",PHI,33,165,6,13,1,223,113,103,10,58,36,5.618,4.257,1.703,.62,.00
"<a href=""https://www.baseball-reference.com/players/m/mogrige01.shtml"">George Mogridge</a>",WS1,35,213,16,11,0,217,97,89,2,61,48,3.761,3.476,1.305,.79,.00
"<a href=""https://www.baseball-reference.com/players/m/morrijo04.shtml"">Johnny Morrison</a>",PIT,28,237&‌#8532;,11,16,2,213,114,99,7,73,85,3.749,3.601,1.203,1.16,1.21
"<a href=""https://www.baseball-reference.com/players/m/mortogu01.shtml"">Guy Morton</a>",CLE,31,12&‌#8531;,0,1,0,12,12,9,0,13,6,6.568,5.187,2.027,.46,-.23
"<a href=""https://www.baseball-reference.com/players/m/muichjo01.shtml"">Joe Muich</a>",BSN,20,9,0,0,0,19,12,11,1,5,1,11.000,5.424,2.667,.20,-.29
"<a href=""https://www.baseball-reference.com/players/m/murrage01.shtml"">George Murray</a>",BOS,25,80&‌#8531;,2,9,0,97,68,60,6,32,27,6.722,4.172,1.606,.84,-.96
"<a href=""https://www.baseball-reference.com/players/n/nayloro01.shtml"">Rollie Naylor</a>",PHA,32,38&‌#8531;,0,5,0,53,29,27,2,20,10,6.339,4.586,1.904,.50,-.23
"<a href=""https://www.baseball-reference.com/players/n/nehfar01.shtml"">Art Nehf</a>",NY1,31,171&‌#8532;,14,4,2,167,75,69,14,42,72,3.617,3.988,1.217,1.71,.00
"<a href=""https://www.baseball-reference.com/players/n/northlo01.shtml"">Lou North</a>",2,33,50,1,2,0,60,37,32,2,28,19,5.760,4.476,1.760,.68,-.33
"<a href=""https://www.baseball-reference.com/players/o/oeschjo01.shtml"">Joe Oeschger</a>",2,32,94&‌#8531;,4,7,0,123,61,42,7,30,18,4.007,4.438,1.622,.60,.07
