Name,Tm,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/b/blackro01.shtml"">R. Blackburn</a>",PIT,23,191,2,1,3,61,33,24,7,27,31,3.393,4.067,1.382,1.15,0.16
"<a href=""https://www.baseball-reference.com/players/b/bowsfte01.shtml"">T. Bowsfield</a>",BOS,23,197,4,2,0,58,32,28,3,36,38,3.838,3.501,1.431,1.06,0.72
"<a href=""https://www.baseball-reference.com/players/b/breweto01.shtml"">Tom Brewer</a>",BOS,26,682,12,12,0,227,122,94,21,93,124,3.721,3.692,1.408,1.33,0.77
"<a href=""https://www.baseball-reference.com/players/b/briggjo01.shtml"">John Briggs</a>",CHN,24,287,5,5,0,99,52,48,12,45,46,4.516,4.543,1.505,1.02,0.44
"<a href=""https://www.baseball-reference.com/players/b/brododi01.shtml"">D. Brodowski</a>",CLE,25,30,1,0,0,3,0,0,0,6,12,.000,1.794,.900,2.00,0.53
"<a href=""https://www.baseball-reference.com/players/b/brosnji01.shtml"">Jim Brosnan</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebrosnji01"" style=""display:none;""></input><label for=""footnotebrosnji01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbrosnji01"">CHN, SLN</div></span>",28,500,11,8,7,148,66,62,13,79,89,3.348,3.871,1.362,1.13,0.00
"<a href=""https://www.baseball-reference.com/players/b/brownha01.shtml"">Hal Brown</a>",BAL,33,290,7,5,1,96,35,33,9,20,44,3.072,3.399,1.200,2.20,1.77
"<a href=""https://www.baseball-reference.com/players/b/buhlbo01.shtml"">Bob Buhl</a>",ML1,29,219,5,2,1,74,33,28,5,30,27,3.452,3.804,1.425,0.90,0.00
"<a href=""https://www.baseball-reference.com/players/b/bunniji01.shtml"">Jim Bunning</a>",DET,26,659,14,12,0,188,96,86,28,79,177,3.524,3.470,1.215,2.24,0.00
"<a href=""https://www.baseball-reference.com/players/b/burdele01.shtml"">Lew Burdette</a>",ML1,31,826,20,10,0,279,102,89,18,50,113,2.909,2.996,1.195,2.26,0.00
"<a href=""https://www.baseball-reference.com/players/b/burnewa01.shtml"">W. Burnette</a>",KC1,29,85,1,1,0,29,14,11,2,14,11,3.494,4.092,1.518,0.79,0.22
"<a href=""https://www.baseball-reference.com/players/b/burnspe01.shtml"">P. Burnside</a>",SFN,27,32,0,0,0,20,10,8,3,5,4,6.750,6.242,2.344,0.80,-0.26
"<a href=""https://www.baseball-reference.com/players/b/buzhajo01.shtml"">J. Buzhardt</a>",CHN,21,73,3,0,0,16,5,5,2,7,9,1.849,3.765,.945,1.29,0.00
"<a href=""https://www.baseball-reference.com/players/b/byerlbu01.shtml"">Bud Byerly</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebyerlbu01"" style=""display:none;""></input><label for=""footnotebyerlbu01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbyerlbu01"">WS1, BOS</div></span>",38,163,3,2,1,65,32,24,5,18,29,3.975,3.436,1.528,1.61,-0.52
"<a href=""https://www.baseball-reference.com/players/c/cardwdo01.shtml"">Don Cardwell</a>",PHI,22,323,3,6,0,99,55,54,16,37,77,4.514,3.966,1.263,2.08,0.00
"<a href=""https://www.baseball-reference.com/players/c/casalje01.shtml"">Jerry Casale</a>",BOS,24,9,0,0,0,1,0,0,0,2,3,.000,2.475,1.000,1.50,0.00
"<a href=""https://www.baseball-reference.com/players/c/chittne01.shtml"">N. Chittum</a>",SLN,25,88,0,1,0,31,21,21,5,7,13,6.443,4.383,1.295,1.86,-0.22
"<a href=""https://www.baseball-reference.com/players/c/churnch01.shtml"">Chuck Churn</a>",CLE,28,26,0,0,0,12,7,6,1,5,4,6.231,4.655,1.962,0.80,-0.17
"<a href=""https://www.baseball-reference.com/players/c/cicotal01.shtml"">Al Cicotte</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotecicotal01"" style=""display:none;""></input><label for=""footnotecicotal01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivcicotal01"">WS1, DET</div></span>",28,213,3,4,0,86,37,32,4,29,35,4.056,3.406,1.620,1.21,-0.03
"<a href=""https://www.baseball-reference.com/players/c/clarkph01.shtml"">Phil Clark</a>",SLN,25,23,0,1,1,11,5,3,2,3,1,3.522,6.778,1.826,0.33,0.02
"<a href=""https://www.baseball-reference.com/players/c/clevete01.shtml"">T. Clevenger</a>",WS1,25,372,9,9,6,119,65,60,12,50,70,4.355,3.779,1.363,1.40,0.97
"<a href=""https://www.baseball-reference.com/players/c/colavro01.shtml"">R. Colavito</a>",CLE,24,9,0,0,0,0,0,0,0,3,1,.000,5.445,1.000,0.33,0.00
"<a href=""https://www.baseball-reference.com/players/c/colluja01.shtml"">J. Collum</a>",LAN,31,10,0,0,0,4,3,3,2,2,0,8.100,13.975,1.800,0.00,0.00
"<a href=""https://www.baseball-reference.com/players/c/conlebo01.shtml"">Bob Conley</a>",PHI,24,25,0,0,0,9,7,7,0,1,0,7.560,2.814,1.200,0.00,-0.15
"<a href=""https://www.baseball-reference.com/players/c/conlege01.shtml"">Gene Conley</a>",ML1,27,216,0,6,2,89,44,39,8,17,53,4.875,2.955,1.472,3.12,-0.95
"<a href=""https://www.baseball-reference.com/players/c/constji01.shtml"">J. Constable</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteconstji01"" style=""display:none;""></input><label for=""footnoteconstji01"" class=""footnoteLabel"">3</label><div class=""footnoteDiv"" id=""footnoteDivconstji01"">SFN, CLE, WS1</div></span>",25,135,1,2,1,56,34,32,5,22,32,6.400,3.757,1.733,1.45,-0.14
"<a href=""https://www.baseball-reference.com/players/c/coxgl01.shtml"">Glenn Cox</a>",KC1,27,11,0,0,0,6,4,4,1,3,1,9.818,7.637,2.455,0.33,-0.11
"<a href=""https://www.baseball-reference.com/players/c/craddwa01.shtml"">W. Craddock</a>",KC1,26,110,0,3,0,41,25,24,4,20,22,5.891,4.188,1.664,1.10,-0.25
"<a href=""https://www.baseball-reference.com/players/c/craigro01.shtml"">Roger Craig</a>",LAN,28,96,2,1,0,30,20,16,3,12,16,4.500,3.823,1.312,1.33,-0.04
"<a href=""https://www.baseball-reference.com/players/c/cronera01.shtml"">Ray Crone</a>",SFN,26,72,1,2,0,35,18,18,5,13,7,6.750,6.025,2.000,0.54,-0.42
"<a href=""https://www.baseball-reference.com/players/d/daleybu01.shtml"">Bud Daley</a>",KC1,25,212,3,2,0,67,29,26,5,19,39,3.311,2.843,1.217,2.05,1.03
"<a href=""https://www.baseball-reference.com/players/d/daniebe02.shtml"">B. Daniels</a>",PIT,26,83,0,3,0,31,19,17,3,15,7,5.530,4.878,1.663,0.47,-0.36
"<a href=""https://www.baseball-reference.com/players/d/davisbo01.shtml"">Bob Davis</a>",KC1,24,93,0,4,0,45,28,27,5,12,22,7.839,3.991,1.839,1.83,-0.85
"<a href=""https://www.baseball-reference.com/players/d/delocik01.shtml"">Ike Delock</a>",BOS,28,480,14,8,2,155,66,60,13,56,82,3.375,3.549,1.319,1.46,0.00
"<a href=""https://www.baseball-reference.com/players/d/dicksmu01.shtml"">M. Dickson</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotedicksmu01"" style=""display:none;""></input><label for=""footnotedicksmu01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivdicksmu01"">KC1, NYA</div></span>",41,358,10,7,2,117,59,49,16,43,55,3.696,4.311,1.341,1.28,0.49
"<a href=""https://www.baseball-reference.com/players/d/ditmaar01.shtml"">Art Ditmar</a>",NYA,29,419,9,8,4,124,71,53,14,38,52,3.415,3.784,1.160,1.37,0.00
"<a href=""https://www.baseball-reference.com/players/d/donovdi01.shtml"">Dick Donovan</a>",CHA,30,744,15,14,0,240,92,83,23,53,127,3.012,3.208,1.181,2.40,3.73
"<a href=""https://www.baseball-reference.com/players/d/drabomo01.shtml"">M. Drabowsky</a>",CHN,22,377,9,11,0,118,73,63,19,73,77,4.512,4.840,1.520,1.05,0.00
"<a href=""https://www.baseball-reference.com/players/d/drottdi01.shtml"">Dick Drott</a>",CHN,21,502,7,11,0,156,118,101,23,99,127,5.432,4.372,1.524,1.28,-1.86
"<a href=""https://www.baseball-reference.com/players/d/drysddo01.shtml"">Don Drysdale</a>",LAN,21,635,12,13,0,214,107,98,21,72,131,4.167,3.338,1.351,1.82,2.96
"<a href=""https://www.baseball-reference.com/players/d/durenry01.shtml"">Ryne Duren</a>",NYA,29,227,6,4,20,40,20,17,4,43,87,2.022,2.278,1.097,2.02,0.00
"<a href=""https://www.baseball-reference.com/players/d/duserca01.shtml"">Carl Duser</a>",KC1,25,6,0,0,0,5,1,1,0,1,0,4.500,3.553,3.000,0.00,0.01
"<a href=""https://www.baseball-reference.com/players/e/ellswdi01.shtml"">D. Ellsworth</a>",CHN,18,7,0,1,0,4,4,4,0,3,0,15.429,4.631,3.000,0.00,-0.20
"<a href=""https://www.baseball-reference.com/players/e/elstodo01.shtml"">Don Elston</a>",CHN,29,291,9,8,10,75,35,31,9,39,84,2.876,3.134,1.175,2.15,2.66
"<a href=""https://www.baseball-reference.com/players/e/erickdo01.shtml"">Don Erickson</a>",PHI,26,35,0,1,1,11,7,6,3,9,9,4.629,6.613,1.714,1.00,0.00
"<a href=""https://www.baseball-reference.com/players/e/erskica01.shtml"">Carl Erskine</a>",LAN,31,295,4,4,0,115,61,56,14,35,54,5.125,4.226,1.525,1.54,0.22
"<a href=""https://www.baseball-reference.com/players/f/facero01.shtml"">Roy Face</a>",PIT,30,252,5,2,20,77,30,27,6,22,47,2.893,3.078,1.179,2.14,0.00
"<a href=""https://www.baseball-reference.com/players/f/farretu01.shtml"">Turk Farrell</a>",PHI,24,282,8,9,11,84,41,35,7,40,73,3.351,3.158,1.319,1.82,0.00
"<a href=""https://www.baseball-reference.com/players/f/ferrado01.shtml"">D. Ferrarese</a>",CLE,29,284,3,4,1,91,45,39,5,46,62,3.708,3.264,1.447,1.35,0.35
"<a href=""https://www.baseball-reference.com/players/f/fischbi01.shtml"">Bill Fischer</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotefischbi01"" style=""display:none;""></input><label for=""footnotefischbi01"" class=""footnoteLabel"">3</label><div class=""footnoteDiv"" id=""footnoteDivfischbi01"">CHA, DET, WS1</div></span>",27,264,4,10,2,113,71,62,13,31,42,6.341,4.390,1.636,1.35,0.00
"<a href=""https://www.baseball-reference.com/players/f/fitzgjo04.shtml"">J. Fitzgerald</a>",SFN,24,9,0,0,0,1,1,1,1,1,3,3.000,6.890,.667,3.00,0.05
"<a href=""https://www.baseball-reference.com/players/f/flanito01.shtml"">Tom Flanigan</a>",SLN,23,3,0,0,0,2,1,1,1,1,0,9.000,23.559,3.000,0.00,-0.02
"<a href=""https://www.baseball-reference.com/players/f/fodgege01.shtml"">Gene Fodge</a>",CHN,26,119,1,1,0,47,22,21,5,11,15,4.765,4.117,1.462,1.36,0.13
"<a href=""https://www.baseball-reference.com/players/f/fordwh01.shtml"">Whitey Ford</a>",NYA,29,658,14,7,1,174,62,49,14,62,145,2.011,2.800,1.076,2.34,4.30
"<a href=""https://www.baseball-reference.com/players/f/fornimi01.shtml"">M. Fornieles</a>",BOS,26,332,4,6,1,123,62,61,10,33,49,4.961,3.473,1.410,1.48,-0.02
"<a href=""https://www.baseball-reference.com/players/f/foytapa01.shtml"">Paul Foytack</a>",DET,27,690,15,13,1,198,98,88,23,77,135,3.443,3.598,1.196,1.75,3.46
"<a href=""https://www.baseball-reference.com/players/f/freemhe01.shtml"">H. Freeman</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotefreemhe01"" style=""display:none;""></input><label for=""footnotefreemhe01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivfreemhe01"">CIN, CHN</div></span>",29,62,0,1,0,27,16,15,3,8,14,6.532,3.940,1.694,1.75,0.19
"<a href=""https://www.baseball-reference.com/players/f/frienbo01.shtml"">Bob Friend</a>",PIT,27,822,22,14,0,299,120,112,25,61,135,3.679,3.288,1.314,2.21,0.00
"<a href=""https://www.baseball-reference.com/players/g/garcimi01.shtml"">Mike Garcia</a>",CLE,34,24,1,0,0,15,10,8,2,7,2,9.000,6.791,2.750,0.29,-0.64
"<a href=""https://www.baseball-reference.com/players/g/garvene01.shtml"">Ned Garver</a>",KC1,32,603,12,11,1,192,97,90,24,66,72,4.030,4.265,1.284,1.09,1.40
"<a href=""https://www.baseball-reference.com/players/g/geigega01.shtml"">Gary Geiger</a>",CLE,21,6,0,0,0,2,2,2,0,1,2,9.000,2.017,1.500,2.00,-0.05
"<a href=""https://www.baseball-reference.com/players/g/giallbo01.shtml"">B. Giallomba</a>",LAN,21,79,1,1,0,29,14,11,3,15,14,3.759,4.555,1.671,0.93,0.24
"<a href=""https://www.baseball-reference.com/players/g/gielpa01.shtml"">Paul Giel</a>",SFN,25,276,4,5,0,89,56,48,12,55,55,4.696,4.736,1.565,1.00,0.00
"<a href=""https://www.baseball-reference.com/players/g/gomezru01.shtml"">Ruben Gomez</a>",SFN,30,623,10,12,1,204,107,101,21,77,112,4.377,3.719,1.353,1.45,1.24
"<a href=""https://www.baseball-reference.com/players/g/gormato02.shtml"">Tom Gorman</a>",KC1,33,269,4,4,8,86,41,35,8,20,44,3.513,3.254,1.182,2.20,0.94
"<a href=""https://www.baseball-reference.com/players/g/grantmu01.shtml"">Mudcat Grant</a>",CLE,22,612,10,11,4,173,93,87,20,104,111,3.838,4.204,1.358,1.07,0.00
"<a href=""https://www.baseball-reference.com/players/g/grayjo01.shtml"">Johnny Gray</a>",PHI,31,52,0,0,0,12,9,8,3,14,10,4.154,6.550,1.500,0.71,0.17
"<a href=""https://www.baseball-reference.com/players/g/griggha01.shtml"">Hal Griggs</a>",WS1,29,411,3,11,0,138,91,84,20,74,69,5.518,4.964,1.547,0.93,-0.94
"<a href=""https://www.baseball-reference.com/players/g/grimbo01.shtml"">Bob Grim</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotegrimbo01"" style=""display:none;""></input><label for=""footnotegrimbo01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivgrimbo01"">NYA, KC1</div></span>",28,390,7,7,0,130,64,55,10,51,65,3.808,3.556,1.392,1.27,0.00
"<a href=""https://www.baseball-reference.com/players/g/grissma01.shtml"">Marv Grissom</a>",SFN,40,196,7,5,10,71,34,29,11,26,46,3.995,4.224,1.485,1.77,0.29
"<a href=""https://www.baseball-reference.com/players/g/grossdo01.shtml"">Don Gross</a>",PIT,27,224,5,7,7,67,37,33,5,38,59,3.978,3.243,1.406,1.55,0.28
"<a href=""https://www.baseball-reference.com/players/h/hackewa02.shtml"">W. Hacker</a>",PHI,33,51,0,1,0,24,17,14,2,8,4,7.412,4.772,1.882,0.50,-0.36
"<a href=""https://www.baseball-reference.com/players/h/haddiha01.shtml"">H. Haddix</a>",CIN,32,552,8,7,0,191,79,72,28,43,110,3.522,3.840,1.272,2.56,3.50
"<a href=""https://www.baseball-reference.com/players/h/harshja01.shtml"">J. Harshman</a>",BAL,30,709,12,15,4,204,89,76,20,75,161,2.894,3.131,1.181,2.15,3.99
"<a href=""https://www.baseball-reference.com/players/h/haydele01.shtml"">Lefty Hayden</a>",CIN,23,11,0,0,0,5,2,2,0,1,3,4.909,1.775,1.636,3.00,0.03
"<a href=""https://www.baseball-reference.com/players/h/hearnji01.shtml"">Jim Hearn</a>",PHI,37,220,5,3,0,88,45,34,6,27,33,4.173,3.652,1.568,1.22,0.27
"<a href=""https://www.baseball-reference.com/players/h/henrybi01.shtml"">Bill Henry</a>",CHN,30,244,5,4,6,63,27,26,8,17,58,2.877,2.939,.984,3.41,0.00
"<a href=""https://www.baseball-reference.com/players/h/herbera01.shtml"">Ray Herbert</a>",KC1,28,525,8,8,3,161,76,68,20,55,108,3.497,3.628,1.234,1.96,0.00
"<a href=""https://www.baseball-reference.com/players/h/hillmda01.shtml"">Dave Hillman</a>",CHN,30,377,4,8,1,132,57,44,12,31,65,3.151,3.384,1.297,2.10,1.63
"<a href=""https://www.baseball-reference.com/players/h/hobbigl01.shtml"">Glen Hobbie</a>",CHN,22,505,10,6,2,163,80,70,13,93,91,3.743,3.919,1.521,0.98,1.84
"<a href=""https://www.baseball-reference.com/players/h/hoeftbi01.shtml"">Billy Hoeft</a>",DET,26,429,10,9,3,148,70,66,15,49,94,4.154,3.504,1.378,1.92,0.00
"<a href=""https://www.baseball-reference.com/players/h/hookja01.shtml"">Jay Hook</a>",CIN,21,9,0,1,0,3,4,4,2,2,5,12.000,9.980,1.667,2.50,-0.19
"<a href=""https://www.baseball-reference.com/players/h/howeldi01.shtml"">Dixie Howell</a>",CHA,38,5,0,0,0,0,0,0,0,0,0,.000,2.475,.000,&infin;,0.06
"<a href=""https://www.baseball-reference.com/players/h/hydedi01.shtml"">Dick Hyde</a>",WS1,29,309,10,3,18,82,26,20,1,35,49,1.748,2.616,1.136,1.40,4.81
"<a href=""https://www.baseball-reference.com/players/j/jacksla01.shtml"">L. Jackson</a>",SLN,27,594,13,13,8,211,93,81,21,51,124,3.682,3.203,1.323,2.43,3.09
"<a href=""https://www.baseball-reference.com/players/j/jamesjo01.shtml"">Johnny James</a>",NYA,24,9,0,0,0,2,0,0,0,4,1,.000,7.228,2.000,0.25,0.00
"<a href=""https://www.baseball-reference.com/players/j/jayjo01.shtml"">Joey Jay</a>",ML1,22,290,7,5,0,60,25,23,8,43,74,2.141,3.379,1.066,1.72,0.00
"<a href=""https://www.baseball-reference.com/players/j/jeffcha01.shtml"">Hal Jeffcoat</a>",CIN,33,225,6,8,9,76,34,31,8,26,35,3.720,3.876,1.360,1.35,1.37
"<a href=""https://www.baseball-reference.com/players/j/johnsco01.shtml"">C. Johnson</a>",BAL,35,355,6,9,1,116,58,51,13,32,68,3.879,3.575,1.251,2.12,0.64
"<a href=""https://www.baseball-reference.com/players/j/johnsdo03.shtml"">Don Johnson</a>",SFN,31,69,0,1,1,31,19,16,2,8,14,6.261,3.105,1.696,1.75,-0.55
"<a href=""https://www.baseball-reference.com/players/j/johnser02.shtml"">E. Johnson</a>",ML1,34,70,3,1,1,35,21,21,4,10,13,8.100,4.507,1.929,1.30,-1.19
"<a href=""https://www.baseball-reference.com/players/j/johnske02.shtml"">Ken Johnson</a>",KC1,25,7,0,0,0,6,7,7,1,3,1,27.000,8.412,3.857,0.33,0.00
"<a href=""https://www.baseball-reference.com/players/j/jonesgo01.shtml"">Gordon Jones</a>",SFN,28,91,3,1,1,33,11,8,2,5,8,2.374,3.203,1.253,1.60,0.68
"<a href=""https://www.baseball-reference.com/players/j/jonessa02.shtml"">Sam Jones</a>",SLN,32,750,14,13,0,204,95,80,23,107,225,2.880,3.090,1.244,2.10,6.25
"<a href=""https://www.baseball-reference.com/players/k/keegabo01.shtml"">Bob Keegan</a>",CHA,37,89,0,2,0,44,25,20,9,18,8,6.067,7.558,2.090,0.44,-1.09
"<a href=""https://www.baseball-reference.com/players/k/kellnal01.shtml"">Alex Kellner</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotekellnal01"" style=""display:none;""></input><label for=""footnotekellnal01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivkellnal01"">KC1, CIN</div></span>",33,347,7,5,0,114,48,43,13,28,64,3.346,3.509,1.228,2.29,-0.59
"<a href=""https://www.baseball-reference.com/players/k/kellybo01.shtml"">Bob Kelly</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotekellybo01"" style=""display:none;""></input><label for=""footnotekellybo01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivkellybo01"">CIN, CLE</div></span>",30,89,0,2,0,32,19,17,4,16,13,5.157,4.956,1.618,0.81,-0.18
"<a href=""https://www.baseball-reference.com/players/k/kemmeru01.shtml"">R. Kemmerer</a>",WS1,27,673,6,15,0,234,122,115,25,74,111,4.614,3.849,1.373,1.50,0.00
"<a href=""https://www.baseball-reference.com/players/k/kielyle01.shtml"">Leo Kiely</a>",BOS,28,243,5,2,12,77,31,27,3,18,26,3.000,2.911,1.173,1.44,1.60
"<a href=""https://www.baseball-reference.com/players/k/kippfr01.shtml"">Fred Kipp</a>",LAN,26,307,6,6,0,107,60,57,16,45,58,5.013,4.692,1.485,1.29,0.28
"<a href=""https://www.baseball-reference.com/players/k/klinero01.shtml"">Ron Kline</a>",PIT,26,712,13,16,0,220,96,93,25,92,109,3.527,4.151,1.315,1.18,0.00
"<a href=""https://www.baseball-reference.com/players/k/klippjo01.shtml"">J. Klippstein</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteklippjo01"" style=""display:none;""></input><label for=""footnoteklippjo01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivklippjo01"">CIN, LAN</div></span>",30,369,6,7,10,118,60,56,17,58,95,4.098,4.089,1.431,1.64,0.00
"<a href=""https://www.baseball-reference.com/players/k/koufasa01.shtml"">Sandy Koufax</a>",LAN,22,476,11,11,1,132,89,79,19,105,131,4.481,4.337,1.494,1.25,1.15
"<a href=""https://www.baseball-reference.com/players/k/kucksjo01.shtml"">Johnny Kucks</a>",NYA,25,378,8,8,4,132,67,55,14,39,46,3.929,3.970,1.357,1.18,0.00
"<a href=""https://www.baseball-reference.com/players/l/labincl01.shtml"">Clem Labine</a>",LAN,31,312,6,6,14,112,55,48,8,33,43,4.154,3.570,1.394,1.30,0.00
"<a href=""https://www.baseball-reference.com/players/l/larsedo01.shtml"">Don Larsen</a>",NYA,28,343,9,6,0,100,43,39,4,52,55,3.070,3.233,1.329,1.06,0.00
"<a href=""https://www.baseball-reference.com/players/l/laryfr01.shtml"">Frank Lary</a>",DET,28,781,16,15,1,249,91,84,20,68,131,2.904,3.114,1.218,1.93,0.00
"<a href=""https://www.baseball-reference.com/players/l/latmaba01.shtml"">Barry Latman</a>",CHA,22,143,3,0,0,27,7,4,1,17,28,.755,2.586,.923,1.65,1.80
"<a href=""https://www.baseball-reference.com/players/l/lawrebr01.shtml"">B. Lawrence</a>",CIN,33,543,8,13,5,194,89,83,12,55,74,4.127,3.352,1.376,1.35,2.26
"<a href=""https://www.baseball-reference.com/players/l/lawve01.shtml"">Vern Law</a>",PIT,28,607,14,12,3,235,103,89,16,39,56,3.959,3.493,1.354,1.44,0.40
"<a href=""https://www.baseball-reference.com/players/l/leedo01.shtml"">Don Lee</a>",DET,24,6,0,0,0,1,2,2,1,1,0,9.000,11.040,1.000,0.00,0.00
"<a href=""https://www.baseball-reference.com/players/l/lehmake01.shtml"">Ken Lehman</a>",BAL,30,186,2,1,0,64,26,24,5,18,36,3.484,3.125,1.323,2.00,0.80
"<a href=""https://www.baseball-reference.com/players/l/lemonbo01.shtml"">Bob Lemon</a>",CLE,37,76,0,1,0,41,15,15,3,16,8,5.329,4.907,2.250,0.50,-0.07
"<a href=""https://www.baseball-reference.com/players/l/lipetan01.shtml"">A. LiPetri</a>",PHI,28,12,0,0,0,6,5,5,1,0,1,11.250,4.413,1.500,&infin;,-0.13
"<a href=""https://www.baseball-reference.com/players/l/littldi01.shtml"">D. Littlefield</a>",ML1,32,19,0,1,1,7,5,3,2,1,7,4.263,4.356,1.263,7.00,-0.17
"<a href=""https://www.baseball-reference.com/players/l/loesbi01.shtml"">Billy Loes</a>",BAL,28,342,3,9,5,106,51,46,10,44,44,3.632,3.826,1.316,1.00,1.27
"<a href=""https://www.baseball-reference.com/players/l/lowntu01.shtml"">Turk Lown</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotelowntu01"" style=""display:none;""></input><label for=""footnotelowntu01"" class=""footnoteLabel"">3</label><div class=""footnoteDiv"" id=""footnoteDivlowntu01"">CHN, CIN, CHA</div></span>",34,169,3,5,8,63,32,27,3,43,53,4.314,3.501,1.882,1.23,-0.45
"<a href=""https://www.baseball-reference.com/players/l/lumenra01.shtml"">R. Lumenti</a>",WS1,21,63,1,2,0,21,20,20,2,36,20,8.571,6.740,2.714,0.56,-0.65
"<a href=""https://www.baseball-reference.com/players/m/maasdu01.shtml"">Duke Maas</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotemaasdu01"" style=""display:none;""></input><label for=""footnotemaasdu01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivmaasdu01"">KC1, NYA</div></span>",29,470,11,8,1,142,76,67,12,49,69,3.849,3.493,1.219,1.41,0.42
"<a href=""https://www.baseball-reference.com/players/m/mabebo01.shtml"">Bob Mabe</a>",SLN,28,335,3,9,0,113,66,56,11,41,74,4.513,3.397,1.379,1.80,0.22
