Name,Tm,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/b/brunege01.shtml"">G. Brunet</a>",KC1,21,27,0,0,0,10,8,7,1,11,5,7.000,6.248,2.333,0.45,0.00
"<a href=""https://www.baseball-reference.com/players/b/buhlbo01.shtml"">Bob Buhl</a>",ML1,27,650,18,8,0,190,96,80,18,105,86,3.323,4.139,1.362,0.82,0.00
"<a href=""https://www.baseball-reference.com/players/b/bunniji01.shtml"">Jim Bunning</a>",DET,24,160,5,1,1,55,24,22,6,28,34,3.713,4.040,1.556,1.21,0.00
"<a href=""https://www.baseball-reference.com/players/b/burdele01.shtml"">Lew Burdette</a>",ML1,29,769,19,10,1,234,92,77,22,52,110,2.704,3.215,1.116,2.12,0.00
"<a href=""https://www.baseball-reference.com/players/b/burnewa01.shtml"">W. Burnette</a>",KC1,27,364,6,8,0,115,48,39,13,39,54,2.893,3.811,1.269,1.38,3.13
"<a href=""https://www.baseball-reference.com/players/b/burtsmo01.shtml"">Moe Burtschy</a>",KC1,34,130,3,1,0,41,22,19,6,30,18,3.946,5.367,1.638,0.60,0.57
"<a href=""https://www.baseball-reference.com/players/b/byerlbu01.shtml"">Bud Byerly</a>",WS1,36,155,2,4,4,45,19,17,6,14,19,2.961,3.937,1.142,1.36,0.00
"<a href=""https://www.baseball-reference.com/players/b/byrdha01.shtml"">Harry Byrd</a>",CHA,31,13,0,1,0,9,6,5,0,4,0,10.385,4.518,3.000,0.00,-0.29
"<a href=""https://www.baseball-reference.com/players/b/byrneto01.shtml"">Tommy Byrne</a>",NYA,36,329,7,3,6,108,50,41,9,72,52,3.365,4.430,1.641,0.72,0.79
"<a href=""https://www.baseball-reference.com/players/c/ceccaar01.shtml"">A. Ceccarelli</a>",KC1,26,30,0,1,0,13,13,8,3,4,2,7.200,6.534,1.700,0.50,-0.54
"<a href=""https://www.baseball-reference.com/players/c/chakabo01.shtml"">Bob Chakales</a>",WS1,28,288,4,4,4,94,53,43,3,57,33,4.031,3.805,1.573,0.58,0.00
"<a href=""https://www.baseball-reference.com/players/c/clevete01.shtml"">T. Clevenger</a>",WS1,23,95,0,0,0,33,22,19,4,21,17,5.400,4.837,1.705,0.81,-0.01
"<a href=""https://www.baseball-reference.com/players/c/coateji01.shtml"">Jim Coates</a>",NYA,23,6,0,0,0,1,3,3,0,4,0,13.500,7.435,2.500,0.00,0.00
"<a href=""https://www.baseball-reference.com/players/c/colemri01.shtml"">Rip Coleman</a>",NYA,24,265,3,5,2,97,42,36,6,42,42,3.668,3.663,1.574,1.00,0.00
"<a href=""https://www.baseball-reference.com/players/c/colluja01.shtml"">J. Collum</a>",SLN,29,180,6,2,7,63,29,28,6,27,17,4.200,4.405,1.500,0.63,0.00
"<a href=""https://www.baseball-reference.com/players/c/conlege01.shtml"">Gene Conley</a>",ML1,25,475,8,9,3,169,74,55,13,52,68,3.126,3.504,1.396,1.31,0.50
"<a href=""https://www.baseball-reference.com/players/c/constji01.shtml"">J. Constable</a>",NY1,23,13,0,0,0,9,7,7,0,7,1,14.538,5.195,3.692,0.14,0.00
"<a href=""https://www.baseball-reference.com/players/c/consusa01.shtml"">S. Consuegra</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteconsusa01"" style=""display:none;""></input><label for=""footnoteconsusa01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivconsusa01"">CHA, BAL</div></span>",35,141,2,3,3,55,29,26,2,13,8,4.979,3.316,1.447,0.62,-0.32
"<a href=""https://www.baseball-reference.com/players/c/coxgl01.shtml"">Glenn Cox</a>",KC1,25,70,0,2,0,15,11,11,2,22,6,4.243,6.365,1.586,0.27,0.37
"<a href=""https://www.baseball-reference.com/players/c/craddwa01.shtml"">W. Craddock</a>",KC1,24,28,0,2,0,9,7,7,1,10,8,6.750,5.283,2.036,0.80,-0.12
"<a href=""https://www.baseball-reference.com/players/c/craigro01.shtml"">Roger Craig</a>",BRO,26,597,12,11,1,169,90,82,25,87,109,3.709,4.219,1.286,1.25,1.91
"<a href=""https://www.baseball-reference.com/players/c/crimija01.shtml"">Jack Crimian</a>",KC1,30,387,4,8,3,129,87,79,19,49,59,5.512,4.420,1.380,1.20,-0.43
"<a href=""https://www.baseball-reference.com/players/c/cronera01.shtml"">Ray Crone</a>",ML1,24,509,11,10,2,173,92,73,19,44,73,3.872,3.712,1.279,1.66,-0.48
"<a href=""https://www.baseball-reference.com/players/d/dahlkje01.shtml"">Jerry Dahlke</a>",CHA,27,7,0,0,0,5,5,5,0,6,1,19.286,7.489,4.714,0.17,-0.23
"<a href=""https://www.baseball-reference.com/players/d/daleybu01.shtml"">Bud Daley</a>",CLE,23,61,1,0,0,21,15,14,2,14,13,6.197,3.634,1.721,0.93,-0.17
"<a href=""https://www.baseball-reference.com/players/d/darnebo01.shtml"">Bob Darnell</a>",BRO,25,4,0,0,0,1,0,0,0,0,0,.000,2.369,.750,&infin;,0.04
"<a href=""https://www.baseball-reference.com/players/d/davisji01.shtml"">Jim Davis</a>",CHN,31,361,5,7,2,116,56,49,11,59,66,3.665,3.795,1.454,1.12,0.00
"<a href=""https://www.baseball-reference.com/players/d/delocik01.shtml"">Ike Delock</a>",BOS,26,385,13,7,9,122,65,60,12,80,105,4.208,3.665,1.574,1.31,0.00
"<a href=""https://www.baseball-reference.com/players/d/derriji01.shtml"">J. Derrington</a>",CHA,16,18,0,1,0,9,6,5,2,6,3,7.500,8.624,2.500,0.50,-0.20
"<a href=""https://www.baseball-reference.com/players/d/dicksmu01.shtml"">M. Dickson</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotedicksmu01"" style=""display:none;""></input><label for=""footnotedicksmu01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivdicksmu01"">PHI, SLN</div></span>",39,658,13,11,0,195,90,80,21,69,110,3.283,3.575,1.204,1.59,3.82
"<a href=""https://www.baseball-reference.com/players/d/ditmaar01.shtml"">Art Ditmar</a>",KC1,27,763,12,22,1,254,141,125,30,108,126,4.423,4.115,1.423,1.17,0.00
"<a href=""https://www.baseball-reference.com/players/d/dixonso01.shtml"">Sonny Dixon</a>",NYA,31,13,0,1,1,5,3,1,0,5,1,2.077,5.166,2.308,0.20,-0.11
"<a href=""https://www.baseball-reference.com/players/d/donosli01.shtml"">Lino Donoso</a>",PIT,33,5,0,0,0,2,0,0,0,1,1,.000,2.843,1.800,1.00,0.24
"<a href=""https://www.baseball-reference.com/players/d/donovdi01.shtml"">Dick Donovan</a>",CHA,28,704,12,10,0,212,99,95,22,59,120,3.643,3.250,1.155,2.03,3.57
"<a href=""https://www.baseball-reference.com/players/d/dorisha01.shtml"">Fritz Dorish</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotedorisha01"" style=""display:none;""></input><label for=""footnotedorisha01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivdorisha01"">BAL, BOS</div></span>",34,127,0,2,0,45,20,18,4,13,15,3.827,3.794,1.370,1.15,0.46
"<a href=""https://www.baseball-reference.com/players/d/drabomo01.shtml"">M. Drabowsky</a>",CHN,20,153,2,4,0,37,19,14,1,39,36,2.471,3.424,1.490,0.92,0.00
"<a href=""https://www.baseball-reference.com/players/d/drysddo01.shtml"">Don Drysdale</a>",BRO,19,297,5,5,0,95,35,29,9,31,55,2.636,3.295,1.273,1.77,1.79
"<a href=""https://www.baseball-reference.com/players/d/duserca01.shtml"">Carl Duser</a>",KC1,23,18,1,1,0,14,6,6,0,2,5,9.000,1.885,2.667,2.50,-0.21
"<a href=""https://www.baseball-reference.com/players/e/erskica01.shtml"">Carl Erskine</a>",BRO,29,559,13,11,0,189,92,88,25,57,95,4.250,3.990,1.320,1.67,0.87
"<a href=""https://www.baseball-reference.com/players/f/facero01.shtml"">Roy Face</a>",PIT,28,406,12,13,6,131,57,53,16,42,96,3.525,3.383,1.278,2.29,0.00
"<a href=""https://www.baseball-reference.com/players/f/farretu01.shtml"">Turk Farrell</a>",PHI,22,13,0,1,0,6,6,6,0,3,0,12.462,3.760,2.077,0.00,0.00
"<a href=""https://www.baseball-reference.com/players/f/fellebo01.shtml"">Bob Feller</a>",CLE,37,174,0,4,1,63,34,32,7,23,18,4.966,4.506,1.483,0.78,0.02
"<a href=""https://www.baseball-reference.com/players/f/ferrado01.shtml"">D. Ferrarese</a>",BAL,27,306,4,10,2,86,60,57,8,64,81,5.029,3.599,1.471,1.27,0.18
"<a href=""https://www.baseball-reference.com/players/f/fischbi01.shtml"">Bill Fischer</a>",CHA,25,5,0,0,0,6,4,4,0,1,2,21.600,2.030,4.200,2.00,0.00
"<a href=""https://www.baseball-reference.com/players/f/flowebe01.shtml"">Ben Flowers</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteflowebe01"" style=""display:none;""></input><label for=""footnoteflowebe01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivflowebe01"">SLN, PHI</div></span>",29,158,1,3,0,69,38,35,10,15,27,5.981,4.507,1.595,1.80,-0.23
"<a href=""https://www.baseball-reference.com/players/f/fordwh01.shtml"">Whitey Ford</a>",NYA,27,677,19,6,1,187,70,62,13,84,141,2.473,2.949,1.201,1.68,5.21
"<a href=""https://www.baseball-reference.com/players/f/fornimi01.shtml"">M. Fornieles</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotefornimi01"" style=""display:none;""></input><label for=""footnotefornimi01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivfornimi01"">CHA, BAL</div></span>",24,380,4,8,1,131,68,57,8,31,59,4.050,2.989,1.279,1.90,0.11
"<a href=""https://www.baseball-reference.com/players/f/fowlear01.shtml"">Art Fowler</a>",CIN,33,533,11,11,1,191,92,80,15,35,86,4.053,3.074,1.272,2.46,0.94
"<a href=""https://www.baseball-reference.com/players/f/foytapa01.shtml"">Paul Foytack</a>",DET,25,768,15,13,1,211,114,102,24,142,184,3.586,3.821,1.379,1.30,3.63
"<a href=""https://www.baseball-reference.com/players/f/freemhe01.shtml"">H. Freeman</a>",CIN,27,326,14,5,18,112,44,41,2,34,50,3.396,2.595,1.344,1.47,0.00
"<a href=""https://www.baseball-reference.com/players/f/frienbo01.shtml"">Bob Friend</a>",PIT,25,943,17,17,3,310,137,121,25,85,166,3.464,3.129,1.257,1.95,0.00
"<a href=""https://www.baseball-reference.com/players/g/garbebo01.shtml"">Bob Garber</a>",PIT,27,12,0,0,0,3,1,1,1,3,3,2.250,6.589,1.500,1.00,0.11
"<a href=""https://www.baseball-reference.com/players/g/garcimi01.shtml"">Mike Garcia</a>",CLE,32,593,11,12,0,213,93,83,18,74,119,3.779,3.351,1.452,1.61,2.26
"<a href=""https://www.baseball-reference.com/players/g/garvene01.shtml"">Ned Garver</a>",DET,30,53,0,2,0,15,10,8,2,13,6,4.075,5.360,1.585,0.46,-0.01
"<a href=""https://www.baseball-reference.com/players/g/gomezru01.shtml"">Ruben Gomez</a>",NY1,28,589,7,17,0,191,108,100,19,77,76,4.584,3.920,1.365,0.99,0.70
"<a href=""https://www.baseball-reference.com/players/g/gormato02.shtml"">Tom Gorman</a>",KC1,31,514,9,10,3,168,83,73,23,68,56,3.835,4.676,1.377,0.82,2.45
"<a href=""https://www.baseball-reference.com/players/g/griggha01.shtml"">Hal Griggs</a>",WS1,27,296,1,6,1,120,82,66,14,76,48,6.020,5.395,1.986,0.63,-1.18
"<a href=""https://www.baseball-reference.com/players/g/grimbo01.shtml"">Bob Grim</a>",NYA,26,224,6,1,5,64,27,23,3,31,48,2.772,2.779,1.272,1.55,0.00
"<a href=""https://www.baseball-reference.com/players/g/grissma01.shtml"">Marv Grissom</a>",NY1,38,242,1,1,7,71,15,14,3,16,49,1.562,2.196,1.079,3.06,3.88
"<a href=""https://www.baseball-reference.com/players/g/grobco01.shtml"">Connie Grob</a>",WS1,23,238,4,5,1,121,79,69,14,26,27,7.828,4.671,1.853,1.04,-2.29
"<a href=""https://www.baseball-reference.com/players/g/gromest01.shtml"">Steve Gromek</a>",DET,36,423,8,6,4,142,74,67,25,47,64,4.277,4.597,1.340,1.36,0.76
"<a href=""https://www.baseball-reference.com/players/g/grossdo01.shtml"">Don Gross</a>",CIN,25,208,3,0,0,69,25,15,4,20,47,1.947,2.577,1.284,2.35,1.77
"<a href=""https://www.baseball-reference.com/players/h/hackewa02.shtml"">W. Hacker</a>",CHN,31,504,3,13,0,190,103,87,28,44,65,4.661,4.493,1.393,1.48,-0.85
"<a href=""https://www.baseball-reference.com/players/h/haddiha01.shtml"">H. Haddix</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotehaddiha01"" style=""display:none;""></input><label for=""footnotehaddiha01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivhaddiha01"">SLN, PHI</div></span>",30,691,13,8,2,224,113,94,26,65,170,3.673,3.109,1.255,2.62,-0.19
"<a href=""https://www.baseball-reference.com/players/h/halldi01.shtml"">Dick Hall</a>",PIT,25,187,0,7,1,64,36,33,8,21,27,4.765,4.176,1.364,1.29,0.18
"<a href=""https://www.baseball-reference.com/players/h/hamnegr01.shtml"">G. Hamner</a>",PHI,29,25,0,1,0,10,4,4,0,2,4,4.320,2.145,1.440,2.00,0.11
"<a href=""https://www.baseball-reference.com/players/h/harribi02.shtml"">B. Harrington</a>",KC1,28,113,2,2,1,40,27,27,3,26,14,6.451,4.732,1.752,0.54,-0.31
"<a href=""https://www.baseball-reference.com/players/h/harribo02.shtml"">Bob Harrison</a>",BAL,25,5,0,0,0,3,3,3,0,5,0,16.200,9.757,4.800,0.00,-0.16
"<a href=""https://www.baseball-reference.com/players/h/harshja01.shtml"">J. Harshman</a>",CHA,28,680,15,11,0,183,85,78,14,102,143,3.097,3.237,1.257,1.40,4.26
"<a href=""https://www.baseball-reference.com/players/h/hearnji01.shtml"">Jim Hearn</a>",NY1,35,388,5,11,1,124,74,57,17,44,66,3.966,4.008,1.299,1.50,0.17
"<a href=""https://www.baseball-reference.com/players/h/heldme01.shtml"">Mel Held</a>",BAL,27,21,0,0,0,7,4,4,1,3,4,5.143,4.470,1.429,1.33,0.02
"<a href=""https://www.baseball-reference.com/players/h/hernaev01.shtml"">E. Hernandez</a>",WS1,25,68,1,1,0,24,12,12,2,8,9,4.765,3.773,1.412,1.12,0.18
"<a href=""https://www.baseball-reference.com/players/h/herritr01.shtml"">T. Herriage</a>",KC1,25,309,1,13,0,135,83,76,16,64,59,6.641,4.769,1.932,0.92,-1.54
"<a href=""https://www.baseball-reference.com/players/h/hillmda01.shtml"">Dave Hillman</a>",CHN,28,37,0,2,0,11,7,3,0,5,6,2.189,2.593,1.297,1.20,-0.03
"<a href=""https://www.baseball-reference.com/players/h/hoeftbi01.shtml"">Billy Hoeft</a>",DET,24,744,20,14,0,276,127,112,22,104,172,4.065,3.295,1.532,1.65,0.00
"<a href=""https://www.baseball-reference.com/players/h/hostge01.shtml"">Gene Host</a>",DET,23,14,0,0,0,9,4,4,2,2,5,7.714,6.389,2.357,2.50,-0.11
"<a href=""https://www.baseball-reference.com/players/h/houttar01.shtml"">A. Houtteman</a>",CLE,28,140,2,2,1,60,39,34,5,31,19,6.557,4.497,1.950,0.61,0.00
"<a href=""https://www.baseball-reference.com/players/h/howeldi01.shtml"">Dixie Howell</a>",CHA,36,193,5,6,4,79,39,33,3,36,28,4.617,3.629,1.788,0.78,-0.20
"<a href=""https://www.baseball-reference.com/players/h/hugheji02.shtml"">Jim Hughes</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotehugheji02"" style=""display:none;""></input><label for=""footnotehugheji02"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivhugheji02"">BRO, CHN</div></span>",33,172,1,3,0,53,42,33,7,34,28,5.180,4.631,1.517,0.82,-0.70
"<a href=""https://www.baseball-reference.com/players/h/hurdto01.shtml"">Tom Hurd</a>",BOS,32,228,3,4,5,84,52,45,5,47,34,5.329,4.021,1.724,0.72,-0.71
"<a href=""https://www.baseball-reference.com/players/j/jacksla01.shtml"">L. Jackson</a>",SLN,25,256,2,2,9,75,44,39,5,45,50,4.113,3.525,1.406,1.11,0.47
"<a href=""https://www.baseball-reference.com/players/j/jansela01.shtml"">Larry Jansen</a>",CIN,35,104,2,3,1,39,20,20,5,9,16,5.192,3.962,1.385,1.78,0.15
"<a href=""https://www.baseball-reference.com/players/j/jeffcha01.shtml"">Hal Jeffcoat</a>",CIN,31,513,8,2,2,189,79,73,12,55,55,3.842,3.490,1.427,1.00,2.33
"<a href=""https://www.baseball-reference.com/players/j/johnsco01.shtml"">C. Johnson</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotejohnsco01"" style=""display:none;""></input><label for=""footnotejohnsco01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivjohnsco01"">CHA, BAL</div></span>",33,588,9,11,0,176,84,75,13,69,136,3.444,2.878,1.250,1.97,0.19
"<a href=""https://www.baseball-reference.com/players/j/johnser02.shtml"">E. Johnson</a>",ML1,32,153,4,3,6,54,21,21,9,21,26,3.706,4.818,1.471,1.24,0.54
"<a href=""https://www.baseball-reference.com/players/j/jollyda01.shtml"">Dave Jolly</a>",ML1,31,137,2,3,7,39,21,19,7,35,20,3.745,5.917,1.620,0.57,0.18
"<a href=""https://www.baseball-reference.com/players/j/jonesgo01.shtml"">Gordon Jones</a>",SLN,26,34,0,2,0,14,9,7,2,5,6,5.559,4.756,1.676,1.20,-0.31
"<a href=""https://www.baseball-reference.com/players/j/jonessa02.shtml"">Sam Jones</a>",CHN,30,566,9,14,0,155,93,82,21,115,176,3.912,3.652,1.431,1.53,1.82
"<a href=""https://www.baseball-reference.com/players/k/kaisedo01.shtml"">Don Kaiser</a>",CHN,21,451,4,9,0,144,69,60,15,52,74,3.592,3.693,1.304,1.42,1.83
"<a href=""https://www.baseball-reference.com/players/k/keegabo01.shtml"">Bob Keegan</a>",CHA,35,316,5,7,0,119,56,46,15,35,32,3.930,4.522,1.462,0.91,0.49
"<a href=""https://www.baseball-reference.com/players/k/kellnal01.shtml"">Alex Kellner</a>",KC1,31,275,7,4,0,103,49,44,15,33,44,4.320,4.541,1.484,1.33,0.00
"<a href=""https://www.baseball-reference.com/players/k/kennebi02.shtml"">Bill Kennedy</a>",CIN,35,6,0,0,0,6,4,4,1,0,0,18.000,7.492,3.000,&infin;,-0.11
"<a href=""https://www.baseball-reference.com/players/k/kielyle01.shtml"">Leo Kiely</a>",BOS,26,94,2,2,3,47,25,18,1,14,9,5.170,3.236,1.947,0.64,-0.54
"<a href=""https://www.baseball-reference.com/players/k/kindeel01.shtml"">Ellis Kinder</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotekindeel01"" style=""display:none;""></input><label for=""footnotekindeel01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivkindeel01"">SLN, CHA</div></span>",41,166,5,1,9,56,21,19,5,17,23,3.090,3.605,1.319,1.35,0.36
"<a href=""https://www.baseball-reference.com/players/k/kingne01.shtml"">Nellie King</a>",PIT,28,180,4,1,5,54,24,21,8,19,25,3.150,4.253,1.217,1.32,1.37
"<a href=""https://www.baseball-reference.com/players/k/klinero01.shtml"">Ron Kline</a>",PIT,24,792,14,18,2,263,110,99,26,81,125,3.375,3.579,1.303,1.54,0.00
"<a href=""https://www.baseball-reference.com/players/k/klippjo01.shtml"">J. Klippstein</a>",CIN,28,633,12,11,1,219,103,96,26,82,86,4.095,4.194,1.427,1.05,0.00
"<a href=""https://www.baseball-reference.com/players/k/konstji01.shtml"">J. Konstanty</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotekonstji01"" style=""display:none;""></input><label for=""footnotekonstji01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivkonstji01"">NYA, SLN</div></span>",39,151,1,1,7,61,26,26,7,12,13,4.649,4.310,1.450,1.08,0.07
"<a href=""https://www.baseball-reference.com/players/k/koufasa01.shtml"">Sandy Koufax</a>",BRO,20,176,2,4,0,66,37,32,10,29,30,4.909,5.042,1.619,1.03,-0.31
"<a href=""https://www.baseball-reference.com/players/k/kretllo01.shtml"">Lou Kretlow</a>",KC1,35,356,4,9,0,121,75,70,17,74,61,5.309,5.060,1.643,0.82,0.08
"<a href=""https://www.baseball-reference.com/players/k/kucksjo01.shtml"">Johnny Kucks</a>",NYA,23,673,18,9,0,223,113,96,19,72,67,3.851,3.728,1.315,0.93,0.00
"<a href=""https://www.baseball-reference.com/players/l/labincl01.shtml"">Clem Labine</a>",BRO,29,347,10,6,19,111,48,43,11,39,75,3.346,3.229,1.297,1.92,0.00
"<a href=""https://www.baseball-reference.com/players/l/lapalpa01.shtml"">Paul LaPalme</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotelapalpa01"" style=""display:none;""></input><label for=""footnotelapalpa01"" class=""footnoteLabel"">3</label><div class=""footnoteDiv"" id=""footnoteDivlapalpa01"">SLN, CIN, CHA</div></span>",32,220,5,5,2,61,34,32,9,33,27,3.927,4.670,1.282,0.82,-0.22
"<a href=""https://www.baseball-reference.com/players/l/larsedo01.shtml"">Don Larsen</a>",NYA,26,539,11,5,1,133,72,65,19,96,107,3.256,4.132,1.275,1.11,0.00
"<a href=""https://www.baseball-reference.com/players/l/laryfr01.shtml"">Frank Lary</a>",DET,26,882,21,13,1,289,116,103,20,116,165,3.153,3.182,1.378,1.42,0.00
"<a href=""https://www.baseball-reference.com/players/l/lasorto01.shtml"">Tom Lasorda</a>",KC1,28,136,0,4,1,40,38,31,6,45,28,6.154,5.706,1.875,0.62,-0.88
"<a href=""https://www.baseball-reference.com/players/l/lawrebr01.shtml"">B. Lawrence</a>",CIN,31,656,19,10,0,210,109,97,26,71,96,3.992,4.017,1.285,1.35,2.19
"<a href=""https://www.baseball-reference.com/players/l/lawve01.shtml"">Vern Law</a>",PIT,26,587,8,16,2,218,110,94,24,49,60,4.324,3.969,1.365,1.22,0.55
"<a href=""https://www.baseball-reference.com/players/l/lehmake01.shtml"">Ken Lehman</a>",BRO,28,148,2,3,0,65,35,31,11,23,29,5.655,5.314,1.784,1.26,0.00
"<a href=""https://www.baseball-reference.com/players/l/lemonbo01.shtml"">Bob Lemon</a>",CLE,35,766,20,14,3,230,103,86,23,89,94,3.031,3.808,1.249,1.06,5.19
"<a href=""https://www.baseball-reference.com/players/l/liddldo01.shtml"">Don Liddle</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteliddldo01"" style=""display:none;""></input><label for=""footnoteliddldo01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivliddldo01"">NY1, SLN</div></span>",31,198,2,4,1,81,47,41,13,32,35,5.591,5.161,1.712,1.09,-0.85
"<a href=""https://www.baseball-reference.com/players/l/lipetan01.shtml"">A. LiPetri</a>",PHI,26,33,0,0,0,7,5,4,2,3,8,3.273,3.888,.909,2.67,0.12
