Name,Tm,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/e/eastoja01.shtml"">Jack Easton</a>",CL6,25,767,15,14,1,213,148,100,4,125,147,3.520,3.264,1.322,1.18,0.55
"<a href=""https://www.baseball-reference.com/players/e/ehretre01.shtml"">Red Ehret</a>",LS2,21,1077,25,14,2,351,182,101,5,79,174,2.532,2.695,1.198,2.20,4.95
"<a href=""https://www.baseball-reference.com/players/e/eiteled01.shtml"">E. Eiteljorge</a>",CHN,18,6,0,1,0,5,7,5,0,1,1,22.500,3.332,3.000,1.00,-0.32
"<a href=""https://www.baseball-reference.com/players/e/elybo01.shtml"">Bones Ely</a>",SR2,27,6,0,0,0,7,5,5,0,0,0,22.500,2.968,3.500,&infin;,-0.23
"<a href=""https://www.baseball-reference.com/players/e/esperdu01.shtml"">Duke Esper</a>",3,22,605,13,11,0,234,137,102,2,93,88,4.552,3.501,1.621,0.95,0.00
"<a href=""https://www.baseball-reference.com/players/e/ewingbu01.shtml"">Buck Ewing</a>",NYP,30,27,0,1,0,11,5,4,1,3,2,4.000,4.945,1.556,0.67,0.23
"<a href=""https://www.baseball-reference.com/players/e/ewingjo01.shtml"">John Ewing</a>",NYP,27,802,18,12,2,294,196,126,6,104,145,4.242,3.156,1.489,1.39,2.87
"<a href=""https://www.baseball-reference.com/players/f/fersoal01.shtml"">Alex Ferson</a>",BFP,23,213,1,7,0,88,66,43,5,40,13,5.451,5.111,1.803,0.32,-0.18
"<a href=""https://www.baseball-reference.com/players/f/fieldji01.shtml"">Jim Field</a>",RC2,27,29,1,0,1,7,4,3,0,4,2,2.793,3.532,1.138,0.50,0.21
"<a href=""https://www.baseball-reference.com/players/f/fitzgjo02.shtml"">J. Fitzgerald</a>",RC2,?,234,3,8,0,77,51,35,0,45,35,4.038,3.575,1.564,0.78,0.00
"<a href=""https://www.baseball-reference.com/players/f/fordto01.shtml"">Tom Ford</a>",2,23,153,0,6,0,70,60,28,2,35,12,4.941,4.953,2.059,0.34,0.11
"<a href=""https://www.baseball-reference.com/players/f/foremfr01.shtml"">F. Foreman</a>",CIN,27,595,13,10,0,201,139,87,6,89,57,3.948,3.848,1.462,0.64,0.00
"<a href=""https://www.baseball-reference.com/players/f/foutzda01.shtml"">Dave Foutz</a>",BRO,33,87,2,1,2,29,10,6,0,6,4,1.862,3.217,1.207,0.67,0.94
"<a href=""https://www.baseball-reference.com/players/f/francos01.shtml"">Ossie France</a>",CHN,31,6,0,0,0,3,3,3,0,2,0,13.500,5.734,2.500,0.00,-0.13
"<a href=""https://www.baseball-reference.com/players/g/galvipu01.shtml"">Pud Galvin</a>",PTP,33,651,12,13,0,275,192,105,3,49,35,4.355,3.361,1.493,0.71,-0.86
"<a href=""https://www.baseball-reference.com/players/g/garfibi01.shtml"">B. Garfield</a>",CL4,22,210,1,7,0,91,64,38,3,35,16,4.886,4.176,1.800,0.46,-0.97
"<a href=""https://www.baseball-reference.com/players/g/gastrha01.shtml"">H. Gastright</a>",CL6,25,1204,30,14,0,312,204,131,8,135,199,2.938,3.119,1.114,1.47,0.00
"<a href=""https://www.baseball-reference.com/players/g/germale01.shtml"">Les German</a>",BL3,21,397,5,11,0,147,95,71,2,54,37,4.829,3.532,1.519,0.69,0.33
"<a href=""https://www.baseball-reference.com/players/g/getzich01.shtml"">P. Getzien</a>",BSN,26,1050,23,17,0,342,201,124,5,82,140,3.189,3.032,1.211,1.71,4.82
"<a href=""https://www.baseball-reference.com/players/g/gibsoro01.shtml"">R. Gibson</a>",2,20,63,1,3,0,30,39,23,0,25,4,9.857,5.513,2.619,0.16,-0.65
"<a href=""https://www.baseball-reference.com/players/g/gilksbo01.shtml"">Bob Gilks</a>",CL4,25,95,2,2,0,34,17,15,0,9,5,4.263,3.128,1.358,0.56,0.52
"<a href=""https://www.baseball-reference.com/players/g/gleasbi02.shtml"">Bill Gleason</a>",CLP,?,12,0,1,0,14,16,12,1,6,0,27.000,8.112,5.000,0.00,-0.41
"<a href=""https://www.baseball-reference.com/players/g/gleaski01.shtml"">Kid Gleason</a>",PHI,23,1518,38,17,2,479,253,148,8,167,222,2.632,3.202,1.277,1.33,0.00
"<a href=""https://www.baseball-reference.com/players/g/goodahe01.shtml"">Herb Goodall</a>",LS2,23,327,8,5,4,94,73,41,2,51,46,3.385,3.515,1.330,0.90,-0.06
"<a href=""https://www.baseball-reference.com/players/g/graych01.shtml"">Charlie Gray</a>",PIT,26,93,1,4,0,48,35,26,0,24,10,7.548,4.381,2.323,0.42,-0.69
"<a href=""https://www.baseball-reference.com/players/g/greened01.shtml"">Ed Green</a>",PH4,30,573,7,15,1,267,184,123,4,94,56,5.796,3.963,1.890,0.60,-2.13
"<a href=""https://www.baseball-reference.com/players/g/grimjo01.shtml"">John Grim</a>",RC2,22,10,0,0,0,3,3,0,0,4,3,.000,4.727,2.100,0.75,-0.06
"<a href=""https://www.baseball-reference.com/players/g/grubehe01.shtml"">Henry Gruber</a>",CLP,26,1150,22,23,0,464,352,182,15,204,110,4.273,4.333,1.743,0.54,-1.50
"<a href=""https://www.baseball-reference.com/players/g/gumbead01.shtml"">Ad Gumbert</a>",BSP,22,859,23,12,0,351,194,125,18,88,82,3.929,3.975,1.533,0.93,3.22
"<a href=""https://www.baseball-reference.com/players/g/gumbebi01.shtml"">B. Gumbert</a>",PIT,24,238,4,6,0,96,71,46,0,31,18,5.218,3.373,1.601,0.58,-0.51
"<a href=""https://www.baseball-reference.com/players/h/haddoge01.shtml"">G. Haddock</a>",BFP,23,872,9,26,0,366,307,186,15,149,123,5.759,4.121,1.772,0.83,-3.11
"<a href=""https://www.baseball-reference.com/players/h/hartbi02.shtml"">Billy Hart</a>",SL4,24,604,12,8,0,188,111,82,6,66,95,3.666,3.162,1.262,1.44,3.99
"<a href=""https://www.baseball-reference.com/players/h/hatfigi01.shtml"">Gil Hatfield</a>",2,35,23,1,1,1,8,8,3,1,4,3,3.522,5.099,1.565,0.75,-0.09
"<a href=""https://www.baseball-reference.com/players/h/heynejo01.shtml"">Fred Hayner</a>",PIT,18,12,0,0,0,7,9,6,2,5,1,13.500,12.275,3.000,0.20,-0.31
"<a href=""https://www.baseball-reference.com/players/h/healyjo01.shtml"">E. Healy</a>",TL2,23,1167,22,21,0,326,201,125,5,127,225,2.892,2.766,1.165,1.77,6.62
"<a href=""https://www.baseball-reference.com/players/h/heardch01.shtml"">C. Heard</a>",PIT,18,132,0,6,0,75,65,41,5,32,13,8.386,5.566,2.432,0.41,-1.59
"<a href=""https://www.baseball-reference.com/players/h/heckegu01.shtml"">Guy Hecker</a>",PIT,34,359,2,9,0,160,111,68,9,44,32,5.114,4.377,1.705,0.73,-1.04
"<a href=""https://www.baseball-reference.com/players/h/helmbho01.shtml"">H. Helmbold</a>",PH4,22,21,0,1,0,17,15,11,0,6,3,14.143,4.240,3.286,0.50,-0.38
"<a href=""https://www.baseball-reference.com/players/h/hemmige01.shtml"">G. Hemming</a>",2,21,432,8,5,3,142,109,68,4,78,35,4.250,4.392,1.528,0.45,0.00
"<a href=""https://www.baseball-reference.com/players/h/hughemi01.shtml"">M. Hughes</a>",2,23,323,5,7,0,141,102,63,1,51,37,5.266,3.538,1.783,0.73,-1.39
"<a href=""https://www.baseball-reference.com/players/h/hustebi01.shtml"">Bill Husted</a>",PHP,23,387,5,10,0,148,105,70,2,67,33,4.884,4.074,1.667,0.49,0.54
"<a href=""https://www.baseball-reference.com/players/h/hutchbi01.shtml"">B. Hutchison</a>",CHN,30,1809,41,25,2,505,315,181,20,199,289,2.701,3.386,1.167,1.45,8.76
"<a href=""https://www.baseball-reference.com/players/j/joneshe02.shtml"">Henry Jones</a>",PIT,29,93,2,1,0,35,25,12,1,14,13,3.484,3.886,1.581,0.93,-0.01
"<a href=""https://www.baseball-reference.com/players/j/jonesmi01.shtml"">Mike Jones</a>",LS2,24,66,2,0,0,21,12,8,2,9,6,3.273,4.939,1.364,0.67,0.22
"<a href=""https://www.baseball-reference.com/players/k/keefege01.shtml"">George Keefe</a>",BFP,23,588,6,16,0,280,229,142,11,138,55,6.520,5.002,2.133,0.40,-3.31
"<a href=""https://www.baseball-reference.com/players/k/keefejo01.shtml"">John Keefe</a>",SR2,22,1057,17,24,0,355,234,169,9,148,120,4.317,3.679,1.428,0.81,1.08
"<a href=""https://www.baseball-reference.com/players/k/keefeti01.shtml"">Tim Keefe</a>",NYP,33,687,17,11,0,225,137,86,6,89,89,3.380,3.597,1.371,1.00,5.00
"<a href=""https://www.baseball-reference.com/players/k/keffefr01.shtml"">Frank Keffer</a>",SR2,28,48,1,1,0,15,13,10,0,9,4,5.625,4.209,1.500,0.44,-0.14
"<a href=""https://www.baseball-reference.com/players/k/kellyki01.shtml"">King Kelly</a>",BSP,32,6,1,0,0,1,1,1,0,2,2,4.500,4.036,1.500,1.00,0.05
"<a href=""https://www.baseball-reference.com/players/k/kilroma01.shtml"">Matt Kilroy</a>",BSP,24,653,9,15,1,268,161,103,14,87,48,4.259,4.317,1.631,0.55,1.39
"<a href=""https://www.baseball-reference.com/players/k/kingsi01.shtml"">Silver King</a>",CHP,22,1383,30,22,0,420,233,138,5,163,185,2.694,3.275,1.265,1.13,0.00
"<a href=""https://www.baseball-reference.com/players/k/knausfr01.shtml"">Frank Knauss</a>",CL6,21,827,17,12,2,206,131,86,3,106,148,2.808,2.960,1.132,1.40,3.15
"<a href=""https://www.baseball-reference.com/players/k/knellph01.shtml"">Phil Knell</a>",PHP,25,860,22,11,0,287,199,122,10,166,99,3.830,4.186,1.580,0.60,0.00
"<a href=""https://www.baseball-reference.com/players/k/krockgu01.shtml"">Gus Krock</a>",BFP,24,75,0,3,0,43,37,17,1,15,5,6.120,4.642,2.320,0.33,-0.82
"<a href=""https://www.baseball-reference.com/players/l/lacke01.shtml"">W. Lackey</a>",PH4,19,6,0,0,0,1,4,2,0,3,1,9.000,6.901,2.000,0.33,-0.17
"<a href=""https://www.baseball-reference.com/players/l/lawsoal01.shtml"">Al Lawson</a>",2,21,57,0,3,0,27,27,14,0,14,3,6.632,4.722,2.158,0.21,-0.66
"<a href=""https://www.baseball-reference.com/players/l/lewis01.shtml""> Lewis</a>",BFP,?,9,0,1,0,13,20,20,3,7,1,60.000,15.381,6.667,0.14,-0.45
"<a href=""https://www.baseball-reference.com/players/l/lincoez01.shtml"">Ezra Lincoln</a>",2,21,414,3,14,0,190,129,81,2,57,28,5.283,3.890,1.790,0.49,-2.00
"<a href=""https://www.baseball-reference.com/players/l/lovetto01.shtml"">Tom Lovett</a>",BRO,26,1116,30,11,0,327,195,115,14,141,124,2.782,3.835,1.258,0.88,5.47
"<a href=""https://www.baseball-reference.com/players/l/lubypa01.shtml"">Pat Luby</a>",CHN,21,803,20,9,1,226,129,95,6,95,85,3.194,3.555,1.199,0.89,4.83
"<a href=""https://www.baseball-reference.com/players/l/lynchja01.shtml"">Jack Lynch</a>",BR4,33,27,0,1,0,22,18,12,1,5,1,12.000,5.197,3.000,0.20,-0.39
"<a href=""https://www.baseball-reference.com/players/l/lyonsha01.shtml"">Harry Lyons</a>",RC2,24,11,0,0,0,8,7,5,0,1,2,12.273,2.758,2.455,2.00,-0.28
"<a href=""https://www.baseball-reference.com/players/l/lyonsto01.shtml"">Toby Lyons</a>",SR2,21,67,0,2,0,40,36,26,1,21,6,10.478,5.326,2.731,0.29,-0.98
"<a href=""https://www.baseball-reference.com/players/m/maddeki01.shtml"">Kid Madden</a>",BSP,22,186,3,2,1,85,55,33,2,25,24,4.790,3.399,1.774,0.96,0.00
"<a href=""https://www.baseball-reference.com/players/m/marsed01.shtml"">Ed Mars</a>",SR2,22,364,9,5,0,132,80,63,2,49,59,4.673,3.292,1.492,1.20,0.42
"<a href=""https://www.baseball-reference.com/players/m/mattimi01.shtml"">M. Mattimore</a>",BR4,31,535,6,13,0,201,149,90,3,76,33,4.542,3.878,1.553,0.43,-0.96
"<a href=""https://www.baseball-reference.com/players/m/maulal01.shtml"">Al Maul</a>",PTP,24,767,16,12,0,279,204,112,14,105,87,3.943,4.081,1.502,0.83,0.00
"<a href=""https://www.baseball-reference.com/players/m/maysal01.shtml"">Al Mays</a>",CL6,25,27,0,1,0,14,13,8,0,8,2,8.000,4.656,2.444,0.25,-0.34
"<a href=""https://www.baseball-reference.com/players/m/mcculch01.shtml"">C. McCullough</a>",2,?,725,5,23,0,276,199,131,6,116,69,4.879,3.951,1.622,0.59,-1.17
"<a href=""https://www.baseball-reference.com/players/m/mcfetja01.shtml"">J. McFetridge</a>",PHI,20,27,1,0,0,5,1,1,0,2,4,1.000,2.721,.778,2.00,0.52
"<a href=""https://www.baseball-reference.com/players/m/mcgilwi01.shtml"">W. McGill</a>",CLP,16,551,11,9,0,222,146,84,5,96,82,4.116,3.759,1.731,0.85,0.87
"<a href=""https://www.baseball-reference.com/players/m/mcguide01.shtml"">D. McGuire</a>",RC2,26,12,0,0,0,10,5,3,0,1,1,6.750,3.153,2.750,1.00,-0.17
"<a href=""https://www.baseball-reference.com/players/m/mcmahsa01.shtml"">S. McMahon</a>",2,22,1527,36,21,1,498,287,185,6,166,291,3.271,2.803,1.305,1.75,8.30
"<a href=""https://www.baseball-reference.com/players/m/meakige01.shtml"">G. Meakim</a>",LS2,24,576,12,7,1,173,100,62,4,63,123,2.906,2.862,1.229,1.95,2.46
"<a href=""https://www.baseball-reference.com/players/m/millebo01.shtml"">Bob Miller</a>",RC2,22,277,3,7,1,89,58,44,2,26,20,4.289,3.589,1.245,0.77,0.19
"<a href=""https://www.baseball-reference.com/players/m/morried01.shtml"">Ed Morris</a>",PTP,27,433,8,7,0,178,116,78,5,35,25,4.864,3.714,1.476,0.71,0.23
"<a href=""https://www.baseball-reference.com/players/m/morrimi01.shtml"">M. Morrison</a>",2,23,459,7,11,0,146,132,94,4,101,82,5.529,3.935,1.614,0.81,-1.72
"<a href=""https://www.baseball-reference.com/players/m/mullato01.shtml"">Tony Mullane</a>",CIN,31,627,12,10,1,175,101,52,7,96,91,2.239,3.840,1.297,0.95,0.00
"<a href=""https://www.baseball-reference.com/players/m/murphbo01.shtml"">Bob Murphy</a>",2,23,342,4,9,0,144,112,72,6,56,34,5.684,4.354,1.754,0.61,-0.34
"<a href=""https://www.baseball-reference.com/players/m/murphco01.shtml"">Con Murphy</a>",BRP,26,417,4,10,2,168,134,74,2,82,29,4.791,4.332,1.799,0.35,-0.65
"<a href=""https://www.baseball-reference.com/players/n/nashbi01.shtml"">Billy Nash</a>",BSP,25,1,0,0,0,1,0,0,0,0,0,.000,2.968,3.000,&infin;,0.02
"<a href=""https://www.baseball-reference.com/players/n/nealejo01.shtml"">Joe Neale</a>",SL4,24,207,5,3,0,53,37,26,4,15,23,3.391,3.586,.986,1.53,1.47
"<a href=""https://www.baseball-reference.com/players/n/nichoki01.shtml"">Kid Nichols</a>",BSN,20,1272,27,19,0,374,175,105,8,112,222,2.229,2.878,1.146,1.98,0.00
"<a href=""https://www.baseball-reference.com/players/n/nicolge01.shtml"">George Nicol</a>",SL4,19,51,2,1,0,11,13,9,1,19,16,4.765,4.976,1.765,0.84,0.00
"<a href=""https://www.baseball-reference.com/players/o/o'brida02.shtml"">C. O'Brien</a>",CLP,23,619,8,16,0,229,171,78,9,93,54,3.402,4.079,1.561,0.58,0.47
"<a href=""https://www.baseball-reference.com/players/o/o'dayha01.shtml"">Hank O'Day</a>",NYP,30,987,22,13,3,355,249,154,11,161,94,4.213,4.129,1.568,0.58,2.89
"<a href=""https://www.baseball-reference.com/players/o/o'neied01.shtml"">Ed O'Neil</a>",2,20,204,0,8,0,111,95,70,0,45,19,9.265,3.955,2.294,0.42,-0.43
"<a href=""https://www.baseball-reference.com/players/o/o'roumi01.shtml"">M. O'Rourke</a>",BL3,21,123,1,2,0,45,19,18,0,10,8,3.951,3.091,1.341,0.80,1.08
"<a href=""https://www.baseball-reference.com/players/o/osborfr01.shtml"">Fred Osborne</a>",PIT,25,174,0,5,0,82,87,54,6,45,14,8.379,5.653,2.190,0.31,-2.16
"<a href=""https://www.baseball-reference.com/players/p/parsoch01.shtml"">C. Parsons</a>",CL4,26,27,0,1,0,12,11,6,0,6,2,6.000,3.177,2.000,0.33,-0.32
"<a href=""https://www.baseball-reference.com/players/p/phillbi02.shtml"">B. Phillips</a>",PIT,21,246,1,9,0,123,97,69,8,29,25,7.573,4.525,1.854,0.86,-1.91
"<a href=""https://www.baseball-reference.com/players/p/powerji01.shtml"">Jim Powers</a>",BR4,?,90,1,2,0,38,29,19,1,16,3,5.700,4.665,1.800,0.19,-0.44
"<a href=""https://www.baseball-reference.com/players/p/pricebi01.shtml"">Bill Price</a>",PH4,27,27,1,0,0,6,3,2,0,7,1,2.000,4.956,1.444,0.14,0.41
"<a href=""https://www.baseball-reference.com/players/r/radboch01.shtml"">O. Radbourn</a>",BSP,35,1029,27,12,0,352,183,126,8,100,80,3.306,3.589,1.318,0.80,7.97
"<a href=""https://www.baseball-reference.com/players/r/radfopa01.shtml"">Paul Radford</a>",CLP,28,15,0,0,0,7,5,2,1,1,3,3.600,4.841,1.600,3.00,-0.05
"<a href=""https://www.baseball-reference.com/players/r/ramseto01.shtml"">Toad Ramsey</a>",SL4,25,1046,23,17,0,325,221,143,10,102,257,3.691,2.675,1.225,2.52,4.16
"<a href=""https://www.baseball-reference.com/players/r/rhinebi01.shtml"">Billy Rhines</a>",CIN,21,1204,28,17,0,337,163,87,6,113,182,1.951,2.989,1.121,1.61,10.98
"<a href=""https://www.baseball-reference.com/players/r/rusieam01.shtml"">Amos Rusie</a>",NY1,19,1646,29,34,1,436,300,156,3,289,341,2.559,3.244,1.321,1.18,6.95
"<a href=""https://www.baseball-reference.com/players/s/sandebe01.shtml"">Ben Sanders</a>",PHP,25,1040,19,18,1,412,237,145,13,69,107,3.764,3.337,1.388,1.55,4.98
"<a href=""https://www.baseball-reference.com/players/s/schmicr01.shtml"">Crazy Schmit</a>",PIT,24,250,1,9,0,108,98,54,3,42,35,5.832,3.774,1.800,0.83,-1.98
"<a href=""https://www.baseball-reference.com/players/s/sewared01.shtml"">Ed Seward</a>",PH4,23,462,6,12,0,165,105,81,4,72,55,4.734,3.859,1.539,0.76,1.69
"<a href=""https://www.baseball-reference.com/players/s/sharrja01.shtml"">J. Sharrott</a>",NY1,20,552,11,10,0,162,107,59,3,88,84,2.886,3.576,1.359,0.95,1.72
"<a href=""https://www.baseball-reference.com/players/s/smithed01.shtml"">Edgar Smith</a>",CL4,28,132,1,4,0,42,24,21,1,10,11,4.295,3.392,1.182,1.10,0.70
"<a href=""https://www.baseball-reference.com/players/s/smithfr02.shtml"">Fred Smith</a>",TL2,24,858,19,13,0,273,155,104,13,90,116,3.273,3.573,1.269,1.29,4.10
"<a href=""https://www.baseball-reference.com/players/s/smithph01.shtml"">P. Smith</a>",2,25,744,9,15,0,248,150,112,5,102,96,4.065,3.589,1.411,0.94,3.61
"<a href=""https://www.baseball-reference.com/players/s/sommejo01.shtml"">Joe Sommer</a>",CL4,31,3,0,0,0,2,3,0,1,2,0,.000,22.672,4.000,0.00,-0.17
"<a href=""https://www.baseball-reference.com/players/s/sowdebi01.shtml"">Bill Sowders</a>",PIT,25,318,3,8,0,117,77,52,1,24,30,4.415,3.146,1.330,1.25,0.72
"<a href=""https://www.baseball-reference.com/players/s/sowdejo01.shtml"">John Sowders</a>",BRP,23,927,19,16,0,358,233,131,3,161,91,3.816,3.932,1.680,0.57,3.30
"<a href=""https://www.baseball-reference.com/players/s/spragch01.shtml"">C. Sprague</a>",TL2,25,368,9,5,0,111,83,53,0,78,59,3.889,3.486,1.541,0.76,0.28
"<a href=""https://www.baseball-reference.com/players/s/staffge01.shtml"">G. Stafford</a>",BFP,22,294,3,9,0,123,89,56,8,43,21,5.143,4.744,1.694,0.49,-0.10
