Name,Tm,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/b/bridgma01.shtml"">M. Bridges</a>",NYA,31,215,8,4,18,49,30,25,4,48,66,3.140,3.539,1.353,1.38,0.79
"<a href=""https://www.baseball-reference.com/players/b/brogler01.shtml"">E. Broglio</a>",SLN,26,667,12,9,0,193,80,74,22,93,132,2.996,4.002,1.286,1.42,0.00
"<a href=""https://www.baseball-reference.com/players/b/brosnji01.shtml"">Jim Brosnan</a>",CIN,32,194,4,4,13,76,27,24,6,18,51,3.340,3.049,1.454,2.83,0.00
"<a href=""https://www.baseball-reference.com/players/b/brownha01.shtml"">Hal Brown</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebrownha01"" style=""display:none;""></input><label for=""footnotebrownha01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbrownha01"">BAL, NYA</div></span>",37,277,6,5,1,97,51,44,15,23,27,4.289,4.845,1.300,1.17,0.15
"<a href=""https://www.baseball-reference.com/players/b/brownpa01.shtml"">Paul Brown</a>",PHI,21,191,0,6,1,74,45,42,9,33,29,5.937,4.933,1.681,0.88,-0.41
"<a href=""https://www.baseball-reference.com/players/b/brucebo01.shtml"">Bob Bruce</a>",HOU,29,525,10,9,0,164,92,79,16,82,135,4.063,3.461,1.406,1.65,2.11
"<a href=""https://www.baseball-reference.com/players/b/brunege01.shtml"">G. Brunet</a>",HOU,27,162,2,4,0,62,31,27,2,21,36,4.500,2.916,1.537,1.71,0.00
"<a href=""https://www.baseball-reference.com/players/b/buhlbo01.shtml"">Bob Buhl</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebuhlbo01"" style=""display:none;""></input><label for=""footnotebuhlbo01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbuhlbo01"">ML1, CHN</div></span>",33,642,12,14,0,210,113,92,23,98,110,3.869,4.302,1.439,1.12,-0.27
"<a href=""https://www.baseball-reference.com/players/b/bunniji01.shtml"">Jim Bunning</a>",DET,30,774,19,10,6,262,112,103,28,74,184,3.593,3.298,1.302,2.49,0.00
"<a href=""https://www.baseball-reference.com/players/b/burdefr01.shtml"">F. Burdette</a>",CHN,25,29,0,0,1,5,4,4,2,8,5,3.724,7.658,1.345,0.62,0.20
"<a href=""https://www.baseball-reference.com/players/b/burdele01.shtml"">Lew Burdette</a>",ML1,35,431,10,9,2,172,85,78,26,23,59,4.886,4.565,1.357,2.57,0.00
"<a href=""https://www.baseball-reference.com/players/b/burnspe01.shtml"">P. Burnside</a>",WS2,31,449,5,11,2,152,82,74,20,51,74,4.450,4.349,1.356,1.45,0.38
"<a href=""https://www.baseball-reference.com/players/b/butlece01.shtml"">Cecil Butler</a>",ML1,24,93,2,0,0,26,13,9,4,9,22,2.613,3.741,1.129,2.44,0.24
"<a href=""https://www.baseball-reference.com/players/b/butteto01.shtml"">Tom Butters</a>",PIT,24,18,0,0,0,5,1,1,0,6,10,1.500,1.829,1.833,1.67,0.18
"<a href=""https://www.baseball-reference.com/players/b/buzhajo01.shtml"">J. Buzhardt</a>",CHA,25,457,8,12,0,156,75,71,16,59,64,4.195,4.229,1.411,1.08,0.00
"<a href=""https://www.baseball-reference.com/players/c/cardwdo01.shtml"">Don Cardwell</a>",CHN,26,587,7,16,4,205,116,107,27,60,104,4.922,4.119,1.354,1.73,0.00
"<a href=""https://www.baseball-reference.com/players/c/casalje01.shtml"">Jerry Casale</a>",DET,28,110,1,2,0,33,19,19,5,18,16,4.664,5.022,1.391,0.89,0.34
"<a href=""https://www.baseball-reference.com/players/c/chancde01.shtml"">Dean Chance</a>",LAA,21,620,14,10,8,195,83,68,14,66,127,2.961,3.156,1.263,1.92,4.09
"<a href=""https://www.baseball-reference.com/players/c/cheneto01.shtml"">Tom Cheney</a>",WS2,27,520,7,9,1,134,68,61,12,97,147,3.167,3.485,1.333,1.52,3.76
"<a href=""https://www.baseball-reference.com/players/c/cicotal01.shtml"">Al Cicotte</a>",HOU,32,14,0,0,0,8,4,2,1,1,4,3.857,4.114,1.929,4.00,-0.11
"<a href=""https://www.baseball-reference.com/players/c/ciscoga01.shtml"">Galen Cisco</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteciscoga01"" style=""display:none;""></input><label for=""footnoteciscoga01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivciscoga01"">BOS, NYN</div></span>",26,307,5,8,0,110,73,69,11,61,56,6.068,4.508,1.671,0.92,-1.48
"<a href=""https://www.baseball-reference.com/players/c/clevete01.shtml"">T. Clevenger</a>",NYA,29,114,2,0,0,36,14,12,3,17,11,2.842,4.385,1.395,0.65,0.47
"<a href=""https://www.baseball-reference.com/players/c/clonito01.shtml"">T. Cloninger</a>",ML1,21,333,8,3,0,113,61,53,10,46,69,4.297,3.746,1.432,1.50,0.06
"<a href=""https://www.baseball-reference.com/players/c/coateji01.shtml"">Jim Coates</a>",NYA,29,353,7,6,6,119,62,58,9,50,67,4.436,3.608,1.436,1.34,0.00
"<a href=""https://www.baseball-reference.com/players/c/colluja01.shtml"">J. Collum</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotecolluja01"" style=""display:none;""></input><label for=""footnotecolluja01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivcolluja01"">MIN, CLE</div></span>",35,50,0,2,0,33,24,21,1,11,6,11.340,4.313,2.640,0.55,-0.90
"<a href=""https://www.baseball-reference.com/players/c/conlege01.shtml"">Gene Conley</a>",BOS,31,725,15,14,1,238,116,106,28,68,134,3.948,3.801,1.266,1.97,2.62
"<a href=""https://www.baseball-reference.com/players/c/constji01.shtml"">J. Constable</a>",ML1,29,54,1,1,1,14,4,4,1,4,12,2.000,2.676,1.000,3.00,0.70
"<a href=""https://www.baseball-reference.com/players/c/craigro01.shtml"">Roger Craig</a>",NYN,32,700,10,24,3,261,133,117,35,70,118,4.513,4.376,1.419,1.69,2.96
"<a href=""https://www.baseball-reference.com/players/c/culleja01.shtml"">Jack Cullen</a>",NYA,22,9,0,0,1,2,0,0,0,2,2,.000,3.301,1.333,1.00,0.10
"<a href=""https://www.baseball-reference.com/players/c/curtija01.shtml"">Jack Curtis</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotecurtija01"" style=""display:none;""></input><label for=""footnotecurtija01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivcurtija01"">CHN, ML1</div></span>",25,281,4,6,1,100,47,42,10,33,48,4.036,4.002,1.420,1.45,0.39
"<a href=""https://www.baseball-reference.com/players/d/dailebi01.shtml"">Bill Dailey</a>",CLE,27,128,2,2,1,43,18,17,0,17,24,3.586,2.549,1.406,1.41,0.49
"<a href=""https://www.baseball-reference.com/players/d/daleybu01.shtml"">Bud Daley</a>",NYA,29,316,7,5,4,105,47,42,8,21,55,3.589,3.010,1.196,2.62,0.73
"<a href=""https://www.baseball-reference.com/players/d/daniebe02.shtml"">B. Daniels</a>",WS2,30,484,7,16,2,172,98,87,14,68,66,4.853,4.168,1.488,0.97,-0.44
"<a href=""https://www.baseball-reference.com/players/d/darwibo01.shtml"">Bobby Darwin</a>",LAA,19,10,0,1,0,8,6,4,0,4,6,10.800,2.617,3.600,1.50,-0.28
"<a href=""https://www.baseball-reference.com/players/d/daviara01.shtml"">Ray Daviault</a>",NYN,28,243,1,5,0,92,64,56,14,48,51,6.222,5.196,1.728,1.06,-1.03
"<a href=""https://www.baseball-reference.com/players/d/debusda01.shtml"">D. DeBusschere</a>",CHA,21,54,0,0,0,5,7,4,1,23,8,2.000,6.830,1.556,0.35,0.22
"<a href=""https://www.baseball-reference.com/players/d/degermi01.shtml"">M. DeGerick</a>",CHA,19,3,0,0,0,1,0,0,0,1,0,.000,5.608,2.000,0.00,0.05
"<a href=""https://www.baseball-reference.com/players/d/delocik01.shtml"">Ike Delock</a>",BOS,32,259,4,5,0,89,39,36,10,24,49,3.753,3.819,1.309,2.04,0.00
"<a href=""https://www.baseball-reference.com/players/d/ditmaar01.shtml"">Art Ditmar</a>",KC1,33,65,0,2,0,31,19,16,1,13,13,6.646,3.405,2.031,1.00,-0.50
"<a href=""https://www.baseball-reference.com/players/d/donohji01.shtml"">Jim Donohue</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotedonohji01"" style=""display:none;""></input><label for=""footnotedonohji01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivdonohji01"">LAA, MIN</div></span>",24,104,1,1,1,36,22,18,6,17,17,4.673,5.274,1.529,1.00,-0.37
"<a href=""https://www.baseball-reference.com/players/d/donovdi01.shtml"">Dick Donovan</a>",CLE,34,752,20,10,0,255,109,100,23,47,94,3.590,3.607,1.205,2.00,3.23
"<a href=""https://www.baseball-reference.com/players/d/downial01.shtml"">Al Downing</a>",NYA,21,3,0,0,0,0,0,0,0,0,1,.000,.221,.000,&infin;,0.00
"<a href=""https://www.baseball-reference.com/players/d/drabomo01.shtml"">M. Drabowsky</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotedrabomo01"" style=""display:none;""></input><label for=""footnotedrabomo01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivdrabomo01"">CIN, KC1</div></span>",26,333,3,7,1,113,69,62,21,41,75,5.027,4.635,1.387,1.83,0.00
"<a href=""https://www.baseball-reference.com/players/d/drottdi01.shtml"">Dick Drott</a>",HOU,25,39,1,0,0,12,12,11,1,9,10,7.615,4.114,1.615,1.11,-0.32
"<a href=""https://www.baseball-reference.com/players/d/drysddo01.shtml"">Don Drysdale</a>",LAN,25,943,25,9,1,272,122,99,21,78,232,2.835,2.649,1.113,2.97,5.42
"<a href=""https://www.baseball-reference.com/players/d/duffaji01.shtml"">Jim Duffalo</a>",SFN,26,126,1,2,0,42,27,17,3,23,29,3.643,3.759,1.548,1.26,0.00
"<a href=""https://www.baseball-reference.com/players/d/dulibbo01.shtml"">Bob Duliba</a>",SLN,27,118,2,0,2,33,11,9,3,17,22,2.059,3.863,1.271,1.29,1.00
"<a href=""https://www.baseball-reference.com/players/d/durenry01.shtml"">Ryne Duren</a>",LAA,33,214,2,9,8,53,38,35,1,57,74,4.416,2.867,1.542,1.30,0.00
"<a href=""https://www.baseball-reference.com/players/e/earlear01.shtml"">A. Earley</a>",BOS,29,205,4,5,5,76,53,44,8,46,59,5.795,4.251,1.785,1.28,-1.55
"<a href=""https://www.baseball-reference.com/players/e/ellissa01.shtml"">Sammy Ellis</a>",CIN,21,84,2,2,0,29,25,21,6,29,27,6.750,6.433,2.071,0.93,-0.63
"<a href=""https://www.baseball-reference.com/players/e/ellswdi01.shtml"">D. Ellsworth</a>",CHN,22,626,9,20,1,241,131,118,23,77,113,5.089,3.968,1.524,1.47,0.22
"<a href=""https://www.baseball-reference.com/players/e/elstodo01.shtml"">Don Elston</a>",CHN,33,199,4,8,8,57,25,18,6,32,37,2.442,4.176,1.342,1.16,1.95
"<a href=""https://www.baseball-reference.com/players/e/estrach01.shtml"">C. Estrada</a>",BAL,24,670,9,17,0,199,112,95,24,121,165,3.828,4.056,1.433,1.36,1.03
"<a href=""https://www.baseball-reference.com/players/f/facero01.shtml"">Roy Face</a>",PIT,34,273,8,7,28,74,23,19,7,18,45,1.879,3.233,1.011,2.50,0.00
"<a href=""https://www.baseball-reference.com/players/f/farretu01.shtml"">Turk Farrell</a>",HOU,28,725,10,20,4,210,91,81,21,55,203,3.017,2.687,1.097,3.69,7.02
"<a href=""https://www.baseball-reference.com/players/f/faulbi01.shtml"">Bill Faul</a>",DET,22,5,0,0,0,4,6,6,1,3,2,32.400,9.526,4.200,0.67,-0.25
"<a href=""https://www.baseball-reference.com/players/f/ferrado01.shtml"">D. Ferrarese</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteferrado01"" style=""display:none;""></input><label for=""footnoteferrado01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivferrado01"">PHI, SLN</div></span>",33,190,1,5,1,64,27,23,3,34,51,3.268,3.176,1.547,1.50,1.17
"<a href=""https://www.baseball-reference.com/players/f/fischbi01.shtml"">Bill Fischer</a>",KC1,31,383,4,12,2,150,61,56,16,8,38,3.948,3.789,1.238,4.75,1.75
"<a href=""https://www.baseball-reference.com/players/f/fischha01.shtml"">Hank Fischer</a>",ML1,22,112,2,3,4,43,27,22,4,20,29,5.304,3.975,1.688,1.45,-0.62
"<a href=""https://www.baseball-reference.com/players/f/fisheed02.shtml"">Eddie Fisher</a>",CHA,25,548,9,5,5,169,74,63,17,45,88,3.104,3.609,1.172,1.96,0.00
"<a href=""https://www.baseball-reference.com/players/f/fisheja01.shtml"">Jack Fisher</a>",BAL,23,456,7,9,1,173,101,86,23,56,81,5.092,4.541,1.507,1.45,-1.77
"<a href=""https://www.baseball-reference.com/players/f/fletcto01.shtml"">Tom Fletcher</a>",DET,20,6,0,0,0,2,0,0,0,2,1,.000,4.532,2.000,0.50,0.08
"<a href=""https://www.baseball-reference.com/players/f/fordwh01.shtml"">Whitey Ford</a>",NYA,33,773,17,8,0,243,90,83,22,69,160,2.899,3.242,1.211,2.32,5.14
"<a href=""https://www.baseball-reference.com/players/f/fornimi01.shtml"">M. Fornieles</a>",BOS,30,247,3,6,5,96,57,49,14,37,36,5.356,5.028,1.615,0.97,-1.12
"<a href=""https://www.baseball-reference.com/players/f/fossla01.shtml"">Larry Foss</a>",NYN,26,35,0,1,0,17,6,6,2,7,3,4.629,5.775,2.057,0.43,0.14
"<a href=""https://www.baseball-reference.com/players/f/fowlear01.shtml"">Art Fowler</a>",LAA,39,231,4,3,5,67,25,24,6,25,38,2.805,3.602,1.195,1.52,1.96
"<a href=""https://www.baseball-reference.com/players/f/foxte01.shtml"">Terry Fox</a>",DET,26,174,3,1,16,48,13,11,2,16,23,1.707,3.067,1.103,1.44,3.68
"<a href=""https://www.baseball-reference.com/players/f/foytapa01.shtml"">Paul Foytack</a>",DET,31,431,10,7,0,145,80,70,18,86,63,4.385,5.158,1.608,0.73,0.94
"<a href=""https://www.baseball-reference.com/players/f/francea01.shtml"">Earl Francis</a>",PIT,26,528,9,8,0,153,68,60,8,83,121,3.068,3.223,1.341,1.46,4.04
"<a href=""https://www.baseball-reference.com/players/f/frienbo01.shtml"">Bob Friend</a>",PIT,31,785,18,14,1,280,99,89,23,53,144,3.061,3.231,1.273,2.72,0.00
"<a href=""https://www.baseball-reference.com/players/f/funkfr01.shtml"">Frank Funk</a>",CLE,26,242,2,1,6,62,35,29,11,32,49,3.236,4.303,1.165,1.53,0.85
"<a href=""https://www.baseball-reference.com/players/g/gallado01.shtml"">D. Gallagher</a>",DET,22,75,0,4,1,31,18,13,2,15,14,4.680,4.140,1.840,0.93,-0.24
"<a href=""https://www.baseball-reference.com/players/g/garibbo01.shtml"">B. Garibaldi</a>",SFN,20,37,0,0,1,13,7,7,1,5,9,5.108,3.385,1.459,1.80,-0.11
"<a href=""https://www.baseball-reference.com/players/g/gerarda01.shtml"">Dave Gerard</a>",CHN,25,176,2,3,3,67,40,32,10,28,30,4.909,5.159,1.619,1.07,-0.54
"<a href=""https://www.baseball-reference.com/players/g/gerbege01.shtml"">G. Gerberman</a>",CHN,20,16,0,0,0,3,1,1,1,5,1,1.688,8.275,1.500,0.20,0.23
"<a href=""https://www.baseball-reference.com/players/g/gibbojo01.shtml"">Joe Gibbon</a>",PIT,27,171,3,4,0,53,29,23,4,24,26,3.632,3.907,1.351,1.08,0.00
"<a href=""https://www.baseball-reference.com/players/g/gibsobo01.shtml"">Bob Gibson</a>",SLN,26,701,15,13,1,174,84,74,15,95,208,2.850,2.765,1.151,2.19,5.58
"<a href=""https://www.baseball-reference.com/players/g/giggibo01.shtml"">Bob Giggie</a>",KC1,28,43,1,1,0,17,11,10,5,3,4,6.279,7.079,1.395,1.33,-0.16
"<a href=""https://www.baseball-reference.com/players/g/giustda01.shtml"">Dave Giusti</a>",HOU,22,221,2,3,0,82,49,46,7,30,43,5.620,3.863,1.520,1.43,0.00
"<a href=""https://www.baseball-reference.com/players/g/gladdfr01.shtml"">F. Gladding</a>",DET,26,15,0,0,0,3,0,0,0,2,4,.000,2.204,1.000,2.00,0.23
"<a href=""https://www.baseball-reference.com/players/g/goldeji01.shtml"">Jim Golden</a>",HOU,26,458,7,11,1,163,84,69,13,50,88,4.068,3.525,1.395,1.76,1.23
"<a href=""https://www.baseball-reference.com/players/g/gomezru01.shtml"">Ruben Gomez</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotegomezru01"" style=""display:none;""></input><label for=""footnotegomezru01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivgomezru01"">CLE, MIN</div></span>",34,194,2,3,1,67,34,32,8,36,29,4.454,4.954,1.593,0.81,0.00
"<a href=""https://www.baseball-reference.com/players/g/grantmu01.shtml"">Mudcat Grant</a>",CLE,26,449,7,10,0,128,75,71,24,81,90,4.269,5.275,1.396,1.11,0.00
"<a href=""https://www.baseball-reference.com/players/g/grbael01.shtml"">Eli Grba</a>",LAA,27,529,8,9,1,185,101,89,19,75,90,4.543,4.209,1.474,1.20,0.01
"<a href=""https://www.baseball-reference.com/players/g/greenda02.shtml"">Dallas Green</a>",PHI,27,388,6,6,1,145,58,55,10,43,58,3.827,3.600,1.454,1.35,1.69
"<a href=""https://www.baseball-reference.com/players/g/greenfr01.shtml"">Fred Green</a>",WS2,28,21,0,1,0,7,6,5,3,6,2,6.429,10.546,1.857,0.33,-0.11
"<a href=""https://www.baseball-reference.com/players/g/grimbo01.shtml"">Bob Grim</a>",KC1,32,39,0,1,3,14,9,9,0,8,3,6.231,4.025,1.692,0.38,-0.28
"<a href=""https://www.baseball-reference.com/players/h/haddiha01.shtml"">H. Haddix</a>",PIT,36,424,9,6,0,146,74,66,17,42,101,4.203,3.579,1.330,2.40,1.06
"<a href=""https://www.baseball-reference.com/players/h/halldi01.shtml"">Dick Hall</a>",BAL,31,355,6,6,6,102,31,30,9,19,71,2.282,2.892,1.023,3.74,3.25
"<a href=""https://www.baseball-reference.com/players/h/hamilja01.shtml"">J. Hamilton</a>",PHI,23,546,9,12,2,185,115,103,18,107,101,5.093,4.481,1.604,0.94,0.00
"<a href=""https://www.baseball-reference.com/players/h/hamilst01.shtml"">S. Hamilton</a>",WS2,27,322,3,8,2,103,51,45,10,39,83,3.773,3.268,1.323,2.13,0.00
"<a href=""https://www.baseball-reference.com/players/h/hamnegr01.shtml"">G. Hamner</a>",KC1,35,12,0,1,0,10,6,4,0,6,0,9.000,6.036,4.000,0.00,-0.41
"<a href=""https://www.baseball-reference.com/players/h/hannaji01.shtml"">Jim Hannan</a>",WS2,22,204,2,4,4,56,27,25,6,49,39,3.309,4.856,1.544,0.80,1.20
"<a href=""https://www.baseball-reference.com/players/h/hartmbo01.shtml"">Bob Hartman</a>",CLE,24,52,0,1,0,14,10,6,1,8,11,3.115,3.464,1.269,1.38,0.01
"<a href=""https://www.baseball-reference.com/players/h/hawkiwy01.shtml"">Wynn Hawkins</a>",CLE,26,11,1,0,0,9,5,3,1,1,0,7.364,5.808,2.727,0.00,-0.27
"<a href=""https://www.baseball-reference.com/players/h/hendlbo01.shtml"">Bob Hendley</a>",ML1,23,600,11,13,1,188,90,80,17,59,112,3.600,3.490,1.235,1.90,0.00
"<a href=""https://www.baseball-reference.com/players/h/henrybi01.shtml"">Bill Henry</a>",CIN,34,112,4,2,11,40,21,19,5,20,35,4.580,3.968,1.607,1.75,0.00
"<a href=""https://www.baseball-reference.com/players/h/herbera01.shtml"">Ray Herbert</a>",CHA,32,710,20,9,0,228,90,86,13,74,115,3.270,3.292,1.276,1.55,4.63
"<a href=""https://www.baseball-reference.com/players/h/hillmda01.shtml"">Dave Hillman</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotehillmda01"" style=""display:none;""></input><label for=""footnotehillmda01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivhillmda01"">CIN, NYN</div></span>",34,58,0,0,1,29,16,15,5,9,8,6.983,6.098,1.966,0.89,-0.23
"<a href=""https://www.baseball-reference.com/players/h/hobaued01.shtml"">Ed Hobaugh</a>",WS2,28,208,2,1,1,66,36,29,9,25,37,3.764,4.365,1.312,1.48,0.45
"<a href=""https://www.baseball-reference.com/players/h/hobbigl01.shtml"">Glen Hobbie</a>",CHN,26,486,5,14,0,198,112,94,19,62,87,5.222,4.088,1.605,1.40,-0.68
"<a href=""https://www.baseball-reference.com/players/h/hoeftbi01.shtml"">Billy Hoeft</a>",BAL,30,341,4,8,7,103,62,58,7,43,73,4.592,3.243,1.284,1.70,-0.47
"<a href=""https://www.baseball-reference.com/players/h/hookja01.shtml"">Jay Hook</a>",NYN,25,641,8,19,0,230,137,115,31,71,113,4.844,4.304,1.409,1.59,0.91
"<a href=""https://www.baseball-reference.com/players/h/horlejo01.shtml"">Joe Horlen</a>",CHA,24,326,7,6,0,108,62,59,10,43,63,4.887,3.796,1.390,1.47,0.16
"<a href=""https://www.baseball-reference.com/players/h/humphbo01.shtml"">B. Humphreys</a>",DET,26,15,0,1,1,8,4,4,3,2,3,7.200,10.399,2.000,1.50,0.00
"<a href=""https://www.baseball-reference.com/players/h/huntewi01.shtml"">W. Hunter</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotehuntewi01"" style=""display:none;""></input><label for=""footnotehuntewi01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivhuntewi01"">LAN, NYN</div></span>",28,195,1,6,0,73,51,48,10,38,41,6.646,4.979,1.708,1.08,0.00
"<a href=""https://www.baseball-reference.com/players/j/jacksal01.shtml"">Al Jackson</a>",NYN,26,694,8,20,0,244,132,113,16,78,118,4.396,3.430,1.392,1.51,0.00
"<a href=""https://www.baseball-reference.com/players/j/jacksla01.shtml"">L. Jackson</a>",SLN,31,757,16,11,0,267,121,105,25,64,112,3.745,3.697,1.312,1.75,2.81
"<a href=""https://www.baseball-reference.com/players/j/jayjo01.shtml"">Joey Jay</a>",CIN,26,819,21,14,0,269,121,114,26,100,155,3.758,3.777,1.352,1.55,0.00
