Name,Tm,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/e/elliogl01.shtml"">G. Elliott</a>",BSN,28,9,1,0,0,5,1,1,0,1,2,3.000,2.387,2.000,2.00,0.06
"<a href=""https://www.baseball-reference.com/players/e/embrere01.shtml"">Red Embree</a>",NYA,30,230,5,3,0,77,37,32,6,30,25,3.757,4.174,1.396,0.83,0.50
"<a href=""https://www.baseball-reference.com/players/e/erauted01.shtml"">Eddie Erautt</a>",CIN,23,9,0,0,0,3,2,2,0,1,0,6.000,3.647,1.333,0.00,0.01
"<a href=""https://www.baseball-reference.com/players/e/erickpa01.shtml"">P. Erickson</a>",3,32,72,2,0,0,26,15,14,2,25,10,5.250,6.025,2.125,0.40,-0.03
"<a href=""https://www.baseball-reference.com/players/e/erskica01.shtml"">Carl Erskine</a>",BRO,21,192,6,3,0,51,28,23,5,35,29,3.234,4.523,1.344,0.83,0.96
"<a href=""https://www.baseball-reference.com/players/f/fannicl01.shtml"">Cliff Fannin</a>",SLA,24,641,10,14,1,198,106,99,14,104,102,4.170,4.018,1.413,0.98,3.92
"<a href=""https://www.baseball-reference.com/players/f/fellebo01.shtml"">Bob Feller</a>",CLE,29,841,19,15,3,255,123,111,20,116,164,3.564,3.643,1.323,1.41,2.02
"<a href=""https://www.baseball-reference.com/players/f/ferrida01.shtml"">Dave Ferriss</a>",BOS,26,346,7,3,3,127,71,67,7,61,30,5.228,4.345,1.630,0.49,-0.27
"<a href=""https://www.baseball-reference.com/players/f/ferrito01.shtml"">Tom Ferrick</a>",WS1,33,221,2,5,10,75,37,34,3,38,34,4.154,3.779,1.534,0.89,0.00
"<a href=""https://www.baseball-reference.com/players/f/fowledi01.shtml"">Dick Fowler</a>",PHA,27,614,15,8,2,221,93,86,15,76,50,3.782,4.196,1.451,0.66,3.75
"<a href=""https://www.baseball-reference.com/players/f/foxho01.shtml"">Howie Fox</a>",CIN,27,513,6,9,1,185,100,86,11,62,63,4.526,3.816,1.444,1.02,0.70
"<a href=""https://www.baseball-reference.com/players/g/galehde01.shtml"">D. Galehouse</a>",BOS,36,412,8,8,3,152,68,61,10,46,38,3.998,3.998,1.442,0.83,1.09
"<a href=""https://www.baseball-reference.com/players/g/garcimi01.shtml"">Mike Garcia</a>",CLE,24,6,0,0,0,3,0,0,0,0,1,.000,1.807,1.500,&infin;,0.06
"<a href=""https://www.baseball-reference.com/players/g/garcira01.shtml"">Ramon Garcia</a>",WS1,24,11,0,0,0,11,7,7,0,4,2,17.182,3.572,4.091,0.50,-0.25
"<a href=""https://www.baseball-reference.com/players/g/garvene01.shtml"">Ned Garver</a>",SLA,22,594,7,11,5,200,92,75,14,95,75,3.409,4.288,1.490,0.79,0.00
"<a href=""https://www.baseball-reference.com/players/g/gentrru01.shtml"">Rufe Gentry</a>",DET,30,20,0,0,0,5,2,2,0,5,1,2.700,4.285,1.500,0.20,0.17
"<a href=""https://www.baseball-reference.com/players/g/gerheal01.shtml"">A. Gerheauser</a>",SLA,31,70,0,3,0,32,23,19,0,10,10,7.329,2.915,1.800,1.00,-0.61
"<a href=""https://www.baseball-reference.com/players/g/getteal01.shtml"">Al Gettel</a>",2,30,467,8,11,1,169,91,81,9,70,53,4.683,3.954,1.535,0.76,-0.93
"<a href=""https://www.baseball-reference.com/players/g/gillebo01.shtml"">B. Gillespie</a>",CHA,28,216,0,4,0,81,45,41,3,33,19,5.125,3.990,1.583,0.58,0.05
"<a href=""https://www.baseball-reference.com/players/g/goodwji01.shtml"">Jim Goodwin</a>",CHA,21,31,0,0,1,9,11,10,0,12,3,8.710,5.266,2.032,0.25,-0.63
"<a href=""https://www.baseball-reference.com/players/g/grasmlo01.shtml"">Lou Grasmick</a>",PHI,23,15,0,0,0,3,4,4,1,8,2,7.200,10.508,2.200,0.25,-0.03
"<a href=""https://www.baseball-reference.com/players/g/grayte01.shtml"">Ted Gray</a>",DET,23,256,6,2,0,73,43,40,2,72,60,4.219,3.996,1.699,0.83,0.00
"<a href=""https://www.baseball-reference.com/players/g/greggha01.shtml"">Hal Gregg</a>",PIT,26,223,2,4,1,72,40,38,3,34,25,4.601,3.776,1.426,0.74,0.32
"<a href=""https://www.baseball-reference.com/players/g/gromest01.shtml"">Steve Gromek</a>",CLE,28,390,9,3,2,109,52,41,10,51,50,2.838,3.977,1.231,0.98,1.76
"<a href=""https://www.baseball-reference.com/players/g/grother02.shtml"">Ernest Groth</a>",CLE,26,3,0,0,0,1,1,1,0,2,0,9.000,8.595,3.000,0.00,-0.02
"<a href=""https://www.baseball-reference.com/players/g/groveor01.shtml"">Orval Grove</a>",CHA,28,263,2,10,1,110,64,60,6,42,18,6.160,4.411,1.734,0.43,-0.74
"<a href=""https://www.baseball-reference.com/players/g/gumbeha01.shtml"">H. Gumbert</a>",CIN,38,319,10,8,17,123,50,41,5,34,25,3.470,3.727,1.476,0.74,1.92
"<a href=""https://www.baseball-reference.com/players/g/gumpera01.shtml"">R. Gumpert</a>",2,30,367,3,6,0,130,53,49,6,19,43,3.605,2.976,1.218,2.26,0.34
"<a href=""https://www.baseball-reference.com/players/h/hackewa02.shtml"">W. Hacker</a>",CHN,23,9,0,1,0,7,7,7,0,3,0,21.000,4.884,3.333,0.00,-0.34
"<a href=""https://www.baseball-reference.com/players/h/haefnmi01.shtml"">M. Haefner</a>",WS1,35,443,5,13,0,151,86,66,7,61,45,4.023,3.774,1.436,0.74,0.00
"<a href=""https://www.baseball-reference.com/players/h/halleja01.shtml"">Jack Hallett</a>",NY1,33,12,0,0,0,3,3,2,0,4,3,4.500,4.245,1.750,0.75,-0.06
"<a href=""https://www.baseball-reference.com/players/h/halljo01.shtml"">John Hall</a>",BRO,24,13,0,0,0,4,3,3,1,2,2,6.231,6.226,1.385,1.00,-0.02
"<a href=""https://www.baseball-reference.com/players/h/hamnera01.shtml"">Ralph Hamner</a>",CHN,31,334,5,9,0,110,63,58,12,69,53,4.689,4.849,1.608,0.77,0.52
"<a href=""https://www.baseball-reference.com/players/h/hansean01.shtml"">Andy Hansen</a>",NY1,23,300,5,3,1,96,40,33,4,36,27,2.970,3.739,1.320,0.75,1.91
"<a href=""https://www.baseball-reference.com/players/h/harribu02.shtml"">Bubba Harris</a>",PHA,22,281,5,2,5,89,51,43,2,35,32,4.132,3.341,1.324,0.91,0.00
"<a href=""https://www.baseball-reference.com/players/h/harriea01.shtml"">Earl Harrist</a>",2,29,251,4,6,0,93,52,46,5,50,35,4.948,4.144,1.709,0.70,0.19
"<a href=""https://www.baseball-reference.com/players/h/harrimi01.shtml"">M. Harris</a>",BOS,31,341,7,10,0,120,73,67,10,59,42,5.305,4.599,1.575,0.71,0.00
"<a href=""https://www.baseball-reference.com/players/h/hartucl01.shtml"">C. Hartung</a>",NY1,25,460,8,8,1,146,89,81,15,72,42,4.754,4.800,1.422,0.58,-0.03
"<a href=""https://www.baseball-reference.com/players/h/hattejo01.shtml"">Joe Hatten</a>",BRO,31,626,13,10,0,228,93,83,9,94,73,3.580,3.816,1.543,0.78,2.83
"<a href=""https://www.baseball-reference.com/players/h/haugsph01.shtml"">P. Haugstad</a>",BRO,24,3,0,0,0,1,0,0,0,0,0,.000,2.657,1.000,&infin;,0.04
"<a href=""https://www.baseball-reference.com/players/h/haynejo01.shtml"">Joe Haynes</a>",CHA,30,449,9,10,0,167,79,66,13,52,40,3.969,4.237,1.463,0.77,1.41
"<a href=""https://www.baseball-reference.com/players/h/hearnji01.shtml"">Jim Hearn</a>",SLN,27,269,8,6,1,92,44,42,9,35,27,4.216,4.507,1.416,0.77,0.00
"<a href=""https://www.baseball-reference.com/players/h/heintke01.shtml"">K. Heintzelman</a>",PHI,32,390,6,11,2,117,66,62,10,45,57,4.292,3.833,1.246,1.27,1.70
"<a href=""https://www.baseball-reference.com/players/h/hetkijo01.shtml"">Johnny Hetki</a>",CIN,26,20,0,1,0,8,7,7,0,3,3,9.450,3.041,1.650,1.00,-0.14
"<a href=""https://www.baseball-reference.com/players/h/heussed01.shtml"">Ed Heusser</a>",PHI,39,222,3,2,3,89,46,41,9,28,22,4.986,4.728,1.581,0.79,0.04
"<a href=""https://www.baseball-reference.com/players/h/higbeki01.shtml"">Kirby Higbe</a>",PIT,33,474,8,7,10,140,75,59,11,83,86,3.361,4.023,1.411,1.04,0.00
"<a href=""https://www.baseball-reference.com/players/h/hillefr01.shtml"">Frank Hiller</a>",NYA,27,187,5,2,0,59,29,28,8,30,25,4.043,4.935,1.428,0.83,0.65
"<a href=""https://www.baseball-reference.com/players/h/hoguebo01.shtml"">Bobby Hogue</a>",BSN,27,259,8,2,2,88,34,31,4,19,43,3.232,2.851,1.239,2.26,1.54
"<a href=""https://www.baseball-reference.com/players/h/holbowa01.shtml"">W. Holborow</a>",PHA,34,52,1,2,0,32,12,11,1,7,3,5.712,4.026,2.250,0.43,-0.12
"<a href=""https://www.baseball-reference.com/players/h/holcoke01.shtml"">Ken Holcombe</a>",CIN,29,7,0,0,0,3,2,2,0,0,2,7.714,1.169,1.286,&infin;,-0.02
"<a href=""https://www.baseball-reference.com/players/h/houttar01.shtml"">A. Houtteman</a>",DET,20,493,2,16,10,186,101,85,11,52,74,4.655,3.508,1.448,1.42,0.00
"<a href=""https://www.baseball-reference.com/players/h/hudsosi01.shtml"">Sid Hudson</a>",WS1,33,546,4,16,1,217,128,119,11,107,53,5.885,4.454,1.780,0.50,0.00
"<a href=""https://www.baseball-reference.com/players/h/hugheto04.shtml"">Tommy Hughes</a>",CIN,28,81,0,4,0,43,28,27,3,24,7,9.000,5.798,2.481,0.29,-0.84
"<a href=""https://www.baseball-reference.com/players/h/hughste01.shtml"">Tex Hughson</a>",BOS,32,58,3,1,0,21,14,11,0,7,6,5.121,3.108,1.448,0.86,-0.28
"<a href=""https://www.baseball-reference.com/players/h/hutchfr01.shtml"">F. Hutchinson</a>",DET,28,663,13,11,0,223,119,106,32,48,92,4.317,4.348,1.226,1.92,2.59
"<a href=""https://www.baseball-reference.com/players/j/jacobto01.shtml"">Tony Jacobs</a>",CHN,22,6,0,0,0,3,1,1,1,0,2,4.500,6.781,1.500,&infin;,0.02
"<a href=""https://www.baseball-reference.com/players/j/jansela01.shtml"">Larry Jansen</a>",NY1,27,831,18,12,2,283,125,111,25,54,126,3.606,3.474,1.217,2.33,3.92
"<a href=""https://www.baseball-reference.com/players/j/johnsea01.shtml"">Earl Johnson</a>",BOS,29,274,10,4,5,98,49,46,7,42,45,4.533,4.025,1.533,1.07,0.21
"<a href=""https://www.baseball-reference.com/players/j/johnske01.shtml"">Ken Johnson</a>",SLN,25,136,2,4,0,43,27,24,1,30,20,4.765,4.035,1.610,0.67,0.00
"<a href=""https://www.baseball-reference.com/players/j/jonessh01.shtml"">S. Jones</a>",NY1,26,604,16,8,5,204,89,75,16,90,82,3.353,4.134,1.460,0.91,3.48
"<a href=""https://www.baseball-reference.com/players/j/juddos01.shtml"">Oscar Judd</a>",PHI,40,43,0,2,0,19,14,11,1,11,7,6.907,4.660,2.093,0.64,-0.46
"<a href=""https://www.baseball-reference.com/players/j/judsoho01.shtml"">Howie Judson</a>",CHA,22,322,4,5,8,102,60,57,7,56,38,4.780,4.332,1.472,0.68,0.73
"<a href=""https://www.baseball-reference.com/players/k/kellnal01.shtml"">Alex Kellner</a>",PHA,23,69,0,0,0,21,20,20,0,16,14,7.826,3.250,1.609,0.88,0.00
"<a href=""https://www.baseball-reference.com/players/k/kennebi02.shtml"">Bill Kennedy</a>",2,27,430,8,8,0,148,96,83,10,117,89,5.212,4.614,1.849,0.76,0.13
"<a href=""https://www.baseball-reference.com/players/k/kennemo01.shtml"">M. Kennedy</a>",NY1,26,343,3,9,0,118,64,51,10,57,63,4.015,4.085,1.531,1.11,0.75
"<a href=""https://www.baseball-reference.com/players/k/kindeel01.shtml"">Ellis Kinder</a>",BOS,33,534,10,7,0,183,84,74,10,63,53,3.742,3.821,1.382,0.84,0.00
"<a href=""https://www.baseball-reference.com/players/k/kingcl01.shtml"">Clyde King</a>",BRO,24,37,0,1,0,14,11,11,3,6,5,8.027,6.316,1.622,0.83,-0.27
"<a href=""https://www.baseball-reference.com/players/k/kliemed01.shtml"">Ed Klieman</a>",CLE,30,239,3,2,4,62,26,23,3,46,18,2.598,4.534,1.356,0.39,0.00
"<a href=""https://www.baseball-reference.com/players/k/koechdi01.shtml"">Dick Koecher</a>",PHI,22,18,0,1,0,4,2,2,0,3,2,3.000,3.719,1.167,0.67,0.17
"<a href=""https://www.baseball-reference.com/players/k/konikal01.shtml"">A. Konikowski</a>",NY1,20,100,2,3,1,46,34,28,7,17,9,7.560,6.351,1.890,0.53,-1.49
"<a href=""https://www.baseball-reference.com/players/k/konstji01.shtml"">J. Konstanty</a>",PHI,31,29,1,0,2,7,1,1,0,2,7,.931,1.704,.931,3.50,0.00
"<a href=""https://www.baseball-reference.com/players/k/kosloda01.shtml"">Dave Koslo</a>",NY1,28,447,8,10,3,168,69,64,7,62,58,3.866,3.693,1.544,0.94,1.71
"<a href=""https://www.baseball-reference.com/players/k/krameja01.shtml"">Jack Kramer</a>",BOS,30,615,18,5,0,233,104,99,12,64,72,4.346,3.621,1.449,1.12,1.54
"<a href=""https://www.baseball-reference.com/players/k/kretllo01.shtml"">Lou Kretlow</a>",DET,27,70,2,1,0,21,14,12,1,11,9,4.629,3.863,1.371,0.82,0.00
"<a href=""https://www.baseball-reference.com/players/k/kushem01.shtml"">Emil Kush</a>",CHN,31,216,1,4,3,70,39,35,5,37,31,4.375,4.122,1.486,0.84,0.29
"<a href=""https://www.baseball-reference.com/players/l/ladedo01.shtml"">Doyle Lade</a>",CHN,27,262,5,6,0,99,44,39,4,31,29,4.019,3.583,1.489,0.94,0.96
"<a href=""https://www.baseball-reference.com/players/l/lakemal01.shtml"">Al Lakeman</a>",PHI,29,2,0,0,0,1,1,1,1,0,0,13.500,28.387,1.500,&infin;,-0.02
"<a href=""https://www.baseball-reference.com/players/l/leeth01.shtml"">Thornton Lee</a>",NY1,41,98,1,3,0,41,20,16,3,12,17,4.408,3.736,1.622,1.42,-0.10
"<a href=""https://www.baseball-reference.com/players/l/lemonbo01.shtml"">Bob Lemon</a>",CLE,27,881,20,14,2,231,104,92,12,129,147,2.820,3.508,1.226,1.14,4.69
"<a href=""https://www.baseball-reference.com/players/l/leonadu02.shtml"">D. Leonard</a>",PHI,39,677,12,17,0,226,85,63,9,54,92,2.513,3.029,1.241,1.70,6.34
"<a href=""https://www.baseball-reference.com/players/l/lindely01.shtml"">Lyman Linde</a>",CLE,27,30,0,0,0,9,6,6,1,4,0,5.400,5.406,1.300,0.00,0.00
"<a href=""https://www.baseball-reference.com/players/l/livelbu01.shtml"">Buddy Lively</a>",CIN,23,68,0,0,0,13,7,6,0,11,12,2.382,2.940,1.059,1.09,0.54
"<a href=""https://www.baseball-reference.com/players/l/lombalo01.shtml"">Lou Lombardo</a>",NY1,19,16,0,0,0,5,4,4,1,5,0,6.750,7.605,1.875,0.00,-0.04
"<a href=""https://www.baseball-reference.com/players/l/lombavi01.shtml"">Vic Lombardi</a>",PIT,25,489,10,9,4,156,72,67,9,67,54,3.699,3.942,1.368,0.81,2.72
"<a href=""https://www.baseball-reference.com/players/l/lopated01.shtml"">Eddie Lopat</a>",NYA,30,680,17,11,0,246,106,92,16,66,83,3.653,3.686,1.376,1.26,0.00
"<a href=""https://www.baseball-reference.com/players/l/lyonsal01.shtml"">Al Lyons</a>",BSN,29,38,1,0,0,17,11,11,1,8,5,7.816,4.545,1.974,0.62,-0.28
"<a href=""https://www.baseball-reference.com/players/m/mainwo01.shtml"">Woody Main</a>",PIT,26,81,1,1,0,35,27,25,4,19,12,8.333,5.693,2.000,0.63,-1.01
"<a href=""https://www.baseball-reference.com/players/m/marchph01.shtml"">P. Marchildon</a>",PHA,34,679,9,15,0,214,133,114,19,131,66,4.533,4.903,1.524,0.50,0.35
"<a href=""https://www.baseball-reference.com/players/m/marshcu01.shtml"">C. Marshall</a>",NYA,23,3,0,0,0,0,0,0,0,3,0,.000,14.533,3.000,0.00,0.04
"<a href=""https://www.baseball-reference.com/players/m/martira01.shtml"">Ray Martin</a>",BSN,23,7,0,0,0,0,0,0,0,1,0,.000,4.354,.429,0.00,0.12
"<a href=""https://www.baseball-reference.com/players/m/mastewa02.shtml"">W. Masterson</a>",WS1,28,564,8,15,2,171,88,80,12,122,72,3.830,4.686,1.559,0.59,0.00
"<a href=""https://www.baseball-reference.com/players/m/mccahbi01.shtml"">Bill McCahan</a>",PHA,27,260,4,7,0,98,58,55,8,65,20,5.712,5.583,1.881,0.31,-0.50
"<a href=""https://www.baseball-reference.com/players/m/mccaldu01.shtml"">Dutch McCall</a>",CHN,27,454,4,13,0,158,93,81,14,85,89,4.817,4.312,1.606,1.05,-0.55
"<a href=""https://www.baseball-reference.com/players/m/mccalwi01.shtml"">Windy McCall</a>",BOS,22,4,0,1,0,6,3,3,1,1,0,20.250,9.694,5.250,0.00,-0.18
"<a href=""https://www.baseball-reference.com/players/m/mcdermi03.shtml"">M. McDermott</a>",BOS,19,70,0,0,0,16,18,16,2,35,17,6.171,7.226,2.186,0.49,0.00
"<a href=""https://www.baseball-reference.com/players/m/mcgowmi01.shtml"">M. McGowan</a>",NY1,26,11,0,0,0,3,3,3,1,4,2,7.364,8.752,1.909,0.50,-0.03
"<a href=""https://www.baseball-reference.com/players/m/mclisca01.shtml"">Cal McLish</a>",PIT,22,15,0,0,0,8,5,5,0,2,1,9.000,3.436,2.000,0.50,-0.19
"<a href=""https://www.baseball-reference.com/players/m/meyerru01.shtml"">Russ Meyer</a>",CHN,24,494,10,10,0,157,75,67,8,77,89,3.662,3.603,1.421,1.16,2.34
"<a href=""https://www.baseball-reference.com/players/m/minnepa01.shtml"">Paul Minner</a>",BRO,24,188,4,3,1,61,23,17,5,26,23,2.441,4.222,1.388,0.88,1.54
"<a href=""https://www.baseball-reference.com/players/m/mouldgl01.shtml"">Glen Moulder</a>",CHA,30,257,3,6,2,108,67,61,8,54,26,6.409,5.021,1.891,0.48,-0.96
"<a href=""https://www.baseball-reference.com/players/m/muncrbo01.shtml"">Bob Muncrief</a>",CLE,32,217,5,4,0,76,37,32,8,31,24,3.982,4.781,1.479,0.77,0.00
"<a href=""https://www.baseball-reference.com/players/m/mungere01.shtml"">Red Munger</a>",SLN,29,498,10,11,0,179,91,83,13,74,72,4.500,4.092,1.524,0.97,0.00
"<a href=""https://www.baseball-reference.com/players/n/nahemsa01.shtml"">Sam Nahem</a>",PHI,32,177,3,3,0,68,52,46,4,45,30,7.017,4.551,1.915,0.67,-1.07
"<a href=""https://www.baseball-reference.com/players/n/newhoha01.shtml"">H. Newhouser</a>",DET,27,817,21,12,1,249,109,91,10,99,143,3.007,3.162,1.278,1.44,6.45
