Name,Team,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/f/flahepa02.shtml"">P. Flaherty</a>",PIT,24,22,0,0,0,30,16,15,0,9,5,6.136,2.912,1.773,0.56,-0.14
"<a href=""https://www.baseball-reference.com/players/f/frasech01.shtml"">Chick Fraser</a>",PHI,26,223&frac13;,15,9,0,250,117,78,7,93,58,3.143,3.815,1.536,0.62,3.60
"<a href=""https://www.baseball-reference.com/players/g/garvine01.shtml"">Ned Garvin</a>",CHN,26,246&frac13;,10,18,0,225,126,66,4,63,107,2.411,2.714,1.169,1.70,0.00
"<a href=""https://www.baseball-reference.com/players/g/griffcl01.shtml"">C. Griffith</a>",CHN,30,248,14,13,0,245,126,84,6,51,61,3.048,3.081,1.194,1.20,4.46
"<a href=""https://www.baseball-reference.com/players/h/hahnno01.shtml"">Noodles Hahn</a>",CIN,21,311&frac13;,16,20,0,306,145,113,4,89,132,3.267,2.938,1.269,1.48,6.36
"<a href=""https://www.baseball-reference.com/players/h/harpeja01.shtml"">Jack Harper</a>",SLN,22,3,0,1,0,4,7,4,0,2,0,12.000,4.681,2.000,0.00,0.00
"<a href=""https://www.baseball-reference.com/players/h/harveza01.shtml"">Zaza Harvey</a>",CHN,21,4,0,0,0,3,0,0,0,1,0,.000,3.688,1.000,0.00,0.28
"<a href=""https://www.baseball-reference.com/players/h/hawlepi01.shtml"">Pink Hawley</a>",NY1,27,329&frac13;,18,18,0,377,204,129,7,89,80,3.525,3.242,1.415,0.90,2.48
"<a href=""https://www.baseball-reference.com/players/h/howelha01.shtml"">Harry Howell</a>",BRO,23,110&frac13;,6,5,0,131,69,46,4,36,26,3.752,3.711,1.514,0.72,0.81
"<a href=""https://www.baseball-reference.com/players/h/hugheji01.shtml"">Jim Hughey</a>",SLN,31,112&frac23;,5,7,0,147,90,65,4,40,23,5.192,3.746,1.660,0.57,-0.85
"<a href=""https://www.baseball-reference.com/players/h/hugheto01.shtml"">Tom Hughes</a>",CHN,21,21,1,1,0,31,14,12,0,7,12,5.143,2.574,1.810,1.71,0.07
"<a href=""https://www.baseball-reference.com/players/h/hustibe01.shtml"">Bert Husting</a>",PIT,22,8,0,0,0,10,5,5,2,5,7,5.625,5.716,1.875,1.40,0.02
"<a href=""https://www.baseball-reference.com/players/j/jonesco01.shtml"">Cowboy Jones</a>",SLN,25,292&frac23;,13,19,0,334,185,115,10,82,68,3.536,3.450,1.421,0.83,1.80
"<a href=""https://www.baseball-reference.com/players/k/kennebr01.shtml"">B. Kennedy</a>",BRO,32,292,20,13,0,316,160,127,5,111,75,3.914,3.598,1.462,0.68,4.22
"<a href=""https://www.baseball-reference.com/players/k/killefr01.shtml"">Frank Killen</a>",CHN,29,54,3,3,0,65,31,28,1,11,4,4.667,3.413,1.407,0.36,0.63
"<a href=""https://www.baseball-reference.com/players/k/kitsofr01.shtml"">Frank Kitson</a>",BRO,30,253&frac13;,15,13,4,283,152,118,12,56,55,4.192,3.570,1.338,0.98,0.00
"<a href=""https://www.baseball-reference.com/players/l/leevesa01.shtml"">Sam Leever</a>",PIT,28,232&frac23;,15,13,0,236,101,70,2,48,84,2.708,2.732,1.221,1.75,4.75
"<a href=""https://www.baseball-reference.com/players/l/lewiste01.shtml"">Ted Lewis</a>",BSN,27,209,13,12,0,215,122,96,11,86,66,4.134,4.084,1.440,0.77,2.66
"<a href=""https://www.baseball-reference.com/players/m/mathech01.shtml"">C. Mathewson</a>",NY1,19,33&frac23;,0,3,0,37,32,19,1,20,15,5.079,3.735,1.693,0.75,0.00
"<a href=""https://www.baseball-reference.com/players/m/maulal01.shtml"">Al Maul</a>",PHI,34,38,2,3,0,53,31,26,2,3,6,6.158,3.251,1.474,2.00,-0.32
"<a href=""https://www.baseball-reference.com/players/m/mccreto01.shtml"">Tom McCreery</a>",PIT,25,3,0,0,0,3,4,4,2,1,0,12.000,14.475,1.333,0.00,-0.15
"<a href=""https://www.baseball-reference.com/players/m/mcginjo01.shtml"">J. McGinnity</a>",BRO,29,343,28,8,0,350,179,112,5,113,93,2.939,3.118,1.350,0.82,5.81
"<a href=""https://www.baseball-reference.com/players/m/mclauwa01.shtml"">W. McLaughlin</a>",PHI,24,6,0,0,0,4,4,3,0,6,1,4.500,5.839,1.667,0.17,0.02
"<a href=""https://www.baseball-reference.com/players/m/meekijo01.shtml"">J. Meekin</a>",PIT,33,13,0,2,0,20,21,10,1,8,3,6.923,4.799,2.154,0.38,-0.62
"<a href=""https://www.baseball-reference.com/players/m/menefjo01.shtml"">Jock Menefee</a>",CHN,32,117,9,4,0,140,74,50,1,35,30,3.846,3.060,1.496,0.86,0.74
"<a href=""https://www.baseball-reference.com/players/m/mercewi01.shtml"">Win Mercer</a>",NY1,26,242&frac23;,13,17,0,303,138,104,5,58,39,3.857,3.232,1.488,0.67,3.01
"<a href=""https://www.baseball-reference.com/players/n/newtodo01.shtml"">Doc Newton</a>",CIN,22,235&frac23;,9,15,0,255,146,108,4,100,89,4.124,3.409,1.506,0.89,0.00
"<a href=""https://www.baseball-reference.com/players/n/nichoki01.shtml"">Kid Nichols</a>",BSN,30,231&frac13;,13,16,0,215,116,79,11,72,53,3.073,3.830,1.241,0.74,0.00
"<a href=""https://www.baseball-reference.com/players/n/nopsje01.shtml"">Jerry Nops</a>",BRO,25,68,4,4,0,79,45,29,1,18,22,3.838,3.071,1.426,1.22,0.27
"<a href=""https://www.baseball-reference.com/players/o/orthal01.shtml"">Al Orth</a>",PHI,27,262,14,14,1,302,145,110,4,60,68,3.779,3.042,1.382,1.13,0.00
"<a href=""https://www.baseball-reference.com/players/p/phillbi02.shtml"">B. Phillips</a>",CIN,31,207&frac13;,9,11,0,229,140,99,5,67,50,4.297,3.441,1.428,0.75,0.20
"<a href=""https://www.baseball-reference.com/players/p/phillde01.shtml"">D. Phillippe</a>",PIT,28,279,20,13,0,274,127,88,7,42,75,2.839,2.997,1.133,1.79,5.10
"<a href=""https://www.baseball-reference.com/players/p/piattwi01.shtml"">Wiley Piatt</a>",PHI,25,160&frac23;,9,10,0,194,120,83,5,71,47,4.649,3.651,1.649,0.66,0.00
"<a href=""https://www.baseball-reference.com/players/p/pittito01.shtml"">T. Pittinger</a>",BSN,28,114,2,9,0,135,97,65,7,54,27,5.132,4.348,1.658,0.50,-1.13
"<a href=""https://www.baseball-reference.com/players/p/pooleed01.shtml"">Ed Poole</a>",PIT,25,7,1,0,0,4,1,1,0,0,3,1.286,1.864,.571,&infin;,0.00
"<a href=""https://www.baseball-reference.com/players/p/powelja01.shtml"">Jack Powell</a>",SLN,25,287&frac23;,17,17,0,325,194,142,9,77,77,4.443,3.467,1.397,1.00,0.70
"<a href=""https://www.baseball-reference.com/players/s/scotted01.shtml"">Ed Scott</a>",CIN,29,315,17,20,1,370,192,135,10,65,87,3.857,3.167,1.381,1.34,2.07
"<a href=""https://www.baseball-reference.com/players/s/seymocy01.shtml"">Cy Seymour</a>",NY1,27,53,2,1,0,58,54,41,4,54,19,6.962,5.600,2.113,0.35,0.00
"<a href=""https://www.baseball-reference.com/players/s/stimmar01.shtml"">A. Stimmel</a>",CIN,27,13,1,1,0,18,11,10,1,4,2,6.923,4.370,1.692,0.50,-0.16
"<a href=""https://www.baseball-reference.com/players/s/sudhowi01.shtml"">W. Sudhoff</a>",SLN,25,127,6,8,0,128,62,39,3,37,29,2.764,3.377,1.299,0.78,2.51
"<a href=""https://www.baseball-reference.com/players/t/tanneje01.shtml"">J. Tannehill</a>",PIT,25,234,20,6,0,247,108,75,3,43,50,2.885,2.901,1.239,1.16,4.08
"<a href=""https://www.baseball-reference.com/players/t/taylodu01.shtml"">Dummy Taylor</a>",NY1,25,62&frac13;,4,3,0,74,31,17,0,24,16,2.455,3.217,1.572,0.67,1.21
"<a href=""https://www.baseball-reference.com/players/t/tayloja02.shtml"">Jack Taylor</a>",CHN,26,222&frac13;,10,17,1,226,130,63,4,58,57,2.550,3.231,1.277,0.98,0.00
"<a href=""https://www.baseball-reference.com/players/t/thomaro01.shtml"">Roy Thomas</a>",PHI,26,2&frac23;,0,0,0,4,1,1,0,0,0,3.375,2.827,1.500,&infin;,0.08
"<a href=""https://www.baseball-reference.com/players/t/thomato01.shtml"">Tom Thomas</a>",SLN,26,26&frac13;,1,2,1,38,22,11,2,4,7,3.759,3.571,1.595,1.75,-0.27
"<a href=""https://www.baseball-reference.com/players/v/vanhage01.shtml"">G. Van Haltren</a>",NY1,34,3,0,0,0,1,0,0,0,3,0,.000,6.442,1.333,0.00,0.21
"<a href=""https://www.baseball-reference.com/players/w/wadderu01.shtml"">Rube Waddell</a>",PIT,23,208&frac23;,8,13,0,176,96,55,3,55,130,2.372,2.357,1.107,2.36,0.00
"<a href=""https://www.baseball-reference.com/players/w/wagneho01.shtml"">Honus Wagner</a>",PIT,26,3,0,0,0,3,3,0,0,4,1,.000,6.082,2.333,0.25,-0.08
"<a href=""https://www.baseball-reference.com/players/w/weyhigu01.shtml"">Gus Weyhing</a>",2,33,94&frac23;,6,6,0,126,77,47,3,41,14,4.468,4.089,1.764,0.34,0.00
"<a href=""https://www.baseball-reference.com/players/w/willivi01.shtml"">Vic Willis</a>",BSN,24,236,10,17,0,258,157,110,11,106,53,4.195,4.194,1.542,0.50,1.20
"<a href=""https://www.baseball-reference.com/players/w/woodswa01.shtml"">Walt Woods</a>",PIT,25,3,0,0,0,9,7,7,0,1,1,21.000,3.046,3.333,1.00,-0.30
"<a href=""https://www.baseball-reference.com/players/y/yeagejo01.shtml"">Joe Yeager</a>",BRO,24,17,1,1,0,21,13,13,1,5,2,6.882,4.231,1.529,0.40,-0.07
"<a href=""https://www.baseball-reference.com/players/y/youngcy01.shtml"">Cy Young</a>",SLN,33,321&frac13;,20,18,0,337,144,107,7,36,115,2.997,2.702,1.161,3.19,0.00
