Name,Team,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/b/bouldca01.shtml"">Carl Bouldin</a>",WS2,21,3&frac13;,0,1,0,9,6,6,0,2,2,16.200,3.001,3.300,1.00,-0.18
"<a href=""https://www.baseball-reference.com/players/b/bowsfte01.shtml"">T. Bowsfield</a>",LAA,26,157,11,8,0,154,75,65,18,63,88,3.726,4.115,1.382,1.40,2.42
"<a href=""https://www.baseball-reference.com/players/b/breweji01.shtml"">Jim Brewer</a>",CHN,23,86&frac23;,1,7,0,116,65,56,17,21,57,5.815,4.381,1.581,2.71,0.00
"<a href=""https://www.baseball-reference.com/players/b/breweto01.shtml"">Tom Brewer</a>",BOS,29,42,3,2,0,37,21,16,4,29,13,3.429,5.379,1.571,0.45,0.52
"<a href=""https://www.baseball-reference.com/players/b/briceal01.shtml"">Alan Brice</a>",CHA,23,3&frac13;,0,1,0,4,2,0,0,3,3,.000,3.428,2.100,1.00,-0.01
"<a href=""https://www.baseball-reference.com/players/b/bridgma01.shtml"">M. Bridges</a>",CIN,30,20&frac23;,0,1,0,26,19,18,4,11,17,7.839,4.755,1.790,1.55,-0.52
"<a href=""https://www.baseball-reference.com/players/b/brogler01.shtml"">E. Broglio</a>",SLN,25,174&frac23;,9,12,0,166,97,80,19,75,113,4.122,3.947,1.380,1.51,0.00
"<a href=""https://www.baseball-reference.com/players/b/brosnji01.shtml"">Jim Brosnan</a>",CIN,31,80,10,4,16,77,34,27,7,18,40,3.038,3.374,1.188,2.22,0.00
"<a href=""https://www.baseball-reference.com/players/b/brownha01.shtml"">Hal Brown</a>",BAL,36,166&frac23;,10,6,1,153,62,59,14,33,61,3.186,3.544,1.116,1.85,2.93
"<a href=""https://www.baseball-reference.com/players/b/brownpa01.shtml"">Paul Brown</a>",PHI,20,10,0,1,0,13,9,9,3,8,1,8.100,8.594,2.100,0.12,-0.18
"<a href=""https://www.baseball-reference.com/players/b/brucebo01.shtml"">Bob Bruce</a>",DET,28,44&frac23;,1,2,0,57,28,22,6,24,25,4.433,4.583,1.813,1.04,-0.35
"<a href=""https://www.baseball-reference.com/players/b/brunege01.shtml"">G. Brunet</a>",ML1,26,5,0,0,0,7,3,3,1,2,0,5.400,6.353,1.800,0.00,0.00
"<a href=""https://www.baseball-reference.com/players/b/buhlbo01.shtml"">Bob Buhl</a>",ML1,32,188&frac13;,9,10,0,180,99,86,23,98,77,4.110,4.919,1.476,0.79,0.00
"<a href=""https://www.baseball-reference.com/players/b/bunniji01.shtml"">Jim Bunning</a>",DET,29,268,17,11,1,232,113,95,25,71,194,3.190,3.032,1.131,2.73,0.00
"<a href=""https://www.baseball-reference.com/players/b/burdele01.shtml"">Lew Burdette</a>",ML1,34,272&frac13;,18,11,0,295,131,121,31,33,92,3.999,3.703,1.204,2.79,0.00
"<a href=""https://www.baseball-reference.com/players/b/burnspe01.shtml"">P. Burnside</a>",WS2,30,113&frac13;,4,9,2,106,66,57,11,51,56,4.526,4.137,1.385,1.10,-0.10
"<a href=""https://www.baseball-reference.com/players/b/burwedi01.shtml"">Dick Burwell</a>",CHN,21,4,0,0,0,6,4,4,0,4,0,9.000,5.382,2.500,0.00,-0.10
"<a href=""https://www.baseball-reference.com/players/b/buzhajo01.shtml"">J. Buzhardt</a>",PHI,24,202&frac13;,6,18,0,200,107,101,28,65,92,4.493,4.397,1.310,1.42,0.00
"<a href=""https://www.baseball-reference.com/players/c/cardwdo01.shtml"">Don Cardwell</a>",CHN,25,259&frac13;,15,14,0,243,121,110,22,88,156,3.817,3.372,1.276,1.77,0.00
"<a href=""https://www.baseball-reference.com/players/c/casalje01.shtml"">Jerry Casale</a>",2,27,54&frac23;,1,5,1,67,42,38,12,28,41,6.256,5.310,1.738,1.46,-0.61
"<a href=""https://www.baseball-reference.com/players/c/chancde01.shtml"">Dean Chance</a>",LAA,20,18&frac13;,0,2,0,33,15,14,0,5,11,6.873,2.109,2.073,2.20,-0.26
"<a href=""https://www.baseball-reference.com/players/c/cheneto01.shtml"">Tom Cheney</a>",2,26,29&frac23;,1,3,0,33,35,33,9,30,20,10.011,8.275,2.124,0.67,-1.10
"<a href=""https://www.baseball-reference.com/players/c/cicotal01.shtml"">Al Cicotte</a>",SLN,31,75,2,6,1,83,47,44,16,34,51,5.280,5.274,1.560,1.50,-0.04
"<a href=""https://www.baseball-reference.com/players/c/ciscoga01.shtml"">Galen Cisco</a>",BOS,25,52&frac13;,2,4,0,67,40,39,5,28,26,6.707,4.348,1.815,0.93,-0.70
"<a href=""https://www.baseball-reference.com/players/c/clevete01.shtml"">T. Clevenger</a>",2,28,47&frac23;,3,2,1,48,25,20,4,34,25,3.776,4.721,1.720,0.74,0.29
"<a href=""https://www.baseball-reference.com/players/c/clonito01.shtml"">T. Cloninger</a>",ML1,20,84,7,2,0,84,49,49,16,33,51,5.250,5.012,1.393,1.55,-0.51
"<a href=""https://www.baseball-reference.com/players/c/coateji01.shtml"">Jim Coates</a>",NYA,28,141&frac13;,11,5,5,128,60,54,15,53,80,3.439,3.834,1.281,1.51,0.00
"<a href=""https://www.baseball-reference.com/players/c/conlege01.shtml"">Gene Conley</a>",BOS,30,199&frac23;,11,14,1,229,116,109,33,65,113,4.913,4.478,1.472,1.74,0.59
"<a href=""https://www.baseball-reference.com/players/c/craigro01.shtml"">Roger Craig</a>",LAN,31,112&frac23;,5,6,2,130,87,77,22,52,63,6.151,5.229,1.615,1.21,-1.11
"<a href=""https://www.baseball-reference.com/players/c/cuetobe01.shtml"">Bert Cueto</a>",MIN,23,21&frac13;,1,3,0,27,24,17,7,10,5,7.172,7.591,1.734,0.50,-0.92
"<a href=""https://www.baseball-reference.com/players/c/curtija01.shtml"">Jack Curtis</a>",CHN,24,180&frac13;,10,13,0,220,117,98,23,51,57,4.891,4.361,1.503,1.12,0.93
"<a href=""https://www.baseball-reference.com/players/d/dailebi01.shtml"">Bill Dailey</a>",CLE,26,19,1,0,0,16,4,2,0,6,7,.947,2.794,1.158,1.17,0.57
"<a href=""https://www.baseball-reference.com/players/d/daleybu01.shtml"">Bud Daley</a>",2,28,193&frac13;,12,17,1,211,109,92,23,73,119,4.283,3.851,1.469,1.63,-0.44
"<a href=""https://www.baseball-reference.com/players/d/daniebe02.shtml"">B. Daniels</a>",WS2,29,212,12,11,0,184,90,81,14,80,110,3.439,3.516,1.245,1.38,3.63
"<a href=""https://www.baseball-reference.com/players/d/degermi01.shtml"">M. DeGerick</a>",CHA,18,1&frac23;,0,0,0,2,1,1,0,1,0,5.400,4.563,1.800,0.00,0.00
"<a href=""https://www.baseball-reference.com/players/d/delocik01.shtml"">Ike Delock</a>",BOS,31,156,6,9,0,185,110,85,24,52,80,4.904,4.433,1.519,1.54,0.00
"<a href=""https://www.baseball-reference.com/players/d/ditmaar01.shtml"">Art Ditmar</a>",2,32,108&frac13;,2,8,1,119,67,62,15,37,43,5.151,4.494,1.440,1.16,-0.54
"<a href=""https://www.baseball-reference.com/players/d/donohji01.shtml"">Jim Donohue</a>",2,23,120&frac23;,5,7,6,116,58,56,18,65,99,4.177,4.479,1.500,1.52,1.80
"<a href=""https://www.baseball-reference.com/players/d/donovdi01.shtml"">Dick Donovan</a>",WS2,33,168&frac23;,10,10,0,138,60,45,10,35,62,2.401,3.205,1.026,1.77,4.26
"<a href=""https://www.baseball-reference.com/players/d/dottega01.shtml"">Gary Dotter</a>",MIN,18,6,0,0,0,6,6,6,0,4,2,9.000,3.865,1.667,0.50,-0.13
"<a href=""https://www.baseball-reference.com/players/d/downial01.shtml"">Al Downing</a>",NYA,20,9,0,1,0,7,8,8,0,12,12,8.000,3.518,2.111,1.00,0.00
"<a href=""https://www.baseball-reference.com/players/d/drabomo01.shtml"">M. Drabowsky</a>",ML1,25,25&frac13;,0,2,2,26,15,13,4,18,5,4.618,6.402,1.737,0.28,0.00
"<a href=""https://www.baseball-reference.com/players/d/drottdi01.shtml"">Dick Drott</a>",CHN,24,98,1,4,0,75,54,46,13,51,48,4.224,5.007,1.286,0.94,1.10
"<a href=""https://www.baseball-reference.com/players/d/drysddo01.shtml"">Don Drysdale</a>",LAN,24,244,13,10,0,236,111,100,29,83,182,3.689,3.399,1.307,2.19,5.35
"<a href=""https://www.baseball-reference.com/players/d/duffaji01.shtml"">Jim Duffalo</a>",SFN,25,61&frac23;,5,1,1,59,31,29,9,32,37,4.232,4.778,1.476,1.16,0.00
"<a href=""https://www.baseball-reference.com/players/d/durenry01.shtml"">Ryne Duren</a>",2,32,104,6,13,2,89,73,60,15,79,115,5.192,4.395,1.615,1.46,0.00
"<a href=""https://www.baseball-reference.com/players/e/earlear01.shtml"">A. Earley</a>",BOS,28,49&frac23;,2,4,7,42,31,22,3,34,44,3.987,3.626,1.530,1.29,-0.39
"<a href=""https://www.baseball-reference.com/players/e/ellswdi01.shtml"">D. Ellsworth</a>",CHN,21,186&frac23;,10,11,0,213,90,80,23,48,91,3.857,3.902,1.398,1.90,3.69
"<a href=""https://www.baseball-reference.com/players/e/elstodo01.shtml"">Don Elston</a>",CHN,32,93&frac13;,6,7,8,108,64,58,11,45,59,5.593,4.067,1.639,1.31,-0.64
"<a href=""https://www.baseball-reference.com/players/e/estrach01.shtml"">C. Estrada</a>",BAL,23,212,15,9,0,159,91,87,19,132,160,3.693,4.004,1.373,1.21,2.44
"<a href=""https://www.baseball-reference.com/players/f/facero01.shtml"">Roy Face</a>",PIT,33,92,6,12,17,94,44,39,12,10,55,3.815,3.363,1.130,5.50,0.00
"<a href=""https://www.baseball-reference.com/players/f/farretu01.shtml"">Turk Farrell</a>",2,27,98&frac23;,8,7,10,117,64,57,15,49,90,5.199,4.040,1.682,1.84,-0.30
"<a href=""https://www.baseball-reference.com/players/f/ferrado01.shtml"">D. Ferrarese</a>",PHI,32,138&frac23;,5,12,1,120,64,58,14,68,89,3.764,4.104,1.356,1.31,2.49
"<a href=""https://www.baseball-reference.com/players/f/fischbi01.shtml"">Bill Fischer</a>",2,30,67&frac23;,4,2,5,80,37,35,12,23,30,4.655,5.016,1.522,1.30,0.01
"<a href=""https://www.baseball-reference.com/players/f/fisheed02.shtml"">Eddie Fisher</a>",SFN,24,33&frac23;,0,2,1,36,23,20,7,9,16,5.347,5.104,1.337,1.78,0.00
"<a href=""https://www.baseball-reference.com/players/f/fisheja01.shtml"">Jack Fisher</a>",BAL,22,196,10,13,1,205,104,85,17,75,118,3.903,3.564,1.429,1.57,0.31
"<a href=""https://www.baseball-reference.com/players/f/fordwh01.shtml"">Whitey Ford</a>",NYA,32,283,25,4,0,242,108,101,23,92,209,3.212,3.125,1.180,2.27,3.72
"<a href=""https://www.baseball-reference.com/players/f/fornimi01.shtml"">M. Fornieles</a>",BOS,29,119&frac13;,9,8,15,121,65,62,18,54,70,4.676,4.668,1.466,1.30,-0.06
"<a href=""https://www.baseball-reference.com/players/f/fossla01.shtml"">Larry Foss</a>",PIT,25,15&frac13;,1,1,0,15,11,10,3,11,9,5.870,5.928,1.696,0.82,-0.20
"<a href=""https://www.baseball-reference.com/players/f/fowlear01.shtml"">Art Fowler</a>",LAA,38,89,5,8,11,68,42,36,12,29,78,3.640,3.576,1.090,2.69,1.53
"<a href=""https://www.baseball-reference.com/players/f/foxte01.shtml"">Terry Fox</a>",DET,25,57&frac13;,5,2,12,42,12,9,6,16,32,1.413,3.548,1.012,2.00,2.61
"<a href=""https://www.baseball-reference.com/players/f/foytapa01.shtml"">Paul Foytack</a>",DET,30,169&frac23;,11,10,0,152,81,74,27,56,89,3.925,4.637,1.226,1.59,1.17
"<a href=""https://www.baseball-reference.com/players/f/francea01.shtml"">Earl Francis</a>",PIT,25,102&frac23;,2,8,0,110,60,48,4,47,53,4.208,3.363,1.529,1.13,0.25
"<a href=""https://www.baseball-reference.com/players/f/frienbo01.shtml"">Bob Friend</a>",PIT,30,236,14,19,1,271,119,101,16,45,108,3.852,3.057,1.339,2.40,0.00
"<a href=""https://www.baseball-reference.com/players/f/funkfr01.shtml"">Frank Funk</a>",CLE,25,92&frac13;,11,11,11,79,35,34,9,31,64,3.314,3.350,1.191,2.06,1.90
"<a href=""https://www.baseball-reference.com/players/g/gablega02.shtml"">John Gabler</a>",WS2,30,92&frac23;,3,8,4,104,61,50,5,37,33,4.856,3.698,1.522,0.89,-0.75
"<a href=""https://www.baseball-reference.com/players/g/garcimi01.shtml"">Mike Garcia</a>",WS2,37,19,0,1,0,23,14,10,1,13,14,4.737,3.539,1.895,1.08,-0.31
"<a href=""https://www.baseball-reference.com/players/g/garvene01.shtml"">Ned Garver</a>",LAA,35,29,0,3,0,40,18,18,2,16,9,5.586,4.447,1.931,0.56,-0.04
"<a href=""https://www.baseball-reference.com/players/g/gibbojo01.shtml"">Joe Gibbon</a>",PIT,26,195&frac13;,13,10,0,185,85,72,16,57,145,3.317,2.964,1.239,2.54,0.00
"<a href=""https://www.baseball-reference.com/players/g/gibsobo01.shtml"">Bob Gibson</a>",SLN,25,211&frac13;,13,12,1,186,91,76,13,119,166,3.237,3.415,1.443,1.39,4.42
"<a href=""https://www.baseball-reference.com/players/g/gielpa01.shtml"">Paul Giel</a>",2,28,21,1,0,0,30,34,28,7,20,15,12.000,7.755,2.381,0.75,-1.34
"<a href=""https://www.baseball-reference.com/players/g/gladdfr01.shtml"">F. Gladding</a>",DET,25,16&frac13;,1,0,0,18,7,6,1,11,11,3.306,3.618,1.776,1.00,0.14
"<a href=""https://www.baseball-reference.com/players/g/goldeji01.shtml"">Jim Golden</a>",LAN,25,42,1,1,0,52,30,27,7,20,18,5.786,5.146,1.714,0.90,-0.22
"<a href=""https://www.baseball-reference.com/players/g/grantmu01.shtml"">Mudcat Grant</a>",CLE,25,244&frac23;,15,9,0,207,118,105,32,109,146,3.862,4.443,1.292,1.34,0.00
"<a href=""https://www.baseball-reference.com/players/g/grbael01.shtml"">Eli Grba</a>",LAA,26,211&frac23;,11,13,2,197,119,100,26,114,105,4.252,4.730,1.469,0.92,1.65
"<a href=""https://www.baseball-reference.com/players/g/greenda02.shtml"">Dallas Green</a>",PHI,26,128,2,4,1,160,77,69,8,47,51,4.852,3.611,1.617,1.09,0.31
"<a href=""https://www.baseball-reference.com/players/g/greenfr01.shtml"">Fred Green</a>",PIT,27,20&frac23;,0,0,0,27,16,11,2,9,4,4.790,4.672,1.742,0.44,-0.25
"<a href=""https://www.baseball-reference.com/players/g/grzenjo01.shtml"">Joe Grzenda</a>",DET,24,5&frac23;,1,0,0,9,5,5,2,2,0,7.941,7.878,1.941,0.00,-0.14
"<a href=""https://www.baseball-reference.com/players/h/hackewa02.shtml"">W. Hacker</a>",CHA,36,57&frac13;,3,3,8,62,26,24,8,8,40,3.767,3.320,1.221,5.00,0.65
"<a href=""https://www.baseball-reference.com/players/h/haddiha01.shtml"">H. Haddix</a>",PIT,35,156,10,6,0,159,72,71,15,41,99,4.096,3.305,1.282,2.41,2.47
"<a href=""https://www.baseball-reference.com/players/h/halldi01.shtml"">Dick Hall</a>",BAL,30,122&frac13;,7,5,4,102,47,42,10,30,92,3.090,2.873,1.079,3.07,1.91
"<a href=""https://www.baseball-reference.com/players/h/hamilst01.shtml"">S. Hamilton</a>",CLE,26,3,0,0,0,2,1,1,0,3,4,3.000,2.873,1.667,1.33,0.00
"<a href=""https://www.baseball-reference.com/players/h/hawkiwy01.shtml"">Wynn Hawkins</a>",CLE,25,133,7,9,1,139,72,60,16,59,51,4.060,4.666,1.489,0.86,0.18
"<a href=""https://www.baseball-reference.com/players/h/heisero01.shtml"">Roy Heiser</a>",WS2,19,5&frac23;,0,0,0,6,5,4,1,9,1,6.353,8.810,2.647,0.11,-0.08
"<a href=""https://www.baseball-reference.com/players/h/hemanru01.shtml"">Russ Heman</a>",2,28,20,0,0,1,12,7,6,1,10,6,2.700,3.937,1.100,0.60,0.36
"<a href=""https://www.baseball-reference.com/players/h/hendlbo01.shtml"">Bob Hendley</a>",ML1,22,97,5,7,0,96,46,42,8,39,44,3.897,3.969,1.392,1.13,0.00
"<a href=""https://www.baseball-reference.com/players/h/henrybi01.shtml"">Bill Henry</a>",CIN,33,53&frac13;,2,1,16,50,18,13,8,15,53,2.194,3.358,1.219,3.53,0.00
"<a href=""https://www.baseball-reference.com/players/h/herbera01.shtml"">Ray Herbert</a>",2,31,221&frac13;,12,12,0,245,125,112,25,66,84,4.554,4.114,1.405,1.27,-0.03
"<a href=""https://www.baseball-reference.com/players/h/hernaru01.shtml"">R. Hernandez</a>",WS2,29,9,0,1,0,8,5,3,0,3,4,3.000,2.687,1.222,1.33,0.01
"<a href=""https://www.baseball-reference.com/players/h/hillmda01.shtml"">Dave Hillman</a>",BOS,33,78,3,2,0,70,26,24,8,23,39,2.769,3.822,1.192,1.70,2.25
"<a href=""https://www.baseball-reference.com/players/h/hobaued01.shtml"">Ed Hobaugh</a>",WS2,27,126&frac13;,7,9,0,142,68,62,12,64,67,4.417,4.185,1.631,1.05,0.25
"<a href=""https://www.baseball-reference.com/players/h/hobbigl01.shtml"">Glen Hobbie</a>",CHN,25,198&frac23;,7,13,2,207,113,94,26,54,103,4.258,3.954,1.314,1.91,2.43
"<a href=""https://www.baseball-reference.com/players/h/hoeftbi01.shtml"">Billy Hoeft</a>",BAL,29,138,7,4,3,106,37,31,7,55,100,2.022,2.972,1.167,1.82,4.14
"<a href=""https://www.baseball-reference.com/players/h/hookja01.shtml"">Jay Hook</a>",CIN,24,62&frac23;,1,3,0,83,55,54,14,22,36,7.755,5.021,1.676,1.64,-1.42
"<a href=""https://www.baseball-reference.com/players/h/horlejo01.shtml"">Joe Horlen</a>",CHA,23,17&frac23;,1,3,0,25,15,13,2,13,11,6.623,4.807,2.151,0.85,-0.43
"<a href=""https://www.baseball-reference.com/players/h/huntke02.shtml"">Ken Hunt</a>",CIN,22,136&frac13;,9,10,0,130,70,60,13,66,75,3.961,4.080,1.438,1.14,0.98
"<a href=""https://www.baseball-reference.com/players/h/hydedi01.shtml"">Dick Hyde</a>",BAL,32,21,1,2,0,18,14,13,1,13,15,5.571,3.454,1.476,1.15,-0.19
"<a href=""https://www.baseball-reference.com/players/j/jacksal01.shtml"">Al Jackson</a>",PIT,25,23&frac23;,1,0,0,20,10,9,2,4,15,3.423,2.928,1.014,3.75,0.00
"<a href=""https://www.baseball-reference.com/players/j/jacksla01.shtml"">L. Jackson</a>",SLN,30,211,14,11,0,203,99,88,20,56,113,3.754,3.477,1.227,2.02,3.67
"<a href=""https://www.baseball-reference.com/players/j/jamesjo01.shtml"">Johnny James</a>",2,27,72&frac23;,0,2,0,67,44,42,12,54,43,5.202,5.784,1.665,0.80,0.10
"<a href=""https://www.baseball-reference.com/players/j/jayjo01.shtml"">Joey Jay</a>",CIN,25,247&frac13;,21,10,0,217,102,97,25,92,157,3.530,3.700,1.249,1.71,0.00
"<a href=""https://www.baseball-reference.com/players/j/johnske02.shtml"">Ken Johnson</a>",2,28,92&frac13;,6,6,1,82,44,41,13,29,46,3.996,4.334,1.202,1.59,-0.65
"<a href=""https://www.baseball-reference.com/players/j/jonesgo01.shtml"">Gordon Jones</a>",BAL,31,5,0,0,1,5,3,3,3,0,4,5.400,9.311,1.000,&infin;,-0.01
"<a href=""https://www.baseball-reference.com/players/j/jonessa02.shtml"">Sam Jones</a>",SFN,35,128&frac13;,8,8,1,134,72,64,12,57,105,4.488,3.264,1.488,1.84,0.02
"<a href=""https://www.baseball-reference.com/players/j/jonessh02.shtml"">S. Jones</a>",CIN,26,55,1,1,2,51,32,27,6,27,32,4.418,4.225,1.418,1.19,0.05
"<a href=""https://www.baseball-reference.com/players/k/kaatji01.shtml"">Jim Kaat</a>",MIN,22,200&frac23;,9,17,0,188,105,87,12,82,122,3.902,3.196,1.346,1.49,0.00
"<a href=""https://www.baseball-reference.com/players/k/keegaed01.shtml"">Ed Keegan</a>",KC1,21,6,0,0,1,6,5,3,0,5,3,4.500,4.067,1.833,0.60,-0.12
"<a href=""https://www.baseball-reference.com/players/k/kemmeru01.shtml"">R. Kemmerer</a>",CHA,30,96&frac23;,3,3,2,102,53,47,10,26,35,4.376,4.021,1.324,1.35,0.22
"<a href=""https://www.baseball-reference.com/players/k/kirkbi01.shtml"">Bill Kirk</a>",KC1,26,3,0,0,0,6,4,4,2,1,3,12.000,8.682,2.333,3.00,-0.16
"<a href=""https://www.baseball-reference.com/players/k/klinero01.shtml"">Ron Kline</a>",2,29,161,8,9,1,172,87,74,19,61,97,4.137,3.996,1.447,1.59,0.00
"<a href=""https://www.baseball-reference.com/players/k/klippjo01.shtml"">J. Klippstein</a>",WS2,33,71&frac23;,2,2,0,83,59,54,13,43,41,6.781,5.378,1.758,0.95,0.00
"<a href=""https://www.baseball-reference.com/players/k/kopliho01.shtml"">H. Koplitz</a>",DET,23,12,2,0,0,16,6,3,0,8,9,2.250,3.017,2.000,1.12,0.07
"<a href=""https://www.baseball-reference.com/players/k/koufasa01.shtml"">Sandy Koufax</a>",LAN,25,255&frac23;,18,13,1,212,117,100,27,96,269,3.520,2.929,1.205,2.80,5.68
"<a href=""https://www.baseball-reference.com/players/k/kralija01.shtml"">Jack Kralick</a>",MIN,26,242,13,11,0,257,101,97,21,64,137,3.607,3.313,1.326,2.14,0.00
"<a href=""https://www.baseball-reference.com/players/k/krausle02.shtml"">Lew Krausse</a>",KC1,18,55&frac23;,2,5,0,49,33,30,3,46,32,4.850,4.605,1.707,0.70,0.06
"<a href=""https://www.baseball-reference.com/players/k/kunkebi01.shtml"">Bill Kunkel</a>",KC1,24,88&frac23;,3,4,4,103,58,51,11,32,46,5.177,4.163,1.523,1.44,-0.34
"<a href=""https://www.baseball-reference.com/players/k/kutynma01.shtml"">Marty Kutyna</a>",WS2,28,143,6,8,3,147,79,63,12,48,64,3.965,3.729,1.364,1.33,0.21
"<a href=""https://www.baseball-reference.com/players/l/labincl01.shtml"">Clem Labine</a>",PIT,34,92&frac23;,4,1,8,102,43,38,4,31,49,3.691,3.005,1.435,1.58,1.12
"<a href=""https://www.baseball-reference.com/players/l/larsedo01.shtml"">Don Larsen</a>",2,31,89&frac13;,8,2,2,85,45,41,7,40,66,4.131,3.375,1.399,1.65,0.00
"<a href=""https://www.baseball-reference.com/players/l/laryfr01.shtml"">Frank Lary</a>",DET,31,275&frac13;,23,9,0,252,117,99,24,66,146,3.236,3.312,1.155,2.21,0.00
"<a href=""https://www.baseball-reference.com/players/l/latmaba01.shtml"">Barry Latman</a>",CLE,25,176&frac23;,13,5,5,163,84,79,23,54,108,4.025,3.905,1.228,2.00,1.68
"<a href=""https://www.baseball-reference.com/players/l/lawve01.shtml"">Vern Law</a>",PIT,31,59&frac13;,3,4,0,72,33,31,10,18,20,4.702,4.955,1.517,1.11,0.54
"<a href=""https://www.baseball-reference.com/players/l/leedo01.shtml"">Don Lee</a>",MIN,27,115,3,6,3,93,49,45,12,35,65,3.522,3.659,1.113,1.86,0.00
"<a href=""https://www.baseball-reference.com/players/l/lehewji01.shtml"">Jim Lehew</a>",BAL,23,2,0,0,0,1,0,0,0,0,0,.000,2.574,.500,&infin;,0.06
"<a href=""https://www.baseball-reference.com/players/l/lehmake01.shtml"">Ken Lehman</a>",PHI,33,63&frac13;,1,1,1,61,32,30,6,25,27,4.263,4.128,1.358,1.08,0.66
"<a href=""https://www.baseball-reference.com/players/l/lemaydi01.shtml"">Dick LeMay</a>",SFN,22,83&frac13;,3,6,3,65,35,33,11,36,54,3.564,4.230,1.212,1.50,1.18
"<a href=""https://www.baseball-reference.com/players/l/lockebo01.shtml"">Bobby Locke</a>",CLE,27,95&frac13;,4,4,2,112,50,48,12,40,37,4.531,4.609,1.594,0.92,0.00
"<a href=""https://www.baseball-reference.com/players/l/loesbi01.shtml"">Billy Loes</a>",SFN,31,114&frac23;,6,5,0,114,62,54,13,39,55,4.238,3.982,1.334,1.41,-0.02
"<a href=""https://www.baseball-reference.com/players/l/lowntu01.shtml"">Turk Lown</a>",CHA,37,101,7,5,11,87,37,31,13,35,50,2.762,4.375,1.208,1.43,2.51
"<a href=""https://www.baseball-reference.com/players/m/maasdu01.shtml"">Duke Maas</a>",NYA,32,0&frac13;,0,0,0,2,2,2,0,0,0,54.000,2.574,6.000,&infin;,-0.14
"<a href=""https://www.baseball-reference.com/players/m/mackeke01.shtml"">K. MacKenzie</a>",ML1,27,7,0,1,0,8,5,4,1,2,5,5.143,3.408,1.429,2.50,-0.13
