Name,Tm,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/b/brownke01.shtml"">Kevin Brown</a>",NYA,39,396,10,6,0,132,65,60,14,35,83,4.091,3.910,1.265,2.37,2.77
"<a href=""https://www.baseball-reference.com/players/b/brunebr01.shtml"">Brian Bruney</a>",ARI,22,94,3,4,0,20,16,15,2,27,34,4.309,4.299,1.500,1.26,0.22
"<a href=""https://www.baseball-reference.com/players/b/buehrma01.shtml"">Mark Buehrle</a>",CHA,25,736,16,10,0,257,119,106,33,51,165,3.889,3.992,1.255,3.24,4.16
"<a href=""https://www.baseball-reference.com/players/b/bukviry01.shtml"">Ryan Bukvich</a>",KCA,26,22,0,0,1,4,3,3,0,7,7,3.682,4.165,1.500,1.00,0.13
"<a href=""https://www.baseball-reference.com/players/b/bulliki01.shtml"">K. Bullinger</a>",HOU,34,92,1,0,1,36,22,21,5,10,11,6.163,5.272,1.500,1.10,-0.46
"<a href=""https://www.baseball-reference.com/players/b/bumpna01.shtml"">Nate Bump</a>",FLO,27,221,2,4,1,86,46,41,7,32,44,5.009,4.257,1.602,1.38,-0.94
"<a href=""https://www.baseball-reference.com/players/b/burbada01.shtml"">Dave Burba</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteburbada01"" style=""display:none;""></input><label for=""footnoteburbada01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivburbada01"">MIL, SFN</div></span>",37,231,4,1,2,70,40,36,7,26,50,4.208,3.878,1.247,1.92,0.35
"<a href=""https://www.baseball-reference.com/players/b/burnea.01.shtml"">A. Burnett</a>",FLO,27,360,7,6,0,102,50,49,9,38,113,3.675,2.990,1.167,2.97,1.84
"<a href=""https://www.baseball-reference.com/players/b/burnese01.shtml"">Sean Burnett</a>",PIT,21,215,5,5,0,86,41,40,9,28,30,5.023,4.978,1.591,1.07,0.27
"<a href=""https://www.baseball-reference.com/players/b/bushda01.shtml"">Dave Bush</a>",TOR,24,293,5,4,0,95,47,40,11,25,64,3.686,3.794,1.229,2.56,1.73
"<a href=""https://www.baseball-reference.com/players/b/bynummi01.shtml"">Mike Bynum</a>",SDN,26,2,0,1,0,1,4,4,0,3,0,54.000,15.237,6.000,0.00,-0.27
"<a href=""https://www.baseball-reference.com/players/b/byrdpa01.shtml"">Paul Byrd</a>",ATL,33,343,8,7,0,123,57,50,18,19,79,3.936,4.144,1.242,4.16,0.00
"<a href=""https://www.baseball-reference.com/players/c/cabreda01.shtml"">D. Cabrera</a>",BAL,23,443,12,8,1,145,85,82,14,89,76,4.998,5.074,1.585,0.85,0.00
"<a href=""https://www.baseball-reference.com/players/c/cabrefe01.shtml"">F. Cabrera</a>",CLE,22,16,0,0,0,3,3,2,0,1,6,3.375,1.318,.750,6.00,0.00
"<a href=""https://www.baseball-reference.com/players/c/calerki01.shtml"">Kiko Calero</a>",SLN,29,136,3,1,2,27,14,14,5,10,47,2.779,3.001,.816,4.70,1.01
"<a href=""https://www.baseball-reference.com/players/c/calica01.shtml"">Carmen Cali</a>",SLN,25,22,0,0,0,13,7,7,1,6,8,8.591,4.750,2.591,1.33,-0.20
"<a href=""https://www.baseball-reference.com/players/c/callami01.shtml"">M. Callaway</a>",TEX,29,34,0,1,0,18,10,10,2,7,9,7.941,5.112,2.206,1.29,-0.11
"<a href=""https://www.baseball-reference.com/players/c/campsh01.shtml"">Shawn Camp</a>",KCA,28,200,2,2,2,74,37,29,10,16,51,3.915,3.957,1.350,3.19,0.47
"<a href=""https://www.baseball-reference.com/players/c/capeljo01.shtml"">J. Capellan</a>",ATL,23,24,0,1,0,14,10,10,2,5,4,11.250,6.730,2.375,0.80,0.00
"<a href=""https://www.baseball-reference.com/players/c/capuach01.shtml"">C. Capuano</a>",MIL,25,265,6,8,0,91,55,49,18,37,80,4.992,5.004,1.449,2.16,0.26
"<a href=""https://www.baseball-reference.com/players/c/carpech01.shtml"">C. Carpenter</a>",SLN,29,546,15,5,0,169,75,70,24,38,152,3.462,3.595,1.137,4.00,3.28
"<a href=""https://www.baseball-reference.com/players/c/carradj01.shtml"">D. Carrasco</a>",KCA,27,106,2,2,0,41,22,19,5,15,22,4.840,4.616,1.585,1.47,0.00
"<a href=""https://www.baseball-reference.com/players/c/carragi01.shtml"">G. Carrara</a>",LAN,36,161,5,2,2,46,15,13,1,20,48,2.180,2.573,1.230,2.40,1.33
"<a href=""https://www.baseball-reference.com/players/c/cartela02.shtml"">Lance Carter</a>",TBA,29,241,3,3,0,77,32,31,12,23,36,3.473,4.997,1.245,1.57,1.57
"<a href=""https://www.baseball-reference.com/players/c/castifr01.shtml"">F. Castillo</a>",BOS,35,3,0,0,0,1,0,0,0,1,0,.000,7.112,2.000,0.00,0.04
"<a href=""https://www.baseball-reference.com/players/c/cerdaja01.shtml"">Jaime Cerda</a>",KCA,25,137,1,4,2,41,21,16,1,30,33,3.153,3.668,1.555,1.10,0.81
"<a href=""https://www.baseball-reference.com/players/c/chacigu01.shtml"">G. Chacin</a>",TOR,23,42,1,1,0,8,4,4,0,3,6,2.571,2.563,.786,2.00,0.58
"<a href=""https://www.baseball-reference.com/players/c/chacosh01.shtml"">Shawn Chacon</a>",COL,26,190,1,9,35,71,52,50,12,52,52,7.105,6.003,1.942,1.00,-1.49
"<a href=""https://www.baseball-reference.com/players/c/chenbr01.shtml"">Bruce Chen</a>",BAL,27,143,2,1,0,39,19,16,7,16,32,3.021,4.702,1.154,2.00,1.28
"<a href=""https://www.baseball-reference.com/players/c/choatra01.shtml"">Randy Choate</a>",ARI,28,152,2,4,0,52,26,26,1,28,49,4.618,2.747,1.579,1.75,0.00
"<a href=""https://www.baseball-reference.com/players/c/chrisja01.shtml"">J. Christian</a>",SFN,34,108,4,3,3,34,20,18,3,26,22,4.500,4.870,1.667,0.85,0.00
"<a href=""https://www.baseball-reference.com/players/c/chulkvi01.shtml"">Vinnie Chulk</a>",TOR,25,168,1,3,2,59,30,29,6,27,44,4.661,4.252,1.536,1.63,0.00
"<a href=""https://www.baseball-reference.com/players/c/clausbr01.shtml"">B. Claussen</a>",CIN,25,198,2,8,0,80,50,45,9,35,45,6.136,4.858,1.742,1.29,-1.00
"<a href=""https://www.baseball-reference.com/players/c/clemema01.shtml"">Matt Clement</a>",CHN,29,543,9,13,0,155,79,74,23,77,190,3.680,3.683,1.282,2.47,3.74
"<a href=""https://www.baseball-reference.com/players/c/clemero02.shtml"">R. Clemens</a>",HOU,41,643,18,4,0,169,76,71,15,79,218,2.981,2.944,1.157,2.76,5.38
"<a href=""https://www.baseball-reference.com/players/c/colomje01.shtml"">Jesus Colome</a>",TBA,26,124,2,2,3,28,16,15,4,18,40,3.266,3.632,1.113,2.22,0.00
"<a href=""https://www.baseball-reference.com/players/c/colonba01.shtml"">B. Colon</a>",ANA,31,625,18,12,0,215,122,116,38,71,158,5.011,4.894,1.373,2.23,1.23
"<a href=""https://www.baseball-reference.com/players/c/colonro01.shtml"">Roman Colon</a>",ATL,24,57,2,1,0,18,9,7,0,8,15,3.316,2.742,1.368,1.88,0.08
"<a href=""https://www.baseball-reference.com/players/c/colyest01.shtml"">Steve Colyer</a>",DET,25,96,1,0,0,33,24,23,8,24,31,6.469,6.657,1.781,1.29,-0.39
"<a href=""https://www.baseball-reference.com/players/c/contrjo01.shtml"">J. Contreras</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotecontrjo01"" style=""display:none;""></input><label for=""footnotecontrjo01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivcontrjo01"">NYA, CHA</div></span>",32,511,13,9,0,166,114,104,31,84,150,5.495,5.003,1.468,1.79,0.14
"<a href=""https://www.baseball-reference.com/players/c/cookaa01.shtml"">Aaron Cook</a>",COL,25,290,6,4,0,112,47,46,7,39,40,4.283,4.152,1.562,1.03,2.31
"<a href=""https://www.baseball-reference.com/players/c/coopebr01.shtml"">Brian Cooper</a>",SFN,29,40,0,2,0,15,13,13,4,5,7,8.775,6.847,1.500,1.40,-0.38
"<a href=""https://www.baseball-reference.com/players/c/corcoro01.shtml"">Roy Corcoran</a>",MON,24,16,0,0,0,7,4,4,0,5,4,6.750,4.214,2.250,0.80,-0.10
"<a href=""https://www.baseball-reference.com/players/c/cordech01.shtml"">Chad Cordero</a>",MON,22,248,7,3,14,68,28,27,8,43,83,2.940,3.827,1.343,1.93,1.97
"<a href=""https://www.baseball-reference.com/players/c/cordefr01.shtml"">F. Cordero</a>",TEX,29,215,3,4,49,60,19,17,1,32,79,2.135,2.340,1.284,2.47,0.00
"<a href=""https://www.baseball-reference.com/players/c/coreyma02.shtml"">Mark Corey</a>",PIT,29,107,1,2,0,39,20,18,3,19,28,4.542,3.970,1.626,1.47,0.11
"<a href=""https://www.baseball-reference.com/players/c/cormila01.shtml"">L. Cormier</a>",ARI,23,136,1,4,0,62,42,41,13,25,24,8.140,7.188,1.919,0.96,-1.15
"<a href=""https://www.baseball-reference.com/players/c/cormirh01.shtml"">R. Cormier</a>",PHI,37,243,4,5,0,70,32,32,7,26,46,3.556,3.866,1.185,1.77,0.00
"<a href=""https://www.baseball-reference.com/players/c/cornena01.shtml"">Nate Cornejo</a>",DET,24,77,1,3,0,42,25,24,4,11,12,8.416,5.130,2.065,1.09,-0.64
"<a href=""https://www.baseball-reference.com/players/c/correke01.shtml"">K. Correia</a>",SFN,23,57,0,1,0,25,20,17,3,10,14,8.053,4.910,1.842,1.40,0.00
"<a href=""https://www.baseball-reference.com/players/c/cottsne01.shtml"">Neal Cotts</a>",CHA,24,196,4,4,0,61,45,41,13,30,58,5.648,5.179,1.393,1.93,-0.43
"<a href=""https://www.baseball-reference.com/players/c/crainje01.shtml"">Jesse Crain</a>",MIN,22,81,3,0,0,17,6,6,2,12,14,2.000,4.322,1.074,1.17,1.15
"<a href=""https://www.baseball-reference.com/players/c/cressja01.shtml"">J. Cressend</a>",CLE,29,47,0,1,0,22,11,11,4,10,8,6.319,7.061,2.043,0.80,-0.23
"<a href=""https://www.baseball-reference.com/players/c/croweji01.shtml"">Jim Crowell</a>",PHI,30,9,0,0,0,6,2,1,0,0,1,3.000,2.606,2.000,&infin;,0.00
"<a href=""https://www.baseball-reference.com/players/c/crucefr01.shtml"">F. Cruceta</a>",CLE,22,23,0,1,0,10,9,8,1,4,9,9.391,3.498,1.826,2.25,-0.31
"<a href=""https://www.baseball-reference.com/players/c/cruzju02.shtml"">Juan Cruz</a>",ATL,25,216,6,2,0,59,24,22,7,30,70,2.750,3.547,1.236,2.33,1.13
"<a href=""https://www.baseball-reference.com/players/c/cubilda01.shtml"">D. Cubillan</a>",BAL,31,30,0,0,0,13,7,6,3,7,8,5.400,7.222,2.000,1.14,-0.03
"<a href=""https://www.baseball-reference.com/players/c/cunnawi01.shtml"">Will Cunnane</a>",ATL,30,37,1,1,0,18,10,10,3,4,11,7.297,4.973,1.784,2.75,-0.24
"<a href=""https://www.baseball-reference.com/players/d/daiglca01.shtml"">Casey Daigle</a>",ARI,23,147,2,3,0,63,41,39,9,27,17,7.163,6.290,1.837,0.63,-0.61
"<a href=""https://www.baseball-reference.com/players/d/d'amije01.shtml"">Jeff D'Amico</a>",CLE,28,92,1,2,0,45,29,26,6,6,16,7.630,4.862,1.663,2.67,-0.73
"<a href=""https://www.baseball-reference.com/players/d/darenvi01.shtml"">V. Darensbourg</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotedarenvi01"" style=""display:none;""></input><label for=""footnotedarenvi01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivdarenvi01"">CHA, NYN</div></span>",33,21,0,1,0,11,5,5,1,3,1,6.429,5.915,2.000,0.33,-0.07
"<a href=""https://www.baseball-reference.com/players/d/davisdo02.shtml"">Doug Davis</a>",MIL,28,622,12,12,0,192,84,78,14,79,166,3.386,3.369,1.307,2.10,4.93
"<a href=""https://www.baseball-reference.com/players/d/davisja02.shtml"">Jason Davis</a>",CLE,24,343,2,7,0,148,81,70,13,51,72,5.510,4.405,1.741,1.41,-0.67
"<a href=""https://www.baseball-reference.com/players/d/dawlejo01.shtml"">Joey Dawley</a>",CLE,32,25,0,0,0,7,5,5,1,7,8,5.400,5.346,1.680,1.14,0.03
"<a href=""https://www.baseball-reference.com/players/d/dayza01.shtml"">Zach Day</a>",MON,26,350,5,10,0,117,53,51,13,45,61,3.934,4.565,1.389,1.36,0.00
"<a href=""https://www.baseball-reference.com/players/d/dejeami01.shtml"">Mike DeJean</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotedejeami01"" style=""display:none;""></input><label for=""footnotedejeami01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivdejeami01"">BAL, NYN</div></span>",33,183,0,5,0,70,34,31,2,33,60,4.574,2.759,1.689,1.82,0.00
"<a href=""https://www.baseball-reference.com/players/r/rosajo01.shtml"">J. De La Rosa</a>",MIL,23,68,0,3,0,29,20,16,1,14,5,6.353,4.776,1.897,0.36,0.00
"<a href=""https://www.baseball-reference.com/players/d/delosva01.shtml"">V. De Los Sa</a>",TOR,31,35,0,0,0,11,8,8,0,10,10,6.171,3.869,1.800,1.00,0.00
