playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
abernwo01,1946,1,NY1,NL,1,1,15,1,0,0,1,120,32,15,5,10,6,0.23,3.38,,0,0,0,153,5,16,,,
adamsac01,1946,1,NY1,NL,0,1,3,0,0,0,0,8,9,5,2,1,3,0.5,16.88,,0,0,0,19,1,5,,,
adamsre01,1946,1,CHN,NL,0,1,8,0,0,0,0,36,18,11,1,7,8,0.35,8.25,,0,0,0,59,4,12,,,
albosed01,1946,1,PIT,NL,0,6,17,6,0,0,0,119,41,27,3,35,19,0.26,6.13,,1,1,0,195,3,34,,,
andrena01,1946,1,CIN,NL,2,4,7,7,3,0,0,130,50,19,2,8,13,0.28,3.95,,0,1,0,190,0,29,,,
andrena01,1946,2,NY1,NL,1,0,3,2,0,0,0,36,17,8,2,4,5,0.36,6,,0,0,0,53,0,9,,,
bagbyji02,1946,1,BOS,AL,7,6,21,11,6,1,0,320,117,44,4,49,16,0.27,3.71,,1,1,0,476,4,55,,,
bahred01,1946,1,PIT,NL,8,6,27,14,7,0,0,410,128,40,8,52,44,0.25,2.63,,2,5,0,577,7,57,,,
barnere02,1946,1,BRO,NL,2,5,16,9,1,0,0,161,46,35,2,51,36,0.24,5.87,,1,0,0,249,1,42,,,
barrefr01,1946,1,BSN,NL,2,4,23,0,0,0,1,106,35,20,2,17,12,0.25,5.09,,0,1,0,160,11,21,,,
barrere01,1946,1,SLN,NL,3,2,23,9,1,1,2,201,75,30,5,24,22,0.28,4.03,,2,2,0,298,9,35,,,
bauerru01,1946,1,CHN,NL,2,1,15,2,2,0,1,130,45,17,1,19,22,0.27,3.53,,1,1,0,189,8,17,,,
beazljo01,1946,1,SLN,NL,7,5,19,18,5,0,0,309,109,51,6,55,36,0.27,4.46,,3,4,1,460,0,55,,,
beggsjo01,1946,1,CIN,NL,12,10,28,22,14,2,1,570,175,49,15,39,38,0.24,2.32,,0,1,0,760,4,63,,,
behrmha01,1946,1,BRO,NL,11,5,47,11,2,0,4,452,138,49,3,69,78,0.24,2.93,,2,2,2,655,12,63,,,
bentoal01,1946,1,DET,AL,11,7,28,15,6,1,1,422,132,57,9,58,60,0.24,3.65,,2,1,0,606,6,69,,,
berryjo03,1946,1,PHA,AL,0,1,5,0,0,0,0,39,15,4,1,3,5,0.28,2.77,,0,1,0,57,4,5,,,
berryjo03,1946,2,CLE,AL,3,6,21,0,0,0,1,112,32,14,4,21,16,0.23,3.38,,0,0,0,160,13,18,,,
bessehe01,1946,1,PHA,AL,0,2,7,3,0,0,1,62,19,12,1,9,10,0.24,5.23,,0,0,0,89,2,12,,,
bevenbi01,1946,1,NYA,AL,16,13,31,31,18,3,0,749,213,62,11,78,120,0.23,2.23,,0,1,0,1014,0,73,,,
biscafr01,1946,1,SLA,AL,1,1,16,0,0,0,1,68,28,13,0,22,9,0.31,5.16,,0,0,0,112,5,13,,,
bithohi01,1946,1,CHN,NL,6,5,26,7,2,1,1,260,97,37,5,25,34,0.28,3.84,,0,0,0,376,9,42,,,
blackdo01,1946,1,CLE,AL,1,2,18,4,0,0,0,131,45,22,5,21,15,0.27,4.53,,2,1,0,191,5,26,,,
blackew01,1946,1,CIN,NL,9,13,33,25,10,5,0,583,160,53,1,79,100,0.22,2.45,,4,4,0,803,5,62,,,
bonhati01,1946,1,NYA,AL,5,8,18,14,6,2,3,314,97,43,6,23,30,0.24,3.7,,1,0,0,430,4,47,,,
borowha01,1946,1,CHN,NL,12,10,32,28,8,1,0,603,220,84,9,61,95,0.27,3.76,,1,1,0,881,4,96,,,
brancra01,1946,1,BRO,NL,3,1,24,10,2,2,3,202,62,29,4,41,42,0.24,3.88,,1,0,1,297,7,34,,,
brazlal01,1946,1,SLN,NL,11,10,37,15,6,2,0,460,152,56,1,55,58,0.26,3.29,,5,2,0,651,8,69,,,
brechha01,1946,1,SLN,NL,15,15,36,30,14,5,3,694,212,64,8,67,117,0.24,2.49,,1,4,0,954,3,73,,,
breweja01,1946,1,NY1,NL,0,0,1,0,0,0,0,6,3,3,0,2,3,0.33,13.5,,0,0,0,11,0,3,,,
bridgto01,1946,1,DET,AL,1,1,9,1,0,0,1,64,24,14,5,8,17,0.27,5.91,,1,1,0,95,6,16,,,
brownma01,1946,1,BOS,AL,3,1,18,0,0,0,1,79,26,6,2,16,10,0.26,2.05,,0,0,0,116,6,7,,,
brownno01,1946,1,PHA,AL,0,1,4,0,0,0,0,22,8,5,2,6,3,0.26,6.14,,0,0,0,37,1,8,,,
budnimi01,1946,1,NY1,NL,2,3,35,7,1,1,3,265,75,31,13,48,36,0.23,3.16,,2,0,0,380,10,40,,,
burkhke01,1946,1,SLN,NL,6,3,25,13,5,2,2,300,111,32,4,36,32,0.28,2.88,,2,2,0,434,7,34,,,
burpoge01,1946,1,CIN,NL,0,0,2,0,0,0,0,7,4,4,0,5,1,0.4,15.43,,0,0,0,15,1,4,,,
butlabi01,1946,1,BOS,AL,1,0,5,2,0,0,0,49,23,20,3,13,10,0.34,11.02,,0,0,0,81,0,20,,,
byrneto01,1946,1,NYA,AL,0,1,4,1,0,0,0,28,7,6,1,8,5,0.19,5.79,,0,1,0,45,3,8,,,
caldwea01,1946,1,CHA,AL,13,4,39,0,0,0,8,272,60,21,2,29,42,0.18,2.08,,5,1,0,359,37,28,,,
candimi01,1946,1,WS1,AL,2,0,9,0,0,0,1,65,15,5,1,4,6,0.19,2.08,,0,0,0,82,6,5,,,
cardejo01,1946,1,NY1,NL,0,0,1,0,0,0,0,6,4,5,0,4,1,0.4,22.5,,0,1,0,15,1,7,,,
carpebo01,1946,1,NY1,NL,1,3,12,6,1,1,0,117,37,21,7,18,13,0.24,4.85,,2,0,0,171,2,22,,,
caseyhu01,1946,1,BRO,NL,11,5,46,1,0,0,5,299,101,22,2,33,31,0.26,1.99,,2,2,0,428,27,31,,,
castege01,1946,1,DET,AL,2,1,26,0,0,0,4,124,42,26,1,24,19,0.26,5.66,,0,1,0,185,19,26,,,
centepe01,1946,1,CLE,AL,0,2,21,0,0,0,1,87,29,16,2,20,6,0.26,4.97,,0,1,0,131,15,16,,,
chandsp01,1946,1,NYA,AL,20,8,34,32,20,6,2,772,200,60,7,90,138,0.21,2.1,,3,1,1,1028,2,71,,,
chapmbe01,1946,1,PHI,NL,0,0,1,0,0,0,0,3,1,0,0,0,1,0.2,0,,0,0,0,5,1,0,,,
chipmbo01,1946,1,CHN,NL,6,5,34,10,5,3,2,328,103,38,8,54,42,0.25,3.13,,1,1,0,467,6,44,,,
chrisru01,1946,1,PHA,AL,5,7,30,13,1,0,0,358,119,57,5,44,79,0.25,4.3,,0,3,0,520,13,71,,,
clemebi01,1946,1,PIT,NL,0,0,1,0,0,0,0,6,0,0,0,0,2,0,0,,0,0,0,6,0,0,,,
colemjo04,1946,1,PHA,AL,0,2,4,2,0,0,0,39,19,8,1,8,8,0.34,5.54,,0,0,0,64,2,8,,,
coopemo01,1946,1,BSN,NL,13,11,28,27,15,4,1,597,181,69,16,39,83,0.23,3.12,,2,0,1,805,1,76,,,
coopepa01,1946,1,PHA,AL,0,0,1,0,0,0,0,3,1,0,0,1,0,0.25,0,,0,0,0,5,1,0,,,
curtive01,1946,1,WS1,AL,0,0,11,0,0,0,0,49,19,13,1,10,7,0.29,7.16,,3,0,0,80,4,13,,,
dassofr01,1946,1,CIN,NL,0,0,2,0,0,0,0,3,2,3,0,2,1,0.4,27,,0,0,0,7,1,3,,,
daviscu01,1946,1,BRO,NL,0,0,1,0,0,0,0,6,3,3,1,2,0,0.37,13.5,,0,1,0,12,0,3,,,
deutsme01,1946,1,BOS,AL,0,0,3,0,0,0,0,19,7,4,1,3,2,0.28,5.68,,1,0,0,28,0,5,,,
dicksmu01,1946,1,SLN,NL,15,6,47,19,12,2,1,553,160,59,8,56,82,0.23,2.88,,3,4,0,756,9,71,,,
dietrbi01,1946,1,CHA,AL,3,3,11,9,3,0,1,186,63,18,4,24,20,0.26,2.61,,0,0,0,266,1,21,,,
dobsojo01,1946,1,BOS,AL,13,7,32,24,9,1,0,500,148,60,11,68,91,0.23,3.24,,4,1,2,710,3,72,,,
donnebl01,1946,1,SLN,NL,1,2,13,0,0,0,0,41,17,6,1,10,11,0.34,3.95,,0,1,0,63,7,7,,,
donnebl01,1946,2,PHI,NL,3,4,12,8,2,0,1,229,64,25,7,24,38,0.22,2.95,,0,2,0,319,3,31,,,
dreiscl01,1946,1,BOS,AL,4,1,20,1,0,0,0,142,50,22,3,15,19,0.27,4.18,,0,0,0,202,7,22,,,
drewska01,1946,1,NYA,AL,0,1,3,1,0,0,0,19,6,6,0,6,4,0.25,8.53,,0,1,0,31,1,6,,,
embrere01,1946,1,CLE,AL,8,12,28,26,8,0,0,600,170,77,15,79,87,0.22,3.47,,2,2,0,844,1,86,,,
emmersl01,1946,1,NY1,NL,0,0,2,0,0,0,0,12,6,2,1,0,1,0.4,4.5,,0,0,0,16,2,2,,,
erickpa01,1946,1,CHN,NL,9,7,32,14,5,1,0,411,119,37,2,65,70,0.23,2.43,,0,3,0,595,9,46,,,
faganev01,1946,1,PHA,AL,0,1,20,0,0,0,0,135,47,24,2,24,12,0.26,4.8,,0,3,1,209,9,27,,,
fannicl01,1946,1,SLA,AL,5,2,27,7,4,1,2,260,76,29,4,42,52,0.23,3.01,,2,1,1,373,11,37,,,
feldmha01,1946,1,NY1,NL,0,2,3,2,0,0,0,12,9,8,1,3,3,0.47,18,,0,0,0,24,0,8,,,
fellebo01,1946,1,CLE,AL,26,15,48,42,36,10,4,1114,277,90,11,153,348,0.2,2.18,,3,3,0,1512,5,101,,,
ferenst01,1946,1,SLA,AL,2,9,34,6,1,0,0,264,100,44,3,38,28,0.29,4.5,,0,3,0,398,11,60,,,
ferrida01,1946,1,BOS,AL,25,6,40,35,26,6,3,822,274,99,14,71,106,0.25,3.25,,1,3,0,1141,4,109,,,
ferrito01,1946,1,CLE,AL,0,0,9,0,0,0,1,54,25,10,3,4,9,0.32,5,,0,0,0,83,3,12,,,
ferrito01,1946,2,SLA,AL,4,1,25,1,0,0,5,97,26,10,1,5,13,0.22,2.78,,0,0,0,125,19,13,,,
fischru01,1946,1,NY1,NL,1,2,15,1,0,0,0,107,48,25,3,21,14,0.31,6.31,,1,0,0,176,6,32,,,
flanira01,1946,1,CLE,AL,0,1,3,1,0,0,0,27,11,11,1,8,2,0.28,11,,1,0,0,48,0,12,,,
flemibi01,1946,1,CHN,NL,0,1,14,1,0,0,0,88,37,20,2,12,10,0.3,6.14,,0,1,0,141,5,23,,,
floreje01,1946,1,PHA,AL,9,7,29,15,8,4,1,465,147,40,8,38,48,0.24,2.32,,0,1,1,638,11,51,,,
fowledi01,1946,1,PHA,AL,9,16,32,28,14,1,0,617,213,75,16,75,89,0.26,3.28,,2,2,0,900,3,101,,,
foxho01,1946,1,CIN,NL,0,0,4,0,0,0,0,15,12,10,2,5,1,0.46,18,,1,0,0,31,1,13,,,
gableke01,1946,1,PIT,NL,2,4,32,7,0,0,1,302,113,59,3,52,39,0.28,5.27,,0,1,0,463,10,64,,,
galehde01,1946,1,SLA,AL,8,12,30,24,11,2,0,540,194,73,9,52,90,0.27,3.65,,6,0,0,770,2,82,,,
gassach01,1946,1,CLE,AL,1,1,13,6,0,0,0,152,54,22,2,26,23,0.27,3.91,,0,4,0,234,4,25,,,
geejo01,1946,1,NY1,NL,2,4,13,6,1,0,0,142,60,21,3,15,22,0.3,3.99,,1,2,0,216,3,27,,,
gentrru01,1946,1,DET,AL,0,0,2,0,0,0,0,9,4,5,0,7,1,0.33,15,,1,0,0,19,2,5,,,
gerheal01,1946,1,PIT,NL,2,2,35,3,1,0,0,245,92,36,2,25,32,0.28,3.97,,1,1,0,356,18,42,,,
getteal01,1946,1,NYA,AL,6,7,26,11,5,2,0,309,89,34,6,40,54,0.22,2.97,,0,2,0,435,8,40,,,
gorniha01,1946,1,PIT,NL,0,0,7,0,0,0,0,38,12,5,0,11,4,0.25,3.55,,0,0,0,62,4,10,,,
gorsijo01,1946,1,DET,AL,0,0,14,0,0,0,1,71,28,12,5,11,14,0.3,4.56,,0,0,0,105,7,13,,,
gratedo01,1946,1,PHI,NL,1,0,3,0,0,0,0,24,4,1,0,2,2,0.16,1.13,,0,0,0,27,1,1,,,
grayte01,1946,1,DET,AL,0,2,3,2,0,0,1,35,17,11,4,5,5,0.34,8.49,,1,0,0,55,1,12,,,
greggha01,1946,1,BRO,NL,6,4,26,16,4,1,2,352,103,39,3,44,54,0.23,2.99,,2,1,0,489,5,46,,,
griffle01,1946,1,PHA,AL,0,0,10,0,0,0,0,46,13,5,1,6,4,0.23,2.93,,0,2,0,64,7,7,,,
grissma01,1946,1,NY1,NL,0,2,4,3,0,0,0,56,17,9,1,13,9,0.25,4.34,,3,1,0,84,1,11,,,
grodzjo01,1946,1,SLN,NL,0,0,3,0,0,0,0,12,4,4,1,4,2,0.25,9,,1,0,0,20,0,5,,,
gromest01,1946,1,CLE,AL,5,15,29,21,5,2,4,461,159,74,20,47,75,0.26,4.33,,0,3,0,661,6,79,,,
groveor01,1946,1,CHA,AL,8,13,33,26,10,1,0,616,213,69,10,78,60,0.27,3.02,,10,3,0,881,4,96,,,
gumbeha01,1946,1,CIN,NL,6,8,36,10,5,0,4,357,112,43,8,42,44,0.24,3.25,,1,1,0,504,19,48,,,
gumpera01,1946,1,NYA,AL,11,3,33,12,4,0,1,398,113,34,8,32,63,0.22,2.31,,0,0,0,532,10,44,,,
haefnmi01,1946,1,WS1,AL,14,11,33,27,17,2,1,683,220,72,10,80,85,0.25,2.85,,2,5,1,970,3,86,,,
halleja01,1946,1,PIT,NL,5,7,35,9,3,1,0,345,107,42,0,39,64,0.26,3.29,,2,0,0,446,12,48,,,
hamnera01,1946,1,CHA,AL,2,7,25,7,1,0,1,214,80,35,2,39,29,0.27,4.42,,2,5,0,337,9,47,,,
hanyzed01,1946,1,CHN,NL,1,0,3,0,0,0,0,18,8,3,0,5,1,0.34,4.5,,0,1,0,29,2,3,,,
hardeme01,1946,1,CLE,AL,5,4,13,12,4,1,0,277,85,35,4,31,21,0.24,3.41,,0,0,0,382,1,37,,,
harrilu01,1946,1,PHA,AL,3,14,34,12,4,0,0,376,153,73,11,48,33,0.3,5.24,,2,0,0,556,13,78,,,
harrimi01,1946,1,BOS,AL,17,9,34,30,15,0,0,668,236,90,18,76,131,0.26,3.64,,2,3,1,975,0,105,,,
hattejo01,1946,1,BRO,NL,14,11,42,30,13,1,2,666,207,70,10,110,85,0.25,2.84,,5,7,0,949,7,79,,,
haynejo01,1946,1,CHA,AL,7,9,32,23,9,0,2,532,203,74,14,60,60,0.28,3.76,,1,4,0,774,6,80,,,
headed01,1946,1,BRO,NL,3,2,13,7,3,1,1,168,56,20,3,24,17,0.26,3.21,,0,0,0,240,3,24,,,
heflira01,1946,1,BOS,AL,0,1,5,1,0,0,0,44,16,4,0,12,6,0.29,2.45,,0,1,0,71,2,5,,,
heintke01,1946,1,PIT,NL,8,12,32,24,6,2,1,473,165,66,7,86,57,0.27,3.77,,4,0,0,708,4,84,,,
hendrdo01,1946,1,BSN,NL,0,1,2,0,0,0,0,6,4,1,0,2,2,0.36,4.5,,0,0,0,13,1,2,,,
herriar01,1946,1,BRO,NL,7,2,35,2,0,0,5,258,91,32,2,29,34,0.27,3.35,,2,1,0,373,13,39,,,
hetkijo01,1946,1,CIN,NL,6,6,32,11,4,0,1,379,121,42,3,31,41,0.25,2.99,,1,1,0,522,15,44,,,
heussed01,1946,1,CIN,NL,7,14,29,21,9,1,2,503,167,60,11,39,47,0.26,3.22,,1,1,0,692,5,68,,,
higbeki01,1946,1,BRO,NL,17,8,42,29,11,3,1,632,178,71,6,107,134,0.22,3.03,,6,1,0,904,5,82,,,
hillefr01,1946,1,NYA,AL,0,2,3,1,0,0,0,34,13,6,2,6,4,0.29,4.76,,0,0,1,50,1,7,,,
hodkeel01,1946,1,PHI,NL,0,1,2,1,0,0,0,13,9,6,0,5,0,0.39,12.46,,1,0,0,28,0,6,,,
hoersle01,1946,1,PHI,NL,1,6,18,7,2,0,0,205,77,35,4,36,17,0.28,4.61,,2,1,0,309,8,42,,,
hollial01,1946,1,SLA,AL,0,0,5,0,0,0,0,33,23,8,1,4,3,0.41,6.55,,1,0,0,60,1,8,,,
hollial01,1946,2,CHA,AL,3,2,21,2,0,0,1,165,63,28,2,22,22,0.28,4.58,,2,0,0,247,11,29,,,
hoppeji01,1946,1,PIT,NL,0,1,2,1,0,0,0,12,6,5,1,3,1,0.31,11.25,,2,0,0,22,0,5,,,
houttar01,1946,1,DET,AL,0,1,1,1,0,0,0,24,15,8,1,0,2,0.38,9,,0,0,0,40,0,8,,,
howarle01,1946,1,PIT,NL,0,1,3,2,1,0,0,40,14,3,0,9,6,0.28,2.03,,0,0,0,61,1,3,,,
hudsosi01,1946,1,WS1,AL,8,11,31,15,6,1,1,427,160,57,9,37,35,0.28,3.6,,6,4,0,616,14,75,,,
hugheto04,1946,1,PHI,NL,6,9,29,13,3,2,1,333,123,54,5,44,34,0.28,4.38,,2,1,0,491,6,64,,,
hughste01,1946,1,BOS,AL,20,11,39,35,21,6,3,834,252,85,15,51,172,0.23,2.75,,1,2,0,1128,4,89,,,
humphjo02,1946,1,PHI,NL,0,0,10,1,0,0,0,74,24,11,1,9,10,0.25,4.01,,0,1,0,103,4,17,,,
hutchfr01,1946,1,DET,AL,14,11,28,26,16,3,2,621,184,71,14,66,138,0.23,3.09,,0,0,1,853,2,78,,,
hutchjo02,1946,1,BSN,NL,0,1,1,1,0,0,0,9,5,3,1,1,1,0.35,9,,0,0,0,15,0,3,,,
javeral01,1946,1,BSN,NL,0,1,2,1,0,0,0,10,5,5,0,5,0,0.41,13.5,,0,0,0,18,1,5,,,
johnsch03,1946,1,SLA,AL,0,0,5,3,0,0,0,54,20,10,0,13,8,0.28,5,,0,0,0,84,2,12,,,
johnsea01,1946,1,BOS,AL,5,4,29,5,0,0,3,240,78,33,5,39,40,0.25,3.71,,1,2,0,356,14,39,,,
johnssi01,1946,1,PHI,NL,0,0,1,0,0,0,0,9,7,1,1,0,2,0.53,3,,0,0,0,16,0,4,,,
johnssi01,1946,2,BSN,NL,6,5,28,12,5,1,1,381,134,39,8,35,41,0.27,2.76,,2,4,0,544,6,47,,,
johnsvi01,1946,1,CLE,AL,0,1,9,1,0,0,0,41,20,14,1,8,3,0.35,9.22,,0,0,0,64,3,14,,,
jonessh01,1946,1,NY1,NL,1,2,6,4,1,0,0,84,21,10,4,17,24,0.2,3.21,,0,1,0,122,1,10,,,
joycebo01,1946,1,NY1,NL,3,4,14,7,2,0,0,182,79,36,3,20,24,0.31,5.34,,1,0,0,275,2,43,,,
juddos01,1946,1,PHI,NL,11,12,30,24,12,1,2,520,169,68,6,90,65,0.26,3.53,,4,1,0,760,3,86,,,
jurisal01,1946,1,PHI,NL,4,3,13,10,2,1,1,205,71,28,9,31,34,0.26,3.69,,3,1,0,305,2,30,,,
karlan01,1946,1,PHI,NL,3,7,39,0,0,0,5,196,84,36,6,22,15,0.32,4.96,,0,1,0,292,23,37,,,
karpehe01,1946,1,NYA,AL,0,0,2,0,0,0,0,5,4,2,0,0,0,0.5,10.8,,0,0,0,8,0,2,,,
kennebi01,1946,1,WS1,AL,1,2,21,2,0,0,3,117,40,26,1,29,18,0.27,6,,1,0,0,182,12,29,,,
kennemo01,1946,1,NY1,NL,9,10,38,27,10,1,1,560,153,71,14,116,71,0.22,3.42,,5,4,1,814,4,80,,,
kindeel01,1946,1,SLA,AL,3,3,33,7,1,0,1,260,78,32,8,36,59,0.24,3.32,,1,0,0,366,12,35,,,
kliemed01,1946,1,CLE,AL,0,0,9,0,0,0,0,45,18,11,0,10,2,0.29,6.6,,1,0,0,72,3,13,,,
klingbo01,1946,1,BOS,AL,3,2,28,1,0,0,9,171,49,15,1,25,16,0.23,2.37,,1,1,0,236,20,16,,,
knerrlo01,1946,1,PHA,AL,3,16,30,22,6,0,0,445,171,89,13,67,58,0.28,5.4,,1,1,1,674,5,95,,,
knottja01,1946,1,PHA,AL,0,1,3,1,0,0,0,19,7,4,1,1,2,0.28,5.68,,0,1,1,28,1,4,,,
koechdi01,1946,1,PHI,NL,0,1,1,1,0,0,0,8,7,3,0,1,2,0.46,10.13,,0,0,0,16,0,3,,,
konstji01,1946,1,BSN,NL,0,1,10,1,0,0,0,46,17,9,2,7,9,0.28,5.28,,2,0,0,67,3,9,,,
kosloda01,1946,1,NY1,NL,14,19,40,35,17,3,1,796,251,107,15,101,121,0.24,3.63,,5,5,0,1136,5,119,,,
krakajo01,1946,1,CLE,AL,2,5,29,5,0,0,1,142,60,29,2,25,20,0.31,5.51,,1,0,0,221,11,31,,,
krameja01,1946,1,SLA,AL,13,11,31,28,13,3,0,584,190,69,6,68,69,0.25,3.19,,4,0,2,818,2,84,,,
krausja01,1946,1,NY1,NL,2,1,17,1,0,0,0,75,25,17,4,15,7,0.26,6.12,,3,1,0,114,8,17,,,
kressre01,1946,1,NY1,NL,0,0,1,0,0,0,0,11,5,5,1,1,1,0.33,12.27,,0,1,0,17,0,5,,,
kretllo01,1946,1,DET,AL,1,0,1,1,1,0,0,27,7,3,2,2,4,0.2,3,,0,0,0,36,0,3,,,
kristho01,1946,1,SLN,NL,0,2,15,0,0,0,0,56,22,14,3,8,3,0.3,6.75,,0,1,0,84,5,15,,,
kushem01,1946,1,CHN,NL,9,2,40,6,1,1,2,389,120,44,4,43,50,0.25,3.05,,1,3,0,536,19,47,,,
kuzavbo01,1946,1,CLE,AL,1,0,2,2,0,0,0,36,9,4,0,11,4,0.19,3,,0,1,0,60,0,7,,,
ladedo01,1946,1,CHN,NL,0,2,3,2,0,0,0,46,15,7,0,3,8,0.23,4.11,,0,1,0,67,0,8,,,
lamacal01,1946,1,SLA,AL,0,0,8,0,0,0,0,45,17,10,2,7,3,0.27,6,,2,0,0,70,5,10,,,
lamacal01,1946,2,WS1,AL,0,1,2,0,0,0,0,8,6,5,1,2,0,0.46,16.88,,0,0,0,15,1,5,,,
lambecl01,1946,1,CIN,NL,2,2,23,4,2,0,1,158,48,25,3,20,20,0.25,4.27,,0,1,0,214,8,27,,,
laniema01,1946,1,SLN,NL,6,0,6,6,6,2,0,168,45,12,1,19,36,0.22,1.93,,0,1,0,221,0,13,,,
lannijo01,1946,1,PIT,NL,4,5,27,9,3,0,1,273,97,31,3,31,16,0.26,3.07,,2,1,0,400,12,36,,,
leebi02,1946,1,BSN,NL,10,9,25,21,8,0,0,420,148,65,7,45,32,0.27,4.18,,0,1,0,602,3,73,,,
leeth01,1946,1,CHA,AL,2,4,7,7,2,0,0,130,39,17,1,23,23,0.24,3.53,,2,1,0,187,0,24,,,
lemonbo01,1946,1,CLE,AL,4,5,32,5,1,0,1,282,77,26,1,68,39,0.22,2.49,,5,0,0,412,17,40,,,
leonadu02,1946,1,WS1,AL,10,10,26,23,7,2,0,485,182,64,9,36,62,0.28,3.56,,2,4,0,695,1,85,,,
libkeal01,1946,1,CIN,NL,0,0,1,1,0,0,0,15,4,2,0,3,2,0.23,3.6,,1,0,0,20,0,2,,,
lombavi01,1946,1,BRO,NL,13,10,41,25,13,2,3,579,170,62,10,84,60,0.23,2.89,,3,2,1,829,10,76,,,
lopatar01,1946,1,PHI,NL,0,1,4,1,0,0,0,16,13,10,1,4,4,0.44,16.88,,1,0,0,33,2,11,,,
lopated01,1946,1,CHA,AL,13,13,29,29,20,2,0,693,216,70,18,48,89,0.24,2.73,,1,1,1,934,0,80,,,
lyonsal01,1946,1,NYA,AL,0,1,2,1,0,0,0,25,11,5,0,6,4,0.31,5.4,,0,1,0,42,1,5,,,
lyonste01,1946,1,CHA,AL,1,4,5,5,5,0,0,128,38,11,2,9,10,0.23,2.32,,0,0,0,174,0,17,,,
mallobo01,1946,1,CIN,NL,2,5,27,3,1,0,2,216,71,22,2,26,24,0.26,2.75,,1,2,0,306,17,29,,,
maltzgo01,1946,1,CHA,AL,2,0,19,0,0,0,2,119,30,7,3,6,17,0.2,1.59,,1,1,0,154,10,7,,,
mandeha01,1946,1,DET,AL,0,0,2,0,0,0,0,18,8,7,1,2,3,0.36,10.5,,0,1,0,26,1,7,,,
mandeha01,1946,2,CHN,NL,0,1,2,1,0,0,0,18,11,6,1,3,4,0.42,9,,0,1,0,30,0,6,,,
marchph01,1946,1,PHA,AL,13,16,36,29,16,1,1,680,197,88,14,114,95,0.23,3.49,,7,4,2,963,6,104,,,
marshcu01,1946,1,NYA,AL,3,4,23,11,1,0,0,243,96,48,4,56,32,0.3,5.33,,1,0,1,374,5,49,,,
martifr02,1946,1,SLN,NL,2,1,6,3,2,0,0,86,29,13,0,8,19,0.25,4.08,,0,0,0,123,2,13,,,
