playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
alomalu01,1951,1,CHA,AL,6,0,25,1,1,1,3,208,52,14,3,24,25,0.21,1.82,,0,2,0,273,11,14,,,
bambege01,1951,1,NY1,NL,0,0,2,0,0,0,0,6,4,4,2,2,1,0.44,18,,0,0,0,11,0,4,,,
bankhda01,1951,1,BRO,NL,0,1,7,1,0,0,0,42,27,24,5,14,9,0.42,15.43,,1,0,0,80,4,24,,,
beardge01,1951,1,WS1,AL,0,0,1,1,0,0,0,8,6,5,0,2,1,0.42,16.88,,0,0,0,16,0,5,,,
beardge01,1951,2,DET,AL,3,4,37,4,2,1,0,318,112,51,6,58,38,0.27,4.33,,5,1,0,476,12,58,,,
bickfve01,1951,1,BSN,NL,11,9,25,20,12,3,0,494,146,57,7,76,76,0.24,3.12,,0,6,0,697,5,68,,,
blackew01,1951,1,CIN,NL,16,15,38,32,11,2,2,698,204,89,16,97,120,0.23,3.44,,5,9,1,996,5,110,,,
blackji01,1951,1,CIN,NL,0,0,2,0,0,0,0,11,8,7,3,2,1,0.44,17.18,,0,2,0,22,0,7,,,
blakeed01,1951,1,CIN,NL,0,0,3,0,0,0,0,12,10,5,3,1,1,0.47,11.25,,0,0,1,24,2,5,,,
bokeldi01,1951,1,SLN,NL,3,3,20,1,0,0,3,157,49,22,2,31,22,0.24,3.78,,3,1,0,235,8,30,,,
borowha01,1951,1,DET,AL,2,2,26,1,0,0,0,136,58,35,3,27,16,0.31,6.95,,3,1,0,219,11,39,,,
bowmaro01,1951,1,NY1,NL,2,4,9,5,0,0,0,79,35,18,2,22,24,0.29,6.15,,1,1,1,142,2,18,,,
boyercl01,1951,1,SLN,NL,2,5,19,8,1,0,1,190,68,37,9,46,40,0.28,5.26,,4,3,0,288,3,42,,,
brancra01,1951,1,BRO,NL,13,12,42,27,13,3,3,612,180,74,19,85,118,0.23,3.26,,6,3,0,855,11,81,,,
brazlal01,1951,1,SLN,NL,6,5,56,8,5,0,7,463,139,53,13,60,66,0.24,3.09,,1,5,1,650,28,61,,,
brechha01,1951,1,SLN,NL,8,4,24,16,5,0,2,416,134,50,11,54,57,0.25,3.25,,0,1,1,582,7,54,,,
brisslo01,1951,1,PHA,AL,0,2,2,2,0,0,0,40,20,10,0,8,3,0.35,6.75,,0,0,0,64,0,10,,,
brisslo01,1951,2,CLE,AL,4,3,54,4,1,0,9,337,90,40,5,61,50,0.22,3.2,,3,3,0,478,26,44,,,
brittja01,1951,1,PHI,NL,0,0,3,0,0,0,0,12,5,4,0,6,3,0.29,9,,2,0,0,23,1,5,,,
brownal01,1951,1,WS1,AL,0,0,7,0,0,0,0,35,14,12,1,12,7,0.29,9.26,,0,1,0,60,4,12,,,
brownha01,1951,1,CHA,AL,0,0,3,0,0,0,1,26,15,9,3,4,4,0.38,9.35,,0,0,0,44,2,9,,,
burdele01,1951,1,BSN,NL,0,0,3,0,0,0,0,13,6,3,0,5,1,0.37,6.23,,1,1,0,23,0,4,,,
burtsmo01,1951,1,PHA,AL,0,0,7,0,0,0,0,51,18,10,0,12,4,0.27,5.29,,2,1,0,79,6,11,,,
byerlbu01,1951,1,CIN,NL,2,1,40,0,0,0,0,198,69,24,6,25,28,0.26,3.27,,3,2,0,289,16,33,,,
byrneto01,1951,1,NYA,AL,2,1,9,3,0,0,0,63,16,16,0,36,14,0.21,6.86,,2,3,0,115,1,17,,,
byrneto01,1951,2,SLA,AL,4,10,19,17,7,2,0,368,104,52,5,114,57,0.23,3.82,,2,12,0,577,2,56,,,
cainbo01,1951,1,CHA,AL,1,2,4,4,1,0,0,79,25,11,3,13,3,0.24,3.76,,1,3,0,119,0,14,,,
cainbo01,1951,2,DET,AL,11,10,35,22,6,1,2,448,135,78,12,82,58,0.23,4.7,,4,11,2,663,6,88,,,
calvepa01,1951,1,DET,AL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.25,0,,0,0,0,4,1,0,,,
candimi01,1951,1,PHI,NL,1,0,15,0,0,0,0,90,33,20,3,18,14,0.27,6,,1,0,0,139,4,22,,,
carlsdo01,1951,1,PIT,NL,2,3,7,6,2,0,0,129,50,20,4,14,20,0.29,4.19,,2,1,0,189,0,22,,,
chakabo01,1951,1,CLE,AL,3,4,17,10,2,1,0,205,80,36,3,43,32,0.29,4.74,,2,0,1,321,5,40,,,
chambcl01,1951,1,PIT,NL,3,6,10,10,2,1,0,179,64,37,5,31,19,0.27,5.58,,2,4,0,272,0,38,,,
chambcl01,1951,2,SLN,NL,11,6,21,16,9,1,0,388,120,55,13,56,45,0.25,3.83,,2,0,0,543,1,59,,,
chipmbo01,1951,1,BSN,NL,4,3,33,0,0,0,4,156,59,28,5,19,17,0.28,4.85,,2,2,0,233,22,29,,,
churcbu01,1951,1,PHI,NL,15,11,38,33,15,4,1,741,246,97,17,90,104,0.26,3.53,,3,1,0,1046,2,107,,,
coleda01,1951,1,BSN,NL,2,4,23,7,1,0,0,203,64,32,3,64,33,0.25,4.26,,2,2,1,320,4,43,,,
colemjo04,1951,1,PHA,AL,1,6,28,9,1,0,1,289,117,64,12,59,34,0.3,5.98,,3,3,0,452,8,69,,,
colluja01,1951,1,SLN,NL,2,1,3,2,1,1,0,51,11,3,0,10,5,0.2,1.59,,0,0,0,66,1,3,,,
consusa01,1951,1,WS1,AL,7,8,40,12,5,0,3,438,140,65,10,63,31,0.25,4.01,,1,0,1,627,16,71,,,
corwial01,1951,1,NY1,NL,5,1,15,8,3,1,1,177,49,24,7,21,30,0.22,3.66,,0,0,0,244,3,27,,,
crimija01,1951,1,SLN,NL,1,0,11,0,0,0,1,51,24,17,3,8,5,0.33,9,,0,0,0,80,5,17,,,
cristle01,1951,1,PHI,NL,1,1,10,1,0,0,0,66,28,12,3,9,6,0.31,4.91,,0,1,0,100,2,13,,,
dempsco01,1951,1,PIT,NL,0,2,3,2,0,0,0,21,11,7,2,4,3,0.39,9,,0,0,0,33,1,7,,,
dicksmu01,1951,1,PIT,NL,20,16,45,35,19,3,2,866,294,129,32,101,112,0.26,4.02,,1,6,1,1241,9,151,,,
dobsojo01,1951,1,CHA,AL,7,6,28,21,6,0,3,440,136,59,17,51,67,0.24,3.62,,1,0,0,609,3,68,,,
donnebl01,1951,1,BSN,NL,0,1,6,0,0,0,0,22,8,6,1,6,3,0.28,7.36,,1,1,1,38,1,6,,,
donovdi01,1951,1,BSN,NL,0,0,8,2,0,0,0,41,17,8,0,11,4,0.29,5.27,,0,0,0,69,3,11,,,
dorisha01,1951,1,CHA,AL,5,6,32,4,2,1,0,290,101,38,6,31,29,0.27,3.54,,4,0,0,406,20,50,,,
drewska01,1951,1,PHI,NL,1,0,5,3,1,0,0,69,29,16,2,7,13,0.29,6.26,,3,4,0,110,0,16,,,
dubiemo01,1951,1,CHN,NL,2,2,22,0,0,0,1,164,46,14,3,22,19,0.23,2.3,,0,0,2,221,12,17,,,
dusaker01,1951,1,SLN,NL,0,0,5,0,0,0,0,30,14,8,0,7,8,0.33,7.2,,0,0,0,49,4,8,,,
dusaker01,1951,2,PIT,NL,0,1,3,1,0,0,0,20,10,9,2,9,2,0.35,12.15,,0,1,0,38,2,10,,,
erauted01,1951,1,CIN,NL,0,0,30,0,0,0,0,118,50,25,4,23,20,0.31,5.72,,2,3,0,188,10,31,,,
erskica01,1951,1,BRO,NL,16,12,46,19,7,0,4,569,206,94,23,78,95,0.28,4.46,,0,2,0,829,18,105,,,
estocge01,1951,1,BSN,NL,0,1,37,1,0,0,3,181,56,29,2,37,11,0.25,4.33,,2,0,0,263,16,33,,,
evansbi02,1951,1,BOS,AL,0,0,9,0,0,0,0,46,15,7,0,8,3,0.26,4.11,,2,0,0,66,4,8,,,
fahrje01,1951,1,CLE,AL,0,0,5,0,0,0,0,17,11,3,0,2,0,0.5,4.76,,0,0,0,25,2,3,,,
fannicl01,1951,1,SLA,AL,0,2,7,1,0,0,0,46,20,11,6,5,11,0.31,6.46,,0,0,0,70,5,16,,,
fellebo01,1951,1,CLE,AL,22,8,33,32,16,4,0,749,239,97,22,95,111,0.25,3.5,,2,7,0,1061,1,105,,,
ferrito01,1951,1,NYA,AL,1,1,9,0,0,0,1,36,21,10,4,7,3,0.38,7.5,,0,0,0,63,5,12,,,
ferrito01,1951,2,WS1,AL,2,0,22,0,0,0,2,125,36,11,3,7,17,0.23,2.38,,1,0,0,163,15,16,,,
flowebe01,1951,1,BOS,AL,0,0,1,0,0,0,0,9,2,0,0,1,2,0.2,0,,0,0,0,11,0,0,,,
fowledi01,1951,1,PHA,AL,5,11,22,22,4,0,0,375,141,78,11,72,29,0.29,5.62,,0,1,0,568,0,89,,,
foxho01,1951,1,CIN,NL,9,14,40,30,9,4,2,684,239,97,15,69,57,0.27,3.83,,2,2,0,958,5,105,,,
frienbo01,1951,1,PIT,NL,6,10,34,22,3,1,0,449,173,71,12,68,41,0.29,4.27,,1,0,0,666,5,94,,,
garcimi01,1951,1,CLE,AL,20,13,47,30,15,1,6,762,239,89,10,82,118,0.24,3.15,,6,3,0,1066,14,101,,,
garvene01,1951,1,SLA,AL,20,12,33,30,24,1,0,738,237,102,17,96,84,0.25,3.73,,6,5,0,1044,3,114,,,
getteal01,1951,1,NY1,NL,1,2,30,1,0,0,0,172,52,31,12,25,36,0.24,4.87,,1,0,0,246,11,37,,,
grayte01,1951,1,DET,AL,7,14,34,28,9,1,1,592,194,89,17,95,131,0.25,4.06,,4,6,0,876,3,103,,,
grimsro01,1951,1,CHA,AL,0,0,7,0,0,0,0,42,12,6,1,10,8,0.23,3.86,,1,0,0,61,3,8,,,
gromest01,1951,1,CLE,AL,7,4,27,8,4,0,1,322,98,33,6,29,40,0.23,2.77,,1,4,0,450,8,41,,,
gumpera01,1951,1,CHA,AL,9,8,33,16,7,1,2,425,156,68,20,34,45,0.27,4.32,,0,1,1,616,10,74,,,
habenbo01,1951,1,SLN,NL,0,0,3,0,0,0,0,15,5,4,0,9,1,0.27,7.2,,0,0,0,27,0,4,,,
hackewa02,1951,1,CHN,NL,0,0,2,0,0,0,0,4,3,2,0,0,2,0.5,13.5,,0,1,0,8,1,2,,,
hansean01,1951,1,PHI,NL,3,1,24,0,0,0,0,117,34,11,4,7,11,0.22,2.54,,1,1,0,157,8,14,,,
hardyre01,1951,1,NY1,NL,0,0,2,0,0,0,0,4,4,1,0,1,0,0.57,6.75,,0,1,0,10,0,1,,,
harribu02,1951,1,PHA,AL,0,0,3,0,0,0,0,12,4,4,0,5,2,0.25,9,,0,1,0,22,1,4,,,
harribu02,1951,2,CLE,AL,0,0,2,0,0,0,0,12,5,2,0,4,1,0.33,4.5,,0,0,0,20,1,2,,,
harrimi01,1951,1,WS1,AL,6,8,41,0,0,0,4,262,87,37,6,43,47,0.26,3.81,,2,1,0,385,29,45,,,
hattejo01,1951,1,BRO,NL,1,0,11,6,0,0,0,148,55,25,3,21,22,0.28,4.56,,2,0,0,218,0,25,,,
hattejo01,1951,2,CHN,NL,2,6,23,6,1,0,0,226,82,43,8,37,23,0.28,5.14,,4,1,0,334,11,48,,,
haugsph01,1951,1,BRO,NL,0,1,21,1,0,0,0,92,28,22,4,24,22,0.23,6.46,,1,3,0,148,6,25,,,
haynejo01,1951,1,WS1,AL,1,4,26,3,1,0,2,219,85,37,9,37,18,0.29,4.56,,1,1,0,334,14,46,,,
hearnji01,1951,1,NY1,NL,17,9,34,34,11,0,0,634,204,85,21,82,66,0.25,3.62,,6,2,1,902,0,102,,,
heintke01,1951,1,PHI,NL,6,12,35,12,3,0,2,355,119,55,13,53,55,0.26,4.18,,1,4,0,516,13,61,,,
herbera01,1951,1,DET,AL,4,0,5,0,0,0,0,38,8,2,0,9,9,0.19,1.42,,3,0,0,51,4,2,,,
herrebo01,1951,1,SLA,AL,0,0,3,0,0,0,0,7,6,7,2,4,1,0.46,27,,0,1,0,18,2,7,,,
hillefr01,1951,1,CHN,NL,6,12,24,21,6,2,1,424,147,76,17,31,50,0.26,4.84,,3,9,1,594,1,83,,,
hinripa01,1951,1,BOS,AL,0,0,4,0,0,0,0,10,7,8,1,4,1,0.41,21.6,,0,0,0,21,1,8,,,
hisneha01,1951,1,BOS,AL,0,1,1,1,0,0,0,18,7,3,0,4,3,0.29,4.5,,0,0,0,28,0,3,,,
hoguebo01,1951,1,BSN,NL,0,0,3,0,0,0,0,15,4,3,1,3,0,0.23,5.4,,0,0,0,20,1,3,,,
hoguebo01,1951,2,SLA,AL,1,1,18,0,0,0,1,89,31,17,1,23,11,0.27,5.16,,0,0,0,137,9,17,,,
hoguebo01,1951,3,NYA,AL,1,0,7,0,0,0,0,22,4,0,0,3,2,0.17,0,,1,0,0,26,3,0,,,
holcoke01,1951,1,CHA,AL,11,12,28,23,12,2,0,478,142,67,9,68,39,0.24,3.78,,2,1,0,670,3,69,,,
