Name,Tm,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/d/demaral01.shtml"">Al Demaree</a>",PHI,31,855,19,14,1,252,99,83,4,48,130,2.621,2.011,1.053,2.71,3.28
"<a href=""https://www.baseball-reference.com/players/d/desjash01.shtml"">S. Des Jardien</a>",CLE,22,3,0,0,0,1,2,2,0,1,0,18.000,4.595,2.000,0.00,-0.16
"<a href=""https://www.baseball-reference.com/players/d/doakbi01.shtml"">Bill Doak</a>",SLN,25,576,12,8,0,177,76,56,5,55,82,2.625,2.605,1.208,1.49,0.00
"<a href=""https://www.baseball-reference.com/players/d/donovbi01.shtml"">Bill Donovan</a>",NYA,39,3,0,0,0,1,0,0,0,1,0,.000,5.165,2.000,0.00,0.05
"<a href=""https://www.baseball-reference.com/players/d/driscmi01.shtml"">M. Driscoll</a>",PHA,23,15,0,1,0,6,5,3,0,2,0,5.400,3.351,1.600,0.00,-0.18
"<a href=""https://www.baseball-reference.com/players/d/dubucje01.shtml"">Jean Dubuc</a>",DET,27,511,10,10,1,134,66,56,1,84,40,2.959,3.422,1.280,0.48,2.34
"<a href=""https://www.baseball-reference.com/players/d/dumonge01.shtml"">G. Dumont</a>",WS1,20,159,2,3,1,37,25,18,0,17,21,3.057,2.431,1.019,1.24,0.00
"<a href=""https://www.baseball-reference.com/players/e/ehmkeho01.shtml"">Howard Ehmke</a>",DET,22,112,3,1,0,34,16,13,0,15,15,3.134,2.725,1.312,1.00,0.30
"<a href=""https://www.baseball-reference.com/players/e/ericker01.shtml"">E. Erickson</a>",DET,24,48,0,0,0,13,6,5,0,8,7,2.812,2.752,1.312,0.88,0.30
"<a href=""https://www.baseball-reference.com/players/e/evansbi01.shtml"">Bill Evans</a>",PIT,23,189,2,5,0,57,27,21,2,16,21,3.000,2.683,1.159,1.31,0.45
"<a href=""https://www.baseball-reference.com/players/f/faberre01.shtml"">Red Faber</a>",CHA,27,616,17,9,1,167,67,46,1,61,87,2.016,2.349,1.110,1.43,3.21
"<a href=""https://www.baseball-reference.com/players/f/finchbi01.shtml"">Bill Fincher</a>",SLA,22,63,0,1,0,22,11,5,0,7,5,2.143,2.842,1.381,0.71,-0.08
"<a href=""https://www.baseball-reference.com/players/f/fishera01.shtml"">Ray Fisher</a>",NYA,28,537,11,8,2,191,81,63,4,51,56,3.168,2.766,1.352,1.10,0.20
"<a href=""https://www.baseball-reference.com/players/f/fortuga01.shtml"">Gary Fortune</a>",PHI,21,15,0,1,0,2,2,2,0,4,3,3.600,3.596,1.200,0.75,0.05
"<a href=""https://www.baseball-reference.com/players/f/fosteru01.shtml"">Rube Foster</a>",BOS,28,547,14,7,2,173,73,62,0,86,53,3.060,3.106,1.420,0.62,1.46
"<a href=""https://www.baseball-reference.com/players/g/gallibe01.shtml"">Bert Gallia</a>",WS1,24,851,17,12,2,278,109,87,3,99,120,2.760,2.570,1.329,1.21,0.00
"<a href=""https://www.baseball-reference.com/players/g/goodwma01.shtml"">Marv Goodwin</a>",WS1,25,17,0,0,0,5,4,2,0,3,1,3.176,3.458,1.412,0.33,-0.16
"<a href=""https://www.baseball-reference.com/players/g/gouldal01.shtml"">Al Gould</a>",CLE,23,320,5,7,1,101,37,30,0,40,41,2.531,2.586,1.322,1.02,1.95
"<a href=""https://www.baseball-reference.com/players/g/greggve01.shtml"">Vean Gregg</a>",BOS,31,233,2,5,0,71,30,26,0,30,41,3.013,2.302,1.300,1.37,0.89
"<a href=""https://www.baseball-reference.com/players/g/grimebu01.shtml"">B. Grimes</a>",PIT,22,137,2,3,0,40,19,12,1,10,20,2.365,2.380,1.095,2.00,0.00
"<a href=""https://www.baseball-reference.com/players/g/grineda01.shtml"">Dan Griner</a>",SLN,28,33,0,0,1,15,5,5,0,3,3,4.091,2.315,1.636,1.00,0.00
"<a href=""https://www.baseball-reference.com/players/g/groombo01.shtml"">Bob Groom</a>",SLA,31,652,13,9,4,174,82,62,1,98,92,2.567,2.860,1.252,0.94,2.39
"<a href=""https://www.baseball-reference.com/players/g/gunkere01.shtml"">Red Gunkel</a>",CLE,22,3,0,0,0,0,2,0,0,1,1,.000,-1.038,1.000,1.00,-0.15
"<a href=""https://www.baseball-reference.com/players/h/hagerri01.shtml"">Rip Hagerman</a>",CLE,30,11,0,0,0,5,6,5,1,2,1,12.273,5.245,1.909,0.50,-0.40
"<a href=""https://www.baseball-reference.com/players/h/hallch02.shtml"">Charley Hall</a>",SLN,31,128,0,4,1,45,27,26,1,14,15,5.484,2.877,1.383,1.07,-0.88
"<a href=""https://www.baseball-reference.com/players/h/hamilea01.shtml"">E. Hamilton</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotehamilea01"" style=""display:none;""></input><label for=""footnotehamilea01"" class=""footnoteLabel"">3</label><div class=""footnoteDiv"" id=""footnoteDivhamilea01"">SLA, DET, SLA</div></span>",24,398,6,9,0,135,63,46,2,52,32,3.121,3.079,1.410,0.62,-0.42
"<a href=""https://www.baseball-reference.com/players/h/harmobo01.shtml"">Bob Harmon</a>",PIT,28,518,8,11,0,175,78,54,4,39,62,2.815,2.545,1.239,1.59,0.56
"<a href=""https://www.baseball-reference.com/players/h/harpeha01.shtml"">Harry Harper</a>",WS1,21,749,14,10,0,209,82,68,4,101,149,2.451,2.451,1.242,1.48,4.98
"<a href=""https://www.baseball-reference.com/players/h/hendrcl01.shtml"">C. Hendrix</a>",CHN,27,654,8,16,2,193,81,65,4,67,117,2.683,2.319,1.193,1.75,3.11
"<a href=""https://www.baseball-reference.com/players/h/hessege01.shtml"">G. Hesselbac</a>",PHA,21,78,0,4,0,37,33,21,3,22,6,7.269,5.693,2.269,0.27,-1.49
"<a href=""https://www.baseball-reference.com/players/h/hillca01.shtml"">Carmen Hill</a>",PIT,20,19,0,0,0,11,10,6,0,5,5,8.526,2.708,2.526,1.00,-0.56
"<a href=""https://www.baseball-reference.com/players/h/hugheto02.shtml"">Tom Hughes</a>",BSN,32,483,16,3,5,121,46,42,2,51,97,2.348,2.067,1.068,1.90,2.47
"<a href=""https://www.baseball-reference.com/players/j/jacobel01.shtml"">Elmer Jacobs</a>",PIT,23,459,6,10,0,151,70,50,2,38,46,2.941,2.537,1.235,1.21,0.00
"<a href=""https://www.baseball-reference.com/players/j/jamesbi01.shtml"">Bill James</a>",DET,29,455,8,12,1,141,76,62,1,79,61,3.679,2.951,1.451,0.77,0.00
"<a href=""https://www.baseball-reference.com/players/j/jamiech01.shtml"">C. Jamieson</a>",WS1,23,12,0,0,0,2,2,2,0,3,2,4.500,3.622,1.250,0.67,0.00
"<a href=""https://www.baseball-reference.com/players/j/jaspehi01.shtml"">Hi Jasper</a>",SLN,30,321,5,6,1,97,54,39,0,42,37,3.280,2.605,1.299,0.88,-0.39
"<a href=""https://www.baseball-reference.com/players/j/johnsji02.shtml"">Jing Johnson</a>",PHA,21,253,2,8,0,90,46,35,3,39,25,3.735,3.591,1.530,0.64,-0.02
"<a href=""https://www.baseball-reference.com/players/j/johnswa01.shtml"">W. Johnson</a>",WS1,28,1109,25,20,1,290,105,78,0,82,228,1.899,1.680,1.006,2.78,9.87
"<a href=""https://www.baseball-reference.com/players/j/jonesde01.shtml"">Deacon Jones</a>",DET,22,21,0,0,0,7,3,2,0,5,2,2.571,3.890,1.714,0.40,0.04
"<a href=""https://www.baseball-reference.com/players/j/jonessa01.shtml"">S. Jones</a>",BOS,23,81,0,1,1,25,14,11,0,10,7,3.667,2.963,1.296,0.70,-0.21
"<a href=""https://www.baseball-reference.com/players/k/kantler01.shtml"">E. Kantlehner</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotekantler01"" style=""display:none;""></input><label for=""footnotekantler01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivkantler01"">PIT, PHI</div></span>",23,507,5,15,2,158,76,62,1,60,51,3.302,2.768,1.290,0.85,0.98
"<a href=""https://www.baseball-reference.com/players/k/keatira01.shtml"">Ray Keating</a>",NYA,22,273,5,6,0,91,42,31,4,37,35,3.066,3.289,1.407,0.95,-0.18
"<a href=""https://www.baseball-reference.com/players/k/klepfed01.shtml"">Ed Klepfer</a>",CLE,28,429,6,6,2,136,52,40,0,46,62,2.517,2.329,1.273,1.35,2.39
"<a href=""https://www.baseball-reference.com/players/k/knetzel01.shtml"">E. Knetzer</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteknetzel01"" style=""display:none;""></input><label for=""footnoteknetzel01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivknetzel01"">BSN, CIN</div></span>",30,529,5,14,1,172,85,59,6,50,72,3.011,2.724,1.259,1.44,-0.38
"<a href=""https://www.baseball-reference.com/players/k/koober01.shtml"">Ernie Koob</a>",SLA,23,500,11,8,2,153,54,47,1,56,26,2.538,3.002,1.254,0.46,2.66
"<a href=""https://www.baseball-reference.com/players/l/lambeot01.shtml"">Otis Lambeth</a>",CLE,26,222,4,3,1,69,33,24,1,38,28,2.919,3.167,1.446,0.74,0.51
"<a href=""https://www.baseball-reference.com/players/l/lannire01.shtml"">Red Lanning</a>",PHA,21,73,0,3,0,38,27,22,1,17,9,8.137,3.743,2.260,0.53,-1.20
"<a href=""https://www.baseball-reference.com/players/l/lavenji01.shtml"">J. Lavender</a>",CHN,32,564,10,14,2,163,76,59,3,62,91,2.824,2.399,1.197,1.47,1.66
"<a href=""https://www.baseball-reference.com/players/l/leonadu01.shtml"">D. Leonard</a>",BOS,24,822,18,12,6,244,87,72,6,66,144,2.365,2.181,1.131,2.18,5.05
"<a href=""https://www.baseball-reference.com/players/l/lindsax01.shtml"">A. Lindstrom</a>",PHA,20,12,0,0,1,2,2,2,0,0,1,4.500,.629,.500,&infin;,0.00
"<a href=""https://www.baseball-reference.com/players/l/lotzjo01.shtml"">Joe Lotz</a>",SLN,25,120,0,3,0,31,20,19,1,17,18,4.275,2.962,1.200,1.06,-0.11
"<a href=""https://www.baseball-reference.com/players/l/lovesl01.shtml"">Slim Love</a>",NYA,25,143,2,0,0,46,29,26,2,23,21,4.909,3.489,1.448,0.91,-0.66
"<a href=""https://www.baseball-reference.com/players/l/lowdegr01.shtml"">G. Lowdermilk</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotelowdegr01"" style=""display:none;""></input><label for=""footnotelowdegr01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivlowdegr01"">DET, CLE</div></span>",31,155,1,5,0,52,33,18,0,48,28,3.135,3.843,1.935,0.58,0.00
"<a href=""https://www.baseball-reference.com/players/m/mailsdu01.shtml"">Duster Mails</a>",BRO,21,52,0,1,0,15,7,7,1,9,13,3.635,3.115,1.385,1.44,-0.10
"<a href=""https://www.baseball-reference.com/players/m/mamaual01.shtml"">Al Mamaux</a>",PIT,22,930,21,15,2,264,123,87,3,136,163,2.526,2.616,1.290,1.20,3.03
"<a href=""https://www.baseball-reference.com/players/m/marklcl01.shtml"">Cliff Markle</a>",NYA,22,137,4,3,0,41,26,23,0,31,14,4.533,3.545,1.577,0.45,-0.60
"<a href=""https://www.baseball-reference.com/players/m/marquru01.shtml"">R. Marquard</a>",BRO,29,615,13,6,5,169,54,36,2,38,107,1.580,1.955,1.010,2.82,4.56
"<a href=""https://www.baseball-reference.com/players/m/mathech01.shtml"">C. Mathewson</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotemathech01"" style=""display:none;""></input><label for=""footnotemathech01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivmathech01"">NY1, CIN</div></span>",35,224,4,4,2,74,35,25,4,8,19,3.013,2.809,1.098,2.38,-0.12
"<a href=""https://www.baseball-reference.com/players/m/mayerer01.shtml"">E. Mayer</a>",PHI,26,420,7,7,0,148,58,49,7,33,62,3.150,2.686,1.293,1.88,0.00
"<a href=""https://www.baseball-reference.com/players/m/maysca01.shtml"">Carl Mays</a>",BOS,24,735,18,13,3,208,79,65,3,74,76,2.388,2.659,1.151,1.03,4.48
"<a href=""https://www.baseball-reference.com/players/m/mccabti01.shtml"">Tim McCabe</a>",SLA,21,77,2,0,0,29,20,9,0,7,7,3.156,2.351,1.403,1.00,-0.84
"<a href=""https://www.baseball-reference.com/players/m/mcconge01.shtml"">G. McConnell</a>",CHN,38,514,4,12,0,137,66,49,8,35,82,2.574,2.489,1.004,2.34,1.87
"<a href=""https://www.baseball-reference.com/players/m/mchalma01.shtml"">Marty McHale</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotemchalma01"" style=""display:none;""></input><label for=""footnotemchalma01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivmchalma01"">BOS, CLE</div></span>",29,52,0,1,0,17,14,9,1,10,3,4.673,4.405,1.558,0.30,-0.52
"<a href=""https://www.baseball-reference.com/players/m/mckenli01.shtml"">Limb McKenry</a>",CIN,27,44,1,1,0,14,8,7,0,8,2,4.295,3.256,1.500,0.25,-0.24
"<a href=""https://www.baseball-reference.com/players/m/mcquige01.shtml"">G. McQuillan</a>",PHI,31,186,1,7,2,58,33,19,2,15,22,2.758,2.593,1.177,1.47,-0.70
"<a href=""https://www.baseball-reference.com/players/m/mctigbi01.shtml"">Bill McTigue</a>",DET,25,16,0,0,0,5,6,3,0,5,1,5.062,5.019,1.875,0.20,-0.33
"<a href=""https://www.baseball-reference.com/players/m/meadole01.shtml"">Lee Meadows</a>",SLN,21,867,12,23,2,261,117,83,3,119,120,2.585,2.704,1.315,1.01,0.00
"<a href=""https://www.baseball-reference.com/players/m/millefr02.shtml"">Frank Miller</a>",PIT,30,519,7,10,1,135,55,44,4,49,88,2.289,2.327,1.064,1.80,3.56
"<a href=""https://www.baseball-reference.com/players/m/mitchcl01.shtml"">C. Mitchell</a>",CIN,25,584,11,10,0,211,87,68,4,45,52,3.144,2.575,1.315,1.16,0.00
"<a href=""https://www.baseball-reference.com/players/m/mitchwi01.shtml"">W. Mitchell</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotemitchwi01"" style=""display:none;""></input><label for=""footnotemitchwi01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivmitchwi01"">CLE, DET</div></span>",26,514,9,10,1,174,88,72,2,67,84,3.782,2.565,1.407,1.25,-0.21
"<a href=""https://www.baseball-reference.com/players/m/mogrige01.shtml"">G. Mogridge</a>",NYA,27,584,6,12,0,174,71,50,3,45,66,2.312,2.428,1.125,1.47,0.00
"<a href=""https://www.baseball-reference.com/players/m/morribi01.shtml"">B. Morrisette</a>",PHA,21,12,0,0,0,6,3,3,0,5,2,6.750,5.191,2.750,0.40,-0.09
"<a href=""https://www.baseball-reference.com/players/m/mortogu01.shtml"">Guy Morton</a>",CLE,23,449,12,8,0,139,63,48,1,42,88,2.886,2.017,1.209,2.10,1.42
"<a href=""https://www.baseball-reference.com/players/m/moselea01.shtml"">Earl Moseley</a>",CIN,28,451,7,10,1,145,75,65,5,69,60,3.891,3.286,1.424,0.87,-1.01
"<a href=""https://www.baseball-reference.com/players/m/myersel01.shtml"">Elmer Myers</a>",PHA,22,945,14,23,1,280,169,128,7,168,182,3.657,2.929,1.422,1.08,0.00
"<a href=""https://www.baseball-reference.com/players/n/naborja01.shtml"">Jack Nabors</a>",PHA,28,638,1,20,1,206,110,82,2,95,74,3.470,3.055,1.415,0.78,0.48
"<a href=""https://www.baseball-reference.com/players/n/nehfar01.shtml"">Art Nehf</a>",BSN,23,363,7,5,0,110,40,27,1,20,36,2.008,2.250,1.074,1.80,0.00
"<a href=""https://www.baseball-reference.com/players/o/oeschjo01.shtml"">Joe Oeschger</a>",PHI,24,91,1,0,0,18,8,8,2,14,17,2.374,3.421,1.055,1.21,0.00
"<a href=""https://www.baseball-reference.com/players/p/package01.shtml"">Gene Packard</a>",CHN,28,466,10,6,5,154,60,48,4,38,36,2.781,2.830,1.236,0.95,2.13
"<a href=""https://www.baseball-reference.com/players/p/palmeem01.shtml"">E. Palmero</a>",NY1,21,47,0,3,0,17,14,14,2,8,8,8.043,4.211,1.596,1.00,-0.73
"<a href=""https://www.baseball-reference.com/players/p/parkji01.shtml"">Jim Park</a>",SLA,23,237,1,4,0,69,28,23,2,25,26,2.620,2.922,1.190,1.04,1.15
"<a href=""https://www.baseball-reference.com/players/p/parnhru01.shtml"">Rube Parnham</a>",PHA,22,74,2,1,0,27,14,11,0,13,8,4.014,3.264,1.622,0.62,-0.13
"<a href=""https://www.baseball-reference.com/players/p/pearcge01.shtml"">G. Pierce</a>",CHN,28,13,0,0,0,6,5,1,0,1,0,2.077,2.315,1.615,0.00,-0.32
"<a href=""https://www.baseball-reference.com/players/p/penneke01.shtml"">Ken Penner</a>",CLE,20,38,1,0,0,14,6,6,0,4,5,4.263,2.476,1.421,1.25,0.05
"<a href=""https://www.baseball-reference.com/players/p/pennohe01.shtml"">Herb Pennock</a>",BOS,22,80,0,2,1,23,11,9,0,8,12,3.038,2.198,1.162,1.50,0.15
"<a href=""https://www.baseball-reference.com/players/p/perripo01.shtml"">Pol Perritt</a>",NY1,24,753,18,11,2,243,82,73,11,56,115,2.618,2.546,1.191,2.05,0.00
"<a href=""https://www.baseball-reference.com/players/p/perrysc01.shtml"">Scott Perry</a>",CHN,25,85,2,1,0,30,9,8,0,3,10,2.541,1.947,1.165,3.33,0.49
"<a href=""https://www.baseball-reference.com/players/p/pfeffje01.shtml"">Jeff Pfeffer</a>",BRO,28,986,25,11,1,274,91,70,5,63,128,1.917,2.154,1.025,2.03,0.00
"<a href=""https://www.baseball-reference.com/players/p/planked01.shtml"">Eddie Plank</a>",SLA,40,707,16,15,3,203,78,61,2,67,88,2.330,2.455,1.146,1.31,3.75
"<a href=""https://www.baseball-reference.com/players/p/prendmi01.shtml"">M. Prendergast</a>",CHN,27,456,6,11,2,127,53,39,5,23,56,2.309,2.439,.987,2.43,2.63
"<a href=""https://www.baseball-reference.com/players/r/raganpa01.shtml"">Pat Ragan</a>",BSN,32,546,9,9,0,143,53,42,3,47,94,2.077,2.271,1.044,2.00,2.36
"<a href=""https://www.baseball-reference.com/players/r/rayca01.shtml"">Carl Ray</a>",PHA,27,28,0,1,0,9,8,5,0,14,5,4.821,5.348,2.464,0.36,-0.28
"<a href=""https://www.baseball-reference.com/players/r/reulbed01.shtml"">Ed Reulbach</a>",BSN,33,328,7,6,0,99,38,30,1,41,47,2.470,2.589,1.280,1.15,0.53
