Name,Tm,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/a/appieke01.shtml"">Kevin Appier</a>",KCA,30,45,1,2,0,21,13,13,3,5,9,7.800,5.261,1.733,1.80,-0.19
"<a href=""https://www.baseball-reference.com/players/a/arrojro01.shtml"">R. Arrojo</a>",TBA,32,606,14,12,0,195,84,80,21,65,152,3.564,3.681,1.287,2.34,0.00
"<a href=""https://www.baseball-reference.com/players/a/ashbyan01.shtml"">Andy Ashby</a>",SDN,30,680,17,9,0,223,90,84,23,58,151,3.335,3.813,1.240,2.60,0.00
"<a href=""https://www.baseball-reference.com/players/a/assenpa01.shtml"">P. Assenmacher</a>",CLE,37,141,2,5,3,54,22,17,5,19,43,3.255,3.799,1.553,2.26,0.74
"<a href=""https://www.baseball-reference.com/players/a/astacpe01.shtml"">P. Astacio</a>",COL,29,628,13,14,0,245,160,145,39,74,170,6.234,4.721,1.524,2.30,0.00
"<a href=""https://www.baseball-reference.com/players/a/averyst01.shtml"">Steve Avery</a>",BOS,28,371,10,7,0,128,74,69,14,64,57,5.022,5.220,1.553,0.89,0.22
"<a href=""https://www.baseball-reference.com/players/a/ayalabo01.shtml"">Bobby Ayala</a>",SEA,28,226,1,10,8,100,66,61,9,26,68,7.288,3.810,1.673,2.62,0.00
"<a href=""https://www.baseball-reference.com/players/a/aybarma01.shtml"">Manny Aybar</a>",SLN,26,244,6,6,0,90,58,54,6,42,57,5.975,4.145,1.623,1.36,0.00
"<a href=""https://www.baseball-reference.com/players/b/baileco01.shtml"">Cory Bailey</a>",SFN,27,10,0,0,0,2,1,1,1,1,2,2.700,7.303,.900,2.00,0.04
"<a href=""https://www.baseball-reference.com/players/b/bailesc01.shtml"">Scott Bailes</a>",TEX,36,121,1,0,0,61,33,29,5,11,30,6.471,3.989,1.785,2.73,-0.52
"<a href=""https://www.baseball-reference.com/players/b/baldwja01.shtml"">J. Baldwin</a>",CHA,26,477,13,6,0,176,103,94,18,60,108,5.321,4.170,1.484,1.80,0.10
"<a href=""https://www.baseball-reference.com/players/b/bankswi01.shtml"">Willie Banks</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebankswi01"" style=""display:none;""></input><label for=""footnotebankswi01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbankswi01"">NYA, ARI</div></span>",29,174,2,3,1,54,37,31,6,37,40,4.810,4.926,1.569,1.08,-0.55
"<a href=""https://www.baseball-reference.com/players/b/baptitr01.shtml"">T. Baptist</a>",MIN,26,81,0,1,0,34,18,17,5,11,11,5.667,5.924,1.667,1.00,0.14
"<a href=""https://www.baseball-reference.com/players/b/barbebr02.shtml"">Brian Barber</a>",KCA,25,126,2,4,0,45,28,28,5,13,24,6.000,4.409,1.381,1.85,0.19
"<a href=""https://www.baseball-reference.com/players/b/barklbr01.shtml"">B. Barkley</a>",BOS,22,33,0,0,0,16,13,12,2,9,2,9.818,7.057,2.273,0.22,-0.46
"<a href=""https://www.baseball-reference.com/players/b/barrima01.shtml"">M. Barrios</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebarrima01"" style=""display:none;""></input><label for=""footnotebarrima01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbarrima01"">FLO, LAN</div></span>",23,11,0,0,0,4,1,1,1,4,1,2.455,10.703,2.182,0.25,0.10
"<a href=""https://www.baseball-reference.com/players/b/batismi01.shtml"">M. Batista</a>",MON,27,405,3,5,0,141,66,57,12,65,92,3.800,4.245,1.526,1.42,0.00
"<a href=""https://www.baseball-reference.com/players/b/beckro01.shtml"">Rod Beck</a>",CHN,29,241,3,4,51,86,33,27,11,20,81,3.025,3.552,1.320,4.05,0.00
"<a href=""https://www.baseball-reference.com/players/b/beechma01.shtml"">Matt Beech</a>",PHI,26,351,3,9,0,126,78,67,19,63,113,5.154,4.798,1.615,1.79,-0.70
"<a href=""https://www.baseball-reference.com/players/b/belchti01.shtml"">Tim Belcher</a>",KCA,36,702,14,14,0,247,127,111,37,73,130,4.269,4.966,1.368,1.78,3.31
"<a href=""https://www.baseball-reference.com/players/b/belinst01.shtml"">Stan Belinda</a>",CIN,31,184,4,8,1,46,23,22,7,28,57,3.228,4.128,1.207,2.04,0.00
"<a href=""https://www.baseball-reference.com/players/b/beltrri01.shtml"">Rigo Beltran</a>",NYN,28,24,0,0,0,6,3,3,1,4,5,3.375,5.186,1.250,1.25,0.00
"<a href=""https://www.baseball-reference.com/players/b/benesan01.shtml"">Andy Benes</a>",ARI,30,694,14,13,0,221,111,102,25,74,164,3.968,4.015,1.275,2.22,3.08
"<a href=""https://www.baseball-reference.com/players/b/benitar01.shtml"">A. Benitez</a>",BAL,25,205,5,6,22,48,29,29,10,39,87,3.820,4.068,1.273,2.23,0.00
"<a href=""https://www.baseball-reference.com/players/b/bennejo02.shtml"">Joel Bennett</a>",BAL,28,6,0,0,0,2,1,1,0,3,0,4.500,7.710,2.500,0.00,0.02
"<a href=""https://www.baseball-reference.com/players/b/bennesh01.shtml"">S. Bennett</a>",MON,26,275,5,5,1,97,61,56,8,45,59,5.498,4.244,1.549,1.31,-1.22
"<a href=""https://www.baseball-reference.com/players/b/bereja01.shtml"">Jason Bere</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebereja01"" style=""display:none;""></input><label for=""footnotebereja01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbereja01"">CHA, CIN</div></span>",27,382,6,9,0,137,91,80,17,78,84,5.654,5.312,1.688,1.08,0.00
"<a href=""https://www.baseball-reference.com/players/b/bergmse01.shtml"">Sean Bergman</a>",HOU,28,516,12,9,0,183,81,71,20,42,100,3.715,4.130,1.308,2.38,0.00
"<a href=""https://www.baseball-reference.com/players/b/bevilbr01.shtml"">Brian Bevil</a>",KCA,26,120,3,1,0,47,29,28,4,22,47,6.300,3.475,1.725,2.14,-0.28
"<a href=""https://www.baseball-reference.com/players/b/blairwi01.shtml"">Willie Blair</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteblairwi01"" style=""display:none;""></input><label for=""footnoteblairwi01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivblairwi01"">ARI, NYN</div></span>",32,526,5,16,0,188,101,97,31,61,92,4.979,5.447,1.420,1.51,0.41
"<a href=""https://www.baseball-reference.com/players/b/bochtdo01.shtml"">D. Bochtler</a>",DET,27,202,0,2,0,73,48,46,17,42,45,6.149,6.928,1.708,1.07,-0.55
"<a href=""https://www.baseball-reference.com/players/b/boehrbr01.shtml"">B. Boehringer</a>",SDN,29,229,5,2,0,75,38,37,10,45,67,4.362,4.690,1.572,1.49,0.36
"<a href=""https://www.baseball-reference.com/players/b/bohanbr01.shtml"">B. Bohanon</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebohanbr01"" style=""display:none;""></input><label for=""footnotebohanbr01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbohanbr01"">NYN, LAN</div></span>",29,455,7,11,0,121,56,45,13,57,111,2.670,3.730,1.174,1.95,0.83
"<a href=""https://www.baseball-reference.com/players/b/bonesri01.shtml"">Ricky Bones</a>",KCA,29,160,2,2,1,49,18,18,4,24,38,3.038,3.988,1.369,1.58,1.43
"<a href=""https://www.baseball-reference.com/players/b/borlato02.shtml"">Toby Borland</a>",PHI,29,27,0,0,0,8,5,5,1,5,9,5.000,4.262,1.444,1.80,0.03
"<a href=""https://www.baseball-reference.com/players/b/borowjo01.shtml"">Joe Borowski</a>",NYA,27,29,1,0,0,11,7,7,0,4,7,6.517,2.938,1.552,1.75,-0.08
"<a href=""https://www.baseball-reference.com/players/b/boskish01.shtml"">Shawn Boskie</a>",MON,31,53,1,3,0,34,21,18,5,4,10,9.170,5.649,2.151,2.50,-0.87
"<a href=""https://www.baseball-reference.com/players/b/bottari01.shtml"">R. Bottalico</a>",PHI,28,130,1,5,6,54,31,31,7,25,27,6.438,5.565,1.823,1.08,-0.77
"<a href=""https://www.baseball-reference.com/players/b/botteke01.shtml"">K. Bottenfield</a>",SLN,29,401,4,6,4,128,72,66,13,57,98,4.444,4.135,1.384,1.72,0.88
"<a href=""https://www.baseball-reference.com/players/b/bradfch01.shtml"">C. Bradford</a>",CHA,23,92,2,1,1,27,16,11,0,7,11,3.228,3.106,1.109,1.57,0.30
"<a href=""https://www.baseball-reference.com/players/b/bradlry01.shtml"">Ryan Bradley</a>",NYA,22,38,2,1,0,12,9,8,2,9,13,5.684,5.029,1.658,1.44,-0.12
"<a href=""https://www.baseball-reference.com/players/b/brantje01.shtml"">J. Brantley</a>",SLN,34,152,0,5,14,40,26,25,12,18,48,4.441,5.452,1.145,2.67,0.02
"<a href=""https://www.baseball-reference.com/players/b/brewebi01.shtml"">Billy Brewer</a>",PHI,30,1,0,1,0,3,4,4,0,2,0,108.000,9.234,15.000,0.00,-0.43
"<a href=""https://www.baseball-reference.com/players/b/brocado01.shtml"">Doug Brocail</a>",DET,31,188,5,2,0,47,23,19,2,18,55,2.729,2.593,1.037,3.06,1.45
"<a href=""https://www.baseball-reference.com/players/b/brockch01.shtml"">Chris Brock</a>",SFN,28,83,0,0,0,31,13,12,3,7,19,3.904,3.905,1.373,2.71,0.11
"<a href=""https://www.baseball-reference.com/players/b/brownke01.shtml"">Kevin Brown</a>",SDN,33,771,18,7,0,225,77,68,8,49,257,2.381,2.012,1.066,5.24,8.57
"<a href=""https://www.baseball-reference.com/players/b/brownma04.shtml"">M. Brownson</a>",COL,23,40,1,0,0,16,7,7,2,2,8,4.725,4.102,1.350,4.00,0.28
"<a href=""https://www.baseball-reference.com/players/b/browsc01.shtml"">Scott Brow</a>",ARI,29,64,1,0,0,22,17,17,2,14,13,7.172,5.109,1.688,0.93,-0.46
"<a href=""https://www.baseball-reference.com/players/b/brunswi01.shtml"">Will Brunson</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebrunswi01"" style=""display:none;""></input><label for=""footnotebrunswi01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbrunswi01"">LAN, DET</div></span>",28,16,0,1,0,5,3,3,0,3,2,5.062,4.170,1.500,0.67,-0.13
"<a href=""https://www.baseball-reference.com/players/b/bruskji01.shtml"">Jim Bruske</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebruskji01"" style=""display:none;""></input><label for=""footnotebruskji01"" class=""footnoteLabel"">3</label><div class=""footnoteDiv"" id=""footnoteDivbruskji01"">LAN, SDN, NYA</div></span>",33,180,4,0,1,66,25,23,5,24,38,3.450,3.996,1.500,1.58,0.87
"<a href=""https://www.baseball-reference.com/players/b/buddimi01.shtml"">Mike Buddie</a>",NYA,27,125,4,1,0,46,29,26,5,13,20,5.616,4.485,1.416,1.54,-0.40
"<a href=""https://www.baseball-reference.com/players/b/bulliji01.shtml"">J. Bullinger</a>",SEA,32,17,0,1,0,13,10,10,3,2,4,15.882,8.250,2.647,2.00,-0.33
"<a href=""https://www.baseball-reference.com/players/b/bulliki01.shtml"">K. Bullinger</a>",MON,28,21,1,0,0,14,8,7,1,0,2,9.000,4.193,2.000,&infin;,-0.41
"<a href=""https://www.baseball-reference.com/players/b/burbada01.shtml"">Dave Burba</a>",CLE,31,611,15,10,0,210,100,93,30,69,132,4.110,4.703,1.370,1.91,0.00
"<a href=""https://www.baseball-reference.com/players/b/burkejo03.shtml"">John Burkett</a>",TEX,33,585,9,13,0,230,131,123,19,46,131,5.677,3.625,1.415,2.85,0.40
"<a href=""https://www.baseball-reference.com/players/b/busbymi01.shtml"">Mike Busby</a>",SLN,25,138,5,2,0,45,23,23,3,15,33,4.500,3.203,1.304,2.20,0.23
"<a href=""https://www.baseball-reference.com/players/b/butlead01.shtml"">Adam Butler</a>",ATL,24,15,0,1,0,5,7,6,1,6,7,10.800,5.669,2.200,1.17,-0.49
"<a href=""https://www.baseball-reference.com/players/b/byrdati01.shtml"">Tim Byrdak</a>",KCA,24,5,0,0,0,5,1,1,1,0,1,5.400,8.489,3.000,&infin;,0.02
"<a href=""https://www.baseball-reference.com/players/b/byrdpa01.shtml"">Paul Byrd</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebyrdpa01"" style=""display:none;""></input><label for=""footnotebyrdpa01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbyrdpa01"">ATL, PHI</div></span>",27,171,5,2,0,45,19,17,6,18,39,2.684,4.124,1.105,2.17,0.00
"<a href=""https://www.baseball-reference.com/players/c/cabrejo01.shtml"">Jose Cabrera</a>",HOU,26,13,0,0,0,7,4,4,0,1,1,8.308,3.360,1.846,1.00,-0.13
"<a href=""https://www.baseball-reference.com/players/c/cadargr01.shtml"">Greg Cadaret</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotecadargr01"" style=""display:none;""></input><label for=""footnotecadargr01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivcadargr01"">ANA, TEX</div></span>",36,134,1,2,1,49,21,21,7,18,42,4.231,4.252,1.500,2.33,1.01
"<a href=""https://www.baseball-reference.com/players/c/candito01.shtml"">T. Candiotti</a>",OAK,40,603,11,16,0,222,124,108,30,63,98,4.836,4.923,1.418,1.56,0.00
"<a href=""https://www.baseball-reference.com/players/c/carlsda01.shtml"">Dan Carlson</a>",TBA,28,53,0,0,0,25,15,15,3,8,16,7.642,4.290,1.868,2.00,-0.35
"<a href=""https://www.baseball-reference.com/players/c/carpech01.shtml"">C. Carpenter</a>",TOR,23,525,12,7,0,177,97,85,18,61,136,4.371,3.887,1.360,2.23,1.93
"<a href=""https://www.baseball-reference.com/players/c/carrahe01.shtml"">H. Carrasco</a>",MIN,28,185,4,2,1,75,30,30,4,31,46,4.378,3.899,1.719,1.48,0.00
"<a href=""https://www.baseball-reference.com/players/c/casiala01.shtml"">Larry Casian</a>",CHA,32,12,0,0,0,8,5,5,0,1,6,11.250,.384,2.250,6.00,-0.15
"<a href=""https://www.baseball-reference.com/players/c/castica02.shtml"">C. Castillo</a>",CHA,23,301,6,4,0,94,61,57,17,35,64,5.113,5.013,1.286,1.83,-0.05
"<a href=""https://www.baseball-reference.com/players/c/castifr01.shtml"">F. Castillo</a>",DET,29,348,3,9,1,150,91,88,17,44,81,6.828,4.587,1.672,1.84,-1.49
"<a href=""https://www.baseball-reference.com/players/c/castito02.shtml"">T. Castillo</a>",CHA,35,81,1,2,0,38,25,24,7,11,14,8.000,6.348,1.815,1.27,-0.62
"<a href=""https://www.baseball-reference.com/players/c/cathemi01.shtml"">Mike Cather</a>",ATL,27,124,2,2,0,39,21,18,7,12,33,3.919,4.504,1.234,2.75,-0.10
"<a href=""https://www.baseball-reference.com/players/c/charlno01.shtml"">N. Charlton</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotecharlno01"" style=""display:none;""></input><label for=""footnotecharlno01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivcharlno01"">BAL, ATL</div></span>",35,144,2,1,1,53,29,29,5,33,47,5.438,4.444,1.792,1.42,-0.51
"<a href=""https://www.baseball-reference.com/players/c/checoro01.shtml"">R. Checo</a>",BOS,26,23,0,2,0,11,8,8,3,5,5,9.391,9.576,2.087,1.00,-0.26
"<a href=""https://www.baseball-reference.com/players/c/chenbr01.shtml"">Bruce Chen</a>",ATL,21,61,2,0,0,23,9,9,3,9,17,3.984,4.541,1.574,1.89,0.00
"<a href=""https://www.baseball-reference.com/players/c/choji01.shtml"">Jin Ho Cho</a>",BOS,22,56,0,3,0,28,17,17,4,3,15,8.196,4.488,1.661,5.00,-0.40
"<a href=""https://www.baseball-reference.com/players/c/chouibo01.shtml"">B. Chouinard</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotechouibo01"" style=""display:none;""></input><label for=""footnotechouibo01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivchouibo01"">MIL, ARI</div></span>",26,124,0,2,0,46,24,19,5,11,27,4.137,4.163,1.379,2.45,0.06
"<a href=""https://www.baseball-reference.com/players/c/chrisja01.shtml"">J. Christian</a>",PIT,28,194,3,3,6,51,22,18,2,27,71,2.505,2.603,1.206,2.63,0.00
"<a href=""https://www.baseball-reference.com/players/c/clarkma01.shtml"">Mark Clark</a>",CHN,30,641,9,14,0,236,116,115,23,48,161,4.844,3.631,1.329,3.35,1.85
"<a href=""https://www.baseball-reference.com/players/c/clemema01.shtml"">Matt Clement</a>",SDN,23,41,2,0,0,15,8,7,0,7,13,4.610,2.798,1.610,1.86,-0.03
"<a href=""https://www.baseball-reference.com/players/c/clemero02.shtml"">R. Clemens</a>",TOR,35,704,20,6,0,169,78,69,11,88,271,2.646,2.473,1.095,3.08,8.13
"<a href=""https://www.baseball-reference.com/players/c/clontbr01.shtml"">Brad Clontz</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteclontbr01"" style=""display:none;""></input><label for=""footnoteclontbr01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivclontbr01"">LAN, NYN</div></span>",27,71,2,0,0,19,16,16,4,12,16,6.085,5.430,1.310,1.33,-0.26
"<a href=""https://www.baseball-reference.com/players/c/cloudke01.shtml"">Ken Cloude</a>",SEA,23,466,8,10,0,187,116,110,29,80,114,6.373,5.513,1.719,1.42,-0.86
"<a href=""https://www.baseball-reference.com/players/c/colonba01.shtml"">B. Colon</a>",CLE,25,612,14,9,0,205,91,84,15,79,158,3.706,3.655,1.392,2.00,4.35
"<a href=""https://www.baseball-reference.com/players/c/coneda01.shtml"">David Cone</a>",NYA,35,623,20,7,0,186,89,82,20,59,209,3.554,3.014,1.180,3.54,3.95
"<a href=""https://www.baseball-reference.com/players/c/connest01.shtml"">S. Connelly</a>",OAK,24,14,0,0,0,10,1,1,0,4,1,1.929,4.357,3.000,0.25,0.15
"<a href=""https://www.baseball-reference.com/players/c/cookde01.shtml"">Dennis Cook</a>",NYN,35,204,8,4,1,60,21,18,5,27,79,2.382,2.833,1.279,2.93,1.96
"<a href=""https://www.baseball-reference.com/players/c/cookest01.shtml"">Steve Cooke</a>",CIN,28,18,1,0,0,4,1,1,0,0,3,1.500,1.553,.667,&infin;,0.34
"<a href=""https://www.baseball-reference.com/players/c/coppiro01.shtml"">R. Coppinger</a>",BAL,24,47,0,0,0,16,9,9,3,7,13,5.170,5.213,1.468,1.86,0.12
"<a href=""https://www.baseball-reference.com/players/c/cordofr01.shtml"">F. Cordova</a>",PIT,26,661,13,14,0,204,91,81,22,69,157,3.309,3.922,1.239,2.28,5.46
"<a href=""https://www.baseball-reference.com/players/c/coreybr01.shtml"">Bryan Corey</a>",ARI,24,12,0,0,0,6,4,4,1,2,1,9.000,6.617,2.000,0.50,0.00
"<a href=""https://www.baseball-reference.com/players/c/corsiji01.shtml"">Jim Corsi</a>",BOS,36,198,3,2,0,58,23,19,6,23,49,2.591,3.854,1.227,2.13,0.00
"<a href=""https://www.baseball-reference.com/players/c/crabtti01.shtml"">Tim Crabtree</a>",TEX,28,256,6,1,0,86,40,34,3,35,60,3.586,3.313,1.418,1.71,1.11
"<a href=""https://www.baseball-reference.com/players/c/crousri01.shtml"">R. Croushore</a>",SLN,27,163,0,3,8,44,31,30,6,29,47,4.969,4.225,1.344,1.62,0.00
"<a href=""https://www.baseball-reference.com/players/c/crowde01.shtml"">Dean Crow</a>",DET,25,137,2,2,0,55,22,20,6,16,18,3.942,5.042,1.555,1.12,0.42
"<a href=""https://www.baseball-reference.com/players/c/cunnawi01.shtml"">Will Cunnane</a>",SDN,24,9,0,0,0,4,2,2,1,1,1,6.000,7.743,1.667,1.00,-0.01
"<a href=""https://www.baseball-reference.com/players/d/daalom01.shtml"">Omar Daal</a>",ARI,26,488,8,12,0,146,60,52,12,51,132,2.877,3.366,1.211,2.59,4.20
"<a href=""https://www.baseball-reference.com/players/d/darenvi01.shtml"">V. Darensbourg</a>",FLO,27,213,0,7,1,52,29,29,5,30,74,3.676,3.241,1.155,2.47,1.04
"<a href=""https://www.baseball-reference.com/players/d/darwida01.shtml"">Danny Darwin</a>",SFN,42,446,8,10,0,176,97,91,23,49,81,5.509,4.960,1.513,1.65,-1.14
"<a href=""https://www.baseball-reference.com/players/d/deharri01.shtml"">Rick DeHart</a>",MON,28,84,0,0,1,34,22,15,3,13,14,4.821,4.791,1.679,1.08,-0.77
"<a href=""https://www.baseball-reference.com/players/d/dejeami01.shtml"">Mike DeJean</a>",COL,27,223,3,1,2,78,29,25,4,24,27,3.027,4.086,1.372,1.12,0.00
"<a href=""https://www.baseball-reference.com/players/d/delosva01.shtml"">V. De Los Sa</a>",MIL,25,65,0,0,0,11,7,7,4,2,18,2.908,4.325,.600,9.00,0.33
"<a href=""https://www.baseball-reference.com/players/d/delucri01.shtml"">Rich DeLucia</a>",ANA,33,215,2,6,3,56,36,34,10,46,73,4.270,4.774,1.423,1.59,1.23
"<a href=""https://www.baseball-reference.com/players/d/dempsry01.shtml"">R. Dempster</a>",FLO,21,164,1,5,0,72,47,43,6,38,35,7.079,4.807,2.012,0.92,0.00
"<a href=""https://www.baseball-reference.com/players/d/desseel01.shtml"">E. Dessens</a>",PIT,27,224,2,6,0,90,50,47,10,25,43,5.665,4.688,1.540,1.72,0.00
"<a href=""https://www.baseball-reference.com/players/d/dicksja01.shtml"">J. Dickson</a>",ANA,25,366,10,10,0,147,89,82,17,41,61,6.049,4.788,1.541,1.49,0.13
"<a href=""https://www.baseball-reference.com/players/d/dipotje01.shtml"">Jerry Dipoto</a>",COL,30,214,3,4,19,61,31,28,8,25,49,3.533,4.198,1.206,1.96,1.77
"<a href=""https://www.baseball-reference.com/players/d/doddro01.shtml"">Robert Dodd</a>",PHI,25,15,1,0,0,7,6,4,1,1,4,7.200,4.007,1.600,4.00,-0.17
"<a href=""https://www.baseball-reference.com/players/d/doughji01.shtml"">J. Dougherty</a>",OAK,30,36,0,2,0,17,11,11,2,7,3,8.250,6.223,2.000,0.43,-0.25
"<a href=""https://www.baseball-reference.com/players/d/drabedo01.shtml"">Doug Drabek</a>",BAL,35,326,6,11,0,138,90,88,20,29,55,7.288,5.146,1.537,1.90,-1.43
"<a href=""https://www.baseball-reference.com/players/d/dreifda01.shtml"">D. Dreifort</a>",LAN,26,540,8,12,0,171,84,80,12,57,168,4.000,2.923,1.267,2.95,2.73
"<a href=""https://www.baseball-reference.com/players/d/duranro01.shtml"">R. Duran</a>",DET,25,46,0,1,0,9,10,10,0,17,12,5.870,4.579,1.696,0.71,0.01
"<a href=""https://www.baseball-reference.com/players/d/duvalmi01.shtml"">Mike Duvall</a>",TBA,23,12,0,0,0,4,3,3,0,2,1,6.750,4.198,1.500,0.50,-0.03
"<a href=""https://www.baseball-reference.com/players/d/dykhora01.shtml"">R. Dykhoff</a>",BAL,23,3,0,0,0,2,2,2,0,1,1,18.000,3.898,3.000,1.00,-0.06
"<a href=""https://www.baseball-reference.com/players/e/eckerde01.shtml"">D. Eckersley</a>",BOS,43,119,4,1,1,46,21,21,6,8,22,4.765,4.437,1.361,2.75,0.24
"<a href=""https://www.baseball-reference.com/players/e/edmonbr01.shtml"">B. Edmondson</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteedmonbr01"" style=""display:none;""></input><label for=""footnoteedmonbr01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivedmonbr01"">ATL, FLO</div></span>",25,228,4,4,0,76,38,33,10,37,40,3.908,5.210,1.487,1.08,0.18
"<a href=""https://www.baseball-reference.com/players/e/eilanda01.shtml"">Dave Eiland</a>",TBA,31,8,0,1,0,6,6,6,0,3,1,20.250,5.120,3.375,0.33,-0.27
"<a href=""https://www.baseball-reference.com/players/e/elartsc01.shtml"">S. Elarton</a>",HOU,22,171,2,1,2,40,21,21,5,20,56,3.316,3.323,1.053,2.80,0.00
"<a href=""https://www.baseball-reference.com/players/e/eldreca01.shtml"">Cal Eldred</a>",MIL,30,399,4,8,0,157,82,71,14,61,86,4.805,4.468,1.639,1.41,-0.37
"<a href=""https://www.baseball-reference.com/players/e/embreal01.shtml"">Alan Embree</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteembreal01"" style=""display:none;""></input><label for=""footnoteembreal01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivembreal01"">ATL, ARI</div></span>",28,161,4,2,1,56,32,25,7,23,43,4.193,4.443,1.472,1.87,0.00
"<a href=""https://www.baseball-reference.com/players/e/erdosto01.shtml"">Todd Erdos</a>",NYA,24,6,0,0,0,5,2,2,0,1,0,9.000,4.358,3.000,0.00,-0.05
"<a href=""https://www.baseball-reference.com/players/e/ericksc01.shtml"">S. Erickson</a>",BAL,30,754,16,13,0,284,125,112,23,69,186,4.011,3.502,1.405,2.70,4.33
