Name,Tm,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/g/gregoho01.shtml"">H. Gregory</a>",SLA,24,21,0,1,0,11,5,4,0,4,1,5.143,4.138,2.143,0.25,-0.04
"<a href=""https://www.baseball-reference.com/players/g/griffha01.shtml"">Hank Griffin</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotegriffha01"" style=""display:none;""></input><label for=""footnotegriffha01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivgriffha01"">CHN, BSN</div></span>",24,251,0,6,0,97,72,50,4,37,31,5.378,3.761,1.602,0.84,-0.13
"<a href=""https://www.baseball-reference.com/players/g/groombo01.shtml"">Bob Groom</a>",WS1,26,764,13,17,2,280,148,108,9,67,135,3.817,2.859,1.363,2.01,0.87
"<a href=""https://www.baseball-reference.com/players/h/hagemca01.shtml"">C. Hageman</a>",BOS,24,51,0,2,0,16,8,4,2,5,8,2.118,4.159,1.235,1.60,0.00
"<a href=""https://www.baseball-reference.com/players/h/hallbe01.shtml"">Bert Hall</a>",PHI,21,54,0,1,0,19,11,8,0,13,8,4.000,3.937,1.778,0.62,-0.08
"<a href=""https://www.baseball-reference.com/players/h/hallch02.shtml"">Charley Hall</a>",BOS,26,439,8,7,4,149,79,61,3,72,83,3.752,3.285,1.510,1.15,0.86
"<a href=""https://www.baseball-reference.com/players/h/hamilea01.shtml"">E. Hamilton</a>",SLA,19,531,5,12,0,191,103,78,4,69,55,3.966,3.544,1.469,0.80,0.00
"<a href=""https://www.baseball-reference.com/players/h/harknsp01.shtml"">S. Harkness</a>",CLE,23,160,2,2,0,62,38,25,1,21,25,4.219,3.252,1.556,1.19,-0.30
"<a href=""https://www.baseball-reference.com/players/h/harmobo01.shtml"">Bob Harmon</a>",SLN,23,1044,23,16,4,290,155,121,10,181,144,3.129,3.881,1.353,0.80,3.45
"<a href=""https://www.baseball-reference.com/players/h/harpebi01.shtml"">Bill Harper</a>",SLA,22,24,0,0,0,9,9,6,0,4,6,6.750,2.402,1.625,1.50,-0.31
"<a href=""https://www.baseball-reference.com/players/h/hawked01.shtml"">Ed Hawk</a>",SLA,23,113,0,4,0,38,18,14,1,8,14,3.345,2.692,1.221,1.75,0.59
"<a href=""https://www.baseball-reference.com/players/h/hearnbu01.shtml"">Bunny Hearn</a>",SLN,20,8,0,0,0,7,4,4,1,0,1,13.500,6.237,2.625,&infin;,-0.23
"<a href=""https://www.baseball-reference.com/players/h/hendrcl01.shtml"">C. Hendrix</a>",PIT,22,356,4,6,1,85,52,36,1,53,57,2.730,3.261,1.163,1.08,1.39
"<a href=""https://www.baseball-reference.com/players/h/herrewa01.shtml"">Walt Herrell</a>",WS1,22,6,0,0,0,5,4,4,0,2,0,18.000,5.353,3.500,0.00,-0.21
"<a href=""https://www.baseball-reference.com/players/h/hoffre01.shtml"">Red Hoff</a>",NYA,20,62,0,1,0,21,8,5,0,7,10,2.177,2.815,1.355,1.43,0.61
"<a href=""https://www.baseball-reference.com/players/h/hoggbr01.shtml"">Brad Hogg</a>",BSN,22,77,0,3,1,33,20,19,0,14,8,6.662,3.657,1.831,0.57,-0.43
"<a href=""https://www.baseball-reference.com/players/h/hovlijo01.shtml"">Joe Hovlik</a>",CHA,26,141,2,0,0,47,21,16,1,20,24,3.064,3.281,1.426,1.20,0.59
"<a href=""https://www.baseball-reference.com/players/h/hugheto01.shtml"">Tom Hughes</a>",WS1,32,669,11,17,0,251,128,86,7,77,86,3.471,3.368,1.471,1.12,0.45
"<a href=""https://www.baseball-reference.com/players/h/humphbe01.shtml"">B. Humphries</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotehumphbe01"" style=""display:none;""></input><label for=""footnotehumphbe01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivhumphbe01"">PHI, CIN</div></span>",30,318,7,4,1,118,50,36,4,28,29,3.057,3.173,1.377,1.04,-0.18
"<a href=""https://www.baseball-reference.com/players/j/jamesbi01.shtml"">Bill James</a>",CLE,24,155,2,4,0,58,37,28,1,32,21,4.877,3.899,1.742,0.66,0.00
"<a href=""https://www.baseball-reference.com/players/j/johnswa01.shtml"">W. Johnson</a>",WS1,23,967,25,13,1,292,119,68,8,70,207,1.899,2.401,1.123,2.96,8.51
"<a href=""https://www.baseball-reference.com/players/j/juulhe01.shtml"">Herb Juul</a>",CIN,25,12,0,0,0,3,2,2,0,4,2,4.500,5.051,1.750,0.50,0.03
"<a href=""https://www.baseball-reference.com/players/k/kahlege01.shtml"">G. Kahler</a>",CLE,21,463,9,8,1,153,78,56,1,66,97,3.266,2.624,1.419,1.47,1.80
"<a href=""https://www.baseball-reference.com/players/k/kargeed01.shtml"">Ed Karger</a>",BOS,28,393,5,8,0,134,70,49,4,42,57,3.366,3.167,1.344,1.36,0.83
"<a href=""https://www.baseball-reference.com/players/k/keefebo01.shtml"">Bobby Keefe</a>",CIN,29,703,12,13,3,196,88,70,7,76,105,2.688,3.208,1.161,1.38,5.15
"<a href=""https://www.baseball-reference.com/players/k/killija01.shtml"">J. Killilay</a>",BOS,24,183,4,2,0,65,26,24,0,36,28,3.541,3.150,1.656,0.78,1.46
"<a href=""https://www.baseball-reference.com/players/k/klepfed01.shtml"">Ed Klepfer</a>",NYA,23,12,0,0,0,5,3,3,0,2,4,6.750,2.402,1.750,2.00,-0.03
"<a href=""https://www.baseball-reference.com/players/k/knetzel01.shtml"">E. Knetzer</a>",BRO,25,612,11,12,0,202,101,79,1,93,66,3.485,3.581,1.446,0.71,1.54
"<a href=""https://www.baseball-reference.com/players/k/krappge01.shtml"">Gene Krapp</a>",CLE,24,666,13,9,1,188,113,84,1,138,132,3.405,3.367,1.468,0.96,1.89
"<a href=""https://www.baseball-reference.com/players/k/krausha01.shtml"">Harry Krause</a>",PHA,22,507,11,8,2,155,60,57,2,47,85,3.036,2.582,1.195,1.81,0.00
"<a href=""https://www.baseball-reference.com/players/l/lafited01.shtml"">Ed Lafitte</a>",DET,25,517,11,8,1,205,113,75,2,52,63,3.917,2.997,1.491,1.21,-0.45
"<a href=""https://www.baseball-reference.com/players/l/lakejo01.shtml"">Joe Lake</a>",SLA,30,646,10,15,0,245,115,79,3,40,69,3.302,2.807,1.324,1.72,0.00
"<a href=""https://www.baseball-reference.com/players/l/langefr01.shtml"">Frank Lange</a>",CHA,27,485,8,8,0,151,77,58,3,77,104,3.229,3.095,1.410,1.35,1.43
"<a href=""https://www.baseball-reference.com/players/l/leifile01.shtml"">L. Leifield</a>",PIT,27,954,16,16,1,301,114,93,7,82,111,2.632,2.988,1.204,1.35,0.00
"<a href=""https://www.baseball-reference.com/players/l/leonael01.shtml"">E. Leonard</a>",PHA,22,57,2,2,0,26,11,6,0,10,10,2.842,2.957,1.895,1.00,-0.06
"<a href=""https://www.baseball-reference.com/players/l/livelja01.shtml"">Jack Lively</a>",DET,26,341,7,5,0,143,73,58,1,34,45,4.592,2.801,1.557,1.32,0.15
"<a href=""https://www.baseball-reference.com/players/l/longle01.shtml"">Lep Long</a>",PHA,22,24,0,0,0,15,6,4,0,5,4,4.500,3.479,2.500,0.80,-0.15
"<a href=""https://www.baseball-reference.com/players/l/lowdegr01.shtml"">G. Lowdermilk</a>",SLN,26,100,0,1,0,37,30,27,1,33,15,7.290,5.099,2.100,0.45,0.00
"<a href=""https://www.baseball-reference.com/players/l/lowdelo01.shtml"">L. Lowdermilk</a>",SLN,24,195,3,4,0,72,39,25,0,29,20,3.462,3.279,1.554,0.69,-0.21
"<a href=""https://www.baseball-reference.com/players/m/marquru01.shtml"">R. Marquard</a>",NY1,24,833,24,7,3,221,98,77,9,106,237,2.496,2.585,1.178,2.24,0.00
"<a href=""https://www.baseball-reference.com/players/m/martido01.shtml"">Doc Martin</a>",PHA,23,114,1,1,0,40,25,19,1,17,21,4.500,2.946,1.500,1.24,-0.29
"<a href=""https://www.baseball-reference.com/players/m/mathech01.shtml"">C. Mathewson</a>",NY1,30,921,26,13,3,303,102,68,5,38,141,1.993,2.435,1.111,3.71,0.00
"<a href=""https://www.baseball-reference.com/players/m/matteal01.shtml"">Al Mattern</a>",BSN,28,559,4,15,0,228,129,103,13,63,51,4.975,4.142,1.562,0.81,0.27
"<a href=""https://www.baseball-reference.com/players/m/maxwebe01.shtml"">Bert Maxwell</a>",NY1,24,93,1,2,0,37,15,10,0,7,8,2.903,2.736,1.419,1.14,-0.05
"<a href=""https://www.baseball-reference.com/players/m/mcadaja01.shtml"">Jack McAdams</a>",SLN,24,29,0,0,0,7,5,4,0,5,4,3.724,2.889,1.241,0.80,0.02
"<a href=""https://www.baseball-reference.com/players/m/mchalma01.shtml"">Marty McHale</a>",BOS,24,28,0,0,0,19,12,10,1,3,3,9.643,4.032,2.357,1.00,-0.54
"<a href=""https://www.baseball-reference.com/players/m/mcintha01.shtml"">H. McIntire</a>",CHN,32,447,11,7,0,147,81,68,5,33,56,4.107,3.033,1.208,1.70,-0.05
"<a href=""https://www.baseball-reference.com/players/m/mcquige01.shtml"">G. McQuillan</a>",CIN,26,231,2,6,0,92,60,40,2,31,28,4.675,3.416,1.597,0.90,0.00
"<a href=""https://www.baseball-reference.com/players/m/mctigbi01.shtml"">Bill McTigue</a>",BSN,20,111,0,5,0,37,32,29,3,49,23,7.054,6.596,2.324,0.47,-0.80
"<a href=""https://www.baseball-reference.com/players/m/millewa03.shtml"">Walt Miller</a>",BRO,27,33,0,1,0,16,14,8,0,6,0,6.545,4.060,2.000,0.00,-0.63
"<a href=""https://www.baseball-reference.com/players/m/mitchcl01.shtml"">C. Mitchell</a>",DET,20,43,1,0,0,20,13,13,1,7,4,8.163,4.531,1.884,0.57,0.00
"<a href=""https://www.baseball-reference.com/players/m/mitchro01.shtml"">Roy Mitchell</a>",SLA,26,400,4,8,0,134,79,57,4,45,40,3.847,3.460,1.342,0.89,0.61
"<a href=""https://www.baseball-reference.com/players/m/mitchwi01.shtml"">W. Mitchell</a>",CLE,21,532,7,14,0,190,102,74,1,60,78,3.756,2.757,1.410,1.30,0.68
"<a href=""https://www.baseball-reference.com/players/m/mogrige01.shtml"">G. Mogridge</a>",CHA,22,38,0,2,0,12,10,7,1,1,5,4.974,3.258,1.026,5.00,0.00
"<a href=""https://www.baseball-reference.com/players/m/mooreea01.shtml"">Earl Moore</a>",PHI,33,925,15,19,1,265,123,90,11,164,174,2.627,3.619,1.391,1.06,0.00
"<a href=""https://www.baseball-reference.com/players/m/morgacy01.shtml"">Cy Morgan</a>",PHA,32,749,15,7,1,217,109,75,0,113,136,2.704,2.785,1.322,1.20,2.92
"<a href=""https://www.baseball-reference.com/players/m/moserwa01.shtml"">Walter Moser</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotemoserwa01"" style=""display:none;""></input><label for=""footnotemoserwa01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivmoserwa01"">BOS, SLA</div></span>",30,84,0,3,0,48,40,19,0,15,13,6.107,3.253,2.250,0.87,-1.68
"<a href=""https://www.baseball-reference.com/players/m/mullige01.shtml"">G. Mullin</a>",DET,30,703,18,10,0,245,99,80,7,61,87,3.073,3.032,1.306,1.43,5.46
"<a href=""https://www.baseball-reference.com/players/n/nagleju01.shtml"">Judge Nagle</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotenagleju01"" style=""display:none;""></input><label for=""footnotenagleju01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivnagleju01"">PIT, BOS</div></span>",31,163,5,3,1,60,31,21,5,12,23,3.479,3.743,1.325,1.92,-0.06
"<a href=""https://www.baseball-reference.com/players/n/nelsore01.shtml"">Red Nelson</a>",SLA,25,243,3,9,0,103,68,47,1,44,24,5.222,3.677,1.815,0.55,0.00
"<a href=""https://www.baseball-reference.com/players/o/o'bribu01.shtml"">Buck O'Brien</a>",BOS,29,143,5,1,0,30,9,2,0,21,31,.378,2.724,1.070,1.48,2.22
"<a href=""https://www.baseball-reference.com/players/o/olmstfr01.shtml"">F. Olmstead</a>",CHA,29,353,6,6,2,146,78,55,3,30,45,4.207,2.937,1.496,1.50,-1.02
"<a href=""https://www.baseball-reference.com/players/o/oteybi01.shtml"">Bill Otey</a>",WS1,24,149,1,3,0,68,44,35,2,15,16,6.342,3.331,1.671,1.07,-1.11
"<a href=""https://www.baseball-reference.com/players/o/o'tooma01.shtml"">M. O'Toole</a>",PIT,22,114,3,2,0,28,17,10,1,20,34,2.368,2.908,1.263,1.70,0.00
"<a href=""https://www.baseball-reference.com/players/o/ovitzer01.shtml"">Ernie Ovitz</a>",CHN,25,6,0,0,0,3,2,1,0,3,0,4.500,7.130,3.000,0.00,-0.09
"<a href=""https://www.baseball-reference.com/players/p/paigepa01.shtml"">Pat Paige</a>",CLE,29,48,1,0,0,21,12,8,0,7,6,4.500,3.315,1.750,0.86,-0.18
"<a href=""https://www.baseball-reference.com/players/p/papela01.shtml"">Larry Pape</a>",BOS,25,529,10,8,0,167,68,48,3,63,49,2.450,3.479,1.304,0.78,3.76
"<a href=""https://www.baseball-reference.com/players/p/parsoji01.shtml"">Jiggs Parson</a>",BSN,25,75,0,1,0,36,30,18,2,15,7,6.480,4.584,2.040,0.47,-1.11
"<a href=""https://www.baseball-reference.com/players/p/peltyba01.shtml"">Barney Pelty</a>",SLA,30,591,7,15,0,197,87,65,4,69,59,2.970,3.430,1.350,0.86,3.54
