playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
acostjo01,1922,1,CHA,AL,0,2,5,1,0,0,0,45,25,14,4,6,6,0.41,8.4,,0,0,0,70,1,14,,,
adamsba01,1922,1,PIT,NL,8,11,27,19,12,4,0,514,191,68,1,15,39,0.28,3.57,,1,4,0,707,4,77,,,
aldrivi01,1922,1,CHN,NL,16,15,36,34,20,2,0,775,287,101,14,56,66,0.28,3.52,,6,12,0,1099,2,129,,,
alexape01,1922,1,CHN,NL,16,13,33,31,20,1,1,737,283,99,8,34,48,0.29,3.63,,4,3,0,1014,2,111,,,
bagbyji01,1922,1,CLE,AL,4,5,25,10,4,0,1,295,134,69,5,39,25,0.34,6.32,,0,3,0,451,11,77,,,
bailebi01,1922,1,SLN,NL,0,2,12,0,0,0,0,95,38,19,1,23,11,0.32,5.4,,2,0,0,149,5,22,,,
barfocl01,1922,1,SLN,NL,4,5,42,2,1,0,2,353,139,55,2,30,19,0.3,4.21,,1,10,0,520,25,75,,,
barneje01,1922,1,NY1,NL,13,8,37,30,14,2,0,638,236,83,10,38,52,0.27,3.51,,1,3,0,905,3,108,,,
barnevi01,1922,1,NY1,NL,1,0,22,3,1,0,2,155,46,20,1,11,16,0.24,3.48,,3,0,0,206,7,27,,,
baumgst01,1922,1,PHI,NL,1,1,6,1,0,0,0,29,18,7,1,5,2,0.4,6.52,,0,0,0,51,3,9,,,
baynebi01,1922,1,SLA,AL,4,5,26,9,3,0,2,278,86,47,5,37,38,0.24,4.56,,3,9,0,405,11,49,,,
bedgoph01,1922,1,CLE,AL,1,0,1,1,1,0,0,27,7,4,0,4,5,0.23,4,,1,3,0,38,0,4,,,
behanpe01,1922,1,PHI,NL,4,2,7,5,3,1,0,142,49,13,3,14,13,0.25,2.47,,0,1,0,207,2,27,,,
bentosi01,1922,1,SLN,NL,0,0,1,0,0,0,0,0,0,0,0,2,0,0,,,0,0,0,2,0,0,,,
bettshu01,1922,1,PHI,NL,1,0,7,0,0,0,0,45,23,16,3,8,4,0.34,9.6,,1,0,1,76,2,17,,,
blankho01,1922,1,CHA,AL,0,0,4,0,0,0,0,39,21,7,1,5,3,0.38,4.85,,0,0,0,60,3,7,,,
blankte01,1922,1,CHA,AL,8,10,24,15,7,0,1,383,124,54,4,47,42,0.26,3.81,,3,2,0,530,7,58,,,
blumecl01,1922,1,NY1,NL,1,0,1,1,1,0,0,27,7,1,0,1,2,0.21,1,,1,0,0,35,0,3,,,
booneda01,1922,1,CLE,AL,4,6,11,10,4,2,0,226,87,34,3,19,9,0.29,4.06,,4,1,0,320,1,39,,,
bowleem01,1922,1,CHA,AL,0,0,1,0,0,0,0,3,2,3,0,1,0,0.5,27,,0,0,0,6,0,3,,,
braxtga01,1922,1,BSN,NL,1,2,25,4,2,0,0,200,75,25,3,24,15,0.28,3.38,,0,4,0,297,13,37,,,
brillji01,1922,1,WS1,AL,4,6,31,10,3,0,1,359,120,48,3,72,47,0.27,3.61,,4,8,2,536,16,58,,,
brownmy01,1922,1,PIT,NL,3,1,7,5,2,0,0,104,42,23,2,13,9,0.29,5.97,,0,0,0,156,1,25,,,
bushjo01,1922,1,NYA,AL,26,7,39,30,20,0,3,766,240,94,16,85,92,0.25,3.31,,5,1,0,1062,8,109,,,
cadorle01,1922,1,BRO,NL,8,15,29,21,13,0,0,571,224,92,13,57,49,0.29,4.35,,3,1,0,839,7,115,,,
