Name,Tm,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/a/aquinlu01.shtml"">Luis Aquino</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteaquinlu01"" style=""display:none;""></input><label for=""footnoteaquinlu01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivaquinlu01"">MON, SFN</div></span>",31,127,0,3,2,57,34,24,6,13,26,5.102,4.323,1.654,2.00,-0.81
"<a href=""https://www.baseball-reference.com/players/a/arochre01.shtml"">Rene Arocha</a>",SLN,31,149,3,5,0,55,24,22,6,18,25,3.987,4.600,1.470,1.39,0.03
"<a href=""https://www.baseball-reference.com/players/a/ashbyan01.shtml"">Andy Ashby</a>",SDN,27,578,12,10,0,180,79,63,17,62,150,2.943,3.496,1.256,2.42,0.00
"<a href=""https://www.baseball-reference.com/players/a/assenpa01.shtml"">P. Assenmacher</a>",CLE,34,115,6,2,0,32,13,12,3,12,40,2.817,2.739,1.148,3.33,1.18
"<a href=""https://www.baseball-reference.com/players/a/astacpe01.shtml"">P. Astacio</a>",LAN,26,312,7,8,0,103,53,49,12,29,80,4.240,3.790,1.269,2.76,0.00
"<a href=""https://www.baseball-reference.com/players/a/ausanjo01.shtml"">Joe Ausanio</a>",NYA,29,113,2,0,1,42,24,24,9,23,36,5.735,6.111,1.726,1.57,0.03
"<a href=""https://www.baseball-reference.com/players/a/averyst01.shtml"">Steve Avery</a>",ATL,25,520,7,13,0,165,92,90,22,52,141,4.673,3.933,1.252,2.71,1.17
"<a href=""https://www.baseball-reference.com/players/a/ayalabo01.shtml"">Bobby Ayala</a>",SEA,25,213,6,5,19,73,42,35,9,30,77,4.437,3.573,1.451,2.57,0.00
"<a href=""https://www.baseball-reference.com/players/b/baileco01.shtml"">Cory Bailey</a>",SLN,24,11,0,0,0,2,3,3,0,2,5,7.364,2.004,1.091,2.50,-0.06
"<a href=""https://www.baseball-reference.com/players/b/bailero01.shtml"">Roger Bailey</a>",COL,24,244,7,6,0,88,49,45,9,39,33,4.980,5.177,1.561,0.85,1.31
"<a href=""https://www.baseball-reference.com/players/b/bakersc01.shtml"">Scott Baker</a>",OAK,25,11,0,0,0,5,4,4,0,5,3,9.818,4.530,2.727,0.60,-0.10
"<a href=""https://www.baseball-reference.com/players/b/baldwja01.shtml"">J. Baldwin</a>",CHA,23,44,0,1,0,32,22,21,6,9,10,12.886,8.061,2.795,1.11,-0.79
"<a href=""https://www.baseball-reference.com/players/b/bankhsc01.shtml"">S. Bankhead</a>",NYA,31,117,1,1,0,44,26,26,9,16,20,6.000,6.331,1.538,1.25,-0.11
"<a href=""https://www.baseball-reference.com/players/b/bankswi01.shtml"">Willie Banks</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebankswi01"" style=""display:none;""></input><label for=""footnotebankswi01"" class=""footnoteLabel"">3</label><div class=""footnoteDiv"" id=""footnoteDivbankswi01"">CHN, LAN, FLO</div></span>",26,272,2,6,0,106,71,57,14,58,62,5.658,5.529,1.809,1.07,0.00
"<a href=""https://www.baseball-reference.com/players/b/barbebr02.shtml"">Brian Barber</a>",SLN,22,88,2,1,0,31,17,17,4,16,27,5.216,4.664,1.602,1.69,0.07
"<a href=""https://www.baseball-reference.com/players/b/barkbr01.shtml"">Brian Bark</a>",BOS,26,7,0,0,0,2,0,0,0,1,0,.000,4.841,1.286,0.00,0.08
"<a href=""https://www.baseball-reference.com/players/b/bartosh01.shtml"">Shawn Barton</a>",SFN,32,133,4,1,1,37,22,21,3,19,22,4.263,4.235,1.263,1.16,-0.23
"<a href=""https://www.baseball-reference.com/players/b/bautijo01.shtml"">J. Bautista</a>",SFN,30,302,3,8,0,120,77,72,24,26,45,6.437,5.909,1.450,1.73,-2.76
"<a href=""https://www.baseball-reference.com/players/b/beckro01.shtml"">Rod Beck</a>",SFN,26,176,5,6,33,60,31,29,7,21,42,4.449,4.185,1.381,2.00,0.00
"<a href=""https://www.baseball-reference.com/players/b/bedrost01.shtml"">S. Bedrosian</a>",ATL,37,84,1,2,0,40,21,19,6,12,22,6.107,5.410,1.857,1.83,-0.83
"<a href=""https://www.baseball-reference.com/players/b/belchti01.shtml"">Tim Belcher</a>",SEA,33,538,10,12,0,188,101,90,19,88,96,4.517,4.806,1.539,1.09,2.23
"<a href=""https://www.baseball-reference.com/players/b/belinst01.shtml"">Stan Belinda</a>",BOS,28,209,8,1,10,51,25,24,5,28,57,3.100,3.451,1.134,2.04,0.00
"<a href=""https://www.baseball-reference.com/players/b/benesal01.shtml"">Alan Benes</a>",SLN,23,48,1,2,0,24,15,15,2,4,20,8.438,2.836,1.750,5.00,-0.49
"<a href=""https://www.baseball-reference.com/players/b/benesan01.shtml"">Andy Benes</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebenesan01"" style=""display:none;""></input><label for=""footnotebenesan01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbenesan01"">SDN, SEA</div></span>",27,545,11,9,0,193,107,96,18,78,171,4.756,3.674,1.492,2.19,1.51
"<a href=""https://www.baseball-reference.com/players/b/benitar01.shtml"">A. Benitez</a>",BAL,22,143,1,5,2,37,33,30,8,37,56,5.664,4.974,1.552,1.51,0.00
"<a href=""https://www.baseball-reference.com/players/b/benneer01.shtml"">Erik Bennett</a>",CAL,26,1,0,0,0,0,0,0,0,0,0,.000,3.103,.000,&infin;,0.01
"<a href=""https://www.baseball-reference.com/players/b/bereja01.shtml"">Jason Bere</a>",CHA,24,413,8,15,0,151,120,110,21,106,110,7.191,5.598,1.867,1.04,0.00
"<a href=""https://www.baseball-reference.com/players/b/bergmse01.shtml"">Sean Bergman</a>",DET,25,406,7,10,0,169,95,77,19,67,86,5.121,4.980,1.744,1.28,0.00
"<a href=""https://www.baseball-reference.com/players/b/bertomi01.shtml"">M. Bertotti</a>",CHA,25,43,1,1,0,23,20,20,6,11,15,12.558,7.576,2.372,1.36,-0.75
"<a href=""https://www.baseball-reference.com/players/b/beruman01.shtml"">A. Berumen</a>",SDN,24,133,2,3,1,37,29,28,3,36,42,5.684,4.321,1.647,1.17,-0.19
"<a href=""https://www.baseball-reference.com/players/b/bielemi01.shtml"">M. Bielecki</a>",CAL,35,226,4,6,0,80,56,50,15,31,45,5.973,5.651,1.473,1.45,-0.54
"<a href=""https://www.baseball-reference.com/players/b/birkbmi01.shtml"">M. Birkbeck</a>",NYN,34,83,0,1,0,22,5,5,2,2,14,1.627,3.258,.867,7.00,1.30
"<a href=""https://www.baseball-reference.com/players/b/blackbu02.shtml"">Buddy Black</a>",CLE,38,142,4,2,0,63,42,36,8,16,34,6.845,4.749,1.669,2.12,-0.78
"<a href=""https://www.baseball-reference.com/players/b/blairwi01.shtml"">Willie Blair</a>",SDN,29,342,7,5,0,112,60,55,11,45,83,4.342,4.045,1.377,1.84,1.18
"<a href=""https://www.baseball-reference.com/players/b/blomdbe01.shtml"">Ben Blomdahl</a>",DET,24,73,0,0,1,36,21,21,5,13,15,7.767,6.037,2.014,1.15,-0.26
"<a href=""https://www.baseball-reference.com/players/b/bochtdo01.shtml"">D. Bochtler</a>",SDN,24,136,4,4,1,38,18,18,5,19,45,3.574,3.854,1.257,2.37,1.00
"<a href=""https://www.baseball-reference.com/players/b/boehrbr01.shtml"">B. Boehringer</a>",NYA,26,53,0,3,0,24,27,27,5,22,10,13.755,8.980,2.604,0.45,-1.16
"<a href=""https://www.baseball-reference.com/players/b/boevejo01.shtml"">Joe Boever</a>",DET,34,296,5,7,3,128,74,70,17,44,71,6.385,5.035,1.743,1.61,-0.72
"<a href=""https://www.baseball-reference.com/players/b/bohanbr01.shtml"">B. Bohanon</a>",DET,26,317,1,1,1,121,68,65,10,41,63,5.536,4.160,1.533,1.54,0.00
"<a href=""https://www.baseball-reference.com/players/b/boltoro01.shtml"">Rod Bolton</a>",CHA,26,66,0,2,0,33,23,20,4,14,10,8.182,6.278,2.136,0.71,-0.56
"<a href=""https://www.baseball-reference.com/players/b/bonesri01.shtml"">Ricky Bones</a>",ML4,26,601,10,12,0,218,108,103,26,83,77,4.627,5.261,1.502,0.93,3.37
"<a href=""https://www.baseball-reference.com/players/b/borbope02.shtml"">Pedro Borbon</a>",ATL,27,96,2,2,2,29,12,11,2,17,33,3.094,3.344,1.438,1.94,0.00
"<a href=""https://www.baseball-reference.com/players/b/borlato02.shtml"">Toby Borland</a>",PHI,26,222,1,3,6,81,37,31,3,37,59,3.770,3.322,1.595,1.59,0.00
"<a href=""https://www.baseball-reference.com/players/b/borowjo01.shtml"">Joe Borowski</a>",BAL,24,22,0,0,0,5,1,1,0,4,3,1.227,4.002,1.227,0.75,0.34
"<a href=""https://www.baseball-reference.com/players/b/bosioch01.shtml"">Chris Bosio</a>",SEA,32,510,10,8,0,211,98,93,18,69,85,4.924,4.578,1.647,1.23,1.84
"<a href=""https://www.baseball-reference.com/players/b/boskish01.shtml"">Shawn Boskie</a>",CAL,28,335,7,7,0,127,73,70,16,25,51,5.642,4.501,1.361,2.04,0.12
"<a href=""https://www.baseball-reference.com/players/b/bottari01.shtml"">R. Bottalico</a>",PHI,25,263,5,3,1,50,25,24,7,42,87,2.464,3.487,1.049,2.07,2.99
"<a href=""https://www.baseball-reference.com/players/b/bowenry01.shtml"">Ryan Bowen</a>",FLO,27,50,2,0,0,23,11,7,3,12,15,3.780,5.527,2.100,1.25,-0.12
"<a href=""https://www.baseball-reference.com/players/b/brandma01.shtml"">M. Brandenburg</a>",TEX,24,82,0,1,0,36,18,18,5,7,21,5.927,4.519,1.573,3.00,0.00
"<a href=""https://www.baseball-reference.com/players/b/brantje01.shtml"">J. Brantley</a>",CIN,31,211,3,2,28,53,22,22,11,20,62,2.815,4.233,1.038,3.10,1.62
"<a href=""https://www.baseball-reference.com/players/b/brewebi01.shtml"">Billy Brewer</a>",KCA,27,136,2,4,0,54,28,28,9,20,31,5.559,5.443,1.632,1.55,-0.11
"<a href=""https://www.baseball-reference.com/players/b/brewija01.shtml"">J. Brewington</a>",SFN,23,226,6,4,0,68,38,38,8,45,45,4.540,5.000,1.500,1.00,0.13
"<a href=""https://www.baseball-reference.com/players/b/briscjo01.shtml"">John Briscoe</a>",OAK,27,55,0,1,0,25,17,17,4,21,19,8.345,6.762,2.509,0.90,-0.45
"<a href=""https://www.baseball-reference.com/players/b/brocado01.shtml"">Doug Brocail</a>",HOU,28,232,6,4,1,87,40,36,10,22,39,4.190,4.460,1.409,1.77,0.34
"<a href=""https://www.baseball-reference.com/players/b/bronkje01.shtml"">Jeff Bronkey</a>",ML4,29,37,0,0,0,15,6,5,0,6,5,3.649,3.730,1.703,0.83,0.17
"<a href=""https://www.baseball-reference.com/players/b/brownke01.shtml"">Kevin Brown</a>",BAL,30,517,10,9,0,155,73,69,10,48,117,3.603,3.181,1.178,2.44,4.30
"<a href=""https://www.baseball-reference.com/players/b/brownto05.shtml"">Tom Browning</a>",KCA,35,30,0,2,0,13,9,9,2,5,3,8.100,6.399,1.800,0.60,-0.14
"<a href=""https://www.baseball-reference.com/players/b/bruskji01.shtml"">Jim Bruske</a>",LAN,30,30,0,0,1,12,7,5,0,4,5,4.500,3.006,1.600,1.25,-0.13
"<a href=""https://www.baseball-reference.com/players/b/bulliji01.shtml"">J. Bullinger</a>",CHN,29,450,12,8,0,152,80,69,14,65,93,4.140,4.194,1.447,1.43,0.46
"<a href=""https://www.baseball-reference.com/players/b/bunchme01.shtml"">Melvin Bunch</a>",KCA,23,120,1,3,0,42,25,25,11,14,19,5.625,6.907,1.400,1.36,0.09
"<a href=""https://www.baseball-reference.com/players/b/burbada01.shtml"">Dave Burba</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteburbada01"" style=""display:none;""></input><label for=""footnoteburbada01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivburbada01"">SFN, CIN</div></span>",28,320,10,4,0,90,50,47,9,51,96,3.966,3.848,1.322,1.88,0.00
"<a href=""https://www.baseball-reference.com/players/b/burgoen01.shtml"">E. Burgos</a>",SFN,29,25,0,0,0,14,8,8,1,6,12,8.640,3.506,2.400,2.00,-0.29
"<a href=""https://www.baseball-reference.com/players/b/burkejo03.shtml"">John Burkett</a>",FLO,30,565,14,14,0,208,95,90,22,57,126,4.301,4.089,1.407,2.21,1.85
"<a href=""https://www.baseball-reference.com/players/b/burrote01.shtml"">T. Burrows</a>",TEX,26,134,2,2,1,60,37,32,11,19,22,6.448,6.431,1.769,1.16,-0.85
"<a href=""https://www.baseball-reference.com/players/b/butchmi01.shtml"">Mike Butcher</a>",CAL,30,154,6,1,0,49,28,27,7,31,29,4.734,5.619,1.558,0.94,0.30
"<a href=""https://www.baseball-reference.com/players/b/byrdpa01.shtml"">Paul Byrd</a>",NYN,24,66,2,0,0,18,6,5,1,7,26,2.045,2.169,1.136,3.71,0.00
"<a href=""https://www.baseball-reference.com/players/c/campbke01.shtml"">K. Campbell</a>",MIN,30,29,0,0,0,8,5,5,0,5,5,4.655,3.670,1.345,1.00,0.09
"<a href=""https://www.baseball-reference.com/players/c/candito01.shtml"">T. Candiotti</a>",LAN,37,571,7,14,0,187,93,74,18,58,141,3.499,3.620,1.287,2.43,0.00
"<a href=""https://www.baseball-reference.com/players/c/cangejo01.shtml"">J. Cangelosi</a>",HOU,32,3,0,0,0,0,0,0,0,1,0,.000,7.158,1.000,0.00,0.03
"<a href=""https://www.baseball-reference.com/players/c/carmora01.shtml"">R. Carmona</a>",SEA,22,143,2,4,1,55,31,30,9,34,28,5.664,6.370,1.867,0.82,-0.07
"<a href=""https://www.baseball-reference.com/players/c/carragi01.shtml"">G. Carrara</a>",TOR,27,146,2,4,0,64,46,39,10,25,27,7.212,6.067,1.829,1.08,0.00
"<a href=""https://www.baseball-reference.com/players/c/carrahe01.shtml"">H. Carrasco</a>",CIN,25,262,2,7,5,86,45,40,1,46,64,4.122,3.292,1.511,1.39,0.00
"<a href=""https://www.baseball-reference.com/players/c/cartean01.shtml"">Andy Carter</a>",PHI,26,22,0,0,0,4,5,5,3,2,6,6.136,8.148,.818,3.00,-0.07
"<a href=""https://www.baseball-reference.com/players/c/casiala01.shtml"">Larry Casian</a>",CHN,29,70,1,0,0,23,6,5,1,15,11,1.929,4.642,1.629,0.73,0.90
"<a href=""https://www.baseball-reference.com/players/c/castifr01.shtml"">F. Castillo</a>",CHN,26,564,11,10,0,179,75,67,22,52,135,3.207,3.922,1.229,2.60,3.57
"<a href=""https://www.baseball-reference.com/players/c/castito02.shtml"">T. Castillo</a>",TOR,32,218,1,5,13,64,27,26,7,24,38,3.220,4.243,1.211,1.58,0.00
"<a href=""https://www.baseball-reference.com/players/c/charlno01.shtml"">N. Charlton</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotecharlno01"" style=""display:none;""></input><label for=""footnotecharlno01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivcharlno01"">PHI, SEA</div></span>",32,209,4,6,14,46,31,26,4,31,70,3.359,2.998,1.105,2.26,0.00
"<a href=""https://www.baseball-reference.com/players/c/chrisja01.shtml"">J. Christian</a>",PIT,25,169,1,3,0,49,28,26,5,34,53,4.154,4.013,1.473,1.56,0.00
"<a href=""https://www.baseball-reference.com/players/c/chrismi02.shtml"">M. Christopher</a>",DET,31,184,4,0,1,71,28,26,8,14,34,3.815,4.271,1.386,2.43,1.38
"<a href=""https://www.baseball-reference.com/players/c/clarkma01.shtml"">Mark Clark</a>",CLE,27,374,9,7,0,143,77,73,13,42,68,5.270,4.256,1.484,1.62,0.00
"<a href=""https://www.baseball-reference.com/players/c/clarkte01.shtml"">Terry Clark</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteclarkte01"" style=""display:none;""></input><label for=""footnoteclarkte01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivclarkte01"">ATL, BAL</div></span>",34,128,2,5,1,43,17,17,3,20,20,3.586,4.462,1.477,1.00,0.00
"<a href=""https://www.baseball-reference.com/players/c/clemero02.shtml"">R. Clemens</a>",BOS,32,420,10,5,0,141,70,65,15,60,132,4.179,3.585,1.436,2.20,1.90
"<a href=""https://www.baseball-reference.com/players/c/clontbr01.shtml"">Brad Clontz</a>",ATL,24,207,8,1,4,71,29,28,5,22,55,3.652,3.232,1.348,2.50,0.84
"<a href=""https://www.baseball-reference.com/players/c/coneda01.shtml"">David Cone</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteconeda01"" style=""display:none;""></input><label for=""footnoteconeda01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivconeda01"">TOR, NYA</div></span>",32,688,18,8,0,195,95,91,24,88,191,3.571,3.893,1.234,2.17,4.35
"<a href=""https://www.baseball-reference.com/players/c/conveji01.shtml"">Jim Converse</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteconveji01"" style=""display:none;""></input><label for=""footnoteconveji01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivconveji01"">SEA, KCA</div></span>",23,70,1,3,1,28,17,17,2,16,14,6.557,5.047,1.886,0.88,-0.18
"<a href=""https://www.baseball-reference.com/players/c/cookde01.shtml"">Dennis Cook</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotecookde01"" style=""display:none;""></input><label for=""footnotecookde01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivcookde01"">CLE, TEX</div></span>",32,173,0,2,2,63,32,29,9,26,53,4.526,4.525,1.543,2.04,0.49
"<a href=""https://www.baseball-reference.com/players/c/cormirh01.shtml"">R. Cormier</a>",BOS,28,345,7,5,0,131,60,52,12,31,69,4.070,3.990,1.409,2.23,0.00
"<a href=""https://www.baseball-reference.com/players/c/cornebr01.shtml"">Brad Cornett</a>",TOR,26,15,0,0,0,9,6,5,1,3,4,9.000,5.187,2.400,1.33,-0.23
"<a href=""https://www.baseball-reference.com/players/c/cornere01.shtml"">R. Cornelius</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotecornere01"" style=""display:none;""></input><label for=""footnotecornere01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivcornere01"">MON, NYN</div></span>",25,200,3,7,0,75,44,41,11,30,39,5.535,5.290,1.575,1.30,-0.26
"<a href=""https://www.baseball-reference.com/players/c/corsiji01.shtml"">Jim Corsi</a>",OAK,33,135,2,4,2,31,14,11,2,26,26,2.200,4.226,1.267,1.00,0.00
"<a href=""https://www.baseball-reference.com/players/c/courtjo01.shtml"">J. Courtright</a>",CIN,25,3,0,0,0,2,1,1,0,0,0,9.000,3.103,2.000,&infin;,-0.02
"<a href=""https://www.baseball-reference.com/players/c/coxda01.shtml"">Danny Cox</a>",TOR,35,135,1,3,0,57,40,37,4,33,38,7.400,4.613,2.000,1.15,-0.82
"<a href=""https://www.baseball-reference.com/players/c/crabtti01.shtml"">Tim Crabtree</a>",TOR,25,96,0,2,0,30,16,11,1,13,21,3.094,3.226,1.344,1.62,0.50
"<a href=""https://www.baseball-reference.com/players/c/creekdo01.shtml"">Doug Creek</a>",SLN,26,20,0,0,0,2,0,0,0,3,10,.000,1.284,.750,3.33,0.00
"<a href=""https://www.baseball-reference.com/players/c/cummijo01.shtml"">J. Cummings</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotecummijo01"" style=""display:none;""></input><label for=""footnotecummijo01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivcummijo01"">SEA, LAN</div></span>",26,133,3,1,0,46,24,20,3,17,25,4.060,3.985,1.421,1.47,0.00
"<a href=""https://www.baseball-reference.com/players/d/daalom01.shtml"">Omar Daal</a>",LAN,23,60,4,0,0,29,16,16,1,15,11,7.200,4.643,2.200,0.73,-0.72
"<a href=""https://www.baseball-reference.com/players/d/darliro01.shtml"">Ron Darling</a>",OAK,34,312,4,7,0,124,79,72,16,46,69,6.231,4.900,1.635,1.50,-0.86
"<a href=""https://www.baseball-reference.com/players/d/darwida01.shtml"">Danny Darwin</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotedarwida01"" style=""display:none;""></input><label for=""footnotedarwida01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivdarwida01"">TOR, TEX</div></span>",39,297,3,10,0,131,87,82,25,31,58,7.455,5.982,1.636,1.87,0.00
"<a href=""https://www.baseball-reference.com/players/d/davissc01.shtml"">S. Davison</a>",SEA,24,13,0,0,0,7,3,3,1,1,3,6.231,5.125,1.846,3.00,0.00
"<a href=""https://www.baseball-reference.com/players/d/davisti01.shtml"">Tim Davis</a>",SEA,24,72,2,1,0,30,21,17,2,18,19,6.375,4.746,2.000,1.06,-0.33
"<a href=""https://www.baseball-reference.com/players/d/dedriji01.shtml"">Jim Dedrick</a>",BAL,27,23,0,0,0,8,2,2,1,6,3,2.348,6.283,1.826,0.50,0.26
"<a href=""https://www.baseball-reference.com/players/d/deleojo01.shtml"">Jose DeLeon</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotedeleojo01"" style=""display:none;""></input><label for=""footnotedeleojo01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivdeleojo01"">CHA, MON</div></span>",34,228,5,4,0,67,48,46,12,35,65,5.447,4.581,1.342,1.86,-0.33
"<a href=""https://www.baseball-reference.com/players/d/delucri01.shtml"">Rich DeLucia</a>",SLN,30,247,8,7,0,63,38,31,9,36,76,3.389,3.912,1.202,2.11,0.00
"<a href=""https://www.baseball-reference.com/players/d/deshaji01.shtml"">Jim Deshaies</a>",PHI,35,16,0,1,0,15,12,12,3,1,6,20.250,7.143,3.000,6.00,-0.59
"<a href=""https://www.baseball-reference.com/players/d/desiljo01.shtml"">John DeSilva</a>",BAL,27,26,1,0,0,8,7,7,3,7,1,7.269,10.451,1.731,0.14,-0.12
"<a href=""https://www.baseball-reference.com/players/d/dettmjo01.shtml"">John Dettmer</a>",TEX,25,1,0,0,0,2,1,1,0,0,0,27.000,3.103,6.000,&infin;,-0.05
"<a href=""https://www.baseball-reference.com/players/d/deweyma01.shtml"">Mark Dewey</a>",SFN,30,95,1,0,0,30,12,11,2,17,32,3.126,3.511,1.484,1.88,0.39
"<a href=""https://www.baseball-reference.com/players/d/dibblro01.shtml"">Rob Dibble</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotedibblro01"" style=""display:none;""></input><label for=""footnotedibblro01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivdibblro01"">CHA, ML4</div></span>",31,79,1,2,1,16,21,21,2,46,26,7.177,7.232,2.354,0.57,-0.63
"<a href=""https://www.baseball-reference.com/players/d/dipotje01.shtml"">Jerry Dipoto</a>",NYN,27,236,4,6,2,77,41,33,2,29,49,3.775,3.142,1.347,1.69,0.10
"<a href=""https://www.baseball-reference.com/players/d/dishmgl01.shtml"">G. Dishman</a>",SDN,24,291,4,8,0,104,60,54,11,34,43,5.010,4.643,1.423,1.26,0.00
"<a href=""https://www.baseball-reference.com/players/d/doherjo02.shtml"">John Doherty</a>",DET,28,339,5,9,6,130,66,64,10,37,46,5.097,4.252,1.478,1.24,1.12
"<a href=""https://www.baseball-reference.com/players/d/doughji01.shtml"">J. Dougherty</a>",HOU,27,203,8,4,0,76,37,37,7,25,49,4.921,3.969,1.493,1.96,-0.06
"<a href=""https://www.baseball-reference.com/players/d/drabedo01.shtml"">Doug Drabek</a>",HOU,32,555,10,9,0,205,104,98,18,54,143,4.768,3.557,1.400,2.65,0.57
"<a href=""https://www.baseball-reference.com/players/d/dunbama01.shtml"">Matt Dunbar</a>",FLO,26,21,0,1,0,12,9,9,0,11,5,11.571,5.436,3.286,0.45,-0.51
"<a href=""https://www.baseball-reference.com/players/d/dyermi01.shtml"">Mike Dyer</a>",PIT,28,224,4,5,0,81,40,36,9,30,53,4.339,4.259,1.487,1.77,0.43
"<a href=""https://www.baseball-reference.com/players/e/eckerde01.shtml"">D. Eckersley</a>",OAK,40,151,4,6,29,53,29,27,5,11,40,4.828,3.394,1.272,3.64,-0.01
