Name,Tm,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/d/donahre01.shtml"">Red Donahue</a>",PHI,26,837,21,8,0,292,147,105,6,63,51,3.387,3.419,1.272,0.81,0.00
"<a href=""https://www.baseball-reference.com/players/d/donlimi01.shtml"">Mike Donlin</a>",SLN,21,46,0,1,0,15,15,13,1,14,6,7.630,5.615,1.891,0.43,-0.31
"<a href=""https://www.baseball-reference.com/players/d/donovbi01.shtml"">Bill Donovan</a>",BRO,22,75,1,2,1,35,22,12,0,13,11,4.320,3.558,1.920,0.85,-0.38
"<a href=""https://www.baseball-reference.com/players/d/dowlipe01.shtml"">Pete Dowling</a>",LS3,22,895,13,17,0,329,166,101,6,95,89,3.047,3.383,1.421,0.94,0.00
"<a href=""https://www.baseball-reference.com/players/d/dunklda01.shtml"">Davey Dunkle</a>",WAS,26,78,0,2,0,46,34,29,3,14,9,10.038,4.945,2.308,0.64,-0.84
"<a href=""https://www.baseball-reference.com/players/d/dunnja01.shtml"">Jack Dunn</a>",BRO,26,898,23,13,2,323,161,123,8,86,48,3.698,3.656,1.366,0.56,0.00
"<a href=""https://www.baseball-reference.com/players/d/dwyerfr01.shtml"">Frank Dwyer</a>",CIN,31,98,0,5,0,48,26,20,1,9,2,5.510,3.879,1.745,0.22,-0.25
"<a href=""https://www.baseball-reference.com/players/e/evansro01.shtml"">Roy Evans</a>",WAS,25,162,3,4,0,60,40,34,1,25,27,5.667,3.550,1.574,1.08,0.00
"<a href=""https://www.baseball-reference.com/players/f/fauvecl01.shtml"">Clay Fauver</a>",LS3,26,27,1,0,0,11,4,0,0,2,1,.000,3.366,1.444,0.50,0.22
"<a href=""https://www.baseball-reference.com/players/f/fifieja01.shtml"">Jack Fifield</a>",2,27,419,5,12,1,183,108,74,1,53,20,4.768,3.716,1.690,0.38,-0.71
"<a href=""https://www.baseball-reference.com/players/f/fishele01.shtml"">Leo Fishel</a>",NY1,21,27,0,1,0,9,7,6,0,6,6,6.000,2.935,1.667,1.00,-0.05
"<a href=""https://www.baseball-reference.com/players/f/flahepa02.shtml"">P. Flaherty</a>",LS3,23,117,2,3,0,41,21,10,0,5,5,2.308,2.987,1.179,1.00,0.58
"<a href=""https://www.baseball-reference.com/players/f/frasech01.shtml"">Chick Fraser</a>",PHI,25,812,21,12,0,278,146,101,1,85,68,3.358,3.183,1.341,0.80,2.95
"<a href=""https://www.baseball-reference.com/players/f/freembu01.shtml"">Buck Freeman</a>",WAS,27,21,0,0,0,15,13,6,3,3,0,7.714,7.837,2.571,0.00,-0.47
"<a href=""https://www.baseball-reference.com/players/f/friskem01.shtml"">Emil Frisk</a>",CIN,24,205,3,6,0,81,52,30,1,17,17,3.951,3.108,1.434,1.00,-0.34
"<a href=""https://www.baseball-reference.com/players/g/gardnji01.shtml"">Jim Gardner</a>",PIT,25,97,1,0,0,52,37,27,1,13,2,7.515,4.279,2.010,0.15,-1.02
"<a href=""https://www.baseball-reference.com/players/g/garonwi01.shtml"">W. Garoni</a>",NY1,21,30,0,1,0,12,7,5,0,2,2,4.500,3.133,1.400,1.00,0.01
"<a href=""https://www.baseball-reference.com/players/g/garvine01.shtml"">Ned Garvin</a>",CHN,25,597,9,13,0,202,101,63,1,42,69,2.849,2.757,1.226,1.64,0.00
"<a href=""https://www.baseball-reference.com/players/g/gastowe01.shtml"">W. Gaston</a>",BRO,24,9,0,0,0,3,1,1,0,4,0,3.000,5.952,2.333,0.00,0.10
"<a href=""https://www.baseball-reference.com/players/g/gettich01.shtml"">C. Gettig</a>",NY1,28,384,7,8,0,161,102,63,3,54,25,4.430,3.989,1.680,0.46,-0.86
"<a href=""https://www.baseball-reference.com/players/g/gingbi01.shtml"">Billy Ging</a>",BSN,26,24,1,0,0,5,1,1,0,5,2,1.125,4.478,1.250,0.40,0.45
"<a href=""https://www.baseball-reference.com/players/g/graych02.shtml"">Chummy Gray</a>",PIT,25,212,3,3,0,85,35,27,1,24,9,3.439,3.703,1.542,0.38,1.23
"<a href=""https://www.baseball-reference.com/players/g/griffcl01.shtml"">C. Griffith</a>",CHN,29,959,22,14,0,329,163,99,5,65,73,2.787,3.165,1.233,1.12,4.43
"<a href=""https://www.baseball-reference.com/players/h/hahnno01.shtml"">Noodles Hahn</a>",CIN,20,927,23,8,0,280,128,92,3,68,145,2.680,2.678,1.126,2.13,8.36
"<a href=""https://www.baseball-reference.com/players/h/harpeja01.shtml"">Jack Harper</a>",CL4,21,111,1,4,0,44,33,16,3,12,14,3.892,3.949,1.514,1.17,0.00
"<a href=""https://www.baseball-reference.com/players/h/hawlepi01.shtml"">Pink Hawley</a>",CIN,26,751,14,17,1,289,161,118,7,65,46,4.242,3.469,1.414,0.71,1.17
"<a href=""https://www.baseball-reference.com/players/h/herrile01.shtml"">L. Herring</a>",WAS,19,6,0,0,0,0,0,0,0,2,0,.000,6.957,1.000,0.00,0.15
"<a href=""https://www.baseball-reference.com/players/h/hickmch01.shtml"">C. Hickman</a>",BSN,23,199,6,0,1,52,38,33,3,40,14,4.477,4.708,1.387,0.35,0.00
"<a href=""https://www.baseball-reference.com/players/h/hillbi01.shtml"">Bill Hill</a>",3,24,433,7,10,1,171,105,79,1,63,46,4.926,3.535,1.621,0.73,-0.76
"<a href=""https://www.baseball-reference.com/players/h/hoffebi01.shtml"">Bill Hoffer</a>",PIT,28,491,8,10,0,169,98,66,5,64,44,3.629,3.802,1.424,0.69,1.28
"<a href=""https://www.baseball-reference.com/players/h/howelha01.shtml"">Harry Howell</a>",BLN,22,628,13,8,1,248,126,91,1,69,58,3.912,3.280,1.514,0.84,2.04
"<a href=""https://www.baseball-reference.com/players/h/hugheja01.shtml"">Jay Hughes</a>",BRO,25,875,28,6,0,250,121,87,6,119,99,2.685,3.643,1.265,0.83,7.44
"<a href=""https://www.baseball-reference.com/players/h/hugheji01.shtml"">Jim Hughey</a>",CL4,30,849,4,30,0,403,244,170,9,88,54,5.406,3.619,1.735,0.61,-1.49
"<a href=""https://www.baseball-reference.com/players/j/johnsyo01.shtml"">Y. Johnson</a>",NY1,25,6,0,0,0,0,0,0,0,2,1,.000,5.472,1.000,0.50,0.14
"<a href=""https://www.baseball-reference.com/players/j/jonesco01.shtml"">Cowboy Jones</a>",SLN,24,256,6,5,0,111,51,34,1,22,28,3.586,2.990,1.559,1.27,0.85
"<a href=""https://www.baseball-reference.com/players/k/katolja01.shtml"">Jack Katoll</a>",CHN,27,54,1,1,0,17,15,12,0,4,1,6.000,3.347,1.167,0.25,0.00
"<a href=""https://www.baseball-reference.com/players/k/kennebr01.shtml"">B. Kennedy</a>",BRO,31,832,22,9,2,297,133,86,11,86,55,2.791,3.972,1.381,0.64,5.17
"<a href=""https://www.baseball-reference.com/players/k/killefr01.shtml"">Frank Killen</a>",2,28,334,7,7,0,126,76,55,3,30,26,4.446,3.517,1.401,0.87,-0.12
"<a href=""https://www.baseball-reference.com/players/k/kitsofr01.shtml"">Frank Kitson</a>",BLN,29,980,22,16,0,327,144,101,6,65,75,2.783,3.209,1.200,1.15,0.00
"<a href=""https://www.baseball-reference.com/players/k/klobefr01.shtml"">F. Klobedanz</a>",BSN,28,100,1,4,0,39,22,18,2,9,8,4.860,3.861,1.440,0.89,0.04
"<a href=""https://www.baseball-reference.com/players/k/kneppch01.shtml"">C. Knepper</a>",CL4,28,659,4,22,0,307,190,141,11,77,43,5.777,3.980,1.748,0.56,-1.21
"<a href=""https://www.baseball-reference.com/players/k/kolbed01.shtml"">Eddie Kolb</a>",CL4,18,24,0,1,0,18,19,9,0,5,1,10.125,3.908,2.875,0.20,-0.39
"<a href=""https://www.baseball-reference.com/players/l/leevesa01.shtml"">Sam Leever</a>",PIT,27,1137,21,23,3,353,191,134,7,122,121,3.182,3.435,1.253,0.99,6.37
"<a href=""https://www.baseball-reference.com/players/l/leithbi01.shtml"">Bill Leith</a>",WAS,26,6,0,0,0,4,5,4,0,2,1,18.000,3.324,3.000,0.50,-0.23
"<a href=""https://www.baseball-reference.com/players/l/lewiste01.shtml"">Ted Lewis</a>",BSN,26,704,17,11,0,245,119,91,10,73,60,3.490,3.829,1.355,0.82,3.60
"<a href=""https://www.baseball-reference.com/players/l/lochhha01.shtml"">H. Lochhead</a>",CL4,23,11,0,0,0,4,2,0,0,2,0,.000,4.659,1.636,0.00,0.08
"<a href=""https://www.baseball-reference.com/players/m/mageebi01.shtml"">Bill Magee</a>",3,23,549,7,16,0,227,153,125,4,88,28,6.148,3.956,1.721,0.32,0.00
"<a href=""https://www.baseball-reference.com/players/m/malarjo01.shtml"">J. Malarkey</a>",CHN,27,27,0,1,0,19,13,13,0,5,7,13.000,2.765,2.667,1.40,-0.31
"<a href=""https://www.baseball-reference.com/players/m/maulal01.shtml"">Al Maul</a>",BRO,33,78,2,0,0,35,19,13,1,6,2,4.500,3.712,1.577,0.33,-0.10
"<a href=""https://www.baseball-reference.com/players/m/maupiha01.shtml"">Harry Maupin</a>",CL4,26,75,0,3,0,55,36,35,0,7,3,12.600,3.315,2.480,0.43,-1.03
"<a href=""https://www.baseball-reference.com/players/m/mcallsp01.shtml"">S. McAllister</a>",CL4,24,48,0,1,0,29,22,17,0,10,2,9.562,3.679,2.438,0.20,-0.60
"<a href=""https://www.baseball-reference.com/players/m/mcbripe01.shtml"">Pete McBride</a>",SLN,23,192,2,4,0,65,46,29,4,40,26,4.078,4.660,1.641,0.65,-0.03
"<a href=""https://www.baseball-reference.com/players/m/mcfarda01.shtml"">Dan McFarlan</a>",2,24,653,8,18,0,274,167,113,6,67,41,4.672,3.667,1.567,0.61,0.39
"<a href=""https://www.baseball-reference.com/players/m/mcginjo01.shtml"">J. McGinnity</a>",BLN,28,1099,28,16,2,358,164,109,3,93,74,2.678,3.195,1.231,0.80,9.14
"<a href=""https://www.baseball-reference.com/players/m/mcjamdo01.shtml"">Doc McJames</a>",BRO,24,826,19,15,1,295,166,107,4,122,105,3.498,3.580,1.515,0.86,1.94
"<a href=""https://www.baseball-reference.com/players/m/mckenki01.shtml"">Kit McKenna</a>",BLN,26,135,2,3,1,66,38,23,1,19,7,4.600,3.903,1.889,0.37,-0.47
"<a href=""https://www.baseball-reference.com/players/m/mcparfr01.shtml"">F. McPartlin</a>",NY1,27,12,0,0,0,4,4,2,0,3,2,4.500,2.678,1.750,0.67,-0.09
"<a href=""https://www.baseball-reference.com/players/m/meekijo01.shtml"">J. Meekin</a>",2,32,769,12,17,0,280,155,106,4,93,53,3.722,3.702,1.455,0.57,0.20
"<a href=""https://www.baseball-reference.com/players/m/mercewi01.shtml"">Win Mercer</a>",WAS,25,558,7,14,0,234,128,95,2,53,28,4.597,3.514,1.543,0.53,1.61
"<a href=""https://www.baseball-reference.com/players/m/millera01.shtml"">Ralph Miller</a>",BLN,26,111,1,3,1,44,28,18,0,14,3,4.378,3.578,1.568,0.21,-0.13
"<a href=""https://www.baseball-reference.com/players/n/nichoki01.shtml"">Kid Nichols</a>",BSN,29,1030,21,19,1,326,155,114,11,82,108,2.988,3.404,1.188,1.32,0.00
"<a href=""https://www.baseball-reference.com/players/n/nopsje01.shtml"">Jerry Nops</a>",BLN,24,777,17,11,0,296,156,116,1,71,60,4.031,3.214,1.417,0.85,2.50
"<a href=""https://www.baseball-reference.com/players/o/orthal01.shtml"">Al Orth</a>",PHI,26,434,14,3,1,149,67,40,0,19,35,2.488,2.780,1.161,1.84,0.00
"<a href=""https://www.baseball-reference.com/players/p/payneha01.shtml"">Harley Payne</a>",PIT,31,79,1,3,0,33,19,11,2,4,8,3.759,3.527,1.405,2.00,-0.07
"<a href=""https://www.baseball-reference.com/players/p/peitzhe01.shtml"">Heinie Peitz</a>",CIN,28,15,0,0,0,6,3,3,0,1,3,5.400,2.361,1.400,3.00,0.04
"<a href=""https://www.baseball-reference.com/players/p/phillbi02.shtml"">B. Phillips</a>",CIN,30,683,17,9,1,234,121,84,3,71,43,3.321,3.493,1.340,0.61,3.42
"<a href=""https://www.baseball-reference.com/players/p/phillde01.shtml"">D. Phillippe</a>",LS3,27,963,21,17,1,331,178,113,10,64,68,3.168,3.463,1.231,1.06,4.31
"<a href=""https://www.baseball-reference.com/players/p/phylebi01.shtml"">Bill Phyle</a>",CHN,24,251,1,8,1,92,58,39,2,29,10,4.195,3.918,1.446,0.34,-0.19
"<a href=""https://www.baseball-reference.com/players/p/piattwi01.shtml"">Wiley Piatt</a>",PHI,24,915,23,15,0,323,173,117,6,86,89,3.452,3.230,1.341,1.03,0.00
"<a href=""https://www.baseball-reference.com/players/p/powelja01.shtml"">Jack Powell</a>",SLN,24,1119,23,19,0,433,197,146,15,85,87,3.523,3.551,1.389,1.02,6.17
"<a href=""https://www.baseball-reference.com/players/r/reidybi01.shtml"">Bill Reidy</a>",BRO,25,21,1,0,1,9,2,2,0,2,2,2.571,3.206,1.571,1.00,0.00
"<a href=""https://www.baseball-reference.com/players/r/rhinebi01.shtml"">Billy Rhines</a>",PIT,30,162,4,4,0,59,42,36,3,13,6,6.000,3.959,1.333,0.46,-0.38
"<a href=""https://www.baseball-reference.com/players/r/riddldo01.shtml"">D. Riddlemoser</a>",WAS,24,6,0,0,0,7,4,4,0,2,0,18.000,4.791,4.500,0.00,-0.17
"<a href=""https://www.baseball-reference.com/players/r/roachsk01.shtml"">Skel Roach</a>",CHN,27,27,1,0,0,13,3,3,0,1,0,3.000,3.244,1.556,0.00,0.28
"<a href=""https://www.baseball-reference.com/players/r/rosebze01.shtml"">R. Rosebraugh</a>",PIT,23,18,0,1,0,14,8,6,0,3,2,9.000,3.189,2.833,0.67,-0.29
"<a href=""https://www.baseball-reference.com/players/s/schmicr01.shtml"">Crazy Schmit</a>",CL4,33,415,2,17,0,197,138,90,3,62,24,5.855,3.847,1.872,0.39,-2.05
"<a href=""https://www.baseball-reference.com/players/s/seymocy01.shtml"">Cy Seymour</a>",NY1,26,805,14,18,0,247,139,106,5,170,142,3.555,3.817,1.554,0.84,0.00
"<a href=""https://www.baseball-reference.com/players/s/sparktu01.shtml"">Tully Sparks</a>",PIT,24,510,8,6,0,180,101,73,1,82,53,3.865,3.661,1.541,0.65,0.00
"<a href=""https://www.baseball-reference.com/players/s/stahlch01.shtml"">Chick Stahl</a>",BSN,26,6,0,0,0,2,2,2,0,3,0,9.000,7.460,2.500,0.00,-0.06
"<a href=""https://www.baseball-reference.com/players/s/stiveja01.shtml"">J. Stivetts</a>",CL4,31,114,0,4,0,48,39,24,0,25,5,5.684,4.440,1.921,0.20,-0.68
"<a href=""https://www.baseball-reference.com/players/s/streios01.shtml"">Oscar Streit</a>",BSN,25,44,1,0,0,15,17,11,1,15,0,6.750,6.670,2.045,0.00,-0.43
"<a href=""https://www.baseball-reference.com/players/s/sudhowi01.shtml"">W. Sudhoff</a>",2,24,794,15,18,0,324,194,147,9,87,39,4.999,3.805,1.553,0.45,0.39
"<a href=""https://www.baseball-reference.com/players/s/sullimi02.shtml"">M. Sullivan</a>",BSN,32,27,1,0,0,10,6,5,1,4,1,5.000,5.211,1.556,0.25,0.00
"<a href=""https://www.baseball-reference.com/players/s/sutthja01.shtml"">J. Sutthoff</a>",SLN,26,72,1,2,0,29,25,11,0,15,8,4.125,4.105,1.833,0.53,-0.51
"<a href=""https://www.baseball-reference.com/players/t/tanneje01.shtml"">J. Tannehill</a>",PIT,24,966,24,14,1,361,139,101,4,52,65,2.823,3.047,1.283,1.25,7.72
"<a href=""https://www.baseball-reference.com/players/t/tayloja01.shtml"">Jack Taylor</a>",CIN,26,541,9,10,2,207,110,82,7,43,35,4.092,3.584,1.386,0.81,1.38
"<a href=""https://www.baseball-reference.com/players/t/tayloja02.shtml"">Jack Taylor</a>",CHN,25,1064,18,21,0,380,223,148,6,84,67,3.756,3.307,1.308,0.80,0.00
"<a href=""https://www.baseball-reference.com/players/t/thomato01.shtml"">Tom Thomas</a>",SLN,25,75,1,1,0,22,14,7,1,4,8,2.520,3.317,1.040,2.00,0.34
"<a href=""https://www.baseball-reference.com/players/w/wadderu01.shtml"">Rube Waddell</a>",LS3,22,237,7,2,1,69,38,27,4,14,44,3.076,2.698,1.051,3.14,0.00
"<a href=""https://www.baseball-reference.com/players/w/weyhigu01.shtml"">Gus Weyhing</a>",WAS,32,1004,17,21,0,414,223,169,8,76,96,4.545,3.097,1.464,1.26,0.00
"<a href=""https://www.baseball-reference.com/players/w/wheelge01.shtml"">G. Wheeler</a>",PHI,29,117,3,1,0,44,30,26,1,13,3,6.000,3.895,1.462,0.23,-0.32
"<a href=""https://www.baseball-reference.com/players/w/wilheha01.shtml"">H. Wilhelm</a>",LS3,25,75,1,1,0,36,22,17,1,3,6,6.120,3.196,1.560,2.00,-0.34
"<a href=""https://www.baseball-reference.com/players/w/willivi01.shtml"">Vic Willis</a>",BSN,23,1028,27,8,2,277,126,95,6,117,120,2.495,3.244,1.150,1.03,10.34
"<a href=""https://www.baseball-reference.com/players/w/wilsohi01.shtml"">H. Wilson</a>",CL4,20,24,0,1,0,12,8,8,0,5,1,9.000,4.415,2.125,0.20,-0.12
"<a href=""https://www.baseball-reference.com/players/w/wilsoze01.shtml"">Zeke Wilson</a>",SLN,29,78,1,1,0,30,18,13,0,4,3,4.500,2.935,1.308,0.75,0.04
"<a href=""https://www.baseball-reference.com/players/w/woodswa01.shtml"">Walt Woods</a>",LS3,24,559,9,13,0,216,100,68,9,37,21,3.284,3.827,1.358,0.57,2.82
"<a href=""https://www.baseball-reference.com/players/y/yeagejo01.shtml"">Joe Yeager</a>",BRO,23,143,2,2,1,56,29,25,1,16,6,4.720,3.831,1.510,0.38,0.31
"<a href=""https://www.baseball-reference.com/players/y/youngcy01.shtml"">Cy Young</a>",SLN,32,1108,26,16,1,368,173,106,10,44,111,2.583,2.996,1.116,2.52,0.00
