Name,Team,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/k/kaufmto01.shtml"">Tony Kaufmann</a>",SLN,27,4&‌#8532;,0,0,0,8,5,5,1,4,2,9.643,6.450,2.571,.50,-.14
"<a href=""https://www.baseball-reference.com/players/k/kolpra01.shtml"">Ray Kolp</a>",CIN,33,209,13,10,3,219,87,74,9,55,61,3.187,3.632,1.311,1.11,3.33
"<a href=""https://www.baseball-reference.com/players/k/koupalo01.shtml"">Lou Koupal</a>",BRO,29,37&‌#8531;,1,0,1,43,22,10,0,15,10,2.411,3.490,1.554,.67,.15
"<a href=""https://www.baseball-reference.com/players/k/kremera01.shtml"">Ray Kremer</a>",PIT,35,219,15,13,0,253,124,113,15,68,61,4.644,4.107,1.466,.90,.69
"<a href=""https://www.baseball-reference.com/players/l/lennoed02.shtml"">Ed Lennon</a>",PHI,30,12&‌#8531;,0,0,0,19,14,12,0,10,6,8.757,4.187,2.351,.60,-.41
"<a href=""https://www.baseball-reference.com/players/l/leoporu01.shtml"">Rudy Leopold</a>",CHA,22,2&‌#8531;,0,0,0,3,3,1,0,0,0,3.857,2.901,1.286,&infin;,-.13
"<a href=""https://www.baseball-reference.com/players/l/levsedu01.shtml"">Dutch Levsen</a>",CLE,30,41&‌#8531;,0,3,0,39,30,25,4,31,7,5.444,5.931,1.694,.23,-.12
"<a href=""https://www.baseball-reference.com/players/l/lisenho01.shtml"">Hod Lisenbee</a>",WS1,29,77,2,6,0,102,58,52,4,32,13,6.078,4.231,1.740,.41,-.90
"<a href=""https://www.baseball-reference.com/players/l/littlca01.shtml"">Carlisle Littlejohn</a>",SLN,26,32,2,1,0,36,16,13,2,14,6,3.656,4.659,1.562,.43,.29
"<a href=""https://www.baseball-reference.com/players/l/lucasre01.shtml"">Red Lucas</a>",CIN,26,167&‌#8531;,13,9,1,164,73,63,9,42,35,3.388,3.981,1.231,.83,2.93
"<a href=""https://www.baseball-reference.com/players/l/luquedo01.shtml"">Dolf Luque</a>",CIN,37,234&‌#8531;,11,10,1,254,112,93,12,84,72,3.572,4.025,1.442,.86,2.46
"<a href=""https://www.baseball-reference.com/players/l/lyonste01.shtml"">Ted Lyons</a>",CHA,27,240,15,14,6,276,133,106,11,68,60,3.975,3.775,1.433,.88,1.78
"<a href=""https://www.baseball-reference.com/players/m/macfada01.shtml"">Danny MacFayden</a>",BOS,23,195,9,15,0,215,123,103,12,78,61,4.754,4.124,1.503,.78,.00
"<a href=""https://www.baseball-reference.com/players/m/malonpa02.shtml"">Pat Malone</a>",CHN,25,250&‌#8532;,18,13,2,218,99,79,15,99,155,2.836,3.582,1.265,1.57,3.96
"<a href=""https://www.baseball-reference.com/players/m/mangule01.shtml"">Leo Mangum</a>",NY1,32,3,0,0,0,6,5,5,0,5,1,15.000,6.359,3.667,.20,-.25
"<a href=""https://www.baseball-reference.com/players/m/marbefi01.shtml"">Firpo Marberry</a>",WS1,29,161&‌#8531;,13,13,3,160,79,69,4,42,76,3.849,3.007,1.252,1.81,1.91
"<a href=""https://www.baseball-reference.com/players/m/mayja01.shtml"">Jakie May</a>",CIN,32,79&‌#8531;,3,5,1,99,44,39,1,35,39,4.424,3.347,1.689,1.11,.32
"<a href=""https://www.baseball-reference.com/players/m/maysca01.shtml"">Carl Mays</a>",CIN,36,62&‌#8532;,4,1,1,67,33,27,3,22,10,3.878,4.304,1.420,.45,.41
"<a href=""https://www.baseball-reference.com/players/m/mcgrabo01.shtml"">Bob McGraw</a>",PHI,33,132,7,8,1,150,86,68,7,56,28,4.636,4.528,1.561,.50,-.54
"<a href=""https://www.baseball-reference.com/players/m/mcweedo01.shtml"">Doug McWeeny</a>",BRO,31,244,14,14,1,218,108,86,11,114,79,3.172,4.213,1.361,.69,4.55
"<a href=""https://www.baseball-reference.com/players/m/meadole01.shtml"">Lee Meadows</a>",PIT,33,10,1,1,0,18,11,9,0,5,3,8.100,3.635,2.300,.60,-.42
"<a href=""https://www.baseball-reference.com/players/m/miljujo01.shtml"">Johnny Miljus</a>",2,33,120&‌#8531;,6,11,2,136,73,56,3,53,45,4.188,3.677,1.571,.85,-.70
"<a href=""https://www.baseball-reference.com/players/m/milleja02.shtml"">Jake Miller</a>",CLE,30,158,8,9,0,203,89,78,6,43,37,4.443,3.643,1.557,.86,1.60
"<a href=""https://www.baseball-reference.com/players/m/milleru01.shtml"">Russ Miller</a>",PHI,28,108,0,12,1,137,79,65,14,34,19,5.417,5.165,1.583,.56,-.47
"<a href=""https://www.baseball-reference.com/players/m/millijo02.shtml"">John Milligan</a>",PHI,24,68,2,5,0,69,39,33,2,32,22,4.368,4.053,1.485,.69,.65
"<a href=""https://www.baseball-reference.com/players/m/millsar01.shtml"">Art Mills</a>",BSN,25,7&‌#8532;,0,0,0,17,11,11,3,8,0,12.913,9.555,3.261,.00,-.47
"<a href=""https://www.baseball-reference.com/players/m/mitchcl01.shtml"">Clarence Mitchell</a>",2,37,155&‌#8532;,8,9,0,162,65,61,8,40,31,3.527,3.924,1.298,.78,.00
"<a href=""https://www.baseball-reference.com/players/m/mooreji01.shtml"">Jim Moore</a>",CLE,24,9,0,1,0,5,2,2,0,5,1,2.000,4.595,1.111,.20,.43
"<a href=""https://www.baseball-reference.com/players/m/moorewi01.shtml"">Wilcy Moore</a>",NYA,31,60&‌#8531;,4,4,2,71,44,28,4,31,18,4.177,4.477,1.691,.58,-1.05
"<a href=""https://www.baseball-reference.com/players/m/morried02.shtml"">Ed Morris</a>",BOS,28,257&‌#8532;,19,15,5,255,118,101,7,80,104,3.528,3.315,1.300,1.30,4.31
"<a href=""https://www.baseball-reference.com/players/m/morrigu01.shtml"">Guy Morrison</a>",BSN,32,3,0,0,0,4,4,4,1,3,0,12.000,10.392,2.333,.00,-.10
"<a href=""https://www.baseball-reference.com/players/m/mossra01.shtml"">Ray Moss</a>",BRO,26,60&‌#8531;,0,3,1,62,43,33,5,35,5,4.923,5.746,1.608,.14,-.59
"<a href=""https://www.baseball-reference.com/players/n/nehfar01.shtml"">Art Nehf</a>",CHN,35,176&‌#8532;,13,7,0,190,62,52,3,52,40,2.649,3.542,1.370,.77,3.55
"<a href=""https://www.baseball-reference.com/players/n/neverer01.shtml"">Ernie Nevers</a>",SLA,26,9,1,0,0,9,4,3,1,2,1,3.000,4.983,1.222,.50,.18
"<a href=""https://www.baseball-reference.com/players/n/nichoch01.shtml"">Chet Nichols</a>",NY1,30,2&‌#8532;,0,0,0,11,13,7,0,3,1,23.625,3.704,5.250,.33,-.48
"<a href=""https://www.baseball-reference.com/players/o/ogdenja01.shtml"">Jack Ogden</a>",SLA,30,242&‌#8532;,15,16,2,257,121,112,23,80,67,4.154,4.528,1.389,.84,3.94
"<a href=""https://www.baseball-reference.com/players/o/orwolos01.shtml"">Ossie Orwoll</a>",PHA,27,106,6,5,2,110,59,54,7,50,53,4.585,4.101,1.509,1.06,.79
"<a href=""https://www.baseball-reference.com/players/p/pageph01.shtml"">Phil Page</a>",DET,22,22,2,0,0,21,9,6,1,10,3,2.455,4.721,1.409,.30,.51
"<a href=""https://www.baseball-reference.com/players/p/palmeem01.shtml"">Emilio Palmero</a>",BSN,33,6&‌#8532;,0,1,0,14,8,4,0,2,0,5.400,3.667,2.400,.00,-.30
"<a href=""https://www.baseball-reference.com/players/p/pennohe01.shtml"">Herb Pennock</a>",NYA,34,211,17,6,3,215,71,60,2,40,53,2.559,3.094,1.209,1.32,5.92
"<a href=""https://www.baseball-reference.com/players/p/pettyje01.shtml"">Jesse Petty</a>",BRO,33,234,15,15,1,264,119,105,18,56,74,4.038,3.927,1.368,1.32,.00
"<a href=""https://www.baseball-reference.com/players/p/pipgrge01.shtml"">George Pipgras</a>",NYA,28,300&‌#8532;,24,13,3,314,132,113,4,103,139,3.382,3.135,1.387,1.35,.00
"<a href=""https://www.baseball-reference.com/players/p/powerik01.shtml"">Ike Powers</a>",PHA,22,12,1,0,2,8,6,6,1,10,4,4.500,6.133,1.500,.40,.17
"<a href=""https://www.baseball-reference.com/players/p/pruethu01.shtml"">Hub Pruett</a>",PHI,27,71&‌#8531;,2,4,0,78,49,36,2,49,35,4.542,4.218,1.780,.71,-.01
"<a href=""https://www.baseball-reference.com/players/p/pyleha01.shtml"">Harlan Pyle</a>",CIN,22,1&‌#8531;,0,0,0,1,3,3,0,4,1,20.250,8.451,3.750,.25,-.17
"<a href=""https://www.baseball-reference.com/players/q/quinnja01.shtml"">Jack Quinn</a>",PHA,44,211&‌#8531;,18,7,1,239,92,68,3,34,43,2.896,3.059,1.292,1.26,3.84
"<a href=""https://www.baseball-reference.com/players/r/reinhar01.shtml"">Art Reinhart</a>",SLN,29,75&‌#8531;,4,6,2,80,39,24,3,27,12,2.867,4.194,1.420,.44,.60
"<a href=""https://www.baseball-reference.com/players/r/rhemfl01.shtml"">Flint Rhem</a>",SLN,27,169&‌#8532;,11,8,3,199,91,78,13,71,47,4.138,4.558,1.591,.66,.00
"<a href=""https://www.baseball-reference.com/players/r/ringji01.shtml"">Jimmy Ring</a>",PHI,33,173,4,17,1,214,132,123,14,103,72,6.399,4.849,1.832,.70,-1.22
"<a href=""https://www.baseball-reference.com/players/r/rixeyep01.shtml"">Eppa Rixey</a>",CIN,37,291&‌#8531;,19,18,2,317,127,111,4,67,58,3.429,3.350,1.318,.87,4.33
"<a href=""https://www.baseball-reference.com/players/r/roberch01.shtml"">Charlie Robertson</a>",BSN,32,59&‌#8531;,2,5,1,73,40,35,5,16,17,5.309,4.218,1.500,1.06,-.24
"<a href=""https://www.baseball-reference.com/players/r/rommeed01.shtml"">Eddie Rommel</a>",PHA,30,173&‌#8532;,13,5,4,177,70,59,11,26,37,3.058,3.742,1.169,1.42,3.71
"<a href=""https://www.baseball-reference.com/players/r/rootch01.shtml"">Charlie Root</a>",CHN,29,237,14,18,2,214,109,94,15,73,122,3.570,3.548,1.211,1.67,1.92
"<a href=""https://www.baseball-reference.com/players/r/rothrja01.shtml"">Jack Rothrock</a>",BOS,23,1,0,0,0,0,0,0,0,0,0,.000,2.901,.000,&infin;,.06
"<a href=""https://www.baseball-reference.com/players/r/ruffire01.shtml"">Red Ruffing</a>",BOS,23,289&‌#8531;,10,25,2,303,147,125,8,96,118,3.888,3.329,1.379,1.23,3.31
"<a href=""https://www.baseball-reference.com/players/r/russeja01.shtml"">Jack Russell</a>",BOS,22,201&‌#8531;,11,14,0,233,102,86,6,41,27,3.844,3.575,1.361,.66,.00
"<a href=""https://www.baseball-reference.com/players/r/ryanro01.shtml"">Rosy Ryan</a>",NYA,30,6,0,0,0,17,11,11,1,1,5,16.500,3.586,3.000,5.00,-.36
"<a href=""https://www.baseball-reference.com/players/s/scottja01.shtml"">Jack Scott</a>",NY1,36,50&‌#8531;,4,1,1,59,22,20,3,11,17,3.576,3.532,1.391,1.55,.51
"<a href=""https://www.baseball-reference.com/players/s/settlme01.shtml"">Merle Settlemire</a>",BOS,25,82&‌#8531;,0,6,0,116,62,50,2,34,12,5.466,3.882,1.822,.35,-.72
"<a href=""https://www.baseball-reference.com/players/s/shautjo01.shtml"">Joe Shaute</a>",CLE,28,253&‌#8532;,13,17,2,295,145,114,9,68,81,4.045,3.444,1.431,1.19,2.51
"<a href=""https://www.baseball-reference.com/players/s/sheajo01.shtml"">John Shea</a>",BOS,23,1,0,0,0,1,2,2,0,1,0,18.000,5.965,2.000,.00,-.05
"<a href=""https://www.baseball-reference.com/players/s/shealal01.shtml"">Al Shealy</a>",NYA,28,96,8,6,2,124,64,54,4,42,39,5.062,3.844,1.729,.93,-.82
"<a href=""https://www.baseball-reference.com/players/s/sherdbi01.shtml"">Bill Sherdel</a>",SLN,31,248&‌#8532;,21,10,5,251,96,79,17,56,72,2.859,3.885,1.235,1.29,.00
"<a href=""https://www.baseball-reference.com/players/s/shockur01.shtml"">Urban Shocker</a>",NYA,37,2,0,0,0,3,0,0,0,0,0,.000,2.901,1.500,&infin;,.07
"<a href=""https://www.baseball-reference.com/players/s/shorebi01.shtml"">Bill Shores</a>",PHA,24,14,1,1,0,13,7,5,0,7,5,3.214,3.706,1.429,.71,.19
"<a href=""https://www.baseball-reference.com/players/s/simmopa01.shtml"">Pat Simmons</a>",BOS,19,69,0,2,1,69,38,31,4,38,16,4.043,4.946,1.551,.42,.45
"<a href=""https://www.baseball-reference.com/players/s/sislege01.shtml"">George Sisler</a>",BSN,35,1,0,0,0,0,0,0,0,1,0,.000,9.030,1.000,.00,.05
"<a href=""https://www.baseball-reference.com/players/s/slaytst01.shtml"">Steve Slayton</a>",BOS,26,7,0,0,0,6,3,3,0,3,2,3.857,3.665,1.286,.67,.09
"<a href=""https://www.baseball-reference.com/players/s/smithbo02.shtml"">Bob Smith</a>",BSN,33,244&‌#8531;,13,17,2,274,138,105,11,74,59,3.868,3.895,1.424,.80,.00
"<a href=""https://www.baseball-reference.com/players/s/smithge03.shtml"">George Smith</a>",DET,26,106,1,1,3,103,55,52,3,50,54,4.415,3.666,1.443,1.08,1.51
"<a href=""https://www.baseball-reference.com/players/s/sorrevi01.shtml"">Vic Sorrell</a>",DET,27,171,8,11,0,182,106,91,9,83,67,4.789,4.162,1.550,.81,.77
"<a href=""https://www.baseball-reference.com/players/s/spencgl01.shtml"">Glenn Spencer</a>",PIT,22,5&‌#8532;,0,0,0,4,3,1,0,3,2,1.588,3.800,1.235,.67,.05
"<a href=""https://www.baseball-reference.com/players/s/stewale01.shtml"">Lefty Stewart</a>",SLA,27,142&‌#8532;,7,9,3,173,81,74,5,32,25,4.668,3.623,1.437,.78,.00
"<a href=""https://www.baseball-reference.com/players/s/stoneli01.shtml"">Lil Stoner</a>",DET,29,126&‌#8531;,5,8,4,151,75,61,16,42,29,4.346,4.927,1.528,.69,.66
"<a href=""https://www.baseball-reference.com/players/s/streled01.shtml"">Ed Strelecki</a>",SLA,23,50&‌#8531;,0,2,1,49,27,24,4,17,8,4.291,4.662,1.311,.47,.49
"<a href=""https://www.baseball-reference.com/players/s/sullich02.shtml"">Charlie Sullivan</a>",DET,25,12&‌#8531;,0,2,0,18,12,9,1,6,2,6.568,4.993,1.946,.33,-.22
