Name,Tm,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/b/bellge01.shtml"">George Bell</a>",BRO,34,768,16,15,1,236,103,77,5,73,95,2.707,2.535,1.207,1.30,3.09
"<a href=""https://www.baseball-reference.com/players/b/bendech01.shtml"">Chief Bender</a>",PHA,25,750,18,8,1,196,68,46,1,45,161,1.656,1.475,.964,3.58,4.55
"<a href=""https://www.baseball-reference.com/players/b/bergehe01.shtml"">H. Berger</a>",CLE,27,741,13,14,1,221,95,75,2,58,162,2.733,1.551,1.130,2.79,2.49
"<a href=""https://www.baseball-reference.com/players/b/bernajo01.shtml"">Joe Bernard</a>",SLN,27,3,0,0,0,1,0,0,0,2,2,.000,3.881,3.000,1.00,0.06
"<a href=""https://www.baseball-reference.com/players/b/boolere01.shtml"">Red Booles</a>",CLE,28,68,0,1,0,20,12,5,0,8,6,1.985,2.605,1.235,0.75,-0.18
"<a href=""https://www.baseball-reference.com/players/b/boultja01.shtml"">Jake Boultes</a>",BSN,24,24,0,0,0,9,7,6,2,0,1,6.750,4.905,1.125,&infin;,-0.23
"<a href=""https://www.baseball-reference.com/players/b/brandch01.shtml"">C. Brandom</a>",PIT,22,122,1,0,2,33,12,5,0,10,21,1.107,1.823,1.057,2.10,0.55
"<a href=""https://www.baseball-reference.com/players/b/brockle01.shtml"">Lew Brockett</a>",NYA,28,510,10,8,1,148,68,40,3,59,70,2.118,2.566,1.218,1.19,1.75
"<a href=""https://www.baseball-reference.com/players/b/brownbu01.shtml"">Buster Brown</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebrownbu01"" style=""display:none;""></input><label for=""footnotebrownbu01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbrownbu01"">PHI, BSN</div></span>",27,445,4,8,0,130,55,52,2,72,42,3.155,3.153,1.362,0.58,0.17
"<a href=""https://www.baseball-reference.com/players/b/brownmo01.shtml"">M. Brown</a>",CHN,32,1028,27,9,7,246,78,50,1,53,172,1.313,1.642,.873,3.25,0.00
"<a href=""https://www.baseball-reference.com/players/b/brownra01.shtml"">Ray Brown</a>",CHN,20,27,1,0,0,5,3,2,0,4,2,2.000,3.231,1.000,0.50,0.06
"<a href=""https://www.baseball-reference.com/players/b/burchfr01.shtml"">F. Burchell</a>",BOS,29,156,3,3,0,51,22,17,1,11,12,2.942,2.531,1.192,1.09,0.27
"<a href=""https://www.baseball-reference.com/players/b/burnsbi01.shtml"">Bill Burns</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteburnsbi01"" style=""display:none;""></input><label for=""footnoteburnsbi01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivburnsbi01"">WS1, CHA</div></span>",29,592,8,14,0,186,71,42,2,41,63,1.916,2.164,1.150,1.54,0.00
"<a href=""https://www.baseball-reference.com/players/b/busheja01.shtml"">J. Bushelman</a>",CIN,22,21,0,1,0,7,7,2,1,4,3,2.571,4.691,1.571,0.75,-0.24
"<a href=""https://www.baseball-reference.com/players/c/camniha01.shtml"">H. Camnitz</a>",PIT,24,12,0,0,0,6,2,2,0,1,1,4.500,2.432,1.750,1.00,-0.03
"<a href=""https://www.baseball-reference.com/players/c/camniho01.shtml"">H. Camnitz</a>",PIT,27,849,25,6,3,207,75,51,1,68,133,1.622,1.956,.972,1.96,0.00
"<a href=""https://www.baseball-reference.com/players/c/campbbi01.shtml"">B. Campbell</a>",CIN,35,445,7,11,2,162,65,44,0,39,37,2.670,2.320,1.355,0.95,0.43
"<a href=""https://www.baseball-reference.com/players/c/cantwto01.shtml"">Tom Cantwell</a>",CIN,20,65,1,0,0,16,10,4,0,7,7,1.662,2.403,1.062,1.00,-0.02
"<a href=""https://www.baseball-reference.com/players/c/carmich01.shtml"">C. Carmichael</a>",CIN,21,21,0,0,0,9,6,0,0,3,2,.000,2.084,1.714,0.67,-0.26
"<a href=""https://www.baseball-reference.com/players/c/carrodi01.shtml"">Dick Carroll</a>",NYA,24,15,0,0,0,7,6,2,1,1,1,3.600,4.471,1.600,1.00,-0.34
"<a href=""https://www.baseball-reference.com/players/c/castlro01.shtml"">R. Castleton</a>",CIN,23,42,1,1,0,14,6,3,0,6,5,1.929,2.358,1.429,0.83,-0.04
"<a href=""https://www.baseball-reference.com/players/c/chappbi01.shtml"">B. Chappelle</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotechappbi01"" style=""display:none;""></input><label for=""footnotechappbi01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivchappbi01"">BSN, CIN</div></span>",28,99,1,1,1,36,15,7,0,13,8,1.909,2.701,1.485,0.62,0.23
"<a href=""https://www.baseball-reference.com/players/c/chechch01.shtml"">C. Chech</a>",BOS,31,320,7,5,0,107,51,35,3,27,40,2.953,2.439,1.256,1.48,0.09
"<a href=""https://www.baseball-reference.com/players/c/chesbja01.shtml"">Jack Chesbro</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotechesbja01"" style=""display:none;""></input><label for=""footnotechesbja01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivchesbja01"">NYA, BOS</div></span>",35,167,0,5,0,77,51,38,3,17,20,6.144,2.895,1.689,1.18,-1.89
"<a href=""https://www.baseball-reference.com/players/c/cicoted01.shtml"">E. Cicotte</a>",BOS,25,487,14,5,1,117,63,35,3,56,82,1.940,2.472,1.066,1.46,1.57
"<a href=""https://www.baseball-reference.com/players/c/coaklan01.shtml"">Andy Coakley</a>",CHN,26,6,0,1,0,7,7,4,0,3,1,18.000,4.356,5.000,0.33,-0.37
"<a href=""https://www.baseball-reference.com/players/c/coleki01.shtml"">King Cole</a>",CHN,23,27,1,0,0,6,0,0,0,3,1,.000,3.054,1.000,0.33,0.45
"<a href=""https://www.baseball-reference.com/players/c/collior01.shtml"">Orth Collins</a>",WS1,29,3,0,0,0,0,0,0,0,0,1,.000,-.092,.000,&infin;,0.05
"<a href=""https://www.baseball-reference.com/players/c/collira01.shtml"">Ray Collins</a>",BOS,22,221,4,3,0,70,29,23,2,18,31,2.810,2.469,1.195,1.72,0.67
"<a href=""https://www.baseball-reference.com/players/c/coombja01.shtml"">Jack Coombs</a>",PHA,26,617,12,11,1,156,63,53,1,73,97,2.319,2.314,1.113,1.33,3.15
"<a href=""https://www.baseball-reference.com/players/c/coonebi01.shtml"">Bill Cooney</a>",BSN,26,19,0,0,0,4,2,1,0,2,3,1.421,2.215,.947,1.50,0.18
"<a href=""https://www.baseball-reference.com/players/c/corrifr01.shtml"">F. Corridon</a>",PHI,28,513,11,7,0,147,61,40,0,61,69,2.105,2.377,1.216,1.13,2.15
"<a href=""https://www.baseball-reference.com/players/c/covelha01.shtml"">H. Coveleski</a>",PHI,23,365,6,10,1,109,51,37,0,49,56,2.737,2.379,1.299,1.14,0.15
"<a href=""https://www.baseball-reference.com/players/c/cranddo01.shtml"">Doc Crandall</a>",NY1,21,366,6,4,6,117,58,39,5,33,55,2.877,2.571,1.230,1.67,-0.04
"<a href=""https://www.baseball-reference.com/players/c/crissdo01.shtml"">Dode Criss</a>",SLA,24,166,1,5,0,53,33,21,0,32,43,3.416,2.285,1.536,1.34,-0.67
"<a href=""https://www.baseball-reference.com/players/c/curticl01.shtml"">Cliff Curtis</a>",BSN,27,249,4,5,0,53,17,13,1,30,22,1.410,2.921,1.000,0.73,0.00
"<a href=""https://www.baseball-reference.com/players/d/dalyge01.shtml"">George Daly</a>",NY1,21,63,0,3,0,31,19,14,0,8,8,6.000,2.416,1.857,1.00,-0.69
"<a href=""https://www.baseball-reference.com/players/d/dented01.shtml"">Eddie Dent</a>",BRO,21,126,2,4,0,47,23,20,2,15,17,4.286,3.108,1.476,1.13,-0.31
"<a href=""https://www.baseball-reference.com/players/d/dinnebi01.shtml"">Bill Dinneen</a>",SLA,33,336,6,7,0,112,53,43,3,29,26,3.455,2.845,1.259,0.90,0.17
"<a href=""https://www.baseball-reference.com/players/d/doanewa01.shtml"">Walt Doan</a>",CLE,22,15,0,1,0,10,7,3,0,1,2,5.400,2.068,2.200,2.00,-0.31
"<a href=""https://www.baseball-reference.com/players/d/donovbi01.shtml"">Bill Donovan</a>",DET,32,421,8,7,2,121,50,36,0,60,76,2.309,2.285,1.290,1.27,1.56
"<a href=""https://www.baseball-reference.com/players/d/dornegu01.shtml"">Gus Dorner</a>",BSN,32,74,1,2,1,17,11,7,1,17,7,2.554,4.116,1.378,0.41,0.32
"<a href=""https://www.baseball-reference.com/players/d/doylesl01.shtml"">S. Doyle</a>",NYA,27,377,8,6,0,103,49,36,3,37,57,2.578,2.462,1.114,1.54,0.00
"<a href=""https://www.baseball-reference.com/players/d/drucklo01.shtml"">Louis Drucke</a>",NY1,20,72,2,1,0,20,9,6,0,13,8,2.250,3.173,1.375,0.62,0.31
"<a href=""https://www.baseball-reference.com/players/d/dubucje01.shtml"">Jean Dubuc</a>",CIN,20,214,2,5,1,72,58,29,0,46,19,3.659,3.424,1.654,0.41,-2.37
"<a href=""https://www.baseball-reference.com/players/d/durhabu01.shtml"">Bull Durham</a>",NY1,32,33,0,0,1,15,8,4,0,2,2,3.273,2.376,1.545,1.00,-0.35
"<a href=""https://www.baseball-reference.com/players/d/dygerji01.shtml"">Jimmy Dygert</a>",PHA,24,412,9,5,0,117,60,37,1,50,79,2.425,2.006,1.216,1.58,-0.35
"<a href=""https://www.baseball-reference.com/players/e/evansch01.shtml"">Chick Evans</a>",BSN,19,65,0,3,0,25,16,11,0,14,11,4.569,3.099,1.800,0.79,-0.57
"<a href=""https://www.baseball-reference.com/players/e/ewingbo01.shtml"">Bob Ewing</a>",CIN,36,655,11,12,0,195,94,59,1,63,86,2.432,2.269,1.182,1.37,0.73
"<a href=""https://www.baseball-reference.com/players/f/falkecy01.shtml"">C. Falkenberg</a>",CLE,29,495,10,9,0,135,56,44,0,50,82,2.400,2.036,1.121,1.64,0.00
"<a href=""https://www.baseball-reference.com/players/f/ferguge01.shtml"">C. Ferguson</a>",BSN,25,680,5,23,0,235,121,94,2,83,87,3.732,2.500,1.403,1.05,0.18
"<a href=""https://www.baseball-reference.com/players/f/fienelo01.shtml"">Lou Fiene</a>",CHA,24,216,2,5,0,75,37,33,1,18,24,4.125,2.271,1.292,1.33,-0.65
"<a href=""https://www.baseball-reference.com/players/f/finlape01.shtml"">P. Finlayson</a>",BRO,20,21,0,0,0,7,4,4,0,4,2,5.143,3.110,1.571,0.50,-0.02
"<a href=""https://www.baseball-reference.com/players/f/fletcsa01.shtml"">Sam Fletcher</a>",BRO,28,27,0,1,0,13,8,8,0,2,5,8.000,1.823,1.667,2.50,-0.24
"<a href=""https://www.baseball-reference.com/players/f/fordru01.shtml"">Russ Ford</a>",NYA,26,9,0,0,0,4,4,3,0,4,2,9.000,1.915,2.667,0.50,-0.17
"<a href=""https://www.baseball-reference.com/players/f/formabi01.shtml"">Bill Forman</a>",WS1,22,33,0,2,0,8,8,6,0,7,2,4.909,3.286,1.364,0.29,-0.30
"<a href=""https://www.baseball-reference.com/players/f/foxenbi01.shtml"">Bill Foxen</a>",PHI,30,250,3,7,0,65,40,31,0,32,37,3.348,2.337,1.164,1.16,0.00
"<a href=""https://www.baseball-reference.com/players/f/frasech01.shtml"">Chick Fraser</a>",CHN,35,9,0,0,0,2,1,0,0,4,1,.000,6.266,2.000,0.25,0.07
"<a href=""https://www.baseball-reference.com/players/f/frocksa01.shtml"">Sam Frock</a>",PIT,26,109,2,1,1,44,19,10,0,4,11,2.477,1.740,1.321,2.75,0.00
"<a href=""https://www.baseball-reference.com/players/f/frommar01.shtml"">Art Fromme</a>",CIN,25,838,19,13,2,195,84,59,2,101,126,1.901,2.469,1.060,1.25,5.58
"<a href=""https://www.baseball-reference.com/players/g/gaspaha01.shtml"">Harry Gaspar</a>",CIN,26,780,19,11,2,228,97,58,0,57,65,2.008,2.270,1.096,1.14,2.74
"<a href=""https://www.baseball-reference.com/players/g/gillija01.shtml"">J. Gilligan</a>",SLA,23,69,1,2,0,28,19,14,1,9,4,5.478,3.310,1.609,0.44,-0.65
"<a href=""https://www.baseball-reference.com/players/g/grahabi01.shtml"">Bill Grahame</a>",SLA,25,562,8,14,1,171,78,65,3,60,82,3.123,2.434,1.233,1.37,1.74
"<a href=""https://www.baseball-reference.com/players/g/graydo01.shtml"">Dolly Gray</a>",WS1,30,654,5,19,0,210,123,87,1,77,87,3.592,2.408,1.317,1.13,-0.90
"<a href=""https://www.baseball-reference.com/players/g/griffcl01.shtml"">C. Griffith</a>",CIN,39,18,0,1,0,11,8,4,0,2,3,6.000,2.215,2.167,1.50,-0.32
"<a href=""https://www.baseball-reference.com/players/g/groombo01.shtml"">Bob Groom</a>",WS1,24,782,7,26,0,218,114,83,2,105,131,2.866,2.368,1.239,1.25,1.47
"<a href=""https://www.baseball-reference.com/players/h/hagerri01.shtml"">Rip Hagerman</a>",CHN,23,237,4,4,0,64,29,16,0,28,32,1.823,2.394,1.165,1.14,0.80
"<a href=""https://www.baseball-reference.com/players/h/hallch02.shtml"">Charley Hall</a>",BOS,24,179,6,4,0,59,24,17,0,17,27,2.564,2.015,1.274,1.59,0.36
"<a href=""https://www.baseball-reference.com/players/h/harmobo01.shtml"">Bob Harmon</a>",SLN,21,477,6,11,0,155,85,65,6,65,48,3.679,3.259,1.384,0.74,-0.80
"<a href=""https://www.baseball-reference.com/players/h/higgied01.shtml"">E. Higgins</a>",SLN,21,198,3,3,0,68,36,33,4,17,15,4.500,3.269,1.288,0.88,-0.45
"<a href=""https://www.baseball-reference.com/players/h/higgiir01.shtml"">I. Higginbot</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotehiggiir01"" style=""display:none;""></input><label for=""footnotehiggiir01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivhiggiir01"">SLN, CHN</div></span>",27,268,6,2,1,69,35,21,0,22,34,2.116,2.095,1.019,1.55,0.37
"<a href=""https://www.baseball-reference.com/players/h/hovlijo01.shtml"">Joe Hovlik</a>",WS1,24,18,0,0,0,13,10,3,0,3,1,4.500,2.695,2.667,0.33,-0.64
"<a href=""https://www.baseball-reference.com/players/h/howelha01.shtml"">Harry Howell</a>",SLA,32,112,1,1,0,42,21,13,0,8,16,3.134,1.782,1.339,2.00,-0.35
"<a href=""https://www.baseball-reference.com/players/h/hugheto01.shtml"">Tom Hughes</a>",WS1,30,361,4,7,1,113,56,36,1,33,77,2.693,1.768,1.213,2.33,0.20
"<a href=""https://www.baseball-reference.com/players/h/hugheto02.shtml"">Tom Hughes</a>",NYA,25,356,7,8,2,109,42,35,3,37,69,2.654,2.215,1.230,1.86,1.93
"<a href=""https://www.baseball-reference.com/players/h/huntege01.shtml"">G. Hunter</a>",BRO,21,340,4,10,0,104,48,31,2,38,43,2.462,2.618,1.253,1.13,0.83
"<a href=""https://www.baseball-reference.com/players/j/johnswa01.shtml"">W. Johnson</a>",WS1,21,889,13,25,1,247,112,73,1,84,164,2.217,1.866,1.117,1.95,4.06
"<a href=""https://www.baseball-reference.com/players/j/jonesel01.shtml"">Elijah Jones</a>",DET,27,30,1,1,0,10,3,3,0,0,2,2.700,1.804,1.000,&infin;,0.14
"<a href=""https://www.baseball-reference.com/players/j/jossad01.shtml"">Addie Joss</a>",CLE,29,728,14,13,0,198,71,46,0,31,67,1.706,1.993,.944,2.16,5.40
"<a href=""https://www.baseball-reference.com/players/k/kargeed01.shtml"">Ed Karger</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotekargeed01"" style=""display:none;""></input><label for=""footnotekargeed01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivkargeed01"">CIN, BOS</div></span>",26,307,6,5,0,97,51,41,0,52,25,3.606,3.098,1.456,0.48,-0.57
"<a href=""https://www.baseball-reference.com/players/k/keelebu01.shtml"">Burt Keeley</a>",WS1,29,21,0,0,0,12,13,9,0,1,0,11.571,2.215,1.857,0.00,-0.65
"<a href=""https://www.baseball-reference.com/players/k/killied01.shtml"">Ed Killian</a>",DET,32,520,11,9,1,150,45,33,1,49,54,1.713,2.411,1.148,1.10,3.99
"<a href=""https://www.baseball-reference.com/players/k/klawial01.shtml"">Al Klawitter</a>",NY1,20,81,1,1,1,24,11,6,1,13,6,2.000,3.752,1.370,0.46,0.26
"<a href=""https://www.baseball-reference.com/players/k/knetzel01.shtml"">E. Knetzer</a>",BRO,23,107,1,3,0,33,22,12,2,22,7,3.028,4.450,1.542,0.32,-0.40
"<a href=""https://www.baseball-reference.com/players/k/krausha01.shtml"">Harry Krause</a>",PHA,20,639,18,8,0,151,49,33,2,49,139,1.394,1.516,.939,2.84,0.00
"<a href=""https://www.baseball-reference.com/players/k/krohru01.shtml"">Rube Kroh</a>",CHN,22,361,9,4,0,97,26,22,2,30,51,1.645,2.308,1.055,1.70,2.54
"<a href=""https://www.baseball-reference.com/players/k/kulljo01.shtml"">John Kull</a>",PHA,27,9,1,0,0,3,1,1,0,5,4,3.000,3.368,2.667,0.80,0.00
"<a href=""https://www.baseball-reference.com/players/k/kuseled01.shtml"">Ed Kusel</a>",SLA,23,72,0,3,0,43,28,19,1,1,2,7.125,2.618,1.833,2.00,-0.96
"<a href=""https://www.baseball-reference.com/players/l/lafited01.shtml"">Ed Lafitte</a>",DET,23,42,0,1,1,22,14,6,2,2,11,3.857,2.620,1.714,5.50,-0.68
"<a href=""https://www.baseball-reference.com/players/l/lakejo01.shtml"">Joe Lake</a>",NYA,28,646,14,11,1,180,81,45,2,59,117,1.881,2.006,1.110,1.98,0.00
"<a href=""https://www.baseball-reference.com/players/l/leevesa01.shtml"">Sam Leever</a>",PIT,37,210,8,1,2,74,30,22,0,14,23,2.829,1.996,1.257,1.64,-0.11
"<a href=""https://www.baseball-reference.com/players/l/leifile01.shtml"">L. Leifield</a>",PIT,25,605,19,8,0,172,76,53,4,54,43,2.365,2.760,1.121,0.80,0.00
"<a href=""https://www.baseball-reference.com/players/l/lelivbi01.shtml"">B. Lelivelt</a>",DET,24,60,0,1,1,27,12,10,0,2,4,4.500,2.126,1.450,2.00,-0.29
"<a href=""https://www.baseball-reference.com/players/l/liebhgl01.shtml"">G. Liebhardt</a>",CLE,26,157,1,5,1,54,28,17,0,16,15,2.924,2.535,1.338,0.94,-0.18
"<a href=""https://www.baseball-reference.com/players/l/lindavi01.shtml"">V. Lindaman</a>",BSN,31,198,1,6,0,75,44,34,1,28,13,4.636,3.221,1.561,0.46,-0.86
"<a href=""https://www.baseball-reference.com/players/l/lowdegr01.shtml"">G. Lowdermilk</a>",SLN,24,87,0,2,0,28,24,20,0,30,14,6.207,4.211,2.000,0.47,0.00
"<a href=""https://www.baseball-reference.com/players/l/lundgca01.shtml"">C. Lundgren</a>",CHN,29,13,0,1,0,6,2,2,0,4,0,4.154,4.860,2.308,0.00,0.00
"<a href=""https://www.baseball-reference.com/players/l/lushjo01.shtml"">Johnny Lush</a>",SLN,23,664,11,18,0,215,96,77,1,69,66,3.131,2.473,1.283,0.96,2.05
"<a href=""https://www.baseball-reference.com/players/m/maddoni01.shtml"">Nick Maddox</a>",PIT,22,610,13,8,0,173,72,50,2,39,56,2.213,2.146,1.043,1.44,1.73
"<a href=""https://www.baseball-reference.com/players/m/manniru01.shtml"">Rube Manning</a>",NYA,26,519,7,11,1,167,76,61,2,48,71,3.173,2.221,1.243,1.48,1.48
"<a href=""https://www.baseball-reference.com/players/m/marquru01.shtml"">R. Marquard</a>",NY1,22,519,5,13,1,155,81,50,2,73,109,2.601,2.215,1.318,1.49,0.00
"<a href=""https://www.baseball-reference.com/players/m/mathech01.shtml"">C. Mathewson</a>",NY1,28,826,25,6,2,192,57,35,2,36,149,1.144,1.599,.828,4.14,0.00
"<a href=""https://www.baseball-reference.com/players/m/matteal01.shtml"">Al Mattern</a>",BSN,26,949,15,21,3,322,142,100,4,108,98,2.845,2.739,1.359,0.91,3.12
"<a href=""https://www.baseball-reference.com/players/m/matthwi01.shtml"">W. Matthews</a>",BOS,32,50,0,0,0,16,8,6,1,10,6,3.240,4.167,1.560,0.60,-0.07
"<a href=""https://www.baseball-reference.com/players/m/mccarto02.shtml"">Tom McCarthy</a>",BSN,25,139,0,5,0,47,28,18,3,28,11,3.496,4.276,1.619,0.39,-0.35
"<a href=""https://www.baseball-reference.com/players/m/mcconge01.shtml"">G. McConnell</a>",NYA,31,12,0,1,0,3,2,1,0,3,4,2.250,2.483,1.500,1.33,0.04
"<a href=""https://www.baseball-reference.com/players/m/mccorbi01.shtml"">Bill McCorry</a>",SLA,21,45,0,2,0,29,21,15,1,6,10,9.000,2.768,2.333,1.67,-0.72
"<a href=""https://www.baseball-reference.com/players/m/mcintha01.shtml"">H. McIntire</a>",BRO,30,684,7,17,1,200,114,92,5,91,84,3.632,2.699,1.276,0.92,0.38
"<a href=""https://www.baseball-reference.com/players/m/mcquige01.shtml"">G. McQuillan</a>",PHI,24,743,13,16,2,202,87,59,5,54,96,2.144,2.346,1.034,1.78,0.00
"<a href=""https://www.baseball-reference.com/players/m/meltest01.shtml"">Steve Melter</a>",SLN,23,193,0,1,3,79,49,25,1,20,24,3.497,2.500,1.539,1.20,-1.70
"<a href=""https://www.baseball-reference.com/players/m/mitchwi01.shtml"">W. Mitchell</a>",CLE,19,69,1,2,0,18,6,4,0,10,8,1.565,2.306,1.217,0.80,0.41
"<a href=""https://www.baseball-reference.com/players/m/mooreea01.shtml"">Earl Moore</a>",PHI,31,899,18,12,0,238,93,70,7,108,173,2.102,2.349,1.155,1.60,0.00
"<a href=""https://www.baseball-reference.com/players/m/moorege02.shtml"">Gene Moore</a>",PIT,23,6,0,0,0,4,4,4,0,3,2,18.000,3.844,3.500,0.67,-0.26
"<a href=""https://www.baseball-reference.com/players/m/morefo01.shtml"">Forrest More</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotemorefo01"" style=""display:none;""></input><label for=""footnotemorefo01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivmorefo01"">SLN, BSN</div></span>",27,296,2,10,0,95,80,52,0,40,27,4.743,2.675,1.368,0.68,-0.85
"<a href=""https://www.baseball-reference.com/players/m/morenle01.shtml"">Lew Moren</a>",PHI,25,773,16,15,1,226,103,76,6,93,110,2.655,2.699,1.238,1.18,2.16
"<a href=""https://www.baseball-reference.com/players/m/morgacy01.shtml"">Cy Morgan</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotemorgacy01"" style=""display:none;""></input><label for=""footnotemorgacy01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivmorgacy01"">BOS, PHA</div></span>",30,880,18,17,1,204,75,59,3,102,111,1.810,2.421,1.043,1.09,6.59
"<a href=""https://www.baseball-reference.com/players/m/mullige01.shtml"">G. Mullin</a>",DET,28,911,29,8,1,258,96,75,1,78,124,2.223,2.132,1.106,1.59,4.58
"<a href=""https://www.baseball-reference.com/players/n/newtodo01.shtml"">Doc Newton</a>",NYA,31,67,0,3,0,27,17,7,0,11,11,2.821,2.296,1.701,1.00,-0.51
"<a href=""https://www.baseball-reference.com/players/n/noursch01.shtml"">Chet Nourse</a>",BOS,21,15,0,0,0,5,5,4,0,5,3,7.200,3.923,2.000,0.60,-0.28
"<a href=""https://www.baseball-reference.com/players/o/oberlfr01.shtml"">F. Oberlin</a>",WS1,33,123,1,4,0,41,22,17,1,16,13,3.732,2.623,1.390,0.81,-0.18
"<a href=""https://www.baseball-reference.com/players/o/ohljo01.shtml"">Joe Ohl</a>",WS1,21,26,0,0,0,7,4,2,0,1,2,2.077,1.804,.923,2.00,-0.02
"<a href=""https://www.baseball-reference.com/players/o/olmstfr01.shtml"">F. Olmstead</a>",CHA,27,164,3,2,0,52,17,11,1,12,21,1.811,2.293,1.171,1.75,0.70
"<a href=""https://www.baseball-reference.com/players/o/orthal01.shtml"">Al Orth</a>",NYA,36,9,0,0,0,6,4,4,0,1,1,12.000,2.478,2.333,1.00,-0.23
"<a href=""https://www.baseball-reference.com/players/o/otisha01.shtml"">Harry Otis</a>",CLE,22,79,2,2,0,26,11,4,0,18,6,1.367,3.538,1.671,0.33,0.06
"<a href=""https://www.baseball-reference.com/players/o/overaor01.shtml"">O. Overall</a>",CHN,28,855,20,11,3,204,66,45,1,80,205,1.421,1.586,.996,2.56,7.31
"<a href=""https://www.baseball-reference.com/players/o/owenfr01.shtml"">Frank Owen</a>",CHA,29,48,1,1,0,19,8,8,0,3,3,4.500,2.215,1.375,1.00,-0.20
"<a href=""https://www.baseball-reference.com/players/p/papela01.shtml"">Larry Pape</a>",BOS,23,172,2,0,2,46,17,13,0,12,18,2.041,1.950,1.012,1.50,0.94
"<a href=""https://www.baseball-reference.com/players/p/pastoji01.shtml"">J. Pastorius</a>",BRO,27,239,1,9,0,91,65,51,4,58,23,5.762,4.481,1.870,0.40,-2.14
"<a href=""https://www.baseball-reference.com/players/p/peltyba01.shtml"">Barney Pelty</a>",SLA,28,598,11,11,0,158,63,51,2,53,88,2.303,2.184,1.059,1.66,3.80
"<a href=""https://www.baseball-reference.com/players/p/pfiesja01.shtml"">J. Pfiester</a>",CHN,31,590,17,6,0,179,67,53,1,49,73,2.425,2.210,1.159,1.49,1.72
