Name,Team,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/b/bairdo01.shtml"">Doug Bair</a>",2,31,54&‌#8532;,4,2,1,55,34,31,5,19,30,5.104,3.714,1.354,1.58,.00
"<a href=""https://www.baseball-reference.com/players/b/bannifl01.shtml"">Floyd Bannister</a>",SEA,26,121&‌#8531;,9,9,0,128,62,60,14,39,85,4.451,3.560,1.376,2.18,1.21
"<a href=""https://www.baseball-reference.com/players/b/barkele01.shtml"">Len Barker</a>",CLE,25,154&‌#8531;,8,7,0,150,72,67,7,46,127,3.907,2.429,1.270,2.76,.00
"<a href=""https://www.baseball-reference.com/players/b/barlomi01.shtml"">Mike Barlow</a>",TOR,33,15,0,0,0,22,11,7,1,6,5,4.200,3.117,1.867,.83,-.28
"<a href=""https://www.baseball-reference.com/players/b/barrifr01.shtml"">Francisco Barrios</a>",CHA,28,36&‌#8531;,1,3,0,45,23,16,3,14,12,3.963,3.967,1.624,.86,-.31
"<a href=""https://www.baseball-reference.com/players/b/baumgro01.shtml"">Ross Baumgarten</a>",CHA,26,101&‌#8532;,5,9,0,101,56,46,9,40,52,4.072,3.877,1.387,1.30,.02
"<a href=""https://www.baseball-reference.com/players/b/beardda01.shtml"">Dave Beard</a>",OAK,21,13,1,1,3,9,5,4,1,4,15,2.769,1.990,1.000,3.75,-.06
"<a href=""https://www.baseball-reference.com/players/b/beattji01.shtml"">Jim Beattie</a>",SEA,26,66&‌#8532;,3,2,1,59,24,22,2,18,36,2.970,2.630,1.155,2.00,1.76
"<a href=""https://www.baseball-reference.com/players/b/bedrost01.shtml"">Steve Bedrosian</a>",ATL,23,24&‌#8531;,1,2,0,15,14,12,2,15,9,4.438,4.770,1.233,.60,-.15
"<a href=""https://www.baseball-reference.com/players/b/berenbr01.shtml"">Bruce Berenyi</a>",CIN,26,126,9,6,0,97,55,49,3,77,106,3.500,3.060,1.381,1.38,1.00
"<a href=""https://www.baseball-reference.com/players/b/berenju01.shtml"">Juan Berenguer</a>",2,26,90&‌#8532;,2,13,0,84,62,53,11,51,49,5.261,4.642,1.489,.96,-1.16
"<a href=""https://www.baseball-reference.com/players/b/bernadw01.shtml"">Dwight Bernard</a>",ML4,29,5,0,0,0,5,3,2,0,6,1,3.600,5.560,2.200,.17,-.04
"<a href=""https://www.baseball-reference.com/players/b/bibbyji01.shtml"">Jim Bibby</a>",PIT,36,93&‌#8532;,6,3,0,79,30,26,4,26,48,2.498,2.900,1.121,1.85,2.68
"<a href=""https://www.baseball-reference.com/players/b/birddo01.shtml"">Doug Bird</a>",2,31,128&‌#8532;,9,6,0,130,53,46,10,32,62,3.218,3.365,1.259,1.94,.79
"<a href=""https://www.baseball-reference.com/players/b/blackbu02.shtml"">Buddy Black</a>",SEA,24,1,0,0,0,2,0,0,0,3,0,.000,11.471,5.000,.00,.00
"<a href=""https://www.baseball-reference.com/players/b/bluevi01.shtml"">Vida Blue</a>",SFN,31,124&‌#8532;,8,6,0,97,40,34,7,54,63,2.455,3.638,1.211,1.17,2.87
"<a href=""https://www.baseball-reference.com/players/b/blylebe01.shtml"">Bert Blyleven</a>",CLE,30,159&‌#8531;,11,7,0,145,52,51,9,40,107,2.881,2.651,1.161,2.68,5.58
"<a href=""https://www.baseball-reference.com/players/b/boddimi01.shtml"">Mike Boddicker</a>",BAL,23,5&‌#8532;,0,0,0,6,4,3,1,2,2,4.765,5.213,1.412,1.00,-.04
"<a href=""https://www.baseball-reference.com/players/b/boggsto01.shtml"">Tommy Boggs</a>",ATL,25,142&‌#8532;,3,13,0,140,72,65,11,54,81,4.100,3.538,1.360,1.50,.59
"<a href=""https://www.baseball-reference.com/players/b/boitada01.shtml"">Dan Boitano</a>",NYN,28,16&‌#8531;,2,1,0,21,10,10,2,5,8,5.510,3.678,1.592,1.60,-.13
"<a href=""https://www.baseball-reference.com/players/b/bombama01.shtml"">Mark Bomback</a>",TOR,28,90&‌#8531;,5,5,0,84,42,39,6,35,33,3.886,3.901,1.317,.94,1.04
"<a href=""https://www.baseball-reference.com/players/b/booneda02.shtml"">Danny Boone</a>",SDN,27,63&‌#8531;,1,0,2,63,23,20,2,21,43,2.842,2.600,1.326,2.05,.00
"<a href=""https://www.baseball-reference.com/players/b/bordiri01.shtml"">Rich Bordi</a>",OAK,22,2,0,0,0,1,0,0,0,1,0,.000,4.290,1.000,.00,.06
"<a href=""https://www.baseball-reference.com/players/b/bradfla01.shtml"">Larry Bradford</a>",ATL,31,26&‌#8532;,2,0,1,26,13,11,1,12,14,3.713,3.393,1.425,1.17,-.04
"<a href=""https://www.baseball-reference.com/players/b/breinfr01.shtml"">Fred Breining</a>",SFN,25,77&‌#8532;,5,2,1,66,28,22,4,38,37,2.549,3.755,1.339,.97,.99
"<a href=""https://www.baseball-reference.com/players/b/brennto01.shtml"">Tom Brennan</a>",CLE,28,48&‌#8531;,2,2,0,49,20,17,5,14,15,3.166,4.192,1.303,1.07,1.25
"<a href=""https://www.baseball-reference.com/players/b/brettke01.shtml"">Ken Brett</a>",KCA,32,32&‌#8531;,1,1,2,35,16,15,2,14,7,4.175,4.156,1.515,.50,-.14
"<a href=""https://www.baseball-reference.com/players/b/brownsc01.shtml"">Scott Brown</a>",CIN,24,13,1,0,0,16,4,4,0,1,7,2.769,1.800,1.308,7.00,.24
"<a href=""https://www.baseball-reference.com/players/b/brusswa01.shtml"">Warren Brusstar</a>",PHI,29,12&‌#8531;,0,1,0,12,6,6,0,10,8,4.378,3.442,1.784,.80,.00
"<a href=""https://www.baseball-reference.com/players/b/burgmto01.shtml"">Tom Burgmeier</a>",BOS,37,59&‌#8532;,4,5,6,61,23,19,5,17,35,2.866,3.159,1.307,2.06,.95
"<a href=""https://www.baseball-reference.com/players/b/burnsbr01.shtml"">Britt Burns</a>",CHA,22,156&‌#8532;,10,6,0,139,52,46,14,49,108,2.643,3.208,1.200,2.20,3.91
"<a href=""https://www.baseball-reference.com/players/b/burrira01.shtml"">Ray Burris</a>",MON,30,135&‌#8532;,9,7,0,117,56,46,9,41,52,3.052,3.568,1.165,1.27,1.13
"<a href=""https://www.baseball-reference.com/players/b/butchjo01.shtml"">John Butcher</a>",TEX,24,27&‌#8532;,1,2,0,18,6,5,0,8,19,1.627,2.069,.940,2.38,.00
"<a href=""https://www.baseball-reference.com/players/b/bystrma01.shtml"">Marty Bystrom</a>",PHI,22,53&‌#8532;,4,3,0,55,21,20,3,16,24,3.354,3.262,1.323,1.50,.00
"<a href=""https://www.baseball-reference.com/players/c/caldwmi01.shtml"">Mike Caldwell</a>",ML4,32,144&‌#8531;,11,9,0,151,70,63,18,38,41,3.928,4.436,1.309,1.08,.30
"<a href=""https://www.baseball-reference.com/players/c/camacer01.shtml"">Ernie Camacho</a>",PIT,26,21&‌#8532;,0,1,0,23,13,12,0,15,11,4.985,3.674,1.754,.73,-.09
"<a href=""https://www.baseball-reference.com/players/c/campbbi02.shtml"">Bill Campbell</a>",BOS,32,48&‌#8531;,1,1,7,45,23,17,5,20,37,3.166,3.633,1.345,1.85,.18
"<a href=""https://www.baseball-reference.com/players/c/campri01.shtml"">Rick Camp</a>",ATL,28,76,9,3,17,68,17,15,5,12,47,1.776,2.652,1.053,3.92,2.78
"<a href=""https://www.baseball-reference.com/players/c/candejo01.shtml"">John Candelaria</a>",PIT,27,40&‌#8532;,2,2,0,42,17,16,3,11,14,3.541,3.695,1.303,1.27,.00
"<a href=""https://www.baseball-reference.com/players/c/capildo01.shtml"">Doug Capilla</a>",CHN,29,51,1,0,0,52,20,18,1,34,28,3.176,3.662,1.686,.82,1.02
"<a href=""https://www.baseball-reference.com/players/c/cappuge01.shtml"">George Cappuzzello</a>",DET,27,33&‌#8532;,1,1,1,28,14,13,2,18,19,3.475,3.692,1.366,1.06,.15
"<a href=""https://www.baseball-reference.com/players/c/carltst01.shtml"">Steve Carlton</a>",PHI,36,190,13,4,0,152,59,51,9,62,179,2.416,2.294,1.126,2.89,.00
"<a href=""https://www.baseball-reference.com/players/c/castibo01.shtml"">Bobby Castillo</a>",LAN,26,50&‌#8532;,2,4,5,50,31,30,5,24,35,5.329,3.908,1.461,1.46,-1.07
"<a href=""https://www.baseball-reference.com/players/c/castrbi01.shtml"">Bill Castro</a>",NYA,29,19,1,1,0,26,13,8,2,5,4,3.789,4.221,1.632,.80,-.43
"<a href=""https://www.baseball-reference.com/players/c/caudibi01.shtml"">Bill Caudill</a>",CHN,24,71,1,5,0,87,50,46,9,31,45,5.831,4.083,1.662,1.45,-.77
"<a href=""https://www.baseball-reference.com/players/c/chrisla01.shtml"">Larry Christenson</a>",PHI,27,106&‌#8532;,4,7,1,108,48,42,8,30,70,3.544,3.069,1.294,2.33,1.14
"<a href=""https://www.baseball-reference.com/players/c/clancji01.shtml"">Jim Clancy</a>",TOR,25,125,6,12,0,126,77,68,12,64,56,4.896,4.369,1.520,.88,.00
"<a href=""https://www.baseball-reference.com/players/c/clarkbr01.shtml"">Bryan Clark</a>",SEA,24,93&‌#8531;,2,5,2,92,54,45,3,55,52,4.339,3.611,1.575,.95,.01
"<a href=""https://www.baseball-reference.com/players/c/clayke01.shtml"">Ken Clay</a>",SEA,27,101,2,7,0,116,62,52,10,42,32,4.634,4.403,1.564,.76,-.25
"<a href=""https://www.baseball-reference.com/players/c/clearma01.shtml"">Mark Clear</a>",BOS,25,76&‌#8532;,8,3,9,69,36,35,11,51,82,4.109,4.214,1.565,1.61,.35
"<a href=""https://www.baseball-reference.com/players/c/clevere01.shtml"">Reggie Cleveland</a>",ML4,33,64&‌#8532;,2,3,1,57,41,37,5,30,18,5.149,4.477,1.345,.60,-1.50
"<a href=""https://www.baseball-reference.com/players/c/combege01.shtml"">Geoff Combe</a>",CIN,25,17&‌#8532;,1,0,0,27,15,15,3,10,9,7.642,5.287,2.094,.90,-.49
"<a href=""https://www.baseball-reference.com/players/c/comerst01.shtml"">Steve Comer</a>",TEX,27,77&‌#8531;,8,2,6,70,25,22,1,31,22,2.560,3.365,1.306,.71,.92
"<a href=""https://www.baseball-reference.com/players/c/coopedo01.shtml"">Don Cooper</a>",MIN,25,58&‌#8532;,1,5,0,61,33,28,9,32,33,4.295,5.064,1.585,1.03,.15
"<a href=""https://www.baseball-reference.com/players/c/corbedo01.shtml"">Doug Corbett</a>",MIN,28,87&‌#8532;,2,6,17,80,29,25,5,34,60,2.567,3.119,1.300,1.76,.00
"<a href=""https://www.baseball-reference.com/players/c/crawfst01.shtml"">Steve Crawford</a>",BOS,23,57&‌#8532;,0,5,0,69,38,32,10,18,29,4.994,4.562,1.509,1.61,-.44
"<a href=""https://www.baseball-reference.com/players/c/cruzvi01.shtml"">Victor Cruz</a>",PIT,23,34,1,1,1,33,10,10,6,15,28,2.647,4.529,1.412,1.87,.93
"<a href=""https://www.baseball-reference.com/players/c/curtijo01.shtml"">John Curtis</a>",SDN,33,66&‌#8532;,2,6,0,70,41,38,11,30,31,5.130,5.140,1.500,1.03,.00
"<a href=""https://www.baseball-reference.com/players/d/d'acqjo01.shtml"">John D'Acquisto</a>",CAL,29,19&‌#8531;,0,0,0,26,24,23,2,12,8,10.707,4.655,1.966,.67,-1.06
"<a href=""https://www.baseball-reference.com/players/d/darwida01.shtml"">Danny Darwin</a>",TEX,25,146,9,9,0,115,67,59,12,57,98,3.637,3.400,1.178,1.72,.00
"<a href=""https://www.baseball-reference.com/players/d/davisma01.shtml"">Mark Davis</a>",PHI,20,43,1,4,0,49,37,37,7,24,29,7.744,5.005,1.698,1.21,.00
"<a href=""https://www.baseball-reference.com/players/d/davisro02.shtml"">Ron Davis</a>",NYA,25,73,4,5,6,47,22,22,6,25,83,2.712,2.417,.986,3.32,.00
"<a href=""https://www.baseball-reference.com/players/d/deleolu01.shtml"">Luis DeLeon</a>",SLN,22,15&‌#8531;,0,1,0,11,4,4,1,3,8,2.348,3.011,.913,2.67,.31
"<a href=""https://www.baseball-reference.com/players/d/dennyjo01.shtml"">John Denny</a>",CLE,28,145&‌#8532;,10,6,0,139,62,51,9,66,94,3.151,3.410,1.407,1.42,3.28
"<a href=""https://www.baseball-reference.com/players/d/dipinfr01.shtml"">Frank DiPino</a>",ML4,24,2&‌#8531;,0,0,0,0,0,0,0,3,3,.000,4.089,1.286,1.00,.00
"<a href=""https://www.baseball-reference.com/players/d/dotsori01.shtml"">Richard Dotson</a>",CHA,22,141,9,8,0,145,67,59,13,49,73,3.766,3.720,1.376,1.49,.00
"<a href=""https://www.baseball-reference.com/players/d/dragodi01.shtml"">Dick Drago</a>",SEA,36,53&‌#8532;,4,6,5,71,33,33,4,15,27,5.534,3.339,1.602,1.80,-.69
"<a href=""https://www.baseball-reference.com/players/e/easteja01.shtml"">Jamie Easterly</a>",ML4,28,62,3,3,4,46,23,22,0,34,31,3.194,3.289,1.290,.91,.00
"<a href=""https://www.baseball-reference.com/players/e/eastwra01.shtml"">Rawly Eastwick</a>",CHN,30,43&‌#8531;,0,1,1,43,16,11,2,15,24,2.285,3.123,1.338,1.60,.97
"<a href=""https://www.baseball-reference.com/players/e/eckerde01.shtml"">Dennis Eckersley</a>",BOS,26,154,9,8,0,160,82,73,9,35,79,4.266,2.946,1.266,2.26,.76
"<a href=""https://www.baseball-reference.com/players/e/edelejo01.shtml"">Joe Edelen</a>",2,25,30,2,0,0,34,19,19,3,3,15,5.700,3.082,1.233,5.00,-.83
"<a href=""https://www.baseball-reference.com/players/e/eicheju01.shtml"">Juan Eichelberger</a>",SDN,27,141&‌#8531;,8,8,0,136,60,55,5,74,81,3.502,3.419,1.486,1.09,1.30
"<a href=""https://www.baseball-reference.com/players/e/engleri01.shtml"">Rick Engle</a>",MON,24,2,0,0,0,6,4,4,0,1,2,18.000,2.288,3.500,2.00,-.17
"<a href=""https://www.baseball-reference.com/players/e/erickro01.shtml"">Roger Erickson</a>",MIN,24,91&‌#8531;,3,8,0,93,48,39,7,31,44,3.843,3.610,1.358,1.42,1.13
"<a href=""https://www.baseball-reference.com/players/e/espinni01.shtml"">Nino Espinosa</a>",2,27,74&‌#8532;,2,5,0,102,53,51,11,24,22,6.147,4.779,1.688,.92,-1.20
"<a href=""https://www.baseball-reference.com/players/f/falcope01.shtml"">Pete Falcone</a>",NYN,27,95&‌#8531;,5,3,1,84,32,27,3,36,56,2.549,2.967,1.259,1.56,2.06
"<a href=""https://www.baseball-reference.com/players/f/farmeed01.shtml"">Ed Farmer</a>",CHA,31,52&‌#8532;,3,3,10,53,33,27,5,34,42,4.614,4.059,1.652,1.24,.00
"<a href=""https://www.baseball-reference.com/players/f/feltote01.shtml"">Terry Felton</a>",MIN,23,1&‌#8531;,0,0,0,4,6,6,1,2,1,40.500,11.763,4.500,.50,-.25
"<a href=""https://www.baseball-reference.com/players/f/figueed01.shtml"">Ed Figueroa</a>",OAK,32,8&‌#8531;,0,0,0,8,5,5,1,6,1,5.400,6.372,1.680,.17,-.09
"<a href=""https://www.baseball-reference.com/players/f/fingero01.shtml"">Rollie Fingers</a>",ML4,34,78,6,3,28,55,9,9,3,13,61,1.038,1.981,.872,4.69,4.22
"<a href=""https://www.baseball-reference.com/players/f/fireost01.shtml"">Steve Fireovid</a>",SDN,24,26&‌#8531;,0,1,0,30,8,8,2,7,11,2.734,3.544,1.405,1.57,.54
"<a href=""https://www.baseball-reference.com/players/f/flanami01.shtml"">Mike Flanagan</a>",BAL,29,116,9,6,0,108,55,54,11,37,72,4.190,3.502,1.250,1.95,.62
"<a href=""https://www.baseball-reference.com/players/f/fordda02.shtml"">Dave Ford</a>",BAL,24,40,1,2,0,61,33,29,2,10,12,6.525,3.314,1.775,1.20,-1.09
"<a href=""https://www.baseball-reference.com/players/f/forscbo01.shtml"">Bob Forsch</a>",SLN,31,124&‌#8531;,10,5,0,106,47,44,7,29,41,3.185,3.299,1.086,1.41,.00
"<a href=""https://www.baseball-reference.com/players/f/forscke01.shtml"">Ken Forsch</a>",CAL,34,153,11,7,0,143,54,49,7,27,55,2.882,2.931,1.111,2.04,3.34
"<a href=""https://www.baseball-reference.com/players/f/forstte01.shtml"">Terry Forster</a>",LAN,29,30&‌#8532;,0,1,0,37,14,14,1,15,17,4.109,3.349,1.696,1.13,.02
"<a href=""https://www.baseball-reference.com/players/f/frazige01.shtml"">George Frazier</a>",NYA,26,27&‌#8532;,0,1,3,26,7,5,1,11,17,1.627,3.029,1.337,1.55,.00
"<a href=""https://www.baseball-reference.com/players/f/frostda01.shtml"">Dave Frost</a>",CAL,28,47&‌#8531;,1,8,0,44,30,29,3,19,16,5.514,3.921,1.331,.84,-.51
"<a href=""https://www.baseball-reference.com/players/f/frymawo01.shtml"">Woodie Fryman</a>",MON,41,43,5,3,7,38,16,9,1,14,25,1.884,2.648,1.209,1.79,.28
"<a href=""https://www.baseball-reference.com/players/g/galasbo01.shtml"">Bob Galasso</a>",SEA,29,31&‌#8532;,1,1,1,32,19,17,2,13,14,4.832,3.763,1.421,1.08,-.09
"<a href=""https://www.baseball-reference.com/players/g/galeri01.shtml"">Rich Gale</a>",KCA,27,101&‌#8532;,6,6,0,107,63,61,14,38,47,5.400,4.528,1.426,1.24,-1.04
"<a href=""https://www.baseball-reference.com/players/g/garbege01.shtml"">Gene Garber</a>",ATL,33,58&‌#8532;,4,6,2,49,23,17,2,20,34,2.608,2.896,1.176,1.70,.44
"<a href=""https://www.baseball-reference.com/players/g/garlawa01.shtml"">Wayne Garland</a>",CLE,30,56,3,7,0,89,40,36,8,14,15,5.786,4.454,1.839,1.07,-.41
"<a href=""https://www.baseball-reference.com/players/g/garvije01.shtml"">Jerry Garvin</a>",TOR,25,53,1,2,0,46,20,20,3,23,25,3.396,3.727,1.302,1.09,1.15
"<a href=""https://www.baseball-reference.com/players/g/geiseda01.shtml"">Dave Geisel</a>",CHN,26,16,2,0,0,11,3,1,0,10,7,.562,3.684,1.312,.70,.87
"<a href=""https://www.baseball-reference.com/players/g/gleatje01.shtml"">Jerry Don Gleaton</a>",SEA,23,85&‌#8531;,4,7,0,88,50,45,10,38,31,4.746,4.711,1.477,.82,.18
"<a href=""https://www.baseball-reference.com/players/g/glynned01.shtml"">Ed Glynn</a>",CLE,28,7&‌#8532;,0,0,0,5,1,1,0,4,4,1.174,3.179,1.174,1.00,.26
"<a href=""https://www.baseball-reference.com/players/g/goltzda01.shtml"">Dave Goltz</a>",LAN,32,77,2,7,1,83,35,35,4,25,48,4.091,3.001,1.403,1.92,.00
"<a href=""https://www.baseball-reference.com/players/g/gomezlu01.shtml"">Luis Gomez</a>",ATL,29,1,0,0,0,3,3,3,0,2,0,27.000,6.543,5.000,.00,-.11
"<a href=""https://www.baseball-reference.com/players/g/gormato03.shtml"">Tom Gorman</a>",MON,23,15,0,0,0,12,7,7,0,6,13,4.200,1.878,1.200,2.17,.05
"<a href=""https://www.baseball-reference.com/players/g/gossari01.shtml"">Rich Gossage</a>",NYA,29,46&‌#8532;,3,2,20,22,6,4,2,14,48,.771,1.886,.771,3.43,.00
"<a href=""https://www.baseball-reference.com/players/g/griffmi02.shtml"">Mike Griffin</a>",2,24,56&‌#8531;,2,5,1,69,28,27,4,9,24,4.314,3.108,1.385,2.67,.09
"<a href=""https://www.baseball-reference.com/players/g/griffto02.shtml"">Tom Griffin</a>",SFN,33,129&‌#8531;,8,8,0,121,62,54,8,57,83,3.758,3.279,1.376,1.46,.56
"<a href=""https://www.baseball-reference.com/players/g/guidrro01.shtml"">Ron Guidry</a>",NYA,30,127,11,5,0,100,41,39,12,26,104,2.764,2.785,.992,4.00,3.06
"<a href=""https://www.baseball-reference.com/players/g/gullibi01.shtml"">Bill Gullickson</a>",MON,22,157&‌#8531;,7,9,0,142,54,49,3,34,115,2.803,1.973,1.119,3.38,2.60
"<a href=""https://www.baseball-reference.com/players/g/gurala01.shtml"">Larry Gura</a>",KCA,33,172&‌#8531;,11,8,0,139,61,52,11,35,61,2.716,3.292,1.010,1.74,.00
"<a href=""https://www.baseball-reference.com/players/h/haasmo01.shtml"">Moose Haas</a>",ML4,25,137&‌#8531;,11,7,0,146,69,68,10,40,64,4.456,3.450,1.354,1.60,.28
"<a href=""https://www.baseball-reference.com/players/h/hammaat01.shtml"">Atlee Hammaker</a>",KCA,23,39,1,3,0,44,24,24,2,12,11,5.538,3.595,1.436,.92,.00
"<a href=""https://www.baseball-reference.com/players/h/hannapr01.shtml"">Preston Hanna</a>",ATL,26,35&‌#8531;,2,1,0,45,27,25,2,23,22,6.368,3.978,1.925,.96,-.83
"<a href=""https://www.baseball-reference.com/players/h/hargeal01.shtml"">Alan Hargesheimer</a>",SFN,26,18&‌#8532;,1,2,0,20,9,9,1,9,6,4.339,3.990,1.554,.67,.09
"<a href=""https://www.baseball-reference.com/players/h/harrigr01.shtml"">Greg Harris</a>",NYN,25,68&‌#8532;,3,5,1,65,36,34,8,28,54,4.456,3.646,1.354,1.93,.00
"<a href=""https://www.baseball-reference.com/players/h/hasslan01.shtml"">Andy Hassler</a>",CAL,29,75&‌#8532;,4,3,5,72,29,27,8,33,44,3.211,4.175,1.388,1.33,1.00
"<a href=""https://www.baseball-reference.com/players/h/hausmto01.shtml"">Tom Hausman</a>",NYN,28,33,0,1,0,28,8,8,2,7,13,2.182,3.262,1.061,1.86,.00
"<a href=""https://www.baseball-reference.com/players/h/havenbr01.shtml"">Brad Havens</a>",MIN,21,78,3,6,0,76,33,31,6,24,43,3.577,3.387,1.282,1.79,.00
"<a href=""https://www.baseball-reference.com/players/h/heaveda01.shtml"">Dave Heaverlo</a>",OAK,30,5&‌#8532;,1,0,0,7,1,1,0,3,2,1.588,3.400,1.765,.67,.22
"<a href=""https://www.baseball-reference.com/players/h/hernawi01.shtml"">Willie Hernandez</a>",CHN,26,13&‌#8532;,0,0,2,14,7,6,0,8,13,3.951,2.464,1.610,1.62,.05
"<a href=""https://www.baseball-reference.com/players/h/hickeke01.shtml"">Kevin Hickey</a>",CHA,25,44&‌#8531;,0,2,3,38,22,18,3,18,17,3.654,3.889,1.263,.94,-.10
"<a href=""https://www.baseball-reference.com/players/h/hobbsjo01.shtml"">John Hobbs</a>",MIN,25,5&‌#8532;,0,0,0,5,2,2,0,6,1,3.176,4.450,1.941,.17,.14
"<a href=""https://www.baseball-reference.com/players/h/hollaal01.shtml"">Al Holland</a>",SFN,28,100&‌#8532;,7,5,7,87,31,27,4,44,78,2.414,2.814,1.301,1.77,.00
"<a href=""https://www.baseball-reference.com/players/h/honeyri01.shtml"">Rick Honeycutt</a>",TEX,27,127&‌#8532;,11,6,0,120,49,47,12,17,40,3.313,3.617,1.073,2.35,.00
"<a href=""https://www.baseball-reference.com/players/h/hootobu01.shtml"">Burt Hooton</a>",LAN,31,142&‌#8531;,11,6,0,124,42,36,3,33,74,2.276,2.487,1.103,2.24,3.25
"<a href=""https://www.baseball-reference.com/players/h/houghch01.shtml"">Charlie Hough</a>",TEX,33,82,4,1,1,61,30,27,4,31,69,2.963,2.575,1.122,2.23,.83
"<a href=""https://www.baseball-reference.com/players/h/howelja01.shtml"">Jay Howell</a>",CHN,25,22&‌#8531;,2,0,0,23,13,12,3,10,10,4.836,4.591,1.478,1.00,.07
"<a href=""https://www.baseball-reference.com/players/h/howest01.shtml"">Steve Howe</a>",LAN,23,54,5,3,8,51,17,15,2,18,32,2.500,2.891,1.278,1.78,1.05
"<a href=""https://www.baseball-reference.com/players/h/hoytla01.shtml"">LaMarr Hoyt</a>",CHA,26,90&‌#8532;,9,3,10,80,40,36,10,28,60,3.574,3.561,1.191,2.14,.46
"<a href=""https://www.baseball-reference.com/players/h/hraboal01.shtml"">Al Hrabosky</a>",ATL,31,33&‌#8532;,1,1,1,24,5,4,1,9,13,1.069,3.041,.980,1.44,1.19
"<a href=""https://www.baseball-reference.com/players/h/humeto01.shtml"">Tom Hume</a>",CIN,28,67&‌#8532;,9,4,13,63,27,26,7,31,27,3.458,4.599,1.389,.87,.00
"<a href=""https://www.baseball-reference.com/players/h/hurstbr01.shtml"">Bruce Hurst</a>",BOS,23,23,2,0,0,23,11,11,1,12,11,4.304,3.612,1.522,.92,.00
"<a href=""https://www.baseball-reference.com/players/j/jacksda01.shtml"">Darrell Jackson</a>",MIN,25,32&‌#8532;,3,3,0,35,16,16,1,19,26,4.408,3.047,1.653,1.37,.31
"<a href=""https://www.baseball-reference.com/players/j/jacksgr01.shtml"">Grant Jackson</a>",2,38,43,2,2,4,44,19,18,3,19,21,3.767,3.826,1.465,1.11,.92
