playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
altroni01,1898,1,LS3,NL,3,3,11,7,6,0,0,210,89,35,2,21,13,,4.50,,5,3,0,314,4,54,,,
amoledo01,1898,1,WAS,NL,0,6,7,5,4,0,0,148,83,43,0,22,11,,7.84,,2,6,0,253,1,57,,,
bakerki01,1898,1,WAS,NL,2,3,6,5,4,0,0,141,56,16,1,18,7,,3.06,,1,0,0,209,1,31,,,
batesfr01,1898,1,CL4,NL,2,1,4,4,4,0,0,87,30,10,0,11,5,,3.10,,0,1,0,125,0,15,,,
beckebo01,1898,1,PHI,NL,0,0,1,0,0,0,0,15,6,6,0,5,0,,10.80,,0,0,0,25,1,6,,,
breitte01,1898,1,CIN,NL,20,14,39,37,32,3,0,947,313,120,2,123,68,,3.42,,3,11,0,1353,2,170,,,
briggbu01,1898,1,CHN,NL,1,3,4,4,3,0,0,90,38,19,0,10,14,,5.70,,1,1,0,135,0,22,,,
callajo02,1898,1,SLN,NL,0,2,2,2,1,0,0,25,18,15,2,7,2,,16.20,,1,2,1,51,0,20,,,
callani01,1898,1,CHN,NL,20,10,31,31,30,2,0,823,267,75,2,71,73,,2.46,,4,10,3,1135,0,137,,,
carribi01,1898,1,NY1,NL,3,1,5,4,4,0,0,119,39,15,0,21,10,,3.40,,0,5,0,179,1,23,,,
carseki01,1898,1,SLN,NL,2,12,20,13,10,0,0,371,177,87,2,37,10,,6.33,,3,10,0,579,7,112,,,
clarkda01,1898,1,LS3,NL,0,1,1,1,1,0,0,27,10,5,1,2,1,,5.00,,0,2,0,40,0,7,,,
clarkhe01,1898,1,CHN,NL,1,0,1,1,1,0,0,27,8,2,0,5,1,,2.00,,0,1,0,40,0,4,,,
colempe01,1898,1,CIN,NL,0,1,1,1,1,0,0,27,13,3,0,3,2,,3.00,,0,1,0,43,0,7,,,
connbe01,1898,1,PHI,NL,0,1,1,1,0,0,0,21,13,5,1,2,3,,6.43,,0,0,0,35,0,9,,,
cronija01,1898,1,PIT,NL,2,2,4,4,2,1,0,84,35,11,0,8,9,,3.54,,0,0,0,123,0,14,,,
cunnibe01,1898,1,LS3,NL,28,15,44,42,41,0,0,1086,387,127,8,65,34,,3.16,,3,20,0,1510,2,174,,,
cuppyni01,1898,1,CL4,NL,9,8,18,15,13,1,0,384,147,47,4,25,27,,3.30,,0,6,0,545,3,62,,,
dammabi01,1898,1,CIN,NL,16,10,35,22,16,2,2,674,277,90,3,67,51,,3.61,,8,7,0,995,13,132,,,
daniepe01,1898,1,SLN,NL,1,6,10,6,3,0,0,164,62,22,0,14,13,,3.62,,0,3,0,236,3,41,,,
dinnebi01,1898,1,WAS,NL,9,16,29,27,22,0,0,655,238,97,6,88,83,,4.00,,11,16,0,968,2,140,,,
dohened01,1898,1,NY1,NL,7,19,28,27,23,0,0,639,238,87,1,101,96,,3.68,,19,20,0,970,1,164,,,
donahre01,1898,1,PHI,NL,16,17,35,35,33,1,0,853,327,112,7,80,57,,3.55,,2,14,0,1237,0,165,,,
donovbi01,1898,1,WAS,NL,1,6,17,7,6,0,0,264,88,42,0,69,36,,4.30,,12,7,0,416,10,74,,,
dowlipe01,1898,1,LS3,NL,13,20,36,32,30,0,0,857,284,132,7,120,84,,4.16,,5,22,2,1245,3,176,,,
dugglbi01,1898,1,PHI,NL,3,3,9,5,4,0,0,162,70,33,4,18,12,,5.50,,2,6,1,249,4,39,,,
dunklda01,1898,1,PHI,NL,1,4,12,7,4,0,0,205,83,53,1,38,21,,6.98,,5,9,0,326,4,70,,,
dunnja01,1898,1,BRO,NL,16,21,41,37,31,0,0,968,352,129,10,82,66,,3.60,,7,15,0,1375,3,180,,,
dwyerfr01,1898,1,CIN,NL,16,10,31,28,24,0,0,720,257,81,3,42,29,,3.04,,2,16,0,1003,3,117,,,
ehretre01,1898,1,LS3,NL,3,7,12,10,9,0,0,267,130,57,3,20,20,,5.76,,1,3,0,408,1,72,,,
esperdu01,1898,1,SLN,NL,3,5,10,8,6,0,0,194,86,43,1,22,14,,5.98,,2,0,0,294,1,49,,,
evansro01,1898,1,WAS,NL,3,3,7,6,4,0,0,152,50,19,0,25,11,,3.38,,2,7,0,227,1,27,,,
fifieja01,1898,1,PHI,NL,11,9,21,21,18,2,0,514,170,63,2,60,31,,3.31,,7,18,0,739,0,91,,,
frasech01,1898,1,LS3,NL,7,17,26,26,20,1,0,609,230,120,4,100,58,,5.32,,6,23,0,935,0,157,,,
frasech01,1898,2,CL4,NL,2,3,6,6,6,0,0,126,49,26,2,12,19,,5.57,,2,6,0,187,0,34,,,
frienda01,1898,1,CHN,NL,0,2,2,2,2,0,0,51,20,10,1,10,4,,5.29,,0,1,0,80,0,15,,,
gannojo01,1898,1,SLN,NL,0,1,1,1,1,0,0,27,13,11,0,5,2,,11.00,,0,1,0,45,0,13,,,
gardnji01,1898,1,PIT,NL,10,13,25,22,19,1,0,556,179,66,3,48,41,,3.21,,2,8,0,767,3,96,,,
gastowe01,1898,1,BRO,NL,1,1,2,2,2,0,0,48,17,5,0,9,0,,2.81,,1,0,0,72,0,9,,,
gettich01,1898,1,NY1,NL,6,3,17,8,7,0,0,345,141,49,1,39,14,,3.83,,1,8,0,518,9,72,,,
gillpge01,1898,1,SLN,NL,0,2,7,3,1,0,0,105,42,27,0,19,12,,6.94,,2,2,0,163,3,38,,,
goarjo01,1898,1,CIN,NL,0,0,1,0,0,0,0,6,4,2,0,1,0,,9.00,,0,0,0,11,1,3,,,
griffcl01,1898,1,CHN,NL,24,10,38,38,36,4,0,977,305,68,1,64,97,,1.88,,6,20,0,1323,0,105,,,
hansffc01,1898,1,BRO,NL,0,0,1,0,0,0,0,21,10,3,0,5,0,,3.86,,0,0,0,35,1,4,,,
hartbi01,1898,1,PIT,NL,5,9,16,15,13,1,1,375,141,67,4,44,19,,4.82,,0,7,0,551,1,81,,,
hastich01,1898,1,PIT,NL,4,10,19,13,12,0,0,412,142,52,2,52,40,,3.41,,2,10,1,598,6,76,,,
hawlepi01,1898,1,CIN,NL,27,11,43,37,32,3,0,993,357,124,5,91,69,,3.37,,6,22,0,1420,6,163,,,
hickmch01,1898,1,BSN,NL,1,2,6,3,3,1,2,99,22,8,0,13,9,,2.18,,1,0,0,130,3,8,,,
hillbi01,1898,1,CIN,NL,13,14,33,32,26,2,0,786,261,116,3,119,75,,3.98,,5,17,0,1149,1,146,,,
hoffebi01,1898,1,BLN,NL,0,4,4,4,4,0,0,103,62,28,0,16,5,,7.34,,1,1,0,177,0,44,,,
hoffebi01,1898,2,PIT,NL,3,0,4,3,3,0,0,93,26,6,0,15,11,,1.74,,1,0,0,130,1,7,,,
hoppele01,1898,1,BRO,NL,0,2,2,2,2,0,0,33,14,6,0,5,5,,4.91,,1,0,0,51,0,11,,,
hortoel01,1898,1,BRO,NL,0,1,1,1,1,0,0,27,16,10,0,6,0,,10.00,,1,0,0,48,0,13,,,
howelha01,1898,1,BRO,NL,2,0,2,2,2,0,0,54,15,10,0,11,2,,5.00,,2,1,0,79,0,11,,,
hugheja01,1898,1,BLN,NL,23,12,38,35,31,5,0,902,268,107,4,100,81,,3.20,,7,18,0,1248,3,152,,,
hugheji01,1898,1,SLN,NL,7,24,35,33,31,0,0,851,325,124,2,71,74,,3.93,,11,11,0,1221,2,169,,,
isbelfr01,1898,1,CHN,NL,4,7,13,9,7,0,0,243,86,32,0,42,16,,3.56,,4,7,1,367,4,54,,,
jonesco01,1898,1,CL4,NL,4,4,9,9,7,0,0,216,76,24,0,29,26,,3.00,,1,4,0,316,0,44,,,
katolja01,1898,1,CHN,NL,0,1,2,1,1,0,0,33,8,1,0,1,3,,0.82,,0,0,0,41,1,4,,,
kelbge01,1898,1,CL4,NL,0,1,3,1,1,0,0,49,23,8,0,1,8,,4.41,,0,4,0,75,2,17,,,
kennebr01,1898,1,BRO,NL,16,22,40,39,38,0,0,1018,360,127,12,123,73,,3.37,,5,5,0,1461,0,183,,,
killefr01,1898,1,PIT,NL,10,11,23,23,17,0,0,533,201,74,3,41,48,,3.75,,3,11,0,763,0,106,,,
killefr01,1898,2,WAS,NL,6,9,17,16,15,0,0,385,149,51,4,29,43,,3.58,,3,2,1,548,1,80,,,
kilroma01,1898,1,CHN,NL,6,7,13,11,10,0,0,301,119,48,2,30,18,,4.31,,6,11,0,448,2,67,,,
kitsofr01,1898,1,BLN,NL,8,5,17,13,13,1,0,358,123,43,0,35,32,,3.24,,2,8,1,508,4,71,,,
klobefr01,1898,1,BSN,NL,19,10,35,33,25,0,0,812,281,117,13,99,51,,3.89,,3,12,0,1168,2,168,,,
leevesa01,1898,1,PIT,NL,1,0,5,3,2,0,0,99,26,9,0,5,15,,2.45,,0,1,0,127,2,10,,,
lewiste01,1898,1,BSN,NL,26,8,41,33,29,1,2,940,267,101,9,109,72,,2.90,,12,9,0,1284,8,131,,,
