Name,Tm,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/c/coaklan01.shtml"">Andy Coakley</a>",CIN,24,796,17,16,1,269,97,69,1,79,89,2.340,2.370,1.312,1.13,0.00
"<a href=""https://www.baseball-reference.com/players/c/coombja01.shtml"">Jack Coombs</a>",PHA,24,398,6,9,2,109,58,46,2,64,73,3.121,2.519,1.304,1.14,0.15
"<a href=""https://www.baseball-reference.com/players/c/corrifr01.shtml"">F. Corridon</a>",PHI,26,822,18,14,2,228,107,75,0,89,131,2.464,2.097,1.157,1.47,1.54
"<a href=""https://www.baseball-reference.com/players/c/covelha01.shtml"">H. Coveleski</a>",PHI,21,60,1,0,0,10,2,0,0,3,6,.000,1.852,.650,2.00,0.83
"<a href=""https://www.baseball-reference.com/players/c/craigge01.shtml"">George Craig</a>",PHA,23,5,0,0,0,2,3,2,0,3,0,10.800,3.796,3.000,0.00,-0.23
"<a href=""https://www.baseball-reference.com/players/d/dessaru01.shtml"">Rube Dessau</a>",BSN,24,28,0,1,0,13,11,11,0,10,1,10.607,5.017,2.464,0.10,-0.51
"<a href=""https://www.baseball-reference.com/players/d/dinnebi01.shtml"">Bill Dinneen</a>",2,31,564,7,14,4,195,92,61,8,41,46,2.920,2.770,1.255,1.12,0.05
"<a href=""https://www.baseball-reference.com/players/d/donovbi01.shtml"">Bill Donovan</a>",DET,30,813,25,4,1,222,96,66,3,82,123,2.192,2.234,1.122,1.50,5.01
"<a href=""https://www.baseball-reference.com/players/d/dornegu01.shtml"">Gus Dorner</a>",BSN,30,814,12,16,0,253,120,94,4,92,85,3.118,2.600,1.271,0.92,1.24
"<a href=""https://www.baseball-reference.com/players/d/doylesl01.shtml"">S. Doyle</a>",NYA,25,581,11,11,1,169,86,57,2,67,94,2.649,2.286,1.219,1.40,0.00
"<a href=""https://www.baseball-reference.com/players/d/druhoca01.shtml"">Carl Druhot</a>",SLN,25,7,0,1,0,3,5,4,0,4,1,15.429,7.205,3.000,0.25,-0.30
"<a href=""https://www.baseball-reference.com/players/d/dugglbi01.shtml"">B. Duggleby</a>",2,33,208,2,4,0,77,44,36,2,23,12,4.673,2.907,1.442,0.52,-1.05
"<a href=""https://www.baseball-reference.com/players/d/durbiki01.shtml"">Kid Durbin</a>",CHN,20,50,0,1,1,14,13,10,0,10,5,5.400,3.225,1.440,0.50,-0.69
"<a href=""https://www.baseball-reference.com/players/d/durhabu01.shtml"">Bull Durham</a>",WS1,30,15,0,0,0,10,9,7,0,4,1,12.600,3.268,2.800,0.25,-0.52
"<a href=""https://www.baseball-reference.com/players/d/dygerji01.shtml"">Jimmy Dygert</a>",PHA,22,785,21,8,1,200,98,68,2,85,151,2.339,1.887,1.089,1.78,3.10
"<a href=""https://www.baseball-reference.com/players/e/edmonsa01.shtml"">S. Edmonston</a>",WS1,23,9,0,0,0,8,3,3,0,1,0,9.000,2.886,3.000,0.00,-0.13
"<a href=""https://www.baseball-reference.com/players/e/essicbi01.shtml"">Bill Essick</a>",CIN,26,65,0,2,0,23,15,7,0,8,7,2.908,2.486,1.431,0.88,-0.44
"<a href=""https://www.baseball-reference.com/players/e/eubanjo01.shtml"">John Eubank</a>",DET,34,243,3,3,0,88,40,24,0,20,17,2.667,2.485,1.333,0.85,0.20
"<a href=""https://www.baseball-reference.com/players/e/ewingbo01.shtml"">Bob Ewing</a>",CIN,34,998,17,19,0,279,104,64,2,85,147,1.731,2.075,1.094,1.73,6.33
"<a href=""https://www.baseball-reference.com/players/f/falkecy01.shtml"">C. Falkenberg</a>",WS1,27,701,6,17,1,195,105,61,0,77,108,2.350,2.139,1.164,1.40,0.00
"<a href=""https://www.baseball-reference.com/players/f/ferguge01.shtml"">C. Ferguson</a>",NY1,23,192,3,2,1,63,32,15,2,20,37,2.109,2.132,1.297,1.85,-0.29
"<a href=""https://www.baseball-reference.com/players/f/fienelo01.shtml"">Lou Fiene</a>",CHA,22,78,0,1,1,30,17,12,0,7,15,4.154,1.648,1.423,2.14,-0.60
"<a href=""https://www.baseball-reference.com/players/f/flahepa02.shtml"">P. Flaherty</a>",BSN,31,651,12,15,0,197,90,65,4,59,34,2.696,2.840,1.180,0.58,2.19
"<a href=""https://www.baseball-reference.com/players/f/frasech01.shtml"">Chick Fraser</a>",CHN,33,415,8,5,1,112,51,35,1,46,41,2.277,2.632,1.142,0.89,0.48
"<a href=""https://www.baseball-reference.com/players/f/fritzch01.shtml"">C. Fritz</a>",PHA,25,9,0,0,0,0,1,1,0,3,1,3.000,4.007,1.000,0.33,0.07
"<a href=""https://www.baseball-reference.com/players/f/frocksa01.shtml"">Sam Frock</a>",BSN,24,100,1,2,0,28,17,11,1,11,12,2.970,2.694,1.170,1.09,0.00
"<a href=""https://www.baseball-reference.com/players/f/frommar01.shtml"">Art Fromme</a>",SLN,23,437,5,13,0,138,73,47,3,67,67,2.904,2.820,1.407,1.00,-0.12
"<a href=""https://www.baseball-reference.com/players/g/gehrihe01.shtml"">Hank Gehring</a>",WS1,26,261,3,7,0,92,44,32,1,14,31,3.310,2.068,1.218,2.21,0.37
"<a href=""https://www.baseball-reference.com/players/g/gladefr01.shtml"">Fred Glade</a>",SLA,31,606,13,9,0,187,81,60,2,45,71,2.673,2.139,1.149,1.58,1.79
"<a href=""https://www.baseball-reference.com/players/g/glazera01.shtml"">Ralph Glaze</a>",BOS,26,547,9,13,0,150,75,47,4,48,68,2.320,2.446,1.086,1.42,1.06
"<a href=""https://www.baseball-reference.com/players/g/grahaos01.shtml"">Oscar Graham</a>",WS1,28,312,4,9,0,116,66,46,3,29,44,3.981,2.251,1.394,1.52,-0.97
"<a href=""https://www.baseball-reference.com/players/g/griffcl01.shtml"">C. Griffith</a>",NYA,37,25,0,0,0,15,16,8,0,6,5,8.640,2.947,2.520,0.83,-1.00
"<a href=""https://www.baseball-reference.com/players/h/hallch02.shtml"">Charley Hall</a>",CIN,22,204,4,2,0,51,22,19,0,43,25,2.515,3.266,1.382,0.58,1.24
"<a href=""https://www.baseball-reference.com/players/h/harrijo02.shtml"">Joe Harris</a>",BOS,25,177,0,7,0,57,28,20,0,13,24,3.051,1.980,1.186,1.85,0.05
"<a href=""https://www.baseball-reference.com/players/h/henlewe01.shtml"">W. Henley</a>",BRO,26,168,1,5,0,54,31,19,2,21,11,3.054,3.393,1.339,0.52,-0.59
"<a href=""https://www.baseball-reference.com/players/h/hessot01.shtml"">Otto Hess</a>",CLE,28,280,6,6,1,84,37,30,1,37,36,2.893,2.349,1.296,0.97,0.92
"<a href=""https://www.baseball-reference.com/players/h/hickmch01.shtml"">C. Hickman</a>",WS1,31,15,0,0,0,4,4,2,0,5,2,3.600,4.421,1.800,0.40,-0.13
"<a href=""https://www.baseball-reference.com/players/h/hittro01.shtml"">Roy Hitt</a>",CIN,23,460,6,10,0,143,76,58,2,56,63,3.404,2.391,1.298,1.12,-0.61
"<a href=""https://www.baseball-reference.com/players/h/hoelsar01.shtml"">A. Hoelskoet</a>",SLN,24,33,0,0,0,9,16,7,0,10,8,5.727,2.848,1.727,0.80,-0.67
"<a href=""https://www.baseball-reference.com/players/h/hoggbi01.shtml"">Bill Hogg</a>",NYA,25,500,10,8,0,173,84,57,3,83,64,3.078,2.997,1.536,0.77,1.46
"<a href=""https://www.baseball-reference.com/players/h/hopesa01.shtml"">Sam Hope</a>",PHA,28,1,0,0,0,3,1,0,0,0,0,.000,2.178,9.000,&infin;,-0.09
"<a href=""https://www.baseball-reference.com/players/h/howelha01.shtml"">Harry Howell</a>",SLA,30,949,16,15,3,258,112,68,3,88,118,1.935,2.316,1.094,1.34,4.07
"<a href=""https://www.baseball-reference.com/players/h/hugheto01.shtml"">Tom Hughes</a>",WS1,28,633,7,14,4,206,104,73,1,47,102,3.114,1.784,1.199,2.17,0.29
"<a href=""https://www.baseball-reference.com/players/h/hugheto02.shtml"">Tom Hughes</a>",NYA,23,81,2,0,0,16,10,8,0,11,10,2.667,2.457,1.000,0.91,0.65
"<a href=""https://www.baseball-reference.com/players/i/isbelfr01.shtml"">Frank Isbell</a>",CHA,31,1,0,0,1,0,0,0,0,0,0,.000,2.178,.000,&infin;,0.02
"<a href=""https://www.baseball-reference.com/players/j/jacobbe01.shtml"">B. Jacobson</a>",2,26,178,1,6,0,57,31,21,1,29,17,3.185,3.274,1.449,0.59,0.00
"<a href=""https://www.baseball-reference.com/players/j/johnswa01.shtml"">W. Johnson</a>",WS1,19,331,5,9,0,100,35,23,1,20,71,1.876,1.515,1.088,3.55,2.78
"<a href=""https://www.baseball-reference.com/players/j/jonesel01.shtml"">Elijah Jones</a>",DET,25,48,0,1,1,23,15,9,0,4,9,5.062,1.695,1.688,2.25,-0.68
"<a href=""https://www.baseball-reference.com/players/j/jossad01.shtml"">Addie Joss</a>",CLE,27,1016,27,11,2,279,100,69,3,54,127,1.834,1.956,.983,2.35,6.90
"<a href=""https://www.baseball-reference.com/players/k/kargeed01.shtml"">Ed Karger</a>",SLN,24,942,15,19,1,257,102,71,2,65,137,2.035,1.914,1.025,2.11,0.00
"<a href=""https://www.baseball-reference.com/players/k/keefebo01.shtml"">Bobby Keefe</a>",NYA,25,173,3,5,3,60,18,16,1,20,20,2.497,2.679,1.387,1.00,1.66
"<a href=""https://www.baseball-reference.com/players/k/killied01.shtml"">Ed Killian</a>",DET,30,942,25,13,0,286,103,62,2,91,96,1.777,2.413,1.201,1.05,6.33
"<a href=""https://www.baseball-reference.com/players/k/kitsofr01.shtml"">Frank Kitson</a>",2,37,279,4,3,0,116,51,35,1,26,25,3.387,2.405,1.527,0.96,-0.12
"<a href=""https://www.baseball-reference.com/players/k/krohru01.shtml"">Rube Kroh</a>",BOS,20,103,1,4,0,33,13,10,0,8,8,2.621,2.236,1.194,1.00,0.29
"<a href=""https://www.baseball-reference.com/players/l/lanfosa01.shtml"">Sam Lanford</a>",WS1,21,21,0,1,0,10,10,4,0,5,2,5.143,2.425,2.143,0.40,-0.50
"<a href=""https://www.baseball-reference.com/players/l/learyfr01.shtml"">Frank Leary</a>",CIN,26,24,0,1,0,7,2,1,0,6,4,1.125,3.575,1.625,0.67,0.24
"<a href=""https://www.baseball-reference.com/players/l/leevesa01.shtml"">Sam Leever</a>",PIT,35,650,14,9,0,182,70,40,3,46,65,1.662,2.286,1.052,1.41,3.23
"<a href=""https://www.baseball-reference.com/players/l/leifile01.shtml"">L. Leifield</a>",PIT,23,858,20,16,1,270,107,74,1,100,112,2.329,2.363,1.294,1.12,0.00
"<a href=""https://www.baseball-reference.com/players/l/liebhgl01.shtml"">G. Liebhardt</a>",CLE,24,841,18,14,1,254,100,64,1,85,110,2.055,2.242,1.209,1.29,3.47
"<a href=""https://www.baseball-reference.com/players/l/lindavi01.shtml"">V. Lindaman</a>",BSN,29,780,11,15,1,252,130,105,10,108,90,3.635,3.074,1.385,0.83,-0.48
"<a href=""https://www.baseball-reference.com/players/l/lindeer01.shtml"">E. Lindemann</a>",BSN,24,19,0,0,0,6,5,4,0,4,3,5.684,3.219,1.579,0.75,-0.21
"<a href=""https://www.baseball-reference.com/players/l/lordbr01.shtml"">Bris Lord</a>",PHA,23,3,0,0,0,3,2,1,0,0,0,9.000,2.178,3.000,&infin;,-0.15
"<a href=""https://www.baseball-reference.com/players/l/lundgca01.shtml"">C. Lundgren</a>",CHN,27,621,18,7,0,130,42,27,0,92,84,1.174,2.711,1.072,0.91,5.70
"<a href=""https://www.baseball-reference.com/players/l/lushjo01.shtml"">Johnny Lush</a>",2,21,604,10,15,0,180,85,59,2,63,91,2.637,2.178,1.207,1.44,0.98
"<a href=""https://www.baseball-reference.com/players/l/lynchmi02.shtml"">Mike Lynch</a>",2,27,324,5,8,1,105,56,36,3,52,43,3.000,3.149,1.454,0.83,-0.60
"<a href=""https://www.baseball-reference.com/players/m/maddoni01.shtml"">Nick Maddox</a>",PIT,20,162,5,1,0,32,8,5,0,13,38,.833,1.203,.833,2.92,2.20
"<a href=""https://www.baseball-reference.com/players/m/mallohe01.shtml"">Herm Malloy</a>",DET,22,24,0,1,0,13,10,5,1,5,6,5.625,3.878,2.250,1.20,-0.33
"<a href=""https://www.baseball-reference.com/players/m/manniru01.shtml"">Rube Manning</a>",NYA,24,27,0,1,0,8,3,3,0,3,3,3.000,2.178,1.222,1.00,0.30
"<a href=""https://www.baseball-reference.com/players/m/masonde01.shtml"">Del Mason</a>",CIN,23,438,5,12,0,144,68,51,2,55,45,3.144,2.771,1.363,0.82,-0.22
"<a href=""https://www.baseball-reference.com/players/m/mathech01.shtml"">C. Mathewson</a>",NY1,26,945,24,12,2,250,88,70,5,53,178,2.000,1.751,.962,3.36,0.00
"<a href=""https://www.baseball-reference.com/players/m/mathehe01.shtml"">H. Mathewson</a>",NY1,20,3,0,0,1,1,0,0,0,0,0,.000,2.178,1.000,&infin;,0.06
"<a href=""https://www.baseball-reference.com/players/m/mcclojo01.shtml"">J. McCloskey</a>",PHI,24,27,0,0,0,15,9,7,0,6,3,7.000,3.102,2.333,0.50,-0.50
"<a href=""https://www.baseball-reference.com/players/m/mcdonjo01.shtml"">J. McDonald</a>",WS1,24,18,0,0,0,12,11,6,0,2,3,9.000,2.178,2.333,1.50,-0.37
"<a href=""https://www.baseball-reference.com/players/m/mcgilbi01.shtml"">Bill McGill</a>",SLA,27,55,1,0,0,22,8,7,0,2,8,3.436,1.675,1.309,4.00,0.04
"<a href=""https://www.baseball-reference.com/players/m/mcginjo01.shtml"">J. McGinnity</a>",NY1,36,931,18,18,4,320,126,109,6,58,120,3.161,2.077,1.218,2.07,2.12
"<a href=""https://www.baseball-reference.com/players/m/mcglyst01.shtml"">S. McGlynn</a>",SLN,35,1057,14,25,1,329,159,114,6,112,109,2.912,2.700,1.252,0.97,1.31
"<a href=""https://www.baseball-reference.com/players/m/mcintha01.shtml"">H. McIntire</a>",BRO,28,599,7,15,0,178,82,53,6,79,49,2.389,3.201,1.287,0.62,1.40
"<a href=""https://www.baseball-reference.com/players/m/mcquige01.shtml"">G. McQuillan</a>",PHI,22,123,4,0,0,21,3,3,0,11,28,.659,1.478,.780,2.55,0.00
"<a href=""https://www.baseball-reference.com/players/m/minahco01.shtml"">C. Minahan</a>",CIN,24,42,0,2,0,12,8,2,0,13,4,1.286,4.426,1.786,0.31,-0.14
"<a href=""https://www.baseball-reference.com/players/m/mooreea01.shtml"">Earl Moore</a>",2,29,250,3,7,1,90,63,38,1,38,35,4.104,2.656,1.536,0.92,0.00
"<a href=""https://www.baseball-reference.com/players/m/morenle01.shtml"">Lew Moren</a>",PHI,23,765,11,18,1,202,106,72,3,101,98,2.541,2.669,1.188,0.97,0.52
"<a href=""https://www.baseball-reference.com/players/m/morgacy01.shtml"">Cy Morgan</a>",2,28,508,8,11,0,154,78,62,4,51,64,3.295,2.543,1.211,1.25,-1.62
"<a href=""https://www.baseball-reference.com/players/m/mullige01.shtml"">G. Mullin</a>",DET,26,1072,20,20,3,346,153,103,1,106,146,2.594,2.162,1.265,1.38,2.87
"<a href=""https://www.baseball-reference.com/players/n/neuerte01.shtml"">Tacks Neuer</a>",NYA,30,162,4,2,0,40,21,13,1,19,22,2.167,2.677,1.093,1.16,1.28
"<a href=""https://www.baseball-reference.com/players/n/newtodo01.shtml"">Doc Newton</a>",NYA,29,399,7,10,0,132,66,47,0,31,70,3.180,1.687,1.226,2.26,1.61
"<a href=""https://www.baseball-reference.com/players/o/oberlfr01.shtml"">F. Oberlin</a>",2,31,284,3,11,0,105,69,47,2,36,36,4.468,2.677,1.489,1.00,-2.36
"<a href=""https://www.baseball-reference.com/players/o/orthal01.shtml"">Al Orth</a>",NYA,34,746,14,21,0,244,134,72,2,53,78,2.606,2.221,1.194,1.47,0.43
"<a href=""https://www.baseball-reference.com/players/o/oteybi01.shtml"">Bill Otey</a>",PIT,20,49,0,1,0,23,11,8,1,4,5,4.408,2.805,1.653,1.25,-0.35
"<a href=""https://www.baseball-reference.com/players/o/overaor01.shtml"">O. Overall</a>",CHN,26,805,23,7,3,201,62,50,3,69,141,1.677,1.918,1.006,2.04,5.50
"<a href=""https://www.baseball-reference.com/players/o/owenfr01.shtml"">Frank Owen</a>",CHA,27,141,2,3,0,43,22,13,1,13,15,2.489,2.645,1.191,1.15,0.10
"<a href=""https://www.baseball-reference.com/players/p/pastoji01.shtml"">J. Pastorius</a>",BRO,25,666,16,12,0,218,74,58,2,77,70,2.351,2.621,1.329,0.91,3.29
"<a href=""https://www.baseball-reference.com/players/p/patteca01.shtml"">Casey Patten</a>",WS1,33,712,12,16,0,272,135,94,3,63,58,3.565,2.552,1.412,0.92,0.00
"<a href=""https://www.baseball-reference.com/players/p/pattero01.shtml"">R. Patterson</a>",CHA,30,288,4,6,0,105,42,28,0,18,27,2.625,2.119,1.281,1.50,0.19
"<a href=""https://www.baseball-reference.com/players/p/peltyba01.shtml"">Barney Pelty</a>",SLA,26,819,12,21,1,234,101,78,1,64,85,2.571,2.108,1.092,1.33,2.72
"<a href=""https://www.baseball-reference.com/players/p/pfeffbi01.shtml"">B. Pfeffer</a>",BSN,25,432,6,8,0,129,62,48,3,61,65,3.000,2.691,1.319,1.07,0.77
"<a href=""https://www.baseball-reference.com/players/p/pfiesja01.shtml"">J. Pfiester</a>",CHN,29,585,14,9,0,143,61,25,1,48,90,1.154,1.977,.979,1.88,1.66
"<a href=""https://www.baseball-reference.com/players/p/phillde01.shtml"">D. Phillippe</a>",PIT,35,642,14,11,2,214,83,62,2,36,61,2.607,2.164,1.168,1.69,1.49
"<a href=""https://www.baseball-reference.com/players/p/pittito01.shtml"">T. Pittinger</a>",PHI,35,306,9,5,0,101,43,34,3,35,37,3.000,2.706,1.333,1.06,0.09
"<a href=""https://www.baseball-reference.com/players/p/planked01.shtml"">Eddie Plank</a>",PHA,31,1031,24,16,0,282,115,84,5,85,183,2.200,1.894,1.068,2.15,6.25
"<a href=""https://www.baseball-reference.com/players/p/powelja01.shtml"">Jack Powell</a>",SLA,32,767,13,16,1,229,104,76,4,62,96,2.675,2.299,1.138,1.55,1.89
"<a href=""https://www.baseball-reference.com/players/p/pruiete01.shtml"">Tex Pruiett</a>",BOS,24,521,3,11,3,166,77,60,1,59,54,3.109,2.506,1.296,0.92,0.73
"<a href=""https://www.baseball-reference.com/players/r/raymobu01.shtml"">Bugs Raymond</a>",SLN,25,194,2,4,0,56,34,12,3,21,34,1.670,2.649,1.191,1.62,-0.24
"<a href=""https://www.baseball-reference.com/players/r/reulbed01.shtml"">Ed Reulbach</a>",CHN,24,576,17,4,0,147,48,36,1,64,96,1.688,2.102,1.099,1.50,0.00
"<a href=""https://www.baseball-reference.com/players/r/rhoadbo01.shtml"">Bob Rhoads</a>",CLE,27,825,15,14,1,258,105,70,0,84,76,2.291,2.387,1.244,0.90,2.33
"<a href=""https://www.baseball-reference.com/players/r/richile01.shtml"">Lew Richie</a>",PHI,23,351,6,6,0,88,37,23,0,38,40,1.769,2.349,1.077,1.05,0.00
"<a href=""https://www.baseball-reference.com/players/r/ruckena01.shtml"">Nap Rucker</a>",BRO,22,826,15,13,0,242,94,63,3,80,131,2.059,2.152,1.169,1.64,3.71
"<a href=""https://www.baseball-reference.com/players/s/scanldo01.shtml"">Doc Scanlan</a>",BRO,26,321,6,8,0,90,50,38,1,61,59,3.196,2.844,1.411,0.97,-0.23
"<a href=""https://www.baseball-reference.com/players/s/shielch01.shtml"">C. Shields</a>",SLN,27,20,0,2,0,12,11,7,0,7,1,9.450,3.979,2.850,0.14,-0.70
"<a href=""https://www.baseball-reference.com/players/s/sieveed01.shtml"">Ed Siever</a>",DET,32,824,18,11,1,256,89,66,1,52,88,2.163,2.034,1.121,1.69,5.27
"<a href=""https://www.baseball-reference.com/players/s/smithch02.shtml"">C. Smith</a>",WS1,27,776,10,20,0,254,103,75,0,51,119,2.610,1.849,1.179,2.33,0.00
"<a href=""https://www.baseball-reference.com/players/s/smithfr03.shtml"">Frank Smith</a>",CHA,27,930,23,10,0,280,105,85,3,111,139,2.468,2.459,1.261,1.25,0.00
"<a href=""https://www.baseball-reference.com/players/s/smithfr04.shtml"">Fred Smith</a>",CIN,28,256,2,7,1,90,44,27,3,24,19,2.848,2.876,1.336,0.79,-0.54
"<a href=""https://www.baseball-reference.com/players/s/spadebo01.shtml"">Bob Spade</a>",CIN,30,81,1,2,0,21,5,3,0,9,7,1.000,2.564,1.111,0.78,1.32
"<a href=""https://www.baseball-reference.com/players/s/sparktu01.shtml"">Tully Sparks</a>",PHI,32,795,22,8,1,221,78,59,2,51,90,2.004,2.094,1.026,1.76,4.40
"<a href=""https://www.baseball-reference.com/players/s/steelel01.shtml"">Elmer Steele</a>",BOS,23,34,0,1,0,11,7,2,0,1,10,1.588,.770,1.059,10.00,0.00
"<a href=""https://www.baseball-reference.com/players/s/stricel01.shtml"">E. Stricklett</a>",BRO,30,689,12,14,0,211,85,58,1,65,69,2.273,2.383,1.202,1.06,2.45
"<a href=""https://www.baseball-reference.com/players/t/tanneje01.shtml"">J. Tannehill</a>",BOS,32,393,6,7,1,131,59,36,3,20,29,2.473,2.373,1.153,1.45,0.21
"<a href=""https://www.baseball-reference.com/players/t/taylodu01.shtml"">Dummy Taylor</a>",NY1,32,513,11,7,1,145,66,46,1,46,56,2.421,2.355,1.117,1.22,1.52
"<a href=""https://www.baseball-reference.com/players/t/tayloja02.shtml"">Jack Taylor</a>",CHN,33,369,7,5,0,127,62,45,3,33,22,3.293,2.900,1.301,0.67,-1.41
"<a href=""https://www.baseball-reference.com/players/t/thielja01.shtml"">J. Thielman</a>",CLE,28,498,11,8,0,151,60,43,2,34,56,2.331,2.148,1.114,1.65,0.00
"<a href=""https://www.baseball-reference.com/players/t/tiftra01.shtml"">Ray Tift</a>",NYA,23,57,0,0,0,33,14,10,0,4,6,4.737,2.178,1.947,1.50,-0.27
"<a href=""https://www.baseball-reference.com/players/t/tonkido01.shtml"">Doc Tonkin</a>",WS1,25,8,0,0,0,6,3,2,0,5,0,6.750,6.535,4.125,0.00,-0.10
"<a href=""https://www.baseball-reference.com/players/v/vickeru01.shtml"">Rube Vickers</a>",PHA,28,151,2,2,0,44,27,19,1,12,21,3.397,2.258,1.113,1.75,-0.51
"<a href=""https://www.baseball-reference.com/players/w/wadderu01.shtml"">Rube Waddell</a>",PHA,30,854,19,13,0,234,115,68,2,73,232,2.150,1.264,1.078,3.18,2.56
"<a href=""https://www.baseball-reference.com/players/w/walshco01.shtml"">Connie Walsh</a>",PIT,25,3,0,0,0,1,1,1,0,1,0,9.000,5.010,2.000,0.00,-0.07
"<a href=""https://www.baseball-reference.com/players/w/walshed01.shtml"">Ed Walsh</a>",CHA,26,1267,24,18,4,341,120,75,3,87,206,1.598,1.852,1.013,2.37,7.73
"<a href=""https://www.baseball-reference.com/players/w/weimeja01.shtml"">Jake Weimer</a>",CIN,33,627,11,14,0,165,73,56,6,63,67,2.411,2.504,1.091,1.06,2.97
"<a href=""https://www.baseball-reference.com/players/w/whitedo01.shtml"">Doc White</a>",CHA,28,873,27,13,1,270,93,73,3,38,141,2.258,1.683,1.058,3.71,4.27
