Name,Tm,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/b/berryjo03.shtml"">Joe Berry</a>",PHA,40,391,8,7,5,114,40,34,5,38,51,2.348,3.141,1.166,1.34,0.00
"<a href=""https://www.baseball-reference.com/players/b/bevenbi01.shtml"">Bill Bevens</a>",NYA,28,552,13,9,0,174,83,75,12,68,76,3.668,3.680,1.315,1.12,0.62
"<a href=""https://www.baseball-reference.com/players/b/blackdo01.shtml"">Don Black</a>",PHA,28,376,5,11,0,154,77,72,5,69,47,5.170,3.893,1.779,0.68,-1.35
"<a href=""https://www.baseball-reference.com/players/b/bonhati01.shtml"">Tiny Bonham</a>",NYA,31,542,8,11,0,186,72,66,11,22,42,3.288,3.219,1.151,1.91,1.69
"<a href=""https://www.baseball-reference.com/players/b/borowha01.shtml"">Hank Borowy</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteborowha01"" style=""display:none;""></input><label for=""footnoteborowha01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivborowha01"">NYA, CHN</div></span>",29,764,21,7,1,212,94,75,8,105,82,2.651,3.572,1.245,0.78,0.00
"<a href=""https://www.baseball-reference.com/players/b/bosseme01.shtml"">Mel Bosser</a>",CIN,31,48,2,0,0,9,6,6,0,17,3,3.375,5.636,1.625,0.18,0.24
"<a href=""https://www.baseball-reference.com/players/b/bowlech01.shtml"">C. Bowles</a>",PHA,28,100,0,3,0,35,19,19,3,23,11,5.130,5.146,1.740,0.48,-0.15
"<a href=""https://www.baseball-reference.com/players/b/bowmajo01.shtml"">Joe Bowman</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebowmajo01"" style=""display:none;""></input><label for=""footnotebowmajo01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbowmajo01"">BOS, CIN</div></span>",35,592,11,15,0,216,101,86,9,77,71,3.922,3.441,1.485,0.92,1.54
"<a href=""https://www.baseball-reference.com/players/b/brancra01.shtml"">Ralph Branca</a>",BRO,19,329,5,6,1,73,44,37,4,79,69,3.036,3.988,1.386,0.87,1.96
"<a href=""https://www.baseball-reference.com/players/b/brechha01.shtml"">H. Brecheen</a>",SLN,30,472,15,4,2,136,48,44,5,44,63,2.517,2.914,1.144,1.43,4.55
"<a href=""https://www.baseball-reference.com/players/b/breweja01.shtml"">Jack Brewer</a>",NY1,27,479,8,6,0,162,77,68,14,58,49,3.833,4.116,1.378,0.84,1.59
"<a href=""https://www.baseball-reference.com/players/b/bridgto01.shtml"">T. Bridges</a>",DET,38,33,1,0,0,14,6,4,2,2,6,3.273,4.275,1.455,3.00,-0.01
"<a href=""https://www.baseball-reference.com/players/b/bukercy01.shtml"">Cy Buker</a>",BRO,27,262,7,2,5,90,41,32,2,45,48,3.298,3.230,1.546,1.07,0.78
"<a href=""https://www.baseball-reference.com/players/b/burkhke01.shtml"">Ken Burkhart</a>",SLN,28,652,18,8,2,206,76,70,9,66,67,2.899,3.351,1.252,1.02,0.00
"<a href=""https://www.baseball-reference.com/players/b/bushgu01.shtml"">Guy Bush</a>",CIN,43,13,0,0,1,5,4,4,0,3,1,8.308,4.063,1.846,0.33,-0.09
"<a href=""https://www.baseball-reference.com/players/b/butchma01.shtml"">Max Butcher</a>",PIT,34,508,10,8,0,184,76,57,7,46,37,3.030,3.374,1.358,0.80,2.25
"<a href=""https://www.baseball-reference.com/players/b/byerlbu01.shtml"">Bud Byerly</a>",SLN,25,285,4,5,0,111,61,50,3,41,39,4.737,3.349,1.600,0.95,0.00
"<a href=""https://www.baseball-reference.com/players/c/caldwea01.shtml"">E. Caldwell</a>",CHA,40,316,6,7,4,108,50,42,8,37,45,3.589,3.636,1.377,1.22,0.00
"<a href=""https://www.baseball-reference.com/players/c/calvepa01.shtml"">Paul Calvert</a>",CLE,27,4,0,0,0,3,2,2,0,1,1,13.500,3.083,3.000,1.00,-0.14
"<a href=""https://www.baseball-reference.com/players/c/cardobe01.shtml"">Ben Cardoni</a>",BSN,24,12,0,0,0,6,5,4,0,3,5,9.000,1.802,2.250,1.67,-0.19
"<a href=""https://www.baseball-reference.com/players/c/carneed01.shtml"">E. Carnett</a>",CLE,28,6,0,0,0,0,0,0,0,0,1,.000,1.278,.000,&infin;,0.09
"<a href=""https://www.baseball-reference.com/players/c/carraal01.shtml"">A. Carrasquel</a>",WS1,32,368,7,5,1,105,43,37,5,40,38,2.715,3.456,1.182,0.95,1.67
"<a href=""https://www.baseball-reference.com/players/c/cartear01.shtml"">A. Carter</a>",CIN,27,140,2,4,0,54,21,16,2,13,4,3.086,3.592,1.436,0.31,0.71
"<a href=""https://www.baseball-reference.com/players/c/castege01.shtml"">G. Caster</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotecastege01"" style=""display:none;""></input><label for=""footnotecastege01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivcastege01"">SLA, DET</div></span>",37,201,6,3,3,67,38,34,3,34,32,4.567,3.602,1.507,0.94,-0.54
"<a href=""https://www.baseball-reference.com/players/c/cecilre01.shtml"">Rex Cecil</a>",BOS,28,135,2,5,0,46,37,26,4,27,30,5.200,4.106,1.622,1.11,-1.28
"<a href=""https://www.baseball-reference.com/players/c/centepe01.shtml"">Pete Center</a>",CLE,33,257,6,3,1,89,42,38,2,28,34,3.992,2.985,1.366,1.21,0.05
"<a href=""https://www.baseball-reference.com/players/c/chandsp01.shtml"">S. Chandler</a>",NYA,37,93,2,1,0,30,16,16,2,7,12,4.645,3.292,1.194,1.71,-0.08
"<a href=""https://www.baseball-reference.com/players/c/chapmbe01.shtml"">Ben Chapman</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotechapmbe01"" style=""display:none;""></input><label for=""footnotechapmbe01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivchapmbe01"">BRO, PHI</div></span>",36,182,3,3,0,71,41,39,3,38,27,5.786,3.959,1.797,0.71,-0.52
"<a href=""https://www.baseball-reference.com/players/c/chetkmi01.shtml"">M. Chetkovich</a>",PHI,27,9,0,0,0,2,2,0,0,3,0,.000,5.532,1.667,0.00,0.02
"<a href=""https://www.baseball-reference.com/players/c/chipmbo01.shtml"">Bob Chipman</a>",CHN,26,216,4,5,0,63,37,28,4,34,29,3.500,3.848,1.347,0.85,0.13
"<a href=""https://www.baseball-reference.com/players/c/chrisru01.shtml"">R. Christopher</a>",PHA,27,682,13,13,2,213,92,80,9,75,100,3.167,3.055,1.267,1.33,2.91
"<a href=""https://www.baseball-reference.com/players/c/clarkot01.shtml"">Otey Clark</a>",BOS,30,246,4,4,0,86,33,28,6,19,20,3.073,3.667,1.280,1.05,0.71
"<a href=""https://www.baseball-reference.com/players/c/clearjo01.shtml"">Joe Cleary</a>",WS1,26,1,0,0,0,5,7,7,0,3,1,189.000,6.952,24.000,0.33,-0.30
"<a href=""https://www.baseball-reference.com/players/c/coffmdi01.shtml"">Dick Coffman</a>",PHI,38,79,2,1,0,39,18,15,0,2,2,5.127,2.609,1.557,1.00,-0.07
"<a href=""https://www.baseball-reference.com/players/c/comeljo01.shtml"">J. Comellas</a>",CHN,28,36,0,2,0,11,7,6,1,6,6,4.500,4.188,1.417,1.00,-0.03
"<a href=""https://www.baseball-reference.com/players/c/connebi01.shtml"">B. Connelly</a>",PHA,20,24,1,1,0,7,4,4,0,8,0,4.500,6.086,1.875,0.00,0.03
"<a href=""https://www.baseball-reference.com/players/c/coopemo01.shtml"">Mort Cooper</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotecoopemo01"" style=""display:none;""></input><label for=""footnotecoopemo01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivcoopemo01"">SLN, BSN</div></span>",32,305,9,4,1,97,42,33,5,34,59,2.921,2.963,1.289,1.74,0.55
"<a href=""https://www.baseball-reference.com/players/c/cozarch01.shtml"">C. Cozart</a>",BSN,25,24,1,0,0,10,11,9,2,15,4,10.125,10.084,3.125,0.27,-0.45
"<a href=""https://www.baseball-reference.com/players/c/creelja01.shtml"">Jack Creel</a>",SLN,29,261,5,4,2,78,41,40,5,45,34,4.138,3.921,1.414,0.76,0.73
"<a href=""https://www.baseball-reference.com/players/c/crockcl01.shtml"">C. Crocker</a>",BRO,20,6,0,0,1,2,0,0,0,1,1,.000,3.083,1.500,1.00,0.11
"<a href=""https://www.baseball-reference.com/players/c/croucbi02.shtml"">Bill Crouch</a>",SLN,37,40,1,0,0,12,5,5,1,7,4,3.375,4.400,1.425,0.57,0.24
"<a href=""https://www.baseball-reference.com/players/c/crowswo01.shtml"">W. Crowson</a>",PHA,26,9,0,0,0,2,2,2,0,3,2,6.000,4.250,1.667,0.67,-0.01
"<a href=""https://www.baseball-reference.com/players/c/cuccuco01.shtml"">C. Cuccurullo</a>",PIT,27,170,1,3,1,68,41,33,2,34,17,5.241,4.107,1.800,0.50,-0.66
"<a href=""https://www.baseball-reference.com/players/d/dassofr01.shtml"">Frank Dasso</a>",CIN,27,287,4,5,0,89,50,39,9,53,39,3.669,4.681,1.484,0.74,0.65
"<a href=""https://www.baseball-reference.com/players/d/daviscu01.shtml"">Curt Davis</a>",BRO,41,449,10,10,0,171,66,54,9,21,39,3.247,3.136,1.283,1.86,1.47
"<a href=""https://www.baseball-reference.com/players/d/derripa01.shtml"">P. Derringer</a>",CHN,38,641,16,11,4,223,99,82,8,51,86,3.454,2.915,1.282,1.69,1.04
"<a href=""https://www.baseball-reference.com/players/d/dietrbi01.shtml"">B. Dietrich</a>",CHA,35,367,7,10,0,136,61,57,4,36,43,4.193,3.124,1.406,1.19,0.24
"<a href=""https://www.baseball-reference.com/players/d/dockige01.shtml"">G. Dockins</a>",SLN,28,379,8,6,0,132,53,45,4,38,33,3.206,3.314,1.346,0.87,2.28
"<a href=""https://www.baseball-reference.com/players/d/donalat01.shtml"">Atley Donald</a>",NYA,34,191,5,4,0,62,29,21,3,25,19,2.969,3.727,1.366,0.76,0.28
"<a href=""https://www.baseball-reference.com/players/d/donnebl01.shtml"">B. Donnelly</a>",SLN,31,499,8,10,2,157,79,65,10,87,76,3.517,3.887,1.467,0.87,0.00
"<a href=""https://www.baseball-reference.com/players/d/dreiscl01.shtml"">C. Dreisewerd</a>",BOS,29,29,0,1,0,13,5,5,0,2,3,4.655,2.247,1.552,1.50,0.00
"<a href=""https://www.baseball-reference.com/players/d/dubiemo01.shtml"">Monk Dubiel</a>",NYA,27,454,10,9,0,157,88,78,9,62,45,4.639,3.935,1.447,0.73,-1.45
"<a href=""https://www.baseball-reference.com/players/e/earleto01.shtml"">Tom Earley</a>",BSN,28,123,2,1,0,36,22,21,4,19,4,4.610,5.117,1.341,0.21,-0.02
"<a href=""https://www.baseball-reference.com/players/e/eatonze01.shtml"">Zeb Eaton</a>",DET,25,160,4,2,0,48,28,24,0,40,15,4.050,4.156,1.650,0.38,-0.07
"<a href=""https://www.baseball-reference.com/players/e/embrere01.shtml"">Red Embree</a>",CLE,27,210,4,4,0,56,17,15,3,26,42,1.929,3.015,1.171,1.62,2.18
"<a href=""https://www.baseball-reference.com/players/e/emmersl01.shtml"">S. Emmerich</a>",NY1,25,300,4,4,0,111,55,54,8,33,27,4.860,3.964,1.440,0.82,0.23
"<a href=""https://www.baseball-reference.com/players/e/erickpa01.shtml"">P. Erickson</a>",CHN,29,325,7,4,3,94,41,40,5,48,53,3.323,3.310,1.311,1.10,1.74
"<a href=""https://www.baseball-reference.com/players/f/fannicl01.shtml"">Cliff Fannin</a>",SLA,21,31,0,0,0,8,3,3,0,5,5,2.613,3.069,1.258,1.00,0.18
"<a href=""https://www.baseball-reference.com/players/f/feldmha01.shtml"">H. Feldman</a>",NY1,25,653,12,13,1,213,92,79,14,69,74,3.266,3.626,1.296,1.07,3.29
"<a href=""https://www.baseball-reference.com/players/f/fellebo01.shtml"">Bob Feller</a>",CLE,26,216,5,3,0,50,21,20,1,35,59,2.500,2.454,1.181,1.69,1.99
"<a href=""https://www.baseball-reference.com/players/f/ferrida01.shtml"">Dave Ferriss</a>",BOS,23,794,21,10,2,263,101,87,6,85,94,2.958,3.017,1.315,1.11,3.60
"<a href=""https://www.baseball-reference.com/players/f/fettelo01.shtml"">Lou Fette</a>",BSN,38,33,0,2,0,16,10,7,1,7,4,5.727,4.564,2.091,0.57,-0.30
"<a href=""https://www.baseball-reference.com/players/f/fischru01.shtml"">Rube Fischer</a>",NY1,28,230,3,8,1,90,55,48,6,49,27,5.635,4.615,1.813,0.55,-0.97
"<a href=""https://www.baseball-reference.com/players/f/fishedo01.shtml"">Don Fisher</a>",NY1,29,54,1,0,0,12,4,4,0,7,4,2.000,2.960,1.056,0.57,0.72
"<a href=""https://www.baseball-reference.com/players/f/floreje01.shtml"">Jesse Flores</a>",PHA,30,574,7,10,1,180,79,73,6,63,52,3.434,3.349,1.270,0.83,2.15
"<a href=""https://www.baseball-reference.com/players/f/fowledi01.shtml"">Dick Fowler</a>",PHA,24,112,1,2,0,41,21,20,1,18,21,4.821,3.183,1.580,1.17,-0.19
"<a href=""https://www.baseball-reference.com/players/f/foxho01.shtml"">Howie Fox</a>",CIN,24,493,8,13,0,169,102,90,6,77,54,4.929,3.647,1.497,0.70,-0.61
"<a href=""https://www.baseball-reference.com/players/f/foxxji01.shtml"">Jimmie Foxx</a>",PHI,37,68,1,0,0,13,4,4,0,14,10,1.588,3.460,1.191,0.71,0.76
"<a href=""https://www.baseball-reference.com/players/g/gableke01.shtml"">Ken Gables</a>",PIT,26,416,11,7,1,139,69,64,5,46,49,4.154,3.202,1.334,1.07,1.42
"<a href=""https://www.baseball-reference.com/players/g/gardngl01.shtml"">G. Gardner</a>",SLN,29,164,3,1,1,50,21,20,2,27,20,3.293,3.785,1.409,0.74,0.72
"<a href=""https://www.baseball-reference.com/players/g/gassach01.shtml"">C. Gassaway</a>",PHA,26,354,4,7,0,114,59,49,4,55,50,3.737,3.482,1.432,0.91,0.14
"<a href=""https://www.baseball-reference.com/players/g/geejo01.shtml"">Johnny Gee</a>",NY1,29,9,0,0,1,5,3,3,0,2,1,9.000,3.736,2.333,0.50,-0.12
"<a href=""https://www.baseball-reference.com/players/g/gerheal01.shtml"">A. Gerheauser</a>",PIT,28,421,5,10,1,170,72,61,5,54,55,3.912,3.314,1.596,1.02,1.64
"<a href=""https://www.baseball-reference.com/players/g/gerkist01.shtml"">Steve Gerkin</a>",PHA,32,306,0,12,0,112,49,41,4,27,25,3.618,3.264,1.363,0.93,0.28
"<a href=""https://www.baseball-reference.com/players/g/getteal01.shtml"">Al Gettel</a>",NYA,27,464,9,8,3,141,70,67,11,53,67,3.899,3.512,1.254,1.26,0.00
"<a href=""https://www.baseball-reference.com/players/g/gratedo01.shtml"">Don Grate</a>",PHI,21,25,0,1,0,18,16,16,0,12,6,17.280,4.767,3.600,0.50,-0.63
"<a href=""https://www.baseball-reference.com/players/g/greggha01.shtml"">Hal Gregg</a>",BRO,23,763,18,13,2,221,116,98,5,120,139,3.468,3.027,1.341,1.16,2.83
"<a href=""https://www.baseball-reference.com/players/g/gromest01.shtml"">Steve Gromek</a>",CLE,25,753,19,9,1,229,80,71,6,66,101,2.546,2.791,1.175,1.53,5.65
"<a href=""https://www.baseball-reference.com/players/g/groveor01.shtml"">Orval Grove</a>",CHA,25,651,14,12,1,233,100,83,12,68,54,3.442,3.631,1.387,0.79,1.10
"<a href=""https://www.baseball-reference.com/players/h/haefnmi01.shtml"">M. Haefner</a>",WS1,32,715,16,14,3,226,103,92,10,69,83,3.474,3.167,1.238,1.20,0.00
"<a href=""https://www.baseball-reference.com/players/h/hansean01.shtml"">Andy Hansen</a>",NY1,20,278,4,3,3,98,52,48,7,28,37,4.662,3.557,1.360,1.32,0.06
"<a href=""https://www.baseball-reference.com/players/h/hanyzed01.shtml"">E. Hanyzewski</a>",CHN,24,14,0,0,0,7,4,3,1,1,0,5.786,5.731,1.714,0.00,-0.13
"<a href=""https://www.baseball-reference.com/players/h/hardeme01.shtml"">Mel Harder</a>",CLE,35,228,3,7,0,93,37,31,3,23,16,3.671,3.504,1.526,0.70,-0.01
"<a href=""https://www.baseball-reference.com/players/h/harrera01.shtml"">Ray Harrell</a>",NY1,33,76,0,0,0,34,22,14,1,14,7,4.974,3.979,1.895,0.50,-0.51
"<a href=""https://www.baseball-reference.com/players/h/harriea01.shtml"">Earl Harrist</a>",CIN,26,187,2,4,0,60,30,25,2,27,15,3.610,3.725,1.396,0.56,0.55
"<a href=""https://www.baseball-reference.com/players/h/hathara01.shtml"">Ray Hathaway</a>",BRO,28,27,0,1,0,11,7,4,1,6,3,4.000,5.236,1.889,0.50,-0.13
"<a href=""https://www.baseball-reference.com/players/h/hausmcl01.shtml"">C. Hausmann</a>",BOS,25,375,5,7,2,131,77,70,5,60,30,5.040,3.962,1.528,0.50,-1.53
"<a href=""https://www.baseball-reference.com/players/h/haynejo01.shtml"">Joe Haynes</a>",CHA,27,312,5,5,1,92,44,41,5,29,34,3.548,3.341,1.163,1.17,0.97
"<a href=""https://www.baseball-reference.com/players/h/heflira01.shtml"">Randy Heflin</a>",BOS,26,306,4,10,0,102,52,46,3,61,39,4.059,3.870,1.598,0.64,-0.24
"<a href=""https://www.baseball-reference.com/players/h/hendrdo01.shtml"">D. Hendrickson</a>",BSN,31,220,4,8,5,74,46,40,8,39,14,4.909,5.166,1.541,0.36,-0.50
"<a href=""https://www.baseball-reference.com/players/h/hennege01.shtml"">G. Hennessey</a>",CHN,37,11,0,0,0,7,3,3,0,1,2,7.364,2.299,2.182,2.00,-0.04
"<a href=""https://www.baseball-reference.com/players/h/henryea01.shtml"">Earl Henry</a>",CLE,28,65,0,3,0,20,13,13,0,20,10,5.400,4.311,1.846,0.50,-0.14
"<a href=""https://www.baseball-reference.com/players/h/herriar01.shtml"">Art Herring</a>",BRO,39,372,7,4,2,103,60,48,11,43,34,3.484,4.180,1.177,0.79,0.87
"<a href=""https://www.baseball-reference.com/players/h/hetkijo01.shtml"">Johnny Hetki</a>",CIN,23,98,1,2,0,28,13,13,1,11,9,3.582,3.426,1.194,0.82,0.66
"<a href=""https://www.baseball-reference.com/players/h/heussed01.shtml"">Ed Heusser</a>",CIN,36,669,11,16,1,248,105,92,10,60,56,3.713,3.367,1.381,0.93,2.79
"<a href=""https://www.baseball-reference.com/players/h/hevinjo02.shtml"">Joe Heving</a>",BSN,44,16,1,0,0,5,2,2,0,3,1,3.375,3.410,1.500,0.33,0.17
"<a href=""https://www.baseball-reference.com/players/h/hoagmy01.shtml"">Myril Hoag</a>",CLE,37,9,0,0,0,3,0,0,0,1,0,.000,3.736,1.333,0.00,0.11
"<a href=""https://www.baseball-reference.com/players/h/holbowa01.shtml"">W. Holborow</a>",WS1,31,94,1,1,0,20,9,8,0,16,14,2.298,3.248,1.149,0.88,0.58
"<a href=""https://www.baseball-reference.com/players/h/holcoke01.shtml"">Ken Holcombe</a>",NYA,26,166,3,3,0,43,19,11,2,27,20,1.789,3.846,1.265,0.74,0.81
"<a href=""https://www.baseball-reference.com/players/h/hollial01.shtml"">A. Hollingsw</a>",SLA,37,520,12,9,1,164,60,52,4,68,64,2.700,3.285,1.338,0.94,0.00
"<a href=""https://www.baseball-reference.com/players/h/houttar01.shtml"">A. Houtteman</a>",DET,17,76,0,2,0,27,17,15,1,11,9,5.329,3.480,1.500,0.82,0.00
"<a href=""https://www.baseball-reference.com/players/h/humphjo02.shtml"">J. Humphries</a>",CHA,30,459,6,14,1,172,83,72,11,48,33,4.235,3.906,1.438,0.69,-0.77
"<a href=""https://www.baseball-reference.com/players/h/hutchir01.shtml"">I. Hutchinson</a>",BSN,34,86,2,3,1,33,18,16,2,8,4,5.023,3.843,1.430,0.50,-0.30
"<a href=""https://www.baseball-reference.com/players/h/hutchjo02.shtml"">J. Hutchings</a>",BSN,29,555,7,6,3,173,87,77,21,75,99,3.746,4.110,1.341,1.32,1.68
"<a href=""https://www.baseball-reference.com/players/j/jakucsi01.shtml"">Sig Jakucki</a>",SLA,35,577,12,10,2,188,84,75,9,65,55,3.510,3.585,1.315,0.85,2.03
"<a href=""https://www.baseball-reference.com/players/j/javeral01.shtml"">Al Javery</a>",BSN,27,232,2,7,0,92,59,54,4,51,18,6.284,4.627,1.849,0.35,-1.29
"<a href=""https://www.baseball-reference.com/players/j/johnsjo03.shtml"">J. Johnson</a>",CHA,30,209,3,0,4,85,39,33,2,35,38,4.263,3.236,1.722,1.09,-0.39
"<a href=""https://www.baseball-reference.com/players/j/johnsvi01.shtml"">Vic Johnson</a>",BOS,24,256,6,4,2,90,41,38,4,46,21,4.008,4.211,1.594,0.46,0.27
"<a href=""https://www.baseball-reference.com/players/j/jonesea01.shtml"">Earl Jones</a>",SLA,26,85,0,0,1,18,10,8,0,18,13,2.541,3.590,1.271,0.72,0.48
"<a href=""https://www.baseball-reference.com/players/j/juddos01.shtml"">Oscar Judd</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotejuddos01"" style=""display:none;""></input><label for=""footnotejuddos01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivjuddos01"">BOS, PHI</div></span>",37,267,5,5,2,90,55,41,4,43,41,4.146,3.590,1.494,0.95,0.27
"<a href=""https://www.baseball-reference.com/players/j/jurisal01.shtml"">Al Jurisich</a>",SLN,23,215,3,3,0,61,45,41,7,41,42,5.149,4.363,1.423,1.02,-0.78
"<a href=""https://www.baseball-reference.com/players/k/karlan01.shtml"">Andy Karl</a>",PHI,31,542,8,8,15,175,80,60,7,50,51,2.989,3.262,1.245,1.02,3.62
"<a href=""https://www.baseball-reference.com/players/k/kenneve01.shtml"">Vern Kennedy</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotekenneve01"" style=""display:none;""></input><label for=""footnotekenneve01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivkenneve01"">PHI, CIN</div></span>",38,581,5,15,1,213,103,92,12,83,51,4.275,4.055,1.528,0.61,-0.66
"<a href=""https://www.baseball-reference.com/players/k/kingcl01.shtml"">Clyde King</a>",BRO,21,337,5,5,3,131,64,51,8,48,29,4.086,4.200,1.593,0.60,0.20
"<a href=""https://www.baseball-reference.com/players/k/kleinha01.shtml"">Hal Kleine</a>",CLE,22,21,0,0,0,8,4,3,0,7,5,3.857,4.019,2.143,0.71,-0.04
"<a href=""https://www.baseball-reference.com/players/k/kliemed01.shtml"">Ed Klieman</a>",CLE,27,379,5,8,4,123,60,54,3,49,33,3.847,3.412,1.361,0.67,0.00
"<a href=""https://www.baseball-reference.com/players/k/knerrlo01.shtml"">Lou Knerr</a>",PHA,23,390,5,11,0,142,77,61,6,74,41,4.223,4.165,1.662,0.55,-1.11
"<a href=""https://www.baseball-reference.com/players/k/krameja01.shtml"">Jack Kramer</a>",SLA,27,579,10,15,2,190,85,72,13,73,99,3.358,3.508,1.363,1.36,1.96
"<a href=""https://www.baseball-reference.com/players/k/krausja01.shtml"">Jack Kraus</a>",PHI,27,245,4,9,0,96,55,49,3,40,28,5.400,3.609,1.665,0.70,-0.08
"<a href=""https://www.baseball-reference.com/players/l/lamacal01.shtml"">Al LaMacchia</a>",SLA,23,27,2,0,0,6,2,2,0,3,2,2.000,3.169,1.000,0.67,0.36
"<a href=""https://www.baseball-reference.com/players/l/laniema01.shtml"">Max Lanier</a>",SLN,29,78,2,2,0,22,10,5,0,8,16,1.731,2.236,1.154,2.00,0.42
"<a href=""https://www.baseball-reference.com/players/l/lannijo01.shtml"">J. Lanning</a>",PIT,34,6,0,0,0,8,8,8,1,0,0,36.000,6.530,4.000,&infin;,-0.38
"<a href=""https://www.baseball-reference.com/players/l/leebi02.shtml"">Bill Lee</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteleebi02"" style=""display:none;""></input><label for=""footnoteleebi02"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivleebi02"">PHI, BSN</div></span>",35,551,9,9,0,219,95,73,6,66,25,3.577,3.732,1.552,0.38,-0.17
"<a href=""https://www.baseball-reference.com/players/l/leero01.shtml"">Roy Lee</a>",NY1,27,21,0,2,0,8,9,9,3,3,0,11.571,9.633,1.571,0.00,-0.46
"<a href=""https://www.baseball-reference.com/players/l/leeth01.shtml"">Thornton Lee</a>",CHA,38,685,15,12,0,208,81,62,6,76,108,2.444,2.807,1.244,1.42,3.73
"<a href=""https://www.baseball-reference.com/players/l/leonadu02.shtml"">D. Leonard</a>",WS1,36,648,17,7,1,208,72,51,5,35,96,2.125,2.411,1.125,2.74,3.45
"<a href=""https://www.baseball-reference.com/players/l/leoniz01.shtml"">Izzy Leon</a>",PHI,34,116,0,4,0,49,25,23,3,19,11,5.353,4.377,1.759,0.58,-0.04
