Name,Team,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/a/andujlu01.shtml"">Luis Andujar</a>",2,23,37&‌#8531;,1,3,0,46,30,29,8,16,11,6.991,6.647,1.661,.69,-.16
"<a href=""https://www.baseball-reference.com/players/a/appieke01.shtml"">Kevin Appier</a>",KCA,28,211&‌#8531;,14,11,0,192,87,85,17,75,207,3.620,3.253,1.263,2.76,5.91
"<a href=""https://www.baseball-reference.com/players/a/ashbyan01.shtml"">Andy Ashby</a>",SDN,28,150&‌#8532;,9,5,0,147,60,54,17,34,85,3.226,4.169,1.201,2.50,.00
"<a href=""https://www.baseball-reference.com/players/a/assenpa01.shtml"">Paul Assenmacher</a>",CLE,35,46&‌#8532;,4,2,1,46,18,16,1,14,44,3.086,2.245,1.286,3.14,1.22
"<a href=""https://www.baseball-reference.com/players/a/astacpe01.shtml"">Pedro Astacio</a>",LAN,27,211&‌#8532;,9,8,0,207,86,81,18,67,130,3.444,3.892,1.294,1.94,.00
"<a href=""https://www.baseball-reference.com/players/a/aucoide01.shtml"">Derek Aucoin</a>",MON,26,2&‌#8532;,0,1,0,3,1,1,0,1,1,3.375,3.531,1.500,1.00,.05
"<a href=""https://www.baseball-reference.com/players/a/averyst01.shtml"">Steve Avery</a>",ATL,26,131,7,10,0,146,70,65,10,40,86,4.466,3.667,1.420,2.15,1.08
"<a href=""https://www.baseball-reference.com/players/a/ayalabo01.shtml"">Bobby Ayala</a>",SEA,26,67&‌#8531;,6,3,3,65,45,44,10,25,61,5.881,4.335,1.337,2.44,.00
"<a href=""https://www.baseball-reference.com/players/b/baileco01.shtml"">Cory Bailey</a>",SLN,25,57,5,2,0,57,21,19,1,30,38,3.000,3.592,1.526,1.27,.87
"<a href=""https://www.baseball-reference.com/players/b/bailero01.shtml"">Roger Bailey</a>",COL,25,83&‌#8532;,2,3,1,94,64,58,7,52,45,6.239,5.012,1.745,.87,-.31
"<a href=""https://www.baseball-reference.com/players/b/baldwja01.shtml"">James Baldwin</a>",CHA,24,169,11,6,0,168,88,83,24,57,127,4.420,4.473,1.331,2.23,2.54
"<a href=""https://www.baseball-reference.com/players/b/barbebr02.shtml"">Brian Barber</a>",SLN,23,3,0,0,0,4,5,5,0,6,1,15.000,7.138,3.333,.17,-.25
"<a href=""https://www.baseball-reference.com/players/b/bartosh01.shtml"">Shawn Barton</a>",SFN,33,8&‌#8531;,0,0,0,19,12,9,2,1,3,9.720,5.348,2.400,3.00,-.48
"<a href=""https://www.baseball-reference.com/players/b/batchri01.shtml"">Rich Batchelor</a>",SLN,29,15,2,0,0,9,2,2,0,1,11,1.200,1.812,.667,11.00,.00
"<a href=""https://www.baseball-reference.com/players/b/batismi01.shtml"">Miguel Batista</a>",FLO,25,11&‌#8531;,0,0,0,9,8,7,0,7,6,5.559,4.003,1.412,.86,.00
"<a href=""https://www.baseball-reference.com/players/b/bautijo01.shtml"">Jose Bautista</a>",SFN,31,69&‌#8532;,3,4,0,66,32,26,10,15,28,3.359,4.865,1.163,1.87,.41
"<a href=""https://www.baseball-reference.com/players/b/beckero01.shtml"">Robbie Beckett</a>",COL,23,5&‌#8531;,0,0,0,6,8,8,3,9,6,13.500,13.577,2.812,.67,-.35
"<a href=""https://www.baseball-reference.com/players/b/beckro01.shtml"">Rod Beck</a>",SFN,27,62,0,9,35,56,23,23,9,10,48,3.339,3.970,1.065,4.80,.00
"<a href=""https://www.baseball-reference.com/players/b/beechma01.shtml"">Matt Beech</a>",PHI,24,41&‌#8531;,1,4,0,49,32,32,8,11,33,6.968,4.643,1.452,3.00,-.52
"<a href=""https://www.baseball-reference.com/players/b/belchti01.shtml"">Tim Belcher</a>",KCA,34,238&‌#8532;,15,11,0,262,117,104,28,68,113,3.922,4.548,1.383,1.66,4.78
"<a href=""https://www.baseball-reference.com/players/b/belinst01.shtml"">Stan Belinda</a>",BOS,29,28&‌#8532;,2,1,2,31,22,21,3,20,18,6.593,4.927,1.779,.90,.00
"<a href=""https://www.baseball-reference.com/players/b/benesal01.shtml"">Alan Benes</a>",SLN,24,191,13,10,0,192,120,104,27,87,131,4.901,4.923,1.461,1.51,-.98
"<a href=""https://www.baseball-reference.com/players/b/benesan01.shtml"">Andy Benes</a>",SLN,28,230&‌#8531;,18,10,1,215,107,98,28,77,160,3.829,4.324,1.268,2.08,2.43
"<a href=""https://www.baseball-reference.com/players/b/benitar01.shtml"">Armando Benitez</a>",BAL,23,14&‌#8531;,1,0,4,7,6,6,2,6,20,3.767,3.467,.907,3.33,.00
"<a href=""https://www.baseball-reference.com/players/b/benneer01.shtml"">Erik Bennett</a>",MIN,27,27&‌#8531;,2,0,1,33,24,24,7,16,13,7.902,7.149,1.793,.81,-.59
"<a href=""https://www.baseball-reference.com/players/b/bereja01.shtml"">Jason Bere</a>",CHA,25,16&‌#8532;,0,1,0,26,19,19,3,18,19,10.260,6.016,2.640,1.06,.00
"<a href=""https://www.baseball-reference.com/players/b/bergmse01.shtml"">Sean Bergman</a>",SDN,26,113&‌#8531;,6,8,0,119,63,55,14,33,85,4.368,4.095,1.341,2.58,.00
"<a href=""https://www.baseball-reference.com/players/b/bertomi01.shtml"">Mike Bertotti</a>",CHA,26,28,2,0,0,28,18,16,5,20,19,5.143,6.343,1.714,.95,.03
"<a href=""https://www.baseball-reference.com/players/b/beruman01.shtml"">Andres Berumen</a>",SDN,25,3&‌#8531;,0,0,0,3,2,2,1,2,4,5.400,5.599,1.500,2.00,.00
"<a href=""https://www.baseball-reference.com/players/b/bevilbr01.shtml"">Brian Bevil</a>",KCA,24,11,1,0,0,9,7,7,2,5,7,5.727,5.957,1.273,1.40,.07
"<a href=""https://www.baseball-reference.com/players/b/bielemi01.shtml"">Mike Bielecki</a>",ATL,36,75&‌#8531;,4,3,2,63,24,22,8,33,71,2.628,3.997,1.274,2.15,1.94
"<a href=""https://www.baseball-reference.com/players/b/blairwi01.shtml"">Willie Blair</a>",SDN,30,88,2,6,1,80,52,45,13,29,67,4.602,4.341,1.239,2.31,-.16
"<a href=""https://www.baseball-reference.com/players/b/blaziro01.shtml"">Ron Blazier</a>",PHI,24,38&‌#8531;,3,1,0,49,30,25,6,10,25,5.870,4.596,1.539,2.50,-.62
"<a href=""https://www.baseball-reference.com/players/b/blumaja01.shtml"">Jaime Bluma</a>",KCA,24,20,0,0,5,18,9,8,2,4,14,3.600,3.378,1.100,3.50,.34
"<a href=""https://www.baseball-reference.com/players/b/bochtdo01.shtml"">Doug Bochtler</a>",SDN,25,65&‌#8532;,2,4,3,45,25,22,6,39,68,3.015,4.062,1.279,1.74,1.34
"<a href=""https://www.baseball-reference.com/players/b/boehrbr01.shtml"">Brian Boehringer</a>",NYA,27,46&‌#8531;,2,4,0,46,28,28,6,21,37,5.439,4.543,1.446,1.76,.52
"<a href=""https://www.baseball-reference.com/players/b/boevejo01.shtml"">Joe Boever</a>",PIT,35,15,0,2,2,17,11,9,2,6,6,5.400,5.105,1.533,1.00,-.21
"<a href=""https://www.baseball-reference.com/players/b/bohanbr01.shtml"">Brian Bohanon</a>",TOR,27,22,0,1,1,27,19,19,4,19,17,7.773,6.193,2.091,.89,.00
"<a href=""https://www.baseball-reference.com/players/b/bonesri01.shtml"">Ricky Bones</a>",2,27,152,7,14,0,184,115,105,30,68,63,6.217,6.081,1.658,.93,-.24
"<a href=""https://www.baseball-reference.com/players/b/borbope02.shtml"">Pedro Borbon</a>",ATL,28,36,3,0,1,26,12,11,1,7,31,2.750,2.283,.917,4.43,.00
"<a href=""https://www.baseball-reference.com/players/b/borlato02.shtml"">Toby Borland</a>",PHI,27,90&‌#8532;,7,3,0,83,51,41,9,43,76,4.070,4.105,1.390,1.77,.00
"<a href=""https://www.baseball-reference.com/players/b/borowjo01.shtml"">Joe Borowski</a>",ATL,25,26,2,4,0,33,15,14,4,13,15,4.846,5.353,1.769,1.15,-.11
"<a href=""https://www.baseball-reference.com/players/b/bosioch01.shtml"">Chris Bosio</a>",SEA,33,60&‌#8532;,4,4,0,72,44,40,8,24,39,5.934,4.541,1.582,1.62,-.39
"<a href=""https://www.baseball-reference.com/players/b/boskish01.shtml"">Shawn Boskie</a>",CAL,29,189&‌#8531;,12,11,0,226,126,112,40,67,133,5.324,5.324,1.548,1.99,1.02
"<a href=""https://www.baseball-reference.com/players/b/bottari01.shtml"">Ricky Bottalico</a>",PHI,26,67&‌#8532;,4,5,34,47,24,24,6,23,74,3.192,3.064,1.034,3.22,1.79
"<a href=""https://www.baseball-reference.com/players/b/botteke01.shtml"">Kent Bottenfield</a>",CHN,27,61&‌#8532;,3,5,1,59,25,18,3,19,33,2.627,3.522,1.265,1.74,.69
"<a href=""https://www.baseball-reference.com/players/b/bourgst01.shtml"">Steve Bourgeois</a>",SFN,23,40,1,3,0,60,35,28,4,21,17,6.300,4.778,2.025,.81,-.79
"<a href=""https://www.baseball-reference.com/players/b/bozema01.shtml"">Marshall Boze</a>",ML4,25,32&‌#8531;,0,2,1,47,29,28,5,25,19,7.794,5.693,2.227,.76,-.76
"<a href=""https://www.baseball-reference.com/players/b/brandma01.shtml"">Mark Brandenburg</a>",2,25,76,5,5,0,76,35,29,8,33,66,3.434,3.967,1.434,2.00,.92
"<a href=""https://www.baseball-reference.com/players/b/brantje01.shtml"">Jeff Brantley</a>",CIN,32,71,1,2,44,54,21,19,7,28,76,2.408,3.506,1.155,2.71,2.75
"<a href=""https://www.baseball-reference.com/players/b/brewebi01.shtml"">Billy Brewer</a>",NYA,28,5&‌#8532;,1,0,0,7,6,6,0,8,8,9.529,4.386,2.647,1.00,-.11
"<a href=""https://www.baseball-reference.com/players/b/briscjo01.shtml"">John Briscoe</a>",OAK,28,26&‌#8531;,0,1,1,18,11,11,2,24,14,3.759,6.174,1.595,.58,.54
"<a href=""https://www.baseball-reference.com/players/b/brocado01.shtml"">Doug Brocail</a>",HOU,29,53,1,5,0,58,31,27,7,23,34,4.585,4.832,1.528,1.48,-.21
"<a href=""https://www.baseball-reference.com/players/b/brownke01.shtml"">Kevin Brown</a>",FLO,31,233,17,11,0,187,60,49,8,33,159,1.893,2.439,.944,4.82,7.92
"<a href=""https://www.baseball-reference.com/players/b/browsc01.shtml"">Scott Brow</a>",TOR,27,38&‌#8532;,1,0,0,45,25,24,5,25,23,5.586,5.593,1.810,.92,.12
"<a href=""https://www.baseball-reference.com/players/b/bruskji01.shtml"">Jim Bruske</a>",LAN,31,12&‌#8532;,0,0,0,17,8,8,2,3,12,5.684,3.751,1.579,4.00,-.06
"<a href=""https://www.baseball-reference.com/players/b/bulliji01.shtml"">Jim Bullinger</a>",CHN,30,129&‌#8531;,6,10,1,144,101,94,15,68,90,6.541,4.646,1.639,1.32,-2.37
"<a href=""https://www.baseball-reference.com/players/b/burbada01.shtml"">Dave Burba</a>",CIN,29,195,11,13,0,179,96,83,18,97,148,3.831,4.330,1.415,1.53,.00
"<a href=""https://www.baseball-reference.com/players/b/burkejo03.shtml"">John Burkett</a>",2,31,222&‌#8532;,11,12,0,229,117,105,19,58,155,4.244,3.603,1.289,2.67,1.95
"<a href=""https://www.baseball-reference.com/players/b/burkejo04.shtml"">John Burke</a>",COL,26,15&‌#8532;,2,1,0,21,13,13,3,7,19,7.468,4.266,1.787,2.71,-.20
"<a href=""https://www.baseball-reference.com/players/b/burrote01.shtml"">Terry Burrows</a>",ML4,27,12&‌#8532;,2,0,0,12,4,4,2,10,5,2.842,6.917,1.737,.50,.41
"<a href=""https://www.baseball-reference.com/players/b/busbymi01.shtml"">Mike Busby</a>",SLN,23,4,0,1,0,9,13,8,4,4,4,18.000,13.743,3.250,1.00,-.41
"<a href=""https://www.baseball-reference.com/players/b/byrdpa01.shtml"">Paul Byrd</a>",NYN,25,46&‌#8532;,1,2,0,48,22,22,7,21,31,4.243,5.176,1.479,1.48,.00
"<a href=""https://www.baseball-reference.com/players/c/campbmi01.shtml"">Mike Campbell</a>",CHN,32,36&‌#8531;,3,1,0,29,19,18,7,10,19,4.459,5.645,1.073,1.90,.01
"<a href=""https://www.baseball-reference.com/players/c/candito01.shtml"">Tom Candiotti</a>",LAN,38,152&‌#8531;,9,11,0,172,91,76,18,43,79,4.490,4.458,1.411,1.84,.00
"<a href=""https://www.baseball-reference.com/players/c/carlsda01.shtml"">Dan Carlson</a>",SFN,26,10,1,0,0,13,6,3,2,2,4,2.700,5.424,1.500,2.00,.01
"<a href=""https://www.baseball-reference.com/players/c/carmora01.shtml"">Rafael Carmona</a>",SEA,23,90&‌#8531;,8,3,1,95,47,43,11,55,62,4.284,5.109,1.661,1.13,.66
"<a href=""https://www.baseball-reference.com/players/c/carpecr01.shtml"">Cris Carpenter</a>",ML4,31,8&‌#8531;,0,0,0,12,8,7,1,2,2,7.560,4.837,1.680,1.00,-.17
"<a href=""https://www.baseball-reference.com/players/c/carragi01.shtml"">Giovanni Carrara</a>",2,28,38,1,1,0,54,36,34,11,25,23,8.053,7.447,2.079,.92,-.75
"<a href=""https://www.baseball-reference.com/players/c/carrahe01.shtml"">Hector Carrasco</a>",CIN,26,74&‌#8531;,4,3,0,58,37,31,6,45,59,3.753,4.447,1.386,1.31,.00
"<a href=""https://www.baseball-reference.com/players/c/casiala01.shtml"">Larry Casian</a>",CHN,30,24,1,1,0,14,5,5,2,11,15,1.875,4.474,1.042,1.36,.78
"<a href=""https://www.baseball-reference.com/players/c/castifr01.shtml"">Frank Castillo</a>",CHN,27,182&‌#8531;,7,16,0,209,112,107,28,46,139,5.282,4.249,1.399,3.02,-.75
"<a href=""https://www.baseball-reference.com/players/c/castito02.shtml"">Tony Castillo</a>",2,33,95,5,4,2,95,45,38,10,24,57,3.600,4.016,1.253,2.38,.97
"<a href=""https://www.baseball-reference.com/players/c/charlno01.shtml"">Norm Charlton</a>",SEA,33,75&‌#8532;,4,7,20,68,37,34,7,38,73,4.044,3.925,1.401,1.92,.00
"<a href=""https://www.baseball-reference.com/players/c/chouibo01.shtml"">Bobby Chouinard</a>",OAK,24,59,4,2,0,75,41,40,10,32,32,6.102,5.723,1.814,1.00,.00
"<a href=""https://www.baseball-reference.com/players/c/chrisja01.shtml"">Jason Christiansen</a>",PIT,26,44&‌#8531;,3,3,0,56,34,33,7,19,38,6.699,4.640,1.692,2.00,.00
"<a href=""https://www.baseball-reference.com/players/c/chrismi02.shtml"">Mike Christopher</a>",DET,32,30,1,1,0,47,36,31,12,11,19,9.300,7.806,1.933,1.73,-1.04
"<a href=""https://www.baseball-reference.com/players/c/clarkma01.shtml"">Mark Clark</a>",NYN,28,212&‌#8531;,14,11,0,217,98,81,20,48,142,3.433,3.696,1.248,2.96,.00
"<a href=""https://www.baseball-reference.com/players/c/clarkte01.shtml"">Terry Clark</a>",2,35,23&‌#8532;,1,3,0,44,25,23,4,9,17,8.746,4.646,2.239,1.89,-.41
"<a href=""https://www.baseball-reference.com/players/c/clemero02.shtml"">Roger Clemens</a>",BOS,33,242&‌#8532;,10,13,0,216,106,98,19,106,257,3.635,3.332,1.327,2.42,7.71
"<a href=""https://www.baseball-reference.com/players/c/clontbr01.shtml"">Brad Clontz</a>",ATL,25,80&‌#8532;,6,3,1,78,53,51,11,33,49,5.690,4.921,1.376,1.48,-1.01
"<a href=""https://www.baseball-reference.com/players/c/coneda01.shtml"">David Cone</a>",NYA,33,72,7,2,0,50,25,23,3,34,71,2.875,3.071,1.167,2.09,2.84
"<a href=""https://www.baseball-reference.com/players/c/cookde01.shtml"">Dennis Cook</a>",TEX,33,70&‌#8531;,5,2,0,53,34,32,2,35,64,4.095,2.907,1.251,1.83,1.25
"<a href=""https://www.baseball-reference.com/players/c/cookest01.shtml"">Steve Cooke</a>",PIT,26,8&‌#8531;,0,0,0,11,7,7,1,5,7,7.560,4.693,1.920,1.40,-.14
"<a href=""https://www.baseball-reference.com/players/c/coppiro01.shtml"">Rocky Coppinger</a>",BAL,22,125,10,6,0,126,76,72,25,60,104,5.184,5.552,1.488,1.73,1.27
"<a href=""https://www.baseball-reference.com/players/c/corbiar01.shtml"">Archie Corbin</a>",BAL,28,27&‌#8531;,2,0,0,22,7,7,2,22,20,2.305,5.071,1.610,.91,.91
"<a href=""https://www.baseball-reference.com/players/c/cordofr01.shtml"">Francisco Cordova</a>",PIT,24,99,4,7,12,103,49,45,11,20,95,4.091,3.241,1.242,4.75,1.35
"<a href=""https://www.baseball-reference.com/players/c/cormirh01.shtml"">Rheal Cormier</a>",MON,29,159&‌#8532;,7,10,0,165,80,74,16,41,100,4.171,3.830,1.290,2.44,.00
"<a href=""https://www.baseball-reference.com/players/c/corsiji01.shtml"">Jim Corsi</a>",OAK,34,73&‌#8532;,6,0,3,71,33,33,6,34,43,4.032,4.390,1.425,1.26,.00
"<a href=""https://www.baseball-reference.com/players/c/crabtti01.shtml"">Tim Crabtree</a>",TOR,26,67&‌#8531;,5,3,1,59,26,19,4,22,57,2.540,3.098,1.203,2.59,1.79
"<a href=""https://www.baseball-reference.com/players/c/crawfca01.shtml"">Carlos Crawford</a>",PHI,24,3&‌#8532;,0,1,0,7,10,2,1,2,4,4.909,4.850,2.455,2.00,-.38
"<a href=""https://www.baseball-reference.com/players/c/creekdo01.shtml"">Doug Creek</a>",SFN,27,48&‌#8531;,0,2,0,45,41,35,11,32,38,6.517,6.564,1.593,1.19,.00
"<a href=""https://www.baseball-reference.com/players/c/cummijo01.shtml"">John Cummings</a>",2,27,37,3,4,0,48,27,22,4,22,29,5.351,4.511,1.892,1.32,-.35
"<a href=""https://www.baseball-reference.com/players/d/daalom01.shtml"">Omar Daal</a>",MON,24,87&‌#8531;,4,5,0,74,40,39,10,37,82,4.019,4.040,1.271,2.22,1.20
"<a href=""https://www.baseball-reference.com/players/d/d'amije01.shtml"">Jeff D'Amico</a>",ML4,20,86,6,6,0,88,53,52,21,31,53,5.442,6.345,1.384,1.71,.87
"<a href=""https://www.baseball-reference.com/players/d/darwida01.shtml"">Danny Darwin</a>",2,40,164&‌#8532;,10,11,0,160,79,69,16,27,96,3.771,3.551,1.136,3.56,3.63
"<a href=""https://www.baseball-reference.com/players/d/darwije01.shtml"">Jeff Darwin</a>",CHA,26,30&‌#8532;,0,1,0,26,10,10,5,9,15,2.935,5.185,1.141,1.67,.68
"<a href=""https://www.baseball-reference.com/players/d/davissc01.shtml"">Scott Davison</a>",SEA,25,9,0,0,0,11,9,9,6,3,9,9.000,11.388,1.556,3.00,-.18
"<a href=""https://www.baseball-reference.com/players/d/davisti01.shtml"">Tim Davis</a>",SEA,25,42&‌#8532;,2,2,0,43,21,19,4,17,34,4.008,3.843,1.406,2.00,.37
"<a href=""https://www.baseball-reference.com/players/d/delucri01.shtml"">Rich DeLucia</a>",SFN,31,61&‌#8532;,3,6,0,62,44,40,8,31,55,5.838,4.410,1.508,1.77,.00
"<a href=""https://www.baseball-reference.com/players/d/desseel01.shtml"">Elmer Dessens</a>",PIT,25,25,0,2,0,40,23,23,2,4,13,8.280,3.614,1.760,3.25,.00
"<a href=""https://www.baseball-reference.com/players/d/deweyma01.shtml"">Mark Dewey</a>",SFN,31,83&‌#8531;,6,3,0,79,40,39,9,41,57,4.212,4.562,1.440,1.39,.50
"<a href=""https://www.baseball-reference.com/players/d/dicksja01.shtml"">Jason Dickson</a>",CAL,23,43&‌#8531;,1,4,0,52,22,22,6,18,20,4.569,5.255,1.615,1.11,.87
"<a href=""https://www.baseball-reference.com/players/d/dipotje01.shtml"">Jerry Dipoto</a>",NYN,28,77&‌#8531;,7,2,0,91,44,36,5,45,52,4.190,4.248,1.759,1.16,-.66
"<a href=""https://www.baseball-reference.com/players/d/dishmgl01.shtml"">Glenn Dishman</a>",2,25,9&‌#8531;,0,0,0,12,8,8,2,3,3,7.714,6.276,1.607,1.00,-.01
"<a href=""https://www.baseball-reference.com/players/d/doherjo02.shtml"">John Doherty</a>",BOS,29,6&‌#8531;,0,0,0,8,10,4,1,4,3,5.684,5.415,1.895,.75,-.23
"<a href=""https://www.baseball-reference.com/players/d/doughji01.shtml"">Jim Dougherty</a>",HOU,28,13,0,2,0,14,14,13,2,11,6,9.000,6.611,1.923,.55,-.71
"<a href=""https://www.baseball-reference.com/players/d/drabedo01.shtml"">Doug Drabek</a>",HOU,33,175&‌#8531;,7,9,0,208,102,89,21,60,137,4.568,4.034,1.529,2.28,-.14
"<a href=""https://www.baseball-reference.com/players/d/dreifda01.shtml"">Darren Dreifort</a>",LAN,24,23&‌#8532;,1,4,0,23,13,13,2,12,24,4.944,3.739,1.479,2.00,-.06
"<a href=""https://www.baseball-reference.com/players/d/dyermi01.shtml"">Mike Dyer</a>",MON,29,75&‌#8532;,5,5,2,79,40,37,7,34,51,4.401,4.183,1.493,1.50,.37
"<a href=""https://www.baseball-reference.com/players/e/eckerde01.shtml"">Dennis Eckersley</a>",SLN,41,60,0,6,30,65,26,22,8,6,49,3.300,3.367,1.183,8.17,.37
"<a href=""https://www.baseball-reference.com/players/e/edenfke01.shtml"">Ken Edenfield</a>",CAL,29,4&‌#8531;,0,0,0,10,5,5,2,2,4,10.385,6.987,2.769,2.00,-.12
"<a href=""https://www.baseball-reference.com/players/e/eichhma01.shtml"">Mark Eichhorn</a>",CAL,35,30&‌#8531;,1,2,0,36,17,17,3,11,24,5.044,3.747,1.549,2.18,.19
"<a href=""https://www.baseball-reference.com/players/e/eischjo01.shtml"">Joey Eischen</a>",2,26,68&‌#8531;,1,2,0,75,36,32,7,34,51,4.215,4.317,1.595,1.50,.01
"<a href=""https://www.baseball-reference.com/players/e/eldreca01.shtml"">Cal Eldred</a>",ML4,28,84&‌#8532;,4,4,0,82,43,42,8,38,50,4.465,4.477,1.417,1.32,1.89
"<a href=""https://www.baseball-reference.com/players/e/ellisro02.shtml"">Robert Ellis</a>",CAL,25,5,0,0,0,0,0,0,0,4,5,.000,3.657,.800,1.25,.23
"<a href=""https://www.baseball-reference.com/players/e/embreal01.shtml"">Alan Embree</a>",CLE,26,31,1,1,0,30,26,22,10,21,33,6.387,7.421,1.645,1.57,.00
"<a href=""https://www.baseball-reference.com/players/e/erickjo01.shtml"">John Ericks</a>",PIT,28,46&‌#8532;,4,5,8,56,35,30,11,19,46,5.786,5.378,1.607,2.42,-.82
"<a href=""https://www.baseball-reference.com/players/e/ericksc01.shtml"">Scott Erickson</a>",BAL,28,222&‌#8531;,13,12,0,262,137,124,21,66,100,5.019,4.243,1.475,1.52,2.22
"<a href=""https://www.baseball-reference.com/players/e/eshelva01.shtml"">Vaughn Eshelman</a>",BOS,27,87&‌#8532;,6,3,0,112,79,69,13,58,59,7.084,5.545,1.939,1.02,-1.17
"<a href=""https://www.baseball-reference.com/players/e/estessh01.shtml"">Shawn Estes</a>",SFN,23,70,3,5,0,63,30,28,3,39,60,3.600,3.605,1.457,1.54,.00
"<a href=""https://www.baseball-reference.com/players/f/farmemi01.shtml"">Mike Farmer</a>",COL,27,28,0,1,0,32,25,24,8,13,16,7.714,7.221,1.607,1.23,-.45
"<a href=""https://www.baseball-reference.com/players/f/farrejo03.shtml"">John Farrell</a>",DET,33,6&‌#8531;,0,2,0,11,10,10,2,5,0,14.211,9.367,2.526,.00,-.37
"<a href=""https://www.baseball-reference.com/players/f/fasseje01.shtml"">Jeff Fassero</a>",MON,33,231&‌#8532;,15,11,0,217,95,85,20,55,222,3.302,3.054,1.174,4.04,.00
"<a href=""https://www.baseball-reference.com/players/f/fernaal01.shtml"">Alex Fernandez</a>",CHA,26,258,16,10,0,248,110,99,34,72,200,3.453,4.110,1.240,2.78,6.40
"<a href=""https://www.baseball-reference.com/players/f/fernaos01.shtml"">Osvaldo Fernandez</a>",SFN,29,171&‌#8532;,7,13,0,193,95,88,20,57,106,4.614,4.255,1.456,1.86,.54
"<a href=""https://www.baseball-reference.com/players/f/fernasi01.shtml"">Sid Fernandez</a>",PHI,33,63,3,6,0,50,25,24,5,26,77,3.429,2.952,1.206,2.96,1.81
"<a href=""https://www.baseball-reference.com/players/f/fettemi01.shtml"">Mike Fetters</a>",ML4,31,61&‌#8531;,3,3,32,65,28,23,4,26,53,3.375,3.506,1.484,2.04,.00
"<a href=""https://www.baseball-reference.com/players/f/finlech01.shtml"">Chuck Finley</a>",CAL,33,238,15,16,0,241,124,110,27,94,215,4.160,3.877,1.408,2.29,4.24
"<a href=""https://www.baseball-reference.com/players/f/flenehu01.shtml"">Huck Flener</a>",TOR,27,70&‌#8532;,3,2,0,68,40,36,9,33,44,4.585,4.980,1.429,1.33,.94
"<a href=""https://www.baseball-reference.com/players/f/fletcpa01.shtml"">Paul Fletcher</a>",OAK,29,1&‌#8531;,0,0,0,6,3,3,0,1,0,20.250,4.531,5.250,.00,-.08
"<a href=""https://www.baseball-reference.com/players/f/floribr01.shtml"">Bryce Florie</a>",2,26,68&‌#8531;,2,3,0,65,40,36,4,40,63,4.741,3.573,1.537,1.58,.00
