Name,Team,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/c/conovte01.shtml"">Theodore Conover</a>",CN2,21,2,0,0,1,4,4,3,0,2,1,13.500,4.674,3.000,.50,-.17
"<a href=""https://www.baseball-reference.com/players/c/conwaji01.shtml"">Jim Conway</a>",KC2,30,335,19,19,0,334,232,121,12,90,115,3.251,3.549,1.266,1.28,4.48
"<a href=""https://www.baseball-reference.com/players/c/conwape01.shtml"">Pete Conway</a>",PIT,22,22,2,1,0,26,16,12,1,16,2,4.909,5.677,1.909,.12,-.02
"<a href=""https://www.baseball-reference.com/players/c/craneed01.shtml"">Ed Crane</a>",NY1,27,230&‌#8532;,14,11,0,221,159,93,10,136,130,3.629,4.169,1.548,.96,.00
"<a href=""https://www.baseball-reference.com/players/c/cunnibe01.shtml"">Bert Cunningham</a>",BL2,23,279&‌#8531;,16,19,1,306,245,151,11,141,140,4.865,3.927,1.600,.99,.00
"<a href=""https://www.baseball-reference.com/players/d/dailyed01.shtml"">Ed Daily</a>",CL6,26,1&‌#8532;,0,0,1,1,7,4,0,4,2,21.600,7.976,3.000,.50,-.39
"<a href=""https://www.baseball-reference.com/players/d/daleybi01.shtml"">Bill Daley</a>",BSN,21,48,3,3,0,34,29,23,1,43,40,4.312,4.298,1.604,.93,.63
"<a href=""https://www.baseball-reference.com/players/d/daybi01.shtml"">Bill Day</a>",PHI,21,19,0,3,0,16,24,11,0,23,20,5.211,4.587,2.053,.87,-.55
"<a href=""https://www.baseball-reference.com/players/d/devliji02.shtml"">Jim Devlin</a>",SL4,23,60,5,3,0,56,38,16,0,24,37,2.400,2.697,1.333,1.54,.70
"<a href=""https://www.baseball-reference.com/players/d/dunnian01.shtml"">Andy Dunning</a>",PIT,17,18,0,2,0,20,19,14,1,16,4,7.000,6.061,2.000,.25,-.36
"<a href=""https://www.baseball-reference.com/players/d/duryeje01.shtml"">Jesse Duryea</a>",CN2,29,401,32,19,1,372,208,114,9,127,183,2.559,3.294,1.244,1.44,8.39
"<a href=""https://www.baseball-reference.com/players/d/dwyerfr01.shtml"">Frank Dwyer</a>",CHN,21,276,16,13,0,307,177,110,14,72,63,3.587,3.997,1.373,.88,.00
"<a href=""https://www.baseball-reference.com/players/e/eastoja01.shtml"">Jack Easton</a>",CL6,24,18,1,0,1,13,8,7,0,21,7,3.500,5.489,1.889,.33,.46
"<a href=""https://www.baseball-reference.com/players/e/ehretre01.shtml"">Red Ehret</a>",LS2,20,364,10,29,0,441,287,194,11,115,135,4.797,3.515,1.527,1.17,1.36
"<a href=""https://www.baseball-reference.com/players/e/ewingbu01.shtml"">Buck Ewing</a>",NY1,29,20,2,0,0,23,14,9,0,8,12,4.050,3.080,1.550,1.50,.05
"<a href=""https://www.baseball-reference.com/players/e/ewingjo01.shtml"">John Ewing</a>",LS2,26,331,6,30,0,407,296,179,6,147,155,4.867,3.559,1.674,1.05,-1.49
"<a href=""https://www.baseball-reference.com/players/f/fannija01.shtml"">Jack Fanning</a>",IN3,?,1,0,1,0,3,3,2,0,2,0,18.000,7.214,5.000,.00,-.16
"<a href=""https://www.baseball-reference.com/players/f/feeja01.shtml"">Jack Fee</a>",IN3,21,40,2,2,0,39,29,19,2,31,10,4.275,5.189,1.750,.32,.16
"<a href=""https://www.baseball-reference.com/players/f/fersoal01.shtml"">Alex Ferson</a>",WS8,22,288&‌#8531;,17,17,0,319,199,125,9,105,85,3.902,3.862,1.471,.81,2.70
"<a href=""https://www.baseball-reference.com/players/f/fogarji01.shtml"">Jim Fogarty</a>",PHI,25,4,0,0,0,4,4,4,0,2,0,9.000,4.630,1.500,.00,-.05
"<a href=""https://www.baseball-reference.com/players/f/foremfr01.shtml"">Frank Foreman</a>",BL2,26,414,23,21,0,364,257,162,8,137,180,3.522,3.168,1.210,1.31,.00
"<a href=""https://www.baseball-reference.com/players/f/foutzda01.shtml"">Dave Foutz</a>",BR3,32,59&‌#8532;,3,0,0,70,50,29,2,19,21,4.374,3.750,1.492,1.11,-.82
"<a href=""https://www.baseball-reference.com/players/g/galvipu01.shtml"">Pud Galvin</a>",PIT,32,341,23,16,0,392,230,158,19,78,77,4.170,3.951,1.378,.99,1.05
"<a href=""https://www.baseball-reference.com/players/g/garfibi01.shtml"">Bill Garfield</a>",PIT,21,29,0,2,0,45,35,25,2,17,4,7.759,5.171,2.138,.24,-.84
"<a href=""https://www.baseball-reference.com/players/g/gastrha01.shtml"">Hank Gastright</a>",CL6,24,222&‌#8532;,10,16,0,255,175,113,8,104,115,4.567,3.824,1.612,1.11,.00
"<a href=""https://www.baseball-reference.com/players/g/georgbi01.shtml"">Bill George</a>",CL6,24,8,0,0,0,11,13,7,1,3,3,7.875,4.963,1.750,1.00,-.44
"<a href=""https://www.baseball-reference.com/players/g/getzich01.shtml"">Pretzels Getzien</a>",IN3,25,349,18,22,1,395,256,176,27,100,139,4.539,4.066,1.418,1.39,1.16
"<a href=""https://www.baseball-reference.com/players/g/glassja01.shtml"">Jack Glasscock</a>",IN3,31,0&‌#8532;,0,0,0,3,2,0,0,3,0,.000,10.522,9.000,.00,-.11
"<a href=""https://www.baseball-reference.com/players/g/gleaski01.shtml"">Kid Gleason</a>",PHI,22,205,9,15,1,242,177,127,8,97,64,5.576,4.228,1.654,.66,.00
"<a href=""https://www.baseball-reference.com/players/g/goetzge01.shtml"">George Goetz</a>",BL2,?,9,1,0,0,12,6,4,0,0,2,4.000,2.664,1.333,&infin;,.07
"<a href=""https://www.baseball-reference.com/players/g/grubehe01.shtml"">Henry Gruber</a>",CL4,25,205,7,16,1,198,125,83,6,94,74,3.644,4.021,1.424,.79,2.82
"<a href=""https://www.baseball-reference.com/players/g/gumbead01.shtml"">Ad Gumbert</a>",CHN,21,246&‌#8531;,16,13,0,258,148,99,16,76,91,3.617,3.953,1.356,1.20,3.27
"<a href=""https://www.baseball-reference.com/players/h/haddoge01.shtml"">George Haddock</a>",WS8,22,276&‌#8531;,11,19,0,299,203,129,10,123,106,4.201,4.019,1.527,.86,1.51
"<a href=""https://www.baseball-reference.com/players/h/hatfigi01.shtml"">Gil Hatfield</a>",NY1,34,52,2,4,0,53,43,23,2,25,28,3.981,3.885,1.500,1.12,-.34
"<a href=""https://www.baseball-reference.com/players/h/healyjo01.shtml"">Egyptian Healy</a>",2,22,147,2,15,0,187,146,93,6,56,71,5.694,3.576,1.653,1.27,-1.90
"<a href=""https://www.baseball-reference.com/players/h/heckegu01.shtml"">Guy Hecker</a>",LS2,33,151&‌#8531;,5,13,0,215,145,94,7,47,33,5.590,4.013,1.731,.70,-1.30
"<a href=""https://www.baseball-reference.com/players/h/hudsona01.shtml"">Nat Hudson</a>",SL4,20,60,3,2,0,71,47,28,2,15,13,4.200,3.622,1.433,.87,-.07
"<a href=""https://www.baseball-reference.com/players/h/hughemi01.shtml"">Mickey Hughes</a>",BR3,22,153,9,8,0,172,120,74,6,86,54,4.353,4.418,1.686,.63,-1.45
"<a href=""https://www.baseball-reference.com/players/h/hutchbi01.shtml"">Bill Hutchison</a>",CHN,29,318,16,17,0,306,206,125,11,117,136,3.538,3.717,1.330,1.16,2.92
"<a href=""https://www.baseball-reference.com/players/i/irwinar01.shtml"">Arthur Irwin</a>",WS8,31,1,0,0,0,1,1,0,0,0,0,.000,3.080,1.000,&infin;,-.02
"<a href=""https://www.baseball-reference.com/players/j/jonesal01.shtml"">Alex Jones</a>",PIT,19,9,1,0,0,7,5,3,0,1,10,3.000,1.220,.889,10.00,.12
"<a href=""https://www.baseball-reference.com/players/k/keefege01.shtml"">George Keefe</a>",WS8,22,230,8,18,0,266,182,131,6,143,90,5.126,4.417,1.778,.63,.24
"<a href=""https://www.baseball-reference.com/players/k/keefeti01.shtml"">Tim Keefe</a>",NY1,32,364,28,13,1,319,216,136,9,151,225,3.363,3.266,1.291,1.49,4.24
"<a href=""https://www.baseball-reference.com/players/k/kilroma01.shtml"">Matt Kilroy</a>",BL2,23,480&‌#8532;,29,25,0,476,283,152,8,142,217,2.846,3.111,1.286,1.53,7.19
"<a href=""https://www.baseball-reference.com/players/k/kingsi01.shtml"">Silver King</a>",SL4,21,458,35,16,1,462,257,160,15,125,188,3.144,3.369,1.282,1.50,.00
"<a href=""https://www.baseball-reference.com/players/k/knoufed01.shtml"">Ed Knouff</a>",PH4,22,25,2,0,0,37,17,11,2,9,5,3.960,4.571,1.840,.56,.08
"<a href=""https://www.baseball-reference.com/players/k/krockgu01.shtml"">Gus Krock</a>",3,23,140&‌#8532;,7,9,0,199,131,87,13,50,43,5.566,4.578,1.770,.86,-1.28
"<a href=""https://www.baseball-reference.com/players/k/krummal01.shtml"">Al Krumm</a>",PIT,24,9,0,1,0,8,11,10,0,10,4,10.000,5.571,2.000,.40,-.24
"<a href=""https://www.baseball-reference.com/players/l/ladewst01.shtml"">Steve Ladew</a>",KC2,?,2,0,0,0,1,4,1,0,3,0,4.500,8.396,2.000,.00,-.16
"<a href=""https://www.baseball-reference.com/players/l/lovetto01.shtml"">Tom Lovett</a>",BR3,25,229,17,10,0,234,132,110,3,65,92,4.323,3.194,1.306,1.42,1.46
"<a href=""https://www.baseball-reference.com/players/m/maddeki01.shtml"">Kid Madden</a>",BSN,21,178,10,10,1,194,131,87,7,71,64,4.399,3.798,1.489,.90,.00
"<a href=""https://www.baseball-reference.com/players/m/mattimi01.shtml"">Mike Mattimore</a>",2,30,34,2,1,1,45,30,21,1,15,7,5.559,4.228,1.765,.47,-.35
"<a href=""https://www.baseball-reference.com/players/m/maulal01.shtml"">Al Maul</a>",PIT,23,42,1,4,0,64,53,46,3,28,11,9.857,5.222,2.190,.39,.00
"<a href=""https://www.baseball-reference.com/players/m/maysal01.shtml"">Al Mays</a>",CL6,24,140,10,7,0,167,119,75,4,56,52,4.821,3.799,1.593,.93,-1.11
"<a href=""https://www.baseball-reference.com/players/m/mccarjo01.shtml"">John McCarty</a>",KC2,22,119&‌#8532;,8,6,0,147,108,52,4,61,36,3.911,4.252,1.738,.59,-.43
"<a href=""https://www.baseball-reference.com/players/m/mccarto01.shtml"">Tommy McCarthy</a>",SL4,25,5,0,0,0,4,4,4,0,6,1,7.200,6.494,2.000,.17,-.01
"<a href=""https://www.baseball-reference.com/players/m/mcdermi01.shtml"">Michael McDermott</a>",LS2,25,84&‌#8531;,1,8,0,108,65,39,4,34,22,4.162,4.267,1.684,.65,.45
"<a href=""https://www.baseball-reference.com/players/m/mcgeaja01.shtml"">Jack McGeachey</a>",IN3,25,4&‌#8532;,0,0,0,7,9,6,2,6,3,11.571,10.883,2.786,.50,-.40
"<a href=""https://www.baseball-reference.com/players/m/mcmahsa01.shtml"">Sadie McMahon</a>",PH4,21,242,14,12,0,230,160,95,5,102,117,3.533,3.478,1.372,1.15,.00
"<a href=""https://www.baseball-reference.com/players/m/morried01.shtml"">Ed Morris</a>",PIT,26,170,6,13,0,196,107,78,4,48,40,4.129,3.651,1.435,.83,1.15
"<a href=""https://www.baseball-reference.com/players/m/morrijo01.shtml"">John Morrill</a>",WS8,34,0&‌#8531;,0,0,0,0,0,0,0,0,0,.000,3.080,.000,&infin;,.02
"<a href=""https://www.baseball-reference.com/players/m/mullato01.shtml"">Tony Mullane</a>",CN2,30,220,11,9,5,218,133,73,4,89,112,2.986,3.335,1.395,1.26,.00
"<a href=""https://www.baseball-reference.com/players/n/nashbi01.shtml"">Billy Nash</a>",BSN,24,1,0,0,0,0,0,0,0,1,0,.000,7.214,1.000,.00,.07
"<a href=""https://www.baseball-reference.com/players/o/o'brida02.shtml"">Cinders O'Brien</a>",CL4,22,346&‌#8532;,22,17,0,345,216,160,9,167,122,4.154,3.968,1.477,.73,4.31
"<a href=""https://www.baseball-reference.com/players/o/o'dayha01.shtml"">Hank O'Day</a>",2,29,186,11,11,0,200,139,89,9,92,51,4.306,4.452,1.570,.55,-.07
"<a href=""https://www.baseball-reference.com/players/p/pearsfr01.shtml"">Frank Pears</a>",KC2,22,22,0,2,0,21,16,12,2,9,5,4.909,5.005,1.364,.56,.23
"<a href=""https://www.baseball-reference.com/players/p/pettych01.shtml"">Charlie Petty</a>",CN2,23,44,2,3,0,44,29,27,3,20,10,5.523,4.523,1.455,.50,.00
"<a href=""https://www.baseball-reference.com/players/p/portehe01.shtml"">Henry Porter</a>",KC2,31,23,0,3,0,52,46,32,0,14,9,12.522,3.784,2.870,.64,-1.28
"<a href=""https://www.baseball-reference.com/players/r/radboch01.shtml"">Old Hoss Radbourn</a>",BSN,34,277,20,11,0,282,151,113,14,72,99,3.671,3.728,1.278,1.38,4.93
"<a href=""https://www.baseball-reference.com/players/r/ramseto01.shtml"">Toad Ramsey</a>",2,24,181,4,17,0,219,181,105,7,81,93,5.221,3.813,1.657,1.15,-2.17
"<a href=""https://www.baseball-reference.com/players/r/raymoha01.shtml"">Harry Raymond</a>",LS2,27,9,1,0,0,8,2,1,0,11,1,1.000,6.703,2.111,.09,.49
"<a href=""https://www.baseball-reference.com/players/r/robinbi01.shtml"">Bill Anderson</a>",LS2,24,8,0,1,0,10,10,9,2,6,2,10.125,8.129,2.000,.33,-.20
"<a href=""https://www.baseball-reference.com/players/r/rusieam01.shtml"">Amos Rusie</a>",IN3,18,225,12,10,0,246,181,133,12,116,109,5.320,4.219,1.609,.94,-.48
"<a href=""https://www.baseball-reference.com/players/s/sandebe01.shtml"">Ben Sanders</a>",PHI,24,349&‌#8532;,19,18,1,406,217,138,9,96,123,3.552,3.492,1.436,1.28,6.88
"<a href=""https://www.baseball-reference.com/players/s/sewared01.shtml"">Ed Seward</a>",PH4,22,320,21,15,0,353,212,141,8,101,102,3.966,3.589,1.419,1.01,1.52
"<a href=""https://www.baseball-reference.com/players/s/shrevle01.shtml"">Lev Shreve</a>",IN3,23,15&‌#8532;,0,3,0,25,27,24,3,12,5,13.787,6.748,2.362,.42,-.81
"<a href=""https://www.baseball-reference.com/players/s/smithel01.shtml"">Mike Smith</a>",CN2,21,203,9,12,0,253,171,110,11,101,104,4.877,4.096,1.744,1.03,-1.26
"<a href=""https://www.baseball-reference.com/players/s/smithph01.shtml"">Phenomenal Smith</a>",PH4,24,43,2,3,0,53,31,21,2,25,12,4.395,4.620,1.814,.48,.00
"<a href=""https://www.baseball-reference.com/players/s/sowdebi01.shtml"">Bill Sowders</a>",2,24,94&‌#8532;,7,7,3,147,90,67,4,52,43,6.370,4.059,2.102,.83,-1.54
"<a href=""https://www.baseball-reference.com/players/s/sowdejo01.shtml"">John Sowders</a>",KC2,22,185,6,16,1,204,181,99,9,105,104,4.816,4.153,1.670,.99,-1.73
"<a href=""https://www.baseball-reference.com/players/s/spragch01.shtml"">Charlie Sprague</a>",CL4,24,17,0,2,0,27,31,16,0,10,8,8.471,3.493,2.176,.80,-.68
"<a href=""https://www.baseball-reference.com/players/s/sprined01.shtml"">Ed Springer</a>",LS2,?,5,0,1,0,8,8,5,0,2,1,9.000,2.726,2.000,.50,-.23
"<a href=""https://www.baseball-reference.com/players/s/staleha01.shtml"">Harry Staley</a>",PIT,22,420,21,26,1,433,254,164,11,116,159,3.514,3.438,1.307,1.37,.00
"<a href=""https://www.baseball-reference.com/players/s/stiveja01.shtml"">Jack Stivetts</a>",SL4,21,191&‌#8532;,12,7,2,153,85,48,4,68,143,2.254,2.839,1.153,2.10,5.67
"<a href=""https://www.baseball-reference.com/players/s/stratsc01.shtml"">Scott Stratton</a>",LS2,19,133&‌#8532;,3,13,1,157,126,48,6,42,42,3.232,3.807,1.489,1.00,.00
"<a href=""https://www.baseball-reference.com/players/s/sullimi02.shtml"">Mike Sullivan</a>",WS8,22,41,0,3,0,47,47,33,2,32,15,7.244,5.079,1.927,.47,.00
"<a href=""https://www.baseball-reference.com/players/s/sullito01.shtml"">Tom Sullivan</a>",KC2,29,87&‌#8531;,2,8,0,111,88,55,2,48,24,5.668,4.187,1.821,.50,-.93
"<a href=""https://www.baseball-reference.com/players/s/swartpa01.shtml"">Park Swartzel</a>",KC2,23,410&‌#8531;,19,27,1,481,334,197,21,117,147,4.321,3.703,1.457,1.26,1.29
"<a href=""https://www.baseball-reference.com/players/t/tenerjo01.shtml"">John Tener</a>",CHN,25,287,15,15,0,302,192,116,16,105,105,3.638,4.109,1.418,1.00,2.11
"<a href=""https://www.baseball-reference.com/players/t/terryad01.shtml"">Adonis Terry</a>",BR3,24,326,22,15,0,285,189,119,6,126,186,3.285,3.193,1.261,1.48,.00
"<a href=""https://www.baseball-reference.com/players/t/thornjo01.shtml"">John Thornton</a>",WS8,20,9,0,1,0,8,11,5,0,7,3,5.000,4.796,1.667,.43,-.21
"<a href=""https://www.baseball-reference.com/players/t/titcoca01.shtml"">Ledell Titcomb</a>",NY1,22,26,1,2,0,27,26,19,1,16,7,6.577,4.685,1.654,.44,-.44
"<a href=""https://www.baseball-reference.com/players/t/twitcla01.shtml"">Larry Twitchell</a>",CL4,25,1,0,0,0,0,0,0,0,1,0,.000,7.214,1.000,.00,.00
"<a href=""https://www.baseball-reference.com/players/v/viaule01.shtml"">Lee Viau</a>",CN2,22,373,22,20,1,379,224,157,8,136,152,3.788,3.560,1.381,1.12,.00
"<a href=""https://www.baseball-reference.com/players/w/welchmi01.shtml"">Mickey Welch</a>",NY1,29,375,27,12,2,340,196,126,14,149,125,3.024,4.054,1.304,.84,6.72
"<a href=""https://www.baseball-reference.com/players/w/weyhigu01.shtml"">Gus Weyhing</a>",PH4,22,449,30,21,0,382,271,147,15,212,213,2.947,3.784,1.323,1.00,.00
"<a href=""https://www.baseball-reference.com/players/w/weyhijo01.shtml"">John Weyhing</a>",CL6,20,1,0,0,0,1,3,3,0,4,0,27.000,15.483,5.000,.00,-.16
"<a href=""https://www.baseball-reference.com/players/w/whitapa01.shtml"">Pat Whitaker</a>",BL2,23,9,1,0,0,10,4,2,0,4,1,2.000,4.186,1.556,.25,.26
"<a href=""https://www.baseball-reference.com/players/w/whitnar01.shtml"">Art Whitney</a>",NY1,31,4&‌#8531;,0,0,0,1,3,1,0,4,3,2.077,4.719,1.154,.75,.02
"<a href=""https://www.baseball-reference.com/players/w/whitnji01.shtml"">Jim Whitney</a>",IN3,31,70,2,7,0,106,73,53,4,19,16,6.814,4.012,1.786,.84,-1.23
"<a href=""https://www.baseball-reference.com/players/w/widnewi01.shtml"">Wild Bill Widner</a>",CL6,22,294,12,20,1,368,241,170,11,85,63,5.204,3.800,1.541,.74,-1.65
"<a href=""https://www.baseball-reference.com/players/w/woodge01.shtml"">George Wood</a>",PHI,30,1,0,0,0,2,2,2,0,0,2,18.000,.207,2.000,&infin;,-.09
"<a href=""https://www.baseball-reference.com/players/w/woodpe01.shtml"">Pete Wood</a>",PHI,22,19,1,1,0,28,15,11,0,3,8,5.211,2.747,1.632,2.67,.10
