Name,Team,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/b/bielemi01.shtml"">M. Bielecki</a>",PIT,25,45&frac23;,2,3,0,45,26,23,5,31,22,4.533,5.116,1.664,0.71,0.00
"<a href=""https://www.baseball-reference.com/players/b/birtsti01.shtml"">Tim Birtsas</a>",OAK,24,141&frac13;,10,6,0,124,72,63,18,91,94,4.012,4.952,1.521,1.03,0.94
"<a href=""https://www.baseball-reference.com/players/b/blackbu02.shtml"">Buddy Black</a>",KCA,28,205&frac23;,10,15,0,216,111,99,17,59,122,4.332,3.298,1.337,2.07,0.00
"<a href=""https://www.baseball-reference.com/players/b/bluevi01.shtml"">Vida Blue</a>",SFN,35,131,8,8,0,115,70,65,17,80,103,4.466,4.648,1.489,1.29,0.14
"<a href=""https://www.baseball-reference.com/players/b/blylebe01.shtml"">B. Blyleven</a>",2,34,293&frac23;,17,16,0,264,121,103,23,75,206,3.157,2.974,1.154,2.75,6.76
"<a href=""https://www.baseball-reference.com/players/b/boddimi01.shtml"">M. Boddicker</a>",BAL,27,203&frac13;,12,17,0,227,104,92,13,89,135,4.072,3.401,1.554,1.52,1.88
"<a href=""https://www.baseball-reference.com/players/b/boevejo01.shtml"">Joe Boever</a>",SLN,24,16&frac13;,0,0,0,17,8,8,3,4,20,4.408,3.322,1.286,5.00,0.00
"<a href=""https://www.baseball-reference.com/players/b/boggsto01.shtml"">Tommy Boggs</a>",TEX,29,7,0,0,0,13,9,9,3,2,6,11.571,6.660,2.143,3.00,-0.27
"<a href=""https://www.baseball-reference.com/players/b/bookegr01.shtml"">Greg Booker</a>",SDN,25,22&frac13;,0,1,0,20,17,17,3,17,7,6.851,6.163,1.657,0.41,0.00
"<a href=""https://www.baseball-reference.com/players/b/bordiri01.shtml"">Rich Bordi</a>",NYA,26,98,6,8,2,95,41,35,5,29,64,3.214,2.892,1.265,2.21,1.31
"<a href=""https://www.baseball-reference.com/players/b/botelde01.shtml"">D. Botelho</a>",CHN,28,44,1,3,0,52,27,26,8,23,23,5.318,5.390,1.705,1.00,-0.05
"<a href=""https://www.baseball-reference.com/players/b/boydoi01.shtml"">Oil Can Boyd</a>",BOS,25,272&frac13;,15,13,0,273,117,112,26,67,154,3.701,3.485,1.248,2.30,6.05
"<a href=""https://www.baseball-reference.com/players/b/brennto01.shtml"">Tom Brennan</a>",LAN,32,31&frac23;,1,3,0,41,26,26,2,11,17,7.389,3.411,1.642,1.55,-1.01
"<a href=""https://www.baseball-reference.com/players/b/brownma02.shtml"">Mark Brown</a>",MIN,25,15&frac23;,0,0,0,21,13,12,1,7,5,6.894,4.114,1.787,0.71,-0.21
"<a href=""https://www.baseball-reference.com/players/b/brownmi01.shtml"">Mike Brown</a>",BOS,26,3&frac13;,0,0,0,9,8,8,0,3,3,21.600,3.280,3.600,1.00,-0.23
"<a href=""https://www.baseball-reference.com/players/b/brownto05.shtml"">Tom Browning</a>",CIN,25,261&frac13;,20,9,0,242,111,103,29,73,155,3.547,3.753,1.205,2.12,3.62
"<a href=""https://www.baseball-reference.com/players/b/brusswa01.shtml"">W. Brusstar</a>",CHN,33,74&frac13;,4,3,4,87,55,50,8,36,34,6.054,4.412,1.655,0.94,-1.58
"<a href=""https://www.baseball-reference.com/players/b/buchabo01.shtml"">Bob Buchanan</a>",CIN,24,16,1,0,0,25,15,15,4,9,3,8.438,7.142,2.125,0.33,-0.72
"<a href=""https://www.baseball-reference.com/players/b/burketi01.shtml"">Tim Burke</a>",MON,26,120&frac13;,9,4,8,86,32,32,9,44,87,2.393,3.159,1.080,1.98,2.92
"<a href=""https://www.baseball-reference.com/players/b/burnsbr01.shtml"">Britt Burns</a>",CHA,26,227,18,11,0,206,105,100,26,79,172,3.965,3.684,1.256,2.18,4.21
"<a href=""https://www.baseball-reference.com/players/b/burrira01.shtml"">Ray Burris</a>",ML4,34,170&frac13;,9,13,0,182,95,91,25,53,81,4.808,4.502,1.380,1.53,1.47
"<a href=""https://www.baseball-reference.com/players/b/burttde01.shtml"">Dennis Burtt</a>",MIN,27,28&frac13;,2,2,0,20,13,12,2,7,9,3.812,3.802,.953,1.29,0.34
"<a href=""https://www.baseball-reference.com/players/b/butchjo01.shtml"">John Butcher</a>",MIN,28,207&frac23;,11,14,0,239,125,115,24,43,92,4.984,3.800,1.358,2.14,0.00
"<a href=""https://www.baseball-reference.com/players/b/butersa01.shtml"">Sal Butera</a>",MON,32,1,0,0,0,0,0,0,0,0,0,.000,2.684,.000,&infin;,0.03
"<a href=""https://www.baseball-reference.com/players/b/bystrma01.shtml"">M. Bystrom</a>",NYA,26,41,3,2,0,44,29,26,8,19,16,5.707,5.865,1.537,0.84,-0.47
"<a href=""https://www.baseball-reference.com/players/c/calhoje01.shtml"">Jeff Calhoun</a>",HOU,27,63&frac23;,2,5,4,56,21,18,2,24,47,2.545,2.748,1.257,1.96,1.15
"<a href=""https://www.baseball-reference.com/players/c/camacer01.shtml"">E. Camacho</a>",CLE,30,3&frac13;,0,1,0,4,3,3,0,1,2,8.100,2.413,1.500,2.00,-0.22
"<a href=""https://www.baseball-reference.com/players/c/campbbi02.shtml"">B. Campbell</a>",SLN,36,64&frac13;,5,3,4,55,32,25,5,21,41,3.497,3.306,1.181,1.95,-0.40
"<a href=""https://www.baseball-reference.com/players/c/campri01.shtml"">Rick Camp</a>",ATL,32,127&frac23;,4,6,3,130,72,56,8,61,49,3.948,4.036,1.496,0.80,-0.33
"<a href=""https://www.baseball-reference.com/players/c/candejo01.shtml"">J. Candelaria</a>",2,31,125&frac13;,9,7,9,127,56,52,14,38,100,3.734,3.342,1.316,2.63,0.00
"<a href=""https://www.baseball-reference.com/players/c/carltst01.shtml"">S. Carlton</a>",PHI,40,92,1,8,0,84,43,34,6,53,48,3.326,4.249,1.489,0.91,0.00
"<a href=""https://www.baseball-reference.com/players/c/carmado01.shtml"">Don Carman</a>",PHI,25,86&frac13;,9,4,7,52,25,20,6,38,87,2.085,2.831,1.042,2.29,2.75
"<a href=""https://www.baseball-reference.com/players/c/carych01.shtml"">Chuck Cary</a>",DET,25,23&frac23;,0,1,2,16,9,9,2,8,22,3.423,2.684,1.014,2.75,0.37
"<a href=""https://www.baseball-reference.com/players/c/castibo01.shtml"">B. Castillo</a>",LAN,30,68,2,2,0,59,42,41,9,41,57,5.426,4.502,1.471,1.39,-0.93
"<a href=""https://www.baseball-reference.com/players/c/caudibi01.shtml"">Bill Caudill</a>",TOR,28,69&frac13;,4,6,14,53,26,23,9,35,46,2.986,4.535,1.269,1.31,1.04
"<a href=""https://www.baseball-reference.com/players/c/cerutjo01.shtml"">John Cerutti</a>",TOR,25,6&frac23;,0,2,0,10,7,4,1,4,5,5.400,4.190,2.100,1.25,-0.28
"<a href=""https://www.baseball-reference.com/players/c/childro01.shtml"">R. Childress</a>",PHI,23,33&frac13;,0,1,0,45,23,23,3,9,14,6.210,3.735,1.620,1.56,-0.36
"<a href=""https://www.baseball-reference.com/players/c/clancji01.shtml"">Jim Clancy</a>",TOR,29,128&frac23;,9,6,0,117,54,54,15,37,66,3.777,4.075,1.197,1.78,0.00
"<a href=""https://www.baseball-reference.com/players/c/clarkbr01.shtml"">Bryan Clark</a>",CLE,28,62&frac23;,3,4,2,78,47,44,8,34,24,6.319,5.135,1.787,0.71,-1.41
"<a href=""https://www.baseball-reference.com/players/c/clarkst02.shtml"">Stan Clarke</a>",TOR,24,4,0,0,0,3,2,2,1,2,2,4.500,7.046,1.250,1.00,0.01
"<a href=""https://www.baseball-reference.com/players/c/clearma01.shtml"">Mark Clear</a>",BOS,29,55&frac23;,1,3,3,45,26,23,1,50,55,3.719,3.367,1.707,1.10,0.59
"<a href=""https://www.baseball-reference.com/players/c/clemepa01.shtml"">Pat Clements</a>",2,23,96&frac13;,5,2,3,86,37,37,6,40,36,3.457,3.993,1.308,0.90,0.00
"<a href=""https://www.baseball-reference.com/players/c/clemero02.shtml"">R. Clemens</a>",BOS,22,98&frac13;,7,5,0,83,38,36,5,37,74,3.295,2.879,1.220,2.00,2.65
"<a href=""https://www.baseball-reference.com/players/c/clibust02.shtml"">Stew Cliburn</a>",CAL,28,99,9,3,6,87,25,23,5,26,48,2.091,3.145,1.141,1.85,3.08
"<a href=""https://www.baseball-reference.com/players/c/cocanja01.shtml"">J. Cocanower</a>",ML4,28,116&frac13;,6,8,0,122,72,56,6,73,44,4.332,4.276,1.676,0.60,0.28
"<a href=""https://www.baseball-reference.com/players/c/codirch01.shtml"">C. Codiroli</a>",OAK,27,226,14,14,0,228,125,112,23,78,111,4.460,4.005,1.354,1.42,0.54
"<a href=""https://www.baseball-reference.com/players/c/conroti01.shtml"">Tim Conroy</a>",OAK,25,25&frac13;,0,1,0,22,15,12,3,15,8,4.263,5.440,1.461,0.53,-0.15
"<a href=""https://www.baseball-reference.com/players/c/cookgl01.shtml"">Glen Cook</a>",TEX,25,40,2,3,0,53,42,42,12,18,19,9.450,6.723,1.775,1.06,-1.22
"<a href=""https://www.baseball-reference.com/players/c/coopedo01.shtml"">Don Cooper</a>",NYA,29,10,0,0,0,12,6,6,2,3,4,5.400,5.343,1.500,1.33,-0.06
"<a href=""https://www.baseball-reference.com/players/c/corbedo01.shtml"">Doug Corbett</a>",CAL,32,46,3,3,0,49,33,25,7,20,24,4.891,4.855,1.500,1.20,-0.90
"<a href=""https://www.baseball-reference.com/players/c/correed01.shtml"">Ed Correa</a>",CHA,19,10&frac13;,1,0,0,11,9,8,2,11,10,6.968,6.438,2.129,0.91,-0.18
"<a href=""https://www.baseball-reference.com/players/c/cowlejo01.shtml"">Joe Cowley</a>",NYA,26,159&frac23;,12,6,0,132,75,70,29,85,97,3.946,5.483,1.359,1.14,1.98
"<a href=""https://www.baseball-reference.com/players/c/coxda01.shtml"">Danny Cox</a>",SLN,25,241,18,9,0,226,91,77,19,64,131,2.876,3.389,1.203,2.05,3.18
"<a href=""https://www.baseball-reference.com/players/c/crawfst01.shtml"">S. Crawford</a>",BOS,27,91,6,5,12,103,47,38,5,28,58,3.758,3.029,1.440,2.07,0.46
"<a href=""https://www.baseball-reference.com/players/c/creelke01.shtml"">Keith Creel</a>",CLE,26,62,2,5,0,73,35,33,7,23,31,4.790,4.116,1.548,1.35,0.32
"<a href=""https://www.baseball-reference.com/players/d/darliro01.shtml"">Ron Darling</a>",NYN,24,248,16,6,0,214,93,80,21,114,167,2.903,3.810,1.323,1.46,0.00
"<a href=""https://www.baseball-reference.com/players/d/darwida01.shtml"">Danny Darwin</a>",ML4,29,217&frac23;,8,18,2,212,112,92,34,65,125,3.804,4.422,1.273,1.92,0.00
"<a href=""https://www.baseball-reference.com/players/d/davisjo03.shtml"">Joel Davis</a>",CHA,20,71&frac13;,3,3,0,71,34,33,6,26,37,4.164,3.780,1.360,1.42,1.04
"<a href=""https://www.baseball-reference.com/players/d/davisma01.shtml"">Mark Davis</a>",SFN,24,114&frac13;,5,12,7,89,49,45,13,41,131,3.542,2.869,1.137,3.20,0.00
"<a href=""https://www.baseball-reference.com/players/d/davisro02.shtml"">Ron Davis</a>",MIN,29,64&frac23;,2,6,25,55,28,25,7,35,72,3.479,3.289,1.392,2.06,0.00
"<a href=""https://www.baseball-reference.com/players/d/davisst02.shtml"">Storm Davis</a>",BAL,23,175,10,8,0,172,92,88,11,70,93,4.526,3.616,1.383,1.33,0.00
"<a href=""https://www.baseball-reference.com/players/d/davisst03.shtml"">Steve Davis</a>",TOR,24,28,2,1,0,23,14,11,5,13,22,3.536,4.928,1.286,1.69,0.20
"<a href=""https://www.baseball-reference.com/players/d/dawlebi01.shtml"">Bill Dawley</a>",HOU,27,81,5,3,2,76,35,32,7,37,48,3.556,4.005,1.395,1.30,0.40
"<a href=""https://www.baseball-reference.com/players/d/dayleke01.shtml"">Ken Dayley</a>",SLN,26,65&frac13;,4,4,11,65,24,20,2,18,62,2.755,2.040,1.270,3.44,0.64
"<a href=""https://www.baseball-reference.com/players/d/dedmoje01.shtml"">Jeff Dedmon</a>",ATL,25,86,6,3,0,84,52,39,5,49,41,4.081,4.187,1.547,0.84,-0.95
"<a href=""https://www.baseball-reference.com/players/d/deleojo01.shtml"">Jose DeLeon</a>",PIT,24,162&frac23;,2,19,3,138,93,85,15,89,149,4.703,3.643,1.395,1.67,0.00
"<a href=""https://www.baseball-reference.com/players/d/deleolu01.shtml"">Luis DeLeon</a>",SDN,26,38&frac23;,0,3,3,39,18,18,6,10,31,4.190,3.637,1.267,3.10,0.01
"<a href=""https://www.baseball-reference.com/players/d/dennyjo01.shtml"">John Denny</a>",PHI,32,230&frac23;,11,14,0,252,112,98,15,83,123,3.824,3.485,1.452,1.48,2.46
"<a href=""https://www.baseball-reference.com/players/d/deshaji01.shtml"">Jim Deshaies</a>",HOU,25,3,0,0,0,1,0,0,0,0,2,.000,1.193,.333,&infin;,0.11
"<a href=""https://www.baseball-reference.com/players/d/diazca01.shtml"">Carlos Diaz</a>",LAN,27,79&frac13;,6,3,0,70,28,23,7,18,73,2.609,2.672,1.109,4.06,0.87
"<a href=""https://www.baseball-reference.com/players/d/dipinfr01.shtml"">Frank DiPino</a>",HOU,28,76,3,7,6,69,44,34,7,43,49,4.026,4.256,1.474,1.14,0.00
"<a href=""https://www.baseball-reference.com/players/d/dixonke01.shtml"">Ken Dixon</a>",BAL,24,162,8,4,1,144,68,66,20,64,108,3.667,4.128,1.284,1.69,2.91
"<a href=""https://www.baseball-reference.com/players/d/dopsojo01.shtml"">John Dopson</a>",MON,21,13,0,2,0,25,17,16,4,4,4,11.077,6.195,2.231,1.00,-0.78
"<a href=""https://www.baseball-reference.com/players/d/dorseji01.shtml"">Jim Dorsey</a>",BOS,29,5&frac13;,0,1,0,12,12,12,2,10,2,20.250,10.729,4.125,0.20,-0.51
"<a href=""https://www.baseball-reference.com/players/d/dotsori01.shtml"">R. Dotson</a>",CHA,26,52&frac13;,3,4,0,53,30,26,5,17,33,4.471,3.453,1.338,1.94,0.00
"<a href=""https://www.baseball-reference.com/players/d/draveda01.shtml"">D. Dravecky</a>",SDN,29,214&frac23;,13,11,0,200,79,70,18,57,105,2.935,3.598,1.197,1.84,3.66
"<a href=""https://www.baseball-reference.com/players/e/easteja01.shtml"">J. Easterly</a>",CLE,32,98&frac23;,4,1,0,96,52,43,9,53,58,3.922,4.199,1.510,1.09,0.96
"<a href=""https://www.baseball-reference.com/players/e/eckerde01.shtml"">D. Eckersley</a>",CHN,30,169&frac13;,11,7,0,145,61,58,15,19,117,3.083,2.738,.969,6.16,4.64
"<a href=""https://www.baseball-reference.com/players/e/engelst01.shtml"">Steve Engel</a>",CHN,23,51&frac23;,1,5,1,61,36,32,10,26,29,5.574,5.513,1.684,1.12,-0.41
"<a href=""https://www.baseball-reference.com/players/e/eufemfr01.shtml"">F. Eufemia</a>",MIN,25,61&frac23;,4,2,2,56,27,26,7,21,30,3.795,4.294,1.249,1.43,0.69
"<a href=""https://www.baseball-reference.com/players/f/fallobo01.shtml"">Bob Fallon</a>",CHA,25,16,0,0,0,25,11,11,5,9,17,6.188,5.949,2.125,1.89,-0.14
"<a href=""https://www.baseball-reference.com/players/f/farrst01.shtml"">Steve Farr</a>",KCA,28,37&frac23;,2,1,1,34,15,13,2,20,36,3.106,2.893,1.434,1.80,0.00
"<a href=""https://www.baseball-reference.com/players/f/fernasi01.shtml"">S. Fernandez</a>",NYN,22,170&frac13;,9,9,0,108,56,53,14,80,180,2.800,3.027,1.104,2.25,3.84
"<a href=""https://www.baseball-reference.com/players/f/ferreto01.shtml"">T. Ferreira</a>",KCA,22,5&frac23;,0,0,0,6,5,5,0,2,5,7.941,2.012,1.412,2.50,-0.11
"<a href=""https://www.baseball-reference.com/players/f/filerto01.shtml"">Tom Filer</a>",TOR,28,48&frac23;,7,0,0,38,21,21,6,18,24,3.884,4.581,1.151,1.33,0.74
"<a href=""https://www.baseball-reference.com/players/f/filsope01.shtml"">Pete Filson</a>",MIN,26,95&frac23;,4,5,2,93,42,39,13,30,42,3.669,4.528,1.286,1.40,0.00
"<a href=""https://www.baseball-reference.com/players/f/fingero01.shtml"">R. Fingers</a>",ML4,38,55&frac13;,1,6,17,59,33,31,9,19,24,5.042,4.949,1.410,1.26,-0.38
"<a href=""https://www.baseball-reference.com/players/f/fireost01.shtml"">S. Fireovid</a>",CHA,28,7,0,0,0,17,4,4,0,2,2,5.143,2.901,2.714,1.00,0.03
"<a href=""https://www.baseball-reference.com/players/f/fishebr01.shtml"">Brian Fisher</a>",NYA,23,98&frac13;,4,4,14,77,32,26,4,29,85,2.380,2.365,1.078,2.93,2.41
"<a href=""https://www.baseball-reference.com/players/f/flanami01.shtml"">M. Flanagan</a>",BAL,33,86,4,5,0,101,49,49,14,28,42,5.128,4.688,1.500,1.50,0.38
"<a href=""https://www.baseball-reference.com/players/f/fontera01.shtml"">Ray Fontenot</a>",CHN,27,154&frac23;,6,10,0,177,86,75,23,45,70,4.364,4.579,1.435,1.56,1.05
"<a href=""https://www.baseball-reference.com/players/f/forscbo01.shtml"">Bob Forsch</a>",SLN,35,136,9,6,2,132,63,59,11,47,48,3.904,4.066,1.316,1.02,0.00
"<a href=""https://www.baseball-reference.com/players/f/forstte01.shtml"">T. Forster</a>",ATL,33,59&frac13;,2,3,1,49,22,15,7,28,37,2.275,4.427,1.298,1.32,1.31
"<a href=""https://www.baseball-reference.com/players/f/fowlkal01.shtml"">Alan Fowlkes</a>",CAL,26,7,0,0,0,8,7,7,4,4,5,9.000,10.735,1.714,1.25,-0.22
"<a href=""https://www.baseball-reference.com/players/f/francjo01.shtml"">John Franco</a>",CIN,24,99,12,3,12,83,27,24,5,40,61,2.182,3.309,1.242,1.52,3.01
"<a href=""https://www.baseball-reference.com/players/f/frazige01.shtml"">G. Frazier</a>",CHN,30,76,7,8,2,88,57,54,11,52,46,6.395,5.253,1.842,0.88,-1.81
"<a href=""https://www.baseball-reference.com/players/g/garbege01.shtml"">Gene Garber</a>",ATL,37,97&frac13;,6,6,1,98,41,39,8,25,66,3.606,3.096,1.264,2.64,1.13
"<a href=""https://www.baseball-reference.com/players/g/gardnwe01.shtml"">Wes Gardner</a>",NYN,24,12,0,2,0,18,14,7,1,8,11,5.250,3.755,2.167,1.38,0.00
"<a href=""https://www.baseball-reference.com/players/g/garresc01.shtml"">S. Garrelts</a>",SFN,23,105&frac23;,9,6,13,76,37,27,2,58,106,2.300,2.488,1.268,1.83,2.04
"<a href=""https://www.baseball-reference.com/players/g/geiseda01.shtml"">Dave Geisel</a>",SEA,30,27,0,0,0,35,21,19,3,15,17,6.333,4.402,1.852,1.13,-0.42
"<a href=""https://www.baseball-reference.com/players/g/gibsobo02.shtml"">Bob Gibson</a>",ML4,28,92&frac13;,6,7,11,86,44,40,10,49,53,3.899,4.593,1.462,1.08,1.00
"<a href=""https://www.baseball-reference.com/players/g/gleatje01.shtml"">J. Gleaton</a>",CHA,27,29&frac23;,1,0,1,37,19,19,3,13,22,5.764,3.754,1.685,1.69,-0.26
"<a href=""https://www.baseball-reference.com/players/g/glynned01.shtml"">Ed Glynn</a>",MON,32,2&frac13;,0,0,0,5,5,5,0,4,2,19.286,5.194,3.857,0.50,-0.26
"<a href=""https://www.baseball-reference.com/players/g/goodedw01.shtml"">D. Gooden</a>",NYN,20,276&frac23;,24,4,0,198,51,47,13,69,268,1.529,2.067,.965,3.88,12.19
"<a href=""https://www.baseball-reference.com/players/g/gormato03.shtml"">Tom Gorman</a>",NYN,27,52&frac23;,4,4,0,56,32,30,8,18,32,5.127,4.449,1.405,1.78,-0.71
"<a href=""https://www.baseball-reference.com/players/g/gossari01.shtml"">Rich Gossage</a>",SDN,33,79,5,3,26,64,21,16,1,17,52,1.823,2.126,1.025,3.06,0.00
"<a href=""https://www.baseball-reference.com/players/g/gottji01.shtml"">Jim Gott</a>",SFN,25,148&frac13;,7,10,0,144,73,64,10,51,78,3.883,3.515,1.315,1.53,0.00
"<a href=""https://www.baseball-reference.com/players/g/graperi01.shtml"">R. Grapenthin</a>",MON,27,7,0,0,0,13,11,11,0,8,4,14.143,4.146,3.000,0.50,-0.48
"<a href=""https://www.baseball-reference.com/players/g/grosske01.shtml"">Kevin Gross</a>",PHI,24,205&frac23;,15,13,0,194,86,78,11,81,151,3.413,2.988,1.337,1.86,3.56
"<a href=""https://www.baseball-reference.com/players/g/guantce01.shtml"">C. Guante</a>",PIT,25,109,4,6,5,84,34,33,5,40,92,2.725,2.553,1.138,2.30,2.41
"<a href=""https://www.baseball-reference.com/players/g/gubicma01.shtml"">Mark Gubicza</a>",KCA,22,177&frac13;,14,10,0,160,88,80,14,77,99,4.060,3.824,1.336,1.29,2.13
"<a href=""https://www.baseball-reference.com/players/g/guidrro01.shtml"">Ron Guidry</a>",NYA,34,259,22,6,0,243,104,94,28,42,143,3.266,3.486,1.100,3.40,4.54
"<a href=""https://www.baseball-reference.com/players/g/gullibi01.shtml"">B. Gullickson</a>",MON,26,181&frac13;,14,12,0,187,78,71,8,47,68,3.524,3.264,1.290,1.45,1.78
"<a href=""https://www.baseball-reference.com/players/g/gumpeda01.shtml"">Dave Gumpert</a>",CHN,27,10&frac13;,1,0,0,12,7,4,0,7,4,3.484,3.798,1.839,0.57,-0.06
"<a href=""https://www.baseball-reference.com/players/g/gurala01.shtml"">Larry Gura</a>",2,37,24&frac23;,0,3,1,41,25,25,5,10,9,9.122,5.308,2.068,0.90,-0.38
"<a href=""https://www.baseball-reference.com/players/g/guzmajo01.shtml"">Jose Guzman</a>",TEX,22,32&frac23;,3,2,0,27,13,10,3,14,24,2.755,3.686,1.255,1.71,0.82
"<a href=""https://www.baseball-reference.com/players/h/haasmo01.shtml"">Moose Haas</a>",ML4,29,161&frac23;,8,8,0,165,85,69,21,25,78,3.841,3.848,1.175,3.12,1.77
"<a href=""https://www.baseball-reference.com/players/h/habyajo01.shtml"">John Habyan</a>",BAL,21,2&frac23;,1,0,0,3,1,0,0,0,2,.000,1.429,1.125,&infin;,0.00
"<a href=""https://www.baseball-reference.com/players/h/hammaat01.shtml"">A. Hammaker</a>",SFN,27,170&frac23;,5,12,0,161,81,71,17,47,100,3.744,3.628,1.219,2.13,0.00
"<a href=""https://www.baseball-reference.com/players/h/harrigr01.shtml"">Greg Harris</a>",TEX,29,113,5,4,11,74,35,31,7,43,111,2.469,2.527,1.035,2.58,0.00
"<a href=""https://www.baseball-reference.com/players/h/hasslan01.shtml"">Andy Hassler</a>",SLN,33,10,0,1,0,9,5,2,0,4,5,1.800,2.870,1.300,1.25,-0.06
"<a href=""https://www.baseball-reference.com/players/h/havenbr01.shtml"">Brad Havens</a>",BAL,25,14&frac13;,0,1,0,20,14,14,4,10,19,8.791,5.494,2.093,1.90,0.00
