Name,Team,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/b/bowmajo01.shtml"">Joe Bowman</a>",PIT,29,184&frac23;,10,14,1,217,105,92,15,43,58,4.484,3.961,1.408,1.35,0.37
"<a href=""https://www.baseball-reference.com/players/b/boyleha01.shtml"">Harry Boyles</a>",CHA,27,3&frac13;,0,0,0,4,4,4,0,6,1,10.800,7.840,3.000,0.17,-0.05
"<a href=""https://www.baseball-reference.com/players/b/breuema01.shtml"">Marv Breuer</a>",NYA,25,1,0,0,0,2,1,1,0,1,0,9.000,5.410,3.000,0.00,-0.03
"<a href=""https://www.baseball-reference.com/players/b/bridgto01.shtml"">T. Bridges</a>",DET,32,198,17,7,2,186,87,77,11,61,129,3.500,3.224,1.247,2.11,4.73
"<a href=""https://www.baseball-reference.com/players/b/broacjo01.shtml"">J. Broaca</a>",CLE,29,46,4,2,0,53,39,24,5,28,13,4.696,5.636,1.761,0.46,-0.62
"<a href=""https://www.baseball-reference.com/players/b/browncl01.shtml"">Clint Brown</a>",CHA,35,118&frac13;,11,10,18,127,58,51,8,27,41,3.879,3.849,1.301,1.52,2.79
"<a href=""https://www.baseball-reference.com/players/b/brownju01.shtml"">Jumbo Brown</a>",NY1,32,56&frac13;,4,0,7,69,30,26,1,25,24,4.154,3.595,1.669,0.96,0.33
"<a href=""https://www.baseball-reference.com/players/b/brownma01.shtml"">Mace Brown</a>",PIT,30,200&frac13;,9,13,7,232,90,75,8,52,71,3.369,3.518,1.418,1.37,0.00
"<a href=""https://www.baseball-reference.com/players/b/brunero01.shtml"">Roy Bruner</a>",PHI,22,27,0,4,0,38,22,20,3,13,11,6.667,4.953,1.889,0.85,-0.45
"<a href=""https://www.baseball-reference.com/players/b/bryancl01.shtml"">Clay Bryant</a>",CHN,27,31&frac13;,2,1,0,42,23,20,3,14,9,5.745,4.724,1.787,0.64,-0.21
"<a href=""https://www.baseball-reference.com/players/b/burkael01.shtml"">E. Burkart</a>",PHI,22,8&frac13;,1,0,0,11,4,4,0,2,2,4.320,3.214,1.560,1.00,0.09
"<a href=""https://www.baseball-reference.com/players/b/butchma01.shtml"">Max Butcher</a>",2,28,191,6,17,0,235,109,98,12,74,48,4.618,4.384,1.618,0.65,0.67
"<a href=""https://www.baseball-reference.com/players/c/callajo01.shtml"">Joe Callahan</a>",BSN,22,17&frac13;,1,0,0,17,6,6,0,3,8,3.115,2.407,1.154,2.67,0.33
"<a href=""https://www.baseball-reference.com/players/c/carraal01.shtml"">A. Carrasquel</a>",WS1,26,159&frac13;,5,9,2,165,89,83,7,68,41,4.688,4.305,1.462,0.60,0.99
"<a href=""https://www.baseball-reference.com/players/c/caseyhu01.shtml"">Hugh Casey</a>",BRO,25,227&frac13;,15,10,1,228,88,74,13,54,79,2.930,3.597,1.240,1.46,0.00
"<a href=""https://www.baseball-reference.com/players/c/castege01.shtml"">G. Caster</a>",PHA,31,136,9,9,0,144,82,74,16,45,59,4.897,4.598,1.390,1.31,0.00
"<a href=""https://www.baseball-reference.com/players/c/castlsl01.shtml"">S. Castleman</a>",NY1,25,33&frac23;,1,2,0,36,18,17,1,23,6,4.545,5.158,1.752,0.26,0.06
"<a href=""https://www.baseball-reference.com/players/c/chandsp01.shtml"">S. Chandler</a>",NYA,31,19,3,0,0,26,7,6,0,9,4,2.842,3.910,1.842,0.44,0.30
"<a href=""https://www.baseball-reference.com/players/c/chaseke01.shtml"">Ken Chase</a>",WS1,25,232,10,19,0,215,116,98,10,114,118,3.802,3.984,1.418,1.04,2.81
"<a href=""https://www.baseball-reference.com/players/c/clemebi01.shtml"">B. Clemensen</a>",PIT,20,27,0,1,0,32,26,22,0,20,13,7.333,3.859,1.926,0.65,-0.60
"<a href=""https://www.baseball-reference.com/players/c/coffmdi01.shtml"">Dick Coffman</a>",NY1,32,38,1,2,3,50,18,13,1,6,9,3.079,3.071,1.474,1.50,0.52
"<a href=""https://www.baseball-reference.com/players/c/coffmsl01.shtml"">S. Coffman</a>",DET,28,42&frac13;,2,1,0,51,36,30,4,22,10,6.378,5.147,1.724,0.45,-0.41
"<a href=""https://www.baseball-reference.com/players/c/coleed01.shtml"">Ed Cole</a>",SLA,30,6&frac13;,0,2,0,8,7,5,1,6,5,7.105,5.938,2.211,0.83,-0.18
"<a href=""https://www.baseball-reference.com/players/c/coopemo01.shtml"">Mort Cooper</a>",SLN,26,210&frac23;,12,6,4,208,94,76,6,97,130,3.247,3.460,1.448,1.34,0.00
"<a href=""https://www.baseball-reference.com/players/c/coxbi01.shtml"">Bill Cox</a>",SLA,26,9&frac13;,0,2,0,10,10,10,0,8,8,9.643,3.750,1.929,1.00,-0.31
"<a href=""https://www.baseball-reference.com/players/c/croucbi02.shtml"">Bill Crouch</a>",BRO,31,38&frac13;,4,0,0,37,14,11,3,14,10,2.583,4.641,1.330,0.71,0.78
"<a href=""https://www.baseball-reference.com/players/d/daviscu01.shtml"">Curt Davis</a>",SLN,35,248,22,16,7,279,121,100,18,48,70,3.629,3.890,1.319,1.46,0.00
"<a href=""https://www.baseball-reference.com/players/d/davispe01.shtml"">P. Davis</a>",CIN,34,30&frac23;,1,0,2,43,24,22,5,11,4,6.457,5.769,1.761,0.36,-0.76
"<a href=""https://www.baseball-reference.com/players/d/deanch01.shtml"">Chubby Dean</a>",PHA,23,116&frac23;,5,8,7,132,93,68,8,80,39,5.246,5.216,1.817,0.49,0.00
"<a href=""https://www.baseball-reference.com/players/d/deandi01.shtml"">Dizzy Dean</a>",CHN,29,96&frac13;,6,4,0,98,40,36,4,17,27,3.363,3.451,1.194,1.59,1.84
"<a href=""https://www.baseball-reference.com/players/d/deanpa01.shtml"">Paul Dean</a>",SLN,26,43,0,1,0,54,30,29,4,10,16,6.070,4.007,1.488,1.60,-0.33
"<a href=""https://www.baseball-reference.com/players/d/derripa01.shtml"">P. Derringer</a>",CIN,32,301,25,7,0,321,115,98,15,35,128,2.930,3.088,1.183,3.66,4.63
"<a href=""https://www.baseball-reference.com/players/d/deshoji01.shtml"">J. DeShong</a>",WS1,29,40&frac23;,0,3,0,56,45,39,7,31,12,8.631,6.746,2.139,0.39,-1.14
"<a href=""https://www.baseball-reference.com/players/d/dickmem01.shtml"">E. Dickman</a>",BOS,24,113&frac23;,8,3,5,126,70,56,10,43,46,4.434,4.347,1.487,1.07,0.74
"<a href=""https://www.baseball-reference.com/players/d/dicksmu01.shtml"">M. Dickson</a>",SLN,22,3&frac23;,0,0,0,1,0,0,0,1,2,.000,2.626,.545,2.00,0.25
"<a href=""https://www.baseball-reference.com/players/d/dietrbi01.shtml"">B. Dietrich</a>",CHA,29,127&frac23;,7,8,0,134,81,74,14,56,43,5.217,5.056,1.488,0.77,0.89
"<a href=""https://www.baseball-reference.com/players/d/doberje01.shtml"">J. Dobernic</a>",CHA,21,3&frac13;,0,1,0,3,6,5,0,6,1,13.500,6.652,2.700,0.17,-0.24
"<a href=""https://www.baseball-reference.com/players/d/dobsojo01.shtml"">Joe Dobson</a>",CLE,22,78,2,3,1,87,56,51,3,51,27,5.885,4.705,1.769,0.53,-0.29
"<a href=""https://www.baseball-reference.com/players/d/donalat01.shtml"">Atley Donald</a>",NYA,28,153,13,3,1,144,74,63,12,60,55,3.706,4.492,1.333,0.92,1.04
"<a href=""https://www.baseball-reference.com/players/d/doyleca01.shtml"">Carl Doyle</a>",BRO,26,17&frac23;,1,2,1,8,5,2,1,7,7,1.019,4.295,.849,1.00,0.53
"<a href=""https://www.baseball-reference.com/players/d/draketo01.shtml"">Tom Drake</a>",CLE,26,15,0,1,0,23,18,15,2,19,1,9.000,7.782,2.800,0.05,-0.74
"<a href=""https://www.baseball-reference.com/players/e/earleto01.shtml"">Tom Earley</a>",BSN,22,40,1,4,1,49,28,21,1,19,9,4.725,4.071,1.700,0.47,-0.68
"<a href=""https://www.baseball-reference.com/players/e/eavesva01.shtml"">Vallie Eaves</a>",CHA,27,11&frac23;,0,1,0,11,7,6,1,8,5,4.629,5.103,1.629,0.62,0.08
"<a href=""https://www.baseball-reference.com/players/e/eisenha01.shtml"">H. Eisenstat</a>",2,23,133&frac13;,8,9,2,148,69,61,11,32,44,4.118,4.083,1.350,1.38,-0.33
"<a href=""https://www.baseball-reference.com/players/e/erricdi01.shtml"">D. Errickson</a>",BSN,27,128&frac13;,6,9,1,143,63,57,6,54,33,3.997,4.336,1.535,0.61,0.52
"<a href=""https://www.baseball-reference.com/players/e/evansre01.shtml"">Red Evans</a>",BRO,32,64&frac13;,1,8,1,74,43,37,4,26,28,5.176,4.063,1.554,1.08,-0.49
"<a href=""https://www.baseball-reference.com/players/f/fellebo01.shtml"">Bob Feller</a>",CLE,20,296&frac23;,24,9,1,227,105,94,13,142,246,2.852,3.299,1.244,1.73,9.19
"<a href=""https://www.baseball-reference.com/players/f/ferrewe01.shtml"">Wes Ferrell</a>",NYA,31,19&frac13;,1,2,0,14,10,10,2,17,6,4.655,6.849,1.603,0.35,0.12
"<a href=""https://www.baseball-reference.com/players/f/fettelo01.shtml"">Lou Fette</a>",BSN,32,146,10,10,0,123,62,48,7,61,35,2.959,4.454,1.260,0.57,0.00
"<a href=""https://www.baseball-reference.com/players/f/fitzsfr01.shtml"">F. Fitzsimmons</a>",BRO,37,151&frac13;,7,9,3,178,79,65,6,28,44,3.866,3.390,1.361,1.57,0.70
"<a href=""https://www.baseball-reference.com/players/f/foxxji01.shtml"">Jimmie Foxx</a>",BOS,31,1,0,0,0,0,0,0,0,0,1,.000,.551,.000,&infin;,0.07
"<a href=""https://www.baseball-reference.com/players/f/frankfr02.shtml"">F. Frankhouse</a>",BSN,35,38,0,2,4,37,16,11,3,18,12,2.605,4.782,1.447,0.67,0.48
"<a href=""https://www.baseball-reference.com/players/f/frasivi01.shtml"">Vic Frazier</a>",CHA,34,23&frac23;,0,1,0,45,27,27,0,11,7,10.268,3.641,2.366,0.64,-0.65
"<a href=""https://www.baseball-reference.com/players/f/frencla01.shtml"">Larry French</a>",CHN,31,194,15,8,1,205,80,71,7,50,98,3.294,3.185,1.314,1.96,0.00
"<a href=""https://www.baseball-reference.com/players/g/galehde01.shtml"">D. Galehouse</a>",BOS,27,146&frac23;,9,10,0,160,84,74,6,52,68,4.541,3.612,1.445,1.31,0.00
"<a href=""https://www.baseball-reference.com/players/g/geejo01.shtml"">Johnny Gee</a>",PIT,23,19&frac23;,1,2,0,20,17,9,0,10,16,4.119,2.882,1.525,1.60,0.00
"<a href=""https://www.baseball-reference.com/players/g/giebefl01.shtml"">F. Giebell</a>",DET,29,15&frac13;,1,1,0,19,7,5,1,12,9,2.935,4.935,2.022,0.75,0.30
"<a href=""https://www.baseball-reference.com/players/g/gillge01.shtml"">George Gill</a>",2,30,103&frac23;,1,13,0,153,97,83,11,37,25,7.206,4.722,1.833,0.68,-1.14
"<a href=""https://www.baseball-reference.com/players/g/gomezle01.shtml"">Lefty Gomez</a>",NYA,30,198,12,8,0,173,80,75,11,84,102,3.409,3.934,1.298,1.21,3.02
"<a href=""https://www.baseball-reference.com/players/g/gormato01.shtml"">Tom Gorman</a>",NY1,20,5,0,0,0,7,4,4,0,1,2,7.200,2.786,1.600,2.00,-0.03
"<a href=""https://www.baseball-reference.com/players/g/grissle01.shtml"">Lee Grissom</a>",CIN,31,153&frac23;,9,7,0,145,77,70,14,56,53,4.100,4.616,1.308,0.95,0.00
"<a href=""https://www.baseball-reference.com/players/g/grovele01.shtml"">Lefty Grove</a>",BOS,39,191,15,4,0,180,63,54,8,58,81,2.545,3.577,1.246,1.40,7.06
"<a href=""https://www.baseball-reference.com/players/g/gumbeha01.shtml"">H. Gumbert</a>",NY1,29,243&frac23;,18,11,0,257,132,117,21,81,81,4.321,4.439,1.387,1.00,0.00
"<a href=""https://www.baseball-reference.com/players/h/hadlebu01.shtml"">Bump Hadley</a>",NYA,34,154,12,6,2,132,62,51,10,85,65,2.981,4.687,1.409,0.76,2.58
"<a href=""https://www.baseball-reference.com/players/h/hafeybu01.shtml"">Bud Hafey</a>",PHI,26,1&frac13;,0,0,0,7,5,5,0,1,1,33.750,3.365,6.000,1.00,-0.19
"<a href=""https://www.baseball-reference.com/players/h/hamlilu01.shtml"">Luke Hamlin</a>",BRO,34,269&frac23;,20,13,0,255,115,109,27,54,88,3.638,4.277,1.146,1.63,4.84
"<a href=""https://www.baseball-reference.com/players/h/hannilo01.shtml"">Loy Hanning</a>",SLA,21,10,0,1,0,6,5,4,1,4,8,3.600,3.868,1.000,2.00,0.22
"<a href=""https://www.baseball-reference.com/players/h/hardeme01.shtml"">Mel Harder</a>",CLE,29,208,15,9,1,213,89,81,15,64,67,3.505,4.184,1.332,1.05,4.56
"<a href=""https://www.baseball-reference.com/players/h/harrera01.shtml"">Ray Harrell</a>",2,27,112,3,9,0,130,93,73,8,62,40,5.866,4.695,1.714,0.65,-1.95
"<a href=""https://www.baseball-reference.com/players/h/harribo01.shtml"">Bob Harris</a>",2,24,144,4,13,0,180,96,88,9,79,57,5.500,4.600,1.799,0.72,0.00
"<a href=""https://www.baseball-reference.com/players/h/haynejo01.shtml"">Joe Haynes</a>",WS1,21,173,8,12,0,186,118,103,10,78,64,5.358,4.322,1.526,0.82,-0.36
"<a href=""https://www.baseball-reference.com/players/h/heintke01.shtml"">K. Heintzelman</a>",PIT,23,35&frac23;,1,1,0,35,23,20,2,18,18,5.047,4.186,1.486,1.00,0.00
"<a href=""https://www.baseball-reference.com/players/h/henryji01.shtml"">Jim Henry</a>",PHI,29,23,0,1,1,24,13,13,3,8,7,5.087,5.061,1.391,0.88,0.18
"<a href=""https://www.baseball-reference.com/players/h/herriar01.shtml"">Art Herring</a>",CHA,33,14&frac13;,0,0,0,13,9,9,2,5,8,5.651,4.603,1.256,1.60,0.10
"<a href=""https://www.baseball-reference.com/players/h/hevinjo02.shtml"">Joe Heving</a>",BOS,38,107,11,3,7,124,65,44,8,34,43,3.701,4.020,1.477,1.26,0.74
"<a href=""https://www.baseball-reference.com/players/h/higbeki01.shtml"">Kirby Higbe</a>",2,24,210,12,15,2,220,122,109,10,123,95,4.671,4.298,1.633,0.77,0.00
"<a href=""https://www.baseball-reference.com/players/h/hildeor01.shtml"">O. Hildebrand</a>",NYA,32,126&frac23;,10,4,2,102,44,43,11,41,50,3.055,4.353,1.129,1.22,2.32
"<a href=""https://www.baseball-reference.com/players/h/hoagmy01.shtml"">Myril Hoag</a>",SLA,31,1,0,0,0,0,0,0,0,0,0,.000,2.973,.000,&infin;,0.05
"<a href=""https://www.baseball-reference.com/players/h/hoffmbi01.shtml"">Bill Hoffman</a>",PHI,21,6,0,0,0,8,9,9,2,7,1,13.500,9.515,2.500,0.14,-0.24
"<a href=""https://www.baseball-reference.com/players/h/hollabi02.shtml"">Bill Holland</a>",WS1,24,4,0,1,0,6,5,5,1,5,2,11.250,9.180,2.750,0.40,-0.13
"<a href=""https://www.baseball-reference.com/players/h/hollial01.shtml"">A. Hollingsw</a>",2,31,87&frac13;,2,11,0,111,65,55,3,38,35,5.668,3.839,1.706,0.92,0.00
"<a href=""https://www.baseball-reference.com/players/h/hubbeca01.shtml"">Carl Hubbell</a>",NY1,36,154,11,9,2,150,60,47,11,24,62,2.747,3.526,1.130,2.58,3.07
"<a href=""https://www.baseball-reference.com/players/h/hudliwi01.shtml"">W. Hudlin</a>",CLE,33,143,9,10,3,175,85,78,6,42,28,4.909,3.948,1.517,0.67,0.71
"<a href=""https://www.baseball-reference.com/players/h/humphjo02.shtml"">J. Humphries</a>",CLE,24,28&frac13;,2,4,2,30,30,26,0,32,12,8.259,5.405,2.188,0.38,-1.34
"<a href=""https://www.baseball-reference.com/players/h/hutchfr01.shtml"">F. Hutchinson</a>",DET,19,84&frac23;,3,6,0,95,56,49,9,51,22,5.209,5.683,1.724,0.43,0.05
"<a href=""https://www.baseball-reference.com/players/h/hutchir01.shtml"">I. Hutchinson</a>",BRO,28,105&frac23;,5,2,1,103,54,51,9,51,46,4.344,4.689,1.457,0.90,0.76
"<a href=""https://www.baseball-reference.com/players/j/jacobar01.shtml"">Art Jacobs</a>",CIN,36,1,0,0,1,2,1,1,0,1,0,9.000,5.410,3.000,0.00,-0.02
"<a href=""https://www.baseball-reference.com/players/j/jacobbu01.shtml"">Bucky Jacobs</a>",WS1,26,3,0,0,0,1,0,0,0,0,1,.000,2.188,.333,&infin;,0.10
"<a href=""https://www.baseball-reference.com/players/j/jeffcge01.shtml"">G. Jeffcoat</a>",BRO,25,2,0,0,0,2,0,0,0,0,1,.000,2.000,1.000,&infin;,0.08
"<a href=""https://www.baseball-reference.com/players/j/johnsfr01.shtml"">Fred Johnson</a>",SLA,45,14,0,1,0,23,12,10,0,9,2,6.429,4.487,2.286,0.22,-0.05
"<a href=""https://www.baseball-reference.com/players/j/johnsha01.shtml"">Hank Johnson</a>",CIN,33,31&frac13;,0,3,1,30,10,7,1,13,10,2.011,4.034,1.372,0.77,0.58
"<a href=""https://www.baseball-reference.com/players/j/johnssy01.shtml"">Syl Johnson</a>",PHI,38,111,8,8,2,112,50,47,10,15,37,3.811,3.878,1.144,2.47,1.66
"<a href=""https://www.baseball-reference.com/players/j/joycebo01.shtml"">Bob Joyce</a>",PHA,24,107&frac23;,3,5,0,156,91,80,13,37,25,6.687,4.915,1.793,0.68,-0.66
"<a href=""https://www.baseball-reference.com/players/k/kelleha01.shtml"">Harry Kelley</a>",WS1,33,53&frac23;,4,3,1,69,32,28,2,14,20,4.696,3.310,1.547,1.43,0.08
"<a href=""https://www.baseball-reference.com/players/k/kenneve01.shtml"">Vern Kennedy</a>",2,32,212&frac23;,9,20,0,254,145,137,22,124,64,5.798,5.404,1.777,0.52,0.00
"<a href=""https://www.baseball-reference.com/players/k/kerksbi01.shtml"">B. Kirksieck</a>",PHI,25,62&frac23;,0,2,0,81,52,50,13,32,13,7.181,6.863,1.803,0.41,-0.88
"<a href=""https://www.baseball-reference.com/players/k/kimbeha01.shtml"">H. Kimberlin</a>",SLA,30,41,1,2,0,59,35,25,6,19,11,5.488,5.363,1.902,0.58,-0.17
"<a href=""https://www.baseball-reference.com/players/k/klingbo01.shtml"">Bob Klinger</a>",PIT,31,225,14,17,0,251,120,109,11,81,64,4.360,4.076,1.476,0.79,1.44
"<a href=""https://www.baseball-reference.com/players/k/knottja01.shtml"">Jack Knott</a>",CHA,32,149&frac23;,11,6,0,157,71,69,13,41,56,4.149,4.160,1.323,1.37,2.87
"<a href=""https://www.baseball-reference.com/players/k/krakajo01.shtml"">J. Krakauskas</a>",WS1,24,217&frac13;,11,17,1,230,125,111,13,114,110,4.597,4.307,1.583,0.96,1.38
"<a href=""https://www.baseball-reference.com/players/k/krameja01.shtml"">Jack Kramer</a>",SLA,21,211&frac23;,9,16,0,269,150,137,18,127,68,5.825,5.157,1.871,0.54,1.76
"<a href=""https://www.baseball-reference.com/players/l/laniema01.shtml"">Max Lanier</a>",SLN,23,37&frac23;,2,1,0,29,11,10,0,13,14,2.389,3.205,1.115,1.08,1.39
"<a href=""https://www.baseball-reference.com/players/l/lannijo01.shtml"">J. Lanning</a>",BSN,28,129,5,6,4,120,53,49,6,53,45,3.419,4.112,1.341,0.85,1.81
"<a href=""https://www.baseball-reference.com/players/l/lawsoro01.shtml"">Roxie Lawson</a>",2,33,162,4,8,0,188,100,95,11,90,47,5.278,4.909,1.716,0.52,2.06
"<a href=""https://www.baseball-reference.com/players/l/leebi02.shtml"">Bill Lee</a>",CHN,29,282&frac13;,19,15,0,295,125,108,18,85,105,3.443,3.961,1.346,1.24,0.00
"<a href=""https://www.baseball-reference.com/players/l/leeth01.shtml"">Thornton Lee</a>",CHA,32,235,15,11,3,260,121,110,14,70,81,4.213,3.918,1.404,1.16,4.07
"<a href=""https://www.baseball-reference.com/players/l/lefebbi01.shtml"">B. LeFebvre</a>",BOS,23,26&frac13;,1,1,0,35,17,17,2,14,8,5.810,4.914,1.861,0.57,0.10
"<a href=""https://www.baseball-reference.com/players/l/leonadu02.shtml"">D. Leonard</a>",WS1,30,269&frac13;,20,8,0,273,124,106,16,59,88,3.542,3.700,1.233,1.49,4.76
"<a href=""https://www.baseball-reference.com/players/l/lillage01.shtml"">Gene Lillard</a>",CHN,25,55,3,5,0,68,48,40,2,36,31,6.545,4.067,1.891,0.86,-1.24
"<a href=""https://www.baseball-reference.com/players/l/livenwe01.shtml"">W. Livengood</a>",CIN,28,5&frac23;,0,0,0,9,6,6,3,3,4,9.529,9.912,2.118,1.33,-0.15
"<a href=""https://www.baseball-reference.com/players/l/lohrmbi01.shtml"">Bill Lohrman</a>",NY1,26,185&frac23;,12,13,1,200,91,84,15,45,70,4.072,3.979,1.320,1.56,0.00
"<a href=""https://www.baseball-reference.com/players/l/lynnre01.shtml"">Red Lynn</a>",2,25,58,1,1,1,55,29,25,5,24,25,3.879,4.346,1.362,1.04,0.55
"<a href=""https://www.baseball-reference.com/players/l/lyonste01.shtml"">Ted Lyons</a>",CHA,38,172&frac23;,14,6,0,162,71,53,7,26,65,2.763,3.185,1.089,2.50,4.40
"<a href=""https://www.baseball-reference.com/players/m/macfada01.shtml"">D. MacFayden</a>",BSN,34,191&frac23;,8,14,2,221,100,83,11,59,46,3.897,4.086,1.461,0.78,0.18
"<a href=""https://www.baseball-reference.com/players/m/marcujo01.shtml"">J. Marcum</a>",2,29,137&frac23;,5,8,0,191,109,101,27,29,46,6.603,5.342,1.598,1.59,-0.51
"<a href=""https://www.baseball-reference.com/players/m/martyjo01.shtml"">Joe Marty</a>",PHI,25,4,0,0,0,2,2,2,0,3,1,4.500,4.954,1.250,0.33,0.04
"<a href=""https://www.baseball-reference.com/players/m/mastewa01.shtml"">Walt Masters</a>",PHA,32,11,0,0,0,15,9,8,0,8,2,6.545,4.575,2.091,0.25,0.00
"<a href=""https://www.baseball-reference.com/players/m/mastewa02.shtml"">W. Masterson</a>",WS1,19,58&frac13;,2,2,0,66,44,36,2,48,12,5.554,5.350,1.954,0.25,0.00
"<a href=""https://www.baseball-reference.com/players/m/mccarjo03.shtml"">J. McCarthy</a>",NY1,29,5,0,0,0,8,4,4,1,2,0,7.200,6.648,2.000,0.00,-0.05
"<a href=""https://www.baseball-reference.com/players/m/mccrale01.shtml"">Les McCrabb</a>",PHA,24,35&frac23;,1,2,0,42,20,16,4,10,11,4.037,4.528,1.458,1.10,0.64
"<a href=""https://www.baseball-reference.com/players/m/mcgeebi01.shtml"">Bill McGee</a>",SLN,29,156,12,5,0,155,68,66,14,59,56,3.808,4.618,1.372,0.95,0.00
"<a href=""https://www.baseball-reference.com/players/m/mckaiar01.shtml"">A. McKain</a>",DET,28,129&frac23;,5,6,4,120,66,53,6,54,49,3.679,4.101,1.342,0.91,2.48
"<a href=""https://www.baseball-reference.com/players/m/meltocl01.shtml"">Cliff Melton</a>",NY1,27,207&frac13;,12,15,5,214,94,82,7,65,95,3.559,3.377,1.346,1.46,2.78
"<a href=""https://www.baseball-reference.com/players/m/millsle01.shtml"">Lefty Mills</a>",SLA,29,144&frac13;,4,11,2,147,114,105,16,113,103,6.547,5.139,1.801,0.91,0.06
"<a href=""https://www.baseball-reference.com/players/m/milnaal01.shtml"">Al Milnar</a>",CLE,25,209,14,12,3,212,96,88,11,99,76,3.789,4.371,1.488,0.77,4.14
"<a href=""https://www.baseball-reference.com/players/m/moorete01.shtml"">Terry Moore</a>",SLN,27,1,0,0,0,0,0,0,0,0,1,.000,1.107,.000,&infin;,0.05
"<a href=""https://www.baseball-reference.com/players/m/moorewh01.shtml"">Whitey Moore</a>",CIN,27,187&frac23;,13,12,3,177,88,72,10,95,81,3.453,4.269,1.449,0.85,0.98
"<a href=""https://www.baseball-reference.com/players/m/moranhi01.shtml"">Hiker Moran</a>",BSN,27,20,1,1,0,21,10,10,3,11,4,4.500,6.331,1.600,0.36,0.07
"<a href=""https://www.baseball-reference.com/players/m/mulcahu01.shtml"">Hugh Mulcahy</a>",PHI,25,225&frac23;,9,16,4,246,144,125,19,93,59,4.985,4.658,1.502,0.63,-0.43
"<a href=""https://www.baseball-reference.com/players/m/muncrbo01.shtml"">Bob Muncrief</a>",SLA,23,3,0,0,0,7,5,5,1,3,1,15.000,8.633,3.333,0.33,0.00
"<a href=""https://www.baseball-reference.com/players/m/mungova01.shtml"">Van Mungo</a>",BRO,28,77&frac13;,4,5,0,70,36,28,7,33,34,3.259,4.483,1.332,1.03,1.19
"<a href=""https://www.baseball-reference.com/players/m/murphjo04.shtml"">J. Murphy</a>",NYA,30,61&frac13;,3,6,19,57,33,30,2,28,30,4.402,3.817,1.386,1.07,0.14
