Name,Tm,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/b/bonhati01.shtml"">Tiny Bonham</a>",NYA,29,677,15,8,1,197,63,57,13,52,71,2.273,3.236,1.103,1.37,4.90
"<a href=""https://www.baseball-reference.com/players/b/borowha01.shtml"">Hank Borowy</a>",NYA,27,652,14,9,0,195,75,68,11,72,113,2.816,3.001,1.229,1.57,0.00
"<a href=""https://www.baseball-reference.com/players/b/bowlech01.shtml"">C. Bowles</a>",PHA,26,54,1,1,0,17,10,6,0,4,6,3.000,2.410,1.167,1.50,0.01
"<a href=""https://www.baseball-reference.com/players/b/brandbi01.shtml"">Bill Brandt</a>",PIT,28,172,4,1,0,57,25,20,3,19,17,3.140,3.393,1.326,0.89,0.55
"<a href=""https://www.baseball-reference.com/players/b/brazlal01.shtml"">Al Brazle</a>",SLN,29,264,8,2,0,74,18,15,0,29,26,1.534,2.826,1.170,0.90,2.72
"<a href=""https://www.baseball-reference.com/players/b/brechha01.shtml"">H. Brecheen</a>",SLN,28,406,9,6,4,98,41,34,4,39,68,2.261,2.598,1.012,1.74,3.13
"<a href=""https://www.baseball-reference.com/players/b/breuema01.shtml"">Marv Breuer</a>",NYA,29,42,0,1,0,22,16,13,0,6,6,8.357,2.769,2.000,1.00,-0.62
"<a href=""https://www.baseball-reference.com/players/b/bridgto01.shtml"">T. Bridges</a>",DET,36,575,12,7,0,159,57,51,9,61,124,2.395,2.686,1.148,2.03,4.87
"<a href=""https://www.baseball-reference.com/players/b/brownma01.shtml"">Mace Brown</a>",BOS,34,280,6,6,9,71,26,22,2,51,40,2.121,3.551,1.307,0.78,2.72
"<a href=""https://www.baseball-reference.com/players/b/brownno01.shtml"">Norm Brown</a>",PHA,24,21,0,0,0,5,4,0,0,0,1,.000,2.122,.714,&infin;,0.01
"<a href=""https://www.baseball-reference.com/players/b/burrojo01.shtml"">John Burrows</a>",2,29,121,0,3,2,33,24,21,0,25,21,4.686,3.006,1.438,0.84,-0.12
"<a href=""https://www.baseball-reference.com/players/b/butchma01.shtml"">Max Butcher</a>",PIT,32,581,10,8,1,191,65,56,4,57,45,2.602,3.072,1.281,0.79,3.92
"<a href=""https://www.baseball-reference.com/players/b/byerlbu01.shtml"">Bud Byerly</a>",SLN,23,39,1,0,0,14,6,5,0,5,6,3.462,2.633,1.462,1.20,0.00
"<a href=""https://www.baseball-reference.com/players/b/byrneto01.shtml"">Tommy Byrne</a>",NYA,23,95,2,1,0,28,26,23,1,35,22,6.537,4.459,1.989,0.63,-1.10
"<a href=""https://www.baseball-reference.com/players/c/calvepa01.shtml"">Paul Calvert</a>",CLE,25,25,0,0,0,6,4,4,0,6,2,4.320,3.824,1.440,0.33,-0.04
"<a href=""https://www.baseball-reference.com/players/c/candimi01.shtml"">Milo Candini</a>",WS1,25,498,11,7,1,144,55,46,3,65,67,2.494,3.013,1.259,1.03,2.76
"<a href=""https://www.baseball-reference.com/players/c/cardobe01.shtml"">Ben Cardoni</a>",BSN,22,84,0,0,1,38,20,20,1,14,5,6.429,3.828,1.857,0.36,-0.41
"<a href=""https://www.baseball-reference.com/players/c/carpele01.shtml"">L. Carpenter</a>",WS1,29,10,0,0,0,1,0,0,0,4,1,.000,5.725,1.500,0.25,0.32
"<a href=""https://www.baseball-reference.com/players/c/carraal01.shtml"">A. Carrasquel</a>",WS1,30,433,11,7,5,160,76,59,3,54,48,3.679,3.080,1.483,0.89,-0.95
"<a href=""https://www.baseball-reference.com/players/c/castege01.shtml"">G. Caster</a>",SLA,35,229,6,8,8,69,22,18,4,41,43,2.122,3.544,1.441,1.05,0.00
"<a href=""https://www.baseball-reference.com/players/c/centepe01.shtml"">Pete Center</a>",CLE,31,127,1,2,1,29,18,13,3,18,10,2.764,4.337,1.110,0.56,0.08
"<a href=""https://www.baseball-reference.com/players/c/chandsp01.shtml"">S. Chandler</a>",NYA,35,759,20,4,0,197,62,46,5,54,134,1.636,2.194,.992,2.48,6.42
"<a href=""https://www.baseball-reference.com/players/c/chaseke01.shtml"">Ken Chase</a>",2,29,470,4,16,0,176,95,80,7,104,95,4.596,3.653,1.787,0.91,-0.96
"<a href=""https://www.baseball-reference.com/players/c/chipmbo01.shtml"">Bob Chipman</a>",BRO,24,5,0,0,0,2,0,0,0,2,0,.000,7.133,2.400,0.00,0.15
"<a href=""https://www.baseball-reference.com/players/c/chrisru01.shtml"">R. Christopher</a>",PHA,25,399,5,8,2,120,58,51,3,58,56,3.451,3.103,1.338,0.97,1.58
"<a href=""https://www.baseball-reference.com/players/c/ciolalo01.shtml"">Lou Ciola</a>",PHA,20,131,1,3,0,48,33,27,2,22,7,5.565,4.048,1.603,0.32,-0.93
"<a href=""https://www.baseball-reference.com/players/c/clydeto01.shtml"">Tom Clyde</a>",PHA,19,18,0,0,0,7,8,6,1,4,0,9.000,5.741,1.833,0.00,-0.39
"<a href=""https://www.baseball-reference.com/players/c/congedi01.shtml"">Dick Conger</a>",PHI,22,164,2,7,0,72,46,37,3,24,18,6.091,3.443,1.756,0.75,-1.57
"<a href=""https://www.baseball-reference.com/players/c/coombbo01.shtml"">Bobby Coombs</a>",NY1,35,48,0,1,0,33,26,23,1,8,5,12.938,3.713,2.562,0.62,-1.35
"<a href=""https://www.baseball-reference.com/players/c/coopemo01.shtml"">Mort Cooper</a>",SLN,30,822,21,8,3,228,81,70,5,79,141,2.299,2.428,1.120,1.78,0.00
"<a href=""https://www.baseball-reference.com/players/c/cuccuco01.shtml"">C. Cuccurullo</a>",PIT,25,21,0,1,0,10,7,5,0,3,3,6.429,2.780,1.857,1.00,-0.25
"<a href=""https://www.baseball-reference.com/players/c/curtive01.shtml"">Vern Curtis</a>",WS1,23,12,0,0,0,3,3,3,0,6,1,6.750,6.523,2.250,0.17,-0.07
"<a href=""https://www.baseball-reference.com/players/d/dagenjo01.shtml"">J. Dagenhard</a>",BSN,26,33,1,0,0,9,2,0,0,4,2,.000,2.604,1.182,0.50,0.40
"<a href=""https://www.baseball-reference.com/players/d/daviscu01.shtml"">Curt Davis</a>",BRO,39,493,10,13,3,182,85,69,8,39,47,3.779,3.120,1.345,1.21,-0.26
"<a href=""https://www.baseball-reference.com/players/d/deanch01.shtml"">Chubby Dean</a>",CLE,27,228,5,5,0,83,46,38,1,34,29,4.500,3.098,1.539,0.85,-1.47
"<a href=""https://www.baseball-reference.com/players/d/deanpa01.shtml"">Paul Dean</a>",SLA,30,40,0,0,0,16,5,5,0,3,1,3.375,2.700,1.425,0.33,0.25
"<a href=""https://www.baseball-reference.com/players/d/derripa01.shtml"">P. Derringer</a>",CHN,36,522,10,14,3,184,90,69,7,39,75,3.569,2.727,1.282,1.92,-0.23
"<a href=""https://www.baseball-reference.com/players/d/dicksmu01.shtml"">M. Dickson</a>",SLN,26,347,8,2,0,119,51,46,4,49,44,3.579,3.343,1.452,0.90,0.29
"<a href=""https://www.baseball-reference.com/players/d/diehlge01.shtml"">George Diehl</a>",BSN,25,12,0,0,0,4,2,2,0,3,1,4.500,4.099,1.750,0.33,-0.02
"<a href=""https://www.baseball-reference.com/players/d/dietrbi01.shtml"">B. Dietrich</a>",CHA,33,560,12,10,0,180,72,58,4,53,52,2.796,2.948,1.248,0.98,2.14
"<a href=""https://www.baseball-reference.com/players/d/dietzdu01.shtml"">Dutch Dietz</a>",2,31,135,1,4,2,54,35,32,2,19,14,6.400,3.497,1.622,0.74,-0.18
"<a href=""https://www.baseball-reference.com/players/d/dobsojo01.shtml"">Joe Dobson</a>",BOS,26,493,7,11,0,144,63,57,4,57,63,3.122,3.014,1.223,1.11,2.18
"<a href=""https://www.baseball-reference.com/players/d/donahde01.shtml"">D. Donahue</a>",PHI,23,12,0,0,0,4,3,2,0,1,1,4.500,1.955,1.250,1.00,-0.09
"<a href=""https://www.baseball-reference.com/players/d/donalat01.shtml"">Atley Donald</a>",NYA,32,358,6,4,0,134,69,61,10,38,57,4.601,3.438,1.441,1.50,-1.51
"<a href=""https://www.baseball-reference.com/players/d/donovbi02.shtml"">Bill Donovan</a>",BSN,26,44,1,0,0,17,4,3,0,9,1,1.841,4.042,1.773,0.11,0.50
"<a href=""https://www.baseball-reference.com/players/e/easthu01.shtml"">Hugh East</a>",NY1,23,121,1,3,0,51,27,24,4,25,21,5.355,4.338,1.884,0.84,-0.41
"<a href=""https://www.baseball-reference.com/players/e/erickpa01.shtml"">P. Erickson</a>",CHN,27,128,1,3,0,47,32,29,4,22,24,6.117,3.854,1.617,1.09,-0.87
"<a href=""https://www.baseball-reference.com/players/e/eyricge01.shtml"">G. Eyrich</a>",PHI,18,56,0,0,0,27,8,7,1,9,5,3.375,3.858,1.929,0.56,0.21
"<a href=""https://www.baseball-reference.com/players/f/faganev01.shtml"">E. Fagan</a>",PHA,25,112,2,6,3,41,28,26,4,14,9,6.268,4.274,1.473,0.64,-0.96
"<a href=""https://www.baseball-reference.com/players/f/farreke01.shtml"">K. Farrell</a>",BSN,29,69,0,1,0,24,11,11,1,9,4,4.304,3.837,1.435,0.44,0.04
"<a href=""https://www.baseball-reference.com/players/f/feldmha01.shtml"">H. Feldman</a>",NY1,23,314,4,5,0,114,59,50,7,58,49,4.299,3.851,1.643,0.84,-0.08
"<a href=""https://www.baseball-reference.com/players/f/fischru01.shtml"">Rube Fischer</a>",NY1,26,392,5,10,1,140,69,67,4,59,47,4.615,3.391,1.523,0.80,0.56
"<a href=""https://www.baseball-reference.com/players/f/fitzsfr01.shtml"">F. Fitzsimmons</a>",BRO,41,134,3,4,0,50,29,27,6,21,12,5.440,4.949,1.590,0.57,-0.47
"<a href=""https://www.baseball-reference.com/players/f/flemibi01.shtml"">Bill Fleming</a>",CHN,29,97,0,1,0,41,24,23,2,12,12,6.402,3.245,1.639,1.00,-0.66
"<a href=""https://www.baseball-reference.com/players/f/floreje01.shtml"">Jesse Flores</a>",PHA,28,694,12,14,0,208,88,80,13,70,113,3.112,3.009,1.202,1.61,4.63
"<a href=""https://www.baseball-reference.com/players/f/fuchsch01.shtml"">C. Fuchs</a>",2,29,340,2,7,1,118,62,53,8,45,21,4.209,4.059,1.438,0.47,-0.19
"<a href=""https://www.baseball-reference.com/players/g/galehde01.shtml"">D. Galehouse</a>",SLA,31,672,11,11,1,217,80,69,8,74,114,2.772,2.826,1.299,1.54,0.00
"<a href=""https://www.baseball-reference.com/players/g/geejo01.shtml"">Johnny Gee</a>",PIT,27,246,4,4,0,89,42,39,5,27,18,4.280,3.744,1.415,0.67,0.00
"<a href=""https://www.baseball-reference.com/players/g/gentrru01.shtml"">Rufe Gentry</a>",DET,25,88,1,3,0,30,12,12,2,12,8,3.682,3.810,1.432,0.67,0.31
"<a href=""https://www.baseball-reference.com/players/g/gerheal01.shtml"">A. Gerheauser</a>",PHI,26,645,10,19,0,222,108,86,10,70,92,3.600,3.079,1.358,1.31,0.70
"<a href=""https://www.baseball-reference.com/players/g/gomezle01.shtml"">Lefty Gomez</a>",WS1,34,14,0,1,0,4,4,3,0,5,0,5.786,5.690,1.929,0.00,-0.17
"<a href=""https://www.baseball-reference.com/players/g/gorniha01.shtml"">H. Gornicki</a>",PIT,32,441,9,13,4,165,86,65,10,47,63,3.980,3.322,1.442,1.34,-1.27
"<a href=""https://www.baseball-reference.com/players/g/gorsijo01.shtml"">J. Gorsica</a>",DET,28,289,4,5,5,88,43,36,3,40,45,3.363,3.071,1.329,1.12,0.57
"<a href=""https://www.baseball-reference.com/players/g/greggha01.shtml"">Hal Gregg</a>",BRO,21,56,0,3,0,21,21,20,2,21,7,9.643,6.444,2.250,0.33,-0.94
"<a href=""https://www.baseball-reference.com/players/g/gromest01.shtml"">Steve Gromek</a>",CLE,23,12,0,0,0,6,4,4,0,0,4,9.000,.684,1.500,&infin;,-0.15
"<a href=""https://www.baseball-reference.com/players/g/groveor01.shtml"">Orval Grove</a>",CHA,23,649,15,9,2,192,84,66,9,72,76,2.746,3.215,1.220,1.06,2.35
"<a href=""https://www.baseball-reference.com/players/g/gumbeha01.shtml"">H. Gumbert</a>",SLN,33,399,10,5,0,115,46,42,4,32,40,2.842,2.944,1.105,1.25,0.00
"<a href=""https://www.baseball-reference.com/players/h/haefnmi01.shtml"">M. Haefner</a>",WS1,30,496,11,5,6,126,56,42,4,60,65,2.286,2.971,1.125,1.08,0.00
"<a href=""https://www.baseball-reference.com/players/h/halleja01.shtml"">Jack Hallett</a>",PIT,28,143,1,2,0,36,11,9,0,11,11,1.699,2.588,.986,1.00,1.48
"<a href=""https://www.baseball-reference.com/players/h/hanskdo01.shtml"">Don Hanski</a>",CHA,27,3,0,0,0,1,0,0,0,1,0,.000,6.346,2.000,0.00,0.05
"<a href=""https://www.baseball-reference.com/players/h/hanyzed01.shtml"">E. Hanyzewski</a>",CHN,22,390,8,7,0,120,54,37,2,45,55,2.562,2.747,1.269,1.22,1.52
"<a href=""https://www.baseball-reference.com/players/h/hardeme01.shtml"">Mel Harder</a>",CLE,33,406,8,7,0,126,57,46,7,61,40,3.059,3.871,1.382,0.66,0.17
"<a href=""https://www.baseball-reference.com/players/h/harrilu01.shtml"">Lum Harris</a>",PHA,28,649,7,21,1,241,122,101,17,63,55,4.202,3.720,1.405,0.87,-0.31
"<a href=""https://www.baseball-reference.com/players/h/haughch01.shtml"">C. Haughey</a>",BRO,17,21,0,1,0,5,6,3,0,10,0,3.857,7.544,2.143,0.00,-0.19
"<a href=""https://www.baseball-reference.com/players/h/haynejo01.shtml"">Joe Haynes</a>",CHA,25,328,7,2,3,114,51,36,2,32,37,2.963,2.779,1.335,1.16,-0.04
"<a href=""https://www.baseball-reference.com/players/h/headed01.shtml"">Ed Head</a>",BRO,25,509,9,10,6,166,75,69,8,66,83,3.660,3.183,1.367,1.26,1.29
"<a href=""https://www.baseball-reference.com/players/h/heberwa01.shtml"">Wally Hebert</a>",PIT,35,552,10,11,0,197,75,61,3,45,41,2.984,2.863,1.315,0.91,2.37
"<a href=""https://www.baseball-reference.com/players/h/henshro01.shtml"">Roy Henshaw</a>",DET,31,214,0,2,2,75,35,30,2,33,33,3.785,3.086,1.514,1.00,0.25
"<a href=""https://www.baseball-reference.com/players/h/heussed01.shtml"">Ed Heusser</a>",CIN,34,273,4,3,0,97,40,35,4,23,28,3.462,3.117,1.319,1.22,0.22
"<a href=""https://www.baseball-reference.com/players/h/hevinjo02.shtml"">Joe Heving</a>",CLE,42,216,1,1,9,58,23,22,1,34,34,2.750,3.009,1.278,1.00,0.99
"<a href=""https://www.baseball-reference.com/players/h/higbeki01.shtml"">Kirby Higbe</a>",BRO,28,555,13,10,0,189,81,76,4,95,108,3.697,2.964,1.535,1.14,0.00
"<a href=""https://www.baseball-reference.com/players/h/hollial01.shtml"">A. Hollingsw</a>",SLA,35,462,6,13,3,169,81,72,7,51,63,4.208,3.111,1.429,1.24,0.00
"<a href=""https://www.baseball-reference.com/players/h/hubbeca01.shtml"">Carl Hubbell</a>",NY1,40,198,4,4,0,87,36,36,7,24,31,4.909,3.842,1.682,1.29,0.02
"<a href=""https://www.baseball-reference.com/players/h/hughste01.shtml"">Tex Hughson</a>",BOS,27,798,12,15,2,242,87,78,23,73,114,2.639,3.509,1.184,1.56,5.74
"<a href=""https://www.baseball-reference.com/players/h/humphjo02.shtml"">J. Humphries</a>",CHA,28,565,11,11,0,198,86,69,7,54,51,3.297,3.099,1.338,0.94,0.56
"<a href=""https://www.baseball-reference.com/players/j/javeral01.shtml"">Al Javery</a>",BSN,25,909,17,16,0,288,130,108,13,99,134,3.208,3.014,1.277,1.35,2.60
"<a href=""https://www.baseball-reference.com/players/j/jeffcge01.shtml"">G. Jeffcoat</a>",BSN,29,53,1,2,0,15,10,6,1,10,10,3.057,3.683,1.415,1.00,-0.15
"<a href=""https://www.baseball-reference.com/players/j/johnssi01.shtml"">Si Johnson</a>",PHI,36,339,8,3,2,110,48,41,4,25,46,3.265,2.711,1.195,1.84,0.00
"<a href=""https://www.baseball-reference.com/players/j/juddos01.shtml"">Oscar Judd</a>",BOS,35,466,11,6,0,131,58,50,2,69,53,2.897,3.190,1.288,0.77,2.16
"<a href=""https://www.baseball-reference.com/players/k/karlan01.shtml"">Andy Karl</a>",2,29,158,2,3,1,75,33,31,0,24,10,5.297,3.307,1.880,0.42,-0.63
"<a href=""https://www.baseball-reference.com/players/k/kenneve01.shtml"">Vern Kennedy</a>",CLE,36,440,10,7,0,130,47,40,4,59,63,2.455,3.095,1.289,1.07,0.00
"<a href=""https://www.baseball-reference.com/players/k/kimbane01.shtml"">Newt Kimball</a>",2,28,302,2,7,3,94,49,43,4,47,35,3.844,3.594,1.401,0.74,0.23
"<a href=""https://www.baseball-reference.com/players/k/kliemed01.shtml"">Ed Klieman</a>",CLE,25,27,0,1,0,8,1,1,0,5,2,1.000,3.872,1.444,0.40,0.00
"<a href=""https://www.baseball-reference.com/players/k/klingbo01.shtml"">Bob Klinger</a>",PIT,35,585,11,8,0,185,77,59,6,58,65,2.723,3.037,1.246,1.12,2.40
"<a href=""https://www.baseball-reference.com/players/k/krameja01.shtml"">Jack Kramer</a>",SLA,25,27,0,0,0,11,8,8,0,8,4,8.000,3.748,2.111,0.50,-0.25
"<a href=""https://www.baseball-reference.com/players/k/krausja01.shtml"">Jack Kraus</a>",PHI,25,599,9,15,2,197,83,70,7,78,48,3.155,3.547,1.377,0.62,2.84
"<a href=""https://www.baseball-reference.com/players/k/kristho01.shtml"">Howie Krist</a>",SLN,27,493,11,5,3,141,57,53,5,62,57,2.903,3.191,1.235,0.92,2.03
"<a href=""https://www.baseball-reference.com/players/k/kuczybe01.shtml"">B. Kuczynski</a>",PHA,23,74,0,1,0,36,15,11,2,9,8,4.014,3.535,1.824,0.89,-0.07
"<a href=""https://www.baseball-reference.com/players/l/lamacal01.shtml"">Al LaMacchia</a>",SLA,21,12,0,1,0,9,6,5,0,2,2,11.250,2.774,2.750,1.00,-0.29
"<a href=""https://www.baseball-reference.com/players/l/laniema01.shtml"">Max Lanier</a>",SLN,27,640,15,7,3,195,62,45,3,75,123,1.898,2.466,1.266,1.64,4.80
"<a href=""https://www.baseball-reference.com/players/l/lannijo01.shtml"">J. Lanning</a>",PIT,32,81,4,1,2,23,10,7,0,9,11,2.333,2.592,1.185,1.22,0.32
"<a href=""https://www.baseball-reference.com/players/l/lapihan01.shtml"">A. Lapihuska</a>",PHI,20,7,0,0,0,5,6,6,1,3,0,23.143,10.282,3.429,0.00,-0.20
"<a href=""https://www.baseball-reference.com/players/l/leebi02.shtml"">Bill Lee</a>",2,33,417,4,12,3,153,72,62,8,48,35,4.014,3.660,1.446,0.73,0.00
"<a href=""https://www.baseball-reference.com/players/l/leeth01.shtml"">Thornton Lee</a>",CHA,36,381,5,9,0,129,66,59,8,50,35,4.181,3.767,1.409,0.70,-0.40
"<a href=""https://www.baseball-reference.com/players/l/lefebbi01.shtml"">B. LeFebvre</a>",WS1,27,97,2,0,0,33,18,16,3,16,10,4.454,4.535,1.515,0.62,-0.25
"<a href=""https://www.baseball-reference.com/players/l/leonadu02.shtml"">D. Leonard</a>",WS1,34,659,11,13,1,218,96,80,9,46,51,3.278,3.049,1.202,1.11,0.79
"<a href=""https://www.baseball-reference.com/players/l/lindqca01.shtml"">C. Lindquist</a>",BSN,24,39,0,2,0,17,10,9,3,4,1,6.231,6.169,1.615,0.25,-0.30
"<a href=""https://www.baseball-reference.com/players/l/lohrmbi01.shtml"">Bill Lohrman</a>",2,30,324,5,8,1,139,65,57,9,35,21,4.750,3.904,1.611,0.60,-0.93
"<a href=""https://www.baseball-reference.com/players/l/lowrysa01.shtml"">Sam Lowry</a>",PHA,23,54,0,0,0,18,10,10,1,9,3,5.000,4.324,1.500,0.33,0.06
"<a href=""https://www.baseball-reference.com/players/l/lucielo01.shtml"">Lou Lucier</a>",BOS,25,222,3,4,0,94,35,32,1,33,23,3.892,3.189,1.716,0.70,0.02
"<a href=""https://www.baseball-reference.com/players/m/macfada01.shtml"">D. MacFayden</a>",BSN,38,64,2,1,0,31,14,14,1,9,5,5.906,3.584,1.875,0.56,-0.26
"<a href=""https://www.baseball-reference.com/players/m/maconma01.shtml"">Max Macon</a>",BRO,27,231,7,5,0,91,54,51,4,32,21,5.961,3.568,1.597,0.66,-1.38
"<a href=""https://www.baseball-reference.com/players/m/mainsji01.shtml"">Jim Mains</a>",PHA,21,24,0,1,0,9,5,5,0,3,4,5.625,2.525,1.500,1.33,-0.09
"<a href=""https://www.baseball-reference.com/players/m/mallobo01.shtml"">Bob Malloy</a>",CIN,25,30,0,0,0,14,8,7,1,8,4,6.300,7.782,2.200,0.50,-0.19
"<a href=""https://www.baseball-reference.com/players/m/maltzgo01.shtml"">G. Maltzberger</a>",CHA,30,296,7,4,14,86,29,27,8,24,48,2.463,3.183,1.115,2.00,2.51
"<a href=""https://www.baseball-reference.com/players/m/martira01.shtml"">Ray Martin</a>",BSN,18,10,0,0,0,3,3,3,0,1,1,8.100,2.706,1.200,1.00,-0.11
"<a href=""https://www.baseball-reference.com/players/m/matthda01.shtml"">D. Matthewson</a>",PHI,20,78,0,3,0,26,14,14,1,8,8,4.846,3.224,1.308,1.00,-0.06
"<a href=""https://www.baseball-reference.com/players/m/mckaiar01.shtml"">A. McKain</a>",SLA,32,48,1,1,0,16,9,7,0,6,6,3.938,2.758,1.375,1.00,-0.03
"<a href=""https://www.baseball-reference.com/players/m/mckeero01.shtml"">Roger McKee</a>",PHI,16,40,1,0,0,12,9,9,0,5,1,6.075,3.352,1.275,0.20,-0.12
"<a href=""https://www.baseball-reference.com/players/m/meltocl01.shtml"">Cliff Melton</a>",NY1,31,559,9,13,0,184,85,66,7,69,55,3.188,3.357,1.358,0.80,2.30
"<a href=""https://www.baseball-reference.com/players/m/meltoru01.shtml"">Rube Melton</a>",BRO,26,358,5,8,0,106,62,52,3,79,63,3.922,3.564,1.550,0.80,0.04
"<a href=""https://www.baseball-reference.com/players/m/mertzji01.shtml"">Jim Mertz</a>",WS1,26,350,5,7,3,109,65,60,7,58,53,4.629,3.799,1.431,0.91,-1.10
"<a href=""https://www.baseball-reference.com/players/m/milleox01.shtml"">Ox Miller</a>",2,28,36,0,0,0,17,15,15,3,8,4,11.250,6.248,2.083,0.50,-0.28
"<a href=""https://www.baseball-reference.com/players/m/milnaal01.shtml"">Al Milnar</a>",2,29,161,2,5,0,74,49,44,0,44,19,7.379,3.961,2.199,0.43,-2.18
"<a href=""https://www.baseball-reference.com/players/m/mootyja01.shtml"">Jake Mooty</a>",CHN,31,3,0,0,0,2,0,0,0,1,1,.000,3.151,3.000,1.00,0.07
"<a href=""https://www.baseball-reference.com/players/m/muncrbo01.shtml"">Bob Muncrief</a>",SLA,27,615,13,12,1,211,80,64,13,48,80,2.810,3.117,1.263,1.67,0.00
"<a href=""https://www.baseball-reference.com/players/m/mungere01.shtml"">Red Munger</a>",SLN,24,280,9,5,2,101,47,41,2,42,45,3.954,3.049,1.532,1.07,0.00
"<a href=""https://www.baseball-reference.com/players/m/mungova01.shtml"">Van Mungo</a>",NY1,32,463,3,7,2,140,68,67,7,79,83,3.907,3.335,1.419,1.05,1.48
"<a href=""https://www.baseball-reference.com/players/m/murphjo04.shtml"">J. Murphy</a>",NYA,34,204,12,4,8,44,22,19,2,30,31,2.515,3.251,1.088,1.03,1.14
"<a href=""https://www.baseball-reference.com/players/n/naymimi01.shtml"">Mike Naymick</a>",CLE,25,188,4,4,2,32,23,16,3,47,41,2.298,3.982,1.261,0.87,0.37
"<a href=""https://www.baseball-reference.com/players/n/newhoha01.shtml"">H. Newhouser</a>",DET,22,587,8,17,1,163,88,66,3,111,144,3.036,2.833,1.400,1.30,1.45
"<a href=""https://www.baseball-reference.com/players/n/newsobo01.shtml"">Bobo Newsom</a>",3,35,652,13,13,1,220,118,102,12,113,123,4.224,3.466,1.532,1.09,0.00
"<a href=""https://www.baseball-reference.com/players/n/newsodi01.shtml"">Dick Newsome</a>",BOS,33,463,8,13,0,166,83,77,8,68,40,4.490,3.761,1.516,0.59,-0.79
"<a href=""https://www.baseball-reference.com/players/n/niemeja01.shtml"">Jack Niemes</a>",CIN,23,9,0,0,0,5,3,2,0,2,1,6.000,3.593,2.333,0.50,-0.08
"<a href=""https://www.baseball-reference.com/players/n/niggejo01.shtml"">J. Niggeling</a>",2,39,604,10,10,0,149,67,58,7,74,97,2.593,2.929,1.108,1.31,0.00
"<a href=""https://www.baseball-reference.com/players/o/oanapr01.shtml"">Prince Oana</a>",DET,33,102,3,2,0,34,21,17,4,19,15,4.500,4.543,1.559,0.79,-0.38
"<a href=""https://www.baseball-reference.com/players/o/odomda01.shtml"">Dave Odom</a>",BSN,25,164,0,3,2,54,32,32,3,30,17,5.268,3.994,1.537,0.57,-0.49
