Name,Team,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/g/gleaski01.shtml"">Kid Gleason</a>",SLN,25,400,20,24,0,389,244,148,11,151,133,3.330,3.283,1.350,.88,.00
"<a href=""https://www.baseball-reference.com/players/g/grifffr01.shtml"">Frank Griffith</a>",CHN,19,4,0,1,0,3,5,5,1,6,3,11.250,9.291,2.250,.50,-.17
"<a href=""https://www.baseball-reference.com/players/g/gumbead01.shtml"">Ad Gumbert</a>",CHN,24,382&‌#8532;,22,19,0,399,220,145,11,107,118,3.410,3.011,1.322,1.10,2.94
"<a href=""https://www.baseball-reference.com/players/g/gumbebi01.shtml"">Billy Gumbert</a>",PIT,26,39&‌#8532;,3,2,0,30,15,6,0,23,3,1.361,4.160,1.336,.13,1.01
"<a href=""https://www.baseball-reference.com/players/h/haddoge01.shtml"">George Haddock</a>",BRO,25,381&‌#8531;,29,13,1,340,190,133,11,163,153,3.139,3.288,1.319,.94,4.66
"<a href=""https://www.baseball-reference.com/players/h/hartbi01.shtml"">Bill Hart</a>",BRO,26,195,9,12,1,188,109,71,3,96,65,3.277,3.435,1.456,.68,1.27
"<a href=""https://www.baseball-reference.com/players/h/hawkebi01.shtml"">Bill Hawke</a>",SLN,22,97&‌#8531;,5,5,0,108,59,40,2,45,55,3.699,2.794,1.572,1.22,.00
"<a href=""https://www.baseball-reference.com/players/h/hawlepi01.shtml"">Pink Hawley</a>",SLN,19,166&‌#8531;,6,14,0,160,116,59,4,63,63,3.192,3.023,1.341,1.00,.93
"<a href=""https://www.baseball-reference.com/players/h/healyjo01.shtml"">Egyptian Healy</a>",2,25,86&‌#8532;,4,7,0,97,58,40,4,26,28,4.154,3.294,1.419,1.08,.73
"<a href=""https://www.baseball-reference.com/players/h/hemmige01.shtml"">George Hemming</a>",2,23,41,2,3,0,46,31,23,2,19,12,5.049,3.934,1.585,.63,.00
"<a href=""https://www.baseball-reference.com/players/h/hollibu01.shtml"">Bug Holliday</a>",CIN,25,4,0,0,0,13,5,5,0,1,0,11.250,3.019,3.500,.00,-.18
"<a href=""https://www.baseball-reference.com/players/h/hollijo01.shtml"">John Hollison</a>",CHN,22,4,0,0,0,1,1,1,1,0,2,2.250,5.415,.250,&infin;,.16
"<a href=""https://www.baseball-reference.com/players/h/hutchbi01.shtml"">Bill Hutchison</a>",CHN,32,622,36,36,1,571,316,191,11,190,314,2.764,2.604,1.223,1.65,8.77
"<a href=""https://www.baseball-reference.com/players/i/inksbe01.shtml"">Bert Inks</a>",2,21,79,5,4,0,77,61,37,0,43,36,4.215,3.016,1.519,.84,.00
"<a href=""https://www.baseball-reference.com/players/j/jonesal01.shtml"">Alex Jones</a>",2,22,173&‌#8532;,5,14,0,163,113,66,3,70,51,3.420,3.195,1.342,.73,.22
"<a href=""https://www.baseball-reference.com/players/j/jonesbu01.shtml"">Bumpus Jones</a>",CIN,22,9,1,0,0,0,1,0,0,4,3,.000,3.401,.444,.75,.51
"<a href=""https://www.baseball-reference.com/players/k/keefeti01.shtml"">Tim Keefe</a>",PHI,35,313&‌#8531;,19,16,0,279,142,82,4,98,136,2.355,2.643,1.203,1.39,6.01
"<a href=""https://www.baseball-reference.com/players/k/kellyki01.shtml"">King Kelly</a>",BSN,34,6,0,0,0,8,4,1,0,4,0,1.500,3.000,2.000,.00,.00
"<a href=""https://www.baseball-reference.com/players/k/kennebr01.shtml"">Brickyard Kennedy</a>",BRO,24,191,13,8,1,189,115,82,3,95,108,3.864,3.021,1.487,1.14,.52
"<a href=""https://www.baseball-reference.com/players/k/killefr01.shtml"">Frank Killen</a>",WAS,21,459&‌#8532;,29,26,0,448,286,169,15,182,147,3.309,3.377,1.371,.81,.00
"<a href=""https://www.baseball-reference.com/players/k/kilroma01.shtml"">Matt Kilroy</a>",WAS,26,26&‌#8531;,1,1,0,20,11,7,0,15,1,2.392,4.048,1.329,.07,.74
"<a href=""https://www.baseball-reference.com/players/k/kingsi01.shtml"">Silver King</a>",NY1,24,410&‌#8531;,22,24,0,392,250,150,15,171,170,3.290,3.276,1.372,.99,.00
"<a href=""https://www.baseball-reference.com/players/k/klingbi01.shtml"">Bill Kling</a>",BLN,25,11,0,2,0,17,16,14,1,7,7,11.455,3.638,2.182,1.00,-.46
"<a href=""https://www.baseball-reference.com/players/k/knausfr01.shtml"">Frank Knauss</a>",CIN,23,8,0,0,0,13,9,3,0,5,2,3.375,3.719,2.250,.40,-.23
"<a href=""https://www.baseball-reference.com/players/k/knellph01.shtml"">Phil Knell</a>",2,27,250,14,18,0,243,161,105,4,111,117,3.780,2.866,1.416,1.05,.00
"<a href=""https://www.baseball-reference.com/players/l/lubypa01.shtml"">Pat Luby</a>",CHN,23,252&‌#8531;,11,16,0,248,157,86,10,103,66,3.067,3.639,1.391,.64,.87
"<a href=""https://www.baseball-reference.com/players/m/mcgilwi01.shtml"">Willie McGill</a>",CIN,18,17,1,1,0,18,14,10,0,5,7,5.294,2.587,1.353,1.40,-.23
"<a href=""https://www.baseball-reference.com/players/m/mcmahsa01.shtml"">Sadie McMahon</a>",BLN,24,397,19,25,1,430,260,143,9,145,118,3.242,3.243,1.448,.81,4.74
"<a href=""https://www.baseball-reference.com/players/m/meakige01.shtml"">George Meakim</a>",2,26,22&‌#8532;,1,2,0,37,32,24,1,11,4,9.529,3.768,2.118,.36,-.95
"<a href=""https://www.baseball-reference.com/players/m/meekijo01.shtml"">Jouett Meekin</a>",2,25,268&‌#8531;,10,20,0,280,199,113,5,126,125,3.790,3.121,1.513,.99,.00
"<a href=""https://www.baseball-reference.com/players/m/menefjo01.shtml"">Jock Menefee</a>",PIT,24,4,0,0,0,10,6,5,0,2,0,11.250,3.642,3.000,.00,-.23
"<a href=""https://www.baseball-reference.com/players/m/mullato01.shtml"">Tony Mullane</a>",CIN,33,295,21,13,1,222,131,85,12,127,109,2.593,3.547,1.183,.86,.00
"<a href=""https://www.baseball-reference.com/players/n/nichoki01.shtml"">Kid Nichols</a>",BSN,22,453,35,16,0,404,211,143,15,121,192,2.841,2.853,1.159,1.59,.00
"<a href=""https://www.baseball-reference.com/players/p/pfefffr01.shtml"">Fred Pfeffer</a>",LS3,32,5,0,0,0,4,3,1,0,5,0,1.800,5.749,1.800,.00,.03
"<a href=""https://www.baseball-reference.com/players/r/rettgge01.shtml"">George Rettger</a>",2,23,47,2,3,0,40,32,22,2,41,13,4.213,5.127,1.723,.32,-.16
"<a href=""https://www.baseball-reference.com/players/r/rhinebi01.shtml"">Billy Rhines</a>",CIN,23,74&‌#8532;,3,7,0,102,71,45,0,36,10,5.424,3.470,1.848,.28,-1.60
"<a href=""https://www.baseball-reference.com/players/r/rusieam01.shtml"">Amos Rusie</a>",NY1,21,541,32,31,0,410,290,171,7,270,304,2.845,3.021,1.257,1.13,7.30
"<a href=""https://www.baseball-reference.com/players/s/sandebe01.shtml"">Ben Sanders</a>",LS3,27,268&‌#8531;,12,19,0,281,150,96,6,62,77,3.220,2.913,1.278,1.24,2.28
"<a href=""https://www.baseball-reference.com/players/s/schmicr01.shtml"">Crazy Schmit</a>",BLN,26,47&‌#8531;,1,4,0,37,26,17,0,26,17,3.232,3.499,1.331,.65,1.04
"<a href=""https://www.baseball-reference.com/players/s/sharrja01.shtml"">Jack Sharrott</a>",NY1,22,2,0,0,0,2,1,1,0,1,1,4.500,3.018,1.500,1.00,.04
"<a href=""https://www.baseball-reference.com/players/s/smithel01.shtml"">Mike Smith</a>",PIT,24,134,6,7,0,140,94,54,2,58,51,3.627,3.224,1.478,.88,-.64
"<a href=""https://www.baseball-reference.com/players/s/staleha01.shtml"">Harry Staley</a>",BSN,25,299&‌#8532;,22,10,0,273,144,101,10,97,93,3.033,3.301,1.235,.96,5.43
"<a href=""https://www.baseball-reference.com/players/s/steined01.shtml"">Ed Stein</a>",BRO,22,377&‌#8531;,27,16,1,310,166,119,6,150,190,2.838,2.809,1.219,1.27,6.86
"<a href=""https://www.baseball-reference.com/players/s/stephbe01.shtml"">Ben Stephens</a>",2,24,36,1,2,1,49,25,10,2,13,8,2.500,3.718,1.722,.62,.23
"<a href=""https://www.baseball-reference.com/players/s/stiveja01.shtml"">Jack Stivetts</a>",BSN,24,415&‌#8532;,35,16,1,346,223,140,12,171,180,3.031,3.222,1.244,1.05,5.29
"<a href=""https://www.baseball-reference.com/players/s/stratsc01.shtml"">Scott Stratton</a>",LS3,22,351&‌#8532;,21,19,0,342,188,114,1,70,93,2.918,2.559,1.172,1.33,.00
"<a href=""https://www.baseball-reference.com/players/s/sullimi02.shtml"">Mike Sullivan</a>",CIN,25,166&‌#8531;,12,4,0,179,90,57,8,74,56,3.084,3.635,1.521,.76,.00
"<a href=""https://www.baseball-reference.com/players/t/tayloja01.shtml"">Jack Taylor</a>",PHI,19,26,1,0,0,28,19,4,2,10,7,1.385,4.138,1.462,.70,-.15
"<a href=""https://www.baseball-reference.com/players/t/terryad01.shtml"">Adonis Terry</a>",2,27,249,18,8,1,192,113,71,3,113,98,2.566,3.193,1.225,.87,.00
"<a href=""https://www.baseball-reference.com/players/t/thompwi01.shtml"">Will Thompson</a>",PIT,21,3,0,1,0,3,5,1,0,5,0,3.000,6.607,2.667,.00,-.22
"<a href=""https://www.baseball-reference.com/players/t/thornjo01.shtml"">John Thornton</a>",PHI,23,12,0,2,0,16,19,17,1,17,2,12.750,7.260,2.750,.12,-.72
"<a href=""https://www.baseball-reference.com/players/v/vanhage01.shtml"">George Van Haltren</a>",BLN,26,14&‌#8532;,0,0,0,28,17,15,1,7,5,9.205,3.874,2.386,.71,-.42
"<a href=""https://www.baseball-reference.com/players/v/viaule01.shtml"">Lee Viau</a>",3,25,140&‌#8532;,5,12,0,166,92,62,7,61,37,3.967,3.902,1.614,.61,-.30
"<a href=""https://www.baseball-reference.com/players/v/vicketo01.shtml"">Tom Vickery</a>",BLN,25,176,8,10,0,189,134,69,3,87,49,3.528,3.489,1.568,.56,.41
"<a href=""https://www.baseball-reference.com/players/w/welchmi01.shtml"">Mickey Welch</a>",NY1,32,5,0,0,0,11,9,8,0,4,1,14.400,4.077,3.000,.25,-.30
"<a href=""https://www.baseball-reference.com/players/w/weyhigu01.shtml"">Gus Weyhing</a>",PHI,25,469&‌#8532;,32,21,3,411,213,139,9,168,202,2.664,2.883,1.233,1.20,.00
"<a href=""https://www.baseball-reference.com/players/w/willito01.shtml"">Tom Williams</a>",CL4,21,9,1,0,0,9,4,3,1,1,3,3.000,3.660,1.111,3.00,.18
"<a href=""https://www.baseball-reference.com/players/w/woodcfr01.shtml"">Fred Woodcock</a>",PIT,24,33,1,2,0,42,28,13,1,17,8,3.545,3.729,1.788,.47,-.53
"<a href=""https://www.baseball-reference.com/players/y/youngcy01.shtml"">Cy Young</a>",CL4,25,453,36,12,0,363,158,97,8,118,168,1.927,2.755,1.062,1.42,.00
"<a href=""https://www.baseball-reference.com/players/y/youngj.01.shtml"">J. B. Young</a>",SLN,35,2,0,0,0,9,13,5,0,2,1,22.500,1.203,5.500,.50,-.43
