Name,Team,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/e/erricdi01.shtml"">D. Errickson</a>",BSN,26,122&frac23;,9,7,6,113,53,43,1,56,40,3.155,3.726,1.378,0.71,0.93
"<a href=""https://www.baseball-reference.com/players/f/fellebo01.shtml"">Bob Feller</a>",CLE,19,277&frac23;,17,11,1,225,136,126,13,208,240,4.084,3.996,1.559,1.15,5.11
"<a href=""https://www.baseball-reference.com/players/f/ferrewe01.shtml"">Wes Ferrell</a>",2,30,179,15,10,0,245,144,125,18,86,43,6.285,5.079,1.849,0.50,-0.95
"<a href=""https://www.baseball-reference.com/players/f/fettelo01.shtml"">Lou Fette</a>",BSN,31,239&frac23;,11,13,1,235,95,84,11,79,83,3.154,3.790,1.310,1.05,0.00
"<a href=""https://www.baseball-reference.com/players/f/fitzsfr01.shtml"">F. Fitzsimmons</a>",BRO,36,202&frac23;,11,8,0,205,83,68,8,43,38,3.020,3.673,1.224,0.88,4.46
"<a href=""https://www.baseball-reference.com/players/f/fordge02.shtml"">Gene Ford</a>",CHA,26,14,0,0,0,21,16,16,1,12,2,10.286,5.881,2.357,0.17,-0.31
"<a href=""https://www.baseball-reference.com/players/f/frankfr02.shtml"">F. Frankhouse</a>",BRO,34,93&frac23;,3,5,0,92,48,42,6,44,32,4.036,4.380,1.452,0.73,0.81
"<a href=""https://www.baseball-reference.com/players/f/frencla01.shtml"">Larry French</a>",CHN,30,201&frac13;,10,19,0,210,95,85,17,62,83,3.800,4.127,1.351,1.34,0.00
"<a href=""https://www.baseball-reference.com/players/g/gablefr01.shtml"">Frank Gabler</a>",2,26,69&frac23;,1,7,0,104,77,73,12,35,17,9.431,6.024,1.995,0.49,-2.19
"<a href=""https://www.baseball-reference.com/players/g/gaddyjo01.shtml"">John Gaddy</a>",BRO,24,13,2,0,0,13,3,1,0,4,3,.692,3.153,1.308,0.75,0.53
"<a href=""https://www.baseball-reference.com/players/g/galehde01.shtml"">D. Galehouse</a>",CLE,26,114,7,8,3,119,62,55,12,65,66,4.342,4.869,1.614,1.02,0.00
"<a href=""https://www.baseball-reference.com/players/g/georgos01.shtml"">Oscar Georgy</a>",NY1,21,1,0,0,0,2,2,2,0,1,0,18.000,5.357,3.000,0.00,-0.06
"<a href=""https://www.baseball-reference.com/players/g/gickge01.shtml"">George Gick</a>",CHA,22,1,0,0,0,0,0,0,0,0,1,.000,-3.125,.000,&infin;,0.04
"<a href=""https://www.baseball-reference.com/players/g/gillge01.shtml"">George Gill</a>",DET,29,164,12,9,0,195,82,75,15,50,30,4.116,4.631,1.494,0.60,3.71
"<a href=""https://www.baseball-reference.com/players/g/gomezle01.shtml"">Lefty Gomez</a>",NYA,29,239,18,12,0,239,110,89,7,99,129,3.351,3.454,1.414,1.30,4.55
"<a href=""https://www.baseball-reference.com/players/g/grissle01.shtml"">Lee Grissom</a>",CIN,30,51,2,3,0,60,38,30,4,22,16,5.294,4.486,1.608,0.73,0.00
"<a href=""https://www.baseball-reference.com/players/g/grovele01.shtml"">Lefty Grove</a>",BOS,38,163&frac23;,14,4,1,169,65,56,8,52,99,3.079,3.276,1.350,1.90,5.11
"<a href=""https://www.baseball-reference.com/players/g/gumbeha01.shtml"">H. Gumbert</a>",NY1,28,235&frac23;,15,13,0,238,114,105,13,84,84,4.010,3.924,1.366,1.00,0.00
"<a href=""https://www.baseball-reference.com/players/g/gumpera01.shtml"">R. Gumpert</a>",PHA,20,12&frac13;,0,2,0,24,18,15,1,10,1,10.946,5.634,2.757,0.10,0.00
"<a href=""https://www.baseball-reference.com/players/h/hadlebu01.shtml"">Bump Hadley</a>",NYA,33,167&frac13;,9,8,1,165,79,67,13,66,61,3.604,4.358,1.380,0.92,2.70
"<a href=""https://www.baseball-reference.com/players/h/hallabi01.shtml"">B. Hallahan</a>",PHI,35,89,1,8,0,107,59,54,4,45,22,5.461,4.418,1.708,0.49,0.22
"<a href=""https://www.baseball-reference.com/players/h/hamlilu01.shtml"">Luke Hamlin</a>",BRO,33,237&frac13;,12,15,6,243,111,97,14,65,97,3.678,3.679,1.298,1.49,3.86
"<a href=""https://www.baseball-reference.com/players/h/hardeme01.shtml"">Mel Harder</a>",CLE,28,240,17,10,4,257,115,102,16,62,102,3.825,3.649,1.329,1.65,5.24
"<a href=""https://www.baseball-reference.com/players/h/harrera01.shtml"">Ray Harrell</a>",SLN,26,63,2,3,2,78,37,34,6,29,32,4.857,4.325,1.698,1.10,0.23
"<a href=""https://www.baseball-reference.com/players/h/harribi01.shtml"">Bill Harris</a>",BOS,38,80&frac13;,5,5,1,83,39,36,5,21,26,4.033,3.846,1.295,1.24,1.56
"<a href=""https://www.baseball-reference.com/players/h/harribo01.shtml"">Bob Harris</a>",DET,23,10,1,0,0,14,9,8,0,4,7,7.200,2.749,1.800,1.75,0.00
"<a href=""https://www.baseball-reference.com/players/h/heintke01.shtml"">K. Heintzelman</a>",PIT,22,2,0,0,0,1,2,2,0,3,1,9.000,7.393,2.000,0.33,0.00
"<a href=""https://www.baseball-reference.com/players/h/henshro01.shtml"">Roy Henshaw</a>",SLN,26,130,5,11,0,132,63,58,7,48,34,4.015,4.233,1.385,0.71,1.79
"<a href=""https://www.baseball-reference.com/players/h/heussed01.shtml"">Ed Heusser</a>",PHI,29,1,0,0,0,2,3,3,1,1,0,27.000,19.143,3.000,0.00,-0.11
"<a href=""https://www.baseball-reference.com/players/h/hevinjo02.shtml"">Joe Heving</a>",2,37,88,9,2,2,104,43,40,5,27,34,4.091,3.753,1.489,1.26,-0.33
"<a href=""https://www.baseball-reference.com/players/h/higbeki01.shtml"">Kirby Higbe</a>",CHN,23,10,0,0,0,10,6,6,1,6,4,5.400,5.291,1.600,0.67,0.00
"<a href=""https://www.baseball-reference.com/players/h/hildeor01.shtml"">O. Hildebrand</a>",SLA,31,163,8,10,0,194,104,103,18,73,66,5.687,4.829,1.638,0.90,2.15
"<a href=""https://www.baseball-reference.com/players/h/hogsech01.shtml"">C. Hogsett</a>",WS1,34,91,5,6,3,107,73,61,12,36,33,6.033,4.812,1.571,0.92,-0.93
"<a href=""https://www.baseball-reference.com/players/h/hollial01.shtml"">A. Hollingsw</a>",2,30,208&frac13;,7,18,0,220,117,101,6,89,93,4.363,3.683,1.483,1.04,0.00
"<a href=""https://www.baseball-reference.com/players/h/hoytwa01.shtml"">Waite Hoyt</a>",BRO,38,16&frac13;,0,3,0,24,9,9,1,5,3,4.959,4.145,1.776,0.60,0.09
"<a href=""https://www.baseball-reference.com/players/h/hubbeca01.shtml"">Carl Hubbell</a>",NY1,35,179,13,10,1,171,70,61,16,33,104,3.067,3.450,1.140,3.15,3.53
"<a href=""https://www.baseball-reference.com/players/h/hudliwi01.shtml"">W. Hudlin</a>",CLE,32,127,8,8,1,158,80,69,13,45,27,4.890,4.807,1.598,0.60,0.39
"<a href=""https://www.baseball-reference.com/players/h/humphbi01.shtml"">B. Humphrey</a>",BOS,27,2,0,0,0,5,2,2,0,1,0,9.000,4.030,3.000,0.00,-0.03
"<a href=""https://www.baseball-reference.com/players/h/humphjo02.shtml"">J. Humphries</a>",CLE,23,103&frac13;,9,8,6,105,69,60,6,63,56,5.226,4.392,1.626,0.89,0.20
"<a href=""https://www.baseball-reference.com/players/h/hutchir01.shtml"">I. Hutchinson</a>",BSN,27,151,9,8,4,150,58,46,3,61,38,2.742,3.827,1.397,0.62,1.89
"<a href=""https://www.baseball-reference.com/players/j/johnsfr01.shtml"">Fred Johnson</a>",SLA,44,69,3,7,3,91,50,43,7,27,24,5.609,4.602,1.710,0.89,0.41
"<a href=""https://www.baseball-reference.com/players/j/johnssi01.shtml"">Si Johnson</a>",SLN,31,15&frac23;,0,3,0,27,17,13,0,6,4,7.468,3.469,2.106,0.67,0.00
"<a href=""https://www.baseball-reference.com/players/j/johnssy01.shtml"">Syl Johnson</a>",PHI,37,83,2,7,0,87,43,39,4,11,21,4.229,3.445,1.181,1.91,1.01
"<a href=""https://www.baseball-reference.com/players/j/jungeke01.shtml"">Ken Jungels</a>",CLE,22,15&frac13;,1,0,0,21,16,15,1,18,7,8.804,5.835,2.543,0.39,-0.30
"<a href=""https://www.baseball-reference.com/players/k/kelleha01.shtml"">Harry Kelley</a>",2,32,156&frac13;,9,10,1,179,106,89,12,56,47,5.124,4.368,1.503,0.84,0.21
"<a href=""https://www.baseball-reference.com/players/k/kelleha02.shtml"">Hal Kelleher</a>",PHI,24,7&frac13;,0,0,0,16,15,15,0,9,4,18.409,4.930,3.409,0.44,-1.27
"<a href=""https://www.baseball-reference.com/players/k/kennear01.shtml"">Art Kenney</a>",BSN,22,2&frac13;,0,0,0,3,4,4,0,8,2,15.429,10.501,4.714,0.25,-0.20
"<a href=""https://www.baseball-reference.com/players/k/kenneve01.shtml"">Vern Kennedy</a>",DET,31,190&frac13;,12,9,2,215,123,107,13,113,53,5.060,5.029,1.723,0.47,0.00
"<a href=""https://www.baseball-reference.com/players/k/kimbane01.shtml"">Newt Kimball</a>",CHN,23,1,0,0,0,3,1,1,0,0,1,9.000,1.647,3.000,&infin;,-0.02
"<a href=""https://www.baseball-reference.com/players/k/kimbeha01.shtml"">H. Kimberlin</a>",SLA,29,8,0,0,0,8,3,3,1,3,1,3.375,5.784,1.375,0.33,0.24
"<a href=""https://www.baseball-reference.com/players/k/kleinte01.shtml"">T. Kleinhans</a>",CIN,39,1,0,0,0,2,1,1,0,0,0,9.000,2.924,2.000,&infin;,-0.02
"<a href=""https://www.baseball-reference.com/players/k/klingbo01.shtml"">Bob Klinger</a>",PIT,30,159&frac13;,12,5,1,152,63,53,7,42,58,2.994,3.463,1.218,1.38,2.39
"<a href=""https://www.baseball-reference.com/players/k/knottja01.shtml"">Jack Knott</a>",2,31,161,6,12,0,170,89,75,11,69,43,4.193,4.596,1.484,0.62,0.28
"<a href=""https://www.baseball-reference.com/players/k/kohlmjo01.shtml"">Joe Kohlman</a>",WS1,25,14&frac13;,0,0,0,12,10,10,1,11,5,6.279,5.744,1.605,0.45,-0.15
"<a href=""https://www.baseball-reference.com/players/k/krakajo01.shtml"">J. Krakauskas</a>",WS1,23,121&frac13;,7,5,0,99,61,42,4,88,104,3.115,3.739,1.541,1.18,1.87
"<a href=""https://www.baseball-reference.com/players/k/kristho01.shtml"">Howie Krist</a>",SLN,22,1&frac13;,0,0,0,1,0,0,0,0,1,.000,1.060,.750,&infin;,0.05
"<a href=""https://www.baseball-reference.com/players/l/lamaswa01.shtml"">W. LaMaster</a>",2,31,75,4,8,0,97,64,61,8,34,38,7.320,4.441,1.747,1.12,-1.45
"<a href=""https://www.baseball-reference.com/players/l/laniema01.shtml"">Max Lanier</a>",SLN,22,45,0,3,0,57,30,21,1,28,14,4.200,4.276,1.889,0.50,-0.13
"<a href=""https://www.baseball-reference.com/players/l/lannijo01.shtml"">J. Lanning</a>",BSN,27,138,8,7,0,146,74,57,5,52,39,3.717,3.933,1.435,0.75,-0.20
"<a href=""https://www.baseball-reference.com/players/l/lannito01.shtml"">Tom Lanning</a>",PHI,31,7,0,1,0,9,7,5,0,2,2,6.429,3.180,1.571,1.00,-0.18
"<a href=""https://www.baseball-reference.com/players/l/lawsoro01.shtml"">Roxie Lawson</a>",DET,32,127,8,9,1,154,85,77,13,82,39,5.457,5.508,1.858,0.48,0.77
"<a href=""https://www.baseball-reference.com/players/l/leebi02.shtml"">Bill Lee</a>",CHN,28,291,22,9,2,281,95,86,18,74,121,2.660,3.662,1.220,1.64,0.00
"<a href=""https://www.baseball-reference.com/players/l/leeth01.shtml"">Thornton Lee</a>",CHA,31,245&frac13;,13,12,1,252,123,95,12,94,77,3.485,4.048,1.410,0.82,5.47
"<a href=""https://www.baseball-reference.com/players/l/lefebbi01.shtml"">B. LeFebvre</a>",BOS,22,4,0,0,0,8,6,6,2,0,0,13.500,8.105,2.000,&infin;,-0.10
"<a href=""https://www.baseball-reference.com/players/l/leonadu02.shtml"">D. Leonard</a>",WS1,29,223&frac13;,12,15,0,221,109,85,11,53,68,3.425,3.583,1.227,1.28,3.34
"<a href=""https://www.baseball-reference.com/players/l/liebhgl02.shtml"">G. Liebhardt</a>",SLA,27,3,0,0,0,4,2,2,1,0,1,6.000,6.535,1.333,&infin;,0.03
"<a href=""https://www.baseball-reference.com/players/l/linkeed01.shtml"">Ed Linke</a>",SLA,26,39&frac23;,1,7,0,60,37,35,6,33,18,7.941,6.222,2.345,0.55,-0.57
"<a href=""https://www.baseball-reference.com/players/l/loganbo01.shtml"">Bob Logan</a>",CHN,28,22&frac23;,0,2,2,18,9,7,0,17,10,2.779,4.252,1.544,0.59,-0.06
"<a href=""https://www.baseball-reference.com/players/l/lohrmbi01.shtml"">Bill Lohrman</a>",NY1,25,152,9,6,0,152,72,56,9,33,52,3.316,3.625,1.217,1.58,0.00
"<a href=""https://www.baseball-reference.com/players/l/lucasre01.shtml"">Red Lucas</a>",PIT,36,84,6,3,0,90,33,33,5,16,19,3.536,3.818,1.262,1.19,1.45
"<a href=""https://www.baseball-reference.com/players/l/lyonste01.shtml"">Ted Lyons</a>",CHA,37,194&frac23;,9,11,0,238,93,80,13,52,54,3.699,4.002,1.490,1.04,4.63
"<a href=""https://www.baseball-reference.com/players/m/macfada01.shtml"">D. MacFayden</a>",BSN,33,219&frac23;,14,9,0,208,83,72,6,64,58,2.950,3.572,1.238,0.91,3.35
"<a href=""https://www.baseball-reference.com/players/m/maconma01.shtml"">Max Macon</a>",SLN,22,129&frac13;,4,11,2,133,83,59,9,61,39,4.106,4.578,1.500,0.64,-0.34
"<a href=""https://www.baseball-reference.com/players/m/marcujo01.shtml"">J. Marcum</a>",BOS,28,92&frac13;,5,6,0,113,49,42,11,25,25,4.094,4.713,1.495,1.00,0.00
"<a href=""https://www.baseball-reference.com/players/m/marrobu01.shtml"">Buck Marrow</a>",BRO,28,19&frac23;,0,1,0,23,10,10,1,11,6,4.576,4.144,1.729,0.55,0.18
"<a href=""https://www.baseball-reference.com/players/m/mcgeebi01.shtml"">Bill McGee</a>",SLN,28,216,7,12,5,216,100,77,4,78,104,3.208,3.267,1.361,1.33,0.00
"<a href=""https://www.baseball-reference.com/players/m/mckaiar01.shtml"">A. McKain</a>",BOS,27,99&frac23;,5,4,6,119,60,50,6,44,27,4.515,4.406,1.635,0.61,0.99
"<a href=""https://www.baseball-reference.com/players/m/meltocl01.shtml"">Cliff Melton</a>",NY1,26,243,14,14,0,266,126,105,19,61,101,3.889,3.839,1.346,1.66,0.64
"<a href=""https://www.baseball-reference.com/players/m/midkidi01.shtml"">Dick Midkiff</a>",BOS,23,35&frac13;,1,1,0,43,30,20,5,21,10,5.094,5.913,1.811,0.48,-0.45
"<a href=""https://www.baseball-reference.com/players/m/millsle01.shtml"">Lefty Mills</a>",SLA,28,210&frac13;,10,12,0,216,139,124,16,116,134,5.306,4.156,1.578,1.16,2.49
"<a href=""https://www.baseball-reference.com/players/m/milnaal01.shtml"">Al Milnar</a>",CLE,24,68&frac13;,3,1,1,90,48,38,5,26,29,5.005,4.108,1.698,1.12,-0.01
"<a href=""https://www.baseball-reference.com/players/m/montere01.shtml"">R. Monteagudo</a>",WS1,22,22,1,1,0,26,15,14,3,15,13,5.727,5.464,1.864,0.87,0.02
"<a href=""https://www.baseball-reference.com/players/m/moorewh01.shtml"">Whitey Moore</a>",CIN,26,90&frac13;,6,4,0,66,41,35,4,42,38,3.487,4.042,1.196,0.90,0.57
"<a href=""https://www.baseball-reference.com/players/m/moranhi01.shtml"">Hiker Moran</a>",BSN,26,3,0,0,0,1,0,0,0,1,0,.000,4.276,.667,0.00,0.21
"<a href=""https://www.baseball-reference.com/players/m/mulcahu01.shtml"">Hugh Mulcahy</a>",PHI,24,267&frac13;,10,20,1,294,162,137,14,120,90,4.612,4.201,1.549,0.75,1.50
"<a href=""https://www.baseball-reference.com/players/m/mungova01.shtml"">Van Mungo</a>",BRO,27,133&frac13;,4,11,0,133,78,58,11,72,72,3.915,4.516,1.538,1.00,0.53
"<a href=""https://www.baseball-reference.com/players/m/murphjo04.shtml"">J. Murphy</a>",NYA,29,91&frac13;,8,2,11,90,47,43,5,41,43,4.237,4.020,1.434,1.05,1.47
"<a href=""https://www.baseball-reference.com/players/n/nahemsa01.shtml"">Sam Nahem</a>",BRO,22,9,1,0,0,6,3,3,0,4,2,3.000,3.947,1.111,0.50,0.21
"<a href=""https://www.baseball-reference.com/players/n/nelsoly01.shtml"">Lynn Nelson</a>",PHA,33,191,10,11,2,215,142,120,29,79,75,5.654,5.248,1.539,0.95,0.62
"<a href=""https://www.baseball-reference.com/players/n/newsobo01.shtml"">Bobo Newsom</a>",SLA,30,329&frac23;,20,16,1,334,205,186,30,192,226,5.078,4.448,1.596,1.18,0.00
"<a href=""https://www.baseball-reference.com/players/n/niggejo01.shtml"">J. Niggeling</a>",BSN,34,2,1,0,0,4,2,2,0,1,1,9.000,3.316,2.500,1.00,0.00
"<a href=""https://www.baseball-reference.com/players/o/olsonte01.shtml"">Ted Olson</a>",BOS,25,7,0,0,0,9,5,5,0,2,2,6.429,3.197,1.571,1.00,0.01
