Name,Team,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/b/brameer01.shtml"">Erv Brame</a>",PIT,28,235&‌#8532;,17,8,1,291,153,123,21,56,55,4.697,4.832,1.472,.98,2.01
"<a href=""https://www.baseball-reference.com/players/b/branded01.shtml"">Ed Brandt</a>",BSN,25,147&‌#8531;,4,11,1,168,88,82,15,59,65,5.009,5.154,1.541,1.10,1.97
"<a href=""https://www.baseball-reference.com/players/b/braxtga01.shtml"">Garland Braxton</a>",2,30,118,7,12,6,149,91,75,12,42,51,5.720,4.973,1.619,1.21,.87
"<a href=""https://www.baseball-reference.com/players/b/bridgto01.shtml"">Tommy Bridges</a>",DET,23,37&‌#8532;,3,2,0,28,18,17,4,23,17,4.062,6.124,1.354,.74,.80
"<a href=""https://www.baseball-reference.com/players/b/brownbo02.shtml"">Bob Brown</a>",BSN,19,6,0,0,0,10,7,7,0,8,1,10.500,6.958,3.000,.12,-.10
"<a href=""https://www.baseball-reference.com/players/b/browncl01.shtml"">Clint Brown</a>",CLE,26,213&‌#8532;,11,13,1,271,138,118,14,51,54,4.970,4.492,1.507,1.06,1.89
"<a href=""https://www.baseball-reference.com/players/b/brownll01.shtml"">Lloyd Brown</a>",WS1,25,197,16,12,0,220,99,93,6,65,59,4.249,4.233,1.447,.91,.00
"<a href=""https://www.baseball-reference.com/players/b/burkebo01.shtml"">Bobby Burke</a>",WS1,23,74&‌#8531;,3,4,3,62,41,30,2,29,35,3.632,3.985,1.224,1.21,.43
"<a href=""https://www.baseball-reference.com/players/b/bushefr01.shtml"">Frank Bushey</a>",BOS,23,30,0,1,0,34,22,21,1,15,4,6.300,5.027,1.633,.27,-.01
"<a href=""https://www.baseball-reference.com/players/b/bushgu01.shtml"">Guy Bush</a>",CHN,28,225,15,10,3,291,174,155,22,86,75,6.200,5.195,1.676,.87,.00
"<a href=""https://www.baseball-reference.com/players/c/campbar01.shtml"">Archie Campbell</a>",CIN,26,58,2,4,4,71,38,35,2,31,19,5.431,4.825,1.759,.61,.35
"<a href=""https://www.baseball-reference.com/players/c/cantrgu01.shtml"">Guy Cantrell</a>",DET,26,35,1,5,0,38,30,22,5,20,20,5.657,5.773,1.657,1.00,-.13
"<a href=""https://www.baseball-reference.com/players/c/cantwbe01.shtml"">Ben Cantwell</a>",BSN,28,173&‌#8531;,9,15,2,213,99,94,15,45,43,4.881,4.911,1.488,.96,.00
"<a href=""https://www.baseball-reference.com/players/c/carawpa01.shtml"">Pat Caraway</a>",CHA,24,193&‌#8531;,10,10,1,194,96,83,11,57,83,3.864,4.247,1.298,1.46,4.46
"<a href=""https://www.baseball-reference.com/players/c/carlsha01.shtml"">Hal Carlson</a>",CHN,38,51&‌#8532;,4,2,0,68,31,29,5,14,14,5.052,4.931,1.587,1.00,.41
"<a href=""https://www.baseball-reference.com/players/c/carroow01.shtml"">Ownie Carroll</a>",3,27,67,0,7,0,96,65,55,8,30,12,7.388,5.819,1.881,.40,-1.40
"<a href=""https://www.baseball-reference.com/players/c/chagnle01.shtml"">Leon Chagnon</a>",PIT,27,62,0,3,0,92,52,47,9,23,27,6.823,5.276,1.855,1.17,-.39
"<a href=""https://www.baseball-reference.com/players/c/chaplti01.shtml"">Tiny Chaplin</a>",NY1,24,73,2,6,1,89,45,42,8,16,20,5.178,4.894,1.438,1.25,.08
"<a href=""https://www.baseball-reference.com/players/c/childha01.shtml"">Harry Child</a>",WS1,25,10,0,0,0,10,7,7,1,5,5,6.300,5.371,1.500,1.00,.00
"<a href=""https://www.baseball-reference.com/players/c/clarkwa02.shtml"">Watty Clark</a>",BRO,28,200,13,13,6,209,110,93,20,38,81,4.185,4.600,1.235,2.13,.00
"<a href=""https://www.baseball-reference.com/players/c/coffmdi01.shtml"">Dick Coffman</a>",SLA,23,196,8,18,1,250,134,112,14,69,54,5.143,4.838,1.628,.78,1.26
"<a href=""https://www.baseball-reference.com/players/c/collaha01.shtml"">Hap Collard</a>",PHI,31,127,6,12,0,188,106,96,15,39,25,6.803,5.410,1.787,.64,.16
"<a href=""https://www.baseball-reference.com/players/c/colliph01.shtml"">Phil Collins</a>",PHI,28,239,16,11,3,287,148,127,22,86,87,4.782,4.905,1.561,1.01,5.24
"<a href=""https://www.baseball-reference.com/players/c/colliri01.shtml"">Rip Collins</a>",SLA,34,171&‌#8532;,9,7,2,168,90,83,11,63,75,4.351,4.508,1.346,1.19,3.31
"<a href=""https://www.baseball-reference.com/players/c/coonejo01.shtml"">Johnny Cooney</a>",BSN,29,7,0,0,0,16,14,14,2,3,1,18.000,7.016,2.714,.33,-.30
"<a href=""https://www.baseball-reference.com/players/c/crowdal01.shtml"">General Crowder</a>",2,31,279&‌#8532;,18,16,2,276,133,121,17,96,107,3.894,4.577,1.330,1.11,.00
"<a href=""https://www.baseball-reference.com/players/c/cunnibr01.shtml"">Bruce Cunningham</a>",BSN,24,106&‌#8532;,5,6,0,121,73,65,7,41,28,5.484,5.001,1.519,.68,.58
"<a href=""https://www.baseball-reference.com/players/d/deandi01.shtml"">Dizzy Dean</a>",SLN,20,9,1,0,0,3,1,1,0,3,5,1.000,3.371,.667,1.67,.52
"<a href=""https://www.baseball-reference.com/players/d/donohpe01.shtml"">Pete Donohue</a>",2,29,121,8,9,2,188,89,83,6,31,30,6.174,4.292,1.810,.97,.00
"<a href=""https://www.baseball-reference.com/players/d/dudlecl01.shtml"">Clise Dudley</a>",BRO,26,66&‌#8532;,2,4,1,103,62,47,3,27,18,6.345,4.587,1.950,.67,-1.17
"<a href=""https://www.baseball-reference.com/players/d/durhaed01.shtml"">Ed Durham</a>",BOS,22,140,4,15,1,144,81,73,9,43,28,4.693,4.874,1.336,.65,1.54
"<a href=""https://www.baseball-reference.com/players/e/earnsge01.shtml"">George Earnshaw</a>",PHA,30,296,22,13,2,299,162,146,20,139,193,4.439,4.486,1.480,1.39,.00
"<a href=""https://www.baseball-reference.com/players/e/eckeral01.shtml"">Al Eckert</a>",CIN,24,5,0,1,0,7,6,4,0,4,1,7.200,5.274,2.200,.25,-.15
"<a href=""https://www.baseball-reference.com/players/e/edwarfo01.shtml"">Foster Edwards</a>",NYA,26,1&‌#8532;,0,0,0,5,4,4,0,2,1,21.600,5.098,4.200,.50,-.15
"<a href=""https://www.baseball-reference.com/players/e/ehmkeho01.shtml"">Howard Ehmke</a>",PHA,36,10,0,1,0,22,13,13,4,2,4,11.700,7.078,2.400,2.00,-.41
"<a href=""https://www.baseball-reference.com/players/e/ellioha01.shtml"">Hal Elliott</a>",PHI,31,117&‌#8531;,6,11,0,191,120,100,7,58,37,7.670,4.977,2.122,.64,-1.43
"<a href=""https://www.baseball-reference.com/players/e/ellioju01.shtml"">Jumbo Elliott</a>",BRO,29,198&‌#8531;,10,7,1,204,100,87,16,70,59,3.948,5.015,1.382,.84,.00
"<a href=""https://www.baseball-reference.com/players/e/erickra01.shtml"">Ralph Erickson</a>",PIT,28,14,1,0,0,21,12,11,1,10,2,7.071,6.162,2.214,.20,-.09
"<a href=""https://www.baseball-reference.com/players/f/faberre01.shtml"">Red Faber</a>",CHA,41,169,8,13,1,188,101,79,7,49,62,4.207,4.083,1.402,1.27,2.17
"<a href=""https://www.baseball-reference.com/players/f/faulkji01.shtml"">Jim Faulkner</a>",BRO,30,0&‌#8531;,0,0,1,2,3,3,1,1,0,81.000,36.670,9.000,.00,-.11
"<a href=""https://www.baseball-reference.com/players/f/ferrewe01.shtml"">Wes Ferrell</a>",CLE,22,296&‌#8532;,25,13,3,299,141,109,14,106,143,3.307,4.235,1.365,1.35,.00
"<a href=""https://www.baseball-reference.com/players/f/fischca01.shtml"">Carl Fischer</a>",WS1,24,33&‌#8531;,1,1,1,37,22,18,0,18,21,4.860,3.673,1.650,1.17,.00
"<a href=""https://www.baseball-reference.com/players/f/fitzsfr01.shtml"">Freddie Fitzsimmons</a>",NY1,28,224&‌#8531;,19,7,1,230,125,106,26,59,76,4.253,5.180,1.288,1.29,.00
"<a href=""https://www.baseball-reference.com/players/f/frankfr02.shtml"">Fred Frankhouse</a>",2,26,130&‌#8531;,9,9,0,169,88,85,14,54,34,5.870,5.609,1.711,.63,-.13
"<a href=""https://www.baseball-reference.com/players/f/frencla01.shtml"">Larry French</a>",PIT,22,274&‌#8532;,17,18,1,325,163,133,20,89,90,4.358,4.686,1.507,1.01,.00
"<a href=""https://www.baseball-reference.com/players/f/freybe01.shtml"">Benny Frey</a>",CIN,24,245,11,18,1,295,148,128,15,62,43,4.702,4.691,1.457,.69,.00
"<a href=""https://www.baseball-reference.com/players/g/gastomi01.shtml"">Milt Gaston</a>",BOS,34,273,13,20,2,272,138,119,15,98,99,3.923,4.598,1.355,1.01,5.25
"<a href=""https://www.baseball-reference.com/players/g/genewjo01.shtml"">Joe Genewich</a>",NY1,33,61,2,5,3,71,44,38,6,20,13,5.607,5.331,1.492,.65,-.61
"<a href=""https://www.baseball-reference.com/players/g/gibsosa01.shtml"">Sam Gibson</a>",NYA,30,6,0,1,0,14,11,10,1,6,3,15.000,6.628,3.333,.50,-.45
"<a href=""https://www.baseball-reference.com/players/g/gliatsa01.shtml"">Sal Gliatto</a>",CLE,28,15,0,0,2,21,15,11,1,9,7,6.600,4.745,2.000,.78,-.22
"<a href=""https://www.baseball-reference.com/players/g/gomezle01.shtml"">Lefty Gomez</a>",NYA,21,60,2,5,1,66,41,37,12,28,22,5.550,6.830,1.567,.79,-.05
"<a href=""https://www.baseball-reference.com/players/g/graboal01.shtml"">Al Grabowski</a>",SLN,28,107,6,4,1,122,66,57,7,49,43,4.794,4.885,1.598,.88,.98
"<a href=""https://www.baseball-reference.com/players/g/graysa01.shtml"">Sam Gray</a>",SLA,32,167&‌#8532;,4,15,0,215,143,117,17,52,51,6.280,5.053,1.592,.98,-.62
"<a href=""https://www.baseball-reference.com/players/g/grimebu01.shtml"">Burleigh Grimes</a>",2,36,201&‌#8531;,16,11,0,246,119,91,9,65,73,4.068,4.214,1.545,1.12,.00
"<a href=""https://www.baseball-reference.com/players/g/grovele01.shtml"">Lefty Grove</a>",PHA,30,291,28,5,9,273,101,82,8,60,209,2.536,2.985,1.144,3.48,10.38
"<a href=""https://www.baseball-reference.com/players/h/hadlebu01.shtml"">Bump Hadley</a>",WS1,25,260&‌#8531;,15,11,2,242,123,108,6,105,162,3.734,3.701,1.333,1.54,4.53
"<a href=""https://www.baseball-reference.com/players/h/haidha01.shtml"">Hal Haid</a>",SLN,32,33,3,2,2,38,17,15,1,14,13,4.091,4.106,1.576,.93,.65
"<a href=""https://www.baseball-reference.com/players/h/haineje01.shtml"">Jesse Haines</a>",SLN,36,182,13,8,1,215,107,87,15,54,68,4.302,4.718,1.478,1.26,2.19
"<a href=""https://www.baseball-reference.com/players/h/hallabi01.shtml"">Bill Hallahan</a>",SLN,27,237&‌#8531;,15,9,2,233,135,123,15,126,177,4.664,4.436,1.513,1.40,.00
"<a href=""https://www.baseball-reference.com/players/h/hansesn01.shtml"">Snipe Hansen</a>",PHI,23,84&‌#8531;,0,7,0,123,76,63,8,38,25,6.723,5.385,1.909,.66,-.17
"<a href=""https://www.baseball-reference.com/players/h/hardeme01.shtml"">Mel Harder</a>",CLE,20,175&‌#8531;,11,10,2,205,108,82,9,68,44,4.209,4.758,1.557,.65,2.01
"<a href=""https://www.baseball-reference.com/players/h/heimafr01.shtml"">Fred Heimach</a>",BRO,29,7&‌#8531;,0,2,1,14,5,4,0,3,1,4.909,4.299,2.318,.33,.00
"<a href=""https://www.baseball-reference.com/players/h/hendebi01.shtml"">Bill Henderson</a>",NYA,28,8,0,0,0,7,6,4,1,4,2,4.500,6.331,1.375,.50,-.01
"<a href=""https://www.baseball-reference.com/players/h/henrydu01.shtml"">Dutch Henry</a>",CHA,28,155,2,17,0,211,116,84,12,48,35,4.877,4.880,1.671,.73,.25
"<a href=""https://www.baseball-reference.com/players/h/herriar01.shtml"">Art Herring</a>",DET,24,77&‌#8532;,3,3,0,97,54,46,2,36,16,5.330,4.691,1.712,.44,.20
"<a href=""https://www.baseball-reference.com/players/h/hevinjo02.shtml"">Joe Heving</a>",NY1,29,89&‌#8532;,7,5,6,109,57,52,7,27,37,5.219,4.545,1.517,1.37,.00
"<a href=""https://www.baseball-reference.com/players/h/hillca01.shtml"">Carmen Hill</a>",SLN,34,14&‌#8532;,0,1,0,12,12,12,2,13,8,7.364,7.191,1.705,.62,-.03
"<a href=""https://www.baseball-reference.com/players/h/hogsech01.shtml"">Chief Hogsett</a>",DET,26,146,9,8,1,174,102,88,9,63,54,5.425,4.664,1.623,.86,.62
"<a href=""https://www.baseball-reference.com/players/h/holloke01.shtml"">Ken Holloway</a>",2,32,64&‌#8531;,1,1,2,101,55,48,8,22,19,6.715,5.433,1.912,.86,-.57
"<a href=""https://www.baseball-reference.com/players/h/holshhe01.shtml"">Herm Holshouser</a>",SLA,23,62&‌#8531;,0,1,1,103,63,54,8,28,37,7.797,5.007,2.102,1.32,-1.18
"<a href=""https://www.baseball-reference.com/players/h/hoytwa01.shtml"">Waite Hoyt</a>",2,30,183&‌#8531;,11,10,4,240,116,96,14,56,35,4.713,4.953,1.615,.62,.00
"<a href=""https://www.baseball-reference.com/players/h/hubbeca01.shtml"">Carl Hubbell</a>",NY1,27,241&‌#8532;,17,12,2,263,120,104,11,58,117,3.873,3.708,1.328,2.02,3.97
"<a href=""https://www.baseball-reference.com/players/h/hudliwi01.shtml"">Willis Hudlin</a>",CLE,24,216&‌#8532;,13,16,1,255,131,110,12,76,60,4.569,4.706,1.528,.79,2.67
"<a href=""https://www.baseball-reference.com/players/j/johnsha01.shtml"">Hank Johnson</a>",NYA,24,175&‌#8531;,14,11,2,177,112,91,12,104,115,4.671,4.843,1.603,1.11,.71
"<a href=""https://www.baseball-reference.com/players/j/johnssi01.shtml"">Si Johnson</a>",CIN,23,78&‌#8531;,3,1,0,86,54,43,5,31,47,4.940,4.169,1.494,1.52,.00
"<a href=""https://www.baseball-reference.com/players/j/johnssy01.shtml"">Syl Johnson</a>",SLN,29,187&‌#8532;,12,10,2,215,105,97,13,38,92,4.652,3.968,1.348,2.42,2.74
"<a href=""https://www.baseball-reference.com/players/j/joneske01.shtml"">Ken Jones</a>",BSN,27,19&‌#8532;,0,1,0,28,16,13,1,4,4,5.949,4.306,1.627,1.00,-.15
"<a href=""https://www.baseball-reference.com/players/j/jonespe01.shtml"">Percy Jones</a>",PIT,30,19,0,1,0,26,20,14,3,11,3,6.632,6.450,1.947,.27,-.43
"<a href=""https://www.baseball-reference.com/players/j/jonessa01.shtml"">Sad Sam Jones</a>",WS1,37,183&‌#8531;,15,7,0,195,95,83,4,61,60,4.075,4.093,1.396,.98,2.57
"<a href=""https://www.baseball-reference.com/players/j/juddra01.shtml"">Ralph Judd</a>",NY1,28,7&‌#8532;,0,0,0,13,8,5,0,3,0,5.870,4.538,2.087,.00,-.22
"<a href=""https://www.baseball-reference.com/players/k/kaufmto01.shtml"">Tony Kaufmann</a>",SLN,29,10&‌#8531;,0,1,0,15,9,9,2,4,2,7.839,6.797,1.839,.50,-.13
"<a href=""https://www.baseball-reference.com/players/k/kimsech01.shtml"">Chad Kimsey</a>",SLA,23,113&‌#8531;,6,10,1,139,87,80,8,45,32,6.353,5.017,1.624,.71,.00
"<a href=""https://www.baseball-reference.com/players/k/klinebo01.shtml"">Bob Kline</a>",BOS,20,1,0,0,0,1,0,0,0,0,0,.000,3.501,1.000,&infin;,.06
"<a href=""https://www.baseball-reference.com/players/k/koenima01.shtml"">Mark Koenig</a>",DET,25,9,0,1,0,11,10,10,0,8,6,10.000,4.502,2.111,.75,-.28
"<a href=""https://www.baseball-reference.com/players/k/kolpra01.shtml"">Ray Kolp</a>",CIN,35,168&‌#8531;,7,12,3,180,86,79,10,34,40,4.224,4.430,1.271,1.18,3.23
"<a href=""https://www.baseball-reference.com/players/k/koupalo01.shtml"">Lou Koupal</a>",PHI,31,36&‌#8532;,0,4,0,52,35,35,4,17,11,8.591,5.558,1.882,.65,-.32
"<a href=""https://www.baseball-reference.com/players/k/kremera01.shtml"">Ray Kremer</a>",PIT,37,276,20,12,0,366,181,154,29,63,58,5.022,5.097,1.554,.92,1.95
"<a href=""https://www.baseball-reference.com/players/l/langma01.shtml"">Marty Lang</a>",PIT,24,1&‌#8532;,0,0,0,9,10,10,2,3,2,54.000,14.427,7.200,.67,-.30
"<a href=""https://www.baseball-reference.com/players/l/lawsoro01.shtml"">Roxie Lawson</a>",CLE,24,33&‌#8532;,1,2,0,46,27,23,1,23,10,6.149,5.217,2.050,.43,-.20
"<a href=""https://www.baseball-reference.com/players/l/liebhgl02.shtml"">Glenn Liebhardt</a>",PHA,19,9,0,1,0,14,12,11,2,8,2,11.000,8.421,2.444,.25,-.35
"<a href=""https://www.baseball-reference.com/players/l/lindsji01.shtml"">Jim Lindsey</a>",SLN,31,105&‌#8532;,7,5,5,131,59,52,6,46,50,4.429,4.455,1.675,1.09,1.72
"<a href=""https://www.baseball-reference.com/players/l/lisenho01.shtml"">Hod Lisenbee</a>",BOS,31,237&‌#8531;,10,17,0,254,130,116,20,86,47,4.399,5.315,1.433,.55,3.39
"<a href=""https://www.baseball-reference.com/players/l/liskaad01.shtml"">Ad Liska</a>",WS1,23,150&‌#8532;,9,7,1,140,69,55,6,71,40,3.285,4.899,1.400,.56,2.44
"<a href=""https://www.baseball-reference.com/players/l/lucasra01.shtml"">Ray Lucas</a>",NY1,21,10&‌#8531;,0,0,0,9,8,8,2,10,1,6.968,9.313,1.839,.10,-.05
"<a href=""https://www.baseball-reference.com/players/l/lucasre01.shtml"">Red Lucas</a>",CIN,28,210&‌#8532;,14,16,1,270,135,126,15,44,53,5.383,4.520,1.491,1.20,1.45
"<a href=""https://www.baseball-reference.com/players/l/luquedo01.shtml"">Dolf Luque</a>",BRO,39,199,14,8,2,221,107,95,18,58,62,4.296,4.979,1.402,1.07,2.90
"<a href=""https://www.baseball-reference.com/players/l/lyonste01.shtml"">Ted Lyons</a>",CHA,29,297&‌#8532;,22,15,1,331,160,125,12,57,69,3.779,4.126,1.303,1.21,5.28
"<a href=""https://www.baseball-reference.com/players/m/macfada01.shtml"">Danny MacFayden</a>",BOS,25,269&‌#8531;,11,14,2,293,141,126,9,93,76,4.210,4.361,1.433,.82,.00
"<a href=""https://www.baseball-reference.com/players/m/mahafro01.shtml"">Roy Mahaffey</a>",PHA,26,152&‌#8532;,9,5,0,186,108,85,16,53,38,5.011,5.313,1.566,.72,.02
"<a href=""https://www.baseball-reference.com/players/m/mahonal01.shtml"">Al Mahon</a>",PHA,20,4&‌#8531;,0,0,0,11,11,11,0,7,0,22.846,7.459,4.154,.00,-.44
"<a href=""https://www.baseball-reference.com/players/m/malonpa02.shtml"">Pat Malone</a>",CHN,27,271&‌#8532;,20,9,4,290,145,119,14,96,142,3.942,4.115,1.421,1.48,4.42
"<a href=""https://www.baseball-reference.com/players/m/marbefi01.shtml"">Firpo Marberry</a>",WS1,31,185,15,5,1,190,92,84,15,53,56,4.086,4.880,1.314,1.06,2.59
"<a href=""https://www.baseball-reference.com/players/m/mayja01.shtml"">Jakie May</a>",CIN,34,112&‌#8531;,3,11,0,147,83,72,6,41,44,5.769,4.317,1.674,1.07,.01
"<a href=""https://www.baseball-reference.com/players/m/mcafebi01.shtml"">Bill McAfee</a>",CHN,22,1,0,0,0,3,5,0,0,2,0,.000,6.611,5.000,.00,-.16
"<a href=""https://www.baseball-reference.com/players/m/mcevolo01.shtml"">Lou McEvoy</a>",NYA,28,52&‌#8531;,1,3,3,64,51,39,4,29,14,6.707,5.351,1.777,.48,-1.03
"<a href=""https://www.baseball-reference.com/players/m/mckaiha01.shtml"">Hal McKain</a>",CHA,23,89,6,4,5,108,67,55,0,42,52,5.562,3.639,1.685,1.24,-.14
"<a href=""https://www.baseball-reference.com/players/m/mcweedo01.shtml"">Doug McWeeny</a>",CIN,33,25&‌#8532;,0,2,0,28,23,21,0,20,10,7.364,5.068,1.870,.50,-.21
"<a href=""https://www.baseball-reference.com/players/m/meinehe01.shtml"">Heinie Meine</a>",PIT,34,117&‌#8531;,6,8,1,168,89,80,6,44,18,6.136,4.812,1.807,.41,.14
"<a href=""https://www.baseball-reference.com/players/m/milleja02.shtml"">Jake Miller</a>",CLE,32,88&‌#8531;,4,4,0,147,89,70,6,38,31,7.132,4.680,2.094,.82,-1.45
"<a href=""https://www.baseball-reference.com/players/m/millijo02.shtml"">John Milligan</a>",PHI,26,28&‌#8531;,1,2,0,26,16,10,0,21,7,3.176,5.142,1.659,.33,.85
"<a href=""https://www.baseball-reference.com/players/m/mitchcl01.shtml"">Clarence Mitchell</a>",2,39,132,11,3,0,156,70,59,10,38,41,4.023,4.723,1.470,1.08,-.02
"<a href=""https://www.baseball-reference.com/players/m/mooreca01.shtml"">Carlos Moore</a>",WS1,23,11&‌#8532;,0,0,0,9,3,3,0,4,2,2.314,4.259,1.114,.50,.39
"<a href=""https://www.baseball-reference.com/players/m/mooreji01.shtml"">Jim Moore</a>",CHA,26,40,2,1,1,42,18,16,0,12,11,3.600,3.844,1.350,.92,1.13
"<a href=""https://www.baseball-reference.com/players/m/morrebi01.shtml"">Bill Morrell</a>",NY1,37,8,0,0,0,6,1,1,0,1,3,1.125,3.074,.875,3.00,.34
"<a href=""https://www.baseball-reference.com/players/m/morried02.shtml"">Ed Morris</a>",BOS,30,65&‌#8531;,4,9,0,67,42,30,1,38,28,4.133,4.557,1.607,.74,.50
"<a href=""https://www.baseball-reference.com/players/m/morrijo04.shtml"">Johnny Morrison</a>",BRO,34,34&‌#8532;,1,2,1,47,29,21,4,16,11,5.452,5.759,1.817,.69,-.47
"<a href=""https://www.baseball-reference.com/players/m/mosolji01.shtml"">Jim Mosolf</a>",PIT,24,0&‌#8531;,0,0,0,1,1,1,0,0,1,27.000,.020,3.000,&infin;,-.17
"<a href=""https://www.baseball-reference.com/players/m/mossma01.shtml"">Mal Moss</a>",CHN,25,18&‌#8532;,0,0,1,18,13,13,0,14,4,6.268,5.392,1.714,.29,.08
"<a href=""https://www.baseball-reference.com/players/m/mossra01.shtml"">Ray Moss</a>",BRO,28,118&‌#8531;,9,6,1,127,78,67,13,55,30,5.096,5.776,1.538,.55,.10
"<a href=""https://www.baseball-reference.com/players/m/mulrofr01.shtml"">Frank Mulroney</a>",BOS,27,3,0,1,0,3,2,1,0,0,2,3.000,2.202,1.000,&infin;,-.01
"<a href=""https://www.baseball-reference.com/players/n/nelsoly01.shtml"">Lynn Nelson</a>",CHN,25,81&‌#8531;,3,2,0,97,52,46,10,28,29,5.090,5.224,1.537,1.04,.54
"<a href=""https://www.baseball-reference.com/players/n/newsobo01.shtml"">Bobo Newsom</a>",BRO,22,3,0,0,0,2,2,0,0,2,1,.000,4.840,1.333,.50,.00
"<a href=""https://www.baseball-reference.com/players/n/nichoch01.shtml"">Chet Nichols</a>",PHI,32,59&‌#8532;,1,2,0,76,51,45,8,16,15,6.788,5.404,1.542,.94,.21
"<a href=""https://www.baseball-reference.com/players/o/osborbo01.shtml"">Bob Osborn</a>",CHN,27,126&‌#8532;,10,6,1,147,74,70,9,53,42,4.974,5.019,1.579,.79,1.24
"<a href=""https://www.baseball-reference.com/players/p/pageph01.shtml"">Phil Page</a>",DET,24,12,0,1,0,23,16,13,1,9,2,9.750,6.226,2.667,.22,-.56
"<a href=""https://www.baseball-reference.com/players/p/parmero01.shtml"">Roy Parmelee</a>",NY1,23,21,0,1,0,18,26,22,3,26,19,9.429,7.388,2.095,.73,-.52
"<a href=""https://www.baseball-reference.com/players/p/pennohe01.shtml"">Herb Pennock</a>",NYA,36,156&‌#8531;,11,7,0,194,95,75,8,20,46,4.318,3.950,1.369,2.30,.96
"<a href=""https://www.baseball-reference.com/players/p/perkich01.shtml"">Charlie Perkins</a>",PHA,24,23&‌#8532;,0,0,0,25,20,17,0,15,15,6.465,4.172,1.690,1.00,-.17
"<a href=""https://www.baseball-reference.com/players/p/pettyje01.shtml"">Jesse Petty</a>",2,35,80&‌#8532;,2,9,1,118,61,51,10,19,34,5.690,4.810,1.698,1.79,-.98
"<a href=""https://www.baseball-reference.com/players/p/phelpra01.shtml"">Ray Phelps</a>",BRO,26,179&‌#8532;,14,7,0,198,98,82,21,52,64,4.108,5.165,1.391,1.23,2.03
"<a href=""https://www.baseball-reference.com/players/p/phillbu01.shtml"">Buz Phillips</a>",PHI,26,43&‌#8532;,0,0,0,68,44,39,6,18,9,8.038,5.868,1.969,.50,-.24
"<a href=""https://www.baseball-reference.com/players/p/pipgrge01.shtml"">George Pipgras</a>",NYA,30,221,15,15,4,230,133,101,9,70,111,4.113,3.862,1.357,1.59,.00
"<a href=""https://www.baseball-reference.com/players/p/pruethu01.shtml"">Hub Pruett</a>",NY1,29,135&‌#8532;,5,4,3,152,83,72,11,63,49,4.776,5.178,1.585,.78,.59
