Name,Tm,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/b/brandbu01.shtml"">B. Brandon</a>",PHI,32,169,2,4,2,54,35,34,5,25,25,5.432,4.039,1.402,1.00,-0.60
"<a href=""https://www.baseball-reference.com/players/b/brettke01.shtml"">Ken Brett</a>",PHI,24,635,13,9,0,206,91,81,19,74,111,3.444,3.753,1.323,1.50,0.00
"<a href=""https://www.baseball-reference.com/players/b/breweji01.shtml"">Jim Brewer</a>",LAN,35,215,6,8,20,58,26,24,8,25,56,3.014,3.525,1.158,2.24,0.00
"<a href=""https://www.baseball-reference.com/players/b/brilene01.shtml"">N. Briles</a>",PIT,29,656,14,13,0,201,87,69,19,51,94,2.840,3.538,1.152,1.84,0.00
"<a href=""https://www.baseball-reference.com/players/b/brobepe01.shtml"">Pete Broberg</a>",TEX,23,356,5,9,0,130,77,74,8,66,57,5.612,3.991,1.652,0.86,-0.21
"<a href=""https://www.baseball-reference.com/players/b/brownja01.shtml"">Jackie Brown</a>",TEX,30,200,5,5,2,82,31,29,7,25,45,3.915,3.577,1.605,1.80,0.00
"<a href=""https://www.baseball-reference.com/players/b/bryanro01.shtml"">Ron Bryant</a>",SFN,25,810,24,12,0,240,125,106,23,115,143,3.533,3.799,1.315,1.24,3.44
"<a href=""https://www.baseball-reference.com/players/b/burgmto01.shtml"">T. Burgmeier</a>",KCA,29,30,0,0,1,13,6,6,2,4,4,5.400,5.160,1.700,1.00,-0.01
"<a href=""https://www.baseball-reference.com/players/b/burrira01.shtml"">Ray Burris</a>",CHN,22,194,1,1,0,65,22,21,2,27,57,2.923,2.463,1.423,2.11,1.57
"<a href=""https://www.baseball-reference.com/players/b/busbyst01.shtml"">Steve Busby</a>",KCA,23,715,16,15,0,246,125,112,18,105,174,4.229,3.318,1.473,1.66,2.60
"<a href=""https://www.baseball-reference.com/players/b/busketo01.shtml"">Tom Buskey</a>",NYA,26,50,0,1,1,18,12,10,2,4,8,5.400,3.681,1.320,2.00,0.00
"<a href=""https://www.baseball-reference.com/players/c/caldwmi01.shtml"">M. Caldwell</a>",SDN,24,447,5,14,10,146,77,62,8,53,86,3.745,3.130,1.336,1.62,0.36
"<a href=""https://www.baseball-reference.com/players/c/campbbi02.shtml"">B. Campbell</a>",MIN,24,155,3,3,7,44,20,18,5,20,42,3.135,3.299,1.239,2.10,0.81
"<a href=""https://www.baseball-reference.com/players/c/caprabu01.shtml"">Buzz Capra</a>",NYN,25,126,2,7,4,35,18,18,4,28,35,3.857,4.005,1.500,1.25,0.27
"<a href=""https://www.baseball-reference.com/players/c/carltst01.shtml"">S. Carlton</a>",PHI,28,880,13,20,0,293,146,127,29,113,223,3.897,3.436,1.384,1.97,0.00
"<a href=""https://www.baseball-reference.com/players/c/carrido01.shtml"">D. Carrithers</a>",SFN,23,174,1,2,0,64,40,31,2,35,36,4.810,3.331,1.707,1.03,-0.63
"<a href=""https://www.baseball-reference.com/players/c/carrocl02.shtml"">Clay Carroll</a>",CIN,32,278,8,8,14,111,47,38,5,34,41,3.691,3.288,1.565,1.21,0.00
"<a href=""https://www.baseball-reference.com/players/c/caskecr01.shtml"">Craig Caskey</a>",MON,23,43,0,0,0,15,11,9,3,4,6,5.651,5.165,1.326,1.50,-0.38
"<a href=""https://www.baseball-reference.com/players/c/champbi01.shtml"">B. Champion</a>",ML4,25,409,5,8,1,139,58,56,10,62,67,3.697,3.820,1.474,1.08,1.54
"<a href=""https://www.baseball-reference.com/players/c/cheadda01.shtml"">Dave Cheadle</a>",ATL,21,6,0,1,0,2,4,4,1,3,2,18.000,11.907,2.500,0.67,-0.34
"<a href=""https://www.baseball-reference.com/players/c/chrisla01.shtml"">L. Christenson</a>",PHI,19,103,1,4,0,53,25,25,3,20,11,6.553,4.569,2.126,0.55,-0.50
"<a href=""https://www.baseball-reference.com/players/c/clevere01.shtml"">R. Cleveland</a>",SLN,25,672,14,10,0,211,88,75,13,61,122,3.013,2.988,1.214,2.00,3.46
"<a href=""https://www.baseball-reference.com/players/c/clostal01.shtml"">Al Closter</a>",ATL,30,13,0,0,0,7,7,7,1,4,2,14.538,7.034,2.538,0.50,-0.57
"<a href=""https://www.baseball-reference.com/players/c/clydeda01.shtml"">David Clyde</a>",TEX,18,280,4,8,0,106,63,52,8,54,74,5.014,3.661,1.714,1.37,-0.68
"<a href=""https://www.baseball-reference.com/players/c/colboji01.shtml"">Jim Colborn</a>",ML4,27,943,20,12,1,297,133,111,21,87,135,3.178,3.395,1.222,1.55,4.70
"<a href=""https://www.baseball-reference.com/players/c/colemjo05.shtml"">Joe Coleman</a>",DET,26,865,23,15,0,283,125,113,32,93,202,3.527,3.466,1.304,2.17,0.00
"<a href=""https://www.baseball-reference.com/players/c/corbira01.shtml"">Ray Corbin</a>",MIN,24,445,8,5,14,124,58,50,7,60,83,3.034,3.184,1.240,1.38,2.80
"<a href=""https://www.baseball-reference.com/players/c/corkimi01.shtml"">Mike Corkins</a>",SDN,27,366,5,8,3,130,79,61,12,61,82,4.500,3.691,1.566,1.34,-1.61
"<a href=""https://www.baseball-reference.com/players/c/cosgrmi01.shtml"">M. Cosgrove</a>",HOU,22,30,1,1,0,11,2,2,1,8,2,1.800,5.787,1.900,0.25,0.41
"<a href=""https://www.baseball-reference.com/players/c/coxca01.shtml"">Casey Cox</a>",NYA,31,9,0,0,0,5,3,2,0,1,0,6.000,1.771,2.000,0.00,-0.05
"<a href=""https://www.baseball-reference.com/players/c/crawfji01.shtml"">Jim Crawford</a>",HOU,22,210,2,4,6,69,41,35,7,33,56,4.500,3.550,1.457,1.70,-1.02
"<a href=""https://www.baseball-reference.com/players/c/cuellmi01.shtml"">Mike Cuellar</a>",BAL,36,801,18,13,0,265,120,97,29,84,140,3.270,3.872,1.307,1.67,0.47
"<a href=""https://www.baseball-reference.com/players/c/culpra01.shtml"">Ray Culp</a>",BOS,31,151,2,6,0,46,32,25,9,32,32,4.470,5.436,1.550,1.00,-0.44
"<a href=""https://www.baseball-reference.com/players/c/culvege01.shtml"">G. Culver</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteculvege01"" style=""display:none;""></input><label for=""footnoteculvege01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivculvege01"">LAN, PHI</div></span>",29,182,7,5,2,71,25,24,4,36,30,3.560,4.119,1.764,0.83,0.36
"<a href=""https://www.baseball-reference.com/players/c/curtijo01.shtml"">John Curtis</a>",BOS,25,664,13,13,0,225,103,88,24,83,101,3.578,4.176,1.392,1.22,0.00
"<a href=""https://www.baseball-reference.com/players/d/d'acqjo01.shtml"">J. D'Acquisto</a>",SFN,21,83,1,1,0,23,14,11,4,19,29,3.578,4.382,1.518,1.53,0.00
"<a href=""https://www.baseball-reference.com/players/d/dalcabr01.shtml"">B. Dal Canton</a>",KCA,32,292,4,3,3,108,60,52,8,46,38,4.808,4.115,1.582,0.83,0.00
"<a href=""https://www.baseball-reference.com/players/d/deckejo01.shtml"">Joe Decker</a>",MIN,26,511,10,10,0,167,87,79,12,88,109,4.174,3.683,1.497,1.24,1.42
"<a href=""https://www.baseball-reference.com/players/d/dettoto01.shtml"">Tom Dettore</a>",PIT,25,68,0,1,0,33,19,15,1,14,13,5.956,3.349,2.074,0.93,-0.56
"<a href=""https://www.baseball-reference.com/players/d/devinad01.shtml"">A. Devine</a>",ATL,21,97,2,3,4,45,24,23,6,12,15,6.402,4.827,1.763,1.25,-0.69
"<a href=""https://www.baseball-reference.com/players/d/dierkla01.shtml"">L. Dierker</a>",HOU,26,81,1,1,0,27,14,13,3,13,18,4.333,3.890,1.481,1.38,0.00
"<a href=""https://www.baseball-reference.com/players/d/dioriro01.shtml"">Ron Diorio</a>",PHI,26,58,0,0,1,18,5,5,1,6,11,2.328,3.038,1.241,1.83,0.48
"<a href=""https://www.baseball-reference.com/players/d/dobsoch01.shtml"">Chuck Dobson</a>",OAK,29,7,0,1,0,6,4,2,1,2,3,7.714,6.258,3.429,1.50,-0.23
"<a href=""https://www.baseball-reference.com/players/d/dobsopa01.shtml"">Pat Dobson</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotedobsopa01"" style=""display:none;""></input><label for=""footnotedobsopa01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivdobsopa01"">ATL, NYA</div></span>",31,600,12,15,0,223,105,98,23,53,93,4.410,3.841,1.380,1.75,0.54
"<a href=""https://www.baseball-reference.com/players/d/downial01.shtml"">Al Downing</a>",LAN,32,579,9,9,0,155,87,71,19,68,124,3.311,3.635,1.155,1.82,1.00
"<a href=""https://www.baseball-reference.com/players/d/dragodi01.shtml"">Dick Drago</a>",KCA,28,638,12,14,0,252,116,100,16,76,98,4.232,3.564,1.542,1.29,0.00
"<a href=""https://www.baseball-reference.com/players/d/dunnist01.shtml"">S. Dunning</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotedunnist01"" style=""display:none;""></input><label for=""footnotedunnist01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivdunnist01"">CLE, TEX</div></span>",24,337,2,8,0,118,78,69,13,65,48,5.528,4.925,1.629,0.74,-0.99
"<a href=""https://www.baseball-reference.com/players/d/durhado01.shtml"">Don Durham</a>",TEX,24,121,0,4,1,49,35,34,7,23,23,7.587,5.228,1.785,1.00,-1.09
"<a href=""https://www.baseball-reference.com/players/e/ellisdo01.shtml"">Dock Ellis</a>",PIT,28,576,12,14,0,176,86,65,7,55,122,3.047,2.534,1.203,2.22,0.00
"<a href=""https://www.baseball-reference.com/players/f/farmeed01.shtml"">Ed Farmer</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotefarmeed01"" style=""display:none;""></input><label for=""footnotefarmeed01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivfarmeed01"">CLE, DET</div></span>",23,187,3,2,3,77,38,34,7,32,38,4.909,4.142,1.749,1.19,0.00
"<a href=""https://www.baseball-reference.com/players/f/fifeda01.shtml"">Danny Fife</a>",MIN,23,155,3,2,0,54,26,25,2,29,18,4.355,3.870,1.606,0.62,0.39
"<a href=""https://www.baseball-reference.com/players/f/fingero01.shtml"">R. Fingers</a>",OAK,26,380,7,8,22,107,41,27,5,39,110,1.918,2.175,1.153,2.82,1.64
"<a href=""https://www.baseball-reference.com/players/f/fisheed02.shtml"">Eddie Fisher</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotefisheed02"" style=""display:none;""></input><label for=""footnotefisheed02"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivfisheed02"">CHA, SLN</div></span>",36,353,8,8,0,138,65,61,13,39,58,4.666,3.864,1.504,1.49,1.00
"<a href=""https://www.baseball-reference.com/players/f/fitzmal01.shtml"">A. Fitzmorris</a>",KCA,27,267,8,3,0,88,29,28,5,25,26,2.831,3.579,1.270,1.04,0.00
"<a href=""https://www.baseball-reference.com/players/f/folkeri01.shtml"">Rich Folkers</a>",SLN,26,247,4,4,3,74,34,33,10,34,44,3.607,4.254,1.312,1.29,1.14
"<a href=""https://www.baseball-reference.com/players/f/foorji01.shtml"">Jim Foor</a>",PIT,24,4,0,0,0,2,0,0,0,1,1,.000,3.107,2.250,1.00,0.10
"<a href=""https://www.baseball-reference.com/players/f/fordwe01.shtml"">Wenty Ford</a>",ATL,26,49,1,2,0,17,10,10,3,8,4,5.510,5.932,1.531,0.50,0.01
"<a href=""https://www.baseball-reference.com/players/f/forscke01.shtml"">Ken Forsch</a>",HOU,26,604,9,12,4,197,101,94,18,74,149,4.202,3.278,1.346,2.01,0.58
"<a href=""https://www.baseball-reference.com/players/f/forstte01.shtml"">T. Forster</a>",CHA,21,518,6,11,16,174,69,62,7,78,120,3.232,3.048,1.459,1.54,4.52
"<a href=""https://www.baseball-reference.com/players/f/fosteal01.shtml"">Alan Foster</a>",SLN,26,611,13,9,0,195,82,71,17,63,106,3.137,3.469,1.267,1.68,2.82
"<a href=""https://www.baseball-reference.com/players/f/foucast01.shtml"">S. Foucault</a>",TEX,23,167,2,4,8,54,26,24,6,31,28,3.880,4.539,1.527,0.90,0.53
"<a href=""https://www.baseball-reference.com/players/f/frailke01.shtml"">Ken Frailing</a>",CHA,25,55,0,0,0,18,6,4,1,7,15,1.964,2.617,1.364,2.14,0.57
"<a href=""https://www.baseball-reference.com/players/f/freemji01.shtml"">J. Freeman</a>",ATL,22,112,0,2,1,50,33,32,7,25,20,7.714,5.761,2.009,0.80,-1.05
"<a href=""https://www.baseball-reference.com/players/f/friseda01.shtml"">D. Frisella</a>",ATL,27,135,1,2,8,40,27,21,5,23,27,4.200,4.284,1.400,1.17,0.00
"<a href=""https://www.baseball-reference.com/players/f/frymawo01.shtml"">W. Fryman</a>",DET,33,509,6,13,0,200,106,101,23,64,119,5.358,3.945,1.556,1.86,-0.10
"<a href=""https://www.baseball-reference.com/players/g/garbege01.shtml"">Gene Garber</a>",KCA,25,458,9,9,11,164,78,72,14,49,60,4.245,3.913,1.395,1.22,0.00
"<a href=""https://www.baseball-reference.com/players/g/gardnro01.shtml"">Rob Gardner</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotegardnro01"" style=""display:none;""></input><label for=""footnotegardnro01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivgardnro01"">OAK, ML4</div></span>",28,60,1,1,1,27,18,18,2,17,7,8.100,5.495,2.200,0.41,-0.06
"<a href=""https://www.baseball-reference.com/players/g/garlawa01.shtml"">W. Garland</a>",BAL,22,48,0,1,0,14,8,7,1,7,10,3.938,3.444,1.312,1.43,-0.08
"<a href=""https://www.baseball-reference.com/players/g/garmami01.shtml"">Mike Garman</a>",BOS,23,66,0,0,0,32,15,13,1,15,9,5.318,4.220,2.136,0.60,-0.21
"<a href=""https://www.baseball-reference.com/players/g/geddeji01.shtml"">Jim Geddes</a>",CHA,24,47,0,0,0,14,6,5,0,14,7,2.872,3.859,1.787,0.50,0.27
"<a href=""https://www.baseball-reference.com/players/g/gentrga01.shtml"">Gary Gentry</a>",ATL,26,260,4,6,1,74,37,33,7,35,42,3.427,3.870,1.258,1.20,1.26
"<a href=""https://www.baseball-reference.com/players/g/gibsobo01.shtml"">Bob Gibson</a>",SLN,37,585,12,10,0,159,71,60,12,57,142,2.769,2.742,1.108,2.49,3.86
"<a href=""https://www.baseball-reference.com/players/g/gilbejo02.shtml"">Joe Gilbert</a>",MON,21,87,1,2,1,30,18,16,1,19,17,4.966,3.751,1.690,0.89,-0.28
"<a href=""https://www.baseball-reference.com/players/g/giustda01.shtml"">Dave Giusti</a>",PIT,33,296,9,2,20,89,31,26,9,37,64,2.372,3.581,1.277,1.73,0.00
"<a href=""https://www.baseball-reference.com/players/g/gladdfr01.shtml"">F. Gladding</a>",HOU,37,48,2,0,1,18,8,8,4,4,9,4.500,5.514,1.375,2.25,-0.10
"<a href=""https://www.baseball-reference.com/players/g/gogolbi01.shtml"">B. Gogolewski</a>",TEX,25,371,3,6,6,139,67,58,10,48,77,4.221,3.472,1.512,1.60,0.29
"<a href=""https://www.baseball-reference.com/players/g/goltzda01.shtml"">Dave Goltz</a>",MIN,24,319,6,4,1,138,68,62,11,32,65,5.248,3.467,1.599,2.03,0.00
"<a href=""https://www.baseball-reference.com/players/g/gossari01.shtml"">Rich Gossage</a>",CHA,21,149,0,4,0,57,44,41,9,37,33,7.430,5.700,1.893,0.89,0.00
"<a href=""https://www.baseball-reference.com/players/g/grangwa01.shtml"">W. Granger</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotegrangwa01"" style=""display:none;""></input><label for=""footnotegrangwa01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivgrangwa01"">SLN, NYA</div></span>",29,186,2,5,5,69,36,25,4,24,24,3.629,3.621,1.500,1.00,-1.23
"<a href=""https://www.baseball-reference.com/players/g/greifbi01.shtml"">Bill Greif</a>",SDN,23,598,10,17,1,181,88,71,20,62,120,3.206,3.543,1.219,1.94,2.55
"<a href=""https://www.baseball-reference.com/players/g/griffto02.shtml"">Tom Griffin</a>",HOU,25,299,4,6,0,83,51,46,10,46,69,4.154,3.852,1.294,1.50,0.23
"<a href=""https://www.baseball-reference.com/players/g/grimsro02.shtml"">R. Grimsley</a>",CIN,23,727,13,10,1,245,96,87,24,68,90,3.231,3.974,1.292,1.32,0.00
"<a href=""https://www.baseball-reference.com/players/g/gulledo01.shtml"">Don Gullett</a>",CIN,22,685,18,8,2,198,95,89,24,69,153,3.508,3.469,1.169,2.22,1.63
"<a href=""https://www.baseball-reference.com/players/g/gurala01.shtml"">Larry Gura</a>",CHN,25,194,2,4,0,79,39,35,10,11,43,4.871,3.637,1.392,3.91,0.00
"<a href=""https://www.baseball-reference.com/players/h/hallto01.shtml"">Tom Hall</a>",CIN,25,311,8,5,8,74,43,40,13,48,96,3.473,3.784,1.177,2.00,0.00
"<a href=""https://www.baseball-reference.com/players/h/hamilda01.shtml"">D. Hamilton</a>",OAK,25,209,6,4,0,74,37,34,8,24,34,4.392,4.086,1.407,1.42,0.00
"<a href=""https://www.baseball-reference.com/players/h/handri01.shtml"">Rich Hand</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotehandri01"" style=""display:none;""></input><label for=""footnotehandri01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivhandri01"">TEX, CAL</div></span>",24,289,6,6,0,107,58,47,7,40,33,4.391,3.932,1.526,0.82,-0.26
"<a href=""https://www.baseball-reference.com/players/h/handsbi01.shtml"">Bill Hands</a>",MIN,33,426,7,10,2,138,69,55,14,41,78,3.486,3.565,1.261,1.90,1.42
"<a href=""https://www.baseball-reference.com/players/h/harriro01.shtml"">R. Harrison</a>",ATL,26,532,11,8,5,161,90,82,15,98,130,4.162,3.805,1.461,1.33,1.23
"<a href=""https://www.baseball-reference.com/players/h/hasslan01.shtml"">Andy Hassler</a>",CAL,21,95,0,4,0,33,23,13,0,19,19,3.695,2.861,1.642,1.00,0.00
"<a href=""https://www.baseball-reference.com/players/h/henniph01.shtml"">P. Hennigan</a>",NYN,27,130,0,4,3,50,30,30,6,16,22,6.231,4.315,1.523,1.38,-1.35
"<a href=""https://www.baseball-reference.com/players/h/henniri01.shtml"">R. Henninger</a>",TEX,25,69,1,0,0,23,8,7,1,11,6,2.739,4.032,1.478,0.55,0.64
"<a href=""https://www.baseball-reference.com/players/h/hernara01.shtml"">R. Hernandez</a>",PIT,32,269,4,5,11,71,27,24,5,25,64,2.409,2.565,1.071,2.56,0.00
"<a href=""https://www.baseball-reference.com/players/h/heydegr01.shtml"">G. Heydeman</a>",LAN,21,6,0,0,0,2,1,1,0,1,1,4.500,1.714,1.500,1.00,0.00
"<a href=""https://www.baseball-reference.com/players/h/hilgeto01.shtml"">T. Hilgendorf</a>",CLE,31,284,5,3,6,87,38,33,9,36,58,3.137,3.627,1.299,1.61,1.82
"<a href=""https://www.baseball-reference.com/players/h/hillejo01.shtml"">John Hiller</a>",DET,30,376,10,5,38,89,21,20,7,39,124,1.436,2.242,1.021,3.18,7.87
"<a href=""https://www.baseball-reference.com/players/h/hoernjo01.shtml"">Joe Hoerner</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotehoernjo01"" style=""display:none;""></input><label for=""footnotehoernjo01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivhoernjo01"">ATL, KCA</div></span>",36,96,4,2,6,45,20,20,1,17,25,5.625,2.945,1.938,1.47,-0.23
"<a href=""https://www.baseball-reference.com/players/h/holdsfr01.shtml"">F. Holdsworth</a>",DET,21,44,0,1,0,13,11,11,3,6,9,6.750,5.333,1.295,1.50,-0.20
"<a href=""https://www.baseball-reference.com/players/h/holtzke01.shtml"">Ken Holtzman</a>",OAK,27,892,21,13,0,275,109,98,22,66,157,2.966,3.101,1.147,2.38,0.00
"<a href=""https://www.baseball-reference.com/players/h/hooddo01.shtml"">Don Hood</a>",BAL,23,97,3,2,1,31,17,14,1,6,18,3.897,2.320,1.144,3.00,-0.39
"<a href=""https://www.baseball-reference.com/players/h/hootobu01.shtml"">Burt Hooton</a>",CHN,23,719,14,17,0,248,107,98,12,73,134,3.680,2.955,1.339,1.84,4.14
"<a href=""https://www.baseball-reference.com/players/h/houghch01.shtml"">C. Hough</a>",LAN,25,215,4,2,5,52,24,22,3,45,70,2.763,2.794,1.353,1.56,0.94
"<a href=""https://www.baseball-reference.com/players/h/houseto01.shtml"">Tom House</a>",ATL,26,202,4,2,4,58,37,35,13,31,42,4.678,5.300,1.322,1.35,-0.05
"<a href=""https://www.baseball-reference.com/players/h/hraboal01.shtml"">Al Hrabosky</a>",SLN,23,168,2,4,5,45,15,13,2,21,57,2.089,2.024,1.179,2.71,1.75
"<a href=""https://www.baseball-reference.com/players/h/hudsoch01.shtml"">C. Hudson</a>",TEX,23,187,4,2,1,59,35,32,3,31,34,4.620,3.585,1.444,1.10,0.06
"<a href=""https://www.baseball-reference.com/players/h/hunteca01.shtml"">C. Hunter</a>",OAK,27,769,21,5,0,222,105,95,39,69,124,3.336,4.457,1.135,1.80,1.82
"<a href=""https://www.baseball-reference.com/players/i/ignasga01.shtml"">G. Ignasiak</a>",DET,23,14,0,0,0,5,2,2,0,3,4,3.857,2.761,1.714,1.33,0.05
"<a href=""https://www.baseball-reference.com/players/j/jacksgr01.shtml"">G. Jackson</a>",BAL,30,241,8,0,9,54,18,17,5,24,47,1.905,3.151,.971,1.96,0.00
